"pgpsbil","year","bildungsniveau","sampreg","n","percent","lower_confidence","upper_confidence"
"Fachhochschulreife","2005","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Fachhochschulreife","2005","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Fachhochschulreife","2005","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Fachhochschulreife","2005","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Fachhochschulreife","2005","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","509","0.261090844473262","0.241454404935091","0.280727284011433"
"Fachhochschulreife","2005","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","57","0.169235508142473","0.132397913657708","0.206073102627238"
"Fachhochschulreife","2005","AkademikerInnen","Westdeutschland, alte Bundeslaender","395","0.150126486760022","0.137152955170897","0.163100018349146"
"Fachhochschulreife","2005","AkademikerInnen","Ostdeutschland, neue Bundeslaender","61","0.0685752785093764","0.0545872343997604","0.0825633226189924"
"Abitur","2005","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Abitur","2005","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Abitur","2005","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Abitur","2005","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Abitur","2005","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Abitur","2005","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Abitur","2005","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","1134","0.571480458300183","0.549356776300188","0.593604140300177"
"Abitur","2005","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","337","0.813610284937171","0.775351978434187","0.851868591440156"
"Abitur","2005","AkademikerInnen","Westdeutschland, alte Bundeslaender","2039","0.653865459023011","0.636586440361027","0.671144477684995"
"Abitur","2005","AkademikerInnen","Ostdeutschland, neue Bundeslaender","676","0.490397286819495","0.462728557295888","0.518066016343102"
"Anderer Abschluss","2005","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Anderer Abschluss","2005","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Anderer Abschluss","2005","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","701","0.102194581198018","0.0947291103202347","0.109660052075801"
"Anderer Abschluss","2005","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","41","0.0384598655827524","0.028026355877892","0.0488933752876127"
"Anderer Abschluss","2005","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Anderer Abschluss","2005","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Anderer Abschluss","2005","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","204","0.126681848154415","0.111811715658574","0.141551980650256"
"Anderer Abschluss","2005","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Anderer Abschluss","2005","AkademikerInnen","Westdeutschland, alte Bundeslaender","181","0.0933945774195136","0.0828258574099362","0.103963297429091"
"Anderer Abschluss","2005","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Ohne Abschluss verlassen","2005","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","226","0.421459726871825","0.385882092304554","0.457037361439096"
"Ohne Abschluss verlassen","2005","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Ohne Abschluss verlassen","2005","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Ohne Abschluss verlassen","2005","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Ohne Abschluss verlassen","2005","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Ohne Abschluss verlassen","2005","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Ohne Abschluss verlassen","2005","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Ohne Abschluss verlassen","2005","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Ohne Abschluss verlassen","2005","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Ohne Abschluss verlassen","2005","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Noch kein Abschluss","2005","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","509","0.576309913863375","0.540707091495338","0.611912736231413"
"Noch kein Abschluss","2005","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","147","0.823207435424353","0.765347693053002","0.881067177795705"
"Noch kein Abschluss","2005","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Noch kein Abschluss","2005","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Noch kein Abschluss","2005","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Noch kein Abschluss","2005","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Noch kein Abschluss","2005","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Noch kein Abschluss","2005","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Noch kein Abschluss","2005","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Noch kein Abschluss","2005","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Schule besucht","2005","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Keine Schule besucht","2005","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Schule besucht","2005","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Keine Schule besucht","2005","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Schule besucht","2005","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Keine Schule besucht","2005","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Schule besucht","2005","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Keine Schule besucht","2005","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Schule besucht","2005","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Keine Schule besucht","2005","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Hauptschulabschluss","2006","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Hauptschulabschluss","2006","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Hauptschulabschluss","2006","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","6068","0.896398448890841","0.889145161326937","0.903651736454746"
"Hauptschulabschluss","2006","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","1351","0.946833060170439","0.935117848677103","0.958548271663775"
"Hauptschulabschluss","2006","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Hauptschulabschluss","2006","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Hauptschulabschluss","2006","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","33","0.0192303763537808","0.013302745421328","0.0251580072862337"
"Hauptschulabschluss","2006","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Hauptschulabschluss","2006","AkademikerInnen","Westdeutschland, alte Bundeslaender","79","0.0257451978297436","0.020287677743844","0.0312027179156432"
"Hauptschulabschluss","2006","AkademikerInnen","Ostdeutschland, neue Bundeslaender","117","0.104675811627116","0.0882416957959947","0.121109927458236"
"Realschulabschluss","2006","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Realschulabschluss","2006","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Realschulabschluss","2006","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Realschulabschluss","2006","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Realschulabschluss","2006","Realschulabschluss","Westdeutschland, alte Bundeslaender","3826","0.998486145016412","0.99725485073355","0.999717439299273"
"Realschulabschluss","2006","Realschulabschluss","Ostdeutschland, neue Bundeslaender","1953","0.986504613978519","0.981410754090065","0.991598473866973"
"Realschulabschluss","2006","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","42","0.0208958913486796","0.014722146912709","0.0270696357846501"
"Realschulabschluss","2006","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Realschulabschluss","2006","AkademikerInnen","Westdeutschland, alte Bundeslaender","279","0.081187449869927","0.0717757329129042","0.0905991668269498"
"Realschulabschluss","2006","AkademikerInnen","Ostdeutschland, neue Bundeslaender","417","0.316421404149613","0.291454760024867","0.341388048274358"
"Fachhochschulreife","2006","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Fachhochschulreife","2006","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Fachhochschulreife","2006","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Fachhochschulreife","2006","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Fachhochschulreife","2006","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Fachhochschulreife","2006","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Fachhochschulreife","2006","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","563","0.261707671204784","0.242735101155945","0.280680241253623"
"Fachhochschulreife","2006","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","59","0.161432178118453","0.125861566722635","0.19700278951427"
"Fachhochschulreife","2006","AkademikerInnen","Westdeutschland, alte Bundeslaender","439","0.145454989262751","0.1333059277418","0.157604050783703"
"Fachhochschulreife","2006","AkademikerInnen","Ostdeutschland, neue Bundeslaender","63","0.0573712896271026","0.0448873789067885","0.0698552003474167"
"Abitur","2006","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Abitur","2006","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Abitur","2006","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Abitur","2006","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Abitur","2006","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Abitur","2006","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Abitur","2006","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","1202","0.561464034949541","0.540046605749396","0.582881464149686"
"Abitur","2006","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","345","0.817349969802186","0.779995628745108","0.854704310859264"
"Abitur","2006","AkademikerInnen","Westdeutschland, alte Bundeslaender","2235","0.656087116724931","0.639718351262876","0.672455882186985"
"Abitur","2006","AkademikerInnen","Ostdeutschland, neue Bundeslaender","726","0.500524000484868","0.473682747700913","0.527365253268822"
"Anderer Abschluss","2006","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Anderer Abschluss","2006","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Anderer Abschluss","2006","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","713","0.103601551109159","0.096348263545254","0.110854838673064"
"Anderer Abschluss","2006","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","58","0.053166939829561","0.0414517283362251","0.064882151322897"
"Anderer Abschluss","2006","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Anderer Abschluss","2006","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Anderer Abschluss","2006","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","222","0.136702026143215","0.121874401033086","0.151529651253344"
"Anderer Abschluss","2006","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Anderer Abschluss","2006","AkademikerInnen","Westdeutschland, alte Bundeslaender","199","0.0907210045559228","0.0808237793335383","0.100618229778307"
"Anderer Abschluss","2006","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Ohne Abschluss verlassen","2006","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","216","0.429136940523272","0.393058906560743","0.4652149744858"
"Ohne Abschluss verlassen","2006","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Ohne Abschluss verlassen","2006","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Ohne Abschluss verlassen","2006","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Ohne Abschluss verlassen","2006","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Ohne Abschluss verlassen","2006","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Ohne Abschluss verlassen","2006","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Ohne Abschluss verlassen","2006","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Ohne Abschluss verlassen","2006","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Ohne Abschluss verlassen","2006","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Noch kein Abschluss","2006","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","503","0.568762595632876","0.532662972520622","0.60486221874513"
"Noch kein Abschluss","2006","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","147","0.7799916286112","0.718083390907691","0.841899866314708"
"Noch kein Abschluss","2006","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Noch kein Abschluss","2006","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Noch kein Abschluss","2006","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Noch kein Abschluss","2006","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Noch kein Abschluss","2006","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Noch kein Abschluss","2006","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Noch kein Abschluss","2006","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Noch kein Abschluss","2006","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Schule besucht","2006","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Keine Schule besucht","2006","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Schule besucht","2006","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Keine Schule besucht","2006","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Schule besucht","2006","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Keine Schule besucht","2006","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Schule besucht","2006","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Keine Schule besucht","2006","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Schule besucht","2006","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Keine Schule besucht","2006","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Hauptschulabschluss","2007","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Hauptschulabschluss","2007","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Hauptschulabschluss","2007","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","5502","0.892482051384847","0.884728107330264","0.900235995439431"
"Hauptschulabschluss","2007","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","1244","0.948590820532743","0.936535426018068","0.960646215047419"
