"pgpsbil","year","alter_gr","migback","n","percent","lower_confidence","upper_confidence"
"Noch kein Abschluss","2004","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","2004","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Keine Schule besucht","2004","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Keine Schule besucht","2004","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","2004","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Keine Schule besucht","2004","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Keine Schule besucht","2004","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","2004","66 und älter","kein Migrationshintergrund","","","",""
"Keine Schule besucht","2004","66 und älter","direkter Migrationshintergrund","","","",""
"Keine Schule besucht","2004","66 und älter","indirekter Migrationshintergrund","","","",""
"Hauptschulabschluss","2005","16-34 Jahre alt","kein Migrationshintergrund","635","0.205512135484101","0.19283204111101","0.218192229857191"
"Hauptschulabschluss","2005","16-34 Jahre alt","direkter Migrationshintergrund","134","0.257166338956722","0.218817637120502","0.295515040792941"
"Hauptschulabschluss","2005","16-34 Jahre alt","indirekter Migrationshintergrund","182","0.31162049781783","0.274775314728125","0.348465680907536"
"Hauptschulabschluss","2005","35-65 Jahre alt","kein Migrationshintergrund","3326","0.403254591736347","0.393632267022555","0.412876916450139"
"Hauptschulabschluss","2005","35-65 Jahre alt","direkter Migrationshintergrund","335","0.19688199608431","0.176526870382595","0.217237121786025"
"Hauptschulabschluss","2005","35-65 Jahre alt","indirekter Migrationshintergrund","68","0.48324335011607","0.404826070494475","0.561660629737665"
"Hauptschulabschluss","2005","66 und älter","kein Migrationshintergrund","2313","0.692695477183409","0.677257393737232","0.708133560629586"
"Hauptschulabschluss","2005","66 und älter","direkter Migrationshintergrund","131","0.356003909587486","0.306949670053718","0.405058149121254"
"Hauptschulabschluss","2005","66 und älter","indirekter Migrationshintergrund","","","",""
"Realschulabschluss","2005","16-34 Jahre alt","kein Migrationshintergrund","1365","0.340907443351913","0.326032628757094","0.355782257946733"
"Realschulabschluss","2005","16-34 Jahre alt","direkter Migrationshintergrund","90","0.196841692653386","0.161955229552012","0.231728155754761"
"Realschulabschluss","2005","16-34 Jahre alt","indirekter Migrationshintergrund","163","0.301037292530672","0.264545861259026","0.337528723802317"
"Realschulabschluss","2005","35-65 Jahre alt","kein Migrationshintergrund","3717","0.355034572159025","0.345648165940421","0.364420978377629"
"Realschulabschluss","2005","35-65 Jahre alt","direkter Migrationshintergrund","121","0.0802652668253804","0.066356897113612","0.0941736365371489"
"Realschulabschluss","2005","35-65 Jahre alt","indirekter Migrationshintergrund","38","0.247536018673825","0.179811200040058","0.315260837307592"
"Realschulabschluss","2005","66 und älter","kein Migrationshintergrund","514","0.151783846574364","0.139777696191523","0.163789996957206"
"Realschulabschluss","2005","66 und älter","direkter Migrationshintergrund","31","0.100185312089359","0.0694253273959148","0.130945296782804"
"Realschulabschluss","2005","66 und älter","indirekter Migrationshintergrund","","","",""
"Fachhochschulreife","2005","16-34 Jahre alt","kein Migrationshintergrund","223","0.0557440830988337","0.0485445495217005","0.0629436166759669"
"Fachhochschulreife","2005","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Fachhochschulreife","2005","16-34 Jahre alt","indirekter Migrationshintergrund","31","0.0494437301308981","0.0321973372802013","0.0666901229815949"
"Fachhochschulreife","2005","35-65 Jahre alt","kein Migrationshintergrund","578","0.0568277535920587","0.0522865439050231","0.0613689632790944"
"Fachhochschulreife","2005","35-65 Jahre alt","direkter Migrationshintergrund","35","0.0242134178696896","0.0163450152311564","0.0320818205082228"
"Fachhochschulreife","2005","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Fachhochschulreife","2005","66 und älter","kein Migrationshintergrund","120","0.036635008537838","0.0303489081755784","0.0429211089000975"
"Fachhochschulreife","2005","66 und älter","direkter Migrationshintergrund","","","",""
"Fachhochschulreife","2005","66 und älter","indirekter Migrationshintergrund","","","",""
"Abitur","2005","16-34 Jahre alt","kein Migrationshintergrund","1120","0.281232180974313","0.267123483035055","0.295340878913571"
"Abitur","2005","16-34 Jahre alt","direkter Migrationshintergrund","68","0.108901651095372","0.0815692446760251","0.13623405751472"
"Abitur","2005","16-34 Jahre alt","indirekter Migrationshintergrund","119","0.149905891575922","0.121507313228091","0.178304469923752"
"Abitur","2005","35-65 Jahre alt","kein Migrationshintergrund","2276","0.172826126523716","0.165409628123553","0.18024262492388"
"Abitur","2005","35-65 Jahre alt","direkter Migrationshintergrund","123","0.0849862000883324","0.0707114296242941","0.0992609705523706"
"Abitur","2005","35-65 Jahre alt","indirekter Migrationshintergrund","38","0.208559368279513","0.144805019418083","0.272313717140943"
"Abitur","2005","66 und älter","kein Migrationshintergrund","427","0.099305344411472","0.0892981385042283","0.109312550318716"
"Abitur","2005","66 und älter","direkter Migrationshintergrund","","","",""
"Abitur","2005","66 und älter","indirekter Migrationshintergrund","","","",""
"Anderer Abschluss","2005","16-34 Jahre alt","kein Migrationshintergrund","32","0.00893977472111587","0.00598602681571788","0.0118935226265139"
"Anderer Abschluss","2005","16-34 Jahre alt","direkter Migrationshintergrund","117","0.27651078716183","0.237267092537086","0.315754481786574"
"Anderer Abschluss","2005","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Anderer Abschluss","2005","35-65 Jahre alt","kein Migrationshintergrund","46","0.00520755413735628","0.0037957354015722","0.00661937287314037"
"Anderer Abschluss","2005","35-65 Jahre alt","direkter Migrationshintergrund","746","0.539092519231603","0.513576105399427","0.56460893306378"
"Anderer Abschluss","2005","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Anderer Abschluss","2005","66 und älter","kein Migrationshintergrund","35","0.0111385054131787","0.00762679314186685","0.0146502176844906"
"Anderer Abschluss","2005","66 und älter","direkter Migrationshintergrund","138","0.341155125479582","0.29258434475037","0.389725906208794"
"Anderer Abschluss","2005","66 und älter","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2005","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2005","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2005","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2005","35-65 Jahre alt","kein Migrationshintergrund","41","0.00684940185149673","0.00523158377920263","0.00846721992379083"
"Ohne Abschluss verlassen","2005","35-65 Jahre alt","direkter Migrationshintergrund","102","0.0737320371584441","0.0603544575491844","0.0871096167677039"
"Ohne Abschluss verlassen","2005","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2005","66 und älter","kein Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2005","66 und älter","direkter Migrationshintergrund","42","0.127952562860894","0.0937308220324379","0.162174303689351"
"Ohne Abschluss verlassen","2005","66 und älter","indirekter Migrationshintergrund","","","",""
"Noch kein Abschluss","2005","16-34 Jahre alt","kein Migrationshintergrund","509","0.100691810812556","0.0912487787229704","0.110134842902142"
"Noch kein Abschluss","2005","16-34 Jahre alt","direkter Migrationshintergrund","55","0.0850949473950413","0.0606134646193026","0.10957643017078"
"Noch kein Abschluss","2005","16-34 Jahre alt","indirekter Migrationshintergrund","92","0.148357230890615","0.120080002703342","0.176634459077888"
"Noch kein Abschluss","2005","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Noch kein Abschluss","2005","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Noch kein Abschluss","2005","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Noch kein Abschluss","2005","66 und älter","kein Migrationshintergrund","","","",""
"Noch kein Abschluss","2005","66 und älter","direkter Migrationshintergrund","","","",""
"Noch kein Abschluss","2005","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","2005","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Keine Schule besucht","2005","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Keine Schule besucht","2005","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","2005","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Keine Schule besucht","2005","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Keine Schule besucht","2005","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","2005","66 und älter","kein Migrationshintergrund","","","",""
"Keine Schule besucht","2005","66 und älter","direkter Migrationshintergrund","","","",""
"Keine Schule besucht","2005","66 und älter","indirekter Migrationshintergrund","","","",""
"Hauptschulabschluss","2006","16-34 Jahre alt","kein Migrationshintergrund","644","0.20134869021428","0.188868398271177","0.213828982157382"
"Hauptschulabschluss","2006","16-34 Jahre alt","direkter Migrationshintergrund","125","0.251231593989136","0.213328472193297","0.289134715784974"
"Hauptschulabschluss","2006","16-34 Jahre alt","indirekter Migrationshintergrund","177","0.314012769347125","0.276845012598952","0.351180526095297"
"Hauptschulabschluss","2006","35-65 Jahre alt","kein Migrationshintergrund","3507","0.378017019635128","0.368857219420746","0.387176819849511"
"Hauptschulabschluss","2006","35-65 Jahre alt","direkter Migrationshintergrund","323","0.207379113240614","0.186446118545258","0.22831210793597"
"Hauptschulabschluss","2006","35-65 Jahre alt","indirekter Migrationshintergrund","73","0.451857115329242","0.379553527171515","0.524160703486968"
"Hauptschulabschluss","2006","66 und älter","kein Migrationshintergrund","2686","0.674375301606628","0.659975148282787","0.68877545493047"
"Hauptschulabschluss","2006","66 und älter","direkter Migrationshintergrund","131","0.33031590286478","0.28363755007799","0.37699425565157"
"Hauptschulabschluss","2006","66 und älter","indirekter Migrationshintergrund","","","",""
"Realschulabschluss","2006","16-34 Jahre alt","kein Migrationshintergrund","1371","0.344666487353419","0.32987531989595","0.359457654810888"
"Realschulabschluss","2006","16-34 Jahre alt","direkter Migrationshintergrund","96","0.186578053857742","0.152533133651618","0.220622974063866"
"Realschulabschluss","2006","16-34 Jahre alt","indirekter Migrationshintergrund","167","0.288752101658202","0.2524603646693","0.325043838647104"
"Realschulabschluss","2006","35-65 Jahre alt","kein Migrationshintergrund","4044","0.363703907582597","0.354616402106531","0.372791413058663"
"Realschulabschluss","2006","35-65 Jahre alt","direkter Migrationshintergrund","126","0.0791735587235123","0.0652325218965196","0.093114595550505"
"Realschulabschluss","2006","35-65 Jahre alt","indirekter Migrationshintergrund","45","0.236123565491712","0.174422364226563","0.297824766756862"
"Realschulabschluss","2006","66 und älter","kein Migrationshintergrund","644","0.163963362355975","0.15258594520465","0.1753407795073"
"Realschulabschluss","2006","66 und älter","direkter Migrationshintergrund","","","",""
"Realschulabschluss","2006","66 und älter","indirekter Migrationshintergrund","","","",""
"Fachhochschulreife","2006","16-34 Jahre alt","kein Migrationshintergrund","248","0.0624839073842268","0.0549513024277369","0.0700165123407167"
"Fachhochschulreife","2006","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Fachhochschulreife","2006","16-34 Jahre alt","indirekter Migrationshintergrund","37","0.058758630520128","0.0399255650592993","0.0775916959809568"
"Fachhochschulreife","2006","35-65 Jahre alt","kein Migrationshintergrund","615","0.0554796441287956","0.0511553665059749","0.0598039217516163"
"Fachhochschulreife","2006","35-65 Jahre alt","direkter Migrationshintergrund","37","0.0244868326070904","0.0165069045732378","0.032466760640943"
"Fachhochschulreife","2006","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Fachhochschulreife","2006","66 und älter","kein Migrationshintergrund","147","0.036031079539216","0.0303040717730152","0.0417580873054168"
"Fachhochschulreife","2006","66 und älter","direkter Migrationshintergrund","","","",""
"Fachhochschulreife","2006","66 und älter","indirekter Migrationshintergrund","","","",""
"Abitur","2006","16-34 Jahre alt","kein Migrationshintergrund","1138","0.278929099479578","0.264971599585601","0.292886599373554"
"Abitur","2006","16-34 Jahre alt","direkter Migrationshintergrund","77","0.119001791495374","0.0907055755704953","0.147298007420252"
"Abitur","2006","16-34 Jahre alt","indirekter Migrationshintergrund","116","0.150054562281415","0.121455301654586","0.178653822908244"
"Abitur","2006","35-65 Jahre alt","kein Migrationshintergrund","2488","0.189240799294093","0.181841435099084","0.196640163489101"
"Abitur","2006","35-65 Jahre alt","direkter Migrationshintergrund","124","0.0836071480467821","0.0693156204670795","0.0978986756264848"
"Abitur","2006","35-65 Jahre alt","indirekter Migrationshintergrund","45","0.219880697924973","0.159709804195048","0.280051591654899"
"Abitur","2006","66 und älter","kein Migrationshintergrund","502","0.101396255123297","0.0921204270868731","0.11067208315972"
"Abitur","2006","66 und älter","direkter Migrationshintergrund","","","",""
"Abitur","2006","66 und älter","indirekter Migrationshintergrund","","","",""
"Anderer Abschluss","2006","16-34 Jahre alt","kein Migrationshintergrund","36","0.0108855145663936","0.00765613198262919","0.0141148971501579"
"Anderer Abschluss","2006","16-34 Jahre alt","direkter Migrationshintergrund","137","0.32419565020967","0.283290482117865","0.365100818301474"
