"pgpsbil","year","bildungsniveau","migback","n","percent","lower_confidence","upper_confidence"
"Noch kein Abschluss","2001","(noch) kein Abschluss","indirekter Migrationshintergrund","67","0.873650976031001","0.798955169008436","0.948346783053566"
"Noch kein Abschluss","2001","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Noch kein Abschluss","2001","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Noch kein Abschluss","2001","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Noch kein Abschluss","2001","Realschulabschluss","kein Migrationshintergrund","","","",""
"Noch kein Abschluss","2001","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Noch kein Abschluss","2001","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Noch kein Abschluss","2001","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Noch kein Abschluss","2001","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Noch kein Abschluss","2001","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Noch kein Abschluss","2001","AkademikerInnen","kein Migrationshintergrund","","","",""
"Noch kein Abschluss","2001","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Noch kein Abschluss","2001","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","2001","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Keine Schule besucht","2001","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Keine Schule besucht","2001","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","2001","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Keine Schule besucht","2001","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Keine Schule besucht","2001","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","2001","Realschulabschluss","kein Migrationshintergrund","","","",""
"Keine Schule besucht","2001","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Keine Schule besucht","2001","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","2001","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Keine Schule besucht","2001","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Keine Schule besucht","2001","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","2001","AkademikerInnen","kein Migrationshintergrund","","","",""
"Keine Schule besucht","2001","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Keine Schule besucht","2001","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Hauptschulabschluss","2002","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Hauptschulabschluss","2002","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Hauptschulabschluss","2002","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Hauptschulabschluss","2002","Hauptschulabschluss","kein Migrationshintergrund","7177","0.988761828521197","0.986337543142412","0.991186113899981"
"Hauptschulabschluss","2002","Hauptschulabschluss","direkter Migrationshintergrund","675","0.484554994945687","0.458805036616684","0.51030495327469"
"Hauptschulabschluss","2002","Hauptschulabschluss","indirekter Migrationshintergrund","254","0.979718120779247","0.962681836309863","0.996754405248631"
"Hauptschulabschluss","2002","Realschulabschluss","kein Migrationshintergrund","","","",""
"Hauptschulabschluss","2002","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Hauptschulabschluss","2002","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Hauptschulabschluss","2002","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Hauptschulabschluss","2002","(Fach-)Abitur","direkter Migrationshintergrund","37","0.0850755958264919","0.0593554172713834","0.1107957743816"
"Hauptschulabschluss","2002","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Hauptschulabschluss","2002","AkademikerInnen","kein Migrationshintergrund","185","0.0562901477788472","0.0492403922396992","0.0633399033179951"
"Hauptschulabschluss","2002","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Hauptschulabschluss","2002","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Realschulabschluss","2002","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Realschulabschluss","2002","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Realschulabschluss","2002","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Realschulabschluss","2002","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Realschulabschluss","2002","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Realschulabschluss","2002","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Realschulabschluss","2002","Realschulabschluss","kein Migrationshintergrund","5548","0.993208426626519","0.991052127704559","0.995364725548479"
"Realschulabschluss","2002","Realschulabschluss","direkter Migrationshintergrund","225","0.99501133009444","0.985846138259925","1.00417652192896"
"Realschulabschluss","2002","Realschulabschluss","indirekter Migrationshintergrund","210","1","1","1"
"Realschulabschluss","2002","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Realschulabschluss","2002","(Fach-)Abitur","direkter Migrationshintergrund","33","0.0599034018855487","0.0380262461998877","0.0817805575712097"
"Realschulabschluss","2002","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Realschulabschluss","2002","AkademikerInnen","kein Migrationshintergrund","658","0.162299722271796","0.151021469171792","0.173577975371799"
"Realschulabschluss","2002","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Realschulabschluss","2002","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Fachhochschulreife","2002","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Fachhochschulreife","2002","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Fachhochschulreife","2002","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Fachhochschulreife","2002","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Fachhochschulreife","2002","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Fachhochschulreife","2002","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Fachhochschulreife","2002","Realschulabschluss","kein Migrationshintergrund","","","",""
"Fachhochschulreife","2002","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Fachhochschulreife","2002","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Fachhochschulreife","2002","(Fach-)Abitur","kein Migrationshintergrund","519","0.282647480471956","0.26242178368465","0.302873177259262"
"Fachhochschulreife","2002","(Fach-)Abitur","direkter Migrationshintergrund","42","0.0945094560567104","0.067540852129568","0.121478059983853"
"Fachhochschulreife","2002","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Fachhochschulreife","2002","AkademikerInnen","kein Migrationshintergrund","473","0.143669984630914","0.132941405110133","0.154398564151694"
"Fachhochschulreife","2002","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Fachhochschulreife","2002","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Abitur","2002","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Abitur","2002","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Abitur","2002","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Abitur","2002","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Abitur","2002","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Abitur","2002","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Abitur","2002","Realschulabschluss","kein Migrationshintergrund","","","",""
"Abitur","2002","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Abitur","2002","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Abitur","2002","(Fach-)Abitur","kein Migrationshintergrund","1353","0.695226715282219","0.674550726256253","0.715902704308184"
"Abitur","2002","(Fach-)Abitur","direkter Migrationshintergrund","102","0.248758635788449","0.208905940081799","0.288611331495099"
"Abitur","2002","(Fach-)Abitur","indirekter Migrationshintergrund","104","0.726517602060221","0.65160301381078","0.801432190309662"
"Abitur","2002","AkademikerInnen","kein Migrationshintergrund","2777","0.634100290709022","0.619367038379672","0.648833543038371"
"Abitur","2002","AkademikerInnen","direkter Migrationshintergrund","135","0.319451761821549","0.273412104661003","0.365491418982094"
"Abitur","2002","AkademikerInnen","indirekter Migrationshintergrund","49","0.722205737658728","0.614144925773113","0.830266549544342"
"Anderer Abschluss","2002","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Anderer Abschluss","2002","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Anderer Abschluss","2002","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Anderer Abschluss","2002","Hauptschulabschluss","kein Migrationshintergrund","86","0.0112381714788036","0.00881388610001896","0.0136624568575882"
"Anderer Abschluss","2002","Hauptschulabschluss","direkter Migrationshintergrund","772","0.515445005054313","0.48969504672531","0.541194963383316"
"Anderer Abschluss","2002","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Anderer Abschluss","2002","Realschulabschluss","kein Migrationshintergrund","","","",""
"Anderer Abschluss","2002","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Anderer Abschluss","2002","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Anderer Abschluss","2002","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Anderer Abschluss","2002","(Fach-)Abitur","direkter Migrationshintergrund","238","0.5117529104428","0.465671170806977","0.557834650078623"
"Anderer Abschluss","2002","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Anderer Abschluss","2002","AkademikerInnen","kein Migrationshintergrund","","","",""
"Anderer Abschluss","2002","AkademikerInnen","direkter Migrationshintergrund","195","0.509351683320034","0.459989539891844","0.558713826748224"
"Anderer Abschluss","2002","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2002","(noch) kein Abschluss","kein Migrationshintergrund","81","0.247235779253701","0.21169515758042","0.282776400926982"
"Ohne Abschluss verlassen","2002","(noch) kein Abschluss","direkter Migrationshintergrund","199","0.735791024266975","0.682094121601614","0.789487926932335"
"Ohne Abschluss verlassen","2002","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2002","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2002","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2002","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2002","Realschulabschluss","kein Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2002","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2002","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2002","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2002","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2002","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2002","AkademikerInnen","kein Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2002","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2002","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Noch kein Abschluss","2002","(noch) kein Abschluss","kein Migrationshintergrund","485","0.752764220746299","0.717223599073018","0.78830484241958"
"Noch kein Abschluss","2002","(noch) kein Abschluss","direkter Migrationshintergrund","53","0.2424014237283","0.190211655636109","0.29459119182049"
"Noch kein Abschluss","2002","(noch) kein Abschluss","indirekter Migrationshintergrund","80","0.878829801467215","0.811033908523009","0.946625694411422"
"Noch kein Abschluss","2002","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Noch kein Abschluss","2002","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Noch kein Abschluss","2002","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Noch kein Abschluss","2002","Realschulabschluss","kein Migrationshintergrund","","","",""
"Noch kein Abschluss","2002","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Noch kein Abschluss","2002","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Noch kein Abschluss","2002","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Noch kein Abschluss","2002","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Noch kein Abschluss","2002","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Noch kein Abschluss","2002","AkademikerInnen","kein Migrationshintergrund","","","",""
"Noch kein Abschluss","2002","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Noch kein Abschluss","2002","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","2002","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Keine Schule besucht","2002","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Keine Schule besucht","2002","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","2002","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Keine Schule besucht","2002","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Keine Schule besucht","2002","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","2002","Realschulabschluss","kein Migrationshintergrund","","","",""
