year,age_gr,pgisced97,pgpsbil,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,46-65 y.,Primary Level,"Dropout, No School Degree",0.89329,44,44,0.80101,0.98557
2009,46-65 y.,Lower Secondary Level,Secondary School Degree,0.65067,256,389,0.60323,0.69810
2009,46-65 y.,Lower Secondary Level,Intermediate School Degree,0.10813,46,389,0.07723,0.13903
2009,46-65 y.,Lower Secondary Level,Other Degree,0.24120,87,389,0.19863,0.28377
2009,46-65 y.,Upper Secondary Level,Secondary School Degree,0.51868,1605,3239,0.50147,0.53589
2009,46-65 y.,Upper Secondary Level,Intermediate School Degree,0.41176,1508,3239,0.39480,0.42871
2009,46-65 y.,Upper Secondary Level,Other Degree,0.05274,126,3239,0.04504,0.06044
2009,46-65 y.,Post-secondary Non-tertiary Level,Technical School Degree,0.24603,72,260,0.19357,0.29848
2009,46-65 y.,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.48089,147,260,0.42004,0.54174
2009,46-65 y.,Post-secondary Non-tertiary Level,Other Degree,0.17314,41,260,0.12706,0.21922
2009,46-65 y.,First Stage of Tertiary Education,Secondary School Degree,0.25984,126,525,0.22229,0.29739
2009,46-65 y.,First Stage of Tertiary Education,Intermediate School Degree,0.48832,280,525,0.44552,0.53112
2009,46-65 y.,First Stage of Tertiary Education,Technical School Degree,0.07614,56,525,0.05343,0.09885
2009,46-65 y.,First Stage of Tertiary Education,Upper Secondary Degree,0.13446,63,525,0.10525,0.16367
2009,46-65 y.,Second Stage of Tertiary Education,Secondary School Degree,0.02775,33,1757,0.02007,0.03544
2009,46-65 y.,Second Stage of Tertiary Education,Intermediate School Degree,0.17247,320,1757,0.15480,0.19014
2009,46-65 y.,Second Stage of Tertiary Education,Technical School Degree,0.12147,182,1757,0.10619,0.13675
2009,46-65 y.,Second Stage of Tertiary Education,Upper Secondary Degree,0.59225,1136,1757,0.56926,0.61523
2009,46-65 y.,Second Stage of Tertiary Education,Other Degree,0.08606,86,1757,0.07294,0.09918
2009,66 and older,Primary Level,"Dropout, No School Degree",0.99446,39,39,0.97087,1.01806
2009,66 and older,Lower Secondary Level,Secondary School Degree,0.84357,553,653,0.81569,0.87146
2009,66 and older,Lower Secondary Level,Intermediate School Degree,0.05117,33,653,0.03426,0.06809
2009,66 and older,Lower Secondary Level,Other Degree,0.10525,67,653,0.08170,0.12881
2009,66 and older,Upper Secondary Level,Secondary School Degree,0.74419,1637,2143,0.72571,0.76267
2009,66 and older,Upper Secondary Level,Intermediate School Degree,0.20944,443,2143,0.19221,0.22667
2009,66 and older,Upper Secondary Level,Other Degree,0.03162,63,2143,0.02421,0.03903
2009,66 and older,Post-secondary Non-tertiary Level,Technical School Degree,0.43115,41,41,0.27767,0.58462
2009,66 and older,First Stage of Tertiary Education,Secondary School Degree,0.54224,177,258,0.48133,0.60315
2009,66 and older,First Stage of Tertiary Education,Intermediate School Degree,0.28459,81,258,0.22942,0.33975
2009,66 and older,Second Stage of Tertiary Education,Secondary School Degree,0.13863,120,853,0.11542,0.16183
2009,66 and older,Second Stage of Tertiary Education,Intermediate School Degree,0.15686,140,853,0.13244,0.18128
2009,66 and older,Second Stage of Tertiary Education,Technical School Degree,0.13757,92,853,0.11444,0.16070
2009,66 and older,Second Stage of Tertiary Education,Upper Secondary Degree,0.53551,501,853,0.50202,0.56900
2010,17-29 y.,Primary Level,"Dropout, No School Degree",0.59367,73,73,0.48022,0.70712
2010,17-29 y.,Lower Secondary Level,Secondary School Degree,0.40469,370,816,0.37100,0.43839
2010,17-29 y.,Lower Secondary Level,Intermediate School Degree,0.56685,403,816,0.53283,0.60087
2010,17-29 y.,Lower Secondary Level,Other Degree,0.02846,43,816,0.01704,0.03988
2010,17-29 y.,Upper Secondary Level,Secondary School Degree,0.18862,331,1601,0.16945,0.20779
2010,17-29 y.,Upper Secondary Level,Intermediate School Degree,0.35884,671,1601,0.33534,0.38234
2010,17-29 y.,Upper Secondary Level,Technical School Degree,0.08249,79,1601,0.06901,0.09597
2010,17-29 y.,Upper Secondary Level,Upper Secondary Degree,0.34584,456,1601,0.32253,0.36915
2010,17-29 y.,Upper Secondary Level,Other Degree,0.02102,64,1601,0.01399,0.02805
2010,17-29 y.,Post-secondary Non-tertiary Level,Technical School Degree,0.37715,111,250,0.31695,0.43735
2010,17-29 y.,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.58095,139,250,0.51967,0.64224
2010,17-29 y.,Second Stage of Tertiary Education,Upper Secondary Degree,0.76470,226,226,0.70928,0.82013
2010,30-45 y.,Primary Level,"Dropout, No School Degree",0.81720,133,133,0.75126,0.88313
2010,30-45 y.,Lower Secondary Level,Secondary School Degree,0.55055,340,653,0.51236,0.58873
2010,30-45 y.,Lower Secondary Level,Intermediate School Degree,0.19947,154,653,0.16879,0.23014
2010,30-45 y.,Lower Secondary Level,Other Degree,0.24999,159,653,0.21675,0.28322
2010,30-45 y.,Upper Secondary Level,Secondary School Degree,0.32813,1317,4307,0.31410,0.34215
2010,30-45 y.,Upper Secondary Level,Intermediate School Degree,0.56506,2593,4307,0.55025,0.57987
2010,30-45 y.,Upper Secondary Level,Upper Secondary Degree,0.03638,131,4307,0.03079,0.04197
2010,30-45 y.,Upper Secondary Level,Other Degree,0.06047,266,4307,0.05335,0.06758
2010,30-45 y.,Post-secondary Non-tertiary Level,Technical School Degree,0.28226,286,950,0.25363,0.31090
2010,30-45 y.,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.58638,536,950,0.55505,0.61771
2010,30-45 y.,Post-secondary Non-tertiary Level,Other Degree,0.10360,128,950,0.08421,0.12299
2010,30-45 y.,First Stage of Tertiary Education,Secondary School Degree,0.12083,86,613,0.09501,0.14665
2010,30-45 y.,First Stage of Tertiary Education,Intermediate School Degree,0.46142,309,613,0.42193,0.50092
2010,30-45 y.,First Stage of Tertiary Education,Technical School Degree,0.17670,88,613,0.14648,0.20692
2010,30-45 y.,First Stage of Tertiary Education,Upper Secondary Degree,0.21442,130,613,0.18190,0.24693
2010,30-45 y.,Second Stage of Tertiary Education,Intermediate School Degree,0.06066,162,2249,0.05079,0.07053
2010,30-45 y.,Second Stage of Tertiary Education,Technical School Degree,0.12663,213,2249,0.11288,0.14038
2010,30-45 y.,Second Stage of Tertiary Education,Upper Secondary Degree,0.70344,1654,2249,0.68456,0.72233
2010,30-45 y.,Second Stage of Tertiary Education,Other Degree,0.10306,220,2249,0.09049,0.11563
2010,46-65 y.,Primary Level,"Dropout, No School Degree",0.87204,46,46,0.77443,0.96964
2010,46-65 y.,Lower Secondary Level,Secondary School Degree,0.60000,261,435,0.55391,0.64609
2010,46-65 y.,Lower Secondary Level,Intermediate School Degree,0.09051,61,435,0.06351,0.11750
2010,46-65 y.,Lower Secondary Level,Other Degree,0.30950,113,435,0.26600,0.35299
2010,46-65 y.,Upper Secondary Level,Secondary School Degree,0.50150,1662,3541,0.48503,0.51797
2010,46-65 y.,Upper Secondary Level,Intermediate School Degree,0.42705,1701,3541,0.41075,0.44334
2010,46-65 y.,Upper Secondary Level,Upper Secondary Degree,0.00865,39,3541,0.00560,0.01170
2010,46-65 y.,Upper Secondary Level,Other Degree,0.05397,139,3541,0.04653,0.06141
2010,46-65 y.,Post-secondary Non-tertiary Level,Technical School Degree,0.27480,101,370,0.22925,0.32035
2010,46-65 y.,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.47417,209,370,0.42322,0.52512
2010,46-65 y.,Post-secondary Non-tertiary Level,Other Degree,0.15207,60,370,0.11543,0.18871
2010,46-65 y.,First Stage of Tertiary Education,Secondary School Degree,0.26686,141,581,0.23086,0.30286
2010,46-65 y.,First Stage of Tertiary Education,Intermediate School Degree,0.47173,310,581,0.43110,0.51235
2010,46-65 y.,First Stage of Tertiary Education,Technical School Degree,0.07382,61,581,0.05254,0.09510
2010,46-65 y.,First Stage of Tertiary Education,Upper Secondary Degree,0.13062,69,581,0.10320,0.15805
2010,46-65 y.,Second Stage of Tertiary Education,Intermediate School Degree,0.17614,320,1850,0.15877,0.19350
2010,46-65 y.,Second Stage of Tertiary Education,Technical School Degree,0.12084,202,1850,0.10599,0.13570
2010,46-65 y.,Second Stage of Tertiary Education,Upper Secondary Degree,0.60445,1235,1850,0.58217,0.62674
2010,46-65 y.,Second Stage of Tertiary Education,Other Degree,0.07920,93,1850,0.06689,0.09151
2010,66 and older,Primary Level,"Dropout, No School Degree",0.99692,35,35,0.97828,1.01555
2010,66 and older,Lower Secondary Level,Secondary School Degree,0.83158,510,606,0.80176,0.86140
2010,66 and older,Lower Secondary Level,Intermediate School Degree,0.05698,35,606,0.03851,0.07545
2010,66 and older,Lower Secondary Level,Other Degree,0.11144,61,606,0.08637,0.13652
2010,66 and older,Upper Secondary Level,Secondary School Degree,0.73200,1528,2039,0.71277,0.75123
2010,66 and older,Upper Secondary Level,Intermediate School Degree,0.21408,450,2039,0.19627,0.23189
2010,66 and older,Upper Secondary Level,Other Degree,0.03559,61,2039,0.02755,0.04363
2010,66 and older,Post-secondary Non-tertiary Level,Technical School Degree,0.43445,40,74,0.32074,0.54816
2010,66 and older,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.35606,34,74,0.24622,0.46590
2010,66 and older,First Stage of Tertiary Education,Secondary School Degree,0.48131,161,257,0.42011,0.54252
2010,66 and older,First Stage of Tertiary Education,Intermediate School Degree,0.32393,96,257,0.26660,0.38125
2010,66 and older,Second Stage of Tertiary Education,Secondary School Degree,0.14230,112,866,0.11901,0.16558
2010,66 and older,Second Stage of Tertiary Education,Intermediate School Degree,0.15792,148,866,0.13362,0.18222
2010,66 and older,Second Stage of Tertiary Education,Technical School Degree,0.13973,92,866,0.11662,0.16283
2010,66 and older,Second Stage of Tertiary Education,Upper Secondary Degree,0.51799,514,866,0.48469,0.55129
2011,17-29 y.,Primary Level,Other Degree,0.38229,32,100,0.28657,0.47802
2011,17-29 y.,Primary Level,"Dropout, No School Degree",0.61771,68,100,0.52198,0.71343
2011,17-29 y.,Lower Secondary Level,Secondary School Degree,0.39295,393,840,0.35990,0.42600
2011,17-29 y.,Lower Secondary Level,Intermediate School Degree,0.57928,447,840,0.54588,0.61269
2011,17-29 y.,Upper Secondary Level,Secondary School Degree,0.18154,315,1660,0.16299,0.20009
2011,17-29 y.,Upper Secondary Level,Intermediate School Degree,0.35277,631,1660,0.32978,0.37577
2011,17-29 y.,Upper Secondary Level,Technical School Degree,0.06890,104,1660,0.05672,0.08109
2011,17-29 y.,Upper Secondary Level,Upper Secondary Degree,0.37325,555,1660,0.34998,0.39652
2011,17-29 y.,Upper Secondary Level,Other Degree,0.02092,55,1660,0.01403,0.02781
2011,17-29 y.,Post-secondary Non-tertiary Level,Technical School Degree,0.32673,105,258,0.26939,0.38407
2011,17-29 y.,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.62462,153,258,0.56542,0.68382
2011,17-29 y.,Second Stage of Tertiary Education,Upper Secondary Degree,0.81018,238,238,0.76026,0.86011
2011,30-45 y.,Primary Level,"Dropout, No School Degree",0.84153,138,138,0.78038,0.90268
2011,30-45 y.,Lower Secondary Level,Secondary School Degree,0.50398,377,730,0.46768,0.54027
2011,30-45 y.,Lower Secondary Level,Intermediate School Degree,0.26294,193,730,0.23098,0.29489
2011,30-45 y.,Lower Secondary Level,Other Degree,0.23308,160,730,0.20239,0.26377
2011,30-45 y.,Upper Secondary Level,Secondary School Degree,0.31275,1381,4661,0.29943,0.32606
2011,30-45 y.,Upper Secondary Level,Intermediate School Degree,0.57261,2853,4661,0.55841,0.58681
2011,30-45 y.,Upper Secondary Level,Upper Secondary Degree,0.03673,146,4661,0.03133,0.04213
2011,30-45 y.,Upper Secondary Level,Other Degree,0.06698,281,4661,0.05980,0.07416
2011,30-45 y.,Post-secondary Non-tertiary Level,Technical School Degree,0.28355,318,1060,0.25640,0.31070
2011,30-45 y.,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.59081,610,1060,0.56119,0.62042
2011,30-45 y.,Post-secondary Non-tertiary Level,Other Degree,0.10679,132,1060,0.08819,0.12539
2011,30-45 y.,First Stage of Tertiary Education,Secondary School Degree,0.14208,90,627,0.11473,0.16943
2011,30-45 y.,First Stage of Tertiary Education,Intermediate School Degree,0.44481,313,627,0.40588,0.48374
2011,30-45 y.,First Stage of Tertiary Education,Technical School Degree,0.17164,100,627,0.14211,0.20118
2011,30-45 y.,First Stage of Tertiary Education,Upper Secondary Degree,0.21106,124,627,0.17909,0.24303
2011,30-45 y.,Second Stage of Tertiary Education,Intermediate School Degree,0.05932,171,2426,0.04992,0.06873
2011,30-45 y.,Second Stage of Tertiary Education,Technical School Degree,0.12019,246,2426,0.10725,0.13314
2011,30-45 y.,Second Stage of Tertiary Education,Upper Secondary Degree,0.70825,1781,2426,0.69015,0.72634
2011,30-45 y.,Second Stage of Tertiary Education,Other Degree,0.10663,228,2426,0.09434,0.11891
2011,46-65 y.,Primary Level,"Dropout, No School Degree",0.88656,74,74,0.81382,0.95931
2011,46-65 y.,Lower Secondary Level,Secondary School Degree,0.62637,388,630,0.58857,0.66418
2011,46-65 y.,Lower Secondary Level,Intermediate School Degree,0.11237,100,630,0.08769,0.13705
2011,46-65 y.,Lower Secondary Level,Other Degree,0.26126,142,630,0.22693,0.29559
2011,46-65 y.,Upper Secondary Level,Secondary School Degree,0.47932,2135,4684,0.46501,0.49362
2011,46-65 y.,Upper Secondary Level,Intermediate School Degree,0.43685,2238,4684,0.42264,0.45106
2011,46-65 y.,Upper Secondary Level,Upper Secondary Degree,0.00839,49,4684,0.00578,0.01101
2011,46-65 y.,Upper Secondary Level,Other Degree,0.06476,227,4684,0.05771,0.07181
2011,46-65 y.,Upper Secondary Level,"Dropout, No School Degree",0.00755,35,4684,0.00507,0.01003
2011,46-65 y.,Post-secondary Non-tertiary Level,Technical School Degree,0.27414,153,525,0.23594,0.31233
2011,46-65 y.,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.45800,282,525,0.41534,0.50066
2011,46-65 y.,Post-secondary Non-tertiary Level,Other Degree,0.21020,90,525,0.17531,0.24509
2011,46-65 y.,First Stage of Tertiary Education,Secondary School Degree,0.24946,166,722,0.21788,0.28105
2011,46-65 y.,First Stage of Tertiary Education,Intermediate School Degree,0.48492,383,722,0.44844,0.52140
2011,46-65 y.,First Stage of Tertiary Education,Technical School Degree,0.09372,80,722,0.07244,0.11499
2011,46-65 y.,First Stage of Tertiary Education,Upper Secondary Degree,0.12647,93,722,0.10221,0.15073
2011,46-65 y.,Second Stage of Tertiary Education,Intermediate School Degree,0.16448,376,2305,0.14934,0.17962
2011,46-65 y.,Second Stage of Tertiary Education,Technical School Degree,0.12764,258,2305,0.11401,0.14127
2011,46-65 y.,Second Stage of Tertiary Education,Upper Secondary Degree,0.61045,1526,2305,0.59053,0.63036
2011,46-65 y.,Second Stage of Tertiary Education,Other Degree,0.08428,145,2305,0.07293,0.09562
2011,66 and older,Primary Level,"Dropout, No School Degree",0.93508,53,53,0.86811,1.00205
2011,66 and older,Lower Secondary Level,Secondary School Degree,0.80272,669,826,0.77557,0.82988
2011,66 and older,Lower Secondary Level,Intermediate School Degree,0.07377,67,826,0.05593,0.09160
2011,66 and older,Lower Secondary Level,Other Degree,0.12351,90,826,0.10106,0.14596
2011,66 and older,Upper Secondary Level,Secondary School Degree,0.72394,1911,2594,0.70673,0.74115
2011,66 and older,Upper Secondary Level,Intermediate School Degree,0.21673,588,2594,0.20087,0.23259
2011,66 and older,Upper Secondary Level,Other Degree,0.03949,95,2594,0.03200,0.04699
2011,66 and older,Post-secondary Non-tertiary Level,Technical School Degree,0.39853,43,94,0.29902,0.49804
2011,66 and older,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.37552,51,94,0.27710,0.47394
2011,66 and older,First Stage of Tertiary Education,Secondary School Degree,0.46840,188,331,0.41456,0.52224
2011,66 and older,First Stage of Tertiary Education,Intermediate School Degree,0.32818,110,331,0.27752,0.37884
2011,66 and older,First Stage of Tertiary Education,Technical School Degree,0.09601,33,331,0.06422,0.12780
2011,66 and older,Second Stage of Tertiary Education,Secondary School Degree,0.13062,130,1082,0.11054,0.15071
2011,66 and older,Second Stage of Tertiary Education,Intermediate School Degree,0.15990,175,1082,0.13805,0.18175
2011,66 and older,Second Stage of Tertiary Education,Technical School Degree,0.13542,110,1082,0.11502,0.15582
2011,66 and older,Second Stage of Tertiary Education,Upper Secondary Degree,0.53562,630,1082,0.50589,0.56535
2011,66 and older,Second Stage of Tertiary Education,Other Degree,0.03624,37,1082,0.02510,0.04738
2012,17-29 y.,Primary Level,"Dropout, No School Degree",0.62103,65,65,0.50217,0.73988
2012,17-29 y.,Lower Secondary Level,Secondary School Degree,0.43294,382,837,0.39936,0.46653
2012,17-29 y.,Lower Secondary Level,Intermediate School Degree,0.53509,455,837,0.50128,0.56890
2012,17-29 y.,Upper Secondary Level,Secondary School Degree,0.17941,291,1546,0.16028,0.19854
2012,17-29 y.,Upper Secondary Level,Intermediate School Degree,0.37105,559,1546,0.34696,0.39513
2012,17-29 y.,Upper Secondary Level,Technical School Degree,0.05535,88,1546,0.04395,0.06675
2012,17-29 y.,Upper Secondary Level,Upper Secondary Degree,0.36479,555,1546,0.34079,0.38879
2012,17-29 y.,Upper Secondary Level,Other Degree,0.02707,53,1546,0.01898,0.03516
2012,17-29 y.,Post-secondary Non-tertiary Level,Technical School Degree,0.39162,96,228,0.32812,0.45512
2012,17-29 y.,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.54507,132,228,0.48029,0.60985
2012,17-29 y.,Second Stage of Tertiary Education,Upper Secondary Degree,0.78841,247,247,0.73737,0.83945
2012,30-45 y.,Primary Level,"Dropout, No School Degree",0.86415,136,136,0.80635,0.92195
2012,30-45 y.,Lower Secondary Level,Secondary School Degree,0.48770,362,691,0.45040,0.52499
2012,30-45 y.,Lower Secondary Level,Intermediate School Degree,0.24061,170,691,0.20872,0.27251
2012,30-45 y.,Lower Secondary Level,Other Degree,0.27169,159,691,0.23850,0.30488
2012,30-45 y.,Upper Secondary Level,Secondary School Degree,0.30527,1229,4253,0.29143,0.31911
2012,30-45 y.,Upper Secondary Level,Intermediate School Degree,0.57196,2632,4253,0.55709,0.58684
