year,bula_h,quintil_oecd,plj0046,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,Saxony,4th Quintile,Not concerned at all,0.21436,44,187,0.15539,0.27334
2011,Saxony,5th Quintile,Somewhat concerned,0.34252,44,104,0.25087,0.43417
2011,Saxony,5th Quintile,Not concerned at all,0.40805,60,104,0.31314,0.50297
2011,Saxony-Anhalt,1st Quintile,Very concerned,0.35278,50,152,0.27656,0.42900
2011,Saxony-Anhalt,1st Quintile,Somewhat concerned,0.31543,61,152,0.24131,0.38955
2011,Saxony-Anhalt,1st Quintile,Not concerned at all,0.33179,41,152,0.25668,0.40689
2011,Saxony-Anhalt,2nd Quintile,Very concerned,0.37300,61,172,0.30051,0.44548
2011,Saxony-Anhalt,2nd Quintile,Somewhat concerned,0.46185,79,172,0.38712,0.53657
2011,Saxony-Anhalt,2nd Quintile,Not concerned at all,0.16516,32,172,0.10950,0.22081
2011,Saxony-Anhalt,3rd Quintile,Very concerned,0.28356,35,101,0.19522,0.37190
2011,Saxony-Anhalt,3rd Quintile,Somewhat concerned,0.47831,66,101,0.38041,0.57622
2011,Saxony-Anhalt,4th Quintile,Very concerned,0.32890,39,95,0.23392,0.42388
2011,Saxony-Anhalt,4th Quintile,Somewhat concerned,0.42219,56,95,0.32234,0.52204
2011,Saxony-Anhalt,5th Quintile,Somewhat concerned,0.28826,39,71,0.18215,0.39437
2011,Saxony-Anhalt,5th Quintile,Not concerned at all,0.25764,32,71,0.15518,0.36009
2011,Thuringa,1st Quintile,Very concerned,0.28750,52,155,0.21601,0.35898
2011,Thuringa,1st Quintile,Somewhat concerned,0.48478,64,155,0.40585,0.56372
2011,Thuringa,1st Quintile,Not concerned at all,0.22772,39,155,0.16148,0.29395
2011,Thuringa,2nd Quintile,Very concerned,0.36983,68,192,0.30136,0.43829
2011,Thuringa,2nd Quintile,Somewhat concerned,0.43805,90,192,0.36769,0.50841
2011,Thuringa,2nd Quintile,Not concerned at all,0.19212,34,192,0.13625,0.24799
2011,Thuringa,3rd Quintile,Very concerned,0.33744,33,129,0.25552,0.41935
2011,Thuringa,3rd Quintile,Somewhat concerned,0.37528,56,129,0.29139,0.45916
2011,Thuringa,3rd Quintile,Not concerned at all,0.28729,40,129,0.20890,0.36568
2011,Thuringa,4th Quintile,Very concerned,0.27453,41,136,0.19924,0.34981
2011,Thuringa,4th Quintile,Somewhat concerned,0.45815,63,136,0.37410,0.54220
2011,Thuringa,4th Quintile,Not concerned at all,0.26732,32,136,0.19267,0.34198
2011,Thuringa,5th Quintile,Somewhat concerned,0.60591,41,41,0.45448,0.75735
2012,Schleswig-Holstein,1st Quintile,Somewhat concerned,0.39625,40,93,0.29630,0.49620
2012,Schleswig-Holstein,1st Quintile,Not concerned at all,0.42383,53,93,0.32285,0.52481
2012,Schleswig-Holstein,2nd Quintile,Somewhat concerned,0.38699,47,87,0.28405,0.48993
2012,Schleswig-Holstein,2nd Quintile,Not concerned at all,0.39629,40,87,0.29291,0.49967
2012,Schleswig-Holstein,4th Quintile,Somewhat concerned,0.45949,45,100,0.36132,0.55766
2012,Schleswig-Holstein,4th Quintile,Not concerned at all,0.40673,55,100,0.30996,0.50349
2012,Schleswig-Holstein,5th Quintile,Somewhat concerned,0.36236,39,99,0.26719,0.45753
2012,Schleswig-Holstein,5th Quintile,Not concerned at all,0.54782,60,99,0.44928,0.64636
2012,Hamburg,5th Quintile,Somewhat concerned,0.28865,31,76,0.18610,0.39120
2012,Hamburg,5th Quintile,Not concerned at all,0.60636,45,76,0.49579,0.71693
2012,Lower Saxony,1st Quintile,Very concerned,0.25473,57,229,0.19818,0.31129
2012,Lower Saxony,1st Quintile,Somewhat concerned,0.39717,93,229,0.33365,0.46068
2012,Lower Saxony,1st Quintile,Not concerned at all,0.34810,79,229,0.28626,0.40993
2012,Lower Saxony,2nd Quintile,Very concerned,0.24786,60,274,0.19664,0.29908
2012,Lower Saxony,2nd Quintile,Somewhat concerned,0.43896,130,274,0.38009,0.49783
2012,Lower Saxony,2nd Quintile,Not concerned at all,0.31318,84,274,0.25816,0.36819
2012,Lower Saxony,3rd Quintile,Very concerned,0.22237,65,344,0.17836,0.26638
2012,Lower Saxony,3rd Quintile,Somewhat concerned,0.39912,143,344,0.34729,0.45094
2012,Lower Saxony,3rd Quintile,Not concerned at all,0.37851,136,344,0.32719,0.42984
2012,Lower Saxony,4th Quintile,Very concerned,0.16590,49,345,0.12659,0.20521
2012,Lower Saxony,4th Quintile,Somewhat concerned,0.44198,149,345,0.38950,0.49446
2012,Lower Saxony,4th Quintile,Not concerned at all,0.39212,147,345,0.34053,0.44371
2012,Lower Saxony,5th Quintile,Very concerned,0.13457,48,418,0.10181,0.16732
2012,Lower Saxony,5th Quintile,Somewhat concerned,0.37947,160,418,0.33290,0.42605
2012,Lower Saxony,5th Quintile,Not concerned at all,0.48596,210,418,0.43799,0.53393
2012,North Rhine-Westphalia,1st Quintile,Very concerned,0.20590,143,605,0.17365,0.23815
2012,North Rhine-Westphalia,1st Quintile,Somewhat concerned,0.42555,259,605,0.38612,0.46498
2012,North Rhine-Westphalia,1st Quintile,Not concerned at all,0.36855,203,605,0.33008,0.40703
2012,North Rhine-Westphalia,2nd Quintile,Very concerned,0.26109,150,554,0.22449,0.29770
2012,North Rhine-Westphalia,2nd Quintile,Somewhat concerned,0.44229,236,554,0.40089,0.48368
2012,North Rhine-Westphalia,2nd Quintile,Not concerned at all,0.29662,168,554,0.25855,0.33469
2012,North Rhine-Westphalia,3rd Quintile,Very concerned,0.25551,163,639,0.22167,0.28936
2012,North Rhine-Westphalia,3rd Quintile,Somewhat concerned,0.43066,271,639,0.39223,0.46908
2012,North Rhine-Westphalia,3rd Quintile,Not concerned at all,0.31383,205,639,0.27782,0.34984
2012,North Rhine-Westphalia,4th Quintile,Very concerned,0.23632,157,735,0.20558,0.26705
2012,North Rhine-Westphalia,4th Quintile,Somewhat concerned,0.33852,243,735,0.30429,0.37276
2012,North Rhine-Westphalia,4th Quintile,Not concerned at all,0.42516,335,735,0.38939,0.46092
2012,North Rhine-Westphalia,5th Quintile,Very concerned,0.19930,191,1006,0.17460,0.22399
2012,North Rhine-Westphalia,5th Quintile,Somewhat concerned,0.31688,296,1006,0.28811,0.34564
2012,North Rhine-Westphalia,5th Quintile,Not concerned at all,0.48383,519,1006,0.45293,0.51472
2012,Hesse,1st Quintile,Very concerned,0.21816,35,159,0.15376,0.28255
2012,Hesse,1st Quintile,Somewhat concerned,0.44600,76,159,0.36849,0.52351
2012,Hesse,1st Quintile,Not concerned at all,0.33585,48,159,0.26220,0.40949
2012,Hesse,2nd Quintile,Somewhat concerned,0.41754,84,163,0.34160,0.49349
2012,Hesse,2nd Quintile,Not concerned at all,0.46025,79,163,0.38349,0.53700
2012,Hesse,3rd Quintile,Very concerned,0.18272,36,196,0.12848,0.23696
2012,Hesse,3rd Quintile,Somewhat concerned,0.46176,94,196,0.39179,0.53174
2012,Hesse,3rd Quintile,Not concerned at all,0.35552,66,196,0.28834,0.42271
2012,Hesse,4th Quintile,Very concerned,0.18361,37,253,0.13580,0.23141
2012,Hesse,4th Quintile,Somewhat concerned,0.47277,117,253,0.41112,0.53441
2012,Hesse,4th Quintile,Not concerned at all,0.34363,99,253,0.28499,0.40226
2012,Hesse,5th Quintile,Very concerned,0.08419,48,423,0.05770,0.11069
2012,Hesse,5th Quintile,Somewhat concerned,0.32886,136,423,0.28404,0.37369
2012,Hesse,5th Quintile,Not concerned at all,0.58694,239,423,0.53996,0.63392
2012,"Rhineland-Palatinate, Saarland",1st Quintile,Very concerned,0.15548,38,188,0.10355,0.20742
2012,"Rhineland-Palatinate, Saarland",1st Quintile,Somewhat concerned,0.45224,79,188,0.38090,0.52358
2012,"Rhineland-Palatinate, Saarland",1st Quintile,Not concerned at all,0.39228,71,188,0.32229,0.46226
2012,"Rhineland-Palatinate, Saarland",2nd Quintile,Somewhat concerned,0.42575,94,171,0.35142,0.50008
2012,"Rhineland-Palatinate, Saarland",2nd Quintile,Not concerned at all,0.34522,77,171,0.27375,0.41669
2012,"Rhineland-Palatinate, Saarland",3rd Quintile,Very concerned,0.17520,42,211,0.12379,0.22662
2012,"Rhineland-Palatinate, Saarland",3rd Quintile,Somewhat concerned,0.40679,87,211,0.34034,0.47323
2012,"Rhineland-Palatinate, Saarland",3rd Quintile,Not concerned at all,0.41801,82,211,0.35130,0.48472
2012,"Rhineland-Palatinate, Saarland",4th Quintile,Somewhat concerned,0.40784,89,185,0.33683,0.47885
2012,"Rhineland-Palatinate, Saarland",4th Quintile,Not concerned at all,0.41829,96,185,0.34702,0.48957
2012,"Rhineland-Palatinate, Saarland",5th Quintile,Somewhat concerned,0.34388,82,196,0.27721,0.41055
2012,"Rhineland-Palatinate, Saarland",5th Quintile,Not concerned at all,0.56433,114,196,0.49474,0.63393
2012,Baden-Wuerttemberg,1st Quintile,Very concerned,0.18723,47,240,0.13778,0.23669
2012,Baden-Wuerttemberg,1st Quintile,Somewhat concerned,0.41237,87,240,0.34996,0.47478
2012,Baden-Wuerttemberg,1st Quintile,Not concerned at all,0.40039,106,240,0.33827,0.46251
2012,Baden-Wuerttemberg,2nd Quintile,Very concerned,0.16586,56,329,0.12561,0.20612
2012,Baden-Wuerttemberg,2nd Quintile,Somewhat concerned,0.46325,149,329,0.40929,0.51722
2012,Baden-Wuerttemberg,2nd Quintile,Not concerned at all,0.37089,124,329,0.31861,0.42316
2012,Baden-Wuerttemberg,3rd Quintile,Very concerned,0.21230,70,357,0.16982,0.25478
2012,Baden-Wuerttemberg,3rd Quintile,Somewhat concerned,0.41202,153,357,0.36089,0.46315
2012,Baden-Wuerttemberg,3rd Quintile,Not concerned at all,0.37568,134,357,0.32537,0.42599
2012,Baden-Wuerttemberg,4th Quintile,Very concerned,0.14916,70,488,0.11752,0.18080
2012,Baden-Wuerttemberg,4th Quintile,Somewhat concerned,0.40402,208,488,0.36044,0.44761
2012,Baden-Wuerttemberg,4th Quintile,Not concerned at all,0.44682,210,488,0.40266,0.49097
2012,Baden-Wuerttemberg,5th Quintile,Very concerned,0.09868,65,675,0.07616,0.12119
2012,Baden-Wuerttemberg,5th Quintile,Somewhat concerned,0.37031,252,675,0.33385,0.40677
2012,Baden-Wuerttemberg,5th Quintile,Not concerned at all,0.53101,358,675,0.49334,0.56869
2012,Bavaria,1st Quintile,Very concerned,0.20155,81,374,0.16083,0.24226
2012,Bavaria,1st Quintile,Somewhat concerned,0.47804,159,374,0.42734,0.52873
2012,Bavaria,1st Quintile,Not concerned at all,0.32042,134,374,0.27306,0.36778
2012,Bavaria,2nd Quintile,Very concerned,0.21174,87,423,0.17276,0.25072
2012,Bavaria,2nd Quintile,Somewhat concerned,0.49612,197,423,0.44842,0.54382
2012,Bavaria,2nd Quintile,Not concerned at all,0.29214,139,423,0.24875,0.33553
2012,Bavaria,3rd Quintile,Very concerned,0.18110,98,535,0.14844,0.21377
2012,Bavaria,3rd Quintile,Somewhat concerned,0.48272,239,535,0.44033,0.52510
2012,Bavaria,3rd Quintile,Not concerned at all,0.33618,198,535,0.29611,0.37625
2012,Bavaria,4th Quintile,Very concerned,0.14121,95,657,0.11456,0.16786
2012,Bavaria,4th Quintile,Somewhat concerned,0.43918,299,657,0.40120,0.47716
2012,Bavaria,4th Quintile,Not concerned at all,0.41961,263,657,0.38184,0.45737
2012,Bavaria,5th Quintile,Very concerned,0.12759,82,781,0.10418,0.15101
2012,Bavaria,5th Quintile,Somewhat concerned,0.30249,239,781,0.27025,0.33472
2012,Bavaria,5th Quintile,Not concerned at all,0.56992,460,781,0.53517,0.60466
2012,Berlin,1st Quintile,Very concerned,0.29736,32,112,0.21232,0.38239
2012,Berlin,1st Quintile,Somewhat concerned,0.35536,39,112,0.26632,0.44440
2012,Berlin,1st Quintile,Not concerned at all,0.34729,41,112,0.25871,0.43586
2012,Berlin,2nd Quintile,Somewhat concerned,0.45014,63,111,0.35716,0.54311
2012,Berlin,2nd Quintile,Not concerned at all,0.28451,48,111,0.20019,0.36882
2012,Berlin,3rd Quintile,Somewhat concerned,0.29958,39,99,0.20888,0.39027
2012,Berlin,3rd Quintile,Not concerned at all,0.53075,60,99,0.43195,0.62956
2012,Berlin,4th Quintile,Somewhat concerned,0.43238,63,110,0.33938,0.52539
2012,Berlin,4th Quintile,Not concerned at all,0.34137,47,110,0.25235,0.43038
2012,Berlin,5th Quintile,Somewhat concerned,0.29904,56,148,0.22503,0.37305
2012,Berlin,5th Quintile,Not concerned at all,0.57483,92,148,0.49492,0.65475
2012,Brandenburg,1st Quintile,Very concerned,0.24345,51,164,0.17757,0.30933
2012,Brandenburg,1st Quintile,Somewhat concerned,0.49118,70,164,0.41443,0.56793
2012,Brandenburg,1st Quintile,Not concerned at all,0.26537,43,164,0.19759,0.33315
2012,Brandenburg,2nd Quintile,Very concerned,0.19350,37,164,0.13286,0.25415
2012,Brandenburg,2nd Quintile,Somewhat concerned,0.50780,74,164,0.43105,0.58455
2012,Brandenburg,2nd Quintile,Not concerned at all,0.29870,53,164,0.22843,0.36896
2012,Brandenburg,3rd Quintile,Very concerned,0.22057,36,185,0.16066,0.28048
2012,Brandenburg,3rd Quintile,Somewhat concerned,0.51852,93,185,0.44632,0.59071
2012,Brandenburg,3rd Quintile,Not concerned at all,0.26092,56,185,0.19746,0.32437
2012,Brandenburg,4th Quintile,Somewhat concerned,0.41600,58,116,0.32591,0.50609
2012,Brandenburg,4th Quintile,Not concerned at all,0.40325,58,116,0.31359,0.49291
2012,Brandenburg,5th Quintile,Somewhat concerned,0.36261,46,115,0.27436,0.45087
2012,Brandenburg,5th Quintile,Not concerned at all,0.41632,69,115,0.32583,0.50681
2012,Mecklenburg-Western Pomerania,1st Quintile,Somewhat concerned,0.58368,57,57,0.45457,0.71280
2012,Mecklenburg-Western Pomerania,2nd Quintile,Somewhat concerned,0.45731,45,45,0.31011,0.60451
2012,Mecklenburg-Western Pomerania,3rd Quintile,Somewhat concerned,0.47474,54,54,0.34030,0.60918
2012,Mecklenburg-Western Pomerania,4th Quintile,Somewhat concerned,0.45117,34,34,0.28139,0.62095
2012,Mecklenburg-Western Pomerania,5th Quintile,Somewhat concerned,0.34906,31,70,0.23658,0.46153
2012,Mecklenburg-Western Pomerania,5th Quintile,Not concerned at all,0.61725,39,70,0.50256,0.73194
2012,Saxony,1st Quintile,Very concerned,0.21535,67,274,0.16658,0.26411
2012,Saxony,1st Quintile,Somewhat concerned,0.33424,87,274,0.27828,0.39020
2012,Saxony,1st Quintile,Not concerned at all,0.45041,120,274,0.39139,0.50943
2012,Saxony,2nd Quintile,Very concerned,0.28572,72,298,0.23434,0.33709
2012,Saxony,2nd Quintile,Somewhat concerned,0.38418,129,298,0.32886,0.43950
2012,Saxony,2nd Quintile,Not concerned at all,0.33011,97,298,0.27663,0.38359
2012,Saxony,3rd Quintile,Very concerned,0.22160,74,323,0.17623,0.26696
2012,Saxony,3rd Quintile,Somewhat concerned,0.35584,106,323,0.30354,0.40813
2012,Saxony,3rd Quintile,Not concerned at all,0.42257,143,323,0.36861,0.47652
2012,Saxony,4th Quintile,Very concerned,0.15754,35,239,0.11126,0.20383
2012,Saxony,4th Quintile,Somewhat concerned,0.45723,111,239,0.39394,0.52053
2012,Saxony,4th Quintile,Not concerned at all,0.38522,93,239,0.32339,0.44705
2012,Saxony,5th Quintile,Somewhat concerned,0.32383,47,126,0.24179,0.40586
2012,Saxony,5th Quintile,Not concerned at all,0.47343,79,126,0.38590,0.56096
2012,Saxony-Anhalt,1st Quintile,Very concerned,0.37266,62,194,0.30444,0.44087
2012,Saxony-Anhalt,1st Quintile,Somewhat concerned,0.34174,79,194,0.27483,0.40866
2012,Saxony-Anhalt,1st Quintile,Not concerned at all,0.28560,53,194,0.22187,0.34933
2012,Saxony-Anhalt,2nd Quintile,Somewhat concerned,0.45872,63,106,0.36341,0.55403
2012,Saxony-Anhalt,2nd Quintile,Not concerned at all,0.31396,43,106,0.22519,0.40273
2012,Saxony-Anhalt,3rd Quintile,Very concerned,0.22198,31,140,0.15290,0.29107
2012,Saxony-Anhalt,3rd Quintile,Somewhat concerned,0.43736,65,140,0.35489,0.51983
2012,Saxony-Anhalt,3rd Quintile,Not concerned at all,0.34066,44,140,0.26187,0.41945
2012,Saxony-Anhalt,4th Quintile,Somewhat concerned,0.54680,86,131,0.46123,0.63238
2012,Saxony-Anhalt,4th Quintile,Not concerned at all,0.21698,45,131,0.14613,0.28784
2012,Saxony-Anhalt,5th Quintile,Somewhat concerned,0.35737,58,106,0.26570,0.44903
2012,Saxony-Anhalt,5th Quintile,Not concerned at all,0.32780,48,106,0.23801,0.41759
2012,Thuringa,1st Quintile,Very concerned,0.41180,66,176,0.33888,0.48472
2012,Thuringa,1st Quintile,Somewhat concerned,0.26876,58,176,0.20308,0.33444
2012,Thuringa,1st Quintile,Not concerned at all,0.31944,52,176,0.25036,0.38852
2012,Thuringa,2nd Quintile,Very concerned,0.32352,49,130,0.24279,0.40425
2012,Thuringa,2nd Quintile,Somewhat concerned,0.53994,81,130,0.45393,0.62595
2012,Thuringa,3rd Quintile,Very concerned,0.21462,38,186,0.15546,0.27379
2012,Thuringa,3rd Quintile,Somewhat concerned,0.55682,98,186,0.48524,0.62841
2012,Thuringa,3rd Quintile,Not concerned at all,0.22855,50,186,0.16804,0.28906
2012,Thuringa,4th Quintile,Somewhat concerned,0.47977,64,107,0.38466,0.57488
2012,Thuringa,4th Quintile,Not concerned at all,0.26539,43,107,0.18134,0.34945
2012,Thuringa,5th Quintile,Somewhat concerned,0.46502,64,115,0.37346,0.55658
2012,Thuringa,5th Quintile,Not concerned at all,0.43417,51,115,0.34319,0.52516
2013,Schleswig-Holstein,1st Quintile,Somewhat concerned,0.43924,50,94,0.33837,0.54011
2013,Schleswig-Holstein,1st Quintile,Not concerned at all,0.39582,44,94,0.29643,0.49521
2013,Schleswig-Holstein,2nd Quintile,Somewhat concerned,0.41697,35,73,0.30307,0.53086
2013,Schleswig-Holstein,2nd Quintile,Not concerned at all,0.39650,38,73,0.28351,0.50950
2013,Schleswig-Holstein,3rd Quintile,Somewhat concerned,0.51263,61,104,0.41610,0.60916
2013,Schleswig-Holstein,3rd Quintile,Not concerned at all,0.29878,43,104,0.21038,0.38718
2013,Schleswig-Holstein,4th Quintile,Somewhat concerned,0.36721,51,116,0.27911,0.45531
2013,Schleswig-Holstein,4th Quintile,Not concerned at all,0.47223,65,116,0.38098,0.56347
2013,Schleswig-Holstein,5th Quintile,Somewhat concerned,0.38164,40,94,0.28290,0.48037
2013,Schleswig-Holstein,5th Quintile,Not concerned at all,0.47532,54,94,0.37383,0.57682
2013,Hamburg,2nd Quintile,Somewhat concerned,0.44903,32,32,0.27393,0.62413
2013,Hamburg,4th Quintile,Somewhat concerned,0.45234,31,31,0.27423,0.63045
2013,Hamburg,5th Quintile,Not concerned at all,0.63166,41,41,0.48218,0.78114
2013,Lower Saxony,1st Quintile,Very concerned,0.28964,83,270,0.23543,0.34384
2013,Lower Saxony,1st Quintile,Somewhat concerned,0.38192,100,270,0.32386,0.43998
2013,Lower Saxony,1st Quintile,Not concerned at all,0.32844,87,270,0.27232,0.38456
2013,Lower Saxony,2nd Quintile,Very concerned,0.29462,72,274,0.24054,0.34870
2013,Lower Saxony,2nd Quintile,Somewhat concerned,0.42544,122,274,0.36679,0.48409
2013,Lower Saxony,2nd Quintile,Not concerned at all,0.27994,80,274,0.22668,0.33320
2013,Lower Saxony,3rd Quintile,Very concerned,0.22541,65,329,0.18019,0.27063
2013,Lower Saxony,3rd Quintile,Somewhat concerned,0.46226,151,329,0.40830,0.51622
2013,Lower Saxony,3rd Quintile,Not concerned at all,0.31233,113,329,0.26217,0.36248
2013,Lower Saxony,4th Quintile,Very concerned,0.18088,70,406,0.14339,0.21837
2013,Lower Saxony,4th Quintile,Somewhat concerned,0.41062,168,406,0.36270,0.45853
2013,Lower Saxony,4th Quintile,Not concerned at all,0.40851,168,406,0.36063,0.45638
2013,Lower Saxony,5th Quintile,Very concerned,0.11631,49,489,0.08786,0.14475
2013,Lower Saxony,5th Quintile,Somewhat concerned,0.42290,207,489,0.37907,0.46673
2013,Lower Saxony,5th Quintile,Not concerned at all,0.46079,233,489,0.41656,0.50502
2013,North Rhine-Westphalia,1st Quintile,Very concerned,0.30264,182,613,0.26624,0.33904
2013,North Rhine-Westphalia,1st Quintile,Somewhat concerned,0.41352,249,613,0.37450,0.45254
2013,North Rhine-Westphalia,1st Quintile,Not concerned at all,0.28384,182,613,0.24812,0.31956
2013,North Rhine-Westphalia,2nd Quintile,Very concerned,0.31956,165,569,0.28121,0.35790
2013,North Rhine-Westphalia,2nd Quintile,Somewhat concerned,0.43026,253,569,0.38954,0.47098
2013,North Rhine-Westphalia,2nd Quintile,Not concerned at all,0.25018,151,569,0.21456,0.28580
2013,North Rhine-Westphalia,3rd Quintile,Very concerned,0.34529,209,616,0.30771,0.38287
2013,North Rhine-Westphalia,3rd Quintile,Somewhat concerned,0.35732,219,616,0.31945,0.39519
2013,North Rhine-Westphalia,3rd Quintile,Not concerned at all,0.29739,188,616,0.26126,0.33352
2013,North Rhine-Westphalia,4th Quintile,Very concerned,0.28671,206,781,0.25497,0.31845
2013,North Rhine-Westphalia,4th Quintile,Somewhat concerned,0.37493,286,781,0.34096,0.40891
2013,North Rhine-Westphalia,4th Quintile,Not concerned at all,0.33836,289,781,0.30515,0.37156
2013,North Rhine-Westphalia,5th Quintile,Very concerned,0.17885,226,1111,0.15630,0.20139
2013,North Rhine-Westphalia,5th Quintile,Somewhat concerned,0.40898,408,1111,0.38005,0.43790
2013,North Rhine-Westphalia,5th Quintile,Not concerned at all,0.41218,477,1111,0.38322,0.44113
2013,Hesse,1st Quintile,Very concerned,0.23057,37,164,0.16590,0.29523
2013,Hesse,1st Quintile,Somewhat concerned,0.44307,70,164,0.36681,0.51933
2013,Hesse,1st Quintile,Not concerned at all,0.32636,57,164,0.25438,0.39834
2013,Hesse,2nd Quintile,Very concerned,0.18495,41,200,0.13101,0.23890
2013,Hesse,2nd Quintile,Somewhat concerned,0.53773,105,200,0.46846,0.60700
2013,Hesse,2nd Quintile,Not concerned at all,0.27732,54,200,0.21512,0.33952
2013,Hesse,3rd Quintile,Very concerned,0.26176,57,223,0.20393,0.31959
2013,Hesse,3rd Quintile,Somewhat concerned,0.43617,92,223,0.37094,0.50141
2013,Hesse,3rd Quintile,Not concerned at all,0.30207,74,223,0.24167,0.36247
2013,Hesse,4th Quintile,Very concerned,0.23825,53,225,0.18246,0.29404
2013,Hesse,4th Quintile,Somewhat concerned,0.46278,96,225,0.39748,0.52808
