year,bula_h,pgisced97,plj0046,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2013,Brandenburg,Upper Secondary Level,Not concerned at all,0.19704,97,16665,0.19623,0.19784
2013,Brandenburg,Second Stage of Tertiary Education,Very concerned,0.18403,46,16665,0.18287,0.18520
2013,Brandenburg,Second Stage of Tertiary Education,Somewhat concerned,0.32810,76,16665,0.32670,0.32951
2013,Brandenburg,Second Stage of Tertiary Education,Not concerned at all,0.48786,96,16665,0.48636,0.48936
2013,Mecklenburg-Western Pomerania,Upper Secondary Level,Very concerned,0.28039,62,16665,0.27931,0.28146
2013,Mecklenburg-Western Pomerania,Upper Secondary Level,Somewhat concerned,0.49253,113,16665,0.49133,0.49372
2013,Mecklenburg-Western Pomerania,Upper Secondary Level,Not concerned at all,0.22709,63,16665,0.22609,0.22809
2013,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Somewhat concerned,0.58011,61,16665,0.57814,0.58209
2013,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Not concerned at all,0.41989,49,16665,0.41791,0.42186
2013,Saxony,Upper Secondary Level,Very concerned,0.27599,200,16665,0.27536,0.27662
2013,Saxony,Upper Secondary Level,Somewhat concerned,0.43788,310,16665,0.43718,0.43858
2013,Saxony,Upper Secondary Level,Not concerned at all,0.28613,203,16665,0.28549,0.28677
2013,Saxony,First Stage of Tertiary Education,Somewhat concerned,0.65630,63,16665,0.65447,0.65813
2013,Saxony,First Stage of Tertiary Education,Not concerned at all,0.34370,31,16665,0.34187,0.34553
2013,Saxony,Second Stage of Tertiary Education,Very concerned,0.20552,50,16665,0.20464,0.20640
2013,Saxony,Second Stage of Tertiary Education,Somewhat concerned,0.33967,137,16665,0.33864,0.34070
2013,Saxony,Second Stage of Tertiary Education,Not concerned at all,0.45481,176,16665,0.45373,0.45589
2013,Saxony-Anhalt,Upper Secondary Level,Very concerned,0.36864,135,16665,0.36771,0.36957
2013,Saxony-Anhalt,Upper Secondary Level,Somewhat concerned,0.40723,179,16665,0.40628,0.40818
2013,Saxony-Anhalt,Upper Secondary Level,Not concerned at all,0.22413,83,16665,0.22333,0.22494
2013,Saxony-Anhalt,Second Stage of Tertiary Education,Very concerned,0.16924,31,16665,0.16795,0.17053
2013,Saxony-Anhalt,Second Stage of Tertiary Education,Somewhat concerned,0.39744,80,16665,0.39576,0.39912
2013,Saxony-Anhalt,Second Stage of Tertiary Education,Not concerned at all,0.43332,81,16665,0.43162,0.43502
2013,Thuringa,Upper Secondary Level,Very concerned,0.26746,133,16665,0.26660,0.26831
2013,Thuringa,Upper Secondary Level,Somewhat concerned,0.47552,221,16665,0.47456,0.47648
2013,Thuringa,Upper Secondary Level,Not concerned at all,0.25702,122,16665,0.25618,0.25786
2013,Thuringa,First Stage of Tertiary Education,Somewhat concerned,1.00000,31,16665,1.00000,1.00000
2013,Thuringa,Second Stage of Tertiary Education,Somewhat concerned,0.51663,87,16665,0.51467,0.51860
2013,Thuringa,Second Stage of Tertiary Education,Not concerned at all,0.48337,71,16665,0.48140,0.48533
2014,Schleswig-Holstein,Lower Secondary Level,Very concerned,0.32307,35,24317,0.32096,0.32519
2014,Schleswig-Holstein,Lower Secondary Level,Somewhat concerned,0.67693,61,24317,0.67481,0.67904
2014,Schleswig-Holstein,Upper Secondary Level,Very concerned,0.18658,114,24317,0.18590,0.18726
2014,Schleswig-Holstein,Upper Secondary Level,Somewhat concerned,0.53309,210,24317,0.53221,0.53396
2014,Schleswig-Holstein,Upper Secondary Level,Not concerned at all,0.28033,127,24317,0.27955,0.28112
2014,Schleswig-Holstein,Second Stage of Tertiary Education,Somewhat concerned,0.49807,60,24317,0.49639,0.49976
2014,Schleswig-Holstein,Second Stage of Tertiary Education,Not concerned at all,0.50193,81,24317,0.50024,0.50361
2014,Hamburg,Upper Secondary Level,Somewhat concerned,0.57936,78,24317,0.57790,0.58082
2014,Hamburg,Upper Secondary Level,Not concerned at all,0.42064,58,24317,0.41918,0.42210
2014,Hamburg,Second Stage of Tertiary Education,Somewhat concerned,0.31364,66,24317,0.31219,0.31509
2014,Hamburg,Second Stage of Tertiary Education,Not concerned at all,0.68636,75,24317,0.68491,0.68781
2014,Lower Saxony,Pre-primary Level,Not concerned at all,1.00000,31,24317,1.00000,1.00000
2014,Lower Saxony,Lower Secondary Level,Very concerned,0.34375,104,24317,0.34274,0.34475
2014,Lower Saxony,Lower Secondary Level,Somewhat concerned,0.41152,152,24317,0.41048,0.41256
2014,Lower Saxony,Lower Secondary Level,Not concerned at all,0.24473,93,24317,0.24382,0.24564
2014,Lower Saxony,Upper Secondary Level,Very concerned,0.26111,308,24317,0.26064,0.26158
2014,Lower Saxony,Upper Secondary Level,Somewhat concerned,0.48265,613,24317,0.48212,0.48319
2014,Lower Saxony,Upper Secondary Level,Not concerned at all,0.25624,319,24317,0.25577,0.25670
2014,Lower Saxony,Post-secondary Non-tertiary Level,Somewhat concerned,0.52920,79,24317,0.52756,0.53084
2014,Lower Saxony,Post-secondary Non-tertiary Level,Not concerned at all,0.47080,72,24317,0.46916,0.47244
2014,Lower Saxony,First Stage of Tertiary Education,Somewhat concerned,0.57515,57,24317,0.57329,0.57701
2014,Lower Saxony,First Stage of Tertiary Education,Not concerned at all,0.42485,43,24317,0.42299,0.42671
2014,Lower Saxony,Second Stage of Tertiary Education,Very concerned,0.10181,50,24317,0.10128,0.10235
2014,Lower Saxony,Second Stage of Tertiary Education,Somewhat concerned,0.39527,196,24317,0.39440,0.39613
2014,Lower Saxony,Second Stage of Tertiary Education,Not concerned at all,0.50292,260,24317,0.50203,0.50380
2014,Bremen,Upper Secondary Level,Somewhat concerned,1.00000,41,24317,1.00000,1.00000
2014,North Rhine-Westphalia,Pre-primary Level,Somewhat concerned,0.43571,38,24317,0.43336,0.43806
2014,North Rhine-Westphalia,Pre-primary Level,Not concerned at all,0.56429,43,24317,0.56194,0.56664
2014,North Rhine-Westphalia,Primary Level,Very concerned,0.34229,50,24317,0.34052,0.34407
2014,North Rhine-Westphalia,Primary Level,Somewhat concerned,0.36191,61,24317,0.36011,0.36372
2014,North Rhine-Westphalia,Primary Level,Not concerned at all,0.29579,43,24317,0.29408,0.29750
2014,North Rhine-Westphalia,Lower Secondary Level,Very concerned,0.37268,281,24317,0.37198,0.37338
2014,North Rhine-Westphalia,Lower Secondary Level,Somewhat concerned,0.46962,340,24317,0.46889,0.47034
2014,North Rhine-Westphalia,Lower Secondary Level,Not concerned at all,0.15770,143,24317,0.15717,0.15823
2014,North Rhine-Westphalia,Upper Secondary Level,Very concerned,0.36711,878,24317,0.36675,0.36747
2014,North Rhine-Westphalia,Upper Secondary Level,Somewhat concerned,0.42509,994,24317,0.42472,0.42545
2014,North Rhine-Westphalia,Upper Secondary Level,Not concerned at all,0.20780,516,24317,0.20750,0.20811
2014,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Very concerned,0.26324,135,24317,0.26253,0.26395
2014,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Somewhat concerned,0.44098,269,24317,0.44017,0.44178
2014,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Not concerned at all,0.29579,188,24317,0.29505,0.29652
2014,North Rhine-Westphalia,First Stage of Tertiary Education,Very concerned,0.31321,77,24317,0.31222,0.31420
2014,North Rhine-Westphalia,First Stage of Tertiary Education,Somewhat concerned,0.40505,130,24317,0.40400,0.40610
2014,North Rhine-Westphalia,First Stage of Tertiary Education,Not concerned at all,0.28173,81,24317,0.28077,0.28269
2014,North Rhine-Westphalia,Second Stage of Tertiary Education,Very concerned,0.14661,180,24317,0.14619,0.14702
2014,North Rhine-Westphalia,Second Stage of Tertiary Education,Somewhat concerned,0.34577,409,24317,0.34521,0.34632
2014,North Rhine-Westphalia,Second Stage of Tertiary Education,Not concerned at all,0.50763,567,24317,0.50704,0.50821
2014,Hesse,Lower Secondary Level,Very concerned,0.24386,51,24317,0.24266,0.24505
2014,Hesse,Lower Secondary Level,Somewhat concerned,0.44677,91,24317,0.44539,0.44815
2014,Hesse,Lower Secondary Level,Not concerned at all,0.30938,62,24317,0.30809,0.31066
2014,Hesse,Upper Secondary Level,Very concerned,0.30711,224,24317,0.30651,0.30771
2014,Hesse,Upper Secondary Level,Somewhat concerned,0.41560,341,24317,0.41496,0.41625
2014,Hesse,Upper Secondary Level,Not concerned at all,0.27729,211,24317,0.27671,0.27787
2014,Hesse,Post-secondary Non-tertiary Level,Very concerned,0.24631,37,24317,0.24489,0.24773
2014,Hesse,Post-secondary Non-tertiary Level,Somewhat concerned,0.32712,62,24317,0.32557,0.32866
2014,Hesse,Post-secondary Non-tertiary Level,Not concerned at all,0.42658,57,24317,0.42495,0.42821
2014,Hesse,First Stage of Tertiary Education,Somewhat concerned,1.00000,36,24317,1.00000,1.00000
2014,Hesse,Second Stage of Tertiary Education,Very concerned,0.09089,49,24317,0.09038,0.09140
2014,Hesse,Second Stage of Tertiary Education,Somewhat concerned,0.35990,190,24317,0.35906,0.36075
2014,Hesse,Second Stage of Tertiary Education,Not concerned at all,0.54921,289,24317,0.54833,0.55008
2014,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Very concerned,0.18519,53,24317,0.18426,0.18613
2014,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Somewhat concerned,0.47715,128,24317,0.47595,0.47836
2014,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Not concerned at all,0.33765,85,24317,0.33651,0.33879
2014,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Very concerned,0.25027,179,24317,0.24968,0.25086
2014,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Somewhat concerned,0.44614,353,24317,0.44546,0.44682
2014,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Not concerned at all,0.30359,211,24317,0.30296,0.30422
2014,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Somewhat concerned,0.52312,64,24317,0.52105,0.52520
2014,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Not concerned at all,0.47688,38,24317,0.47480,0.47895
2014,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Somewhat concerned,0.55289,39,24317,0.55055,0.55523
2014,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Not concerned at all,0.44711,33,24317,0.44477,0.44945
2014,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Somewhat concerned,0.34194,103,24317,0.34070,0.34318
2014,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Not concerned at all,0.65806,143,24317,0.65682,0.65930
2014,Baden-Wuerttemberg,Lower Secondary Level,Very concerned,0.33650,123,24317,0.33566,0.33734
2014,Baden-Wuerttemberg,Lower Secondary Level,Somewhat concerned,0.40300,156,24317,0.40213,0.40387
2014,Baden-Wuerttemberg,Lower Secondary Level,Not concerned at all,0.26050,127,24317,0.25972,0.26128
2014,Baden-Wuerttemberg,Upper Secondary Level,Very concerned,0.28296,397,24317,0.28252,0.28340
2014,Baden-Wuerttemberg,Upper Secondary Level,Somewhat concerned,0.44145,621,24317,0.44096,0.44194
2014,Baden-Wuerttemberg,Upper Secondary Level,Not concerned at all,0.27559,394,24317,0.27515,0.27603
2014,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Very concerned,0.15089,38,24317,0.14995,0.15184
2014,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Somewhat concerned,0.40979,84,24317,0.40849,0.41108
2014,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Not concerned at all,0.43932,105,24317,0.43801,0.44063
2014,Baden-Wuerttemberg,First Stage of Tertiary Education,Very concerned,0.17397,38,24317,0.17301,0.17493
2014,Baden-Wuerttemberg,First Stage of Tertiary Education,Somewhat concerned,0.51251,105,24317,0.51125,0.51378
2014,Baden-Wuerttemberg,First Stage of Tertiary Education,Not concerned at all,0.31352,61,24317,0.31234,0.31469
2014,Baden-Wuerttemberg,Second Stage of Tertiary Education,Very concerned,0.09759,76,24317,0.09717,0.09801
2014,Baden-Wuerttemberg,Second Stage of Tertiary Education,Somewhat concerned,0.31973,275,24317,0.31907,0.32038
2014,Baden-Wuerttemberg,Second Stage of Tertiary Education,Not concerned at all,0.58268,444,24317,0.58199,0.58337
2014,Bavaria,Pre-primary Level,Not concerned at all,1.00000,39,24317,1.00000,1.00000
2014,Bavaria,Lower Secondary Level,Very concerned,0.35436,153,24317,0.35349,0.35523
2014,Bavaria,Lower Secondary Level,Somewhat concerned,0.44214,198,24317,0.44124,0.44305
2014,Bavaria,Lower Secondary Level,Not concerned at all,0.20349,129,24317,0.20276,0.20423
2014,Bavaria,Upper Secondary Level,Very concerned,0.29853,640,24317,0.29813,0.29892
2014,Bavaria,Upper Secondary Level,Somewhat concerned,0.45772,960,24317,0.45729,0.45815
2014,Bavaria,Upper Secondary Level,Not concerned at all,0.24376,545,24317,0.24339,0.24413
2014,Bavaria,Post-secondary Non-tertiary Level,Very concerned,0.09024,45,24317,0.08951,0.09098
2014,Bavaria,Post-secondary Non-tertiary Level,Somewhat concerned,0.46853,121,24317,0.46725,0.46981
2014,Bavaria,Post-secondary Non-tertiary Level,Not concerned at all,0.44122,131,24317,0.43995,0.44250
2014,Bavaria,First Stage of Tertiary Education,Very concerned,0.26441,61,24317,0.26338,0.26543
2014,Bavaria,First Stage of Tertiary Education,Somewhat concerned,0.34945,112,24317,0.34834,0.35056
2014,Bavaria,First Stage of Tertiary Education,Not concerned at all,0.38614,105,24317,0.38501,0.38728
2014,Bavaria,Second Stage of Tertiary Education,Very concerned,0.09848,95,24317,0.09808,0.09888
2014,Bavaria,Second Stage of Tertiary Education,Somewhat concerned,0.32222,324,24317,0.32160,0.32285
2014,Bavaria,Second Stage of Tertiary Education,Not concerned at all,0.57929,527,24317,0.57864,0.57995
2014,Berlin,Upper Secondary Level,Very concerned,0.39087,138,24317,0.39000,0.39174
2014,Berlin,Upper Secondary Level,Somewhat concerned,0.35134,141,24317,0.35049,0.35219
2014,Berlin,Upper Secondary Level,Not concerned at all,0.25780,94,24317,0.25702,0.25858
2014,Berlin,Post-secondary Non-tertiary Level,Not concerned at all,1.00000,31,24317,1.00000,1.00000
2014,Berlin,Second Stage of Tertiary Education,Very concerned,0.15102,54,24317,0.15029,0.15175
2014,Berlin,Second Stage of Tertiary Education,Somewhat concerned,0.30576,122,24317,0.30482,0.30670
2014,Berlin,Second Stage of Tertiary Education,Not concerned at all,0.54322,199,24317,0.54221,0.54424
2014,Brandenburg,Lower Secondary Level,Somewhat concerned,1.00000,38,24317,1.00000,1.00000
2014,Brandenburg,Upper Secondary Level,Very concerned,0.35671,179,24317,0.35580,0.35763
2014,Brandenburg,Upper Secondary Level,Somewhat concerned,0.48244,218,24317,0.48148,0.48339
2014,Brandenburg,Upper Secondary Level,Not concerned at all,0.16085,91,24317,0.16015,0.16155
2014,Brandenburg,Post-secondary Non-tertiary Level,Somewhat concerned,1.00000,32,24317,1.00000,1.00000
2014,Brandenburg,First Stage of Tertiary Education,Somewhat concerned,1.00000,33,24317,1.00000,1.00000
2014,Brandenburg,Second Stage of Tertiary Education,Very concerned,0.17062,56,24317,0.16955,0.17168
2014,Brandenburg,Second Stage of Tertiary Education,Somewhat concerned,0.39852,94,24317,0.39713,0.39990
2014,Brandenburg,Second Stage of Tertiary Education,Not concerned at all,0.43087,109,24317,0.42946,0.43227
2014,Mecklenburg-Western Pomerania,Upper Secondary Level,Very concerned,0.28586,80,24317,0.28478,0.28694
2014,Mecklenburg-Western Pomerania,Upper Secondary Level,Somewhat concerned,0.48463,138,24317,0.48344,0.48582
2014,Mecklenburg-Western Pomerania,Upper Secondary Level,Not concerned at all,0.22952,63,24317,0.22851,0.23052
2014,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Somewhat concerned,0.61383,69,24317,0.61190,0.61575
2014,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Not concerned at all,0.38617,50,24317,0.38425,0.38810
2014,Saxony,Lower Secondary Level,Very concerned,0.52575,34,24317,0.52350,0.52799
2014,Saxony,Lower Secondary Level,Somewhat concerned,0.47425,41,24317,0.47201,0.47650
2014,Saxony,Upper Secondary Level,Very concerned,0.41107,305,24317,0.41039,0.41175
2014,Saxony,Upper Secondary Level,Somewhat concerned,0.37727,350,24317,0.37659,0.37794
2014,Saxony,Upper Secondary Level,Not concerned at all,0.21166,182,24317,0.21109,0.21223
2014,Saxony,Post-secondary Non-tertiary Level,Somewhat concerned,0.48005,32,24317,0.47758,0.48251
2014,Saxony,Post-secondary Non-tertiary Level,Not concerned at all,0.51995,34,24317,0.51749,0.52242
2014,Saxony,First Stage of Tertiary Education,Very concerned,0.27680,31,24317,0.27533,0.27827
2014,Saxony,First Stage of Tertiary Education,Somewhat concerned,0.46809,58,24317,0.46645,0.46973
2014,Saxony,First Stage of Tertiary Education,Not concerned at all,0.25511,37,24317,0.25367,0.25655
2014,Saxony,Second Stage of Tertiary Education,Very concerned,0.23402,72,24317,0.23316,0.23487
2014,Saxony,Second Stage of Tertiary Education,Somewhat concerned,0.37600,184,24317,0.37502,0.37697
2014,Saxony,Second Stage of Tertiary Education,Not concerned at all,0.38999,182,24317,0.38901,0.39097
2014,Saxony-Anhalt,Lower Secondary Level,Somewhat concerned,1.00000,36,24317,1.00000,1.00000
2014,Saxony-Anhalt,Upper Secondary Level,Very concerned,0.38130,195,24317,0.38039,0.38221
2014,Saxony-Anhalt,Upper Secondary Level,Somewhat concerned,0.42530,211,24317,0.42438,0.42623
2014,Saxony-Anhalt,Upper Secondary Level,Not concerned at all,0.19340,102,24317,0.19266,0.19414
2014,Saxony-Anhalt,Second Stage of Tertiary Education,Very concerned,0.21768,46,24317,0.21631,0.21906
2014,Saxony-Anhalt,Second Stage of Tertiary Education,Somewhat concerned,0.39162,83,24317,0.38999,0.39325
2014,Saxony-Anhalt,Second Stage of Tertiary Education,Not concerned at all,0.39070,88,24317,0.38907,0.39233
2014,Thuringa,Upper Secondary Level,Very concerned,0.34626,190,24317,0.34535,0.34717
2014,Thuringa,Upper Secondary Level,Somewhat concerned,0.43290,253,24317,0.43195,0.43385
2014,Thuringa,Upper Secondary Level,Not concerned at all,0.22084,121,24317,0.22005,0.22163
2014,Thuringa,First Stage of Tertiary Education,Somewhat concerned,1.00000,38,24317,1.00000,1.00000
2014,Thuringa,Second Stage of Tertiary Education,Very concerned,0.20468,36,24317,0.20323,0.20614
2014,Thuringa,Second Stage of Tertiary Education,Somewhat concerned,0.37486,85,24317,0.37311,0.37660
2014,Thuringa,Second Stage of Tertiary Education,Not concerned at all,0.42046,98,24317,0.41868,0.42224
2015,Schleswig-Holstein,Lower Secondary Level,Somewhat concerned,1.00000,48,22288,1.00000,1.00000
2015,Schleswig-Holstein,Upper Secondary Level,Very concerned,0.28864,141,22288,0.28786,0.28942
2015,Schleswig-Holstein,Upper Secondary Level,Somewhat concerned,0.45245,187,22288,0.45159,0.45331
