"plj0046","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Grosse Sorgen","2013","AkademikerIn","5 Einkommensstärkstes Quintil","217","0.0915719185600753","0.0800039430153503","0.1031398941048"
"Grosse Sorgen","2013","Hauptschule","1 Einkommensschwächstes Quintil","329","0.324522032196035","0.296429326541591","0.352614737850478"
"Grosse Sorgen","2013","Hauptschule","2","457","0.288766676490379","0.266028773478","0.311504579502757"
"Grosse Sorgen","2013","Hauptschule","3","371","0.284027841611688","0.260456518851116","0.307599164372259"
"Grosse Sorgen","2013","Hauptschule","4","363","0.275868385648466","0.252096812297575","0.299639958999358"
"Grosse Sorgen","2013","Hauptschule","5 Einkommensstärkstes Quintil","222","0.264926625913589","0.234461097143356","0.295392154683823"
"Grosse Sorgen","2013","Realschule","1 Einkommensschwächstes Quintil","189","0.336803854052614","0.298732636974027","0.374875071131201"
"Grosse Sorgen","2013","Realschule","2","219","0.252356691837656","0.222982692143334","0.281730691531979"
"Grosse Sorgen","2013","Realschule","3","257","0.258781787252829","0.23155510056028","0.286008473945377"
"Grosse Sorgen","2013","Realschule","4","333","0.275382012200104","0.251482217358464","0.299281807041745"
"Grosse Sorgen","2013","Realschule","5 Einkommensstärkstes Quintil","262","0.218044293046904","0.19517201796989","0.240916568123918"
"Keine Sorgen","2013","(Fach-)Abitur","1 Einkommensschwächstes Quintil","140","0.512875998927445","0.455545909749746","0.570206088105145"
"Keine Sorgen","2013","(Fach-)Abitur","2","166","0.495066320822786","0.440709346901985","0.549423294743587"
"Keine Sorgen","2013","(Fach-)Abitur","3","167","0.421969955812961","0.369627871905654","0.474312039720269"
"Keine Sorgen","2013","(Fach-)Abitur","4","268","0.474485824542148","0.433164855372772","0.515806793711524"
"Keine Sorgen","2013","(Fach-)Abitur","5 Einkommensstärkstes Quintil","348","0.50845202737729","0.471014190164827","0.545889864589754"
"Keine Sorgen","2013","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","56","0.437541669733549","0.35623335514415","0.518849984322947"
"Keine Sorgen","2013","(noch) kein Abschluss","2","44","0.426270096147743","0.330765195862368","0.521774996433118"
"Keine Sorgen","2013","(noch) kein Abschluss","3","37","0.463722764581214","0.353054097616667","0.57439143154576"
"Keine Sorgen","2013","(noch) kein Abschluss","4","39","0.440132652107696","0.332029104631294","0.548236199584097"
"Keine Sorgen","2013","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","49","0.691913763646516","0.587422593517135","0.796404933775897"
"Keine Sorgen","2013","AkademikerIn","1 Einkommensschwächstes Quintil","103","0.551817457698134","0.482372588562438","0.621262326833831"
"Keine Sorgen","2013","AkademikerIn","2","154","0.458918613389641","0.405397503897597","0.512439722881685"
"Keine Sorgen","2013","AkademikerIn","3","247","0.518872982778317","0.476133541465531","0.561612424091104"
"Keine Sorgen","2013","AkademikerIn","4","509","0.517375493124768","0.486466216114145","0.548284770135392"
"Keine Sorgen","2013","AkademikerIn","5 Einkommensstärkstes Quintil","1397","0.593983043627079","0.574286499238376","0.613679588015783"
"Keine Sorgen","2013","Hauptschule","1 Einkommensschwächstes Quintil","272","0.248094288634562","0.222179005597489","0.274009571671636"
"Keine Sorgen","2013","Hauptschule","2","354","0.239189428155873","0.217786160436353","0.260592695875394"
"Keine Sorgen","2013","Hauptschule","3","353","0.237203058397236","0.214968933322222","0.25943718347225"
"Keine Sorgen","2013","Hauptschule","4","328","0.231245982416124","0.208821160472071","0.253670804360177"
"Keine Sorgen","2013","Hauptschule","5 Einkommensstärkstes Quintil","221","0.275579454504273","0.244733418038416","0.306425490970129"
"Keine Sorgen","2013","Realschule","1 Einkommensschwächstes Quintil","154","0.234996270462968","0.200841647240055","0.269150893685882"
"Keine Sorgen","2013","Realschule","2","252","0.306154584613115","0.274986494333572","0.337322674892659"
"Keine Sorgen","2013","Realschule","3","269","0.270343142319865","0.242732792328206","0.297953492311524"
"Keine Sorgen","2013","Realschule","4","432","0.300707039363931","0.276172765502516","0.325241313225345"
"Keine Sorgen","2013","Realschule","5 Einkommensstärkstes Quintil","458","0.365554879876008","0.338878969469297","0.392230790282718"
"Einige Sorgen","2014","(Fach-)Abitur","1 Einkommensschwächstes Quintil","231","0.360835711047132","0.321819274136308","0.399852147957957"
"Einige Sorgen","2014","(Fach-)Abitur","2","291","0.362824944851588","0.327753194279937","0.39789669542324"
"Einige Sorgen","2014","(Fach-)Abitur","3","314","0.458828397404655","0.421808422891394","0.495848371917916"
"Einige Sorgen","2014","(Fach-)Abitur","4","391","0.396200620238023","0.365499820411682","0.426901420064365"
"Einige Sorgen","2014","(Fach-)Abitur","5 Einkommensstärkstes Quintil","371","0.387336081005679","0.356293512215307","0.418378649796051"
"Einige Sorgen","2014","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","139","0.333898747043289","0.287624521060882","0.380172973025696"
"Einige Sorgen","2014","(noch) kein Abschluss","2","104","0.417691313809339","0.356557365860464","0.478825261758213"
"Einige Sorgen","2014","(noch) kein Abschluss","3","39","0.265799616978543","0.1864291219315","0.345170112025586"
"Einige Sorgen","2014","(noch) kein Abschluss","4","52","0.380826126416419","0.300100695881828","0.46155155695101"
"Einige Sorgen","2014","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","29","","",""
"Einige Sorgen","2014","AkademikerIn","1 Einkommensschwächstes Quintil","140","0.363887897017028","0.313627328794784","0.414148465239272"
"Einige Sorgen","2014","AkademikerIn","2","218","0.394644819737848","0.35201527086144","0.437274368614256"
"Einige Sorgen","2014","AkademikerIn","3","313","0.441348806944973","0.40611600635605","0.476581607533895"
"Einige Sorgen","2014","AkademikerIn","4","560","0.378876494100606","0.353890212881014","0.403862775320198"
"Einige Sorgen","2014","AkademikerIn","5 Einkommensstärkstes Quintil","1048","0.317977524379933","0.301668245100558","0.334286803659308"
"Einige Sorgen","2014","Hauptschule","1 Einkommensschwächstes Quintil","710","0.43367346112968","0.410031867405553","0.457315054853808"
"Einige Sorgen","2014","Hauptschule","2","1010","0.452952930145769","0.432095379010304","0.473810481281234"
"Einige Sorgen","2014","Hauptschule","3","774","0.459035904378333","0.435214257473078","0.482857551283589"
"Einige Sorgen","2014","Hauptschule","4","772","0.438051639696038","0.414466715232431","0.461636564159645"
"Einige Sorgen","2014","Hauptschule","5 Einkommensstärkstes Quintil","428","0.492195987361447","0.459258265777289","0.525133708945605"
"Einige Sorgen","2014","Realschule","1 Einkommensschwächstes Quintil","326","0.367806669214549","0.335255315177954","0.400358023251144"
"Einige Sorgen","2014","Realschule","2","571","0.394195496307087","0.368098749557721","0.420292243056454"
"Einige Sorgen","2014","Realschule","3","672","0.459652044567813","0.433902529861571","0.485401559274055"
"Einige Sorgen","2014","Realschule","4","807","0.478933457459162","0.455501414547116","0.50236550037121"
"Einige Sorgen","2014","Realschule","5 Einkommensstärkstes Quintil","669","0.453772184657693","0.428330398614608","0.479213970700777"
"Grosse Sorgen","2014","(Fach-)Abitur","1 Einkommensschwächstes Quintil","101","0.149543250495243","0.120570073269957","0.17851642772053"
"Grosse Sorgen","2014","(Fach-)Abitur","2","150","0.178322644121781","0.150401487863204","0.206243800380357"
"Grosse Sorgen","2014","(Fach-)Abitur","3","136","0.163357196345141","0.135892003881908","0.190822388808375"
"Grosse Sorgen","2014","(Fach-)Abitur","4","195","0.229762819421748","0.203357106431585","0.256168532411912"
"Grosse Sorgen","2014","(Fach-)Abitur","5 Einkommensstärkstes Quintil","165","0.185092084082102","0.16034347967191","0.209840688492293"
"Grosse Sorgen","2014","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","115","0.295164538721473","0.250409946332804","0.339919131110143"
"Grosse Sorgen","2014","(noch) kein Abschluss","2","63","0.183626822982627","0.135632429213818","0.231621216751437"
"Grosse Sorgen","2014","(noch) kein Abschluss","3","22","","",""
"Grosse Sorgen","2014","(noch) kein Abschluss","4","24","","",""
"Grosse Sorgen","2014","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","17","","",""
"Grosse Sorgen","2014","AkademikerIn","1 Einkommensschwächstes Quintil","72","0.231257143235218","0.187210290319954","0.275303996150482"
"Grosse Sorgen","2014","AkademikerIn","2","79","0.150096629811352","0.118945582807083","0.18124767681562"
"Grosse Sorgen","2014","AkademikerIn","3","117","0.138056220300053","0.113579496819951","0.162532943780155"
"Grosse Sorgen","2014","AkademikerIn","4","185","0.126573974434582","0.109448244821903","0.14369970404726"
"Grosse Sorgen","2014","AkademikerIn","5 Einkommensstärkstes Quintil","333","0.105069972438637","0.0943307938748368","0.115809151002437"
"Grosse Sorgen","2014","Hauptschule","1 Einkommensschwächstes Quintil","579","0.340288112543859","0.317685303617213","0.362890921470504"
"Grosse Sorgen","2014","Hauptschule","2","706","0.330953948348192","0.311237157862711","0.350670738833672"
"Grosse Sorgen","2014","Hauptschule","3","572","0.350246277743106","0.327441524013752","0.37305103147246"
"Grosse Sorgen","2014","Hauptschule","4","604","0.38850651078446","0.365336902064261","0.41167611950466"
"Grosse Sorgen","2014","Hauptschule","5 Einkommensstärkstes Quintil","268","0.278971758462269","0.249423443916842","0.308520073007697"
"Grosse Sorgen","2014","Realschule","1 Einkommensschwächstes Quintil","307","0.360513778136835","0.328101404754778","0.392926151518892"
"Grosse Sorgen","2014","Realschule","2","460","0.36159814474967","0.335940046714458","0.387256242784882"
"Grosse Sorgen","2014","Realschule","3","431","0.311059856445577","0.287141550141624","0.33497816274953"
"Grosse Sorgen","2014","Realschule","4","491","0.296197150036608","0.274780974412382","0.317613325660835"
"Grosse Sorgen","2014","Realschule","5 Einkommensstärkstes Quintil","379","0.254574535451015","0.232313193184215","0.276835877717814"
"Keine Sorgen","2014","(Fach-)Abitur","1 Einkommensschwächstes Quintil","250","0.489621038457624","0.449008230642762","0.530233846272487"
"Keine Sorgen","2014","(Fach-)Abitur","2","281","0.458852411026631","0.42250496794235","0.495199854110911"
"Keine Sorgen","2014","(Fach-)Abitur","3","246","0.377814406250203","0.341794489589521","0.413834322910886"
"Keine Sorgen","2014","(Fach-)Abitur","4","389","0.374036560340228","0.34366428735804","0.404408833322416"
"Keine Sorgen","2014","(Fach-)Abitur","5 Einkommensstärkstes Quintil","410","0.427571834912219","0.396045929756682","0.459097740067757"
"Keine Sorgen","2014","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","145","0.370936714235238","0.323538855415413","0.418334573055062"
"Keine Sorgen","2014","(noch) kein Abschluss","2","83","0.398681863208034","0.337988182190987","0.459375544225081"
"Keine Sorgen","2014","(noch) kein Abschluss","3","58","0.44800522307915","0.358657470449379","0.53735297570892"
"Keine Sorgen","2014","(noch) kein Abschluss","4","63","0.386931928016404","0.305964130809163","0.467899725223646"
"Keine Sorgen","2014","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","38","0.507843767418738","0.400932123847052","0.614755410990424"
"Keine Sorgen","2014","AkademikerIn","1 Einkommensschwächstes Quintil","140","0.404854959747754","0.353576154180687","0.456133765314821"
"Keine Sorgen","2014","AkademikerIn","2","208","0.4552585504508","0.41182486631828","0.49869223458332"
"Keine Sorgen","2014","AkademikerIn","3","333","0.420594972754974","0.385567484971769","0.45562246053818"
"Keine Sorgen","2014","AkademikerIn","4","703","0.494549531464813","0.468797706653867","0.520301356275758"
"Keine Sorgen","2014","AkademikerIn","5 Einkommensstärkstes Quintil","1751","0.57695250318143","0.559650283966356","0.594254722396505"
"Keine Sorgen","2014","Hauptschule","1 Einkommensschwächstes Quintil","399","0.226038426326461","0.206085219379514","0.245991633273408"
"Keine Sorgen","2014","Hauptschule","2","472","0.21609312150604","0.198847567862931","0.233338675149149"
"Keine Sorgen","2014","Hauptschule","3","335","0.19071781787856","0.17193720078692","0.209498434970201"
"Keine Sorgen","2014","Hauptschule","4","324","0.173441849519502","0.15544330922366","0.191440389815344"
"Keine Sorgen","2014","Hauptschule","5 Einkommensstärkstes Quintil","189","0.228832254176284","0.201155860246062","0.256508648106506"
"Keine Sorgen","2014","Realschule","1 Einkommensschwächstes Quintil","210","0.271679552648616","0.241651716885621","0.301707388411611"
"Keine Sorgen","2014","Realschule","2","316","0.244206358943243","0.221263665922185","0.2671490519643"
"Keine Sorgen","2014","Realschule","3","336","0.22928809898661","0.20756836592196","0.25100783205126"
"Keine Sorgen","2014","Realschule","4","448","0.224869392504229","0.205286421190685","0.244452363817773"
"Keine Sorgen","2014","Realschule","5 Einkommensstärkstes Quintil","423","0.291653279891293","0.26842601190244","0.314880547880145"
"Einige Sorgen","2015","(Fach-)Abitur","1 Einkommensschwächstes Quintil","196","0.418219760895222","0.374897094620737","0.461542427169707"
"Einige Sorgen","2015","(Fach-)Abitur","2","265","0.432087159807962","0.392968473726946","0.471205845888977"
"Einige Sorgen","2015","(Fach-)Abitur","3","257","0.430900667399372","0.391858270240862","0.469943064557882"
"Einige Sorgen","2015","(Fach-)Abitur","4","397","0.443000047096681","0.410919058613931","0.475081035579431"
"Einige Sorgen","2015","(Fach-)Abitur","5 Einkommensstärkstes Quintil","436","0.436778897823513","0.405598242274687","0.467959553372339"
"Einige Sorgen","2015","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","110","0.365929417356833","0.310868696828896","0.420990137884771"
"Einige Sorgen","2015","(noch) kein Abschluss","2","71","0.344841867275222","0.27846785975491","0.411215874795534"
"Einige Sorgen","2015","(noch) kein Abschluss","3","57","0.452534231944694","0.3652778326715","0.539790631217888"
"Einige Sorgen","2015","(noch) kein Abschluss","4","33","0.304681183728309","0.217059828399684","0.392302539056934"
"Einige Sorgen","2015","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","26","","",""
"Einige Sorgen","2015","AkademikerIn","1 Einkommensschwächstes Quintil","119","0.345445932840324","0.292080384512878","0.39881148116777"
"Einige Sorgen","2015","AkademikerIn","2","207","0.389791871838081","0.345653424369545","0.433930319306617"
"Einige Sorgen","2015","AkademikerIn","3","276","0.443782033096145","0.40486244020463","0.482701625987659"
"Einige Sorgen","2015","AkademikerIn","4","584","0.399670333782561","0.373947524838837","0.425393142726285"
"Einige Sorgen","2015","AkademikerIn","5 Einkommensstärkstes Quintil","1288","0.383732663024585","0.366457397717695","0.401007928331475"
"Einige Sorgen","2015","Hauptschule","1 Einkommensschwächstes Quintil","550","0.391915078412206","0.366343226732442","0.41748693009197"
"Einige Sorgen","2015","Hauptschule","2","717","0.417700009103953","0.394379278865475","0.441020739342431"
"Einige Sorgen","2015","Hauptschule","3","736","0.439458965929109","0.415576027010413","0.463341904847805"
"Einige Sorgen","2015","Hauptschule","4","719","0.438192788662936","0.413797137751466","0.462588439574405"
"Einige Sorgen","2015","Hauptschule","5 Einkommensstärkstes Quintil","430","0.493430609904833","0.461333003269961","0.525528216539705"
"Einige Sorgen","2015","Realschule","1 Einkommensschwächstes Quintil","285","0.346428447960133","0.313455601383468","0.379401294536798"
