,Unnamed: 0,year,bula_h,hhtyp,hgroom,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2101,2101,2010,Schleswig-Holstein,Single parent,3 rooms,1.0,38,10614,0.87556,1.13815
2102,2102,2010,Schleswig-Holstein,Couple with children,3 rooms,0.2149,36,10614,0.12717,0.3116
2103,2103,2010,Schleswig-Holstein,Couple with children,4 rooms,0.28628,50,10614,0.21414,0.38155
2104,2104,2010,Schleswig-Holstein,Couple with children,5 rooms,0.49882,44,10614,0.29645,0.68744
2105,2105,2010,Hamburg,Single-person household,2 rooms,1.0,32,10614,0.79703,1.24627
2106,2106,2010,Lower Saxony,Single-person household,2 rooms,0.31311,56,10614,0.25709,0.37323
2107,2107,2010,Lower Saxony,Single-person household,3 rooms,0.48757,77,10614,0.43523,0.54415
2108,2108,2010,Lower Saxony,Single-person household,4 rooms,0.19932,41,10614,0.16505,0.23772
2109,2109,2010,Lower Saxony,Couple without children,3 rooms,0.37612,82,10614,0.3125,0.44946
2110,2110,2010,Lower Saxony,Couple without children,4 rooms,0.30544,90,10614,0.25406,0.3677
2111,2111,2010,Lower Saxony,Couple without children,5 rooms,0.19704,48,10614,0.16557,0.24439
2112,2112,2010,Lower Saxony,Couple without children,6 rooms,0.1214,33,10614,0.08405,0.16183
2113,2113,2010,Lower Saxony,Single parent,3 rooms,0.63132,72,10614,0.4861,0.78486
2114,2114,2010,Lower Saxony,Single parent,4 rooms,0.36868,50,10614,0.31244,0.42821
2115,2115,2010,Lower Saxony,Couple with children,3 rooms,0.14077,70,10614,0.10399,0.18427
2116,2116,2010,Lower Saxony,Couple with children,4 rooms,0.27738,137,10614,0.21524,0.36005
2117,2117,2010,Lower Saxony,Couple with children,5 rooms,0.30675,117,10614,0.23879,0.38142
2118,2118,2010,Lower Saxony,Couple with children,6 rooms,0.17641,89,10614,0.13532,0.23013
2119,2119,2010,Lower Saxony,Couple with children,7 rooms,0.06249,43,10614,0.04513,0.08325
2120,2120,2010,Lower Saxony,Couple with children,8 rooms,0.03621,31,10614,0.02574,0.04713
2121,2121,2010,North Rhine-Westphalia,Single-person household,2 rooms,0.38982,166,10614,0.35494,0.42151
2122,2122,2010,North Rhine-Westphalia,Single-person household,3 rooms,0.40709,174,10614,0.37096,0.44238
2123,2123,2010,North Rhine-Westphalia,Single-person household,4 rooms,0.11278,52,10614,0.0935,0.13658
2124,2124,2010,North Rhine-Westphalia,Single-person household,5 rooms,0.09031,38,10614,0.0739,0.10852
2125,2125,2010,North Rhine-Westphalia,Couple without children,2 rooms,0.10696,64,10614,0.08255,0.13306
2126,2126,2010,North Rhine-Westphalia,Couple without children,3 rooms,0.43257,237,10614,0.38697,0.4732
2127,2127,2010,North Rhine-Westphalia,Couple without children,4 rooms,0.24237,159,10614,0.22045,0.28084
2128,2128,2010,North Rhine-Westphalia,Couple without children,5 rooms,0.13238,101,10614,0.11309,0.15355
2129,2129,2010,North Rhine-Westphalia,Couple without children,6 rooms,0.08572,56,10614,0.06914,0.1067
2130,2130,2010,North Rhine-Westphalia,Single parent,2 rooms,0.13492,45,10614,0.08975,0.19451
2131,2131,2010,North Rhine-Westphalia,Single parent,3 rooms,0.54706,192,10614,0.45002,0.65469
2132,2132,2010,North Rhine-Westphalia,Single parent,4 rooms,0.22534,65,10614,0.14884,0.33527
2133,2133,2010,North Rhine-Westphalia,Single parent,5 rooms,0.09269,33,10614,0.06095,0.12013
2134,2134,2010,North Rhine-Westphalia,Couple with children,3 rooms,0.25311,340,10614,0.21367,0.28841
2135,2135,2010,North Rhine-Westphalia,Couple with children,4 rooms,0.30039,339,10614,0.26166,0.34885
2136,2136,2010,North Rhine-Westphalia,Couple with children,5 rooms,0.23209,248,10614,0.19918,0.27271
2137,2137,2010,North Rhine-Westphalia,Couple with children,6 rooms,0.15125,167,10614,0.12422,0.18436
2138,2138,2010,North Rhine-Westphalia,Couple with children,7 rooms,0.06316,82,10614,0.04593,0.08068
2139,2139,2010,Hesse,Single-person household,2 rooms,0.56519,58,10614,0.48261,0.64217
2140,2140,2010,Hesse,Single-person household,3 rooms,0.43481,53,10614,0.37742,0.51424
2141,2141,2010,Hesse,Couple without children,3 rooms,0.44451,75,10614,0.35938,0.53008
2142,2142,2010,Hesse,Couple without children,4 rooms,0.3448,58,10614,0.27694,0.42366
2143,2143,2010,Hesse,Couple without children,5 rooms,0.21069,39,10614,0.1555,0.27895
2144,2144,2010,Hesse,Single parent,3 rooms,1.0,57,10614,0.79711,1.30348
2145,2145,2010,Hesse,Couple with children,3 rooms,0.18721,104,10614,0.13036,0.26205
2146,2146,2010,Hesse,Couple with children,4 rooms,0.3267,118,10614,0.24567,0.41888
2147,2147,2010,Hesse,Couple with children,5 rooms,0.23913,63,10614,0.18411,0.30723
2148,2148,2010,Hesse,Couple with children,6 rooms,0.15644,52,10614,0.11405,0.22596
2149,2149,2010,Hesse,Couple with children,7 rooms,0.09052,38,10614,0.05606,0.1376
2150,2150,2010,"Rhineland-Palatinate, Saarland",Single-person household,2 rooms,0.51438,55,10614,0.42703,0.61585
2151,2151,2010,"Rhineland-Palatinate, Saarland",Single-person household,3 rooms,0.48562,51,10614,0.41078,0.56539
2152,2152,2010,"Rhineland-Palatinate, Saarland",Couple without children,3 rooms,0.30157,33,10614,0.21606,0.3923
2153,2153,2010,"Rhineland-Palatinate, Saarland",Couple without children,4 rooms,0.38259,39,10614,0.31064,0.45959
2154,2154,2010,"Rhineland-Palatinate, Saarland",Couple without children,5 rooms,0.31584,32,10614,0.21319,0.40097
2155,2155,2010,"Rhineland-Palatinate, Saarland",Single parent,3 rooms,1.0,35,10614,0.70032,1.4378
2156,2156,2010,"Rhineland-Palatinate, Saarland",Couple with children,3 rooms,0.15612,53,10614,0.11245,0.197
2157,2157,2010,"Rhineland-Palatinate, Saarland",Couple with children,4 rooms,0.19786,69,10614,0.15269,0.25252
2158,2158,2010,"Rhineland-Palatinate, Saarland",Couple with children,5 rooms,0.26485,74,10614,0.17846,0.38663
2159,2159,2010,"Rhineland-Palatinate, Saarland",Couple with children,6 rooms,0.27129,65,10614,0.20827,0.33455
2160,2160,2010,"Rhineland-Palatinate, Saarland",Couple with children,7 rooms,0.10988,32,10614,0.07731,0.14781
2161,2161,2010,Baden-Wuerttemberg,Single-person household,2 rooms,0.41647,98,10614,0.35314,0.47918
2162,2162,2010,Baden-Wuerttemberg,Single-person household,3 rooms,0.35306,82,10614,0.30626,0.40761
2163,2163,2010,Baden-Wuerttemberg,Single-person household,4 rooms,0.23047,53,10614,0.18965,0.26978
2164,2164,2010,Baden-Wuerttemberg,Couple without children,3 rooms,0.37073,95,10614,0.29809,0.44313
2165,2165,2010,Baden-Wuerttemberg,Couple without children,4 rooms,0.25674,76,10614,0.20965,0.30773
2166,2166,2010,Baden-Wuerttemberg,Couple without children,5 rooms,0.24708,77,10614,0.1936,0.30499
2167,2167,2010,Baden-Wuerttemberg,Couple without children,6 rooms,0.12545,41,10614,0.09112,0.16099
2168,2168,2010,Baden-Wuerttemberg,Single parent,2 rooms,0.13889,31,10614,0.09798,0.19232
2169,2169,2010,Baden-Wuerttemberg,Single parent,3 rooms,0.54915,83,10614,0.40918,0.71433
2170,2170,2010,Baden-Wuerttemberg,Single parent,4 rooms,0.31197,46,10614,0.20752,0.43206
2171,2171,2010,Baden-Wuerttemberg,Couple with children,3 rooms,0.16526,155,10614,0.1356,0.20758
2172,2172,2010,Baden-Wuerttemberg,Couple with children,4 rooms,0.2863,200,10614,0.22878,0.34498
2173,2173,2010,Baden-Wuerttemberg,Couple with children,5 rooms,0.24717,147,10614,0.18144,0.30932
2174,2174,2010,Baden-Wuerttemberg,Couple with children,6 rooms,0.15991,115,10614,0.12024,0.21149
2175,2175,2010,Baden-Wuerttemberg,Couple with children,7 rooms,0.09662,59,10614,0.06175,0.14071
2176,2176,2010,Baden-Wuerttemberg,Couple with children,8 rooms,0.04474,32,10614,0.02544,0.06686
2177,2177,2010,Bavaria,Single-person household,2 rooms,0.42558,117,10614,0.3793,0.473
2178,2178,2010,Bavaria,Single-person household,3 rooms,0.40564,116,10614,0.36628,0.44515
2179,2179,2010,Bavaria,Single-person household,4 rooms,0.16878,51,10614,0.14021,0.19808
2180,2180,2010,Bavaria,Couple without children,2 rooms,0.19354,60,10614,0.16449,0.23161
2181,2181,2010,Bavaria,Couple without children,3 rooms,0.28741,123,10614,0.24528,0.34072
2182,2182,2010,Bavaria,Couple without children,4 rooms,0.25973,106,10614,0.22086,0.31063
2183,2183,2010,Bavaria,Couple without children,5 rooms,0.1782,85,10614,0.14223,0.21139
2184,2184,2010,Bavaria,Couple without children,6 rooms,0.08112,45,10614,0.05968,0.10558
2185,2185,2010,Bavaria,Single parent,2 rooms,0.12522,35,10614,0.08047,0.21038
2186,2186,2010,Bavaria,Single parent,3 rooms,0.41326,105,10614,0.3216,0.54814
2187,2187,2010,Bavaria,Single parent,4 rooms,0.28691,68,10614,0.18411,0.40915
2188,2188,2010,Bavaria,Single parent,5 rooms,0.17461,37,10614,0.10899,0.25179
2189,2189,2010,Bavaria,Couple with children,3 rooms,0.18768,186,10614,0.14839,0.2221
2190,2190,2010,Bavaria,Couple with children,4 rooms,0.2777,215,10614,0.23001,0.32912
2191,2191,2010,Bavaria,Couple with children,5 rooms,0.25453,196,10614,0.21109,0.31021
2192,2192,2010,Bavaria,Couple with children,6 rooms,0.15287,137,10614,0.12108,0.19144
2193,2193,2010,Bavaria,Couple with children,7 rooms,0.09531,76,10614,0.06834,0.12256
2194,2194,2010,Bavaria,Couple with children,8 rooms,0.03191,44,10614,0.02554,0.04125
2195,2195,2010,Berlin,Single-person household,2 rooms,0.65747,77,10614,0.57987,0.72333
2196,2196,2010,Berlin,Single-person household,3 rooms,0.34253,47,10614,0.29711,0.39231
2197,2197,2010,Berlin,Couple without children,3 rooms,1.0,66,10614,0.80779,1.2083
2198,2198,2010,Berlin,Single parent,3 rooms,1.0,47,10614,0.69163,1.39722
2199,2199,2010,Berlin,Couple with children,3 rooms,0.64522,70,10614,0.34493,0.9725
2200,2200,2010,Berlin,Couple with children,4 rooms,0.35478,53,10614,0.2808,0.45474
2201,2201,2010,Brandenburg,Single-person household,2 rooms,0.54885,45,10614,0.44073,0.66146
2202,2202,2010,Brandenburg,Single-person household,3 rooms,0.45115,44,10614,0.36314,0.57401
2203,2203,2010,Brandenburg,Couple without children,3 rooms,0.6,77,10614,0.50335,0.6986
2204,2204,2010,Brandenburg,Couple without children,4 rooms,0.4,41,10614,0.266,0.56209
2205,2205,2010,Brandenburg,Single parent,3 rooms,1.0,46,10614,0.74739,1.31116
2206,2206,2010,Brandenburg,Couple with children,3 rooms,0.42528,52,10614,0.30647,0.62189
2207,2207,2010,Brandenburg,Couple with children,4 rooms,0.30076,60,10614,0.23469,0.39376
2208,2208,2010,Brandenburg,Couple with children,5 rooms,0.27396,43,10614,0.1979,0.38608
2209,2209,2010,Mecklenburg-Western Pomerania,Single-person household,2 rooms,1.0,34,10614,0.78309,1.25157
2210,2210,2010,Mecklenburg-Western Pomerania,Couple without children,3 rooms,1.0,39,10614,0.7738,1.2942
2211,2211,2010,Mecklenburg-Western Pomerania,Single parent,3 rooms,1.0,36,10614,0.70984,1.34637
2212,2212,2010,Mecklenburg-Western Pomerania,Couple with children,4 rooms,1.0,34,10614,0.56402,1.45747
2213,2213,2010,Saxony,Single-person household,2 rooms,0.50044,71,10614,0.41763,0.57998
2214,2214,2010,Saxony,Single-person household,3 rooms,0.49956,75,10614,0.44247,0.57666
2215,2215,2010,Saxony,Couple without children,2 rooms,0.26171,51,10614,0.20445,0.34681
2216,2216,2010,Saxony,Couple without children,3 rooms,0.45364,107,10614,0.38857,0.53769
2217,2217,2010,Saxony,Couple without children,4 rooms,0.28464,66,10614,0.22844,0.36935
2218,2218,2010,Saxony,Single parent,3 rooms,1.0,63,10614,0.67251,1.46269
2219,2219,2010,Saxony,Couple with children,3 rooms,0.34148,121,10614,0.25675,0.4449
2220,2220,2010,Saxony,Couple with children,4 rooms,0.3841,124,10614,0.29853,0.47888
2221,2221,2010,Saxony,Couple with children,5 rooms,0.20552,72,10614,0.14462,0.29939
2222,2222,2010,Saxony,Couple with children,6 rooms,0.06889,32,10614,0.05107,0.08686
2223,2223,2010,Saxony-Anhalt,Single-person household,2 rooms,1.0,47,10614,0.79589,1.19333
2224,2224,2010,Saxony-Anhalt,Couple without children,3 rooms,0.57778,56,10614,0.48468,0.67872
2225,2225,2010,Saxony-Anhalt,Couple without children,4 rooms,0.42222,43,10614,0.35079,0.49705
2226,2226,2010,Saxony-Anhalt,Single parent,3 rooms,1.0,32,10614,0.76002,1.24347
2227,2227,2010,Saxony-Anhalt,Couple with children,3 rooms,0.4755,52,10614,0.36126,0.59552
2228,2228,2010,Saxony-Anhalt,Couple with children,4 rooms,0.5245,59,10614,0.42886,0.6295
2229,2229,2010,Thuringa,Single-person household,2 rooms,0.57958,47,10614,0.49011,0.68917
2230,2230,2010,Thuringa,Single-person household,3 rooms,0.42042,39,10614,0.35088,0.50487
2231,2231,2010,Thuringa,Couple without children,3 rooms,0.54654,54,10614,0.41173,0.70648
2232,2232,2010,Thuringa,Couple without children,4 rooms,0.45346,44,10614,0.33048,0.61591
2233,2233,2010,Thuringa,Couple with children,3 rooms,0.31555,52,10614,0.24188,0.42244
2234,2234,2010,Thuringa,Couple with children,4 rooms,0.37834,51,10614,0.2622,0.51742
2235,2235,2010,Thuringa,Couple with children,5 rooms,0.30611,42,10614,0.18675,0.46852
2236,2236,2011,Schleswig-Holstein,Single-person household,2 rooms,0.55619,37,13328,0.46128,0.66747
2237,2237,2011,Schleswig-Holstein,Single-person household,3 rooms,0.44381,32,13328,0.36699,0.54809
2238,2238,2011,Schleswig-Holstein,Couple without children,3 rooms,0.34996,49,13328,0.27837,0.43609
2239,2239,2011,Schleswig-Holstein,Couple without children,4 rooms,0.32196,40,13328,0.23765,0.41843
2240,2240,2011,Schleswig-Holstein,Couple without children,5 rooms,0.32808,40,13328,0.26049,0.41837
2241,2241,2011,Schleswig-Holstein,Single parent,3 rooms,1.0,37,13328,0.86633,1.13188
2242,2242,2011,Schleswig-Holstein,Couple with children,3 rooms,0.29175,41,13328,0.21588,0.38592
2243,2243,2011,Schleswig-Holstein,Couple with children,4 rooms,0.22072,54,13328,0.17444,0.27869
2244,2244,2011,Schleswig-Holstein,Couple with children,5 rooms,0.27769,48,13328,0.21357,0.35329
2245,2245,2011,Schleswig-Holstein,Couple with children,6 rooms,0.20983,37,13328,0.13937,0.29709
2246,2246,2011,Hamburg,Single-person household,2 rooms,1.0,39,13328,0.85772,1.15961
2247,2247,2011,Lower Saxony,Single-person household,2 rooms,0.36717,74,13328,0.31777,0.41251
2248,2248,2011,Lower Saxony,Single-person household,3 rooms,0.42407,82,13328,0.37122,0.48097
2249,2249,2011,Lower Saxony,Single-person household,4 rooms,0.20876,50,13328,0.17723,0.2314
2250,2250,2011,Lower Saxony,Couple without children,3 rooms,0.35651,103,13328,0.30865,0.41383
2251,2251,2011,Lower Saxony,Couple without children,4 rooms,0.31104,124,13328,0.2654,0.3674
2252,2252,2011,Lower Saxony,Couple without children,5 rooms,0.21381,74,13328,0.18681,0.25456
2253,2253,2011,Lower Saxony,Couple without children,6 rooms,0.11864,51,13328,0.09698,0.15096
2254,2254,2011,Lower Saxony,Single parent,3 rooms,0.55772,77,13328,0.47207,0.66825
2255,2255,2011,Lower Saxony,Single parent,4 rooms,0.44228,61,13328,0.34689,0.58181
2256,2256,2011,Lower Saxony,Couple with children,3 rooms,0.13934,62,13328,0.10235,0.17799
2257,2257,2011,Lower Saxony,Couple with children,4 rooms,0.24681,140,13328,0.19282,0.30764
2258,2258,2011,Lower Saxony,Couple with children,5 rooms,0.26955,136,13328,0.21021,0.33468
2259,2259,2011,Lower Saxony,Couple with children,6 rooms,0.20921,113,13328,0.17006,0.25574
2260,2260,2011,Lower Saxony,Couple with children,7 rooms,0.08303,62,13328,0.0586,0.11273
2261,2261,2011,Lower Saxony,Couple with children,8 rooms,0.05207,40,13328,0.03716,0.06564
2262,2262,2011,North Rhine-Westphalia,Single-person household,1 room,0.06147,41,13328,0.05009,0.07135
2263,2263,2011,North Rhine-Westphalia,Single-person household,2 rooms,0.39912,236,13328,0.36886,0.43043
2264,2264,2011,North Rhine-Westphalia,Single-person household,3 rooms,0.36347,218,13328,0.33612,0.39121
2265,2265,2011,North Rhine-Westphalia,Single-person household,4 rooms,0.0911,61,13328,0.0797,0.1048
2266,2266,2011,North Rhine-Westphalia,Single-person household,5 rooms,0.08483,47,13328,0.07391,0.09606
2267,2267,2011,North Rhine-Westphalia,Couple without children,2 rooms,0.11248,93,13328,0.09566,0.13111
2268,2268,2011,North Rhine-Westphalia,Couple without children,3 rooms,0.40034,291,13328,0.36063,0.43876
2269,2269,2011,North Rhine-Westphalia,Couple without children,4 rooms,0.22799,185,13328,0.2043,0.25366
2270,2270,2011,North Rhine-Westphalia,Couple without children,5 rooms,0.15053,138,13328,0.12885,0.1739
2271,2271,2011,North Rhine-Westphalia,Couple without children,6 rooms,0.07068,75,13328,0.06043,0.08063
2272,2272,2011,North Rhine-Westphalia,Couple without children,7 rooms,0.03799,32,13328,0.02695,0.04802
2273,2273,2011,North Rhine-Westphalia,Single parent,2 rooms,0.16641,55,13328,0.12013,0.23317
2274,2274,2011,North Rhine-Westphalia,Single parent,3 rooms,0.51782,233,13328,0.46003,0.5791
2275,2275,2011,North Rhine-Westphalia,Single parent,4 rooms,0.21726,94,13328,0.17312,0.27319
2276,2276,2011,North Rhine-Westphalia,Single parent,5 rooms,0.0985,42,13328,0.07844,0.12752
2277,2277,2011,North Rhine-Westphalia,Couple with children,3 rooms,0.20878,280,13328,0.17903,0.2366
2278,2278,2011,North Rhine-Westphalia,Couple with children,4 rooms,0.31647,340,13328,0.27372,0.36548
2279,2279,2011,North Rhine-Westphalia,Couple with children,5 rooms,0.24271,292,13328,0.20843,0.28108
2280,2280,2011,North Rhine-Westphalia,Couple with children,6 rooms,0.13416,189,13328,0.11684,0.16195
2281,2281,2011,North Rhine-Westphalia,Couple with children,7 rooms,0.0728,102,13328,0.052,0.09663
2282,2282,2011,North Rhine-Westphalia,Couple with children,8 rooms,0.02509,43,13328,0.01758,0.03606
2283,2283,2011,Hesse,Single-person household,2 rooms,0.59743,85,13328,0.53819,0.66752
2284,2284,2011,Hesse,Single-person household,3 rooms,0.40257,70,13328,0.34606,0.46511
2285,2285,2011,Hesse,Couple without children,3 rooms,0.43991,96,13328,0.3739,0.51797
2286,2286,2011,Hesse,Couple without children,4 rooms,0.26049,61,13328,0.20665,0.32459
2287,2287,2011,Hesse,Couple without children,5 rooms,0.19166,48,13328,0.1411,0.24452
2288,2288,2011,Hesse,Couple without children,6 rooms,0.10793,31,13328,0.07867,0.13526
2289,2289,2011,Hesse,Single parent,3 rooms,0.64336,70,13328,0.54104,0.75326
2290,2290,2011,Hesse,Single parent,4 rooms,0.35664,38,13328,0.24906,0.49474
2291,2291,2011,Hesse,Couple with children,3 rooms,0.24353,102,13328,0.18659,0.31637
2292,2292,2011,Hesse,Couple with children,4 rooms,0.2808,124,13328,0.21865,0.34391
2293,2293,2011,Hesse,Couple with children,5 rooms,0.23678,85,13328,0.18386,0.31313
2294,2294,2011,Hesse,Couple with children,6 rooms,0.19147,70,13328,0.14514,0.25317
2295,2295,2011,Hesse,Couple with children,7 rooms,0.04742,38,13328,0.03564,0.05843
2296,2296,2011,"Rhineland-Palatinate, Saarland",Single-person household,2 rooms,0.39549,66,13328,0.33237,0.4585
2297,2297,2011,"Rhineland-Palatinate, Saarland",Single-person household,3 rooms,0.41172,59,13328,0.35626,0.47289
2298,2298,2011,"Rhineland-Palatinate, Saarland",Single-person household,4 rooms,0.19279,34,13328,0.14711,0.2428
2299,2299,2011,"Rhineland-Palatinate, Saarland",Couple without children,3 rooms,0.30247,47,13328,0.23195,0.38903
2300,2300,2011,"Rhineland-Palatinate, Saarland",Couple without children,4 rooms,0.34738,48,13328,0.2712,0.42228
2301,2301,2011,"Rhineland-Palatinate, Saarland",Couple without children,5 rooms,0.35015,52,13328,0.27619,0.41725
2302,2302,2011,"Rhineland-Palatinate, Saarland",Single parent,3 rooms,1.0,50,13328,0.77332,1.25947
2303,2303,2011,"Rhineland-Palatinate, Saarland",Couple with children,3 rooms,0.16107,53,13328,0.12422,0.19307
2304,2304,2011,"Rhineland-Palatinate, Saarland",Couple with children,4 rooms,0.19859,70,13328,0.14331,0.2568
2305,2305,2011,"Rhineland-Palatinate, Saarland",Couple with children,5 rooms,0.24099,71,13328,0.17241,0.30779
2306,2306,2011,"Rhineland-Palatinate, Saarland",Couple with children,6 rooms,0.28539,78,13328,0.2124,0.36539
2307,2307,2011,"Rhineland-Palatinate, Saarland",Couple with children,7 rooms,0.11396,38,13328,0.07089,0.18137
2308,2308,2011,Baden-Wuerttemberg,Single-person household,2 rooms,0.46212,141,13328,0.40521,0.51843
