"pgisced97","year","bildungsniveau","sex","n","percent","lower_confidence","upper_confidence"
"in school","2008","(Fach-)Abitur","weiblich","","","",""
"in school","2008","AkademikerInnen","maennlich","","","",""
"in school","2008","AkademikerInnen","weiblich","","","",""
"inadequately","2008","(noch) kein Abschluss","maennlich","56","0.246575935945403","0.202175330259804","0.290976541631001"
"inadequately","2008","(noch) kein Abschluss","weiblich","93","0.313149369324294","0.266883432545887","0.359415306102701"
"inadequately","2008","Hauptschulabschluss","maennlich","","","",""
"inadequately","2008","Hauptschulabschluss","weiblich","","","",""
"inadequately","2008","Realschulabschluss","maennlich","","","",""
"inadequately","2008","Realschulabschluss","weiblich","","","",""
"inadequately","2008","(Fach-)Abitur","maennlich","","","",""
"inadequately","2008","(Fach-)Abitur","weiblich","","","",""
"inadequately","2008","AkademikerInnen","maennlich","","","",""
"inadequately","2008","AkademikerInnen","weiblich","","","",""
"general elemantary","2008","(noch) kein Abschluss","maennlich","","","",""
"general elemantary","2008","(noch) kein Abschluss","weiblich","","","",""
"general elemantary","2008","Hauptschulabschluss","maennlich","455","0.157829250430661","0.145433388107324","0.170225112753998"
"general elemantary","2008","Hauptschulabschluss","weiblich","1123","0.340272872417108","0.32472641280453","0.355819332029686"
"general elemantary","2008","Realschulabschluss","maennlich","202","0.0923118294161739","0.0801634799967358","0.104460178835612"
"general elemantary","2008","Realschulabschluss","weiblich","311","0.121045205578111","0.109347853939275","0.132742557216948"
"general elemantary","2008","(Fach-)Abitur","maennlich","","","",""
"general elemantary","2008","(Fach-)Abitur","weiblich","","","",""
"general elemantary","2008","AkademikerInnen","maennlich","","","",""
"general elemantary","2008","AkademikerInnen","weiblich","","","",""
"middle vocational","2008","(noch) kein Abschluss","maennlich","","","",""
"middle vocational","2008","(noch) kein Abschluss","weiblich","","","",""
"middle vocational","2008","Hauptschulabschluss","maennlich","2538","0.750128930164098","0.735408894368403","0.764848965959792"
"middle vocational","2008","Hauptschulabschluss","weiblich","2299","0.621346947339477","0.605431330181315","0.637262564497639"
"middle vocational","2008","Realschulabschluss","maennlich","1656","0.763429679135602","0.745594194797123","0.781265163474082"
"middle vocational","2008","Realschulabschluss","weiblich","2375","0.783373134380215","0.768600056939821","0.798146211820609"
"middle vocational","2008","(Fach-)Abitur","maennlich","341","0.352108026485037","0.32215849233318","0.382057560636895"
"middle vocational","2008","(Fach-)Abitur","weiblich","400","0.321973587725683","0.295701572840159","0.348245602611206"
"middle vocational","2008","AkademikerInnen","maennlich","","","",""
"middle vocational","2008","AkademikerInnen","weiblich","","","",""
"vocational + Abi","2008","(noch) kein Abschluss","maennlich","","","",""
"vocational + Abi","2008","(noch) kein Abschluss","weiblich","","","",""
"vocational + Abi","2008","Hauptschulabschluss","maennlich","","","",""
"vocational + Abi","2008","Hauptschulabschluss","weiblich","","","",""
"vocational + Abi","2008","Realschulabschluss","maennlich","","","",""
"vocational + Abi","2008","Realschulabschluss","weiblich","","","",""
"vocational + Abi","2008","(Fach-)Abitur","maennlich","442","0.475286491075469","0.44397241032376","0.506600571827178"
"vocational + Abi","2008","(Fach-)Abitur","weiblich","658","0.552268156274596","0.524307719900375","0.580228592648817"
"vocational + Abi","2008","AkademikerInnen","maennlich","","","",""
"vocational + Abi","2008","AkademikerInnen","weiblich","","","",""
"higher vocational","2008","(noch) kein Abschluss","maennlich","","","",""
"higher vocational","2008","(noch) kein Abschluss","weiblich","","","",""
"higher vocational","2008","Hauptschulabschluss","maennlich","313","0.0862117545346271","0.0766686661563645","0.0957548429128896"
"higher vocational","2008","Hauptschulabschluss","weiblich","125","0.0335566625911961","0.0276476727008311","0.0394656524815611"
"higher vocational","2008","Realschulabschluss","maennlich","323","0.144258491448224","0.129512898176105","0.159004084720342"
"higher vocational","2008","Realschulabschluss","weiblich","301","0.0955816600416735","0.0850377317310523","0.106125588352295"
"higher vocational","2008","(Fach-)Abitur","maennlich","194","0.172605482439494","0.148908970618455","0.196301994260532"
"higher vocational","2008","(Fach-)Abitur","weiblich","157","0.125758255999721","0.107114046475813","0.144402465523629"
"higher vocational","2008","AkademikerInnen","maennlich","","","",""
"higher vocational","2008","AkademikerInnen","weiblich","","","",""
"higher education","2008","(noch) kein Abschluss","maennlich","","","",""
"higher education","2008","(noch) kein Abschluss","weiblich","","","",""
"higher education","2008","Hauptschulabschluss","maennlich","","","",""
"higher education","2008","Hauptschulabschluss","weiblich","","","",""
"higher education","2008","Realschulabschluss","maennlich","","","",""
"higher education","2008","Realschulabschluss","weiblich","","","",""
"higher education","2008","(Fach-)Abitur","maennlich","","","",""
"higher education","2008","(Fach-)Abitur","weiblich","","","",""
"higher education","2008","AkademikerInnen","maennlich","2301","1","1","1"
"higher education","2008","AkademikerInnen","weiblich","1907","1","1","1"
"in school","2009","(noch) kein Abschluss","maennlich","276","0.675746495079079","0.627053313163984","0.724439676994174"
"in school","2009","(noch) kein Abschluss","weiblich","231","0.61616398714172","0.563372936368341","0.668955037915098"
"in school","2009","Hauptschulabschluss","maennlich","","","",""
"in school","2009","Hauptschulabschluss","weiblich","","","",""
"in school","2009","Realschulabschluss","maennlich","","","",""
"in school","2009","Realschulabschluss","weiblich","","","",""
"in school","2009","(Fach-)Abitur","maennlich","","","",""
"in school","2009","(Fach-)Abitur","weiblich","","","",""
"in school","2009","AkademikerInnen","maennlich","","","",""
"in school","2009","AkademikerInnen","weiblich","","","",""
"inadequately","2009","(noch) kein Abschluss","maennlich","55","0.242118348883049","0.197558012299822","0.286678685466277"
"inadequately","2009","(noch) kein Abschluss","weiblich","80","0.309095252731569","0.258930976937723","0.359259528525414"
"inadequately","2009","Hauptschulabschluss","maennlich","","","",""
"inadequately","2009","Hauptschulabschluss","weiblich","","","",""
"inadequately","2009","Realschulabschluss","maennlich","","","",""
"inadequately","2009","Realschulabschluss","weiblich","","","",""
"inadequately","2009","(Fach-)Abitur","maennlich","","","",""
"inadequately","2009","(Fach-)Abitur","weiblich","","","",""
"inadequately","2009","AkademikerInnen","maennlich","","","",""
"inadequately","2009","AkademikerInnen","weiblich","","","",""
"general elemantary","2009","(noch) kein Abschluss","maennlich","","","",""
"general elemantary","2009","(noch) kein Abschluss","weiblich","","","",""
"general elemantary","2009","Hauptschulabschluss","maennlich","406","0.153294591492593","0.140485677068265","0.166103505916921"
"general elemantary","2009","Hauptschulabschluss","weiblich","994","0.331575453012569","0.315372581141498","0.347778324883641"
"general elemantary","2009","Realschulabschluss","maennlich","179","0.089628181316317","0.0772204923286961","0.102035870303938"
"general elemantary","2009","Realschulabschluss","weiblich","275","0.109888877788092","0.0983314228735471","0.121446332702637"
"general elemantary","2009","(Fach-)Abitur","maennlich","","","",""
"general elemantary","2009","(Fach-)Abitur","weiblich","","","",""
"general elemantary","2009","AkademikerInnen","maennlich","","","",""
"general elemantary","2009","AkademikerInnen","weiblich","","","",""
"middle vocational","2009","(noch) kein Abschluss","maennlich","","","",""
"middle vocational","2009","(noch) kein Abschluss","weiblich","","","",""
"middle vocational","2009","Hauptschulabschluss","maennlich","2333","0.753492951811252","0.738170191478028","0.768815712144477"
"middle vocational","2009","Hauptschulabschluss","weiblich","2113","0.627903115080272","0.611267113512144","0.644539116648399"
"middle vocational","2009","Realschulabschluss","maennlich","1540","0.752670678647821","0.733929387565492","0.771411969730151"
"middle vocational","2009","Realschulabschluss","weiblich","2254","0.793229109361252","0.778263057501907","0.808195161220597"
"middle vocational","2009","(Fach-)Abitur","maennlich","326","0.376916461506816","0.345238010570731","0.408594912442902"
"middle vocational","2009","(Fach-)Abitur","weiblich","371","0.314557539623485","0.287448028585902","0.341667050661068"
"middle vocational","2009","AkademikerInnen","maennlich","","","",""
"middle vocational","2009","AkademikerInnen","weiblich","","","",""
"vocational + Abi","2009","(noch) kein Abschluss","maennlich","","","",""
"vocational + Abi","2009","(noch) kein Abschluss","weiblich","","","",""
"vocational + Abi","2009","Hauptschulabschluss","maennlich","","","",""
"vocational + Abi","2009","Hauptschulabschluss","weiblich","","","",""
"vocational + Abi","2009","Realschulabschluss","maennlich","","","",""
"vocational + Abi","2009","Realschulabschluss","weiblich","","","",""
"vocational + Abi","2009","(Fach-)Abitur","maennlich","393","0.446418002417691","0.413921989829756","0.478914015005627"
"vocational + Abi","2009","(Fach-)Abitur","weiblich","610","0.54592702165615","0.516858947629387","0.574995095682913"
"vocational + Abi","2009","AkademikerInnen","maennlich","","","",""
"vocational + Abi","2009","AkademikerInnen","weiblich","","","",""
"higher vocational","2009","(noch) kein Abschluss","maennlich","","","",""
"higher vocational","2009","(noch) kein Abschluss","weiblich","","","",""
"higher vocational","2009","Hauptschulabschluss","maennlich","285","0.0869966513986836","0.0769765943447925","0.0970167084525747"
"higher vocational","2009","Hauptschulabschluss","weiblich","117","0.0357528672677606","0.0293625233317059","0.0421432112038152"
"higher vocational","2009","Realschulabschluss","maennlich","317","0.157701140035861","0.141870089798075","0.173532190273648"
"higher vocational","2009","Realschulabschluss","weiblich","284","0.0968820128506556","0.085951084500333","0.107812941200978"
"higher vocational","2009","(Fach-)Abitur","maennlich","180","0.176665536075492","0.15173496020378","0.201596111947204"
"higher vocational","2009","(Fach-)Abitur","weiblich","146","0.139515438720364","0.119286699817552","0.159744177623177"
"higher vocational","2009","AkademikerInnen","maennlich","","","",""
"higher vocational","2009","AkademikerInnen","weiblich","","","",""
"higher education","2009","(noch) kein Abschluss","maennlich","","","",""
"higher education","2009","(noch) kein Abschluss","weiblich","","","",""
"higher education","2009","Hauptschulabschluss","maennlich","","","",""
"higher education","2009","Hauptschulabschluss","weiblich","","","",""
"higher education","2009","Realschulabschluss","maennlich","","","",""
"higher education","2009","Realschulabschluss","weiblich","","","",""
"higher education","2009","(Fach-)Abitur","maennlich","","","",""
"higher education","2009","(Fach-)Abitur","weiblich","","","",""
"higher education","2009","AkademikerInnen","maennlich","2192","1","1","1"
"higher education","2009","AkademikerInnen","weiblich","1857","1","1","1"
"in school","2010","(noch) kein Abschluss","maennlich","366","0.662063452656555","0.621290683527482","0.702836221785627"
"in school","2010","(noch) kein Abschluss","weiblich","343","0.589966301402258","0.548973376822381","0.630959225982135"
"in school","2010","Hauptschulabschluss","maennlich","","","",""
"in school","2010","Hauptschulabschluss","weiblich","","","",""
"in school","2010","Realschulabschluss","maennlich","","","",""
"in school","2010","Realschulabschluss","weiblich","","","",""
"in school","2010","(Fach-)Abitur","maennlich","","","",""
"in school","2010","(Fach-)Abitur","weiblich","","","",""
"in school","2010","AkademikerInnen","maennlich","","","",""
"in school","2010","AkademikerInnen","weiblich","","","",""
"inadequately","2010","(noch) kein Abschluss","maennlich","110","0.244015202659302","0.206992527814893","0.28103787750371"
"inadequately","2010","(noch) kein Abschluss","weiblich","180","0.328387035424482","0.289245481573833","0.367528589275131"
"inadequately","2010","Hauptschulabschluss","maennlich","","","",""
"inadequately","2010","Hauptschulabschluss","weiblich","31","0.00489275356341181","0.00270591965958602","0.0070795874672376"
