year,age_gr,migback,pgisced97,proportion,n,lower_confidence,upper_confidence
2004,30-45 J.,direkter Migrationshintergrund,vocational + Abi,0.004623230541918879,26790,0.0038108935317612007,0.005435567552076556
2004,46-65 J.,direkter Migrationshintergrund,vocational + Abi,0.004003622324960679,26790,0.0032474423971645817,0.004759802252756777
2004,66 und älter,kein Migrationshintergrund,vocational + Abi,0.003955960154425432,26790,0.00320427678921761,0.004707643519633254
2004,46-65 J.,direkter Migrationshintergrund,inadequately,0.003527000619608217,26790,0.0028170874215282427,0.004236913817688191
2004,18-29 J.,direkter Migrationshintergrund,general elemantary,0.003527000619608217,26790,0.0028170874215282427,0.004236913817688191
2004,18-29 J.,kein Migrationshintergrund,higher vocational,0.0033363519374672323,26790,0.002645826070507902,0.004026877804426563
2004,46-65 J.,direkter Migrationshintergrund,higher vocational,0.002955054573185263,26790,0.002305059843196137,0.003605049303174389
2004,30-45 J.,direkter Migrationshintergrund,higher vocational,0.0024784328678328013,26790,0.0018830183200178262,0.0030738474156477764
2004,66 und älter,direkter Migrationshintergrund,higher education,0.0020494733330155856,26790,0.0015079148584037222,0.002591031807627449
2004,30-45 J.,indirekter Migrationshintergrund,higher education,0.001906486821409847,26790,0.0013841240289841326,0.0024288496138355617
2004,66 und älter,direkter Migrationshintergrund,inadequately,0.0018588246508746008,26790,0.0013430204059665493,0.002374628895782652
2004,30-45 J.,indirekter Migrationshintergrund,general elemantary,0.0018588246508746008,26790,0.0013430204059665493,0.002374628895782652
2004,30-45 J.,direkter Migrationshintergrund,inadequately,0.0018588246508746008,26790,0.0013430204059665493,0.002374628895782652
2004,18-29 J.,indirekter Migrationshintergrund,in school,0.0018588246508746008,26790,0.0013430204059665493,0.002374628895782652
2004,18-29 J.,direkter Migrationshintergrund,in school,0.0015728516276631238,26790,0.0010983127668642047,0.002047390488462043
2004,30-45 J.,kein Migrationshintergrund,inadequately,0.0015251894571278776,26790,0.0010578847363781102,0.001992494177877645
2004,18-29 J.,direkter Migrationshintergrund,vocational + Abi,0.001334540774986893,26790,0.0008973755047489832,0.0017717060452248027
2004,46-65 J.,indirekter Migrationshintergrund,middle vocational,0.0012392164339164007,26790,0.0008179333340749388,0.0016604995337578625
2004,18-29 J.,indirekter Migrationshintergrund,vocational + Abi,0.0012392164339164007,26790,0.0008179333340749388,0.0016604995337578625
2004,18-29 J.,kein Migrationshintergrund,inadequately,0.0012392164339164007,26790,0.0008179333340749388,0.0016604995337578625
2004,30-45 J.,indirekter Migrationshintergrund,higher vocational,0.0011915542633811544,26790,0.0007784423399136513,0.0016046661868486575
2004,30-45 J.,indirekter Migrationshintergrund,vocational + Abi,0.0008102568990991849,26790,0.00046953106215617997,0.00115098273604219
2004,66 und älter,direkter Migrationshintergrund,higher vocational,0.0007625947285639388,26790,0.0004320342295264782,0.0010931552276013993
2004,66 und älter,kein Migrationshintergrund,inadequately,0.0007149325580286926,26790,0.00039486109790873346,0.0010350040181486518
2004,66 und älter,direkter Migrationshintergrund,vocational + Abi,0.0006672703874934465,26790,0.0003580446056789379,0.0009764961693079551
2004,46-65 J.,kein Migrationshintergrund,inadequately,0.0006196082169582003,26790,0.00032162369187290434,0.0009175927420434964
2004,18-29 J.,indirekter Migrationshintergrund,higher vocational,0.0006196082169582003,26790,0.00032162369187290434,0.0009175927420434964
2004,18-29 J.,direkter Migrationshintergrund,higher education,0.0005719460464229541,26790,0.00028564494838477224,0.0008582471444611359
2004,18-29 J.,indirekter Migrationshintergrund,higher education,0.00047662170535246176,26790,0.00021525329233910891,0.0007379901183658145
2004,46-65 J.,indirekter Migrationshintergrund,higher education,0.00047662170535246176,26790,0.00021525329233910891,0.0007379901183658145
2004,18-29 J.,direkter Migrationshintergrund,higher vocational,0.00047662170535246176,26790,0.00021525329233910891,0.0007379901183658145
2004,18-29 J.,indirekter Migrationshintergrund,inadequately,0.00047662170535246176,26790,0.00021525329233910891,0.0007379901183658145
2004,46-65 J.,indirekter Migrationshintergrund,general elemantary,0.00042895953481721555,26790,0.00018099777494926867,0.0006769212946851624
2004,18-29 J.,direkter Migrationshintergrund,inadequately,0.00023831085267623088,26790,5.347344450350454e-05,0.0004231482608489572
2004,66 und älter,indirekter Migrationshintergrund,general elemantary,0.00014298651160573852,26790,-1.9475458462261562e-07,0.00028616777779609965
2004,66 und älter,indirekter Migrationshintergrund,middle vocational,0.00014298651160573852,26790,-1.9475458462261562e-07,0.00028616777779609965
2004,46-65 J.,indirekter Migrationshintergrund,higher vocational,0.00014298651160573852,26790,-1.9475458462261562e-07,0.00028616777779609965
2004,30-45 J.,indirekter Migrationshintergrund,inadequately,0.00014298651160573852,26790,-1.9475458462261562e-07,0.00028616777779609965
2004,66 und älter,indirekter Migrationshintergrund,vocational + Abi,9.532434107049235e-05,26790,-2.158545961308097e-05,0.00021223414175406568
2004,66 und älter,indirekter Migrationshintergrund,higher education,4.7662170535246174e-05,26790,-3.5007512540924435e-05,0.0001303318536114168
2004,66 und älter,indirekter Migrationshintergrund,higher vocational,4.7662170535246174e-05,26790,-3.5007512540924435e-05,0.0001303318536114168
2005,46-65 J.,kein Migrationshintergrund,middle vocational,0.1623415510529993,25520,0.15781711902038434,0.16686598308561426
2005,30-45 J.,kein Migrationshintergrund,middle vocational,0.1336460724623216,25520,0.12947121636121203,0.13782092856343117
2005,66 und älter,kein Migrationshintergrund,middle vocational,0.09102704860764547,25520,0.0874978471723506,0.09455625004294035
2005,46-65 J.,kein Migrationshintergrund,higher education,0.08768340153707956,25520,0.084213259757394,0.09115354331676512
2005,18-29 J.,kein Migrationshintergrund,middle vocational,0.06387863060185647,25520,0.060878365609156174,0.06687889559455677
2005,30-45 J.,kein Migrationshintergrund,higher education,0.060185647270186646,25520,0.05726766102277872,0.06310363351759457
2005,66 und älter,kein Migrationshintergrund,general elemantary,0.03094121169777423,25520,0.028816698383304317,0.03306572501224415
2005,66 und älter,kein Migrationshintergrund,higher education,0.030442159896197224,25520,0.028334306853849876,0.03255001293854457
2005,46-65 J.,kein Migrationshintergrund,higher vocational,0.027697374987523705,25520,0.025683948531356506,0.029710801443690905
2005,30-45 J.,kein Migrationshintergrund,higher vocational,0.027198323185946702,25520,0.02520260618672346,0.029194040185169946
2005,18-29 J.,kein Migrationshintergrund,general elemantary,0.02280666733206907,25520,0.02097504091842272,0.02463829374571542
2005,30-45 J.,kein Migrationshintergrund,vocational + Abi,0.019463020261503143,25520,0.01776808606372118,0.021157954459285106
2005,46-65 J.,kein Migrationshintergrund,general elemantary,0.01611937319093722,25520,0.014574257453598024,0.017664488928276417
2005,46-65 J.,direkter Migrationshintergrund,middle vocational,0.015570416209202515,25520,0.014051414804546008,0.017089417613859022
2005,30-45 J.,direkter Migrationshintergrund,middle vocational,0.015420700668729415,25520,0.013908904848856063,0.016932496488602764
2005,18-29 J.,kein Migrationshintergrund,in school,0.014622217786206208,25520,0.013149485718852957,0.016094949853559457
2005,66 und älter,kein Migrationshintergrund,higher vocational,0.011727717337059587,25520,0.010406845170138656,0.013048589503980518
2005,18-29 J.,kein Migrationshintergrund,vocational + Abi,0.011478191436271086,25520,0.010171281692956913,0.012785101179585258
2005,46-65 J.,direkter Migrationshintergrund,general elemantary,0.010879329274378681,25520,0.009606584167822925,0.012152074380934437
2005,18-29 J.,indirekter Migrationshintergrund,middle vocational,0.009831320491066973,25520,0.008620788543073408,0.011041852439060537
2005,30-45 J.,kein Migrationshintergrund,general elemantary,0.009631699770436172,25520,0.008433399740441903,0.01082999980043044
2005,18-29 J.,kein Migrationshintergrund,higher education,0.009232458329174568,25520,0.008059019919873654,0.010405896738475483
2005,30-45 J.,direkter Migrationshintergrund,general elemantary,0.008683501347439865,25520,0.007545168307201585,0.009821834387678145
2005,46-65 J.,kein Migrationshintergrund,vocational + Abi,0.008384070266493663,25520,0.00726536691678783,0.009502773616199495
2005,46-65 J.,direkter Migrationshintergrund,higher education,0.007385966663339655,25520,0.006335433871282166,0.008436499455397144
2005,66 und älter,direkter Migrationshintergrund,middle vocational,0.006487673420501048,25520,0.005502649320503718,0.007472697520498378
2005,30-45 J.,direkter Migrationshintergrund,higher education,0.006437768240343348,25520,0.005456515364656244,0.007419021116030451
2005,18-29 J.,direkter Migrationshintergrund,middle vocational,0.006038526799081745,25520,0.005087996399493947,0.006989057198669543
2005,66 und älter,direkter Migrationshintergrund,general elemantary,0.005439664637189341,25520,0.00453722665329506,0.006342102621083622
2005,30-45 J.,indirekter Migrationshintergrund,middle vocational,0.005439664637189341,25520,0.00453722665329506,0.006342102621083622
2005,18-29 J.,indirekter Migrationshintergrund,general elemantary,0.00538975945703164,25520,0.00449144809832598,0.0062880708157373
2005,30-45 J.,direkter Migrationshintergrund,vocational + Abi,0.004591276574508434,25520,0.0037618399939675215,0.005420713155049346
2005,66 und älter,kein Migrationshintergrund,vocational + Abi,0.004192035133246831,25520,0.003399322113856201,0.0049847481526374615
2005,46-65 J.,direkter Migrationshintergrund,vocational + Abi,0.00404231959277373,25520,0.003263832346286476,0.004820806839260984
2005,46-65 J.,direkter Migrationshintergrund,inadequately,0.0032937418904082244,25520,0.0025907600432711875,0.003996723737545262
2005,18-29 J.,direkter Migrationshintergrund,general elemantary,0.0031440263499351233,25520,0.0024571555838104756,0.003830897116059771
2005,46-65 J.,direkter Migrationshintergrund,higher vocational,0.002944405629304322,25520,0.002279631295726535,0.003609179962882109
2005,66 und älter,direkter Migrationshintergrund,higher education,0.002595069368200419,25520,0.001970866187379579,0.0032192725490212595
2005,18-29 J.,kein Migrationshintergrund,higher vocational,0.002595069368200419,25520,0.001970866187379579,0.0032192725490212595
2005,30-45 J.,direkter Migrationshintergrund,higher vocational,0.002545164188042719,25520,0.0019269766323332027,0.003163351743752235
2005,30-45 J.,indirekter Migrationshintergrund,higher education,0.002295638287254217,25520,0.0017084621447878926,0.0028828144297205413
2005,18-29 J.,indirekter Migrationshintergrund,in school,0.0020960175666234157,25520,0.001534895208974769,0.0026571399242720623
2005,30-45 J.,indirekter Migrationshintergrund,general elemantary,0.002046112386465715,25520,0.0014916964368262714,0.002600528336105159
2005,66 und älter,direkter Migrationshintergrund,inadequately,0.001996207206308015,25520,0.0014485804717858093,0.0025438339408302203
2005,18-29 J.,direkter Migrationshintergrund,in school,0.0019463020261503144,25520,0.0014055504328103407,0.002487053619490288
2005,30-45 J.,direkter Migrationshintergrund,inadequately,0.0018963968459926141,25520,0.0013626096400543267,0.0024301840519309016
2005,18-29 J.,kein Migrationshintergrund,inadequately,0.0015470605848887115,25520,0.0010648539329884197,0.0020292672367890033
2005,30-45 J.,kein Migrationshintergrund,inadequately,0.0013973450444156104,25520,0.0009390301998292475,0.0018556598890019733
2005,18-29 J.,direkter Migrationshintergrund,vocational + Abi,0.0012975346841002096,25520,0.0008558693785506344,0.0017391999896497847
2005,18-29 J.,indirekter Migrationshintergrund,vocational + Abi,0.0012975346841002096,25520,0.0008558693785506344,0.0017391999896497847
2005,30-45 J.,indirekter Migrationshintergrund,higher vocational,0.0012975346841002096,25520,0.0008558693785506344,0.0017391999896497847
2005,46-65 J.,indirekter Migrationshintergrund,middle vocational,0.0012476295039425091,25520,0.0008145302196134824,0.001680728788271536
2005,30-45 J.,indirekter Migrationshintergrund,vocational + Abi,0.0008483880626809063,25520,0.0004911738685140428,0.0012056022568477697
2005,66 und älter,direkter Migrationshintergrund,higher vocational,0.0007984828825232059,25520,0.0004519255565854071,0.0011450402084610047
2005,46-65 J.,kein Migrationshintergrund,inadequately,0.0007984828825232059,25520,0.0004519255565854071,0.0011450402084610047
2005,66 und älter,direkter Migrationshintergrund,vocational + Abi,0.0007485777023655055,25520,0.0004130166349046757,0.0010841387698263354
2005,18-29 J.,indirekter Migrationshintergrund,higher education,0.0005988621618924045,25520,0.00029870473549278945,0.0008990195882920195
2005,66 und älter,kein Migrationshintergrund,inadequately,0.000548956981734704,25520,0.0002615709500511765,0.0008363430134182316
2005,18-29 J.,direkter Migrationshintergrund,higher education,0.0004990518015770037,25520,0.00022503313072009195,0.0007730704724339154
2005,18-29 J.,indirekter Migrationshintergrund,higher vocational,0.0004990518015770037,25520,0.00022503313072009195,0.0007730704724339154
2005,46-65 J.,indirekter Migrationshintergrund,higher education,0.0004990518015770037,25520,0.00022503313072009195,0.0007730704724339154
2005,46-65 J.,indirekter Migrationshintergrund,general elemantary,0.0004491466214193033,25520,0.00018918319526672032,0.0007091100475718863
2005,18-29 J.,indirekter Migrationshintergrund,inadequately,0.00039924144126160294,25520,0.00015413945415581015,0.0006443434283673957
2005,18-29 J.,direkter Migrationshintergrund,higher vocational,0.0003493362611039026,25520,0.00012005862282043469,0.0005786138993873705
2005,18-29 J.,direkter Migrationshintergrund,inadequately,0.00024952590078850185,25520,5.5741255766324265e-05,0.00044331054581067946
2005,66 und älter,indirekter Migrationshintergrund,middle vocational,0.00019962072063080147,25520,2.6290138960221958e-05,0.000372951302301381
2005,66 und älter,indirekter Migrationshintergrund,general elemantary,0.00019962072063080147,25520,2.6290138960221958e-05,0.000372951302301381
