"pgisced97","year","alter_gr","migback","n","percent","lower_confidence","upper_confidence"
"inadequately","2008","66 und älter","direkter Migrationshintergrund","32","0.081959791839695","0.0540852398593651","0.109834343820025"
"inadequately","2008","66 und älter","indirekter Migrationshintergrund","","","",""
"general elemantary","2008","16-34 Jahre alt","kein Migrationshintergrund","473","0.148395377567167","0.13646023833939","0.160330516794943"
"general elemantary","2008","16-34 Jahre alt","direkter Migrationshintergrund","64","0.213718754185799","0.17052506318155","0.256912445190048"
"general elemantary","2008","16-34 Jahre alt","indirekter Migrationshintergrund","140","0.234117551823873","0.199046230937646","0.2691888727101"
"general elemantary","2008","35-65 Jahre alt","kein Migrationshintergrund","391","0.0568824797836012","0.0521809150955611","0.0615840444716412"
"general elemantary","2008","35-65 Jahre alt","direkter Migrationshintergrund","253","0.225149860034179","0.20116540655339","0.249134313514968"
"general elemantary","2008","35-65 Jahre alt","indirekter Migrationshintergrund","30","0.141817083806285","0.0925991198067122","0.191035047805858"
"general elemantary","2008","66 und älter","kein Migrationshintergrund","625","0.180633793195922","0.168668132802831","0.192599453589013"
"general elemantary","2008","66 und älter","direkter Migrationshintergrund","113","0.325058271701196","0.277460089000476","0.372656454401916"
"general elemantary","2008","66 und älter","indirekter Migrationshintergrund","","","",""
"middle vocational","2008","16-34 Jahre alt","kein Migrationshintergrund","1604","0.474060890376802","0.457296680267056","0.490825100486549"
"middle vocational","2008","16-34 Jahre alt","direkter Migrationshintergrund","167","0.498953147055027","0.446269104234061","0.551637189875993"
"middle vocational","2008","16-34 Jahre alt","indirekter Migrationshintergrund","229","0.45600356077948","0.414752395329198","0.497254726229763"
"middle vocational","2008","35-65 Jahre alt","kein Migrationshintergrund","5015","0.577005076444984","0.566976768915709","0.587033383974259"
"middle vocational","2008","35-65 Jahre alt","direkter Migrationshintergrund","419","0.357113868952537","0.329599756040335","0.384627981864739"
"middle vocational","2008","35-65 Jahre alt","indirekter Migrationshintergrund","88","0.51553089875532","0.4450242896711","0.586037507839539"
"middle vocational","2008","66 und älter","kein Migrationshintergrund","2130","0.54694893500218","0.531466291434713","0.562431578569647"
"middle vocational","2008","66 und älter","direkter Migrationshintergrund","130","0.319142099108879","0.27177280527565","0.366511392942108"
"middle vocational","2008","66 und älter","indirekter Migrationshintergrund","","","",""
"vocational + Abi","2008","16-34 Jahre alt","kein Migrationshintergrund","311","0.0904360784376599","0.0808069767821621","0.100065180093158"
"vocational + Abi","2008","16-34 Jahre alt","direkter Migrationshintergrund","36","0.0976324458616376","0.0663573347067212","0.128907557016554"
"vocational + Abi","2008","16-34 Jahre alt","indirekter Migrationshintergrund","30","0.0413437575955955","0.0248549024545413","0.0578326127366497"
"vocational + Abi","2008","35-65 Jahre alt","kein Migrationshintergrund","462","0.0523547081968755","0.0478333280271706","0.0568760883665804"
"vocational + Abi","2008","35-65 Jahre alt","direkter Migrationshintergrund","141","0.118002980470394","0.099477683637615","0.136528277303174"
"vocational + Abi","2008","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"vocational + Abi","2008","66 und älter","kein Migrationshintergrund","92","0.0306662943783337","0.0253038172263954","0.036028771530272"
"vocational + Abi","2008","66 und älter","direkter Migrationshintergrund","","","",""
"vocational + Abi","2008","66 und älter","indirekter Migrationshintergrund","","","",""
"higher vocational","2008","16-34 Jahre alt","kein Migrationshintergrund","102","0.0338798538803343","0.0278057162032405","0.0399539915574282"
"higher vocational","2008","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"higher vocational","2008","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"higher vocational","2008","35-65 Jahre alt","kein Migrationshintergrund","875","0.0927006768866551","0.0868137723263081","0.0985875814470022"
"higher vocational","2008","35-65 Jahre alt","direkter Migrationshintergrund","82","0.0693335342447028","0.0547469424153856","0.0839201260740199"
"higher vocational","2008","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"higher vocational","2008","66 und älter","kein Migrationshintergrund","295","0.0770965038416166","0.0688000283387474","0.0853929793444858"
"higher vocational","2008","66 und älter","direkter Migrationshintergrund","","","",""
"higher vocational","2008","66 und älter","indirekter Migrationshintergrund","","","",""
"higher education","2008","16-34 Jahre alt","kein Migrationshintergrund","447","0.134046342942853","0.122607736752249","0.145484949133456"
"higher education","2008","16-34 Jahre alt","direkter Migrationshintergrund","43","0.105923435682794","0.0734974320749359","0.138349439290652"
"higher education","2008","16-34 Jahre alt","indirekter Migrationshintergrund","41","0.0743502998687045","0.0526223489220171","0.0960782508153918"
"higher education","2008","35-65 Jahre alt","kein Migrationshintergrund","2543","0.216080471752763","0.207726100891735","0.224434842613791"
"higher education","2008","35-65 Jahre alt","direkter Migrationshintergrund","212","0.176665495466043","0.154765241337894","0.198565749594193"
"higher education","2008","35-65 Jahre alt","indirekter Migrationshintergrund","43","0.205166740454955","0.148194810488587","0.262138670421322"
"higher education","2008","66 und älter","kein Migrationshintergrund","818","0.160998740312137","0.149567570062431","0.172429910561843"
"higher education","2008","66 und älter","direkter Migrationshintergrund","59","0.174169219408073","0.135629561375718","0.212708877440427"
"higher education","2008","66 und älter","indirekter Migrationshintergrund","","","",""
"in school","2009","16-34 Jahre alt","kein Migrationshintergrund","403","0.100688827882505","0.0901770453859787","0.111200610379031"
"in school","2009","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"in school","2009","16-34 Jahre alt","indirekter Migrationshintergrund","85","0.152249700743832","0.120536736995537","0.183962664492126"
"in school","2009","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"in school","2009","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"in school","2009","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"in school","2009","66 und älter","kein Migrationshintergrund","","","",""
"in school","2009","66 und älter","direkter Migrationshintergrund","","","",""
"in school","2009","66 und älter","indirekter Migrationshintergrund","","","",""
"inadequately","2009","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"inadequately","2009","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"inadequately","2009","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"inadequately","2009","35-65 Jahre alt","kein Migrationshintergrund","32","0.00476359842413284","0.00331451257495027","0.00621268427331541"
"inadequately","2009","35-65 Jahre alt","direkter Migrationshintergrund","53","0.0540588820445078","0.0402084380792221","0.0679093260097935"
"inadequately","2009","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"inadequately","2009","66 und älter","kein Migrationshintergrund","","","",""
"inadequately","2009","66 und älter","direkter Migrationshintergrund","32","0.100323161032352","0.0682948811594845","0.13235144090522"
"inadequately","2009","66 und älter","indirekter Migrationshintergrund","","","",""
"general elemantary","2009","16-34 Jahre alt","kein Migrationshintergrund","421","0.136189623921108","0.124208103074393","0.148171144767823"
"general elemantary","2009","16-34 Jahre alt","direkter Migrationshintergrund","51","0.204957560284139","0.15841756905602","0.251497551512258"
"general elemantary","2009","16-34 Jahre alt","indirekter Migrationshintergrund","123","0.225648381414342","0.188749784864241","0.262546977964442"
"general elemantary","2009","35-65 Jahre alt","kein Migrationshintergrund","351","0.054277104991975","0.049508913296357","0.059045296687593"
"general elemantary","2009","35-65 Jahre alt","direkter Migrationshintergrund","210","0.197789732956815","0.173392302275738","0.222187163637892"
"general elemantary","2009","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"general elemantary","2009","66 und älter","kein Migrationshintergrund","567","0.16748168515341","0.155718713117021","0.179244657189799"
"general elemantary","2009","66 und älter","direkter Migrationshintergrund","102","0.327424821278714","0.277396496762382","0.377453145795045"
"general elemantary","2009","66 und älter","indirekter Migrationshintergrund","","","",""
"middle vocational","2009","16-34 Jahre alt","kein Migrationshintergrund","1472","0.472455610534622","0.455015841105628","0.489895379963616"
"middle vocational","2009","16-34 Jahre alt","direkter Migrationshintergrund","135","0.472649784590326","0.415090092021844","0.530209477158808"
"middle vocational","2009","16-34 Jahre alt","indirekter Migrationshintergrund","193","0.441054608545794","0.397226219967028","0.484882997124559"
"middle vocational","2009","35-65 Jahre alt","kein Migrationshintergrund","4654","0.568876679351246","0.558454147261312","0.57929921144118"
"middle vocational","2009","35-65 Jahre alt","direkter Migrationshintergrund","370","0.37344383246239","0.34381662196956","0.40307104295522"
"middle vocational","2009","35-65 Jahre alt","indirekter Migrationshintergrund","92","0.541965176606332","0.471120661755087","0.612809691457576"
"middle vocational","2009","66 und älter","kein Migrationshintergrund","2081","0.547154209195736","0.531473469506321","0.562834948885151"
"middle vocational","2009","66 und älter","direkter Migrationshintergrund","112","0.298232379690906","0.2494611393317","0.347003620050113"
"middle vocational","2009","66 und älter","indirekter Migrationshintergrund","","","",""
"vocational + Abi","2009","16-34 Jahre alt","kein Migrationshintergrund","283","0.0936111652868628","0.083435757370742","0.103786573202984"
"vocational + Abi","2009","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"vocational + Abi","2009","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"vocational + Abi","2009","35-65 Jahre alt","kein Migrationshintergrund","433","0.0521476701726857","0.0474686899038199","0.0568266504415516"
"vocational + Abi","2009","35-65 Jahre alt","direkter Migrationshintergrund","124","0.107667739896986","0.0886830193785512","0.12665246041542"
"vocational + Abi","2009","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"vocational + Abi","2009","66 und älter","kein Migrationshintergrund","80","0.0289755025107011","0.0236914504607495","0.0342595545606526"
"vocational + Abi","2009","66 und älter","direkter Migrationshintergrund","","","",""
"vocational + Abi","2009","66 und älter","indirekter Migrationshintergrund","","","",""
"higher vocational","2009","16-34 Jahre alt","kein Migrationshintergrund","87","0.0330931329197124","0.0268443995586324","0.0393418662807923"
"higher vocational","2009","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"higher vocational","2009","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"higher vocational","2009","35-65 Jahre alt","kein Migrationshintergrund","827","0.0981736116984812","0.0919114789244222","0.10443574447254"
"higher vocational","2009","35-65 Jahre alt","direkter Migrationshintergrund","64","0.0656749651301225","0.050502818508624","0.080847111751621"
"higher vocational","2009","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"higher vocational","2009","66 und älter","kein Migrationshintergrund","298","0.082600296953856","0.0739285497832781","0.0912720441244339"
"higher vocational","2009","66 und älter","direkter Migrationshintergrund","","","",""
