year,age_gr,pgisced97,party,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2010,17-29 y.,First Stage of Tertiary Education,Not leaning towards specific party,0.37520,36,36,0.21480,0.53561
2010,17-29 y.,Second Stage of Tertiary Education,Not leaning towards specific party,0.43790,147,284,0.38010,0.49571
2010,17-29 y.,Second Stage of Tertiary Education,SPD,0.14575,51,284,0.10464,0.18686
2010,17-29 y.,Second Stage of Tertiary Education,CDU/CSU,0.17731,40,284,0.13281,0.22181
2010,17-29 y.,Second Stage of Tertiary Education,Bündnis90/Grüne,0.12138,46,284,0.08333,0.15942
2010,30-45 y.,Primary Level,Not leaning towards specific party,0.77736,131,131,0.70584,0.84887
2010,30-45 y.,Lower Secondary Level,Not leaning towards specific party,0.71231,501,601,0.67609,0.74854
2010,30-45 y.,Lower Secondary Level,SPD,0.09404,58,601,0.07068,0.11739
2010,30-45 y.,Lower Secondary Level,CDU/CSU,0.07194,42,601,0.05126,0.09261
2010,30-45 y.,Upper Secondary Level,Not leaning towards specific party,0.64422,2811,4269,0.62985,0.65858
2010,30-45 y.,Upper Secondary Level,SPD,0.10943,455,4269,0.10007,0.11880
2010,30-45 y.,Upper Secondary Level,CDU/CSU,0.12198,585,4269,0.11217,0.13180
2010,30-45 y.,Upper Secondary Level,FDP,0.02656,108,4269,0.02174,0.03138
2010,30-45 y.,Upper Secondary Level,Bündnis90/Grüne,0.02839,129,4269,0.02341,0.03338
2010,30-45 y.,Upper Secondary Level,PDS/Linke,0.03015,126,4269,0.02502,0.03529
2010,30-45 y.,Upper Secondary Level,Far right parties,0.01746,55,4269,0.01353,0.02139
2010,30-45 y.,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.43998,480,900,0.40753,0.47243
2010,30-45 y.,Post-secondary Non-tertiary Level,SPD,0.16504,137,900,0.14078,0.18931
2010,30-45 y.,Post-secondary Non-tertiary Level,CDU/CSU,0.18347,143,900,0.15816,0.20877
2010,30-45 y.,Post-secondary Non-tertiary Level,FDP,0.02985,36,900,0.01873,0.04098
2010,30-45 y.,Post-secondary Non-tertiary Level,Bündnis90/Grüne,0.11593,104,900,0.09500,0.13685
2010,30-45 y.,First Stage of Tertiary Education,Not leaning towards specific party,0.54985,330,577,0.50922,0.59048
2010,30-45 y.,First Stage of Tertiary Education,SPD,0.11281,64,577,0.08697,0.13865
2010,30-45 y.,First Stage of Tertiary Education,CDU/CSU,0.21444,142,577,0.18092,0.24796
2010,30-45 y.,First Stage of Tertiary Education,Bündnis90/Grüne,0.05977,41,577,0.04041,0.07913
2010,30-45 y.,Second Stage of Tertiary Education,Not leaning towards specific party,0.40019,870,2191,0.37967,0.42071
2010,30-45 y.,Second Stage of Tertiary Education,SPD,0.13552,262,2191,0.12118,0.14985
2010,30-45 y.,Second Stage of Tertiary Education,CDU/CSU,0.18497,447,2191,0.16870,0.20123
2010,30-45 y.,Second Stage of Tertiary Education,FDP,0.04917,121,2191,0.04011,0.05822
2010,30-45 y.,Second Stage of Tertiary Education,Bündnis90/Grüne,0.17661,436,2191,0.16064,0.19258
2010,30-45 y.,Second Stage of Tertiary Education,PDS/Linke,0.02085,55,2191,0.01487,0.02684
2010,46-65 y.,Primary Level,Not leaning towards specific party,0.72376,39,39,0.58159,0.86593
2010,46-65 y.,Lower Secondary Level,Not leaning towards specific party,0.68468,278,401,0.63915,0.73022
2010,46-65 y.,Lower Secondary Level,SPD,0.16672,74,401,0.13019,0.20325
2010,46-65 y.,Lower Secondary Level,CDU/CSU,0.09731,49,401,0.06826,0.12635
2010,46-65 y.,Upper Secondary Level,Not leaning towards specific party,0.56675,1955,3486,0.55030,0.58320
2010,46-65 y.,Upper Secondary Level,SPD,0.14550,543,3486,0.13380,0.15721
2010,46-65 y.,Upper Secondary Level,CDU/CSU,0.16169,629,3486,0.14947,0.17391
2010,46-65 y.,Upper Secondary Level,FDP,0.01763,73,3486,0.01326,0.02200
2010,46-65 y.,Upper Secondary Level,Bündnis90/Grüne,0.03202,136,3486,0.02617,0.03786
2010,46-65 y.,Upper Secondary Level,PDS/Linke,0.04585,150,3486,0.03891,0.05280
2010,46-65 y.,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.49020,167,352,0.43790,0.54250
2010,46-65 y.,Post-secondary Non-tertiary Level,SPD,0.18112,65,352,0.14083,0.22141
2010,46-65 y.,Post-secondary Non-tertiary Level,CDU/CSU,0.15208,77,352,0.11451,0.18964
2010,46-65 y.,Post-secondary Non-tertiary Level,Bündnis90/Grüne,0.07806,43,352,0.04999,0.10612
2010,46-65 y.,First Stage of Tertiary Education,Not leaning towards specific party,0.44025,271,552,0.39880,0.48170
2010,46-65 y.,First Stage of Tertiary Education,SPD,0.17147,95,552,0.14000,0.20294
2010,46-65 y.,First Stage of Tertiary Education,CDU/CSU,0.23736,138,552,0.20183,0.27289
2010,46-65 y.,First Stage of Tertiary Education,Bündnis90/Grüne,0.06188,48,552,0.04176,0.08199
2010,46-65 y.,Second Stage of Tertiary Education,Not leaning towards specific party,0.36514,666,1838,0.34312,0.38716
2010,46-65 y.,Second Stage of Tertiary Education,SPD,0.15373,295,1838,0.13724,0.17023
2010,46-65 y.,Second Stage of Tertiary Education,CDU/CSU,0.18966,384,1838,0.17173,0.20759
2010,46-65 y.,Second Stage of Tertiary Education,FDP,0.03894,81,1838,0.03009,0.04779
2010,46-65 y.,Second Stage of Tertiary Education,Bündnis90/Grüne,0.16463,290,1838,0.14767,0.18159
2010,46-65 y.,Second Stage of Tertiary Education,PDS/Linke,0.06049,122,1838,0.04959,0.07139
2010,66 and older,Lower Secondary Level,Not leaning towards specific party,0.50835,312,574,0.46742,0.54929
2010,66 and older,Lower Secondary Level,SPD,0.21814,124,574,0.18432,0.25195
2010,66 and older,Lower Secondary Level,CDU/CSU,0.22326,138,574,0.18916,0.25736
2010,66 and older,Upper Secondary Level,Not leaning towards specific party,0.39972,826,2040,0.37845,0.42098
2010,66 and older,Upper Secondary Level,SPD,0.21643,436,2040,0.19856,0.23431
2010,66 and older,Upper Secondary Level,CDU/CSU,0.29566,611,2040,0.27585,0.31547
2010,66 and older,Upper Secondary Level,FDP,0.02254,42,2040,0.01610,0.02898
2010,66 and older,Upper Secondary Level,Bündnis90/Grüne,0.01573,35,2040,0.01033,0.02113
2010,66 and older,Upper Secondary Level,PDS/Linke,0.03504,90,2040,0.02706,0.04302
2010,66 and older,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.43218,39,39,0.27467,0.58969
2010,66 and older,First Stage of Tertiary Education,Not leaning towards specific party,0.34417,112,280,0.28842,0.39992
2010,66 and older,First Stage of Tertiary Education,SPD,0.25079,77,280,0.19993,0.30166
2010,66 and older,First Stage of Tertiary Education,CDU/CSU,0.27805,91,280,0.22548,0.33063
2010,66 and older,Second Stage of Tertiary Education,Not leaning towards specific party,0.29419,238,874,0.26396,0.32442
2010,66 and older,Second Stage of Tertiary Education,SPD,0.17622,157,874,0.15094,0.20149
2010,66 and older,Second Stage of Tertiary Education,CDU/CSU,0.30687,290,874,0.27627,0.33746
2010,66 and older,Second Stage of Tertiary Education,FDP,0.03962,52,874,0.02668,0.05256
2010,66 and older,Second Stage of Tertiary Education,Bündnis90/Grüne,0.05671,50,874,0.04137,0.07205
2010,66 and older,Second Stage of Tertiary Education,PDS/Linke,0.08792,87,874,0.06914,0.10671
2011,17-29 y.,Pre-primary Level,Not leaning towards specific party,0.30368,217,261,0.24779,0.35958
2011,17-29 y.,Pre-primary Level,Bündnis90/Grüne,0.09371,44,261,0.05829,0.12914
2011,17-29 y.,Primary Level,Not leaning towards specific party,0.61601,32,32,0.44480,0.78722
2011,17-29 y.,Lower Secondary Level,Not leaning towards specific party,0.58920,377,377,0.53947,0.63893
2011,17-29 y.,Upper Secondary Level,Not leaning towards specific party,0.61940,902,1288,0.59288,0.64593
2011,17-29 y.,Upper Secondary Level,SPD,0.08407,102,1288,0.06891,0.09923
2011,17-29 y.,Upper Secondary Level,CDU/CSU,0.09036,144,1288,0.07470,0.10602
2011,17-29 y.,Upper Secondary Level,Bündnis90/Grüne,0.07457,107,1288,0.06022,0.08893
2011,17-29 y.,Upper Secondary Level,PDS/Linke,0.01731,33,1288,0.01019,0.02444
2011,17-29 y.,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.57021,136,136,0.48670,0.65372
2011,17-29 y.,First Stage of Tertiary Education,Not leaning towards specific party,0.68658,33,33,0.52586,0.84731
2011,17-29 y.,Second Stage of Tertiary Education,Not leaning towards specific party,0.35802,123,263,0.29996,0.41607
2011,17-29 y.,Second Stage of Tertiary Education,SPD,0.17714,35,263,0.13091,0.22337
2011,17-29 y.,Second Stage of Tertiary Education,CDU/CSU,0.13480,45,263,0.09345,0.17615
2011,17-29 y.,Second Stage of Tertiary Education,Bündnis90/Grüne,0.19057,60,263,0.14301,0.23813
2011,30-45 y.,Primary Level,Not leaning towards specific party,0.52237,51,51,0.38391,0.66082
2011,30-45 y.,Lower Secondary Level,Not leaning towards specific party,0.55999,269,269,0.50056,0.61942
2011,30-45 y.,Upper Secondary Level,Not leaning towards specific party,0.55683,1698,2308,0.53656,0.57711
2011,30-45 y.,Upper Secondary Level,SPD,0.07693,211,2308,0.06606,0.08781
2011,30-45 y.,Upper Secondary Level,CDU/CSU,0.07473,244,2308,0.06400,0.08547
2011,30-45 y.,Upper Secondary Level,Bündnis90/Grüne,0.02660,77,2308,0.02003,0.03316
2011,30-45 y.,Upper Secondary Level,PDS/Linke,0.01787,45,2308,0.01246,0.02328
2011,30-45 y.,Upper Secondary Level,Far right parties,0.01206,33,2308,0.00761,0.01652
2011,30-45 y.,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.40277,262,441,0.35694,0.44860
2011,30-45 y.,Post-secondary Non-tertiary Level,SPD,0.08584,65,441,0.05967,0.11202
2011,30-45 y.,Post-secondary Non-tertiary Level,CDU/CSU,0.11667,62,441,0.08667,0.14667
2011,30-45 y.,Post-secondary Non-tertiary Level,Bündnis90/Grüne,0.10857,52,441,0.07950,0.13764
2011,30-45 y.,First Stage of Tertiary Education,Not leaning towards specific party,0.52031,218,324,0.46583,0.57479
2011,30-45 y.,First Stage of Tertiary Education,SPD,0.09112,39,324,0.05974,0.12251
2011,30-45 y.,First Stage of Tertiary Education,CDU/CSU,0.14116,67,324,0.10318,0.17913
2011,30-45 y.,Second Stage of Tertiary Education,Not leaning towards specific party,0.33503,511,1166,0.30793,0.36214
2011,30-45 y.,Second Stage of Tertiary Education,SPD,0.09530,150,1166,0.07844,0.11216
2011,30-45 y.,Second Stage of Tertiary Education,CDU/CSU,0.13917,217,1166,0.11929,0.15904
2011,30-45 y.,Second Stage of Tertiary Education,FDP,0.01675,36,1166,0.00938,0.02412
2011,30-45 y.,Second Stage of Tertiary Education,Bündnis90/Grüne,0.17901,252,1166,0.15700,0.20103
2011,46-65 y.,Primary Level,Not leaning towards specific party,0.75318,59,59,0.64222,0.86415
2011,46-65 y.,Lower Secondary Level,Not leaning towards specific party,0.68606,373,504,0.64550,0.72662
2011,46-65 y.,Lower Secondary Level,SPD,0.14138,78,504,0.11093,0.17183
2011,46-65 y.,Lower Secondary Level,CDU/CSU,0.07761,53,504,0.05423,0.10100
2011,46-65 y.,Upper Secondary Level,Not leaning towards specific party,0.58582,2494,3987,0.57053,0.60111
2011,46-65 y.,Upper Secondary Level,SPD,0.13432,562,3987,0.12373,0.14490
2011,46-65 y.,Upper Secondary Level,CDU/CSU,0.14033,641,3987,0.12955,0.15111
2011,46-65 y.,Upper Secondary Level,Bündnis90/Grüne,0.04123,185,3987,0.03506,0.04740
2011,46-65 y.,Upper Secondary Level,PDS/Linke,0.02559,105,3987,0.02068,0.03049
2011,46-65 y.,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.45081,186,360,0.39934,0.50228
2011,46-65 y.,Post-secondary Non-tertiary Level,SPD,0.14188,62,360,0.10579,0.17798
2011,46-65 y.,Post-secondary Non-tertiary Level,CDU/CSU,0.12983,60,360,0.09506,0.16460
2011,46-65 y.,Post-secondary Non-tertiary Level,Bündnis90/Grüne,0.12907,52,360,0.09438,0.16375
2011,46-65 y.,First Stage of Tertiary Education,Not leaning towards specific party,0.47844,327,606,0.43863,0.51824
2011,46-65 y.,First Stage of Tertiary Education,SPD,0.14065,93,606,0.11295,0.16835
2011,46-65 y.,First Stage of Tertiary Education,CDU/CSU,0.19035,130,606,0.15907,0.22163
2011,46-65 y.,First Stage of Tertiary Education,Bündnis90/Grüne,0.07705,56,606,0.05580,0.09830
2011,46-65 y.,Second Stage of Tertiary Education,Not leaning towards specific party,0.39256,781,1934,0.37079,0.41433
2011,46-65 y.,Second Stage of Tertiary Education,SPD,0.12940,277,1934,0.11444,0.14436
2011,46-65 y.,Second Stage of Tertiary Education,CDU/CSU,0.15488,347,1934,0.13875,0.17101
2011,46-65 y.,Second Stage of Tertiary Education,FDP,0.02161,58,1934,0.01512,0.02809
2011,46-65 y.,Second Stage of Tertiary Education,Bündnis90/Grüne,0.17608,366,1934,0.15910,0.19306
2011,46-65 y.,Second Stage of Tertiary Education,PDS/Linke,0.04800,105,1934,0.03847,0.05754
2011,66 and older,Primary Level,Not leaning towards specific party,0.62494,39,39,0.47101,0.77888
2011,66 and older,Lower Secondary Level,Not leaning towards specific party,0.54023,461,784,0.50532,0.57514
2011,66 and older,Lower Secondary Level,SPD,0.19341,142,784,0.16574,0.22107
2011,66 and older,Lower Secondary Level,CDU/CSU,0.22977,181,784,0.20031,0.25924
2011,66 and older,Upper Secondary Level,Not leaning towards specific party,0.42335,1143,2593,0.40433,0.44237
2011,66 and older,Upper Secondary Level,SPD,0.22249,560,2593,0.20648,0.23850
2011,66 and older,Upper Secondary Level,CDU/CSU,0.27841,710,2593,0.26115,0.29566
2011,66 and older,Upper Secondary Level,FDP,0.01293,35,2593,0.00858,0.01728
2011,66 and older,Upper Secondary Level,Bündnis90/Grüne,0.02450,73,2593,0.01855,0.03046
2011,66 and older,Upper Secondary Level,PDS/Linke,0.02164,72,2593,0.01603,0.02724
2011,66 and older,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.48598,56,92,0.38328,0.58867
2011,66 and older,Post-secondary Non-tertiary Level,CDU/CSU,0.24529,36,92,0.15689,0.33369
2011,66 and older,First Stage of Tertiary Education,Not leaning towards specific party,0.38708,151,345,0.33560,0.43855
2011,66 and older,First Stage of Tertiary Education,SPD,0.23885,86,345,0.19380,0.28391
2011,66 and older,First Stage of Tertiary Education,CDU/CSU,0.28143,108,345,0.23390,0.32895
2011,66 and older,Second Stage of Tertiary Education,Not leaning towards specific party,0.33535,341,1059,0.30690,0.36380
2011,66 and older,Second Stage of Tertiary Education,SPD,0.17636,192,1059,0.15339,0.19932
2011,66 and older,Second Stage of Tertiary Education,CDU/CSU,0.31013,346,1059,0.28226,0.33800
2011,66 and older,Second Stage of Tertiary Education,FDP,0.02588,35,1059,0.01631,0.03545
2011,66 and older,Second Stage of Tertiary Education,Bündnis90/Grüne,0.05774,69,1059,0.04368,0.07179
2011,66 and older,Second Stage of Tertiary Education,PDS/Linke,0.06203,76,1059,0.04750,0.07656
2012,17-29 y.,Pre-primary Level,Not leaning towards specific party,0.31321,200,233,0.25352,0.37289
2012,17-29 y.,Pre-primary Level,Bündnis90/Grüne,0.05257,33,233,0.02385,0.08129
2012,17-29 y.,Primary Level,Not leaning towards specific party,0.64677,38,38,0.49276,0.80079
2012,17-29 y.,Lower Secondary Level,Not leaning towards specific party,0.65603,390,390,0.60882,0.70324
2012,17-29 y.,Upper Secondary Level,Not leaning towards specific party,0.65111,881,1214,0.62429,0.67793
2012,17-29 y.,Upper Secondary Level,SPD,0.06812,95,1214,0.05394,0.08230
2012,17-29 y.,Upper Secondary Level,CDU/CSU,0.08388,140,1214,0.06828,0.09948
2012,17-29 y.,Upper Secondary Level,Bündnis90/Grüne,0.06303,98,1214,0.04936,0.07671
2012,17-29 y.,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.63674,137,137,0.55591,0.71757
2012,17-29 y.,Second Stage of Tertiary Education,Not leaning towards specific party,0.40728,149,291,0.35073,0.46383
2012,17-29 y.,Second Stage of Tertiary Education,SPD,0.18893,44,291,0.14387,0.23398
2012,17-29 y.,Second Stage of Tertiary Education,CDU/CSU,0.16233,47,291,0.11989,0.20477
2012,17-29 y.,Second Stage of Tertiary Education,Bündnis90/Grüne,0.15483,51,291,0.11320,0.19647
2012,30-45 y.,Primary Level,Not leaning towards specific party,0.64717,58,58,0.52312,0.77123
2012,30-45 y.,Lower Secondary Level,Not leaning towards specific party,0.60604,252,252,0.54559,0.66649
2012,30-45 y.,Upper Secondary Level,Not leaning towards specific party,0.55140,1558,2090,0.53007,0.57273
2012,30-45 y.,Upper Secondary Level,SPD,0.07486,182,2090,0.06358,0.08615
2012,30-45 y.,Upper Secondary Level,CDU/CSU,0.07420,210,2090,0.06296,0.08544
2012,30-45 y.,Upper Secondary Level,Bündnis90/Grüne,0.02726,71,2090,0.02028,0.03424
2012,30-45 y.,Upper Secondary Level,PDS/Linke,0.01617,38,2090,0.01076,0.02158
2012,30-45 y.,Upper Secondary Level,Others,0.01228,31,2090,0.00755,0.01700
2012,30-45 y.,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.39222,262,433,0.34617,0.43826
2012,30-45 y.,Post-secondary Non-tertiary Level,SPD,0.10934,73,433,0.07991,0.13876
2012,30-45 y.,Post-secondary Non-tertiary Level,CDU/CSU,0.10741,57,433,0.07821,0.13661
2012,30-45 y.,Post-secondary Non-tertiary Level,Bündnis90/Grüne,0.09606,41,433,0.06827,0.12385
2012,30-45 y.,First Stage of Tertiary Education,Not leaning towards specific party,0.56845,231,287,0.51104,0.62585
2012,30-45 y.,First Stage of Tertiary Education,CDU/CSU,0.12917,56,287,0.09030,0.16804
2012,30-45 y.,Second Stage of Tertiary Education,Not leaning towards specific party,0.35922,519,1116,0.33106,0.38739
2012,30-45 y.,Second Stage of Tertiary Education,SPD,0.10068,155,1116,0.08302,0.11834
2012,30-45 y.,Second Stage of Tertiary Education,CDU/CSU,0.12665,216,1116,0.10713,0.14617
2012,30-45 y.,Second Stage of Tertiary Education,Bündnis90/Grüne,0.17262,226,1116,0.15044,0.19480
2012,46-65 y.,Primary Level,Not leaning towards specific party,0.75854,55,55,0.64439,0.87269
2012,46-65 y.,Lower Secondary Level,Not leaning towards specific party,0.67420,364,491,0.63270,0.71570
2012,46-65 y.,Lower Secondary Level,SPD,0.11919,71,491,0.09050,0.14788
2012,46-65 y.,Lower Secondary Level,CDU/CSU,0.09117,56,491,0.06568,0.11666
2012,46-65 y.,Upper Secondary Level,Not leaning towards specific party,0.58372,2507,4055,0.56855,0.59890
2012,46-65 y.,Upper Secondary Level,SPD,0.13817,602,4055,0.12755,0.14879
2012,46-65 y.,Upper Secondary Level,CDU/CSU,0.13899,637,4055,0.12834,0.14964
2012,46-65 y.,Upper Secondary Level,Bündnis90/Grüne,0.03673,163,4055,0.03094,0.04252
2012,46-65 y.,Upper Secondary Level,PDS/Linke,0.02713,109,4055,0.02213,0.03213
2012,46-65 y.,Upper Secondary Level,Others,0.01068,37,4055,0.00751,0.01384
2012,46-65 y.,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.45120,200,387,0.40155,0.50084
2012,46-65 y.,Post-secondary Non-tertiary Level,SPD,0.16500,75,387,0.12797,0.20203
2012,46-65 y.,Post-secondary Non-tertiary Level,CDU/CSU,0.11094,65,387,0.07961,0.14227
2012,46-65 y.,Post-secondary Non-tertiary Level,Bündnis90/Grüne,0.09396,47,387,0.06485,0.12306
2012,46-65 y.,First Stage of Tertiary Education,Not leaning towards specific party,0.51270,364,637,0.47385,0.55155
2012,46-65 y.,First Stage of Tertiary Education,SPD,0.15952,102,637,0.13106,0.18797
2012,46-65 y.,First Stage of Tertiary Education,CDU/CSU,0.17455,127,637,0.14505,0.20405
2012,46-65 y.,First Stage of Tertiary Education,Bündnis90/Grüne,0.06051,44,637,0.04198,0.07904
2012,46-65 y.,Second Stage of Tertiary Education,Not leaning towards specific party,0.40177,838,1933,0.37991,0.42364
2012,46-65 y.,Second Stage of Tertiary Education,SPD,0.13973,293,1933,0.12427,0.15519
2012,46-65 y.,Second Stage of Tertiary Education,CDU/CSU,0.14995,330,1933,0.13403,0.16587
2012,46-65 y.,Second Stage of Tertiary Education,FDP,0.01472,41,1933,0.00935,0.02009
2012,46-65 y.,Second Stage of Tertiary Education,Bündnis90/Grüne,0.16683,334,1933,0.15021,0.18346
2012,46-65 y.,Second Stage of Tertiary Education,PDS/Linke,0.04134,97,1933,0.03246,0.05021
2012,66 and older,Primary Level,Not leaning towards specific party,0.71878,42,42,0.58116,0.85640
