year,bula_h,party,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2020,Baden-Wuerttemberg,Bündnis90/Grüne,0.11696,487,3077,0.10560,0.12831
2020,Baden-Wuerttemberg,PDS/Linke,0.01504,46,3077,0.01074,0.01935
2020,Baden-Wuerttemberg,AfD,0.01422,41,3077,0.01004,0.01840
2020,Bavaria,Not leaning towards specific party,0.45667,2568,4252,0.44169,0.47164
2020,Bavaria,SPD,0.04982,233,4252,0.04328,0.05636
2020,Bavaria,CDU/CSU,0.14628,725,4252,0.13566,0.15690
2020,Bavaria,FDP,0.01002,65,4252,0.00703,0.01302
2020,Bavaria,Bündnis90/Grüne,0.08904,454,4252,0.08048,0.09760
2020,Bavaria,PDS/Linke,0.01181,57,4252,0.00856,0.01505
2020,Bavaria,AfD,0.02082,80,4252,0.01652,0.02511
2020,Bavaria,Others,0.01690,70,4252,0.01302,0.02077
2020,Berlin,Not leaning towards specific party,0.41549,686,1206,0.38767,0.44332
2020,Berlin,SPD,0.06645,82,1206,0.05239,0.08051
2020,Berlin,CDU/CSU,0.07320,103,1206,0.05849,0.08790
2020,Berlin,Bündnis90/Grüne,0.12888,231,1206,0.10996,0.14780
2020,Berlin,PDS/Linke,0.09062,104,1206,0.07441,0.10683
2020,Brandenburg,Not leaning towards specific party,0.55311,752,1109,0.52384,0.58239
2020,Brandenburg,SPD,0.04904,60,1109,0.03632,0.06175
2020,Brandenburg,CDU/CSU,0.08349,107,1109,0.06720,0.09978
2020,Brandenburg,Bündnis90/Grüne,0.02692,51,1109,0.01739,0.03645
2020,Brandenburg,PDS/Linke,0.04820,75,1109,0.03559,0.06081
2020,Brandenburg,AfD,0.04984,64,1109,0.03702,0.06265
2020,Mecklenburg-Western Pomerania,Not leaning towards specific party,0.59782,354,456,0.55276,0.64287
2020,Mecklenburg-Western Pomerania,CDU/CSU,0.09002,71,456,0.06372,0.11632
2020,Mecklenburg-Western Pomerania,PDS/Linke,0.06130,31,456,0.03926,0.08334
2020,Saxony,Not leaning towards specific party,0.50887,1004,1594,0.48432,0.53342
2020,Saxony,SPD,0.03221,68,1594,0.02354,0.04088
2020,Saxony,CDU/CSU,0.08155,186,1594,0.06811,0.09499
2020,Saxony,FDP,0.01588,33,1594,0.00974,0.02202
2020,Saxony,Bündnis90/Grüne,0.04555,90,1594,0.03532,0.05579
2020,Saxony,PDS/Linke,0.05944,108,1594,0.04783,0.07105
2020,Saxony,AfD,0.06902,105,1594,0.05657,0.08147
2020,Saxony-Anhalt,Not leaning towards specific party,0.52740,628,893,0.49463,0.56016
2020,Saxony-Anhalt,SPD,0.03204,36,893,0.02048,0.04359
2020,Saxony-Anhalt,CDU/CSU,0.08822,106,893,0.06961,0.10684
2020,Saxony-Anhalt,Bündnis90/Grüne,0.04014,42,893,0.02726,0.05302
2020,Saxony-Anhalt,PDS/Linke,0.08273,81,893,0.06465,0.10080
2020,Thuringa,Not leaning towards specific party,0.50228,602,936,0.47023,0.53433
2020,Thuringa,SPD,0.02557,34,936,0.01545,0.03569
2020,Thuringa,CDU/CSU,0.11976,110,936,0.09895,0.14057
2020,Thuringa,Bündnis90/Grüne,0.02257,41,936,0.01305,0.03209
2020,Thuringa,PDS/Linke,0.10805,93,936,0.08815,0.12795
2020,Thuringa,AfD,0.04304,56,936,0.03003,0.05605
2021,Schleswig-Holstein,Not leaning towards specific party,0.43165,478,760,0.39641,0.46689
2021,Schleswig-Holstein,SPD,0.06696,81,760,0.04918,0.08474
2021,Schleswig-Holstein,CDU/CSU,0.11798,104,760,0.09503,0.14093
2021,Schleswig-Holstein,Bündnis90/Grüne,0.09093,97,760,0.07047,0.11138
2021,Hamburg,Not leaning towards specific party,0.31320,218,402,0.26780,0.35859
2021,Hamburg,SPD,0.16312,67,402,0.12696,0.19928
2021,Hamburg,CDU/CSU,0.08714,41,402,0.05953,0.11474
2021,Hamburg,Bündnis90/Grüne,0.15868,76,402,0.12291,0.19444
2021,Lower Saxony,Not leaning towards specific party,0.42341,1050,1815,0.40067,0.44615
2021,Lower Saxony,SPD,0.11585,233,1815,0.10112,0.13057
2021,Lower Saxony,CDU/CSU,0.13610,286,1815,0.12032,0.15188
2021,Lower Saxony,FDP,0.01968,37,1815,0.01329,0.02608
2021,Lower Saxony,Bündnis90/Grüne,0.08828,209,1815,0.07523,0.10134
2021,Bremen,Not leaning towards specific party,0.33825,82,82,0.23522,0.44129
2021,North Rhine-Westphalia,Not leaning towards specific party,0.42994,2295,4051,0.41469,0.44519
2021,North Rhine-Westphalia,SPD,0.09058,400,4051,0.08174,0.09942
2021,North Rhine-Westphalia,CDU/CSU,0.12147,561,4051,0.11140,0.13153
2021,North Rhine-Westphalia,FDP,0.02349,115,4051,0.01883,0.02815
2021,North Rhine-Westphalia,Bündnis90/Grüne,0.09605,517,4051,0.08697,0.10512
2021,North Rhine-Westphalia,PDS/Linke,0.01277,72,4051,0.00931,0.01623
2021,North Rhine-Westphalia,AfD,0.02158,58,4051,0.01710,0.02605
2021,North Rhine-Westphalia,Others,0.00867,33,4051,0.00582,0.01153
2021,Hesse,Not leaning towards specific party,0.44696,753,1283,0.41975,0.47418
2021,Hesse,SPD,0.10701,150,1283,0.09009,0.12393
2021,Hesse,CDU/CSU,0.10174,140,1283,0.08519,0.11829
2021,Hesse,FDP,0.03603,56,1283,0.02583,0.04624
2021,Hesse,Bündnis90/Grüne,0.08438,143,1283,0.06916,0.09959
2021,Hesse,PDS/Linke,0.02496,41,1283,0.01642,0.03350
2021,"Rhineland-Palatinate, Saarland",Not leaning towards specific party,0.40885,565,909,0.37687,0.44083
2021,"Rhineland-Palatinate, Saarland",SPD,0.08541,94,909,0.06723,0.10359
2021,"Rhineland-Palatinate, Saarland",CDU/CSU,0.16474,165,909,0.14061,0.18887
2021,"Rhineland-Palatinate, Saarland",Bündnis90/Grüne,0.09081,85,909,0.07212,0.10950
2021,Baden-Wuerttemberg,Not leaning towards specific party,0.38938,1079,2083,0.36843,0.41032
2021,Baden-Wuerttemberg,SPD,0.07411,175,2083,0.06286,0.08536
2021,Baden-Wuerttemberg,CDU/CSU,0.12203,301,2083,0.10797,0.13609
2021,Baden-Wuerttemberg,FDP,0.03617,103,2083,0.02815,0.04419
2021,Baden-Wuerttemberg,Bündnis90/Grüne,0.14085,381,2083,0.12591,0.15580
2021,Baden-Wuerttemberg,PDS/Linke,0.02124,44,2083,0.01505,0.02744
2021,Bavaria,Not leaning towards specific party,0.45398,1594,2811,0.43557,0.47238
2021,Bavaria,SPD,0.05030,165,2811,0.04222,0.05838
2021,Bavaria,CDU/CSU,0.14982,494,2811,0.13662,0.16302
2021,Bavaria,FDP,0.02069,89,2811,0.01543,0.02596
2021,Bavaria,Bündnis90/Grüne,0.09054,322,2811,0.07993,0.10115
2021,Bavaria,PDS/Linke,0.01357,40,2811,0.00929,0.01785
2021,Bavaria,AfD,0.01185,43,2811,0.00785,0.01586
2021,Bavaria,Others,0.01913,64,2811,0.01407,0.02420
2021,Berlin,Not leaning towards specific party,0.38329,469,855,0.35068,0.41590
2021,Berlin,SPD,0.09656,82,855,0.07675,0.11637
2021,Berlin,CDU/CSU,0.07227,58,855,0.05490,0.08964
2021,Berlin,Bündnis90/Grüne,0.14727,184,855,0.12350,0.17103
2021,Berlin,PDS/Linke,0.06643,62,855,0.04973,0.08314
2021,Brandenburg,Not leaning towards specific party,0.51404,412,640,0.47529,0.55279
2021,Brandenburg,SPD,0.08493,63,640,0.06332,0.10655
2021,Brandenburg,CDU/CSU,0.06671,70,640,0.04736,0.08605
2021,Brandenburg,Bündnis90/Grüne,0.02853,48,640,0.01562,0.04144
2021,Brandenburg,PDS/Linke,0.04202,47,640,0.02647,0.05758
2021,Mecklenburg-Western Pomerania,Not leaning towards specific party,0.53466,244,311,0.47913,0.59019
2021,Mecklenburg-Western Pomerania,CDU/CSU,0.11742,67,311,0.08159,0.15326
2021,Saxony,Not leaning towards specific party,0.53269,724,1128,0.50356,0.56182
2021,Saxony,SPD,0.03242,48,1128,0.02208,0.04276
2021,Saxony,CDU/CSU,0.05838,113,1128,0.04469,0.07207
2021,Saxony,FDP,0.03702,36,1128,0.02600,0.04805
2021,Saxony,Bündnis90/Grüne,0.05954,78,1128,0.04573,0.07336
2021,Saxony,PDS/Linke,0.05204,70,1128,0.03907,0.06500
2021,Saxony,AfD,0.04606,59,1128,0.03383,0.05830
2021,Saxony-Anhalt,Not leaning towards specific party,0.52007,388,553,0.47839,0.56175
2021,Saxony-Anhalt,SPD,0.05099,37,553,0.03264,0.06934
2021,Saxony-Anhalt,CDU/CSU,0.05309,54,553,0.03439,0.07179
2021,Saxony-Anhalt,Bündnis90/Grüne,0.08226,38,553,0.05934,0.10518
2021,Saxony-Anhalt,PDS/Linke,0.05180,36,553,0.03331,0.07029
2021,Thuringa,Not leaning towards specific party,0.48384,383,581,0.44317,0.52451
2021,Thuringa,SPD,0.05029,36,581,0.03250,0.06807
2021,Thuringa,CDU/CSU,0.12249,72,581,0.09581,0.14917
2021,Thuringa,Bündnis90/Grüne,0.05060,38,581,0.03276,0.06844
2021,Thuringa,PDS/Linke,0.06734,52,581,0.04695,0.08774
