year,age_gr,bula_h,party,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2010,30-45 y.,Bremen,Not leaning towards specific party,0.61262,38,38,0.45565,0.76959
2010,30-45 y.,North Rhine-Westphalia,Not leaning towards specific party,0.52533,1079,1881,0.50275,0.54790
2010,30-45 y.,North Rhine-Westphalia,SPD,0.16644,282,1881,0.14961,0.18328
2010,30-45 y.,North Rhine-Westphalia,CDU/CSU,0.15479,290,1881,0.13844,0.17114
2010,30-45 y.,North Rhine-Westphalia,FDP,0.02646,62,1881,0.01920,0.03371
2010,30-45 y.,North Rhine-Westphalia,Bündnis90/Grüne,0.07702,168,1881,0.06497,0.08907
2010,30-45 y.,Hesse,Not leaning towards specific party,0.50532,340,598,0.46521,0.54543
2010,30-45 y.,Hesse,SPD,0.15746,88,598,0.12824,0.18668
2010,30-45 y.,Hesse,CDU/CSU,0.14104,110,598,0.11312,0.16896
2010,30-45 y.,Hesse,Bündnis90/Grüne,0.10376,60,598,0.07929,0.12822
2010,30-45 y.,"Rhineland-Palatinate, Saarland",Not leaning towards specific party,0.67027,287,393,0.62373,0.71681
2010,30-45 y.,"Rhineland-Palatinate, Saarland",SPD,0.09219,52,393,0.06355,0.12083
2010,30-45 y.,"Rhineland-Palatinate, Saarland",CDU/CSU,0.11793,54,393,0.08600,0.14986
2010,30-45 y.,Baden-Wuerttemberg,Not leaning towards specific party,0.56293,658,1144,0.53417,0.59169
2010,30-45 y.,Baden-Wuerttemberg,SPD,0.11847,103,1144,0.09973,0.13720
2010,30-45 y.,Baden-Wuerttemberg,CDU/CSU,0.15790,194,1144,0.13676,0.17904
2010,30-45 y.,Baden-Wuerttemberg,FDP,0.02869,43,1144,0.01901,0.03837
2010,30-45 y.,Baden-Wuerttemberg,Bündnis90/Grüne,0.10896,146,1144,0.09090,0.12703
2010,30-45 y.,Bavaria,Not leaning towards specific party,0.62362,834,1377,0.59802,0.64922
2010,30-45 y.,Bavaria,SPD,0.06812,114,1377,0.05481,0.08143
2010,30-45 y.,Bavaria,CDU/CSU,0.17950,280,1377,0.15923,0.19978
2010,30-45 y.,Bavaria,FDP,0.03965,39,1377,0.02934,0.04996
2010,30-45 y.,Bavaria,Bündnis90/Grüne,0.06367,110,1377,0.05077,0.07657
2010,30-45 y.,Berlin,Not leaning towards specific party,0.44885,150,241,0.38592,0.51178
2010,30-45 y.,Berlin,SPD,0.09431,31,241,0.05733,0.13128
2010,30-45 y.,Berlin,Bündnis90/Grüne,0.18078,60,241,0.13209,0.22947
2010,30-45 y.,Brandenburg,Not leaning towards specific party,0.61752,183,215,0.55240,0.68263
2010,30-45 y.,Brandenburg,PDS/Linke,0.13095,32,215,0.08575,0.17614
2010,30-45 y.,Mecklenburg-Western Pomerania,Not leaning towards specific party,0.70199,129,129,0.62275,0.78122
2010,30-45 y.,Saxony,Not leaning towards specific party,0.59980,361,505,0.55703,0.64258
2010,30-45 y.,Saxony,SPD,0.06004,33,505,0.03930,0.08078
2010,30-45 y.,Saxony,CDU/CSU,0.12534,77,505,0.09643,0.15425
2010,30-45 y.,Saxony,PDS/Linke,0.06750,34,505,0.04560,0.08941
2010,30-45 y.,Saxony-Anhalt,Not leaning towards specific party,0.59992,198,198,0.53151,0.66834
2010,30-45 y.,Thuringa,Not leaning towards specific party,0.73818,211,245,0.68302,0.79335
2010,30-45 y.,Thuringa,CDU/CSU,0.08545,34,245,0.05037,0.12053
2010,46-65 y.,Schleswig-Holstein,Not leaning towards specific party,0.50677,81,122,0.41769,0.59586
2010,46-65 y.,Schleswig-Holstein,SPD,0.24531,41,122,0.16864,0.32197
2010,46-65 y.,Lower Saxony,Not leaning towards specific party,0.46631,244,549,0.42454,0.50808
2010,46-65 y.,Lower Saxony,SPD,0.21282,132,549,0.17855,0.24709
2010,46-65 y.,Lower Saxony,CDU/CSU,0.20148,130,549,0.16790,0.23506
2010,46-65 y.,Lower Saxony,Bündnis90/Grüne,0.05614,43,549,0.03687,0.07541
2010,46-65 y.,North Rhine-Westphalia,Not leaning towards specific party,0.47502,594,1370,0.44856,0.50147
2010,46-65 y.,North Rhine-Westphalia,SPD,0.20510,293,1370,0.18372,0.22649
2010,46-65 y.,North Rhine-Westphalia,CDU/CSU,0.18442,306,1370,0.16388,0.20497
2010,46-65 y.,North Rhine-Westphalia,FDP,0.01924,38,1370,0.01196,0.02652
2010,46-65 y.,North Rhine-Westphalia,Bündnis90/Grüne,0.06905,106,1370,0.05562,0.08248
2010,46-65 y.,North Rhine-Westphalia,PDS/Linke,0.03182,33,1370,0.02252,0.04112
2010,46-65 y.,Hesse,Not leaning towards specific party,0.50188,229,472,0.45672,0.54703
2010,46-65 y.,Hesse,SPD,0.19777,104,472,0.16180,0.23374
2010,46-65 y.,Hesse,CDU/CSU,0.12825,81,472,0.09805,0.15844
2010,46-65 y.,Hesse,Bündnis90/Grüne,0.08195,58,472,0.05718,0.10672
2010,46-65 y.,"Rhineland-Palatinate, Saarland",Not leaning towards specific party,0.51729,206,366,0.46603,0.56856
2010,46-65 y.,"Rhineland-Palatinate, Saarland",SPD,0.17835,74,366,0.13907,0.21762
2010,46-65 y.,"Rhineland-Palatinate, Saarland",CDU/CSU,0.17145,86,366,0.13279,0.21012
2010,46-65 y.,Baden-Wuerttemberg,Not leaning towards specific party,0.54849,385,735,0.51249,0.58449
2010,46-65 y.,Baden-Wuerttemberg,SPD,0.13399,110,735,0.10935,0.15864
2010,46-65 y.,Baden-Wuerttemberg,CDU/CSU,0.16570,149,735,0.13880,0.19260
2010,46-65 y.,Baden-Wuerttemberg,Bündnis90/Grüne,0.09420,91,735,0.07307,0.11533
2010,46-65 y.,Bavaria,Not leaning towards specific party,0.56252,529,965,0.53121,0.59384
2010,46-65 y.,Bavaria,SPD,0.12321,145,965,0.10246,0.14396
2010,46-65 y.,Bavaria,CDU/CSU,0.19103,208,965,0.16621,0.21584
2010,46-65 y.,Bavaria,Bündnis90/Grüne,0.05006,83,965,0.03630,0.06383
2010,46-65 y.,Berlin,Not leaning towards specific party,0.48022,127,274,0.42095,0.53948
2010,46-65 y.,Berlin,SPD,0.12489,40,274,0.08567,0.16410
2010,46-65 y.,Berlin,CDU/CSU,0.08880,33,274,0.05505,0.12254
2010,46-65 y.,Berlin,Bündnis90/Grüne,0.12053,40,274,0.08191,0.15915
2010,46-65 y.,Berlin,PDS/Linke,0.12008,34,274,0.08152,0.15864
2010,46-65 y.,Brandenburg,Not leaning towards specific party,0.62090,171,249,0.56052,0.68128
2010,46-65 y.,Brandenburg,SPD,0.09866,43,249,0.06154,0.13577
2010,46-65 y.,Brandenburg,PDS/Linke,0.11532,35,249,0.07556,0.15507
2010,46-65 y.,Mecklenburg-Western Pomerania,Not leaning towards specific party,0.58521,107,141,0.50360,0.66682
2010,46-65 y.,Mecklenburg-Western Pomerania,CDU/CSU,0.18161,34,141,0.11775,0.24547
2010,46-65 y.,Saxony,Not leaning towards specific party,0.61829,313,441,0.57289,0.66368
2010,46-65 y.,Saxony,CDU/CSU,0.15562,78,441,0.12175,0.18950
2010,46-65 y.,Saxony,PDS/Linke,0.10961,50,441,0.08042,0.13881
2010,46-65 y.,Saxony-Anhalt,Not leaning towards specific party,0.54143,165,244,0.47878,0.60408
2010,46-65 y.,Saxony-Anhalt,CDU/CSU,0.17709,40,244,0.12909,0.22509
2010,46-65 y.,Saxony-Anhalt,PDS/Linke,0.17038,39,244,0.12310,0.21765
2010,46-65 y.,Thuringa,Not leaning towards specific party,0.63717,190,238,0.57595,0.69838
2010,46-65 y.,Thuringa,CDU/CSU,0.14943,48,238,0.10404,0.19481
2010,66 and older,Schleswig-Holstein,Not leaning towards specific party,0.30405,36,126,0.22340,0.38469
2010,66 and older,Schleswig-Holstein,SPD,0.29336,33,126,0.21354,0.37317
2010,66 and older,Schleswig-Holstein,CDU/CSU,0.32772,57,126,0.24543,0.41000
2010,66 and older,Lower Saxony,Not leaning towards specific party,0.28170,112,377,0.23623,0.32716
2010,66 and older,Lower Saxony,SPD,0.25142,113,377,0.20757,0.29527
2010,66 and older,Lower Saxony,CDU/CSU,0.37423,152,377,0.32532,0.42315
2010,66 and older,North Rhine-Westphalia,Not leaning towards specific party,0.38158,288,777,0.34740,0.41576
2010,66 and older,North Rhine-Westphalia,SPD,0.23597,175,777,0.20609,0.26585
2010,66 and older,North Rhine-Westphalia,CDU/CSU,0.30610,278,777,0.27368,0.33853
2010,66 and older,North Rhine-Westphalia,FDP,0.03571,36,777,0.02265,0.04876
2010,66 and older,Hesse,Not leaning towards specific party,0.38211,87,209,0.31607,0.44814
2010,66 and older,Hesse,SPD,0.27188,61,209,0.21142,0.33235
2010,66 and older,Hesse,CDU/CSU,0.24380,61,209,0.18545,0.30215
2010,66 and older,"Rhineland-Palatinate, Saarland",Not leaning towards specific party,0.41585,80,195,0.34649,0.48521
2010,66 and older,"Rhineland-Palatinate, Saarland",SPD,0.13717,41,195,0.08876,0.18558
2010,66 and older,"Rhineland-Palatinate, Saarland",CDU/CSU,0.36666,74,195,0.29885,0.43447
2010,66 and older,Baden-Wuerttemberg,Not leaning towards specific party,0.41096,172,374,0.36102,0.46089
2010,66 and older,Baden-Wuerttemberg,SPD,0.17683,71,374,0.13811,0.21555
2010,66 and older,Baden-Wuerttemberg,CDU/CSU,0.29672,131,374,0.25036,0.34308
2010,66 and older,Bavaria,Not leaning towards specific party,0.40856,205,501,0.36547,0.45165
2010,66 and older,Bavaria,SPD,0.16576,96,501,0.13317,0.19836
2010,66 and older,Bavaria,CDU/CSU,0.33286,200,501,0.29156,0.37417
2010,66 and older,Berlin,Not leaning towards specific party,0.35363,43,93,0.25593,0.45132
2010,66 and older,Berlin,SPD,0.32256,50,93,0.22704,0.41808
2010,66 and older,Brandenburg,Not leaning towards specific party,0.47032,92,178,0.39679,0.54385
2010,66 and older,Brandenburg,SPD,0.16838,40,178,0.11325,0.22351
2010,66 and older,Brandenburg,PDS/Linke,0.21468,46,178,0.15419,0.27517
2010,66 and older,Mecklenburg-Western Pomerania,Not leaning towards specific party,0.68695,66,66,0.57421,0.79969
2010,66 and older,Saxony,Not leaning towards specific party,0.46643,150,292,0.40911,0.52375
2010,66 and older,Saxony,SPD,0.15849,44,292,0.11653,0.20045
2010,66 and older,Saxony,CDU/CSU,0.18456,55,292,0.13999,0.22914
2010,66 and older,Saxony,PDS/Linke,0.13617,43,292,0.09677,0.17558
2010,66 and older,Saxony-Anhalt,Not leaning towards specific party,0.53418,83,118,0.44379,0.62457
2010,66 and older,Saxony-Anhalt,SPD,0.21230,35,118,0.13820,0.28640
2010,66 and older,Thuringa,Not leaning towards specific party,0.54583,101,140,0.46306,0.62860
2010,66 and older,Thuringa,CDU/CSU,0.21564,39,140,0.14727,0.28401
2011,17-29 y.,Schleswig-Holstein,Not leaning towards specific party,0.52435,82,82,0.41559,0.63311
2011,17-29 y.,Lower Saxony,Not leaning towards specific party,0.51297,154,217,0.44632,0.57963
2011,17-29 y.,Lower Saxony,CDU/CSU,0.08750,32,217,0.04982,0.12518
2011,17-29 y.,Lower Saxony,Bündnis90/Grüne,0.08185,31,217,0.04529,0.11841
2011,17-29 y.,North Rhine-Westphalia,Not leaning towards specific party,0.48623,388,576,0.44538,0.52709
2011,17-29 y.,North Rhine-Westphalia,SPD,0.11880,59,576,0.09236,0.14525
2011,17-29 y.,North Rhine-Westphalia,CDU/CSU,0.07187,60,576,0.05076,0.09298
2011,17-29 y.,North Rhine-Westphalia,Bündnis90/Grüne,0.10475,69,576,0.07972,0.12978
2011,17-29 y.,Hesse,Not leaning towards specific party,0.49047,120,120,0.40065,0.58029
2011,17-29 y.,"Rhineland-Palatinate, Saarland",Not leaning towards specific party,0.59389,123,123,0.50675,0.68104
2011,17-29 y.,Baden-Wuerttemberg,Not leaning towards specific party,0.58596,289,370,0.53570,0.63621
2011,17-29 y.,Baden-Wuerttemberg,CDU/CSU,0.09063,40,370,0.06134,0.11993
2011,17-29 y.,Baden-Wuerttemberg,Bündnis90/Grüne,0.07220,41,370,0.04579,0.09861
2011,17-29 y.,Bavaria,Not leaning towards specific party,0.59494,310,399,0.54671,0.64317
2011,17-29 y.,Bavaria,CDU/CSU,0.10146,51,399,0.07180,0.13113
2011,17-29 y.,Bavaria,Bündnis90/Grüne,0.06289,38,399,0.03904,0.08675
2011,17-29 y.,Berlin,Not leaning towards specific party,0.43891,52,52,0.30271,0.57511
2011,17-29 y.,Brandenburg,Not leaning towards specific party,0.66827,80,80,0.56444,0.77210
2011,17-29 y.,Mecklenburg-Western Pomerania,Not leaning towards specific party,0.58161,51,51,0.44487,0.71834
2011,17-29 y.,Saxony,Not leaning towards specific party,0.60067,133,133,0.51711,0.68422
2011,17-29 y.,Saxony-Anhalt,Not leaning towards specific party,0.56748,85,85,0.46153,0.67342
2011,17-29 y.,Thuringa,Not leaning towards specific party,0.58807,101,101,0.49160,0.68453
2011,30-45 y.,Schleswig-Holstein,Not leaning towards specific party,0.47123,87,87,0.36573,0.57673
2011,30-45 y.,Hamburg,Not leaning towards specific party,0.42460,35,35,0.25845,0.59074
2011,30-45 y.,Lower Saxony,Not leaning towards specific party,0.45159,276,424,0.40416,0.49901
2011,30-45 y.,Lower Saxony,SPD,0.15427,78,424,0.11985,0.18869
2011,30-45 y.,Lower Saxony,CDU/CSU,0.10118,70,424,0.07245,0.12992
2011,30-45 y.,North Rhine-Westphalia,Not leaning towards specific party,0.46280,579,945,0.43099,0.49461
2011,30-45 y.,North Rhine-Westphalia,SPD,0.09640,130,945,0.07758,0.11523
2011,30-45 y.,North Rhine-Westphalia,CDU/CSU,0.12431,145,945,0.10326,0.14536
2011,30-45 y.,North Rhine-Westphalia,Bündnis90/Grüne,0.07623,91,945,0.05930,0.09316
2011,30-45 y.,Hesse,Not leaning towards specific party,0.42580,209,337,0.37293,0.47867
2011,30-45 y.,Hesse,SPD,0.09264,43,337,0.06164,0.12364
2011,30-45 y.,Hesse,CDU/CSU,0.09748,46,337,0.06577,0.12920
2011,30-45 y.,Hesse,Bündnis90/Grüne,0.11755,39,337,0.08311,0.15199
2011,30-45 y.,"Rhineland-Palatinate, Saarland",Not leaning towards specific party,0.49041,175,207,0.42214,0.55868
2011,30-45 y.,"Rhineland-Palatinate, Saarland",CDU/CSU,0.11669,32,207,0.07284,0.16053
2011,30-45 y.,Baden-Wuerttemberg,Not leaning towards specific party,0.47369,377,589,0.43333,0.51405
2011,30-45 y.,Baden-Wuerttemberg,SPD,0.06927,50,589,0.04875,0.08980
2011,30-45 y.,Baden-Wuerttemberg,CDU/CSU,0.11313,92,589,0.08752,0.13873
2011,30-45 y.,Baden-Wuerttemberg,Bündnis90/Grüne,0.09171,70,589,0.06838,0.11503
2011,30-45 y.,Bavaria,Not leaning towards specific party,0.48586,456,703,0.44889,0.52284
2011,30-45 y.,Bavaria,SPD,0.05872,66,703,0.04132,0.07611
2011,30-45 y.,Bavaria,CDU/CSU,0.10199,107,703,0.07960,0.12437
2011,30-45 y.,Bavaria,Bündnis90/Grüne,0.07074,74,703,0.05177,0.08970
2011,30-45 y.,Berlin,Not leaning towards specific party,0.37659,83,83,0.27171,0.48146
2011,30-45 y.,Brandenburg,Not leaning towards specific party,0.48413,119,119,0.39395,0.57430
2011,30-45 y.,Mecklenburg-Western Pomerania,Not leaning towards specific party,0.56407,83,83,0.45674,0.67140
2011,30-45 y.,Saxony,Not leaning towards specific party,0.61524,249,283,0.55845,0.67202
2011,30-45 y.,Saxony,CDU/CSU,0.05823,34,283,0.03090,0.08556
2011,30-45 y.,Saxony-Anhalt,Not leaning towards specific party,0.59428,141,141,0.51294,0.67562
2011,30-45 y.,Thuringa,Not leaning towards specific party,0.55629,140,140,0.47370,0.63888
2011,46-65 y.,Schleswig-Holstein,Not leaning towards specific party,0.44729,102,190,0.37640,0.51817
2011,46-65 y.,Schleswig-Holstein,SPD,0.25182,57,190,0.18994,0.31371
2011,46-65 y.,Schleswig-Holstein,CDU/CSU,0.14225,31,190,0.09245,0.19205
2011,46-65 y.,Lower Saxony,Not leaning towards specific party,0.50198,343,646,0.46339,0.54057
2011,46-65 y.,Lower Saxony,SPD,0.17072,132,646,0.14169,0.19976
2011,46-65 y.,Lower Saxony,CDU/CSU,0.16801,116,646,0.13915,0.19686
2011,46-65 y.,Lower Saxony,Bündnis90/Grüne,0.05870,55,646,0.04056,0.07684
2011,46-65 y.,North Rhine-Westphalia,Not leaning towards specific party,0.50221,754,1453,0.47649,0.52793
2011,46-65 y.,North Rhine-Westphalia,SPD,0.18194,300,1453,0.16210,0.20179
2011,46-65 y.,North Rhine-Westphalia,CDU/CSU,0.14872,272,1453,0.13042,0.16702
2011,46-65 y.,North Rhine-Westphalia,Bündnis90/Grüne,0.07518,127,1453,0.06162,0.08874
2011,46-65 y.,Hesse,Not leaning towards specific party,0.50903,278,541,0.46686,0.55119
2011,46-65 y.,Hesse,SPD,0.18927,107,541,0.15623,0.22231
2011,46-65 y.,Hesse,CDU/CSU,0.09881,82,541,0.07364,0.12398
2011,46-65 y.,Hesse,Bündnis90/Grüne,0.10430,74,541,0.07852,0.13008
2011,46-65 y.,"Rhineland-Palatinate, Saarland",Not leaning towards specific party,0.53896,263,454,0.49305,0.58486
2011,46-65 y.,"Rhineland-Palatinate, Saarland",SPD,0.18017,85,454,0.14478,0.21557
2011,46-65 y.,"Rhineland-Palatinate, Saarland",CDU/CSU,0.13821,71,454,0.10643,0.16999
2011,46-65 y.,"Rhineland-Palatinate, Saarland",Bündnis90/Grüne,0.06126,35,454,0.03918,0.08334
2011,46-65 y.,Baden-Wuerttemberg,Not leaning towards specific party,0.52629,453,853,0.49276,0.55982
2011,46-65 y.,Baden-Wuerttemberg,SPD,0.11282,107,853,0.09157,0.13406
2011,46-65 y.,Baden-Wuerttemberg,CDU/CSU,0.14832,161,853,0.12445,0.17218
2011,46-65 y.,Baden-Wuerttemberg,Bündnis90/Grüne,0.13388,132,853,0.11101,0.15674
2011,46-65 y.,Bavaria,Not leaning towards specific party,0.56794,643,1132,0.53907,0.59681
2011,46-65 y.,Bavaria,SPD,0.09010,128,1132,0.07341,0.10678
2011,46-65 y.,Bavaria,CDU/CSU,0.16171,244,1132,0.14025,0.18317
2011,46-65 y.,Bavaria,Bündnis90/Grüne,0.07700,117,1132,0.06147,0.09254
2011,46-65 y.,Berlin,Not leaning towards specific party,0.48209,142,251,0.42015,0.54403
2011,46-65 y.,Berlin,SPD,0.08627,32,251,0.05147,0.12107
2011,46-65 y.,Berlin,CDU/CSU,0.08561,35,251,0.05092,0.12029
2011,46-65 y.,Berlin,Bündnis90/Grüne,0.11831,42,251,0.07827,0.15834
2011,46-65 y.,Brandenburg,Not leaning towards specific party,0.72605,259,297,0.67524,0.77686
2011,46-65 y.,Brandenburg,PDS/Linke,0.10100,38,297,0.06668,0.13533
2011,46-65 y.,Mecklenburg-Western Pomerania,Not leaning towards specific party,0.59792,128,165,0.52287,0.67296
2011,46-65 y.,Mecklenburg-Western Pomerania,CDU/CSU,0.15586,37,165,0.10035,0.21138
2011,46-65 y.,Saxony,Not leaning towards specific party,0.67299,363,461,0.63011,0.71586
2011,46-65 y.,Saxony,CDU/CSU,0.14724,60,461,0.11486,0.17963
2011,46-65 y.,Saxony,PDS/Linke,0.06484,38,461,0.04234,0.08734
2011,46-65 y.,Saxony-Anhalt,Not leaning towards specific party,0.57997,211,293,0.52336,0.63658
2011,46-65 y.,Saxony-Anhalt,CDU/CSU,0.16370,47,293,0.12126,0.20614
2011,46-65 y.,Saxony-Anhalt,PDS/Linke,0.13852,35,293,0.09890,0.17814
2011,46-65 y.,Thuringa,Not leaning towards specific party,0.70784,252,289,0.65532,0.76036
2011,46-65 y.,Thuringa,CDU/CSU,0.11502,37,289,0.07817,0.15187
2011,66 and older,Schleswig-Holstein,Not leaning towards specific party,0.39606,60,153,0.31831,0.47381
2011,66 and older,Schleswig-Holstein,SPD,0.22689,36,153,0.16031,0.29348
2011,66 and older,Schleswig-Holstein,CDU/CSU,0.29608,57,153,0.22350,0.36866
2011,66 and older,Lower Saxony,Not leaning towards specific party,0.39208,192,474,0.34808,0.43608
2011,66 and older,Lower Saxony,SPD,0.21970,111,474,0.18239,0.25702
2011,66 and older,Lower Saxony,CDU/CSU,0.32978,171,474,0.28741,0.37215
2011,66 and older,North Rhine-Westphalia,Not leaning towards specific party,0.39238,384,938,0.36111,0.42364
2011,66 and older,North Rhine-Westphalia,SPD,0.25043,230,938,0.22269,0.27817
2011,66 and older,North Rhine-Westphalia,CDU/CSU,0.29940,324,938,0.27008,0.32873
2011,66 and older,Hesse,Not leaning towards specific party,0.37418,104,249,0.31395,0.43441
2011,66 and older,Hesse,SPD,0.26768,74,249,0.21258,0.32279
2011,66 and older,Hesse,CDU/CSU,0.25109,71,249,0.19712,0.30506
2011,66 and older,"Rhineland-Palatinate, Saarland",Not leaning towards specific party,0.50645,140,272,0.44693,0.56598
2011,66 and older,"Rhineland-Palatinate, Saarland",SPD,0.14369,51,272,0.10193,0.18546
2011,66 and older,"Rhineland-Palatinate, Saarland",CDU/CSU,0.28447,81,272,0.23075,0.33818
2011,66 and older,Baden-Wuerttemberg,Not leaning towards specific party,0.37226,229,511,0.33031,0.41422
2011,66 and older,Baden-Wuerttemberg,SPD,0.18280,97,511,0.14925,0.21634
2011,66 and older,Baden-Wuerttemberg,CDU/CSU,0.34178,185,511,0.30062,0.38295
2011,66 and older,Bavaria,Not leaning towards specific party,0.43362,324,758,0.39832,0.46893
2011,66 and older,Bavaria,SPD,0.17045,130,758,0.14367,0.19724
2011,66 and older,Bavaria,CDU/CSU,0.32109,268,758,0.28783,0.35435
2011,66 and older,Bavaria,Bündnis90/Grüne,0.04092,36,758,0.02681,0.05504
2011,66 and older,Berlin,Not leaning towards specific party,0.38788,69,181,0.31669,0.45906
2011,66 and older,Berlin,SPD,0.34118,75,181,0.27192,0.41044
2011,66 and older,Berlin,CDU/CSU,0.14173,37,181,0.09078,0.19268
2011,66 and older,Brandenburg,Not leaning towards specific party,0.56204,125,208,0.49445,0.62962
2011,66 and older,Brandenburg,SPD,0.13202,40,208,0.08590,0.17813
2011,66 and older,Brandenburg,PDS/Linke,0.15030,43,208,0.10162,0.19899
2011,66 and older,Mecklenburg-Western Pomerania,Not leaning towards specific party,0.61972,71,71,0.50599,0.73344
2011,66 and older,Saxony,Not leaning towards specific party,0.59373,209,344,0.54175,0.64570
2011,66 and older,Saxony,SPD,0.11860,44,344,0.08439,0.15282
2011,66 and older,Saxony,CDU/CSU,0.16031,54,344,0.12148,0.19914
2011,66 and older,Saxony,PDS/Linke,0.09390,37,344,0.06303,0.12476
2011,66 and older,Saxony-Anhalt,Not leaning towards specific party,0.53347,118,158,0.45544,0.61151
2011,66 and older,Saxony-Anhalt,SPD,0.17556,40,158,0.11605,0.23507
2011,66 and older,Thuringa,Not leaning towards specific party,0.61487,132,167,0.54084,0.68890
2011,66 and older,Thuringa,CDU/CSU,0.16746,35,167,0.11066,0.22427
2012,17-29 y.,Schleswig-Holstein,Not leaning towards specific party,0.56512,79,79,0.45510,0.67513
2012,17-29 y.,Lower Saxony,Not leaning towards specific party,0.51658,145,177,0.44275,0.59041
2012,17-29 y.,Lower Saxony,Bündnis90/Grüne,0.08128,32,177,0.04090,0.12165
2012,17-29 y.,North Rhine-Westphalia,Not leaning towards specific party,0.52835,398,567,0.48723,0.56948
2012,17-29 y.,North Rhine-Westphalia,SPD,0.10490,58,567,0.07965,0.13014
2012,17-29 y.,North Rhine-Westphalia,CDU/CSU,0.07545,53,567,0.05369,0.09721
2012,17-29 y.,North Rhine-Westphalia,Bündnis90/Grüne,0.08063,58,567,0.05820,0.10306
2012,17-29 y.,Hesse,Not leaning towards specific party,0.54571,123,123,0.45736,0.63406
2012,17-29 y.,"Rhineland-Palatinate, Saarland",Not leaning towards specific party,0.62061,131,131,0.53720,0.70403
2012,17-29 y.,Baden-Wuerttemberg,Not leaning towards specific party,0.61738,270,301,0.56238,0.67238
