year,bula_h,hhtyp,hlc0080_h,proportion,n,N,proportion_lower_confidence,proportion_lower_confidence,proportion_upper_confidence,proportion_upper_confidence
2021,Saxony,Couple without children,No,1.00000,259,11647,0,0.85187,0,1.12055
2021,Saxony,Single parent,No,1.00000,69,11647,0,0.71384,0,1.29329
2021,Saxony,Couple with children,No,1.00000,185,11647,0,0.83549,0,1.16569
2021,Saxony-Anhalt,Single-person household,No,1.00000,119,11647,0,0.82155,0,1.21760
2021,Saxony-Anhalt,Couple without children,No,1.00000,119,11647,0,0.78553,0,1.23799
2021,Saxony-Anhalt,Single parent,No,1.00000,35,11647,0,0.65704,0,1.50536
2021,Saxony-Anhalt,Couple with children,No,1.00000,91,11647,0,0.62991,0,1.55579
2021,Thuringa,Single-person household,No,1.00000,122,11647,0,0.81179,0,1.18831
2021,Thuringa,Couple without children,No,1.00000,128,11647,0,0.79830,0,1.27958
2021,Thuringa,Single parent,No,1.00000,37,11647,0,0.70058,0,1.44155
2021,Thuringa,Couple with children,No,1.00000,98,11647,0,0.68292,0,1.31339
