"plb0022_h","year","bildungsniveau","migback","n","percent","lower_confidence","upper_confidence"
"Geringfuegig erwerbstaetig","2004","Hauptschulabschluss","kein Migrationshintergrund","236","0.0333452417762071","0.0290036289463055","0.0376868546061088"
"Geringfuegig erwerbstaetig","2004","Hauptschulabschluss","direkter Migrationshintergrund","37","0.0251729245656846","0.016677068790445","0.0336687803409241"
"Geringfuegig erwerbstaetig","2004","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","2004","Realschulabschluss","kein Migrationshintergrund","227","0.0441335754430824","0.0385681626333281","0.0496989882528367"
"Geringfuegig erwerbstaetig","2004","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","2004","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","2004","(Fach-)Abitur","kein Migrationshintergrund","177","0.0906753725330564","0.077674651221636","0.103676093844477"
"Geringfuegig erwerbstaetig","2004","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","2004","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","2004","AkademikerInnen","kein Migrationshintergrund","110","0.0313543924719236","0.0258778691408788","0.0368309158029683"
"Geringfuegig erwerbstaetig","2004","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","2004","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2004","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2004","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2004","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2004","Hauptschulabschluss","kein Migrationshintergrund","61","0.0123200523790637","0.00965250061618445","0.0149876041419429"
"Altersteilzeit mit Arbeitszeit Null","2004","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2004","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2004","Realschulabschluss","kein Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2004","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2004","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2004","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2004","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2004","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2004","AkademikerInnen","kein Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2004","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2004","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2004","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2004","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2004","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2004","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2004","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2004","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2004","Realschulabschluss","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2004","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2004","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2004","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2004","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2004","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2004","AkademikerInnen","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2004","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2004","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2004","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2004","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2004","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2004","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2004","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2004","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2004","Realschulabschluss","kein Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2004","Realschulabschluss","direkter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2004","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2004","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2004","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2004","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2004","AkademikerInnen","kein Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2004","AkademikerInnen","direkter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2004","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2004","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2004","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2004","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2004","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2004","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2004","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2004","Realschulabschluss","kein Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2004","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2004","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2004","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2004","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2004","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2004","AkademikerInnen","kein Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2004","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2004","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstaetig","2004","(noch) kein Abschluss","kein Migrationshintergrund","512","0.860068422566244","0.831859636888517","0.888277208243972"
"Nicht erwerbstaetig","2004","(noch) kein Abschluss","direkter Migrationshintergrund","175","0.729251045534091","0.672798759050386","0.785703332017795"
"Nicht erwerbstaetig","2004","(noch) kein Abschluss","indirekter Migrationshintergrund","85","0.919647844288178","0.863796074435285","0.97549961414107"
"Nicht erwerbstaetig","2004","Hauptschulabschluss","kein Migrationshintergrund","3833","0.597684291985737","0.58582611642289","0.609542467548584"
"Nicht erwerbstaetig","2004","Hauptschulabschluss","direkter Migrationshintergrund","651","0.508234077295562","0.481120450836135","0.535347703754989"
"Nicht erwerbstaetig","2004","Hauptschulabschluss","indirekter Migrationshintergrund","90","0.377645779881852","0.318604012912948","0.436687546850755"
"Nicht erwerbstaetig","2004","Realschulabschluss","kein Migrationshintergrund","1613","0.339688461330242","0.326855435630155","0.352521487030329"
"Nicht erwerbstaetig","2004","Realschulabschluss","direkter Migrationshintergrund","81","0.368364652607474","0.302172699622878","0.43455660559207"
"Nicht erwerbstaetig","2004","Realschulabschluss","indirekter Migrationshintergrund","62","0.270559823932836","0.209447814265061","0.33167183360061"
"Nicht erwerbstaetig","2004","(Fach-)Abitur","kein Migrationshintergrund","664","0.376536646790073","0.354599891601308","0.398473401978838"
"Nicht erwerbstaetig","2004","(Fach-)Abitur","direkter Migrationshintergrund","153","0.342101487113863","0.295667835552777","0.388535138674949"
"Nicht erwerbstaetig","2004","(Fach-)Abitur","indirekter Migrationshintergrund","59","0.377892378373254","0.299512199351782","0.456272557394726"
"Nicht erwerbstaetig","2004","AkademikerInnen","kein Migrationshintergrund","1015","0.30754641991388","0.29304455147878","0.32204828834898"
"Nicht erwerbstaetig","2004","AkademikerInnen","direkter Migrationshintergrund","123","0.447128170662267","0.395768162045374","0.49848817927916"
"Nicht erwerbstaetig","2004","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2004","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","2004","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2004","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2004","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","2004","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2004","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2004","Realschulabschluss","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","2004","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2004","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2004","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","2004","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2004","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2004","AkademikerInnen","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","2004","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2004","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2004","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2004","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2004","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2004","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2004","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2004","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2004","Realschulabschluss","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2004","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2004","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2004","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2004","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2004","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2004","AkademikerInnen","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2004","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2004","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Voll erwerbstaetig","2005","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Voll erwerbstaetig","2005","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Voll erwerbstaetig","2005","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Voll erwerbstaetig","2005","Hauptschulabschluss","kein Migrationshintergrund","1646","0.270755263984834","0.259667841032709","0.281842686936959"
"Voll erwerbstaetig","2005","Hauptschulabschluss","direkter Migrationshintergrund","423","0.329239274048248","0.30260614876984","0.355872399326655"
"Voll erwerbstaetig","2005","Hauptschulabschluss","indirekter Migrationshintergrund","94","0.319007384564339","0.26267712061001","0.375337648518668"
"Voll erwerbstaetig","2005","Realschulabschluss","kein Migrationshintergrund","2353","0.465059094723704","0.451239464723548","0.47887872472386"
"Voll erwerbstaetig","2005","Realschulabschluss","direkter Migrationshintergrund","76","0.386054629983707","0.318242912681458","0.453866347285957"
"Voll erwerbstaetig","2005","Realschulabschluss","indirekter Migrationshintergrund","94","0.508772275252022","0.438962195906502","0.578582354597542"
"Voll erwerbstaetig","2005","(Fach-)Abitur","kein Migrationshintergrund","677","0.378636781413735","0.356204208108524","0.401069354718945"
"Voll erwerbstaetig","2005","(Fach-)Abitur","direkter Migrationshintergrund","144","0.418891164079076","0.369153941424411","0.468628386733742"
"Voll erwerbstaetig","2005","(Fach-)Abitur","indirekter Migrationshintergrund","46","0.258216676871925","0.187225832854814","0.329207520889036"
"Voll erwerbstaetig","2005","AkademikerInnen","kein Migrationshintergrund","2113","0.534262893376225","0.518339876983059","0.55018590976939"
"Voll erwerbstaetig","2005","AkademikerInnen","direkter Migrationshintergrund","160","0.382715785256139","0.331127430843548","0.434304139668729"
"Voll erwerbstaetig","2005","AkademikerInnen","indirekter Migrationshintergrund","53","0.747264736420949","0.644724642490424","0.849804830351474"
"Teilzeitbeschaeftigung","2005","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","2005","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","2005","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","2005","Hauptschulabschluss","kein Migrationshintergrund","466","0.0725022192965753","0.0660317229125978","0.0789727156805528"
"Teilzeitbeschaeftigung","2005","Hauptschulabschluss","direkter Migrationshintergrund","98","0.0788943597122509","0.063616581538872","0.0941721378856298"
"Teilzeitbeschaeftigung","2005","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","2005","Realschulabschluss","kein Migrationshintergrund","678","0.117609585273593","0.108683907780222","0.126535262766963"
"Teilzeitbeschaeftigung","2005","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","2005","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","2005","(Fach-)Abitur","kein Migrationshintergrund","203","0.110540256449964","0.0960385767957238","0.125041936104204"
"Teilzeitbeschaeftigung","2005","(Fach-)Abitur","direkter Migrationshintergrund","54","0.165296218607709","0.127850700770257","0.202741736445161"
