"plb0022_h","year","bildungsniveau","sex","n","percent","lower_confidence","upper_confidence"
"Teilzeitbeschaeftigung","2007","Hauptschulabschluss","maennlich","53","0.0208894719465557","0.0162053788119325","0.0255735650811789"
"Teilzeitbeschaeftigung","2007","Hauptschulabschluss","weiblich","529","0.124051506192702","0.113596758224382","0.134506254161022"
"Teilzeitbeschaeftigung","2007","Realschulabschluss","maennlich","47","0.0244683664087409","0.018128083827382","0.0308086489900999"
"Teilzeitbeschaeftigung","2007","Realschulabschluss","weiblich","776","0.223379436948481","0.208804158164135","0.237954715732827"
"Teilzeitbeschaeftigung","2007","(Fach-)Abitur","maennlich","39","0.0431410574512847","0.0308926408225122","0.0553894740800572"
"Teilzeitbeschaeftigung","2007","(Fach-)Abitur","weiblich","263","0.208421770170209","0.18651818816302","0.230325352177398"
"Teilzeitbeschaeftigung","2007","AkademikerInnen","maennlich","84","0.0365846470470113","0.0290969935299473","0.0440723005640753"
"Teilzeitbeschaeftigung","2007","AkademikerInnen","weiblich","468","0.205025468683372","0.187274188789046","0.222776748577698"
"Ausbildung/Lehre","2007","(noch) kein Abschluss","maennlich","","","",""
"Ausbildung/Lehre","2007","(noch) kein Abschluss","weiblich","","","",""
"Ausbildung/Lehre","2007","Hauptschulabschluss","maennlich","64","0.0169457170890762","0.0127184016467327","0.0211730325314197"
"Ausbildung/Lehre","2007","Hauptschulabschluss","weiblich","","","",""
"Ausbildung/Lehre","2007","Realschulabschluss","maennlich","83","0.031551852939396","0.024378270903584","0.0387254349752079"
"Ausbildung/Lehre","2007","Realschulabschluss","weiblich","74","0.0279330702611544","0.0221667567269057","0.0336993837954032"
"Ausbildung/Lehre","2007","(Fach-)Abitur","maennlich","44","0.0502778418323981","0.0371044625376619","0.0634512211271343"
"Ausbildung/Lehre","2007","(Fach-)Abitur","weiblich","52","0.0404015874253409","0.0297836378796155","0.0510195369710662"
"Ausbildung/Lehre","2007","AkademikerInnen","maennlich","","","",""
"Ausbildung/Lehre","2007","AkademikerInnen","weiblich","","","",""
"Geringfuegig erwerbstaetig","2007","(noch) kein Abschluss","maennlich","","","",""
"Geringfuegig erwerbstaetig","2007","(noch) kein Abschluss","weiblich","","","",""
"Geringfuegig erwerbstaetig","2007","Hauptschulabschluss","maennlich","82","0.0238883245885932","0.0188869598252533","0.0288896893519331"
"Geringfuegig erwerbstaetig","2007","Hauptschulabschluss","weiblich","239","0.0614457873664859","0.053829400414936","0.0690621743180359"
"Geringfuegig erwerbstaetig","2007","Realschulabschluss","maennlich","37","0.0160745118154462","0.0109134929097934","0.021235530721099"
"Geringfuegig erwerbstaetig","2007","Realschulabschluss","weiblich","214","0.0622010998317949","0.0537493871795794","0.0706528124840105"
"Geringfuegig erwerbstaetig","2007","(Fach-)Abitur","maennlich","62","0.061115340022135","0.0466745206691328","0.0755561593751373"
"Geringfuegig erwerbstaetig","2007","(Fach-)Abitur","weiblich","141","0.0983015049394207","0.0822466111086251","0.114356398770216"
"Geringfuegig erwerbstaetig","2007","AkademikerInnen","maennlich","69","0.0311638341830707","0.0242337240404862","0.0380939443256551"
"Geringfuegig erwerbstaetig","2007","AkademikerInnen","weiblich","81","0.0523200029890386","0.0425292995831346","0.0621107063949425"
"Altersteilzeit mit Arbeitszeit Null","2007","(noch) kein Abschluss","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2007","(noch) kein Abschluss","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2007","Hauptschulabschluss","maennlich","41","0.0132197194819791","0.00947889543367105","0.0169605435302872"
"Altersteilzeit mit Arbeitszeit Null","2007","Hauptschulabschluss","weiblich","35","0.011491378768067","0.00811112300148499","0.014871634534649"
"Altersteilzeit mit Arbeitszeit Null","2007","Realschulabschluss","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2007","Realschulabschluss","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2007","(Fach-)Abitur","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2007","(Fach-)Abitur","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2007","AkademikerInnen","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2007","AkademikerInnen","weiblich","","","",""
"Freiwilliger Wehrdienst","2007","(noch) kein Abschluss","maennlich","","","",""
"Freiwilliger Wehrdienst","2007","(noch) kein Abschluss","weiblich","","","",""
"Freiwilliger Wehrdienst","2007","Hauptschulabschluss","maennlich","","","",""
"Freiwilliger Wehrdienst","2007","Hauptschulabschluss","weiblich","","","",""
"Freiwilliger Wehrdienst","2007","Realschulabschluss","maennlich","","","",""
"Freiwilliger Wehrdienst","2007","Realschulabschluss","weiblich","","","",""
"Freiwilliger Wehrdienst","2007","(Fach-)Abitur","maennlich","","","",""
"Freiwilliger Wehrdienst","2007","(Fach-)Abitur","weiblich","","","",""
"Freiwilliger Wehrdienst","2007","AkademikerInnen","maennlich","","","",""
"Freiwilliger Wehrdienst","2007","AkademikerInnen","weiblich","","","",""
"FSJ/FOeJ/BFD","2007","(noch) kein Abschluss","maennlich","","","",""
"FSJ/FOeJ/BFD","2007","(noch) kein Abschluss","weiblich","","","",""
"FSJ/FOeJ/BFD","2007","Hauptschulabschluss","maennlich","","","",""
"FSJ/FOeJ/BFD","2007","Hauptschulabschluss","weiblich","","","",""
"FSJ/FOeJ/BFD","2007","Realschulabschluss","maennlich","","","",""
"FSJ/FOeJ/BFD","2007","Realschulabschluss","weiblich","","","",""
"FSJ/FOeJ/BFD","2007","(Fach-)Abitur","maennlich","","","",""
"FSJ/FOeJ/BFD","2007","(Fach-)Abitur","weiblich","","","",""
"FSJ/FOeJ/BFD","2007","AkademikerInnen","maennlich","","","",""
"FSJ/FOeJ/BFD","2007","AkademikerInnen","weiblich","","","",""
"Werkstatt fuer Behinderte","2007","(noch) kein Abschluss","maennlich","","","",""
"Werkstatt fuer Behinderte","2007","(noch) kein Abschluss","weiblich","","","",""
"Werkstatt fuer Behinderte","2007","Hauptschulabschluss","maennlich","","","",""
"Werkstatt fuer Behinderte","2007","Hauptschulabschluss","weiblich","","","",""
"Werkstatt fuer Behinderte","2007","Realschulabschluss","maennlich","","","",""
"Werkstatt fuer Behinderte","2007","Realschulabschluss","weiblich","","","",""
"Werkstatt fuer Behinderte","2007","(Fach-)Abitur","maennlich","","","",""
"Werkstatt fuer Behinderte","2007","(Fach-)Abitur","weiblich","","","",""
"Werkstatt fuer Behinderte","2007","AkademikerInnen","maennlich","","","",""
"Werkstatt fuer Behinderte","2007","AkademikerInnen","weiblich","","","",""
"Nicht erwerbstaetig","2007","(noch) kein Abschluss","maennlich","196","0.715073527559357","0.658667919105958","0.771479136012755"
"Nicht erwerbstaetig","2007","(noch) kein Abschluss","weiblich","264","0.807767929699757","0.764113115194263","0.851422744205252"
"Nicht erwerbstaetig","2007","Hauptschulabschluss","maennlich","1723","0.466146686925549","0.449807960441445","0.482485413409654"
"Nicht erwerbstaetig","2007","Hauptschulabschluss","weiblich","2524","0.663890044033273","0.648908311885375","0.678871776181171"
"Nicht erwerbstaetig","2007","Realschulabschluss","maennlich","504","0.221733917265656","0.2046862262553","0.238781608276013"
"Nicht erwerbstaetig","2007","Realschulabschluss","weiblich","1181","0.409981458743256","0.392770472019174","0.427192445467339"
"Nicht erwerbstaetig","2007","(Fach-)Abitur","maennlich","338","0.329230527885009","0.300900481148642","0.357560574621376"
"Nicht erwerbstaetig","2007","(Fach-)Abitur","weiblich","532","0.381817632271602","0.355618736982542","0.408016527560661"
"Nicht erwerbstaetig","2007","AkademikerInnen","maennlich","705","0.292373349745503","0.274232379726105","0.310514319764901"
"Nicht erwerbstaetig","2007","AkademikerInnen","weiblich","582","0.342084311413171","0.321224957275395","0.362943665550947"
"Betriebliches Praktikum","2007","(noch) kein Abschluss","maennlich","","","",""
"Betriebliches Praktikum","2007","(noch) kein Abschluss","weiblich","","","",""
"Betriebliches Praktikum","2007","Hauptschulabschluss","maennlich","","","",""
"Betriebliches Praktikum","2007","Hauptschulabschluss","weiblich","","","",""
"Betriebliches Praktikum","2007","Realschulabschluss","maennlich","","","",""
"Betriebliches Praktikum","2007","Realschulabschluss","weiblich","","","",""
"Betriebliches Praktikum","2007","(Fach-)Abitur","maennlich","","","",""
"Betriebliches Praktikum","2007","(Fach-)Abitur","weiblich","","","",""
"Betriebliches Praktikum","2007","AkademikerInnen","maennlich","","","",""
"Betriebliches Praktikum","2007","AkademikerInnen","weiblich","","","",""
"Wehrpflicht/Zivildienst","2007","(noch) kein Abschluss","maennlich","","","",""
"Wehrpflicht/Zivildienst","2007","(noch) kein Abschluss","weiblich","","","",""
"Wehrpflicht/Zivildienst","2007","Hauptschulabschluss","maennlich","","","",""
"Wehrpflicht/Zivildienst","2007","Hauptschulabschluss","weiblich","","","",""
"Wehrpflicht/Zivildienst","2007","Realschulabschluss","maennlich","","","",""
"Wehrpflicht/Zivildienst","2007","Realschulabschluss","weiblich","","","",""
"Wehrpflicht/Zivildienst","2007","(Fach-)Abitur","maennlich","","","",""
"Wehrpflicht/Zivildienst","2007","(Fach-)Abitur","weiblich","","","",""
"Wehrpflicht/Zivildienst","2007","AkademikerInnen","maennlich","","","",""
"Wehrpflicht/Zivildienst","2007","AkademikerInnen","weiblich","","","",""
"Voll erwerbstaetig","2008","(noch) kein Abschluss","maennlich","31","0.177960371541245","0.130830543035404","0.225090200047086"
"Voll erwerbstaetig","2008","(noch) kein Abschluss","weiblich","","","",""
"Voll erwerbstaetig","2008","Hauptschulabschluss","maennlich","1486","0.465873015547188","0.448881796520062","0.482864234574314"
"Voll erwerbstaetig","2008","Hauptschulabschluss","weiblich","450","0.138676745416733","0.127317430974691","0.150036059858775"
"Voll erwerbstaetig","2008","Realschulabschluss","maennlich","1487","0.695494522532494","0.676136428689685","0.714852616375302"
"Voll erwerbstaetig","2008","Realschulabschluss","weiblich","886","0.284516919590271","0.268285000255389","0.300748838925154"
"Voll erwerbstaetig","2008","(Fach-)Abitur","maennlich","516","0.49698857802519","0.465636745077957","0.528340410972423"
"Voll erwerbstaetig","2008","(Fach-)Abitur","weiblich","322","0.272660268884756","0.247599333557773","0.297721204211739"
"Voll erwerbstaetig","2008","AkademikerInnen","maennlich","1431","0.638878426430085","0.619252705893472","0.658504146966698"
"Voll erwerbstaetig","2008","AkademikerInnen","weiblich","803","0.403432988477627","0.381414471450635","0.42545150550462"
"Teilzeitbeschaeftigung","2008","(noch) kein Abschluss","maennlich","","","",""
"Teilzeitbeschaeftigung","2008","(noch) kein Abschluss","weiblich","","","",""
"Teilzeitbeschaeftigung","2008","Hauptschulabschluss","maennlich","53","0.0171001531352015","0.0126842134381453","0.0215160928322577"
"Teilzeitbeschaeftigung","2008","Hauptschulabschluss","weiblich","494","0.132916660179444","0.121758634776314","0.144074685582574"
"Teilzeitbeschaeftigung","2008","Realschulabschluss","maennlich","40","0.0186090568581739","0.0129244375796349","0.0242936761367129"
"Teilzeitbeschaeftigung","2008","Realschulabschluss","weiblich","706","0.21589165098151","0.201089592847082","0.230693709115938"
"Teilzeitbeschaeftigung","2008","(Fach-)Abitur","maennlich","37","0.0513759765215925","0.0375330500076873","0.0652189030354977"
"Teilzeitbeschaeftigung","2008","(Fach-)Abitur","weiblich","247","0.202482772763557","0.179868544747266","0.225097000779847"
"Teilzeitbeschaeftigung","2008","AkademikerInnen","maennlich","76","0.0318536206299943","0.024678326701315","0.0390289145586735"
"Teilzeitbeschaeftigung","2008","AkademikerInnen","weiblich","440","0.200849664579336","0.18286830429301","0.218831024865661"
"Ausbildung/Lehre","2008","(noch) kein Abschluss","maennlich","","","",""
"Ausbildung/Lehre","2008","(noch) kein Abschluss","weiblich","","","",""
"Ausbildung/Lehre","2008","Hauptschulabschluss","maennlich","52","0.0182000621239712","0.0136468651768383","0.0227532590711041"
"Ausbildung/Lehre","2008","Hauptschulabschluss","weiblich","","","",""
"Ausbildung/Lehre","2008","Realschulabschluss","maennlich","94","0.0391767481000723","0.0310155461701355","0.0473379500300091"
"Ausbildung/Lehre","2008","Realschulabschluss","weiblich","78","0.02736015527897","0.0214913263556818","0.0332289842022582"
"Ausbildung/Lehre","2008","(Fach-)Abitur","maennlich","40","0.0493207564902328","0.0357428541785771","0.0628986588018885"
"Ausbildung/Lehre","2008","(Fach-)Abitur","weiblich","41","0.0260674747623702","0.017100796099743","0.0350341534249975"
"Ausbildung/Lehre","2008","AkademikerInnen","maennlich","","","",""
"Ausbildung/Lehre","2008","AkademikerInnen","weiblich","","","",""
"Geringfuegig erwerbstaetig","2008","(noch) kein Abschluss","maennlich","","","",""
"Geringfuegig erwerbstaetig","2008","(noch) kein Abschluss","weiblich","","","",""
"Geringfuegig erwerbstaetig","2008","Hauptschulabschluss","maennlich","77","0.0306433139151768","0.0247727723027731","0.0365138555275804"
"Geringfuegig erwerbstaetig","2008","Hauptschulabschluss","weiblich","231","0.0642541755548292","0.0561948844757266","0.0723134666339318"
"Geringfuegig erwerbstaetig","2008","Realschulabschluss","maennlich","41","0.0169261955990485","0.0115000565485842","0.0223523346495128"
"Geringfuegig erwerbstaetig","2008","Realschulabschluss","weiblich","210","0.0692813887089151","0.0601458611075111","0.0784169163103191"
"Geringfuegig erwerbstaetig","2008","(Fach-)Abitur","maennlich","62","0.0681192863103873","0.0523207804516375","0.083917792169137"
"Geringfuegig erwerbstaetig","2008","(Fach-)Abitur","weiblich","133","0.116411660589341","0.0983631686118205","0.134460152566862"
"Geringfuegig erwerbstaetig","2008","AkademikerInnen","maennlich","61","0.0273246949544542","0.0206635116056438","0.0339858783032647"
"Geringfuegig erwerbstaetig","2008","AkademikerInnen","weiblich","82","0.0584588966000107","0.0479291554908499","0.0689886377091716"
"Altersteilzeit mit Arbeitszeit Null","2008","(noch) kein Abschluss","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2008","(noch) kein Abschluss","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2008","Hauptschulabschluss","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2008","Hauptschulabschluss","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2008","Realschulabschluss","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2008","Realschulabschluss","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2008","(Fach-)Abitur","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2008","(Fach-)Abitur","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2008","AkademikerInnen","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2008","AkademikerInnen","weiblich","","","",""
"Freiwilliger Wehrdienst","2008","(noch) kein Abschluss","maennlich","","","",""
"Freiwilliger Wehrdienst","2008","(noch) kein Abschluss","weiblich","","","",""
"Freiwilliger Wehrdienst","2008","Hauptschulabschluss","maennlich","","","",""
"Freiwilliger Wehrdienst","2008","Hauptschulabschluss","weiblich","","","",""
"Freiwilliger Wehrdienst","2008","Realschulabschluss","maennlich","","","",""
"Freiwilliger Wehrdienst","2008","Realschulabschluss","weiblich","","","",""
"Freiwilliger Wehrdienst","2008","(Fach-)Abitur","maennlich","","","",""
"Freiwilliger Wehrdienst","2008","(Fach-)Abitur","weiblich","","","",""
"Freiwilliger Wehrdienst","2008","AkademikerInnen","maennlich","","","",""
"Freiwilliger Wehrdienst","2008","AkademikerInnen","weiblich","","","",""
"FSJ/FOeJ/BFD","2008","(noch) kein Abschluss","maennlich","","","",""
"FSJ/FOeJ/BFD","2008","(noch) kein Abschluss","weiblich","","","",""
"FSJ/FOeJ/BFD","2008","Hauptschulabschluss","maennlich","","","",""
"FSJ/FOeJ/BFD","2008","Hauptschulabschluss","weiblich","","","",""
"FSJ/FOeJ/BFD","2008","Realschulabschluss","maennlich","","","",""
"FSJ/FOeJ/BFD","2008","Realschulabschluss","weiblich","","","",""
"FSJ/FOeJ/BFD","2008","(Fach-)Abitur","maennlich","","","",""
"FSJ/FOeJ/BFD","2008","(Fach-)Abitur","weiblich","","","",""
"FSJ/FOeJ/BFD","2008","AkademikerInnen","maennlich","","","",""
"FSJ/FOeJ/BFD","2008","AkademikerInnen","weiblich","","","",""
"Werkstatt fuer Behinderte","2008","(noch) kein Abschluss","maennlich","","","",""
"Werkstatt fuer Behinderte","2008","(noch) kein Abschluss","weiblich","","","",""
"Werkstatt fuer Behinderte","2008","Hauptschulabschluss","maennlich","","","",""
"Werkstatt fuer Behinderte","2008","Hauptschulabschluss","weiblich","","","",""
"Werkstatt fuer Behinderte","2008","Realschulabschluss","maennlich","","","",""
"Werkstatt fuer Behinderte","2008","Realschulabschluss","weiblich","","","",""
"Werkstatt fuer Behinderte","2008","(Fach-)Abitur","maennlich","","","",""
"Werkstatt fuer Behinderte","2008","(Fach-)Abitur","weiblich","","","",""
"Werkstatt fuer Behinderte","2008","AkademikerInnen","maennlich","","","",""
"Werkstatt fuer Behinderte","2008","AkademikerInnen","weiblich","","","",""
"Nicht erwerbstaetig","2008","(noch) kein Abschluss","maennlich","199","0.733547530025153","0.679070699134479","0.788024360915827"
