"plb0022_h","year","sampreg","sex","n","percent","lower_confidence","upper_confidence"
"Voll erwerbstaetig","2008","Westdeutschland, alte Bundeslaender","weiblich","1760","0.229384034627652","0.219989557901549","0.238778511353754"
"Voll erwerbstaetig","2008","Ostdeutschland, neue Bundeslaender","maennlich","1126","0.497745967399093","0.477365235904127","0.518126698894058"
"Voll erwerbstaetig","2008","Ostdeutschland, neue Bundeslaender","weiblich","754","0.255495766511394","0.238340985784451","0.272650547238337"
"Teilzeitbeschaeftigung","2008","Westdeutschland, alte Bundeslaender","maennlich","177","0.0269713161429512","0.0231604852461223","0.0307821470397801"
"Teilzeitbeschaeftigung","2008","Westdeutschland, alte Bundeslaender","weiblich","1573","0.178625108405017","0.170066286999781","0.187183929810253"
"Teilzeitbeschaeftigung","2008","Ostdeutschland, neue Bundeslaender","maennlich","41","0.0174801165842754","0.0121382011009698","0.0228220320675809"
"Teilzeitbeschaeftigung","2008","Ostdeutschland, neue Bundeslaender","weiblich","340","0.130693487563828","0.117435635414881","0.143951339712774"
"Ausbildung/Lehre","2008","Westdeutschland, alte Bundeslaender","maennlich","164","0.0275640401512903","0.0237127367922015","0.0314153435103791"
"Ausbildung/Lehre","2008","Westdeutschland, alte Bundeslaender","weiblich","128","0.0174867521086593","0.0145579111840896","0.0204155930332291"
"Ausbildung/Lehre","2008","Ostdeutschland, neue Bundeslaender","maennlich","77","0.0259920182375508","0.0195063394533549","0.0324776970217468"
"Ausbildung/Lehre","2008","Ostdeutschland, neue Bundeslaender","weiblich","54","0.0244871172528788","0.018407936364204","0.0305662981415536"
"Geringfuegig erwerbstaetig","2008","Westdeutschland, alte Bundeslaender","maennlich","218","0.0348047918798244","0.0304932472544439","0.0391163365052049"
"Geringfuegig erwerbstaetig","2008","Westdeutschland, alte Bundeslaender","weiblich","595","0.0778228736031656","0.0718369274684678","0.0838088197378634"
"Geringfuegig erwerbstaetig","2008","Ostdeutschland, neue Bundeslaender","maennlich","60","0.0278311667726215","0.0211262910882519","0.0345360424569911"
"Geringfuegig erwerbstaetig","2008","Ostdeutschland, neue Bundeslaender","weiblich","107","0.0488176051751142","0.0403418214130682","0.0572933889371602"
"Altersteilzeit mit Arbeitszeit Null","2008","Westdeutschland, alte Bundeslaender","maennlich","48","0.00752453653281421","0.00549168550693082","0.00955738755869759"
"Altersteilzeit mit Arbeitszeit Null","2008","Westdeutschland, alte Bundeslaender","weiblich","33","0.00390261812532121","0.00250945834558326","0.00529577790505916"
"Altersteilzeit mit Arbeitszeit Null","2008","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2008","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Freiwilliger Wehrdienst","2008","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Freiwilliger Wehrdienst","2008","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Freiwilliger Wehrdienst","2008","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Freiwilliger Wehrdienst","2008","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"FSJ/FOeJ/BFD","2008","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"FSJ/FOeJ/BFD","2008","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"FSJ/FOeJ/BFD","2008","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"FSJ/FOeJ/BFD","2008","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Werkstatt fuer Behinderte","2008","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Werkstatt fuer Behinderte","2008","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Werkstatt fuer Behinderte","2008","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Werkstatt fuer Behinderte","2008","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Nicht erwerbstaetig","2008","Westdeutschland, alte Bundeslaender","maennlich","2417","0.341877131057231","0.330718926909626","0.353035335204837"
"Nicht erwerbstaetig","2008","Westdeutschland, alte Bundeslaender","weiblich","3592","0.491124874100412","0.479954349310518","0.502295398890305"
"Nicht erwerbstaetig","2008","Ostdeutschland, neue Bundeslaender","maennlich","986","0.41907156464028","0.398959364117444","0.439183765163115"
"Nicht erwerbstaetig","2008","Ostdeutschland, neue Bundeslaender","weiblich","1214","0.537383033780138","0.517771458255178","0.556994609305098"
"Betriebliches Praktikum","2008","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Betriebliches Praktikum","2008","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Betriebliches Praktikum","2008","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Betriebliches Praktikum","2008","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Wehrpflicht/Zivildienst","2008","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Wehrpflicht/Zivildienst","2008","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Wehrpflicht/Zivildienst","2008","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Wehrpflicht/Zivildienst","2008","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Voll erwerbstaetig","2009","Westdeutschland, alte Bundeslaender","maennlich","3550","0.547799893712989","0.535651695244534","0.559948092181444"
"Voll erwerbstaetig","2009","Westdeutschland, alte Bundeslaender","weiblich","1670","0.23664744391564","0.226771601991749","0.246523285839532"
"Voll erwerbstaetig","2009","Ostdeutschland, neue Bundeslaender","maennlich","1066","0.486033306292532","0.465129160436961","0.506937452148102"
"Voll erwerbstaetig","2009","Ostdeutschland, neue Bundeslaender","weiblich","702","0.262697931577329","0.244968287598014","0.280427575556645"
"Teilzeitbeschaeftigung","2009","Westdeutschland, alte Bundeslaender","maennlich","174","0.0282408527926284","0.024197386763125","0.0322843188221318"
"Teilzeitbeschaeftigung","2009","Westdeutschland, alte Bundeslaender","weiblich","1420","0.173700694311396","0.164897706309596","0.182503682313196"
"Teilzeitbeschaeftigung","2009","Ostdeutschland, neue Bundeslaender","maennlich","46","0.0180797112551088","0.0125070097007474","0.0236524128094703"
"Teilzeitbeschaeftigung","2009","Ostdeutschland, neue Bundeslaender","weiblich","354","0.144041489555873","0.129895962909973","0.158187016201774"
"Ausbildung/Lehre","2009","Westdeutschland, alte Bundeslaender","maennlich","163","0.0290191475994137","0.0249219846643158","0.0331163105345117"
"Ausbildung/Lehre","2009","Westdeutschland, alte Bundeslaender","weiblich","124","0.0178601561071902","0.0147827137352176","0.0209375984791628"
"Ausbildung/Lehre","2009","Ostdeutschland, neue Bundeslaender","maennlich","70","0.0276615461864107","0.0208022606822157","0.0345208316906057"
"Ausbildung/Lehre","2009","Ostdeutschland, neue Bundeslaender","weiblich","46","0.0244994522601242","0.0182715626182132","0.0307273419020352"
"Geringfuegig erwerbstaetig","2009","Westdeutschland, alte Bundeslaender","maennlich","174","0.0311712385858846","0.0269295760063046","0.0354129011654646"
"Geringfuegig erwerbstaetig","2009","Westdeutschland, alte Bundeslaender","weiblich","602","0.0834652957435863","0.0770385952006255","0.0898919962865471"
"Geringfuegig erwerbstaetig","2009","Ostdeutschland, neue Bundeslaender","maennlich","55","0.0365493043943775","0.0287008122415179","0.0443977965472372"
"Geringfuegig erwerbstaetig","2009","Ostdeutschland, neue Bundeslaender","weiblich","95","0.0462365627793692","0.0377767243743967","0.0546964011843417"
"Altersteilzeit mit Arbeitszeit Null","2009","Westdeutschland, alte Bundeslaender","maennlich","43","0.00628903802616915","0.00435948051545593","0.00821859553688237"
"Altersteilzeit mit Arbeitszeit Null","2009","Westdeutschland, alte Bundeslaender","weiblich","30","0.00362266006315354","0.00222665706333402","0.00501866306297305"
"Altersteilzeit mit Arbeitszeit Null","2009","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2009","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Freiwilliger Wehrdienst","2009","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Freiwilliger Wehrdienst","2009","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Freiwilliger Wehrdienst","2009","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Freiwilliger Wehrdienst","2009","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"FSJ/FOeJ/BFD","2009","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"FSJ/FOeJ/BFD","2009","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"FSJ/FOeJ/BFD","2009","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"FSJ/FOeJ/BFD","2009","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Werkstatt fuer Behinderte","2009","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Werkstatt fuer Behinderte","2009","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Werkstatt fuer Behinderte","2009","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Werkstatt fuer Behinderte","2009","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Nicht erwerbstaetig","2009","Westdeutschland, alte Bundeslaender","maennlich","2303","0.350488527648184","0.338842819734787","0.362134235561581"
"Nicht erwerbstaetig","2009","Westdeutschland, alte Bundeslaender","weiblich","3251","0.48111723512586","0.469507542570263","0.492726927681457"
"Nicht erwerbstaetig","2009","Ostdeutschland, neue Bundeslaender","maennlich","926","0.416435592930718","0.395817416968286","0.43705376889315"
"Nicht erwerbstaetig","2009","Ostdeutschland, neue Bundeslaender","weiblich","1152","0.519160526692098","0.499032562524614","0.539288490859582"
"Betriebliches Praktikum","2009","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Betriebliches Praktikum","2009","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Betriebliches Praktikum","2009","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Betriebliches Praktikum","2009","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Wehrpflicht/Zivildienst","2009","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Wehrpflicht/Zivildienst","2009","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Wehrpflicht/Zivildienst","2009","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Wehrpflicht/Zivildienst","2009","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Voll erwerbstaetig","2010","Westdeutschland, alte Bundeslaender","maennlich","5050","0.535547078346554","0.524905066372629","0.546189090320478"
"Voll erwerbstaetig","2010","Westdeutschland, alte Bundeslaender","weiblich","1834","0.235350142325142","0.227094044569012","0.243606240081271"
"Voll erwerbstaetig","2010","Ostdeutschland, neue Bundeslaender","maennlich","1333","0.490141427061815","0.470611885365197","0.509670968758433"
"Voll erwerbstaetig","2010","Ostdeutschland, neue Bundeslaender","weiblich","804","0.272804474642977","0.25679677405241","0.288812175233544"
"Teilzeitbeschaeftigung","2010","Westdeutschland, alte Bundeslaender","maennlich","273","0.02835567222089","0.0248138423198264","0.0318975021219535"
"Teilzeitbeschaeftigung","2010","Westdeutschland, alte Bundeslaender","weiblich","2219","0.176670430632172","0.169247847364419","0.184093013899925"
"Teilzeitbeschaeftigung","2010","Ostdeutschland, neue Bundeslaender","maennlich","81","0.032631561914513","0.0256905726762605","0.0395725511527655"
"Teilzeitbeschaeftigung","2010","Ostdeutschland, neue Bundeslaender","weiblich","481","0.148553116058967","0.135771161414876","0.161335070703058"
"Ausbildung/Lehre","2010","Westdeutschland, alte Bundeslaender","maennlich","197","0.0280056244882811","0.0244850902440785","0.0315261587324838"
"Ausbildung/Lehre","2010","Westdeutschland, alte Bundeslaender","weiblich","160","0.0202030892131005","0.0174649015360111","0.02294127689019"
"Ausbildung/Lehre","2010","Ostdeutschland, neue Bundeslaender","maennlich","53","0.0222797405654158","0.0165138173431104","0.0280456637877213"
"Ausbildung/Lehre","2010","Ostdeutschland, neue Bundeslaender","weiblich","65","0.0275113625617178","0.0216327352644769","0.0333899898589587"
"Geringfuegig erwerbstaetig","2010","Westdeutschland, alte Bundeslaender","maennlich","266","0.0333753699642994","0.0295427475141463","0.0372079924144526"
"Geringfuegig erwerbstaetig","2010","Westdeutschland, alte Bundeslaender","weiblich","950","0.0846597183632015","0.0792420054850948","0.0900774312413082"
"Geringfuegig erwerbstaetig","2010","Ostdeutschland, neue Bundeslaender","maennlich","79","0.035482717052124","0.0282555195299734","0.0427099145742747"
"Geringfuegig erwerbstaetig","2010","Ostdeutschland, neue Bundeslaender","weiblich","154","0.0417742886491931","0.0345836734161304","0.0489649038822557"
"Altersteilzeit mit Arbeitszeit Null","2010","Westdeutschland, alte Bundeslaender","maennlich","41","0.00483395605523973","0.00335398510808932","0.00631392700239013"
"Altersteilzeit mit Arbeitszeit Null","2010","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2010","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2010","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Freiwilliger Wehrdienst","2010","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Freiwilliger Wehrdienst","2010","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Freiwilliger Wehrdienst","2010","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Freiwilliger Wehrdienst","2010","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"FSJ/FOeJ/BFD","2010","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"FSJ/FOeJ/BFD","2010","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"FSJ/FOeJ/BFD","2010","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"FSJ/FOeJ/BFD","2010","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Werkstatt fuer Behinderte","2010","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Werkstatt fuer Behinderte","2010","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Werkstatt fuer Behinderte","2010","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Werkstatt fuer Behinderte","2010","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Nicht erwerbstaetig","2010","Westdeutschland, alte Bundeslaender","maennlich","2574","0.363549366655845","0.353285331659107","0.373813401652583"
"Nicht erwerbstaetig","2010","Westdeutschland, alte Bundeslaender","weiblich","4935","0.478636645879313","0.46891455867775","0.488358733080877"
"Nicht erwerbstaetig","2010","Ostdeutschland, neue Bundeslaender","maennlich","942","0.406365862566522","0.387178091614596","0.425553633518448"
"Nicht erwerbstaetig","2010","Ostdeutschland, neue Bundeslaender","weiblich","1451","0.50429259398213","0.486323275429863","0.522261912534397"
"Betriebliches Praktikum","2010","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Betriebliches Praktikum","2010","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Betriebliches Praktikum","2010","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Betriebliches Praktikum","2010","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Wehrpflicht/Zivildienst","2010","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Wehrpflicht/Zivildienst","2010","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Wehrpflicht/Zivildienst","2010","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Wehrpflicht/Zivildienst","2010","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Voll erwerbstaetig","2011","Westdeutschland, alte Bundeslaender","maennlich","5903","0.548235983602761","0.538486746361753","0.557985220843769"
"Voll erwerbstaetig","2011","Westdeutschland, alte Bundeslaender","weiblich","2411","0.246442270244717","0.23877620519181","0.254108335297623"
"Voll erwerbstaetig","2011","Ostdeutschland, neue Bundeslaender","maennlich","1531","0.51645957302581","0.498246488318416","0.534672657733203"
"Voll erwerbstaetig","2011","Ostdeutschland, neue Bundeslaender","weiblich","983","0.286155776509793","0.271070007770105","0.30124154524948"
"Teilzeitbeschaeftigung","2011","Westdeutschland, alte Bundeslaender","maennlich","306","0.0327388392483982","0.0292527815911876","0.0362248969056088"
"Teilzeitbeschaeftigung","2011","Westdeutschland, alte Bundeslaender","weiblich","2948","0.176001256599425","0.169226748064016","0.182775765134835"
