"plb0022_h","year","alter_gr","migback","n","percent","lower_confidence","upper_confidence"
"Freiwilliger Wehrdienst","2004","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2004","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2004","66 und älter","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2004","66 und älter","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2004","66 und älter","indirekter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2004","16-34 Jahre alt","kein Migrationshintergrund","33","0.00647026679559403","0.00409364791418032","0.00884688567700774"
"FSJ/FOeJ/BFD","2004","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2004","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2004","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2004","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2004","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2004","66 und älter","kein Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2004","66 und älter","direkter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2004","66 und älter","indirekter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2004","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2004","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2004","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2004","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2004","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2004","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2004","66 und älter","kein Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2004","66 und älter","direkter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2004","66 und älter","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstaetig","2004","16-34 Jahre alt","kein Migrationshintergrund","1576","0.330808240922175","0.316861540688693","0.344754941155657"
"Nicht erwerbstaetig","2004","16-34 Jahre alt","direkter Migrationshintergrund","269","0.426466181732747","0.387785859481968","0.465146503983526"
"Nicht erwerbstaetig","2004","16-34 Jahre alt","indirekter Migrationshintergrund","283","0.429218761207654","0.39107968724576","0.467357835169548"
"Nicht erwerbstaetig","2004","35-65 Jahre alt","kein Migrationshintergrund","2886","0.298250070170745","0.28952442400062","0.306975716340869"
"Nicht erwerbstaetig","2004","35-65 Jahre alt","direkter Migrationshintergrund","601","0.391715178855264","0.367476828742014","0.415953528968514"
"Nicht erwerbstaetig","2004","35-65 Jahre alt","indirekter Migrationshintergrund","35","0.270421053508773","0.199808373680214","0.341033733337333"
"Nicht erwerbstaetig","2004","66 und älter","kein Migrationshintergrund","3265","0.949621489267901","0.94231127793142","0.956931700604382"
"Nicht erwerbstaetig","2004","66 und älter","direkter Migrationshintergrund","339","0.905790185126411","0.875862754775313","0.935717615477509"
"Nicht erwerbstaetig","2004","66 und älter","indirekter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2004","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","2004","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2004","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2004","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","2004","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2004","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2004","66 und älter","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","2004","66 und älter","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2004","66 und älter","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2004","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2004","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2004","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2004","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2004","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2004","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2004","66 und älter","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2004","66 und älter","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2004","66 und älter","indirekter Migrationshintergrund","","","",""
"Voll erwerbstaetig","2005","16-34 Jahre alt","kein Migrationshintergrund","1597","0.417688092262409","0.402670700617295","0.432705483907524"
"Voll erwerbstaetig","2005","16-34 Jahre alt","direkter Migrationshintergrund","168","0.321213226994055","0.281609062267308","0.360817391720803"
"Voll erwerbstaetig","2005","16-34 Jahre alt","indirekter Migrationshintergrund","214","0.307157610387979","0.272174555993416","0.342140664782542"
"Voll erwerbstaetig","2005","35-65 Jahre alt","kein Migrationshintergrund","5236","0.514707345673465","0.504918615902498","0.524496075444431"
"Voll erwerbstaetig","2005","35-65 Jahre alt","direkter Migrationshintergrund","670","0.436138835082644","0.410865504635802","0.461412165529485"
"Voll erwerbstaetig","2005","35-65 Jahre alt","indirekter Migrationshintergrund","84","0.528728188106857","0.450396451266808","0.607059924946906"
"Voll erwerbstaetig","2005","66 und älter","kein Migrationshintergrund","30","0.00870485826598633","0.00559884107978417","0.0118108754521885"
"Voll erwerbstaetig","2005","66 und älter","direkter Migrationshintergrund","","","",""
"Voll erwerbstaetig","2005","66 und älter","indirekter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","2005","16-34 Jahre alt","kein Migrationshintergrund","273","0.0705476818448998","0.0627503582944962","0.0783450053953034"
"Teilzeitbeschaeftigung","2005","16-34 Jahre alt","direkter Migrationshintergrund","43","0.0726421616435222","0.0506283363415447","0.0946559869454996"
"Teilzeitbeschaeftigung","2005","16-34 Jahre alt","indirekter Migrationshintergrund","36","0.0614521328233958","0.0432401784487455","0.0796640871980462"
"Teilzeitbeschaeftigung","2005","35-65 Jahre alt","kein Migrationshintergrund","1497","0.137598412649723","0.130851489194925","0.14434533610452"
"Teilzeitbeschaeftigung","2005","35-65 Jahre alt","direkter Migrationshintergrund","175","0.131166269713165","0.113961715491135","0.148370823935196"
"Teilzeitbeschaeftigung","2005","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","2005","66 und älter","kein Migrationshintergrund","44","0.0106491121570845","0.00721706388273249","0.0140811604314365"
"Teilzeitbeschaeftigung","2005","66 und älter","direkter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","2005","66 und älter","indirekter Migrationshintergrund","","","",""
"Ausbildung/Lehre","2005","16-34 Jahre alt","kein Migrationshintergrund","416","0.0977780535395926","0.0887338982285208","0.106822208850664"
"Ausbildung/Lehre","2005","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Ausbildung/Lehre","2005","16-34 Jahre alt","indirekter Migrationshintergrund","72","0.119412497056436","0.0948217904240197","0.144003203688853"
"Ausbildung/Lehre","2005","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Ausbildung/Lehre","2005","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Ausbildung/Lehre","2005","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Ausbildung/Lehre","2005","66 und älter","kein Migrationshintergrund","","","",""
"Ausbildung/Lehre","2005","66 und älter","direkter Migrationshintergrund","","","",""
"Ausbildung/Lehre","2005","66 und älter","indirekter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","2005","16-34 Jahre alt","kein Migrationshintergrund","257","0.0558548683759955","0.048862238847971","0.06284749790402"
"Geringfuegig erwerbstaetig","2005","16-34 Jahre alt","direkter Migrationshintergrund","46","0.0815154983210185","0.0583077250655968","0.10472327157644"
"Geringfuegig erwerbstaetig","2005","16-34 Jahre alt","indirekter Migrationshintergrund","34","0.0513180057876741","0.0345857276796557","0.0680502838956925"
"Geringfuegig erwerbstaetig","2005","35-65 Jahre alt","kein Migrationshintergrund","480","0.0520231802822105","0.0476736575452486","0.0563727030191724"
"Geringfuegig erwerbstaetig","2005","35-65 Jahre alt","direkter Migrationshintergrund","71","0.0445758460473523","0.0340583608453275","0.055093331249377"
"Geringfuegig erwerbstaetig","2005","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","2005","66 und älter","kein Migrationshintergrund","50","0.0142050005458047","0.0102482793794809","0.0181617217121284"
"Geringfuegig erwerbstaetig","2005","66 und älter","direkter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","2005","66 und älter","indirekter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2005","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2005","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2005","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2005","35-65 Jahre alt","kein Migrationshintergrund","102","0.0102168628457644","0.00824728520941702","0.0121864404821118"
"Altersteilzeit mit Arbeitszeit Null","2005","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2005","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2005","66 und älter","kein Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2005","66 und älter","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2005","66 und älter","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2005","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2005","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2005","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2005","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2005","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2005","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2005","66 und älter","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2005","66 und älter","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2005","66 und älter","indirekter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2005","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2005","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2005","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2005","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2005","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2005","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2005","66 und älter","kein Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2005","66 und älter","direkter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2005","66 und älter","indirekter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2005","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2005","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2005","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2005","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2005","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2005","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2005","66 und älter","kein Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2005","66 und älter","direkter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2005","66 und älter","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstaetig","2005","16-34 Jahre alt","kein Migrationshintergrund","1543","0.345635142550207","0.331153775725952","0.360116509374462"
"Nicht erwerbstaetig","2005","16-34 Jahre alt","direkter Migrationshintergrund","244","0.438710924077089","0.396622760009326","0.480799088144851"
"Nicht erwerbstaetig","2005","16-34 Jahre alt","indirekter Migrationshintergrund","306","0.454085833530684","0.416329395272613","0.491842271788756"
"Nicht erwerbstaetig","2005","35-65 Jahre alt","kein Migrationshintergrund","2681","0.282162619488252","0.273347928913436","0.290977310063069"
"Nicht erwerbstaetig","2005","35-65 Jahre alt","direkter Migrationshintergrund","545","0.372346519042045","0.347708963068406","0.396984075015684"
"Nicht erwerbstaetig","2005","35-65 Jahre alt","indirekter Migrationshintergrund","36","0.263452987444835","0.194327597879672","0.332578377009998"
"Nicht erwerbstaetig","2005","66 und älter","kein Migrationshintergrund","3290","0.958476401544294","0.95180588113787","0.965146921950717"
"Nicht erwerbstaetig","2005","66 und älter","direkter Migrationshintergrund","355","0.96233724605942","0.942964962375577","0.981709529743262"
"Nicht erwerbstaetig","2005","66 und älter","indirekter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2005","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","2005","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2005","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2005","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","2005","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2005","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2005","66 und älter","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","2005","66 und älter","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2005","66 und älter","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2005","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2005","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2005","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2005","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2005","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2005","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2005","66 und älter","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2005","66 und älter","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2005","66 und älter","indirekter Migrationshintergrund","","","",""
