"plb0022_h","year","alter_gr","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"Altersteilzeit mit Arbeitszeit Null","2001","66 und älter","(noch) kein Abschluss","","","",""
"Altersteilzeit mit Arbeitszeit Null","2001","66 und älter","Hauptschulabschluss","","","",""
"Altersteilzeit mit Arbeitszeit Null","2001","66 und älter","Realschulabschluss","","","",""
"Altersteilzeit mit Arbeitszeit Null","2001","66 und älter","(Fach-)Abitur","","","",""
"Altersteilzeit mit Arbeitszeit Null","2001","66 und älter","AkademikerInnen","","","",""
"Freiwilliger Wehrdienst","2001","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Freiwilliger Wehrdienst","2001","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Freiwilliger Wehrdienst","2001","16-34 Jahre alt","Realschulabschluss","","","",""
"Freiwilliger Wehrdienst","2001","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Freiwilliger Wehrdienst","2001","16-34 Jahre alt","AkademikerInnen","","","",""
"Freiwilliger Wehrdienst","2001","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Freiwilliger Wehrdienst","2001","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Freiwilliger Wehrdienst","2001","35-65 Jahre alt","Realschulabschluss","","","",""
"Freiwilliger Wehrdienst","2001","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Freiwilliger Wehrdienst","2001","35-65 Jahre alt","AkademikerInnen","","","",""
"Freiwilliger Wehrdienst","2001","66 und älter","(noch) kein Abschluss","","","",""
"Freiwilliger Wehrdienst","2001","66 und älter","Hauptschulabschluss","","","",""
"Freiwilliger Wehrdienst","2001","66 und älter","Realschulabschluss","","","",""
"Freiwilliger Wehrdienst","2001","66 und älter","(Fach-)Abitur","","","",""
"Freiwilliger Wehrdienst","2001","66 und älter","AkademikerInnen","","","",""
"FSJ/FOeJ/BFD","2001","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"FSJ/FOeJ/BFD","2001","16-34 Jahre alt","Hauptschulabschluss","","","",""
"FSJ/FOeJ/BFD","2001","16-34 Jahre alt","Realschulabschluss","","","",""
"FSJ/FOeJ/BFD","2001","16-34 Jahre alt","(Fach-)Abitur","","","",""
"FSJ/FOeJ/BFD","2001","16-34 Jahre alt","AkademikerInnen","","","",""
"FSJ/FOeJ/BFD","2001","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"FSJ/FOeJ/BFD","2001","35-65 Jahre alt","Hauptschulabschluss","","","",""
"FSJ/FOeJ/BFD","2001","35-65 Jahre alt","Realschulabschluss","","","",""
"FSJ/FOeJ/BFD","2001","35-65 Jahre alt","(Fach-)Abitur","","","",""
"FSJ/FOeJ/BFD","2001","35-65 Jahre alt","AkademikerInnen","","","",""
"FSJ/FOeJ/BFD","2001","66 und älter","(noch) kein Abschluss","","","",""
"FSJ/FOeJ/BFD","2001","66 und älter","Hauptschulabschluss","","","",""
"FSJ/FOeJ/BFD","2001","66 und älter","Realschulabschluss","","","",""
"FSJ/FOeJ/BFD","2001","66 und älter","(Fach-)Abitur","","","",""
"FSJ/FOeJ/BFD","2001","66 und älter","AkademikerInnen","","","",""
"Werkstatt fuer Behinderte","2001","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Werkstatt fuer Behinderte","2001","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Werkstatt fuer Behinderte","2001","16-34 Jahre alt","Realschulabschluss","","","",""
"Werkstatt fuer Behinderte","2001","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Werkstatt fuer Behinderte","2001","16-34 Jahre alt","AkademikerInnen","","","",""
"Werkstatt fuer Behinderte","2001","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Werkstatt fuer Behinderte","2001","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Werkstatt fuer Behinderte","2001","35-65 Jahre alt","Realschulabschluss","","","",""
"Werkstatt fuer Behinderte","2001","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Werkstatt fuer Behinderte","2001","35-65 Jahre alt","AkademikerInnen","","","",""
"Werkstatt fuer Behinderte","2001","66 und älter","(noch) kein Abschluss","","","",""
"Werkstatt fuer Behinderte","2001","66 und älter","Hauptschulabschluss","","","",""
"Werkstatt fuer Behinderte","2001","66 und älter","Realschulabschluss","","","",""
"Werkstatt fuer Behinderte","2001","66 und älter","(Fach-)Abitur","","","",""
"Werkstatt fuer Behinderte","2001","66 und älter","AkademikerInnen","","","",""
"Nicht erwerbstaetig","2001","16-34 Jahre alt","(noch) kein Abschluss","496","0.796311030942687","0.7642983959864","0.828323665898973"
"Nicht erwerbstaetig","2001","16-34 Jahre alt","Hauptschulabschluss","449","0.26979590631505","0.247805627813775","0.291786184816325"
"Nicht erwerbstaetig","2001","16-34 Jahre alt","Realschulabschluss","548","0.222919643122587","0.2055239150038","0.240315371241373"
"Nicht erwerbstaetig","2001","16-34 Jahre alt","(Fach-)Abitur","445","0.343734762494398","0.317094304500583","0.370375220488213"
"Nicht erwerbstaetig","2001","16-34 Jahre alt","AkademikerInnen","100","0.154198066997962","0.126087004318375","0.18230912967755"
"Nicht erwerbstaetig","2001","35-65 Jahre alt","(noch) kein Abschluss","114","0.52748193386978","0.458291493139039","0.596672374600521"
"Nicht erwerbstaetig","2001","35-65 Jahre alt","Hauptschulabschluss","2322","0.403920682572652","0.39095993477405","0.416881430371253"
"Nicht erwerbstaetig","2001","35-65 Jahre alt","Realschulabschluss","751","0.244614480091456","0.229709271148021","0.259519689034891"
"Nicht erwerbstaetig","2001","35-65 Jahre alt","(Fach-)Abitur","235","0.275471627517834","0.246021437959671","0.304921817075997"
"Nicht erwerbstaetig","2001","35-65 Jahre alt","AkademikerInnen","482","0.19812701431504","0.182530684909218","0.213723343720862"
"Nicht erwerbstaetig","2001","66 und älter","(noch) kein Abschluss","67","1","1","1"
"Nicht erwerbstaetig","2001","66 und älter","Hauptschulabschluss","2335","0.97827361184158","0.972417729664813","0.984129494018347"
"Nicht erwerbstaetig","2001","66 und älter","Realschulabschluss","392","0.978630633086373","0.964529219855956","0.99273204631679"
"Nicht erwerbstaetig","2001","66 und älter","(Fach-)Abitur","149","0.945824147240253","0.910188034949596","0.98146025953091"
"Nicht erwerbstaetig","2001","66 und älter","AkademikerInnen","397","0.927610018972354","0.902973713932334","0.952246324012373"
"Betriebliches Praktikum","2001","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Betriebliches Praktikum","2001","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Betriebliches Praktikum","2001","16-34 Jahre alt","Realschulabschluss","","","",""
"Betriebliches Praktikum","2001","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Betriebliches Praktikum","2001","16-34 Jahre alt","AkademikerInnen","","","",""
"Betriebliches Praktikum","2001","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Betriebliches Praktikum","2001","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Betriebliches Praktikum","2001","35-65 Jahre alt","Realschulabschluss","","","",""
"Betriebliches Praktikum","2001","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Betriebliches Praktikum","2001","35-65 Jahre alt","AkademikerInnen","","","",""
"Betriebliches Praktikum","2001","66 und älter","(noch) kein Abschluss","","","",""
"Betriebliches Praktikum","2001","66 und älter","Hauptschulabschluss","","","",""
"Betriebliches Praktikum","2001","66 und älter","Realschulabschluss","","","",""
"Betriebliches Praktikum","2001","66 und älter","(Fach-)Abitur","","","",""
"Betriebliches Praktikum","2001","66 und älter","AkademikerInnen","","","",""
"Wehrpflicht/Zivildienst","2001","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Wehrpflicht/Zivildienst","2001","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Wehrpflicht/Zivildienst","2001","16-34 Jahre alt","Realschulabschluss","35","0.0205425719138895","0.0146139239059077","0.0264712199218714"
"Wehrpflicht/Zivildienst","2001","16-34 Jahre alt","(Fach-)Abitur","45","0.0352463637061541","0.0249031468473296","0.0455895805649785"
"Wehrpflicht/Zivildienst","2001","16-34 Jahre alt","AkademikerInnen","","","",""
"Wehrpflicht/Zivildienst","2001","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Wehrpflicht/Zivildienst","2001","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Wehrpflicht/Zivildienst","2001","35-65 Jahre alt","Realschulabschluss","","","",""
"Wehrpflicht/Zivildienst","2001","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Wehrpflicht/Zivildienst","2001","35-65 Jahre alt","AkademikerInnen","","","",""
"Wehrpflicht/Zivildienst","2001","66 und älter","(noch) kein Abschluss","","","",""
"Wehrpflicht/Zivildienst","2001","66 und älter","Hauptschulabschluss","","","",""
"Wehrpflicht/Zivildienst","2001","66 und älter","Realschulabschluss","","","",""
"Wehrpflicht/Zivildienst","2001","66 und älter","(Fach-)Abitur","","","",""
"Wehrpflicht/Zivildienst","2001","66 und älter","AkademikerInnen","","","",""
"Voll erwerbstaetig","2002","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Voll erwerbstaetig","2002","16-34 Jahre alt","Hauptschulabschluss","629","0.473093020081729","0.446499305399862","0.499686734763596"
"Voll erwerbstaetig","2002","16-34 Jahre alt","Realschulabschluss","1033","0.506364623816992","0.484873671396897","0.527855576237087"
"Voll erwerbstaetig","2002","16-34 Jahre alt","(Fach-)Abitur","379","0.337112631616584","0.31144514951823","0.362780113714939"
"Voll erwerbstaetig","2002","16-34 Jahre alt","AkademikerInnen","439","0.696976924664211","0.661062425130526","0.732891424197896"
"Voll erwerbstaetig","2002","35-65 Jahre alt","(noch) kein Abschluss","48","0.279226317918966","0.213135809486512","0.34531682635142"
"Voll erwerbstaetig","2002","35-65 Jahre alt","Hauptschulabschluss","2190","0.432461269360296","0.418985545259669","0.445936993460923"
"Voll erwerbstaetig","2002","35-65 Jahre alt","Realschulabschluss","1858","0.533423899600625","0.516884414679285","0.549963384521964"
"Voll erwerbstaetig","2002","35-65 Jahre alt","(Fach-)Abitur","566","0.530046900320284","0.499699274125863","0.560394526514706"
"Voll erwerbstaetig","2002","35-65 Jahre alt","AkademikerInnen","2341","0.652679253533138","0.636670715552688","0.668687791513587"
"Voll erwerbstaetig","2002","66 und älter","(noch) kein Abschluss","","","",""
"Voll erwerbstaetig","2002","66 und älter","Hauptschulabschluss","","","",""
"Voll erwerbstaetig","2002","66 und älter","Realschulabschluss","","","",""
"Voll erwerbstaetig","2002","66 und älter","(Fach-)Abitur","","","",""
"Voll erwerbstaetig","2002","66 und älter","AkademikerInnen","","","",""
"Teilzeitbeschaeftigung","2002","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Teilzeitbeschaeftigung","2002","16-34 Jahre alt","Hauptschulabschluss","79","0.0636734872735719","0.0506678470084817","0.076679127538662"
"Teilzeitbeschaeftigung","2002","16-34 Jahre alt","Realschulabschluss","165","0.0747131138964725","0.0634110575396389","0.086015170253306"
"Teilzeitbeschaeftigung","2002","16-34 Jahre alt","(Fach-)Abitur","99","0.0803507865681572","0.0655909329187096","0.0951106402176049"
"Teilzeitbeschaeftigung","2002","16-34 Jahre alt","AkademikerInnen","65","0.097430173740674","0.0742556983266355","0.120604649154712"
"Teilzeitbeschaeftigung","2002","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Teilzeitbeschaeftigung","2002","35-65 Jahre alt","Hauptschulabschluss","607","0.116969795618466","0.108227904476054","0.125711686760877"
"Teilzeitbeschaeftigung","2002","35-65 Jahre alt","Realschulabschluss","609","0.161304303037749","0.149110204927964","0.173498401147534"
"Teilzeitbeschaeftigung","2002","35-65 Jahre alt","(Fach-)Abitur","164","0.135595638348001","0.114778470111472","0.156412806584531"
"Teilzeitbeschaeftigung","2002","35-65 Jahre alt","AkademikerInnen","429","0.123706639474929","0.112636383349302","0.134776895600556"
"Teilzeitbeschaeftigung","2002","66 und älter","(noch) kein Abschluss","","","",""
"Teilzeitbeschaeftigung","2002","66 und älter","Hauptschulabschluss","","","",""
"Teilzeitbeschaeftigung","2002","66 und älter","Realschulabschluss","","","",""
"Teilzeitbeschaeftigung","2002","66 und älter","(Fach-)Abitur","","","",""
"Teilzeitbeschaeftigung","2002","66 und älter","AkademikerInnen","","","",""
"Ausbildung/Lehre","2002","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Ausbildung/Lehre","2002","16-34 Jahre alt","Hauptschulabschluss","180","0.126182436368973","0.108495663527518","0.143869209210428"
"Ausbildung/Lehre","2002","16-34 Jahre alt","Realschulabschluss","273","0.137408986329601","0.122610037143697","0.152207935515504"
"Ausbildung/Lehre","2002","16-34 Jahre alt","(Fach-)Abitur","142","0.10015322788757","0.0838530388825046","0.116453416892635"
"Ausbildung/Lehre","2002","16-34 Jahre alt","AkademikerInnen","","","",""
"Ausbildung/Lehre","2002","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Ausbildung/Lehre","2002","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Ausbildung/Lehre","2002","35-65 Jahre alt","Realschulabschluss","","","",""
"Ausbildung/Lehre","2002","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Ausbildung/Lehre","2002","35-65 Jahre alt","AkademikerInnen","","","",""
"Ausbildung/Lehre","2002","66 und älter","(noch) kein Abschluss","","","",""
"Ausbildung/Lehre","2002","66 und älter","Hauptschulabschluss","","","",""
"Ausbildung/Lehre","2002","66 und älter","Realschulabschluss","","","",""
"Ausbildung/Lehre","2002","66 und älter","(Fach-)Abitur","","","",""
"Ausbildung/Lehre","2002","66 und älter","AkademikerInnen","","","",""
"Geringfuegig erwerbstaetig","2002","16-34 Jahre alt","(noch) kein Abschluss","56","0.068963939254311","0.0497626975901276","0.0881651809184943"
"Geringfuegig erwerbstaetig","2002","16-34 Jahre alt","Hauptschulabschluss","42","0.0312704133652579","0.0219998345179802","0.0405409922125355"
"Geringfuegig erwerbstaetig","2002","16-34 Jahre alt","Realschulabschluss","65","0.0347550681501078","0.026881915288977","0.0426282210112387"
"Geringfuegig erwerbstaetig","2002","16-34 Jahre alt","(Fach-)Abitur","128","0.0916235615783064","0.0759592108535213","0.107287912303091"
"Geringfuegig erwerbstaetig","2002","16-34 Jahre alt","AkademikerInnen","","","",""
"Geringfuegig erwerbstaetig","2002","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Geringfuegig erwerbstaetig","2002","35-65 Jahre alt","Hauptschulabschluss","223","0.043165896749542","0.037637878655406","0.0486939148436779"
"Geringfuegig erwerbstaetig","2002","35-65 Jahre alt","Realschulabschluss","141","0.0432363963791966","0.0364934210801077","0.0499793716782856"
"Geringfuegig erwerbstaetig","2002","35-65 Jahre alt","(Fach-)Abitur","47","0.0395045293047396","0.0276601740859858","0.0513488845234934"
"Geringfuegig erwerbstaetig","2002","35-65 Jahre alt","AkademikerInnen","64","0.0238470750832867","0.0187171279056456","0.0289770222609277"
"Geringfuegig erwerbstaetig","2002","66 und älter","(noch) kein Abschluss","","","",""
"Geringfuegig erwerbstaetig","2002","66 und älter","Hauptschulabschluss","","","",""
"Geringfuegig erwerbstaetig","2002","66 und älter","Realschulabschluss","","","",""
"Geringfuegig erwerbstaetig","2002","66 und älter","(Fach-)Abitur","","","",""
"Geringfuegig erwerbstaetig","2002","66 und älter","AkademikerInnen","","","",""
"Altersteilzeit mit Arbeitszeit Null","2002","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Altersteilzeit mit Arbeitszeit Null","2002","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Altersteilzeit mit Arbeitszeit Null","2002","16-34 Jahre alt","Realschulabschluss","","","",""
"Altersteilzeit mit Arbeitszeit Null","2002","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Altersteilzeit mit Arbeitszeit Null","2002","16-34 Jahre alt","AkademikerInnen","","","",""
"Altersteilzeit mit Arbeitszeit Null","2002","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Altersteilzeit mit Arbeitszeit Null","2002","35-65 Jahre alt","Hauptschulabschluss","30","0.0050168644536959","0.0030950794829562","0.00693864942443559"
"Altersteilzeit mit Arbeitszeit Null","2002","35-65 Jahre alt","Realschulabschluss","","","",""
"Altersteilzeit mit Arbeitszeit Null","2002","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Altersteilzeit mit Arbeitszeit Null","2002","35-65 Jahre alt","AkademikerInnen","","","",""
"Altersteilzeit mit Arbeitszeit Null","2002","66 und älter","(noch) kein Abschluss","","","",""
"Altersteilzeit mit Arbeitszeit Null","2002","66 und älter","Hauptschulabschluss","","","",""
"Altersteilzeit mit Arbeitszeit Null","2002","66 und älter","Realschulabschluss","","","",""
"Altersteilzeit mit Arbeitszeit Null","2002","66 und älter","(Fach-)Abitur","","","",""
"Altersteilzeit mit Arbeitszeit Null","2002","66 und älter","AkademikerInnen","","","",""
"Freiwilliger Wehrdienst","2002","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Freiwilliger Wehrdienst","2002","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Freiwilliger Wehrdienst","2002","16-34 Jahre alt","Realschulabschluss","","","",""
"Freiwilliger Wehrdienst","2002","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Freiwilliger Wehrdienst","2002","16-34 Jahre alt","AkademikerInnen","","","",""
"Freiwilliger Wehrdienst","2002","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Freiwilliger Wehrdienst","2002","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Freiwilliger Wehrdienst","2002","35-65 Jahre alt","Realschulabschluss","","","",""
"Freiwilliger Wehrdienst","2002","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Freiwilliger Wehrdienst","2002","35-65 Jahre alt","AkademikerInnen","","","",""
"Freiwilliger Wehrdienst","2002","66 und älter","(noch) kein Abschluss","","","",""
"Freiwilliger Wehrdienst","2002","66 und älter","Hauptschulabschluss","","","",""
"Freiwilliger Wehrdienst","2002","66 und älter","Realschulabschluss","","","",""
"Freiwilliger Wehrdienst","2002","66 und älter","(Fach-)Abitur","","","",""
"Freiwilliger Wehrdienst","2002","66 und älter","AkademikerInnen","","","",""
"FSJ/FOeJ/BFD","2002","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"FSJ/FOeJ/BFD","2002","16-34 Jahre alt","Hauptschulabschluss","","","",""
"FSJ/FOeJ/BFD","2002","16-34 Jahre alt","Realschulabschluss","","","",""
