"erwst","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Andere","2009","(Fach-)Abitur","3","61","0.149861807585329","0.113244036469346","0.186479578701311"
"Andere","2009","(Fach-)Abitur","4","49","0.129800620038476","0.100371518978829","0.159229721098123"
"Andere","2009","(Fach-)Abitur","5 Einkommensstärkstes Quintil","44","0.0827352453090668","0.0582684976389616","0.107201992979172"
"Andere","2009","AkademikerIn","1 Einkommensschwächstes Quintil","26","","",""
"Andere","2009","AkademikerIn","2","19","","",""
"Andere","2009","AkademikerIn","3","22","","",""
"Andere","2009","AkademikerIn","4","32","0.050057876595105","0.0361250874712522","0.0639906657189578"
"Andere","2009","AkademikerIn","5 Einkommensstärkstes Quintil","40","0.0230936071591881","0.0163838765049092","0.029803337813467"
"voll erwerbstätig","2010","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","19","","",""
"voll erwerbstätig","2010","(noch) kein Abschluss","2","26","","",""
"voll erwerbstätig","2010","(noch) kein Abschluss","3","13","","",""
"voll erwerbstätig","2010","(noch) kein Abschluss","4","6","","",""
"voll erwerbstätig","2010","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","1","","",""
"voll erwerbstätig","2010","Hauptschule","1 Einkommensschwächstes Quintil","332","0.124785590012602","0.110366861713984","0.139204318311221"
"voll erwerbstätig","2010","Hauptschule","2","693","0.246713390584189","0.228884689663789","0.26454209150459"
"voll erwerbstätig","2010","Hauptschule","3","468","0.303916691049364","0.280315803740176","0.327517578358552"
"voll erwerbstätig","2010","Hauptschule","4","470","0.387528323016902","0.360123091381593","0.414933554652211"
"voll erwerbstätig","2010","Hauptschule","5 Einkommensstärkstes Quintil","250","0.455874701272867","0.415788680286639","0.495960722259094"
"voll erwerbstätig","2010","Realschule","1 Einkommensschwächstes Quintil","279","0.216343792477113","0.194012620772067","0.23867496418216"
"voll erwerbstätig","2010","Realschule","2","641","0.384250959879846","0.361236605214987","0.407265314544705"
"voll erwerbstätig","2010","Realschule","3","596","0.459682540619891","0.433117330808993","0.486247750430789"
"voll erwerbstätig","2010","Realschule","4","777","0.569876347699119","0.544161729827279","0.595590965570959"
"voll erwerbstätig","2010","Realschule","5 Einkommensstärkstes Quintil","545","0.63757218429231","0.608187097668109","0.666957270916511"
"voll erwerbstätig","2010","(Fach-)Abitur","1 Einkommensschwächstes Quintil","85","0.106245368260354","0.0808587980093215","0.131631938511387"
"voll erwerbstätig","2010","(Fach-)Abitur","2","194","0.264156706493987","0.231068030301732","0.297245382686242"
"voll erwerbstätig","2010","(Fach-)Abitur","3","215","0.429507108775027","0.386755272506891","0.472258945043164"
"voll erwerbstätig","2010","(Fach-)Abitur","4","276","0.439588409533264","0.402033778295058","0.47714304077147"
"voll erwerbstätig","2010","(Fach-)Abitur","5 Einkommensstärkstes Quintil","303","0.578628531847858","0.540009555839669","0.617247507856047"
"voll erwerbstätig","2010","AkademikerIn","1 Einkommensschwächstes Quintil","86","0.210012500947868","0.1670941798657","0.252930822030036"
"voll erwerbstätig","2010","AkademikerIn","2","244","0.356585516274396","0.318912572539802","0.39425846000899"
"voll erwerbstätig","2010","AkademikerIn","3","290","0.413089119188315","0.377564627820782","0.448613610555847"
"voll erwerbstätig","2010","AkademikerIn","4","688","0.556897460951831","0.529566366803488","0.584228555100174"
"voll erwerbstätig","2010","AkademikerIn","5 Einkommensstärkstes Quintil","1399","0.645763872132834","0.626636958904064","0.664890785361604"
"Teilzeit","2010","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","11","","",""
"Teilzeit","2010","(noch) kein Abschluss","2","5","","",""
"Teilzeit","2010","(noch) kein Abschluss","3","3","","",""
"Teilzeit","2010","(noch) kein Abschluss","4","3","","",""
"Teilzeit","2010","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Teilzeit","2010","Hauptschule","1 Einkommensschwächstes Quintil","162","0.0809173398685247","0.0690190212391384","0.092815658497911"
"Teilzeit","2010","Hauptschule","2","166","0.0695582179214244","0.0590370963062135","0.0800793395366353"
"Teilzeit","2010","Hauptschule","3","129","0.0837946613886492","0.0695771027130584","0.09801222006424"
"Teilzeit","2010","Hauptschule","4","112","0.0810869841371378","0.0657319239453715","0.0964420443289041"
"Teilzeit","2010","Hauptschule","5 Einkommensstärkstes Quintil","56","0.108473687674389","0.0834443112767534","0.133503064072024"
"Teilzeit","2010","Realschule","1 Einkommensschwächstes Quintil","189","0.117275787141979","0.0998258767756837","0.134725697508275"
"Teilzeit","2010","Realschule","2","291","0.134223253377754","0.118094296213836","0.150352210541671"
"Teilzeit","2010","Realschule","3","234","0.134235566663852","0.116063956316125","0.15240717701158"
"Teilzeit","2010","Realschule","4","247","0.142711342412516","0.124544230942684","0.160878453882349"
"Teilzeit","2010","Realschule","5 Einkommensstärkstes Quintil","144","0.0987603387984487","0.0805229369718201","0.116997740625077"
"Teilzeit","2010","(Fach-)Abitur","1 Einkommensschwächstes Quintil","66","0.0924070579908716","0.0685488400112568","0.116265275970486"
"Teilzeit","2010","(Fach-)Abitur","2","115","0.131523459725771","0.106158360725957","0.156888558725585"
"Teilzeit","2010","(Fach-)Abitur","3","80","0.120385142471894","0.0922805559532606","0.148489728990528"
"Teilzeit","2010","(Fach-)Abitur","4","116","0.143000438973538","0.116512643399279","0.169488234547796"
"Teilzeit","2010","(Fach-)Abitur","5 Einkommensstärkstes Quintil","100","0.129273872314847","0.103033835720322","0.155513908909372"
"Teilzeit","2010","AkademikerIn","1 Einkommensschwächstes Quintil","47","0.10746546386646","0.0748324627823563","0.140098464950563"
"Teilzeit","2010","AkademikerIn","2","111","0.146234509533956","0.118443998974551","0.174025020093361"
"Teilzeit","2010","AkademikerIn","3","114","0.120599049743152","0.0971035158350605","0.144094583651244"
"Teilzeit","2010","AkademikerIn","4","179","0.112621048361585","0.0952277629117452","0.130014333811425"
"Teilzeit","2010","AkademikerIn","5 Einkommensstärkstes Quintil","349","0.114424720881406","0.101694549140762","0.127154892622051"
"nicht erwerbstätig","2010","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","358","0.877159789059786","0.84624161933989","0.908077958779681"
"nicht erwerbstätig","2010","(noch) kein Abschluss","2","172","0.741578220052488","0.687421261040925","0.79573517906405"
"nicht erwerbstätig","2010","(noch) kein Abschluss","3","103","0.734854630601411","0.662252952363307","0.807456308839515"
"nicht erwerbstätig","2010","(noch) kein Abschluss","4","84","0.682971308603945","0.601070580589149","0.764872036618742"
"nicht erwerbstätig","2010","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","96","0.807759166604623","0.736048647840328","0.879469685368918"
"nicht erwerbstätig","2010","Hauptschule","1 Einkommensschwächstes Quintil","1331","0.705469890147691","0.685581867720791","0.72535791257459"
"nicht erwerbstätig","2010","Hauptschule","2","1225","0.618159025479265","0.598066497247549","0.638251553710981"
"nicht erwerbstätig","2010","Hauptschule","3","768","0.554696844545313","0.529194730766186","0.58019895832444"
"nicht erwerbstätig","2010","Hauptschule","4","573","0.481850619177487","0.453743104242225","0.509958134112749"
"nicht erwerbstätig","2010","Hauptschule","5 Einkommensstärkstes Quintil","257","0.401006364299318","0.361559954607995","0.440452773990641"
"nicht erwerbstätig","2010","Realschule","1 Einkommensschwächstes Quintil","645","0.524201277049579","0.497115757167569","0.551286796931588"
"nicht erwerbstätig","2010","Realschule","2","569","0.343604145196407","0.321134223375693","0.366074067017121"
"nicht erwerbstätig","2010","Realschule","3","391","0.285875040407385","0.261790688127883","0.309959392686887"
"nicht erwerbstätig","2010","Realschule","4","336","0.249578633758652","0.227101061973518","0.272056205543786"
"nicht erwerbstätig","2010","Realschule","5 Einkommensstärkstes Quintil","281","0.217523720283414","0.192303990130429","0.242743450436398"
"nicht erwerbstätig","2010","(Fach-)Abitur","1 Einkommensschwächstes Quintil","314","0.562155625048573","0.521283422388646","0.603027827708499"
"nicht erwerbstätig","2010","(Fach-)Abitur","2","270","0.367502169488706","0.331318269246707","0.403686069730705"
"nicht erwerbstätig","2010","(Fach-)Abitur","3","166","0.333205934089037","0.292496346459042","0.373915521719031"
"nicht erwerbstätig","2010","(Fach-)Abitur","4","203","0.293245282513451","0.258799448373549","0.327691116653354"
"nicht erwerbstätig","2010","(Fach-)Abitur","5 Einkommensstärkstes Quintil","182","0.239125547268864","0.205764647234471","0.272486447303257"
"nicht erwerbstätig","2010","AkademikerIn","1 Einkommensschwächstes Quintil","171","0.526483927909653","0.473873726697745","0.579094129121561"
"nicht erwerbstätig","2010","AkademikerIn","2","226","0.426221866009755","0.387327011539018","0.465116720480491"
"nicht erwerbstätig","2010","AkademikerIn","3","306","0.419118841739487","0.383520304941513","0.454717378537462"
"nicht erwerbstätig","2010","AkademikerIn","4","361","0.290323481261297","0.265349454122877","0.315297508399718"
"nicht erwerbstätig","2010","AkademikerIn","5 Einkommensstärkstes Quintil","607","0.222451733333274","0.205819783540202","0.239083683126346"
"Andere","2010","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","45","0.0723700324611167","0.0479654764107494","0.0967745885114841"
"Andere","2010","(noch) kein Abschluss","2","48","0.119311374250368","0.0792096221473338","0.159413126353402"
"Andere","2010","(noch) kein Abschluss","3","23","","",""
"Andere","2010","(noch) kein Abschluss","4","31","0.212390256405222","0.140402260522636","0.284378252287809"
"Andere","2010","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","19","","",""
"Andere","2010","Hauptschule","1 Einkommensschwächstes Quintil","193","0.0888271799711822","0.076414635268316","0.101239724674048"
"Andere","2010","Hauptschule","2","162","0.0655693660151211","0.055332494764535","0.0758062372657072"
"Andere","2010","Hauptschule","3","94","0.0575918030166741","0.0456376087265267","0.0695459973068215"
"Andere","2010","Hauptschule","4","59","0.0495340736684728","0.0373284761018837","0.0617396712350618"
"Andere","2010","Hauptschule","5 Einkommensstärkstes Quintil","30","0.034645246753427","0.0199259844925117","0.0493645090143423"
"Andere","2010","Realschule","1 Einkommensschwächstes Quintil","193","0.142179143331329","0.123238586188877","0.16111970047378"
"Andere","2010","Realschule","2","215","0.137921641545993","0.121606943907816","0.15423633918417"
"Andere","2010","Realschule","3","131","0.120206852308872","0.102872219553561","0.137541485064184"
"Andere","2010","Realschule","4","64","0.0378336761297122","0.0279240460359102","0.0477433062235142"
"Andere","2010","Realschule","5 Einkommensstärkstes Quintil","58","0.0461437566258271","0.0333189899952781","0.0589685232563762"
"Andere","2010","(Fach-)Abitur","1 Einkommensschwächstes Quintil","101","0.239191948700201","0.204047988057793","0.27433590934261"
"Andere","2010","(Fach-)Abitur","2","103","0.236817664291536","0.204911315733166","0.268724012849905"
"Andere","2010","(Fach-)Abitur","3","54","0.116901814664041","0.0891520311715167","0.144651598156566"
"Andere","2010","(Fach-)Abitur","4","76","0.124165868979747","0.0992142413885713","0.149117496570922"
"Andere","2010","(Fach-)Abitur","5 Einkommensstärkstes Quintil","43","0.0529720485684307","0.0354545112198857","0.0704895859169757"
"Andere","2010","AkademikerIn","1 Einkommensschwächstes Quintil","42","0.15603810727602","0.117800844361726","0.194275370190314"
"Andere","2010","AkademikerIn","2","40","0.0709581081818934","0.0507641731950476","0.0911520431687393"
"Andere","2010","AkademikerIn","3","28","","",""
"Andere","2010","AkademikerIn","4","41","0.0401580094252861","0.0293560325985905","0.0509599862519817"
"Andere","2010","AkademikerIn","5 Einkommensstärkstes Quintil","47","0.0173596736524854","0.0121365577953746","0.0225827895095963"
"voll erwerbstätig","2011","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","30","0.0587958572696865","0.0379029494125769","0.0796887651267961"
"voll erwerbstätig","2011","(noch) kein Abschluss","2","33","0.132650858322177","0.0941392223580768","0.171162494286278"
"voll erwerbstätig","2011","(noch) kein Abschluss","3","16","","",""
"voll erwerbstätig","2011","(noch) kein Abschluss","4","9","","",""
"voll erwerbstätig","2011","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","7","","",""
"voll erwerbstätig","2011","Hauptschule","1 Einkommensschwächstes Quintil","329","0.122250642681389","0.108648687694217","0.135852597668561"
"voll erwerbstätig","2011","Hauptschule","2","728","0.246784926796028","0.230254000008245","0.263315853583811"
"voll erwerbstätig","2011","Hauptschule","3","552","0.278129054488701","0.257452280279731","0.298805828697671"
"voll erwerbstätig","2011","Hauptschule","4","618","0.396194242053682","0.371805659845498","0.420582824261866"
"voll erwerbstätig","2011","Hauptschule","5 Einkommensstärkstes Quintil","365","0.513278646623298","0.478578146919436","0.54797914632716"
"voll erwerbstätig","2011","Realschule","1 Einkommensschwächstes Quintil","296","0.240176711429902","0.217654251818327","0.262699171041476"
"voll erwerbstätig","2011","Realschule","2","719","0.388708366287853","0.366755346252187","0.410661386323519"
"voll erwerbstätig","2011","Realschule","3","725","0.489745708767068","0.465151192778764","0.514340224755373"
"voll erwerbstätig","2011","Realschule","4","922","0.581159051964338","0.558148617873884","0.604169486054793"
"voll erwerbstätig","2011","Realschule","5 Einkommensstärkstes Quintil","729","0.632717896547203","0.60685885636292","0.658576936731487"
"voll erwerbstätig","2011","(Fach-)Abitur","1 Einkommensschwächstes Quintil","96","0.125184193960787","0.100292969385588","0.150075418535987"
"voll erwerbstätig","2011","(Fach-)Abitur","2","204","0.294088756422531","0.260899840415485","0.327277672429577"
"voll erwerbstätig","2011","(Fach-)Abitur","3","285","0.429841155366761","0.392550013053983","0.467132297679538"
"voll erwerbstätig","2011","(Fach-)Abitur","4","345","0.479498962002012","0.444923695003054","0.51407422900097"
"voll erwerbstätig","2011","(Fach-)Abitur","5 Einkommensstärkstes Quintil","365","0.571570328131152","0.536225553960529","0.606915102301775"
"voll erwerbstätig","2011","AkademikerIn","1 Einkommensschwächstes Quintil","95","0.243030512293663","0.199734589133825","0.286326435453501"
"voll erwerbstätig","2011","AkademikerIn","2","202","0.337677934418718","0.299023428902988","0.376332439934448"
"voll erwerbstätig","2011","AkademikerIn","3","358","0.375393319969571","0.343030567775384","0.407756072163758"
"voll erwerbstätig","2011","AkademikerIn","4","803","0.52995072582141","0.505055625433769","0.55484582620905"
"voll erwerbstätig","2011","AkademikerIn","5 Einkommensstärkstes Quintil","1718","0.661299724931437","0.643942674106387","0.678656775756487"
"Teilzeit","2011","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","20","","",""
