"erwst","year","bildungsniveau","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"voll erwerbstätig","2005","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","2005","Realschule","kein Migrationshintergrund","2351","0.467843769932438","0.45400373109856","0.481683808766315"
"voll erwerbstätig","2005","Realschule","direkter Migrationshintergrund","76","0.385948103635186","0.317967976558992","0.45392823071138"
"voll erwerbstätig","2005","Realschule","indirekter Migrationshintergrund","94","0.522240714433804","0.452311284628943","0.592170144238664"
"voll erwerbstätig","2005","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","2005","(Fach-)Abitur","kein Migrationshintergrund","676","0.381575552855771","0.359021331576315","0.404129774135226"
"voll erwerbstätig","2005","(Fach-)Abitur","direkter Migrationshintergrund","144","0.421846373094676","0.371661202122133","0.472031544067218"
"voll erwerbstätig","2005","(Fach-)Abitur","indirekter Migrationshintergrund","45","0.272485801161106","0.199254526398599","0.345717075923612"
"voll erwerbstätig","2005","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","2005","AkademikerIn","kein Migrationshintergrund","2108","0.536469558891569","0.520526142992342","0.552412974790796"
"voll erwerbstätig","2005","AkademikerIn","direkter Migrationshintergrund","160","0.398667783988541","0.346546986907424","0.450788581069657"
"voll erwerbstätig","2005","AkademikerIn","indirekter Migrationshintergrund","53","0.743519629990185","0.640481769822054","0.846557490158316"
"voll erwerbstätig","2005","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","2005","(noch) kein Abschluss","kein Migrationshintergrund","8","","",""
"Teilzeit","2005","(noch) kein Abschluss","direkter Migrationshintergrund","12","","",""
"Teilzeit","2005","(noch) kein Abschluss","indirekter Migrationshintergrund","2","","",""
"Teilzeit","2005","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","2005","Hauptschule","kein Migrationshintergrund","465","0.0737575760794198","0.0672085983019012","0.0803065538569383"
"Teilzeit","2005","Hauptschule","direkter Migrationshintergrund","97","0.0784192502839846","0.0631388333643226","0.0936996672036465"
"Teilzeit","2005","Hauptschule","indirekter Migrationshintergrund","24","","",""
"Teilzeit","2005","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","2005","Realschule","kein Migrationshintergrund","678","0.118715692601932","0.109743896567357","0.127687488636507"
"Teilzeit","2005","Realschule","direkter Migrationshintergrund","23","","",""
"Teilzeit","2005","Realschule","indirekter Migrationshintergrund","18","","",""
"Teilzeit","2005","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","2005","(Fach-)Abitur","kein Migrationshintergrund","202","0.113150960167996","0.0984431433212497","0.127858777014743"
"Teilzeit","2005","(Fach-)Abitur","direkter Migrationshintergrund","54","0.162901051372976","0.125375510300828","0.200426592445124"
"Teilzeit","2005","(Fach-)Abitur","indirekter Migrationshintergrund","11","","",""
"Teilzeit","2005","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","2005","AkademikerIn","kein Migrationshintergrund","451","0.110752856106907","0.100719218528659","0.120786493685155"
"Teilzeit","2005","AkademikerIn","direkter Migrationshintergrund","32","0.0934928461123129","0.062502740934716","0.12448295128991"
"Teilzeit","2005","AkademikerIn","indirekter Migrationshintergrund","4","","",""
"Teilzeit","2005","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2005","(noch) kein Abschluss","kein Migrationshintergrund","517","0.84648974753611","0.817353140804532","0.875626354267689"
"nicht erwerbstätig","2005","(noch) kein Abschluss","direkter Migrationshintergrund","173","0.75839685732469","0.701833353691923","0.814960360957457"
"nicht erwerbstätig","2005","(noch) kein Abschluss","indirekter Migrationshintergrund","89","0.850109907316515","0.779072643236475","0.921147171396555"
"nicht erwerbstätig","2005","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2005","Hauptschule","kein Migrationshintergrund","3687","0.60534494764467","0.59309827359869","0.61759162169065"
"nicht erwerbstätig","2005","Hauptschule","direkter Migrationshintergrund","599","0.515262695533902","0.486855737084824","0.543669653982981"
"nicht erwerbstätig","2005","Hauptschule","indirekter Migrationshintergrund","106","0.402650285717083","0.343378426160148","0.461922145274018"
"nicht erwerbstätig","2005","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2005","Realschule","kein Migrationshintergrund","1573","0.337681940512394","0.324564336273543","0.350799544751244"
"nicht erwerbstätig","2005","Realschule","direkter Migrationshintergrund","79","0.408535934179738","0.339893244680912","0.477178623678564"
"nicht erwerbstätig","2005","Realschule","indirekter Migrationshintergrund","55","0.272559430180575","0.210221924502497","0.334896935858654"
"nicht erwerbstätig","2005","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2005","(Fach-)Abitur","kein Migrationshintergrund","663","0.37575121212609","0.353264638243099","0.39823778600908"
"nicht erwerbstätig","2005","(Fach-)Abitur","direkter Migrationshintergrund","145","0.352728848635908","0.304173146675626","0.40128455059619"
"nicht erwerbstätig","2005","(Fach-)Abitur","indirekter Migrationshintergrund","60","0.457526505545472","0.375585496097135","0.53946751499381"
"nicht erwerbstätig","2005","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2005","AkademikerIn","kein Migrationshintergrund","1068","0.313473075953313","0.298641113655833","0.328305038250793"
"nicht erwerbstätig","2005","AkademikerIn","direkter Migrationshintergrund","127","0.452383743460588","0.39940033382108","0.505367153100096"
"nicht erwerbstätig","2005","AkademikerIn","indirekter Migrationshintergrund","11","","",""
"nicht erwerbstätig","2005","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2005","(noch) kein Abschluss","kein Migrationshintergrund","46","0.080057928756573","0.0581227163956367","0.101993141117509"
"Andere","2005","(noch) kein Abschluss","direkter Migrationshintergrund","8","","",""
"Andere","2005","(noch) kein Abschluss","indirekter Migrationshintergrund","3","","",""
"Andere","2005","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2005","Hauptschule","kein Migrationshintergrund","326","0.0526462215882289","0.0470506099612726","0.0582418332151853"
"Andere","2005","Hauptschule","direkter Migrationshintergrund","72","0.070087625345046","0.055576574957452","0.0845986757326401"
"Andere","2005","Hauptschule","indirekter Migrationshintergrund","39","0.134074187952619","0.0928944909128205","0.175253884992418"
"Andere","2005","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2005","Realschule","kein Migrationshintergrund","391","0.075758596953237","0.0684189363277812","0.0830982575786928"
"Andere","2005","Realschule","direkter Migrationshintergrund","19","","",""
"Andere","2005","Realschule","indirekter Migrationshintergrund","29","","",""
"Andere","2005","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2005","(Fach-)Abitur","kein Migrationshintergrund","241","0.129522274850143","0.113932303966533","0.145112245733754"
"Andere","2005","(Fach-)Abitur","direkter Migrationshintergrund","29","","",""
"Andere","2005","(Fach-)Abitur","indirekter Migrationshintergrund","26","","",""
"Andere","2005","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2005","AkademikerIn","kein Migrationshintergrund","131","0.0393045090482106","0.0330917606329971","0.0455172574634241"
"Andere","2005","AkademikerIn","direkter Migrationshintergrund","20","","",""
"Andere","2005","AkademikerIn","indirekter Migrationshintergrund","1","","",""
"Andere","2005","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","2006","(noch) kein Abschluss","kein Migrationshintergrund","22","","",""
"voll erwerbstätig","2006","(noch) kein Abschluss","direkter Migrationshintergrund","21","","",""
"voll erwerbstätig","2006","(noch) kein Abschluss","indirekter Migrationshintergrund","1","","",""
"voll erwerbstätig","2006","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","2006","Hauptschule","kein Migrationshintergrund","1723","0.261968680481083","0.251440028463577","0.272497332498588"
"voll erwerbstätig","2006","Hauptschule","direkter Migrationshintergrund","409","0.342503205094328","0.315346428162063","0.369659982026593"
"voll erwerbstätig","2006","Hauptschule","indirekter Migrationshintergrund","93","0.330130475874766","0.273079148111712","0.38718180363782"
"voll erwerbstätig","2006","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","2006","Realschule","kein Migrationshintergrund","2411","0.454912542088914","0.441602631968642","0.468222452209185"
"voll erwerbstätig","2006","Realschule","direkter Migrationshintergrund","77","0.398565369082493","0.330540839236657","0.466589898928329"
"voll erwerbstätig","2006","Realschule","indirekter Migrationshintergrund","93","0.472441126755412","0.404266338905275","0.540615914605548"
"voll erwerbstätig","2006","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","2006","(Fach-)Abitur","kein Migrationshintergrund","700","0.379017317796824","0.357220255357963","0.400814380235684"
"voll erwerbstätig","2006","(Fach-)Abitur","direkter Migrationshintergrund","156","0.411850330450268","0.363678900011505","0.460021760889031"
"voll erwerbstätig","2006","(Fach-)Abitur","indirekter Migrationshintergrund","45","0.292526353657152","0.219966357732341","0.365086349581963"
"voll erwerbstätig","2006","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","2006","AkademikerIn","kein Migrationshintergrund","2256","0.53958065867986","0.524388646474116","0.554772670885604"
"voll erwerbstätig","2006","AkademikerIn","direkter Migrationshintergrund","162","0.377914001176107","0.328239987464024","0.42758801488819"
"voll erwerbstätig","2006","AkademikerIn","indirekter Migrationshintergrund","56","0.780832987904686","0.687827630781712","0.87383834502766"
"voll erwerbstätig","2006","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","2006","(noch) kein Abschluss","kein Migrationshintergrund","7","","",""
"Teilzeit","2006","(noch) kein Abschluss","direkter Migrationshintergrund","11","","",""
"Teilzeit","2006","(noch) kein Abschluss","indirekter Migrationshintergrund","1","","",""
"Teilzeit","2006","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","2006","Hauptschule","kein Migrationshintergrund","493","0.066613215694915","0.0606425643265266","0.0725838670633034"
"Teilzeit","2006","Hauptschule","direkter Migrationshintergrund","114","0.0958512915680366","0.0790044689673044","0.112698114168769"
"Teilzeit","2006","Hauptschule","indirekter Migrationshintergrund","26","","",""
"Teilzeit","2006","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","2006","Realschule","kein Migrationshintergrund","756","0.122200729061016","0.113446607375724","0.130954850746309"
"Teilzeit","2006","Realschule","direkter Migrationshintergrund","24","","",""
"Teilzeit","2006","Realschule","indirekter Migrationshintergrund","24","","",""
"Teilzeit","2006","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","2006","(Fach-)Abitur","kein Migrationshintergrund","229","0.122461053290248","0.107732472806361","0.137189633774136"
"Teilzeit","2006","(Fach-)Abitur","direkter Migrationshintergrund","55","0.134041528798088","0.100695499801802","0.167387557794373"
"Teilzeit","2006","(Fach-)Abitur","indirekter Migrationshintergrund","11","","",""
"Teilzeit","2006","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","2006","AkademikerIn","kein Migrationshintergrund","493","0.10470903461118","0.0953768244010813","0.114041244821278"
"Teilzeit","2006","AkademikerIn","direkter Migrationshintergrund","43","0.103919422327756","0.072656509304131","0.135182335351382"
"Teilzeit","2006","AkademikerIn","indirekter Migrationshintergrund","6","","",""
"Teilzeit","2006","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2006","(noch) kein Abschluss","kein Migrationshintergrund","472","0.759444584388225","0.725498080083889","0.793391088692561"
"nicht erwerbstätig","2006","(noch) kein Abschluss","direkter Migrationshintergrund","146","0.767195051065559","0.706943783310238","0.827446318820879"
"nicht erwerbstätig","2006","(noch) kein Abschluss","indirekter Migrationshintergrund","87","0.889016452296171","0.825852326594207","0.952180577998135"
"nicht erwerbstätig","2006","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2006","Hauptschule","kein Migrationshintergrund","4108","0.615873669488","0.604227220012657","0.627520118963343"
"nicht erwerbstätig","2006","Hauptschule","direkter Migrationshintergrund","589","0.501369992263297","0.472756724497103","0.529983260029492"
"nicht erwerbstätig","2006","Hauptschule","indirekter Migrationshintergrund","106","0.407055562694848","0.34745344593368","0.466657679456017"
"nicht erwerbstätig","2006","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2006","Realschule","kein Migrationshintergrund","1751","0.339319256388565","0.326663790122241","0.351974722654889"
"nicht erwerbstätig","2006","Realschule","direkter Migrationshintergrund","79","0.425803309522616","0.357103361000634","0.494503258044599"
