"erwst","year","migback","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"nicht erwerbstätig","2010","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"nicht erwerbstätig","2010","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"nicht erwerbstätig","2010","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Andere","2010","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","457","0.132533487257466","0.121181282632127","0.143885691882804"
"Andere","2010","kein Migrationshintergrund","2","469","0.105130652015629","0.0961025856737297","0.114158718357529"
"Andere","2010","kein Migrationshintergrund","3","299","0.0836551819259532","0.0747073438418306","0.0926030200100759"
"Andere","2010","kein Migrationshintergrund","4","246","0.0570518910256621","0.0500893247266883","0.0640144573246359"
"Andere","2010","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","191","0.0357599137797476","0.030266325304593","0.0412535022549022"
"Andere","2010","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","97","0.0875997081650843","0.0705077913517342","0.104691624978434"
"Andere","2010","direkter Migrationshintergrund","2","78","0.116079462545764","0.0947577124465342","0.137401212644994"
"Andere","2010","direkter Migrationshintergrund","3","25","","",""
"Andere","2010","direkter Migrationshintergrund","4","21","","",""
"Andere","2010","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","8","","",""
"Andere","2010","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","62","0.231873196690708","0.187532735734598","0.276213657646818"
"Andere","2010","indirekter Migrationshintergrund","2","51","0.220343765537998","0.175072554047669","0.265614977028328"
"Andere","2010","indirekter Migrationshintergrund","3","29","","",""
"Andere","2010","indirekter Migrationshintergrund","4","24","","",""
"Andere","2010","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","9","","",""
"Andere","2010","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Andere","2010","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Andere","2010","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Andere","2010","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Andere","2010","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"voll erwerbstätig","2011","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","652","0.156716478731274","0.145406763213171","0.168026194249377"
"voll erwerbstätig","2011","kein Migrationshintergrund","2","1515","0.281008120244995","0.268604772114799","0.293411468375191"
"voll erwerbstätig","2011","kein Migrationshintergrund","3","1692","0.361987789467252","0.34794973893018","0.376025840004325"
"voll erwerbstätig","2011","kein Migrationshintergrund","4","2423","0.481108306938418","0.467619877953095","0.494596735923741"
"voll erwerbstätig","2011","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","2909","0.5997212510401","0.586691857659548","0.612750644420652"
"voll erwerbstätig","2011","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","195","0.143969550602257","0.122954490841461","0.164984610363053"
"voll erwerbstätig","2011","direkter Migrationshintergrund","2","343","0.358256329005823","0.327102952220431","0.389409705791216"
"voll erwerbstätig","2011","direkter Migrationshintergrund","3","213","0.396303999920219","0.354222831572453","0.438385168267984"
"voll erwerbstätig","2011","direkter Migrationshintergrund","4","191","0.464550018831409","0.417735502454805","0.511364535208013"
"voll erwerbstätig","2011","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","188","0.607346726022443","0.555130989150481","0.659562462894405"
"voll erwerbstätig","2011","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","43","0.147121153430335","0.110978824007837","0.183263482852834"
"voll erwerbstätig","2011","indirekter Migrationshintergrund","2","100","0.314422376409424","0.265781755643924","0.363062997174924"
"voll erwerbstätig","2011","indirekter Migrationshintergrund","3","90","0.405217192924275","0.341632367269493","0.468802018579057"
"voll erwerbstätig","2011","indirekter Migrationshintergrund","4","131","0.552541397541506","0.489502591007519","0.615580204075492"
"voll erwerbstätig","2011","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","128","0.722811674478377","0.663118969126979","0.782504379829776"
"voll erwerbstätig","2011","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"voll erwerbstätig","2011","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"voll erwerbstätig","2011","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"voll erwerbstätig","2011","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"voll erwerbstätig","2011","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Teilzeit","2011","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","452","0.0925829196356208","0.0835656210066444","0.101600218264597"
"Teilzeit","2011","kein Migrationshintergrund","2","730","0.0986569201502156","0.0904283126557715","0.10688552764466"
"Teilzeit","2011","kein Migrationshintergrund","3","662","0.100314075045729","0.0915385775758029","0.109089572515655"
"Teilzeit","2011","kein Migrationshintergrund","4","776","0.105719970365047","0.0974192293203408","0.114020711409753"
"Teilzeit","2011","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","748","0.098675622091897","0.0907448822128855","0.106606361970908"
"Teilzeit","2011","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","96","0.0888245308504403","0.071794392777834","0.105854668923047"
"Teilzeit","2011","direkter Migrationshintergrund","2","106","0.0936545601939658","0.0747250779133789","0.112584042474553"
"Teilzeit","2011","direkter Migrationshintergrund","3","79","0.129976122847019","0.10104523332278","0.158907012371258"
"Teilzeit","2011","direkter Migrationshintergrund","4","72","0.161553569596243","0.127007329612221","0.196099809580264"
"Teilzeit","2011","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","45","0.118467790828649","0.0839138416799337","0.153021739977365"
"Teilzeit","2011","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","25","","",""
"Teilzeit","2011","indirekter Migrationshintergrund","2","50","0.126379739414543","0.0915689280926886","0.161190550736397"
"Teilzeit","2011","indirekter Migrationshintergrund","3","34","0.149745644337246","0.103530758772133","0.19596052990236"
"Teilzeit","2011","indirekter Migrationshintergrund","4","32","0.101619035717379","0.063313023234648","0.139925048200109"
"Teilzeit","2011","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","31","0.133513190137554","0.0881541056889372","0.17887227458617"
"Teilzeit","2011","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Teilzeit","2011","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Teilzeit","2011","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Teilzeit","2011","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Teilzeit","2011","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"nicht erwerbstätig","2011","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","2378","0.623081869934657","0.608005262986134","0.638158476883179"
"nicht erwerbstätig","2011","kein Migrationshintergrund","2","2334","0.537237979777571","0.523479206521231","0.550996753033911"
"nicht erwerbstätig","2011","kein Migrationshintergrund","3","1794","0.459097407883568","0.444540896733647","0.473653919033489"
"nicht erwerbstätig","2011","kein Migrationshintergrund","4","1756","0.360582543733693","0.347619822658797","0.37354526480859"
"nicht erwerbstätig","2011","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","1547","0.261977420774397","0.250284178018129","0.273670663530665"
"nicht erwerbstätig","2011","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","686","0.687088357675507","0.659331656223778","0.714845059127235"
"nicht erwerbstätig","2011","direkter Migrationshintergrund","2","383","0.449532100987439","0.417211922626723","0.481852279348154"
"nicht erwerbstätig","2011","direkter Migrationshintergrund","3","180","0.379464528050561","0.337716755314132","0.421212300786989"
"nicht erwerbstätig","2011","direkter Migrationshintergrund","4","146","0.30394308731678","0.260768980955398","0.347117193678162"
"nicht erwerbstätig","2011","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","93","0.238930687420171","0.193334710613134","0.284526664227207"
"nicht erwerbstätig","2011","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","232","0.607618340808484","0.557798229350711","0.657438452266256"
"nicht erwerbstätig","2011","indirekter Migrationshintergrund","2","142","0.359280817901939","0.309015903497172","0.409545732306706"
"nicht erwerbstätig","2011","indirekter Migrationshintergrund","3","73","0.343461859229395","0.281958393561657","0.404965324897132"
"nicht erwerbstätig","2011","indirekter Migrationshintergrund","4","51","0.207454862152241","0.156047780198017","0.258861944106464"
"nicht erwerbstätig","2011","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","47","0.104590957006998","0.063779789230325","0.145402124783671"
"nicht erwerbstätig","2011","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"nicht erwerbstätig","2011","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"nicht erwerbstätig","2011","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"nicht erwerbstätig","2011","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"nicht erwerbstätig","2011","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Andere","2011","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","487","0.127618731698449","0.117238240140139","0.137999223256759"
"Andere","2011","kein Migrationshintergrund","2","466","0.0830969798272188","0.0754801925426094","0.0907137671118281"
"Andere","2011","kein Migrationshintergrund","3","354","0.0786007276034509","0.0707396413526695","0.0864618138542323"
"Andere","2011","kein Migrationshintergrund","4","316","0.0525891789628419","0.0465633201952729","0.0586150377304109"
"Andere","2011","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","228","0.0396257060936057","0.0344379806795858","0.0448134315076255"
"Andere","2011","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","95","0.0801175608717962","0.0638665372381288","0.0963685845054636"
"Andere","2011","direkter Migrationshintergrund","2","78","0.0985570098127722","0.0791909937760874","0.117923025849457"
"Andere","2011","direkter Migrationshintergrund","3","47","0.0942553491822012","0.0691179521673822","0.11939274619702"
"Andere","2011","direkter Migrationshintergrund","4","27","","",""
"Andere","2011","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","10","","",""
"Andere","2011","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","69","0.203630533844302","0.162542661004881","0.244718406683724"
"Andere","2011","indirekter Migrationshintergrund","2","58","0.199917066274094","0.158017791374342","0.241816341173846"
"Andere","2011","indirekter Migrationshintergrund","3","32","0.101575303509084","0.0624493211313124","0.140701285886855"
"Andere","2011","indirekter Migrationshintergrund","4","25","","",""
"Andere","2011","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","10","","",""
"Andere","2011","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Andere","2011","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Andere","2011","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Andere","2011","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Andere","2011","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"voll erwerbstätig","2012","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","535","0.143041527777004","0.131402434049023","0.154680621504986"
"voll erwerbstätig","2012","kein Migrationshintergrund","2","1298","0.258944802343537","0.246386451410953","0.27150315327612"
"voll erwerbstätig","2012","kein Migrationshintergrund","3","1671","0.359605076161403","0.345694925709568","0.373515226613237"
"voll erwerbstätig","2012","kein Migrationshintergrund","4","2383","0.464452307808216","0.45110189096227","0.477802724654161"
"voll erwerbstätig","2012","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","2987","0.577845237334689","0.564967870928694","0.590722603740684"
"voll erwerbstätig","2012","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","165","0.147338682134973","0.123745571006661","0.170931793263285"
"voll erwerbstätig","2012","direkter Migrationshintergrund","2","317","0.352607692572778","0.320278357734035","0.38493702741152"
"voll erwerbstätig","2012","direkter Migrationshintergrund","3","230","0.421496534167279","0.380039347558305","0.462953720776252"
"voll erwerbstätig","2012","direkter Migrationshintergrund","4","203","0.481115422447894","0.434588294115172","0.527642550780617"
"voll erwerbstätig","2012","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","207","0.624643414956153","0.575238175272155","0.674048654640151"
"voll erwerbstätig","2012","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","33","0.0993017871769297","0.0662754053942911","0.132328168959568"
"voll erwerbstätig","2012","indirekter Migrationshintergrund","2","100","0.264041497566173","0.218120721703511","0.309962273428835"
