"erwst","year","bula_h","sex","n","percent","lower_confidence","upper_confidence"
"nicht erwerbstätig","2007","Sachsen-Anhalt","weiblich","235","0.574873983136207","0.529449754436634","0.62029821183578"
"nicht erwerbstätig","2007","Thueringen","maennlich","202","0.429263427329017","0.383632565700265","0.474894288957769"
"nicht erwerbstätig","2007","Thueringen","weiblich","249","0.571939020699888","0.527395288330101","0.616482753069676"
"Andere","2007","Schleswig-Holstein","maennlich","","","",""
"Andere","2007","Schleswig-Holstein","weiblich","","","",""
"Andere","2007","Hamburg","maennlich","","","",""
"Andere","2007","Hamburg","weiblich","","","",""
"Andere","2007","Niedersachsen","maennlich","59","0.066242238359962","0.0499393729365468","0.0825451037833771"
"Andere","2007","Niedersachsen","weiblich","97","0.0885452766652469","0.0705933607841225","0.106497192546371"
"Andere","2007","Bremen","maennlich","","","",""
"Andere","2007","Bremen","weiblich","","","",""
"Andere","2007","Nordrhein-Westfalen","maennlich","115","0.0506075781163127","0.0410817383012487","0.0601334179313768"
"Andere","2007","Nordrhein-Westfalen","weiblich","200","0.090808304399111","0.0789091912233663","0.102707417574856"
"Andere","2007","Hessen","maennlich","55","0.0929538044966608","0.0711933316576313","0.11471427733569"
"Andere","2007","Hessen","weiblich","67","0.0963647999991705","0.0749290746671694","0.117800525331172"
"Andere","2007","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Andere","2007","Rheinland-Pfalz,Saarland","weiblich","70","0.117512468445599","0.0926602880564324","0.142364648834765"
"Andere","2007","Baden-Wuerttemberg","maennlich","63","0.0595812496782899","0.0462658504718272","0.0728966488847526"
"Andere","2007","Baden-Wuerttemberg","weiblich","112","0.0917501700537782","0.0761714492257957","0.107328890881761"
"Andere","2007","Bayern","maennlich","72","0.0492593465945997","0.0380311124581256","0.0604875807310738"
"Andere","2007","Bayern","weiblich","173","0.104653002211884","0.0895546844050694","0.119751320018699"
"Andere","2007","Berlin","maennlich","","","",""
"Andere","2007","Berlin","weiblich","40","0.0852418042650139","0.058310800748978","0.11217280778105"
"Andere","2007","Brandenburg","maennlich","","","",""
"Andere","2007","Brandenburg","weiblich","","","",""
"Andere","2007","Mecklenburg-Vorpommern","maennlich","","","",""
"Andere","2007","Mecklenburg-Vorpommern","weiblich","","","",""
"Andere","2007","Sachsen","maennlich","53","0.0769091828612763","0.0579410404299553","0.0958773252925972"
"Andere","2007","Sachsen","weiblich","49","0.0720846690077315","0.0539113637321211","0.090257974283342"
"Andere","2007","Sachsen-Anhalt","maennlich","","","",""
"Andere","2007","Sachsen-Anhalt","weiblich","","","",""
"Andere","2007","Thueringen","maennlich","33","0.0729985978955021","0.0490170987535361","0.0969800970374682"
"Andere","2007","Thueringen","weiblich","34","0.0567904709629414","0.0359551236072303","0.0776258183186525"
"voll erwerbstätig","2008","Schleswig-Holstein","maennlich","130","0.52024361034141","0.460430766012912","0.580056454669907"
"voll erwerbstätig","2008","Schleswig-Holstein","weiblich","51","0.172608611775321","0.129557044787977","0.215660178762664"
"voll erwerbstätig","2008","Hamburg","maennlich","72","0.585523509960916","0.502113569464664","0.668933450457167"
"voll erwerbstätig","2008","Hamburg","weiblich","41","0.270108188063469","0.19905221648277","0.341164159644169"
"voll erwerbstätig","2008","Niedersachsen","maennlich","457","0.532633373295972","0.499170579924682","0.566096166667262"
"voll erwerbstätig","2008","Niedersachsen","weiblich","183","0.217135109406937","0.190406065317614","0.243864153496261"
"voll erwerbstätig","2008","Bremen","maennlich","","","",""
"voll erwerbstätig","2008","Bremen","weiblich","","","",""
"voll erwerbstätig","2008","Nordrhein-Westfalen","maennlich","1026","0.534704406260223","0.51221109135133","0.557197721169117"
"voll erwerbstätig","2008","Nordrhein-Westfalen","weiblich","451","0.208842377004195","0.191419819889146","0.226264934119244"
"voll erwerbstätig","2008","Hessen","maennlich","355","0.535212548113711","0.496721603040697","0.573703493186726"
"voll erwerbstätig","2008","Hessen","weiblich","168","0.220745980464461","0.189799627591818","0.251692333337105"
"voll erwerbstätig","2008","Rheinland-Pfalz,Saarland","maennlich","278","0.536384784673077","0.492805392984886","0.579964176361267"
"voll erwerbstätig","2008","Rheinland-Pfalz,Saarland","weiblich","129","0.211992411285606","0.179663635237046","0.244321187334167"
"voll erwerbstätig","2008","Baden-Wuerttemberg","maennlich","687","0.591669683599422","0.563224296171764","0.620115071027079"
"voll erwerbstätig","2008","Baden-Wuerttemberg","weiblich","285","0.237075538882223","0.213432860757997","0.260718217006448"
"voll erwerbstätig","2008","Bayern","maennlich","759","0.587509593808124","0.561012958001352","0.614006229614896"
"voll erwerbstätig","2008","Bayern","weiblich","349","0.257184810194626","0.234833641389584","0.279535978999667"
"voll erwerbstätig","2008","Berlin","maennlich","161","0.49115619323229","0.437461912007527","0.544850474457053"
"voll erwerbstätig","2008","Berlin","weiblich","137","0.29902363519593","0.253816766522455","0.344230503869405"
"voll erwerbstätig","2008","Brandenburg","maennlich","174","0.432515590309313","0.383781744117247","0.481249436501379"
"voll erwerbstätig","2008","Brandenburg","weiblich","116","0.257226657753542","0.21605576497756","0.298397550529524"
"voll erwerbstätig","2008","Mecklenburg-Vorpommern","maennlich","110","0.470044121710662","0.406367317461314","0.53372092596001"
"voll erwerbstätig","2008","Mecklenburg-Vorpommern","weiblich","86","0.270325286108641","0.216131908171477","0.324518664045805"
"voll erwerbstätig","2008","Sachsen","maennlich","372","0.534734401848489","0.498070994493583","0.571397809203396"
"voll erwerbstätig","2008","Sachsen","weiblich","223","0.259572938779462","0.227879068941345","0.291266808617579"
"voll erwerbstätig","2008","Sachsen-Anhalt","maennlich","206","0.470694982508549","0.42178011458455","0.519609850432548"
"voll erwerbstätig","2008","Sachsen-Anhalt","weiblich","140","0.246062238623027","0.204967890201396","0.287156587044659"
"voll erwerbstätig","2008","Thueringen","maennlich","188","0.466707819675409","0.419553768571687","0.513861870779132"
"voll erwerbstätig","2008","Thueringen","weiblich","129","0.275749242222481","0.23445937587533","0.317039108569633"
"Teilzeit","2008","Schleswig-Holstein","maennlich","","","",""
"Teilzeit","2008","Schleswig-Holstein","weiblich","60","0.189322754055491","0.144692677280117","0.233952830830865"
"Teilzeit","2008","Hamburg","maennlich","","","",""
"Teilzeit","2008","Hamburg","weiblich","","","",""
"Teilzeit","2008","Niedersachsen","maennlich","","","",""
"Teilzeit","2008","Niedersachsen","weiblich","193","0.164193889629362","0.140177580798627","0.188210198460098"
"Teilzeit","2008","Bremen","maennlich","","","",""
"Teilzeit","2008","Bremen","weiblich","","","",""
"Teilzeit","2008","Nordrhein-Westfalen","maennlich","46","0.0280498096895337","0.020603877510576","0.0354957418684913"
"Teilzeit","2008","Nordrhein-Westfalen","weiblich","416","0.188016651299999","0.171269428698892","0.204763873901107"
"Teilzeit","2008","Hessen","maennlich","","","",""
"Teilzeit","2008","Hessen","weiblich","154","0.20937518406786","0.179017308983351","0.23973305915237"
"Teilzeit","2008","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Teilzeit","2008","Rheinland-Pfalz,Saarland","weiblich","124","0.168842085763903","0.139211104629339","0.198473066898467"
"Teilzeit","2008","Baden-Wuerttemberg","maennlich","","","",""
"Teilzeit","2008","Baden-Wuerttemberg","weiblich","235","0.168034494741487","0.147248806508991","0.188820182973983"
"Teilzeit","2008","Bayern","maennlich","34","0.0215812980047518","0.0137600243303208","0.0294025716791828"
"Teilzeit","2008","Bayern","weiblich","312","0.176124787299117","0.156645271729843","0.195604302868392"
"Teilzeit","2008","Berlin","maennlich","","","",""
"Teilzeit","2008","Berlin","weiblich","61","0.155879540923852","0.120061918631062","0.191697163216643"
"Teilzeit","2008","Brandenburg","maennlich","","","",""
"Teilzeit","2008","Brandenburg","weiblich","55","0.126650962716554","0.0953251524305757","0.157976773002532"
"Teilzeit","2008","Mecklenburg-Vorpommern","maennlich","","","",""
"Teilzeit","2008","Mecklenburg-Vorpommern","weiblich","","","",""
"Teilzeit","2008","Sachsen","maennlich","","","",""
"Teilzeit","2008","Sachsen","weiblich","124","0.141542837700103","0.116342423164145","0.16674325223606"
"Teilzeit","2008","Sachsen-Anhalt","maennlich","","","",""
"Teilzeit","2008","Sachsen-Anhalt","weiblich","51","0.108219337924424","0.0785796704400291","0.13785900540882"
"Teilzeit","2008","Thueringen","maennlich","","","",""
"Teilzeit","2008","Thueringen","weiblich","62","0.125645373453474","0.095021586759016","0.156269160147932"
"nicht erwerbstätig","2008","Schleswig-Holstein","maennlich","113","0.394022542882599","0.335520711344943","0.452524374420255"
"nicht erwerbstätig","2008","Schleswig-Holstein","weiblich","149","0.502723033884127","0.445763582295307","0.559682485472947"
"nicht erwerbstätig","2008","Hamburg","maennlich","50","0.362683043759467","0.28128067281966","0.444085414699274"
"nicht erwerbstätig","2008","Hamburg","weiblich","78","0.567444253310117","0.488160334951411","0.646728171668823"
"nicht erwerbstätig","2008","Niedersachsen","maennlich","319","0.372092674147605","0.339674205926368","0.404511142368842"
"nicht erwerbstätig","2008","Niedersachsen","weiblich","453","0.527435195674839","0.49506910599538","0.559801285354298"
"nicht erwerbstätig","2008","Bremen","maennlich","30","0.540602227073915","0.41754385252678","0.66366060162105"
"nicht erwerbstätig","2008","Bremen","weiblich","33","0.51570986700785","0.403353723110156","0.628066010905544"
"nicht erwerbstätig","2008","Nordrhein-Westfalen","maennlich","694","0.365606695760278","0.343888763322375","0.387324628198181"
"nicht erwerbstätig","2008","Nordrhein-Westfalen","weiblich","1020","0.512138435287267","0.490713818534921","0.533563052039613"
"nicht erwerbstätig","2008","Hessen","maennlich","233","0.355833159158477","0.318885185566075","0.39278113275088"
"nicht erwerbstätig","2008","Hessen","weiblich","295","0.464818898073408","0.427604086984296","0.50203370916252"
"nicht erwerbstätig","2008","Rheinland-Pfalz,Saarland","maennlich","195","0.378742008559785","0.336351187187264","0.421132829932305"
"nicht erwerbstätig","2008","Rheinland-Pfalz,Saarland","weiblich","304","0.50594829815699","0.466402242342561","0.54549435397142"
"nicht erwerbstätig","2008","Baden-Wuerttemberg","maennlich","363","0.311371008794665","0.284573271815806","0.338168745773525"
"nicht erwerbstätig","2008","Baden-Wuerttemberg","weiblich","595","0.487677246700611","0.459889675051941","0.515464818349281"
"nicht erwerbstätig","2008","Bayern","maennlich","458","0.337496732757212","0.31204571654361","0.362947748970815"
"nicht erwerbstätig","2008","Bayern","weiblich","642","0.452966304983317","0.427511065886353","0.478421544080281"
"nicht erwerbstätig","2008","Berlin","maennlich","135","0.363212807289215","0.311558836661374","0.414866777917056"
"nicht erwerbstätig","2008","Berlin","weiblich","170","0.488477971641052","0.439120302502574","0.537835640779529"
"nicht erwerbstätig","2008","Brandenburg","maennlich","196","0.504953356393998","0.455771883664937","0.554134829123059"
"nicht erwerbstätig","2008","Brandenburg","weiblich","235","0.527954009960627","0.480932740958812","0.574975278962442"
"nicht erwerbstätig","2008","Mecklenburg-Vorpommern","maennlich","108","0.469271190402272","0.405600381487044","0.5329419993175"
"nicht erwerbstätig","2008","Mecklenburg-Vorpommern","weiblich","131","0.565955638545241","0.505477767729537","0.626433509360945"
"nicht erwerbstätig","2008","Sachsen","maennlich","280","0.382052012066366","0.346337024973108","0.417766999159623"
"nicht erwerbstätig","2008","Sachsen","weiblich","344","0.52546003798587","0.489359750245582","0.561560325726159"
"nicht erwerbstätig","2008","Sachsen-Anhalt","maennlich","165","0.458553608644666","0.409723140842331","0.507384076447001"
"nicht erwerbstätig","2008","Sachsen-Anhalt","weiblich","200","0.554391737003721","0.506970065521047","0.601813408486394"
"nicht erwerbstätig","2008","Thueringen","maennlich","200","0.451709659605985","0.404671659419075","0.498747659792895"
"nicht erwerbstätig","2008","Thueringen","weiblich","227","0.535079496911881","0.4889965399043","0.581162453919462"
"Andere","2008","Schleswig-Holstein","maennlich","","","",""
"Andere","2008","Schleswig-Holstein","weiblich","36","0.135345600285062","0.0963742382369152","0.174316962333208"
"Andere","2008","Hamburg","maennlich","","","",""
"Andere","2008","Hamburg","weiblich","","","",""
"Andere","2008","Niedersachsen","maennlich","55","0.071995148802678","0.0546592686565847","0.0893310289487712"
"Andere","2008","Niedersachsen","weiblich","85","0.0912358052888618","0.072568430295192","0.109903180282532"
"Andere","2008","Bremen","maennlich","","","",""
"Andere","2008","Bremen","weiblich","","","",""
"Andere","2008","Nordrhein-Westfalen","maennlich","123","0.0716390882899649","0.0600094673251685","0.0832687092547614"
"Andere","2008","Nordrhein-Westfalen","weiblich","204","0.0910025364085385","0.0786749186765802","0.103330154140497"
"Andere","2008","Hessen","maennlich","43","0.0804635693869758","0.0594716402932642","0.101455498480687"
"Andere","2008","Hessen","weiblich","73","0.105059937394271","0.0821808293358248","0.127939045452717"
"Andere","2008","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Andere","2008","Rheinland-Pfalz,Saarland","weiblich","57","0.1132172047935","0.0881544532399904","0.13827995634701"
"Andere","2008","Baden-Wuerttemberg","maennlich","70","0.0715481037592112","0.0566323518947519","0.0864638556236705"
"Andere","2008","Baden-Wuerttemberg","weiblich","128","0.10721271967568","0.0900134629026307","0.124411976448729"
"Andere","2008","Bayern","maennlich","75","0.053412375429912","0.0413098031061387","0.0655149477536853"
"Andere","2008","Bayern","weiblich","166","0.11372409752294","0.0974892612465341","0.129958933799345"
"Andere","2008","Berlin","maennlich","","","",""
"Andere","2008","Berlin","weiblich","","","",""
"Andere","2008","Brandenburg","maennlich","","","",""
"Andere","2008","Brandenburg","weiblich","","","",""
"Andere","2008","Mecklenburg-Vorpommern","maennlich","","","",""
"Andere","2008","Mecklenburg-Vorpommern","weiblich","","","",""
"Andere","2008","Sachsen","maennlich","52","0.0746748251228725","0.0553530249298233","0.0939966253159217"
"Andere","2008","Sachsen","weiblich","44","0.0734241855345647","0.0545675385646244","0.0922808325045049"
"Andere","2008","Sachsen-Anhalt","maennlich","","","",""
"Andere","2008","Sachsen-Anhalt","weiblich","31","0.0913266864488274","0.0638417585071364","0.118811614390518"
"Andere","2008","Thueringen","maennlich","30","0.0598589746004275","0.0374369408454887","0.0822810083553663"
"Andere","2008","Thueringen","weiblich","32","0.0635258874121632","0.0409904966743128","0.0860612781500136"
"voll erwerbstätig","2009","Schleswig-Holstein","maennlich","121","0.492390364434826","0.430418039658905","0.554362689210747"
"voll erwerbstätig","2009","Schleswig-Holstein","weiblich","43","0.162594767580004","0.118499389678411","0.206690145481598"
