year,pgisced97,quintil_oecd,plj0047,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2012,First Stage of Tertiary Education,2nd Quintile,Not concerned at all,0.17194,33,196,0.11898,0.22491
2012,First Stage of Tertiary Education,3rd Quintile,Very concerned,0.18192,62,287,0.13721,0.22663
2012,First Stage of Tertiary Education,3rd Quintile,Somewhat concerned,0.58113,161,287,0.52395,0.63831
2012,First Stage of Tertiary Education,3rd Quintile,Not concerned at all,0.23694,64,287,0.18766,0.28622
2012,First Stage of Tertiary Education,4th Quintile,Very concerned,0.16082,51,331,0.12118,0.20045
2012,First Stage of Tertiary Education,4th Quintile,Somewhat concerned,0.63355,214,331,0.58156,0.68554
2012,First Stage of Tertiary Education,4th Quintile,Not concerned at all,0.20563,66,331,0.16203,0.24924
2012,First Stage of Tertiary Education,5th Quintile,Very concerned,0.17807,68,355,0.13821,0.21792
2012,First Stage of Tertiary Education,5th Quintile,Somewhat concerned,0.60488,212,355,0.55395,0.65581
2012,First Stage of Tertiary Education,5th Quintile,Not concerned at all,0.21706,75,355,0.17411,0.26000
2012,Second Stage of Tertiary Education,1st Quintile,Very concerned,0.24106,57,242,0.18706,0.29506
2012,Second Stage of Tertiary Education,1st Quintile,Somewhat concerned,0.60493,145,242,0.54321,0.66665
2012,Second Stage of Tertiary Education,1st Quintile,Not concerned at all,0.15401,40,242,0.10844,0.19958
2012,Second Stage of Tertiary Education,2nd Quintile,Very concerned,0.22543,82,364,0.18244,0.26842
2012,Second Stage of Tertiary Education,2nd Quintile,Somewhat concerned,0.58377,221,364,0.53306,0.63448
2012,Second Stage of Tertiary Education,2nd Quintile,Not concerned at all,0.19080,61,364,0.15038,0.23123
2012,Second Stage of Tertiary Education,3rd Quintile,Very concerned,0.21781,116,541,0.18300,0.25263
2012,Second Stage of Tertiary Education,3rd Quintile,Somewhat concerned,0.58572,326,541,0.54417,0.62726
2012,Second Stage of Tertiary Education,3rd Quintile,Not concerned at all,0.19647,99,541,0.16296,0.22998
2012,Second Stage of Tertiary Education,4th Quintile,Very concerned,0.15535,140,892,0.13157,0.17914
2012,Second Stage of Tertiary Education,4th Quintile,Somewhat concerned,0.63528,575,892,0.60367,0.66689
2012,Second Stage of Tertiary Education,4th Quintile,Not concerned at all,0.20937,177,892,0.18265,0.23608
2012,Second Stage of Tertiary Education,5th Quintile,Very concerned,0.16883,386,2121,0.15288,0.18478
2012,Second Stage of Tertiary Education,5th Quintile,Somewhat concerned,0.58571,1283,2121,0.56474,0.60668
2012,Second Stage of Tertiary Education,5th Quintile,Not concerned at all,0.24546,452,2121,0.22714,0.26378
2013,No answer / don't know,1st Quintile,Somewhat concerned,0.37899,53,90,0.27820,0.47978
2013,No answer / don't know,1st Quintile,Not concerned at all,0.44901,37,90,0.34567,0.55235
2013,Pre-primary Level,4th Quintile,Somewhat concerned,0.46460,32,32,0.28902,0.64017
2013,Pre-primary Level,5th Quintile,Somewhat concerned,0.57772,37,37,0.41637,0.73907
2013,Primary Level,1st Quintile,Somewhat concerned,0.44349,57,97,0.34411,0.54287
2013,Primary Level,1st Quintile,Not concerned at all,0.37236,40,97,0.27566,0.46907
2013,Lower Secondary Level,1st Quintile,Very concerned,0.20062,134,605,0.16869,0.23256
2013,Lower Secondary Level,1st Quintile,Somewhat concerned,0.50844,288,605,0.46857,0.54831
2013,Lower Secondary Level,1st Quintile,Not concerned at all,0.29094,183,605,0.25471,0.32716
2013,Lower Secondary Level,2nd Quintile,Very concerned,0.21444,99,512,0.17885,0.25002
2013,Lower Secondary Level,2nd Quintile,Somewhat concerned,0.47095,256,512,0.42767,0.51423
2013,Lower Secondary Level,2nd Quintile,Not concerned at all,0.31461,157,512,0.27435,0.35488
2013,Lower Secondary Level,3rd Quintile,Very concerned,0.18891,60,343,0.14743,0.23040
2013,Lower Secondary Level,3rd Quintile,Somewhat concerned,0.55475,186,343,0.50207,0.60742
2013,Lower Secondary Level,3rd Quintile,Not concerned at all,0.25634,97,343,0.21007,0.30262
2013,Lower Secondary Level,4th Quintile,Very concerned,0.24358,53,241,0.18927,0.29789
2013,Lower Secondary Level,4th Quintile,Somewhat concerned,0.50850,126,241,0.44525,0.57175
2013,Lower Secondary Level,4th Quintile,Not concerned at all,0.24792,62,241,0.19329,0.30255
2013,Lower Secondary Level,5th Quintile,Somewhat concerned,0.46163,65,107,0.36672,0.55653
2013,Lower Secondary Level,5th Quintile,Not concerned at all,0.36664,42,107,0.27490,0.45837
2013,Upper Secondary Level,1st Quintile,Very concerned,0.22308,375,1685,0.20319,0.24296
2013,Upper Secondary Level,1st Quintile,Somewhat concerned,0.53483,884,1685,0.51100,0.55865
2013,Upper Secondary Level,1st Quintile,Not concerned at all,0.24210,426,1685,0.22164,0.26256
2013,Upper Secondary Level,2nd Quintile,Very concerned,0.17751,366,1977,0.16066,0.19435
2013,Upper Secondary Level,2nd Quintile,Somewhat concerned,0.53930,1074,1977,0.51732,0.56128
2013,Upper Secondary Level,2nd Quintile,Not concerned at all,0.28319,537,1977,0.26333,0.30306
2013,Upper Secondary Level,3rd Quintile,Very concerned,0.19451,394,2032,0.17729,0.21172
2013,Upper Secondary Level,3rd Quintile,Somewhat concerned,0.57474,1162,2032,0.55324,0.59624
2013,Upper Secondary Level,3rd Quintile,Not concerned at all,0.23076,476,2032,0.21243,0.24908
2013,Upper Secondary Level,4th Quintile,Very concerned,0.20569,428,2013,0.18803,0.22336
2013,Upper Secondary Level,4th Quintile,Somewhat concerned,0.55175,1110,2013,0.53002,0.57348
2013,Upper Secondary Level,4th Quintile,Not concerned at all,0.24256,475,2013,0.22383,0.26129
2013,Upper Secondary Level,5th Quintile,Very concerned,0.17766,307,1634,0.15912,0.19620
2013,Upper Secondary Level,5th Quintile,Somewhat concerned,0.59286,961,1634,0.56903,0.61669
2013,Upper Secondary Level,5th Quintile,Not concerned at all,0.22948,366,1634,0.20909,0.24988
2013,Post-secondary Non-tertiary Level,1st Quintile,Somewhat concerned,0.44752,72,107,0.35286,0.54218
2013,Post-secondary Non-tertiary Level,1st Quintile,Not concerned at all,0.28755,35,107,0.20138,0.37371
2013,Post-secondary Non-tertiary Level,2nd Quintile,Somewhat concerned,0.64757,103,145,0.56954,0.72560
2013,Post-secondary Non-tertiary Level,2nd Quintile,Not concerned at all,0.19661,42,145,0.13169,0.26152
2013,Post-secondary Non-tertiary Level,3rd Quintile,Very concerned,0.19751,41,222,0.14502,0.25000
2013,Post-secondary Non-tertiary Level,3rd Quintile,Somewhat concerned,0.58052,132,222,0.51546,0.64559
2013,Post-secondary Non-tertiary Level,3rd Quintile,Not concerned at all,0.22196,49,222,0.16717,0.27675
2013,Post-secondary Non-tertiary Level,4th Quintile,Very concerned,0.23306,48,235,0.17889,0.28723
2013,Post-secondary Non-tertiary Level,4th Quintile,Somewhat concerned,0.61798,145,235,0.55572,0.68023
2013,Post-secondary Non-tertiary Level,4th Quintile,Not concerned at all,0.14897,42,235,0.10335,0.19459
2013,Post-secondary Non-tertiary Level,5th Quintile,Very concerned,0.15852,55,326,0.11881,0.19823
2013,Post-secondary Non-tertiary Level,5th Quintile,Somewhat concerned,0.67707,207,326,0.62624,0.72791
2013,Post-secondary Non-tertiary Level,5th Quintile,Not concerned at all,0.16440,64,326,0.12411,0.20470
2013,First Stage of Tertiary Education,1st Quintile,Somewhat concerned,0.47618,50,50,0.33634,0.61602
2013,First Stage of Tertiary Education,2nd Quintile,Very concerned,0.17532,46,211,0.12389,0.22675
2013,First Stage of Tertiary Education,2nd Quintile,Somewhat concerned,0.63097,124,211,0.56571,0.69624
2013,First Stage of Tertiary Education,2nd Quintile,Not concerned at all,0.19371,41,211,0.14026,0.24716
2013,First Stage of Tertiary Education,3rd Quintile,Very concerned,0.20607,59,284,0.15895,0.25320
2013,First Stage of Tertiary Education,3rd Quintile,Somewhat concerned,0.59420,164,284,0.53698,0.65141
2013,First Stage of Tertiary Education,3rd Quintile,Not concerned at all,0.19973,61,284,0.15315,0.24631
2013,First Stage of Tertiary Education,4th Quintile,Very concerned,0.20562,74,338,0.16247,0.24877
2013,First Stage of Tertiary Education,4th Quintile,Somewhat concerned,0.56380,182,338,0.51085,0.61675
2013,First Stage of Tertiary Education,4th Quintile,Not concerned at all,0.23058,82,338,0.18561,0.27555
2013,First Stage of Tertiary Education,5th Quintile,Very concerned,0.15463,64,378,0.11813,0.19113
2013,First Stage of Tertiary Education,5th Quintile,Somewhat concerned,0.56846,228,378,0.51846,0.61846
2013,First Stage of Tertiary Education,5th Quintile,Not concerned at all,0.27691,86,378,0.23174,0.32208
2013,Second Stage of Tertiary Education,1st Quintile,Very concerned,0.27633,69,268,0.22269,0.32997
2013,Second Stage of Tertiary Education,1st Quintile,Somewhat concerned,0.49619,142,268,0.43621,0.55616
2013,Second Stage of Tertiary Education,1st Quintile,Not concerned at all,0.22748,57,268,0.17720,0.27776
2013,Second Stage of Tertiary Education,2nd Quintile,Very concerned,0.21363,93,430,0.17485,0.25242
2013,Second Stage of Tertiary Education,2nd Quintile,Somewhat concerned,0.59027,251,430,0.54373,0.63681
2013,Second Stage of Tertiary Education,2nd Quintile,Not concerned at all,0.19610,86,430,0.15853,0.23367
2013,Second Stage of Tertiary Education,3rd Quintile,Very concerned,0.16080,109,586,0.13103,0.19056
2013,Second Stage of Tertiary Education,3rd Quintile,Somewhat concerned,0.63822,369,586,0.59928,0.67716
2013,Second Stage of Tertiary Education,3rd Quintile,Not concerned at all,0.20099,108,586,0.16851,0.23346
2013,Second Stage of Tertiary Education,4th Quintile,Very concerned,0.15673,165,964,0.13377,0.17969
2013,Second Stage of Tertiary Education,4th Quintile,Somewhat concerned,0.60484,583,964,0.57396,0.63572
2013,Second Stage of Tertiary Education,4th Quintile,Not concerned at all,0.23843,216,964,0.21152,0.26534
2013,Second Stage of Tertiary Education,5th Quintile,Very concerned,0.16176,362,2199,0.14637,0.17716
2013,Second Stage of Tertiary Education,5th Quintile,Somewhat concerned,0.58426,1314,2199,0.56366,0.60487
2013,Second Stage of Tertiary Education,5th Quintile,Not concerned at all,0.25397,523,2199,0.23578,0.27217
2014,No answer / don't know,1st Quintile,Very concerned,0.20404,60,265,0.15543,0.25266
2014,No answer / don't know,1st Quintile,Somewhat concerned,0.49060,116,265,0.43029,0.55090
2014,No answer / don't know,1st Quintile,Not concerned at all,0.30536,89,265,0.24980,0.36092
2014,No answer / don't know,2nd Quintile,Somewhat concerned,0.48473,46,79,0.37381,0.59564
2014,No answer / don't know,2nd Quintile,Not concerned at all,0.21535,33,79,0.12412,0.30658
2014,No answer / don't know,3rd Quintile,Somewhat concerned,0.51675,49,49,0.37537,0.65812
2014,No answer / don't know,4th Quintile,Somewhat concerned,0.42096,35,35,0.25501,0.58692
2014,No answer / don't know,5th Quintile,Somewhat concerned,0.63294,34,34,0.46848,0.79739
2014,Pre-primary Level,1st Quintile,Very concerned,0.26807,37,146,0.19597,0.34017
2014,Pre-primary Level,1st Quintile,Somewhat concerned,0.33301,62,146,0.25630,0.40972
2014,Pre-primary Level,1st Quintile,Not concerned at all,0.39892,47,146,0.31922,0.47863
2014,Pre-primary Level,2nd Quintile,Somewhat concerned,0.35950,44,80,0.25368,0.46531
2014,Pre-primary Level,2nd Quintile,Not concerned at all,0.46277,36,80,0.35281,0.57272
2014,Pre-primary Level,3rd Quintile,Somewhat concerned,0.36855,33,33,0.20141,0.53570
2014,Pre-primary Level,4th Quintile,Somewhat concerned,0.50723,39,39,0.34827,0.66619
2014,Pre-primary Level,5th Quintile,Somewhat concerned,0.54366,39,39,0.38529,0.70203
2014,Primary Level,1st Quintile,Very concerned,0.27083,97,331,0.22289,0.31878
2014,Primary Level,1st Quintile,Somewhat concerned,0.37291,127,331,0.32074,0.42509
2014,Primary Level,1st Quintile,Not concerned at all,0.35626,107,331,0.30459,0.40792
2014,Primary Level,2nd Quintile,Somewhat concerned,0.43762,41,78,0.32682,0.54843
2014,Primary Level,2nd Quintile,Not concerned at all,0.34324,37,78,0.23719,0.44929
2014,Lower Secondary Level,1st Quintile,Very concerned,0.21040,293,1256,0.18785,0.23295
2014,Lower Secondary Level,1st Quintile,Somewhat concerned,0.51762,594,1256,0.48998,0.54527
2014,Lower Secondary Level,1st Quintile,Not concerned at all,0.27198,369,1256,0.24736,0.29660
2014,Lower Secondary Level,2nd Quintile,Very concerned,0.26378,191,818,0.23356,0.29400
2014,Lower Secondary Level,2nd Quintile,Somewhat concerned,0.45506,383,818,0.42092,0.48921
2014,Lower Secondary Level,2nd Quintile,Not concerned at all,0.28116,244,818,0.25033,0.31199
2014,Lower Secondary Level,3rd Quintile,Very concerned,0.17205,106,543,0.14027,0.20382
2014,Lower Secondary Level,3rd Quintile,Somewhat concerned,0.55917,284,543,0.51737,0.60097
2014,Lower Secondary Level,3rd Quintile,Not concerned at all,0.26878,153,543,0.23146,0.30610
2014,Lower Secondary Level,4th Quintile,Very concerned,0.19940,74,332,0.15635,0.24244
2014,Lower Secondary Level,4th Quintile,Somewhat concerned,0.51257,158,332,0.45872,0.56642
2014,Lower Secondary Level,4th Quintile,Not concerned at all,0.28803,100,332,0.23924,0.33681
2014,Lower Secondary Level,5th Quintile,Somewhat concerned,0.54770,67,104,0.45158,0.64383
2014,Lower Secondary Level,5th Quintile,Not concerned at all,0.34863,37,104,0.25660,0.44066
2014,Upper Secondary Level,1st Quintile,Very concerned,0.23129,680,2739,0.21550,0.24709
2014,Upper Secondary Level,1st Quintile,Somewhat concerned,0.51039,1379,2739,0.49166,0.52911
2014,Upper Secondary Level,1st Quintile,Not concerned at all,0.25832,680,2739,0.24192,0.27471
2014,Upper Secondary Level,2nd Quintile,Very concerned,0.21669,658,2998,0.20194,0.23144
2014,Upper Secondary Level,2nd Quintile,Somewhat concerned,0.51843,1611,2998,0.50054,0.53632
2014,Upper Secondary Level,2nd Quintile,Not concerned at all,0.26488,729,2998,0.24909,0.28068
2014,Upper Secondary Level,3rd Quintile,Very concerned,0.23282,583,2641,0.21670,0.24894
2014,Upper Secondary Level,3rd Quintile,Somewhat concerned,0.54402,1461,2641,0.52502,0.56302
2014,Upper Secondary Level,3rd Quintile,Not concerned at all,0.22316,597,2641,0.20728,0.23905
2014,Upper Secondary Level,4th Quintile,Very concerned,0.21179,530,2417,0.19550,0.22808
2014,Upper Secondary Level,4th Quintile,Somewhat concerned,0.57814,1402,2417,0.55845,0.59784
2014,Upper Secondary Level,4th Quintile,Not concerned at all,0.21006,485,2417,0.19382,0.22631
2014,Upper Secondary Level,5th Quintile,Very concerned,0.19625,367,1662,0.17715,0.21535
2014,Upper Secondary Level,5th Quintile,Somewhat concerned,0.57360,954,1662,0.54982,0.59738
2014,Upper Secondary Level,5th Quintile,Not concerned at all,0.23015,341,1662,0.20990,0.25039
2014,Post-secondary Non-tertiary Level,1st Quintile,Very concerned,0.25141,87,363,0.20672,0.29610
2014,Post-secondary Non-tertiary Level,1st Quintile,Somewhat concerned,0.45331,182,363,0.40202,0.50459
2014,Post-secondary Non-tertiary Level,1st Quintile,Not concerned at all,0.29528,94,363,0.24829,0.34228
2014,Post-secondary Non-tertiary Level,2nd Quintile,Very concerned,0.19555,83,412,0.15721,0.23390
2014,Post-secondary Non-tertiary Level,2nd Quintile,Somewhat concerned,0.50507,220,412,0.45674,0.55341
2014,Post-secondary Non-tertiary Level,2nd Quintile,Not concerned at all,0.29937,109,412,0.25509,0.34365
2014,Post-secondary Non-tertiary Level,3rd Quintile,Very concerned,0.23979,93,424,0.19910,0.28048
2014,Post-secondary Non-tertiary Level,3rd Quintile,Somewhat concerned,0.49159,232,424,0.44394,0.53923
2014,Post-secondary Non-tertiary Level,3rd Quintile,Not concerned at all,0.26862,99,424,0.22638,0.31086
2014,Post-secondary Non-tertiary Level,4th Quintile,Very concerned,0.23154,90,458,0.19287,0.27022
2014,Post-secondary Non-tertiary Level,4th Quintile,Somewhat concerned,0.62662,273,458,0.58227,0.67097
2014,Post-secondary Non-tertiary Level,4th Quintile,Not concerned at all,0.14184,95,458,0.10985,0.17383
2014,Post-secondary Non-tertiary Level,5th Quintile,Very concerned,0.19232,77,383,0.15279,0.23184
2014,Post-secondary Non-tertiary Level,5th Quintile,Somewhat concerned,0.63298,228,383,0.58464,0.68131
2014,Post-secondary Non-tertiary Level,5th Quintile,Not concerned at all,0.17471,78,383,0.13663,0.21278
2014,First Stage of Tertiary Education,1st Quintile,Somewhat concerned,0.54668,67,67,0.42658,0.66679
2014,First Stage of Tertiary Education,2nd Quintile,Very concerned,0.22393,65,276,0.17466,0.27320
2014,First Stage of Tertiary Education,2nd Quintile,Somewhat concerned,0.60554,154,276,0.54777,0.66330
2014,First Stage of Tertiary Education,2nd Quintile,Not concerned at all,0.17053,57,276,0.12608,0.21498
2014,First Stage of Tertiary Education,3rd Quintile,Very concerned,0.22411,75,345,0.18004,0.26817
2014,First Stage of Tertiary Education,3rd Quintile,Somewhat concerned,0.61980,204,345,0.56850,0.67110
2014,First Stage of Tertiary Education,3rd Quintile,Not concerned at all,0.15609,66,345,0.11774,0.19445
2014,First Stage of Tertiary Education,4th Quintile,Very concerned,0.20434,102,430,0.16618,0.24249
2014,First Stage of Tertiary Education,4th Quintile,Somewhat concerned,0.60736,256,430,0.56115,0.65357
2014,First Stage of Tertiary Education,4th Quintile,Not concerned at all,0.18831,72,430,0.15131,0.22530
2014,First Stage of Tertiary Education,5th Quintile,Very concerned,0.18743,83,410,0.14961,0.22525
2014,First Stage of Tertiary Education,5th Quintile,Somewhat concerned,0.62908,252,410,0.58227,0.67590
2014,First Stage of Tertiary Education,5th Quintile,Not concerned at all,0.18349,75,410,0.14598,0.22100
2014,Second Stage of Tertiary Education,1st Quintile,Very concerned,0.21183,129,530,0.17701,0.24665
2014,Second Stage of Tertiary Education,1st Quintile,Somewhat concerned,0.61047,306,530,0.56892,0.65203
2014,Second Stage of Tertiary Education,1st Quintile,Not concerned at all,0.17769,95,530,0.14512,0.21027
2014,Second Stage of Tertiary Education,2nd Quintile,Very concerned,0.20193,145,659,0.17125,0.23260
2014,Second Stage of Tertiary Education,2nd Quintile,Somewhat concerned,0.57346,359,659,0.53567,0.61125
2014,Second Stage of Tertiary Education,2nd Quintile,Not concerned at all,0.22461,155,659,0.19272,0.25650
2014,Second Stage of Tertiary Education,3rd Quintile,Very concerned,0.22712,190,987,0.20097,0.25328
2014,Second Stage of Tertiary Education,3rd Quintile,Somewhat concerned,0.59131,622,987,0.56063,0.62200
