"plj0047","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"Keine Sorgen","2009","Brandenburg","direkter Migrationshintergrund","","","",""
"Keine Sorgen","2009","Brandenburg","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2009","Mecklenburg-Vorpommern","kein Migrationshintergrund","77","0.16658332220667","0.132680492063367","0.200486152349973"
"Keine Sorgen","2009","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"Keine Sorgen","2009","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2009","Sachsen","kein Migrationshintergrund","304","0.240409034813757","0.21743427984599","0.263383789781523"
"Keine Sorgen","2009","Sachsen","direkter Migrationshintergrund","","","",""
"Keine Sorgen","2009","Sachsen","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2009","Sachsen-Anhalt","kein Migrationshintergrund","142","0.224299015887419","0.194386795952631","0.254211235822206"
"Keine Sorgen","2009","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"Keine Sorgen","2009","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2009","Thüringen","kein Migrationshintergrund","174","0.245514220715466","0.215727358098543","0.275301083332389"
"Keine Sorgen","2009","Thüringen","direkter Migrationshintergrund","","","",""
"Keine Sorgen","2009","Thüringen","indirekter Migrationshintergrund","","","",""
"Große Sorgen","2010","Schleswig-Holstein","kein Migrationshintergrund","162","0.224980981737377","0.192217889848381","0.257744073626373"
"Große Sorgen","2010","Schleswig-Holstein","direkter Migrationshintergrund","","","",""
"Große Sorgen","2010","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"Große Sorgen","2010","Hamburg","kein Migrationshintergrund","73","0.194246578790039","0.1505577318786","0.237935425701478"
"Große Sorgen","2010","Hamburg","direkter Migrationshintergrund","","","",""
"Große Sorgen","2010","Hamburg","indirekter Migrationshintergrund","","","",""
"Große Sorgen","2010","Niedersachsen","kein Migrationshintergrund","460","0.219477639292311","0.200738436435288","0.238216842149333"
"Große Sorgen","2010","Niedersachsen","direkter Migrationshintergrund","51","0.16981352359631","0.120198784186344","0.219428263006276"
"Große Sorgen","2010","Niedersachsen","indirekter Migrationshintergrund","","","",""
"Große Sorgen","2010","Bremen","kein Migrationshintergrund","37","0.29412954409196","0.220471318769745","0.367787769414176"
"Große Sorgen","2010","Bremen","direkter Migrationshintergrund","","","",""
"Große Sorgen","2010","Bremen","indirekter Migrationshintergrund","","","",""
"Große Sorgen","2010","Nordrhein-Westfalen","kein Migrationshintergrund","835","0.215043689965686","0.20186576505737","0.228221614874002"
"Große Sorgen","2010","Nordrhein-Westfalen","direkter Migrationshintergrund","209","0.189763412812569","0.163782390799825","0.215744434825314"
"Große Sorgen","2010","Nordrhein-Westfalen","indirekter Migrationshintergrund","89","0.196952445438523","0.154741777713121","0.239163113163925"
"Große Sorgen","2010","Hessen","kein Migrationshintergrund","258","0.224592586128279","0.20153199408039","0.247653178176168"
"Große Sorgen","2010","Hessen","direkter Migrationshintergrund","84","0.292574990396145","0.241931217976473","0.343218762815818"
"Große Sorgen","2010","Hessen","indirekter Migrationshintergrund","32","0.28945666609791","0.196278435883456","0.382634896312364"
"Große Sorgen","2010","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","159","0.15858885259406","0.134371156001254","0.182806549186867"
"Große Sorgen","2010","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","34","0.197475666415563","0.135005639837277","0.259945692993848"
"Große Sorgen","2010","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","","","",""
"Große Sorgen","2010","Baden-Württemberg","kein Migrationshintergrund","372","0.159904115401238","0.144490219210945","0.17531801159153"
"Große Sorgen","2010","Baden-Württemberg","direkter Migrationshintergrund","105","0.202526504819394","0.1667230881308","0.238329921507988"
"Große Sorgen","2010","Baden-Württemberg","indirekter Migrationshintergrund","45","0.165083244116453","0.116246726330119","0.213919761902786"
"Große Sorgen","2010","Bayern","kein Migrationshintergrund","568","0.182420872661563","0.168465902280856","0.19637584304227"
"Große Sorgen","2010","Bayern","direkter Migrationshintergrund","103","0.224881348652341","0.185737079878029","0.264025617426652"
"Große Sorgen","2010","Bayern","indirekter Migrationshintergrund","50","0.128094507464249","0.0801954190177012","0.175993595910798"
"Große Sorgen","2010","Saarland","kein Migrationshintergrund","","","",""
"Große Sorgen","2010","Saarland","direkter Migrationshintergrund","","","",""
"Große Sorgen","2010","Saarland","indirekter Migrationshintergrund","","","",""
"Große Sorgen","2010","Berlin","kein Migrationshintergrund","195","0.253346574160135","0.222586701726253","0.284106446594018"
"Große Sorgen","2010","Berlin","direkter Migrationshintergrund","37","0.308459412369498","0.219694920330024","0.397223904408972"
"Große Sorgen","2010","Berlin","indirekter Migrationshintergrund","","","",""
"Große Sorgen","2010","Brandenburg","kein Migrationshintergrund","201","0.226749179637336","0.199528484829554","0.253969874445118"
"Große Sorgen","2010","Brandenburg","direkter Migrationshintergrund","","","",""
"Große Sorgen","2010","Brandenburg","indirekter Migrationshintergrund","","","",""
"Große Sorgen","2010","Mecklenburg-Vorpommern","kein Migrationshintergrund","118","0.247507020953272","0.211890333388713","0.28312370851783"
"Große Sorgen","2010","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"Große Sorgen","2010","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"Große Sorgen","2010","Sachsen","kein Migrationshintergrund","294","0.172141787685288","0.153719140184729","0.190564435185848"
"Große Sorgen","2010","Sachsen","direkter Migrationshintergrund","","","",""
"Große Sorgen","2010","Sachsen","indirekter Migrationshintergrund","","","",""
"Große Sorgen","2010","Sachsen-Anhalt","kein Migrationshintergrund","188","0.226220280000183","0.198561813788243","0.253878746212122"
"Große Sorgen","2010","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"Große Sorgen","2010","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"Große Sorgen","2010","Thüringen","kein Migrationshintergrund","193","0.244438156213939","0.216683376522684","0.272192935905194"
"Große Sorgen","2010","Thüringen","direkter Migrationshintergrund","","","",""
"Große Sorgen","2010","Thüringen","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2010","Schleswig-Holstein","kein Migrationshintergrund","357","0.585727791647806","0.547078048565438","0.624377534730174"
"Einige Sorgen","2010","Schleswig-Holstein","direkter Migrationshintergrund","39","0.369429319202669","0.262318496180188","0.47654014222515"
"Einige Sorgen","2010","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2010","Hamburg","kein Migrationshintergrund","184","0.583260536272849","0.528815734014821","0.637705338530878"
"Einige Sorgen","2010","Hamburg","direkter Migrationshintergrund","30","0.705520194071601","0.579178826812502","0.831861561330701"
"Einige Sorgen","2010","Hamburg","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2010","Niedersachsen","kein Migrationshintergrund","1054","0.5729065383036","0.550510734793727","0.595302341813473"
"Einige Sorgen","2010","Niedersachsen","direkter Migrationshintergrund","111","0.447121614920421","0.381421763271445","0.512821466569397"
"Einige Sorgen","2010","Niedersachsen","indirekter Migrationshintergrund","34","0.533265985924731","0.417221212653241","0.649310759196221"
"Einige Sorgen","2010","Bremen","kein Migrationshintergrund","75","0.512134678649503","0.431330933504685","0.59293842379432"
"Einige Sorgen","2010","Bremen","direkter Migrationshintergrund","","","",""
"Einige Sorgen","2010","Bremen","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2010","Nordrhein-Westfalen","kein Migrationshintergrund","2120","0.5622372892471","0.546324726116096","0.578149852378104"
"Einige Sorgen","2010","Nordrhein-Westfalen","direkter Migrationshintergrund","410","0.492890095870986","0.459764007462344","0.526016184279629"
"Einige Sorgen","2010","Nordrhein-Westfalen","indirekter Migrationshintergrund","172","0.545645471368543","0.492798073317789","0.598492869419298"
"Einige Sorgen","2010","Hessen","kein Migrationshintergrund","736","0.569761093773715","0.542401540252133","0.597120647295296"
"Einige Sorgen","2010","Hessen","direkter Migrationshintergrund","139","0.444419667844673","0.389105381844634","0.499733953844712"
"Einige Sorgen","2010","Hessen","indirekter Migrationshintergrund","39","0.387843874237879","0.287731683987814","0.487956064487944"
"Einige Sorgen","2010","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","477","0.550473980149124","0.517494926440591","0.583453033857657"
"Einige Sorgen","2010","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","75","0.439333073702823","0.361451411811985","0.51721473559366"
"Einige Sorgen","2010","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2010","Baden-Württemberg","kein Migrationshintergrund","1299","0.606163158034473","0.585615084125531","0.626711231943415"
"Einige Sorgen","2010","Baden-Württemberg","direkter Migrationshintergrund","252","0.500479137160556","0.455934521600726","0.545023752720385"
"Einige Sorgen","2010","Baden-Württemberg","indirekter Migrationshintergrund","116","0.555514564245764","0.490149138203868","0.62087999028766"
"Einige Sorgen","2010","Bayern","kein Migrationshintergrund","1733","0.582934481925578","0.565117309942833","0.600751653908324"
"Einige Sorgen","2010","Bayern","direkter Migrationshintergrund","213","0.521930158902558","0.475096375569047","0.568763942236069"
"Einige Sorgen","2010","Bayern","indirekter Migrationshintergrund","96","0.609018796603289","0.539079610239823","0.678957982966755"
"Einige Sorgen","2010","Saarland","kein Migrationshintergrund","97","0.512934829181102","0.440318042174342","0.585551616187862"
"Einige Sorgen","2010","Saarland","direkter Migrationshintergrund","","","",""
"Einige Sorgen","2010","Saarland","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2010","Berlin","kein Migrationshintergrund","443","0.570296163628718","0.535285340489039","0.605306986768396"
"Einige Sorgen","2010","Berlin","direkter Migrationshintergrund","45","0.377414125017189","0.284251840868046","0.470576409166332"
"Einige Sorgen","2010","Berlin","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2010","Brandenburg","kein Migrationshintergrund","533","0.592168052880944","0.560221113499626","0.624114992262262"
"Einige Sorgen","2010","Brandenburg","direkter Migrationshintergrund","","","",""
"Einige Sorgen","2010","Brandenburg","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2010","Mecklenburg-Vorpommern","kein Migrationshintergrund","342","0.58018370642041","0.53945309324988","0.620914319590939"
"Einige Sorgen","2010","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"Einige Sorgen","2010","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2010","Sachsen","kein Migrationshintergrund","928","0.599667512140428","0.575756575671577","0.623578448609279"
"Einige Sorgen","2010","Sachsen","direkter Migrationshintergrund","","","",""
"Einige Sorgen","2010","Sachsen","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2010","Sachsen-Anhalt","kein Migrationshintergrund","505","0.532813185981852","0.499830469326995","0.565795902636709"
"Einige Sorgen","2010","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"Einige Sorgen","2010","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2010","Thüringen","kein Migrationshintergrund","525","0.532388647827852","0.500164963672453","0.564612331983251"
"Einige Sorgen","2010","Thüringen","direkter Migrationshintergrund","","","",""
"Einige Sorgen","2010","Thüringen","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2010","Schleswig-Holstein","kein Migrationshintergrund","105","0.189291226614816","0.158554792928976","0.220027660300656"
"Keine Sorgen","2010","Schleswig-Holstein","direkter Migrationshintergrund","","","",""
"Keine Sorgen","2010","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2010","Hamburg","kein Migrationshintergrund","58","0.222492884937112","0.176562184988918","0.268423584885306"
"Keine Sorgen","2010","Hamburg","direkter Migrationshintergrund","","","",""
"Keine Sorgen","2010","Hamburg","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2010","Niedersachsen","kein Migrationshintergrund","360","0.207615822404089","0.189252070396857","0.225979574411321"
"Keine Sorgen","2010","Niedersachsen","direkter Migrationshintergrund","58","0.383064861483269","0.318826765193275","0.447302957773263"
"Keine Sorgen","2010","Niedersachsen","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2010","Bremen","kein Migrationshintergrund","35","0.193735777258537","0.129845755980746","0.257625798536328"
"Keine Sorgen","2010","Bremen","direkter Migrationshintergrund","","","",""
"Keine Sorgen","2010","Bremen","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2010","Nordrhein-Westfalen","kein Migrationshintergrund","779","0.222719020787214","0.20937371256755","0.236064329006877"
"Keine Sorgen","2010","Nordrhein-Westfalen","direkter Migrationshintergrund","256","0.317346491316444","0.2865067250158","0.348186257617088"
"Keine Sorgen","2010","Nordrhein-Westfalen","indirekter Migrationshintergrund","80","0.257402083192934","0.210998256781162","0.303805909604706"
"Keine Sorgen","2010","Hessen","kein Migrationshintergrund","264","0.205646320098006","0.18331187341764","0.227980766778372"
"Keine Sorgen","2010","Hessen","direkter Migrationshintergrund","87","0.263005341759182","0.213995680726251","0.312015002792113"
"Keine Sorgen","2010","Hessen","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2010","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","238","0.290937167256816","0.260825532193372","0.321048802320259"
"Keine Sorgen","2010","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","47","0.363191259881615","0.287724102120139","0.43865841764309"
"Keine Sorgen","2010","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2010","Baden-Württemberg","kein Migrationshintergrund","501","0.23393272656429","0.216129565262147","0.251735887866432"
