,Unnamed: 0,year,age_gr,pgisced97,plj0047,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1555,1555,2019,66 and older,Lower Secondary Level,Very concerned,0.33003,181,27963,0.29056,0.37411
1556,1556,2019,66 and older,Lower Secondary Level,Somewhat concerned,0.5126,269,27963,0.46508,0.57118
1557,1557,2019,66 and older,Lower Secondary Level,Not concerned at all,0.15737,88,27963,0.13161,0.18131
1558,1558,2019,66 and older,Upper Secondary Level,Very concerned,0.35182,941,27963,0.33144,0.36981
1559,1559,2019,66 and older,Upper Secondary Level,Somewhat concerned,0.49542,1257,27963,0.46596,0.52389
1560,1560,2019,66 and older,Upper Secondary Level,Not concerned at all,0.15276,358,27963,0.13852,0.17193
1561,1561,2019,66 and older,Post-secondary Non-tertiary Level,Very concerned,0.46131,63,27963,0.36359,0.56537
1562,1562,2019,66 and older,Post-secondary Non-tertiary Level,Somewhat concerned,0.53869,75,27963,0.39864,0.71221
1563,1563,2019,66 and older,First Stage of Tertiary Education,Very concerned,0.36931,140,27963,0.2922,0.44319
1564,1564,2019,66 and older,First Stage of Tertiary Education,Somewhat concerned,0.52578,200,27963,0.44728,0.6165
1565,1565,2019,66 and older,First Stage of Tertiary Education,Not concerned at all,0.1049,40,27963,0.06634,0.15735
1566,1566,2019,66 and older,Second Stage of Tertiary Education,Very concerned,0.40769,624,27963,0.36922,0.44756
1567,1567,2019,66 and older,Second Stage of Tertiary Education,Somewhat concerned,0.49186,697,27963,0.44691,0.53049
1568,1568,2019,66 and older,Second Stage of Tertiary Education,Not concerned at all,0.10045,129,27963,0.08168,0.12829
1569,1569,2020,17-29 y.,Pre-primary Level,Very concerned,0.36795,112,28050,0.28226,0.45949
1570,1570,2020,17-29 y.,Pre-primary Level,Somewhat concerned,0.44428,166,28050,0.36548,0.53854
1571,1571,2020,17-29 y.,Pre-primary Level,Not concerned at all,0.18777,75,28050,0.13041,0.26543
1572,1572,2020,17-29 y.,Primary Level,Very concerned,0.20967,36,28050,0.11058,0.31443
1573,1573,2020,17-29 y.,Primary Level,Somewhat concerned,0.24339,134,28050,0.16677,0.34466
1574,1574,2020,17-29 y.,Primary Level,Not concerned at all,0.54694,328,28050,0.38987,0.7329
1575,1575,2020,17-29 y.,Lower Secondary Level,Very concerned,0.32793,226,28050,0.28069,0.38819
1576,1576,2020,17-29 y.,Lower Secondary Level,Somewhat concerned,0.42096,422,28050,0.35225,0.49352
1577,1577,2020,17-29 y.,Lower Secondary Level,Not concerned at all,0.25111,391,28050,0.19813,0.31083
1578,1578,2020,17-29 y.,Upper Secondary Level,Very concerned,0.36343,605,28050,0.3271,0.41013
1579,1579,2020,17-29 y.,Upper Secondary Level,Somewhat concerned,0.43857,813,28050,0.39717,0.47903
1580,1580,2020,17-29 y.,Upper Secondary Level,Not concerned at all,0.198,429,28050,0.16747,0.23608
1581,1581,2020,17-29 y.,Post-secondary Non-tertiary Level,Very concerned,0.2996,101,28050,0.23138,0.35725
1582,1582,2020,17-29 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.58394,176,28050,0.49529,0.71482
1583,1583,2020,17-29 y.,Post-secondary Non-tertiary Level,Not concerned at all,0.11645,75,28050,0.07537,0.19883
1584,1584,2020,17-29 y.,Second Stage of Tertiary Education,Very concerned,0.42419,242,28050,0.3515,0.49073
1585,1585,2020,17-29 y.,Second Stage of Tertiary Education,Somewhat concerned,0.50159,352,28050,0.42502,0.5902
1586,1586,2020,17-29 y.,Second Stage of Tertiary Education,Not concerned at all,0.07422,188,28050,0.0482,0.10547
1587,1587,2020,30-45 y.,Primary Level,Very concerned,0.26274,83,28050,0.17957,0.37698
1588,1588,2020,30-45 y.,Primary Level,Somewhat concerned,0.41113,242,28050,0.27198,0.54786
1589,1589,2020,30-45 y.,Primary Level,Not concerned at all,0.32613,550,28050,0.24886,0.44876
1590,1590,2020,30-45 y.,Lower Secondary Level,Very concerned,0.34705,219,28050,0.27762,0.41483
1591,1591,2020,30-45 y.,Lower Secondary Level,Somewhat concerned,0.44064,340,28050,0.3509,0.53732
1592,1592,2020,30-45 y.,Lower Secondary Level,Not concerned at all,0.21231,363,28050,0.16568,0.26946
1593,1593,2020,30-45 y.,Upper Secondary Level,Very concerned,0.31043,687,28050,0.28,0.3424
1594,1594,2020,30-45 y.,Upper Secondary Level,Somewhat concerned,0.51827,1269,28050,0.47884,0.55857
1595,1595,2020,30-45 y.,Upper Secondary Level,Not concerned at all,0.1713,667,28050,0.14651,0.20125
1596,1596,2020,30-45 y.,Post-secondary Non-tertiary Level,Very concerned,0.29261,223,28050,0.23985,0.35323
1597,1597,2020,30-45 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.57818,445,28050,0.51016,0.67277
1598,1598,2020,30-45 y.,Post-secondary Non-tertiary Level,Not concerned at all,0.12921,188,28050,0.1026,0.16006
1599,1599,2020,30-45 y.,First Stage of Tertiary Education,Very concerned,0.25244,78,28050,0.19267,0.33092
1600,1600,2020,30-45 y.,First Stage of Tertiary Education,Somewhat concerned,0.55213,163,28050,0.44788,0.65975
1601,1601,2020,30-45 y.,First Stage of Tertiary Education,Not concerned at all,0.19543,49,28050,0.10075,0.30593
1602,1602,2020,30-45 y.,Second Stage of Tertiary Education,Very concerned,0.39089,798,28050,0.35562,0.43813
1603,1603,2020,30-45 y.,Second Stage of Tertiary Education,Somewhat concerned,0.4912,1232,28050,0.44859,0.53309
1604,1604,2020,30-45 y.,Second Stage of Tertiary Education,Not concerned at all,0.11791,490,28050,0.09316,0.14443
1605,1605,2020,46-65 y.,Primary Level,Very concerned,0.36699,52,28050,0.26499,0.48816
1606,1606,2020,46-65 y.,Primary Level,Somewhat concerned,0.31198,105,28050,0.22487,0.39854
1607,1607,2020,46-65 y.,Primary Level,Not concerned at all,0.32103,217,28050,0.17675,0.491
1608,1608,2020,46-65 y.,Lower Secondary Level,Very concerned,0.38886,233,28050,0.33516,0.45301
1609,1609,2020,46-65 y.,Lower Secondary Level,Somewhat concerned,0.49702,325,28050,0.43446,0.55761
1610,1610,2020,46-65 y.,Lower Secondary Level,Not concerned at all,0.11412,172,28050,0.07751,0.14644
1611,1611,2020,46-65 y.,Upper Secondary Level,Very concerned,0.36441,1576,28050,0.34465,0.38386
1612,1612,2020,46-65 y.,Upper Secondary Level,Somewhat concerned,0.51908,2211,28050,0.49732,0.54849
1613,1613,2020,46-65 y.,Upper Secondary Level,Not concerned at all,0.11651,619,28050,0.10251,0.12876
1614,1614,2020,46-65 y.,Post-secondary Non-tertiary Level,Very concerned,0.36583,328,28050,0.31649,0.4105
1615,1615,2020,46-65 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.54559,516,28050,0.48606,0.61292
1616,1616,2020,46-65 y.,Post-secondary Non-tertiary Level,Not concerned at all,0.08858,136,28050,0.06649,0.11997
1617,1617,2020,46-65 y.,First Stage of Tertiary Education,Very concerned,0.39284,290,28050,0.34151,0.45742
1618,1618,2020,46-65 y.,First Stage of Tertiary Education,Somewhat concerned,0.4875,398,28050,0.42791,0.55532
1619,1619,2020,46-65 y.,First Stage of Tertiary Education,Not concerned at all,0.11966,72,28050,0.08335,0.1552
1620,1620,2020,46-65 y.,Second Stage of Tertiary Education,Very concerned,0.3871,1084,28050,0.35343,0.4212
1621,1621,2020,46-65 y.,Second Stage of Tertiary Education,Somewhat concerned,0.531,1598,28050,0.50066,0.5616
1622,1622,2020,46-65 y.,Second Stage of Tertiary Education,Not concerned at all,0.0819,369,28050,0.06931,0.09894
1623,1623,2020,66 and older,Lower Secondary Level,Very concerned,0.29843,160,28050,0.26079,0.33921
1624,1624,2020,66 and older,Lower Secondary Level,Somewhat concerned,0.51574,244,28050,0.45904,0.57364
1625,1625,2020,66 and older,Lower Secondary Level,Not concerned at all,0.18583,97,28050,0.15471,0.21773
1626,1626,2020,66 and older,Upper Secondary Level,Very concerned,0.37661,920,28050,0.35416,0.39926
1627,1627,2020,66 and older,Upper Secondary Level,Somewhat concerned,0.49272,1185,28050,0.46215,0.51636
1628,1628,2020,66 and older,Upper Secondary Level,Not concerned at all,0.13067,316,28050,0.11816,0.14609
1629,1629,2020,66 and older,Post-secondary Non-tertiary Level,Very concerned,0.42014,52,28050,0.31437,0.54036
1630,1630,2020,66 and older,Post-secondary Non-tertiary Level,Somewhat concerned,0.57986,83,28050,0.43268,0.7384
1631,1631,2020,66 and older,First Stage of Tertiary Education,Very concerned,0.41017,146,28050,0.34038,0.48597
1632,1632,2020,66 and older,First Stage of Tertiary Education,Somewhat concerned,0.48673,168,28050,0.39793,0.558
1633,1633,2020,66 and older,First Stage of Tertiary Education,Not concerned at all,0.1031,38,28050,0.06607,0.15389
1634,1634,2020,66 and older,Second Stage of Tertiary Education,Very concerned,0.41874,576,28050,0.37531,0.45535
1635,1635,2020,66 and older,Second Stage of Tertiary Education,Somewhat concerned,0.48397,674,28050,0.44809,0.5269
1636,1636,2020,66 and older,Second Stage of Tertiary Education,Not concerned at all,0.09729,133,28050,0.07336,0.12003
1637,1637,2021,17-29 y.,Pre-primary Level,Very concerned,0.38575,82,18493,0.23775,0.5387
1638,1638,2021,17-29 y.,Pre-primary Level,Somewhat concerned,0.49767,78,18493,0.35905,0.63602
1639,1639,2021,17-29 y.,Pre-primary Level,Not concerned at all,0.11658,33,18493,0.06947,0.17198
1640,1640,2021,17-29 y.,Primary Level,Very concerned,0.13774,35,18493,0.0926,0.18713
1641,1641,2021,17-29 y.,Primary Level,Somewhat concerned,0.40178,58,18493,0.21085,0.64438
1642,1642,2021,17-29 y.,Primary Level,Not concerned at all,0.46048,141,18493,0.35914,0.55145
1643,1643,2021,17-29 y.,Lower Secondary Level,Very concerned,0.41175,160,18493,0.3036,0.5503
1644,1644,2021,17-29 y.,Lower Secondary Level,Somewhat concerned,0.42094,221,18493,0.34273,0.51464
1645,1645,2021,17-29 y.,Lower Secondary Level,Not concerned at all,0.16732,183,18493,0.12337,0.21074
1646,1646,2021,17-29 y.,Upper Secondary Level,Very concerned,0.38052,413,18493,0.33024,0.4426
1647,1647,2021,17-29 y.,Upper Secondary Level,Somewhat concerned,0.47154,556,18493,0.42523,0.5211
1648,1648,2021,17-29 y.,Upper Secondary Level,Not concerned at all,0.14794,236,18493,0.12096,0.17685
1649,1649,2021,17-29 y.,Post-secondary Non-tertiary Level,Very concerned,0.31769,80,18493,0.25482,0.39571
1650,1650,2021,17-29 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.53943,123,18493,0.45106,0.67715
1651,1651,2021,17-29 y.,Post-secondary Non-tertiary Level,Not concerned at all,0.14288,35,18493,0.08331,0.21704
1652,1652,2021,17-29 y.,Second Stage of Tertiary Education,Very concerned,0.41023,182,18493,0.33607,0.49293
1653,1653,2021,17-29 y.,Second Stage of Tertiary Education,Somewhat concerned,0.48325,252,18493,0.39777,0.57966
1654,1654,2021,17-29 y.,Second Stage of Tertiary Education,Not concerned at all,0.10652,95,18493,0.06736,0.15128
1655,1655,2021,30-45 y.,Primary Level,Very concerned,0.33996,75,18493,0.22576,0.48705
1656,1656,2021,30-45 y.,Primary Level,Somewhat concerned,0.35101,97,18493,0.14738,0.66039
1657,1657,2021,30-45 y.,Primary Level,Not concerned at all,0.30903,324,18493,0.22803,0.41392
1658,1658,2021,30-45 y.,Lower Secondary Level,Very concerned,0.25001,112,18493,0.17682,0.3541
1659,1659,2021,30-45 y.,Lower Secondary Level,Somewhat concerned,0.4761,184,18493,0.37689,0.60255
1660,1660,2021,30-45 y.,Lower Secondary Level,Not concerned at all,0.2739,212,18493,0.1718,0.38835
1661,1661,2021,30-45 y.,Upper Secondary Level,Very concerned,0.28563,419,18493,0.24818,0.32909
1662,1662,2021,30-45 y.,Upper Secondary Level,Somewhat concerned,0.54274,775,18493,0.48811,0.61163
1663,1663,2021,30-45 y.,Upper Secondary Level,Not concerned at all,0.17163,354,18493,0.1412,0.20711
1664,1664,2021,30-45 y.,Post-secondary Non-tertiary Level,Very concerned,0.22417,143,18493,0.17848,0.27515
1665,1665,2021,30-45 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.63093,312,18493,0.53622,0.73068
1666,1666,2021,30-45 y.,Post-secondary Non-tertiary Level,Not concerned at all,0.1449,91,18493,0.0963,0.20382
1667,1667,2021,30-45 y.,First Stage of Tertiary Education,Very concerned,0.28474,52,18493,0.19324,0.39083
1668,1668,2021,30-45 y.,First Stage of Tertiary Education,Somewhat concerned,0.71526,116,18493,0.57529,0.90827
1669,1669,2021,30-45 y.,Second Stage of Tertiary Education,Very concerned,0.2915,484,18493,0.25649,0.32818
1670,1670,2021,30-45 y.,Second Stage of Tertiary Education,Somewhat concerned,0.55094,930,18493,0.49724,0.60006
1671,1671,2021,30-45 y.,Second Stage of Tertiary Education,Not concerned at all,0.15756,341,18493,0.12505,0.19424
1672,1672,2021,46-65 y.,Primary Level,Very concerned,0.4225,36,18493,0.26444,0.62263
1673,1673,2021,46-65 y.,Primary Level,Somewhat concerned,0.43098,56,18493,0.25715,0.60567
1674,1674,2021,46-65 y.,Primary Level,Not concerned at all,0.14652,156,18493,0.09687,0.21985
1675,1675,2021,46-65 y.,Lower Secondary Level,Very concerned,0.38943,142,18493,0.30913,0.47113
1676,1676,2021,46-65 y.,Lower Secondary Level,Somewhat concerned,0.44943,162,18493,0.37059,0.525
1677,1677,2021,46-65 y.,Lower Secondary Level,Not concerned at all,0.16114,124,18493,0.1037,0.22386
1678,1678,2021,46-65 y.,Upper Secondary Level,Very concerned,0.37875,1060,18493,0.35176,0.40367
1679,1679,2021,46-65 y.,Upper Secondary Level,Somewhat concerned,0.50644,1442,18493,0.46751,0.54373
1680,1680,2021,46-65 y.,Upper Secondary Level,Not concerned at all,0.11481,391,18493,0.09843,0.13134
1681,1681,2021,46-65 y.,Post-secondary Non-tertiary Level,Very concerned,0.33551,221,18493,0.28551,0.39915
1682,1682,2021,46-65 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.5437,384,18493,0.46032,0.63137
1683,1683,2021,46-65 y.,Post-secondary Non-tertiary Level,Not concerned at all,0.1208,84,18493,0.0877,0.1709
1684,1684,2021,46-65 y.,First Stage of Tertiary Education,Very concerned,0.32157,167,18493,0.26656,0.39374
1685,1685,2021,46-65 y.,First Stage of Tertiary Education,Somewhat concerned,0.57223,298,18493,0.49309,0.66071
1686,1686,2021,46-65 y.,First Stage of Tertiary Education,Not concerned at all,0.10621,46,18493,0.06494,0.16701
1687,1687,2021,46-65 y.,Second Stage of Tertiary Education,Very concerned,0.36899,783,18493,0.33791,0.40255
1688,1688,2021,46-65 y.,Second Stage of Tertiary Education,Somewhat concerned,0.54542,1268,18493,0.50388,0.59004
1689,1689,2021,46-65 y.,Second Stage of Tertiary Education,Not concerned at all,0.08559,243,18493,0.06586,0.10561
1690,1690,2021,66 and older,Lower Secondary Level,Very concerned,0.37766,121,18493,0.3165,0.45505
1691,1691,2021,66 and older,Lower Secondary Level,Somewhat concerned,0.51202,143,18493,0.42849,0.60216
1692,1692,2021,66 and older,Lower Secondary Level,Not concerned at all,0.11032,41,18493,0.08525,0.13741
1693,1693,2021,66 and older,Upper Secondary Level,Very concerned,0.39725,673,18493,0.36852,0.42309
1694,1694,2021,66 and older,Upper Secondary Level,Somewhat concerned,0.495,827,18493,0.46496,0.53317
1695,1695,2021,66 and older,Upper Secondary Level,Not concerned at all,0.10775,201,18493,0.095,0.12426
1696,1696,2021,66 and older,Post-secondary Non-tertiary Level,Very concerned,0.41304,47,18493,0.2834,0.54416
1697,1697,2021,66 and older,Post-secondary Non-tertiary Level,Somewhat concerned,0.58696,51,18493,0.40449,0.83823
1698,1698,2021,66 and older,First Stage of Tertiary Education,Very concerned,0.47611,106,18493,0.38026,0.57084
1699,1699,2021,66 and older,First Stage of Tertiary Education,Somewhat concerned,0.52389,130,18493,0.4026,0.66521
1700,1700,2021,66 and older,Second Stage of Tertiary Education,Very concerned,0.40314,460,18493,0.35979,0.44739
1701,1701,2021,66 and older,Second Stage of Tertiary Education,Somewhat concerned,0.49345,533,18493,0.44481,0.54768
1702,1702,2021,66 and older,Second Stage of Tertiary Education,Not concerned at all,0.10341,113,18493,0.07933,0.12883
