,Unnamed: 0,year,bula_h,hhtyp,hlc0119_h,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1512,1512,2011,Bavaria,Couple without children,No,0.30219,192,15930,0.26132,0.34271
1513,1513,2011,Bavaria,Single parent,Yes,0.43941,138,15930,0.357,0.55127
1514,1514,2011,Bavaria,Single parent,No,0.56059,210,15930,0.47472,0.65409
1515,1515,2011,Bavaria,Couple with children,Yes,0.65526,629,15930,0.58619,0.72325
1516,1516,2011,Bavaria,Couple with children,No,0.34474,378,15930,0.29962,0.38822
1517,1517,2011,Berlin,Single-person household,Yes,0.53753,111,15930,0.48684,0.60672
1518,1518,2011,Berlin,Single-person household,No,0.46247,95,15930,0.41354,0.51607
1519,1519,2011,Berlin,Couple without children,Yes,0.74213,122,15930,0.62589,0.87803
1520,1520,2011,Berlin,Couple without children,No,0.25787,43,15930,0.21005,0.31586
1521,1521,2011,Berlin,Single parent,Yes,0.33049,34,15930,0.22104,0.49989
1522,1522,2011,Berlin,Single parent,No,0.66951,79,15930,0.59469,0.77104
1523,1523,2011,Berlin,Couple with children,Yes,0.59507,90,15930,0.46179,0.73954
1524,1524,2011,Berlin,Couple with children,No,0.40493,79,15930,0.29645,0.52441
1525,1525,2011,Brandenburg,Single-person household,Yes,0.55652,78,15930,0.4523,0.66012
1526,1526,2011,Brandenburg,Single-person household,No,0.44348,79,15930,0.39012,0.49715
1527,1527,2011,Brandenburg,Couple without children,Yes,0.61838,128,15930,0.52114,0.72865
1528,1528,2011,Brandenburg,Couple without children,No,0.38162,76,15930,0.30077,0.47619
1529,1529,2011,Brandenburg,Single parent,Yes,0.40506,41,15930,0.32238,0.53148
1530,1530,2011,Brandenburg,Single parent,No,0.59494,65,15930,0.51009,0.68745
1531,1531,2011,Brandenburg,Couple with children,Yes,0.53783,92,15930,0.42576,0.66206
1532,1532,2011,Brandenburg,Couple with children,No,0.46217,106,15930,0.37922,0.58966
1533,1533,2011,Mecklenburg-Western Pomerania,Single-person household,Yes,0.56804,57,15930,0.46174,0.67845
1534,1534,2011,Mecklenburg-Western Pomerania,Single-person household,No,0.43196,41,15930,0.35715,0.50615
1535,1535,2011,Mecklenburg-Western Pomerania,Couple without children,Yes,0.67535,81,15930,0.54284,0.82538
1536,1536,2011,Mecklenburg-Western Pomerania,Couple without children,No,0.32465,41,15930,0.22304,0.42875
1537,1537,2011,Mecklenburg-Western Pomerania,Single parent,No,1.0,55,15930,0.7838,1.19384
1538,1538,2011,Mecklenburg-Western Pomerania,Couple with children,Yes,0.56754,54,15930,0.4014,0.7864
1539,1539,2011,Mecklenburg-Western Pomerania,Couple with children,No,0.43246,50,15930,0.3161,0.55998
1540,1540,2011,Saxony,Single-person household,Yes,0.5561,135,15930,0.49255,0.6222
1541,1541,2011,Saxony,Single-person household,No,0.4439,99,15930,0.39768,0.49565
1542,1542,2011,Saxony,Couple without children,Yes,0.71096,222,15930,0.63731,0.79091
1543,1543,2011,Saxony,Couple without children,No,0.28904,80,15930,0.23998,0.33908
1544,1544,2011,Saxony,Single parent,Yes,0.39984,48,15930,0.28487,0.50969
1545,1545,2011,Saxony,Single parent,No,0.60016,79,15930,0.51892,0.69258
1546,1546,2011,Saxony,Couple with children,Yes,0.6506,219,15930,0.54223,0.76743
1547,1547,2011,Saxony,Couple with children,No,0.3494,156,15930,0.2777,0.43238
1548,1548,2011,Saxony-Anhalt,Single-person household,Yes,0.54864,84,15930,0.46943,0.6478
1549,1549,2011,Saxony-Anhalt,Single-person household,No,0.45136,70,15930,0.37393,0.53663
1550,1550,2011,Saxony-Anhalt,Couple without children,Yes,0.69976,126,15930,0.59758,0.81617
1551,1551,2011,Saxony-Anhalt,Couple without children,No,0.30024,58,15930,0.25581,0.34509
1552,1552,2011,Saxony-Anhalt,Single parent,Yes,0.45674,36,15930,0.30974,0.68002
1553,1553,2011,Saxony-Anhalt,Single parent,No,0.54326,54,15930,0.45179,0.65651
1554,1554,2011,Saxony-Anhalt,Couple with children,Yes,0.66993,123,15930,0.52009,0.87061
1555,1555,2011,Saxony-Anhalt,Couple with children,No,0.33007,92,15930,0.26774,0.40117
1556,1556,2011,Thuringa,Single-person household,Yes,0.61284,98,15930,0.53848,0.69317
1557,1557,2011,Thuringa,Single-person household,No,0.38716,64,15930,0.31158,0.47187
1558,1558,2011,Thuringa,Couple without children,Yes,0.75266,141,15930,0.62058,0.90112
1559,1559,2011,Thuringa,Couple without children,No,0.24734,52,15930,0.21499,0.28764
1560,1560,2011,Thuringa,Single parent,No,1.0,45,15930,0.6902,1.35165
1561,1561,2011,Thuringa,Couple with children,Yes,0.61591,127,15930,0.50153,0.77427
1562,1562,2011,Thuringa,Couple with children,No,0.38409,77,15930,0.30807,0.4741
1563,1563,2012,Schleswig-Holstein,Single-person household,Yes,0.49595,66,15689,0.42211,0.56613
1564,1564,2012,Schleswig-Holstein,Single-person household,No,0.50405,71,15689,0.42127,0.58632
1565,1565,2012,Schleswig-Holstein,Couple without children,Yes,0.68355,120,15689,0.57899,0.80416
1566,1566,2012,Schleswig-Holstein,Couple without children,No,0.31645,47,15689,0.24277,0.41655
1567,1567,2012,Schleswig-Holstein,Single parent,Yes,0.37714,35,15689,0.30127,0.45926
1568,1568,2012,Schleswig-Holstein,Single parent,No,0.62286,55,15689,0.50859,0.74547
1569,1569,2012,Schleswig-Holstein,Couple with children,Yes,0.66183,124,15689,0.55041,0.7991
1570,1570,2012,Schleswig-Holstein,Couple with children,No,0.33817,77,15689,0.25211,0.43973
1571,1571,2012,Hamburg,Single-person household,Yes,0.53519,42,15689,0.44014,0.64259
1572,1572,2012,Hamburg,Single-person household,No,0.46481,33,15689,0.37249,0.54565
1573,1573,2012,Hamburg,Couple without children,Yes,1.0,48,15689,0.74362,1.25122
1574,1574,2012,Hamburg,Couple with children,Yes,1.0,52,15689,0.72454,1.45196
1575,1575,2012,Lower Saxony,Single-person household,Yes,0.61299,181,15689,0.55805,0.6677
1576,1576,2012,Lower Saxony,Single-person household,No,0.38701,109,15689,0.3387,0.42904
1577,1577,2012,Lower Saxony,Couple without children,Yes,0.77322,329,15689,0.6949,0.86579
1578,1578,2012,Lower Saxony,Couple without children,No,0.22678,87,15689,0.19537,0.26883
1579,1579,2012,Lower Saxony,Single parent,Yes,0.39503,76,15689,0.29832,0.50343
1580,1580,2012,Lower Saxony,Single parent,No,0.60497,115,15689,0.49645,0.70092
1581,1581,2012,Lower Saxony,Couple with children,Yes,0.59579,322,15689,0.52283,0.67571
1582,1582,2012,Lower Saxony,Couple with children,No,0.40421,223,15689,0.34772,0.48107
1583,1583,2012,North Rhine-Westphalia,Single-person household,Yes,0.57292,376,15689,0.53631,0.60309
1584,1584,2012,North Rhine-Westphalia,Single-person household,No,0.42708,274,15689,0.39289,0.46258
1585,1585,2012,North Rhine-Westphalia,Couple without children,Yes,0.74609,634,15689,0.70225,0.79488
1586,1586,2012,North Rhine-Westphalia,Couple without children,No,0.25391,207,15689,0.22773,0.27757
1587,1587,2012,North Rhine-Westphalia,Single parent,Yes,0.36594,162,15689,0.32191,0.41131
1588,1588,2012,North Rhine-Westphalia,Single parent,No,0.63406,275,15689,0.55687,0.75389
1589,1589,2012,North Rhine-Westphalia,Couple with children,Yes,0.56725,669,15689,0.51351,0.61576
1590,1590,2012,North Rhine-Westphalia,Couple with children,No,0.43275,545,15689,0.38787,0.48286
1591,1591,2012,Hesse,Single-person household,Yes,0.59886,147,15689,0.54306,0.66395
1592,1592,2012,Hesse,Single-person household,No,0.40114,90,15689,0.34856,0.45555
1593,1593,2012,Hesse,Couple without children,Yes,0.7298,224,15689,0.65444,0.82598
1594,1594,2012,Hesse,Couple without children,No,0.2702,73,15689,0.2263,0.32447
1595,1595,2012,Hesse,Single parent,Yes,0.35524,58,15689,0.27176,0.45639
1596,1596,2012,Hesse,Single parent,No,0.64476,96,15689,0.52041,0.79441
1597,1597,2012,Hesse,Couple with children,Yes,0.62911,265,15689,0.54041,0.71991
1598,1598,2012,Hesse,Couple with children,No,0.37089,163,15689,0.2956,0.44157
1599,1599,2012,"Rhineland-Palatinate, Saarland",Single-person household,Yes,0.55398,127,15689,0.49349,0.61576
1600,1600,2012,"Rhineland-Palatinate, Saarland",Single-person household,No,0.44602,102,15689,0.3907,0.50591
1601,1601,2012,"Rhineland-Palatinate, Saarland",Couple without children,Yes,0.68828,160,15689,0.59373,0.7877
1602,1602,2012,"Rhineland-Palatinate, Saarland",Couple without children,No,0.31172,78,15689,0.26938,0.34814
1603,1603,2012,"Rhineland-Palatinate, Saarland",Single parent,Yes,0.34187,40,15689,0.26038,0.44604
1604,1604,2012,"Rhineland-Palatinate, Saarland",Single parent,No,0.65813,72,15689,0.4811,0.87061
1605,1605,2012,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.6047,177,15689,0.49857,0.70538
1606,1606,2012,"Rhineland-Palatinate, Saarland",Couple with children,No,0.3953,147,15689,0.32846,0.47487
1607,1607,2012,Baden-Wuerttemberg,Single-person household,Yes,0.58852,226,15689,0.53608,0.63915
1608,1608,2012,Baden-Wuerttemberg,Single-person household,No,0.41148,165,15689,0.37696,0.4585
1609,1609,2012,Baden-Wuerttemberg,Couple without children,Yes,0.78454,378,15689,0.70514,0.86902
1610,1610,2012,Baden-Wuerttemberg,Couple without children,No,0.21546,111,15689,0.18035,0.24927
1611,1611,2012,Baden-Wuerttemberg,Single parent,Yes,0.43399,94,15689,0.35343,0.53395
1612,1612,2012,Baden-Wuerttemberg,Single parent,No,0.56601,136,15689,0.46459,0.66914
1613,1613,2012,Baden-Wuerttemberg,Couple with children,Yes,0.69619,508,15689,0.62263,0.7843
1614,1614,2012,Baden-Wuerttemberg,Couple with children,No,0.30381,255,15689,0.2649,0.34877
1615,1615,2012,Bavaria,Single-person household,Yes,0.55343,301,15689,0.51022,0.5904
1616,1616,2012,Bavaria,Single-person household,No,0.44657,230,15689,0.41308,0.48724
1617,1617,2012,Bavaria,Couple without children,Yes,0.69915,460,15689,0.63329,0.75637
1618,1618,2012,Bavaria,Couple without children,No,0.30085,182,15689,0.26562,0.35158
1619,1619,2012,Bavaria,Single parent,Yes,0.47077,137,15689,0.369,0.59574
1620,1620,2012,Bavaria,Single parent,No,0.52923,190,15689,0.43529,0.64179
1621,1621,2012,Bavaria,Couple with children,Yes,0.65922,604,15689,0.60597,0.72355
1622,1622,2012,Bavaria,Couple with children,No,0.34078,355,15689,0.30235,0.39146
1623,1623,2012,Berlin,Single-person household,Yes,0.53017,120,15689,0.47264,0.5843
1624,1624,2012,Berlin,Single-person household,No,0.46983,111,15689,0.42252,0.5419
1625,1625,2012,Berlin,Couple without children,Yes,0.73904,127,15689,0.60558,0.8591
1626,1626,2012,Berlin,Couple without children,No,0.26096,54,15689,0.21316,0.32855
1627,1627,2012,Berlin,Single parent,Yes,0.33804,38,15689,0.26007,0.43736
1628,1628,2012,Berlin,Single parent,No,0.66196,70,15689,0.56255,0.78209
1629,1629,2012,Berlin,Couple with children,Yes,0.55099,94,15689,0.42882,0.67254
1630,1630,2012,Berlin,Couple with children,No,0.44901,76,15689,0.34795,0.57572
1631,1631,2012,Brandenburg,Single-person household,Yes,0.51431,74,15689,0.41734,0.59512
1632,1632,2012,Brandenburg,Single-person household,No,0.48569,84,15689,0.4242,0.54832
1633,1633,2012,Brandenburg,Couple without children,Yes,0.66258,160,15689,0.57912,0.7731
1634,1634,2012,Brandenburg,Couple without children,No,0.33742,62,15689,0.25912,0.43198
1635,1635,2012,Brandenburg,Single parent,Yes,0.4277,42,15689,0.31336,0.54774
1636,1636,2012,Brandenburg,Single parent,No,0.5723,53,15689,0.46848,0.68365
1637,1637,2012,Brandenburg,Couple with children,Yes,0.51134,82,15689,0.40691,0.63547
1638,1638,2012,Brandenburg,Couple with children,No,0.48866,99,15689,0.37346,0.62728
1639,1639,2012,Mecklenburg-Western Pomerania,Single-person household,Yes,0.5903,58,15689,0.49153,0.72809
1640,1640,2012,Mecklenburg-Western Pomerania,Single-person household,No,0.4097,46,15689,0.35309,0.4654
1641,1641,2012,Mecklenburg-Western Pomerania,Couple without children,Yes,0.73284,90,15689,0.61969,0.88209
1642,1642,2012,Mecklenburg-Western Pomerania,Couple without children,No,0.26716,33,15689,0.18447,0.35699
1643,1643,2012,Mecklenburg-Western Pomerania,Single parent,No,1.0,50,15689,0.67253,1.5484
1644,1644,2012,Mecklenburg-Western Pomerania,Couple with children,Yes,0.5851,54,15689,0.41488,0.75157
1645,1645,2012,Mecklenburg-Western Pomerania,Couple with children,No,0.4149,44,15689,0.26692,0.56726
1646,1646,2012,Saxony,Single-person household,Yes,0.5559,148,15689,0.49877,0.61694
1647,1647,2012,Saxony,Single-person household,No,0.4441,117,15689,0.3874,0.48349
1648,1648,2012,Saxony,Couple without children,Yes,0.7262,232,15689,0.65859,0.79647
1649,1649,2012,Saxony,Couple without children,No,0.2738,85,15689,0.22149,0.33378
1650,1650,2012,Saxony,Single parent,Yes,0.38196,47,15689,0.28027,0.50486
1651,1651,2012,Saxony,Single parent,No,0.61804,76,15689,0.49349,0.77116
1652,1652,2012,Saxony,Couple with children,Yes,0.64841,211,15689,0.54785,0.76973
1653,1653,2012,Saxony,Couple with children,No,0.35159,144,15689,0.28347,0.42158
1654,1654,2012,Saxony-Anhalt,Single-person household,Yes,0.59221,84,15689,0.50519,0.69007
1655,1655,2012,Saxony-Anhalt,Single-person household,No,0.40779,70,15689,0.34674,0.48484
1656,1656,2012,Saxony-Anhalt,Couple without children,Yes,0.69376,123,15689,0.59623,0.82223
1657,1657,2012,Saxony-Anhalt,Couple without children,No,0.30624,56,15689,0.24873,0.36969
1658,1658,2012,Saxony-Anhalt,Single parent,Yes,0.40515,36,15689,0.27452,0.54066
1659,1659,2012,Saxony-Anhalt,Single parent,No,0.59485,62,15689,0.49186,0.71551
1660,1660,2012,Saxony-Anhalt,Couple with children,Yes,0.71494,104,15689,0.57826,0.89119
1661,1661,2012,Saxony-Anhalt,Couple with children,No,0.28506,73,15689,0.24423,0.35017
1662,1662,2012,Thuringa,Single-person household,Yes,0.63195,100,15689,0.55345,0.69741
1663,1663,2012,Thuringa,Single-person household,No,0.36805,63,15689,0.30535,0.44426
1664,1664,2012,Thuringa,Couple without children,Yes,0.72384,125,15689,0.58191,0.86945
1665,1665,2012,Thuringa,Couple without children,No,0.27616,64,15689,0.22946,0.31922
1666,1666,2012,Thuringa,Single parent,No,1.0,44,15689,0.69597,1.3579
1667,1667,2012,Thuringa,Couple with children,Yes,0.71085,130,15689,0.58966,0.85821
1668,1668,2012,Thuringa,Couple with children,No,0.28915,69,15689,0.23927,0.34698
1669,1669,2013,Schleswig-Holstein,Single-person household,Yes,0.54704,82,17088,0.4715,0.63267
1670,1670,2013,Schleswig-Holstein,Single-person household,No,0.45296,71,17088,0.37551,0.53541
1671,1671,2013,Schleswig-Holstein,Couple without children,Yes,0.70568,108,17088,0.59236,0.84848
1672,1672,2013,Schleswig-Holstein,Couple without children,No,0.29432,44,17088,0.22131,0.38251
1673,1673,2013,Schleswig-Holstein,Single parent,Yes,0.4381,39,17088,0.3349,0.53323
1674,1674,2013,Schleswig-Holstein,Single parent,No,0.5619,50,17088,0.45114,0.68848
1675,1675,2013,Schleswig-Holstein,Couple with children,Yes,0.63431,130,17088,0.51314,0.74637
1676,1676,2013,Schleswig-Holstein,Couple with children,No,0.36569,103,17088,0.26935,0.48908
1677,1677,2013,Hamburg,Single-person household,Yes,0.54772,41,17088,0.45025,0.65456
1678,1678,2013,Hamburg,Single-person household,No,0.45228,35,17088,0.33452,0.55205
1679,1679,2013,Hamburg,Couple without children,Yes,0.61007,51,17088,0.44999,0.7937
1680,1680,2013,Hamburg,Couple without children,No,0.38993,32,17088,0.30375,0.48986
1681,1681,2013,Hamburg,Single parent,No,1.0,34,17088,0.76207,1.23005
1682,1682,2013,Hamburg,Couple with children,Yes,0.59382,62,17088,0.45298,0.76967
1683,1683,2013,Hamburg,Couple with children,No,0.40618,49,17088,0.32758,0.51205
1684,1684,2013,Lower Saxony,Single-person household,Yes,0.60161,176,17088,0.54997,0.65957
1685,1685,2013,Lower Saxony,Single-person household,No,0.39839,124,17088,0.35477,0.44656
1686,1686,2013,Lower Saxony,Couple without children,Yes,0.75576,343,17088,0.68849,0.83059
1687,1687,2013,Lower Saxony,Couple without children,No,0.24424,103,17088,0.20684,0.28999
1688,1688,2013,Lower Saxony,Single parent,Yes,0.44816,89,17088,0.35061,0.55214
1689,1689,2013,Lower Saxony,Single parent,No,0.55184,130,17088,0.43453,0.69103
1690,1690,2013,Lower Saxony,Couple with children,Yes,0.59436,363,17088,0.51801,0.67495
1691,1691,2013,Lower Saxony,Couple with children,No,0.40564,242,17088,0.33816,0.48409
1692,1692,2013,North Rhine-Westphalia,Single-person household,Yes,0.54562,380,17088,0.5102,0.58365
1693,1693,2013,North Rhine-Westphalia,Single-person household,No,0.45438,325,17088,0.41663,0.49031
1694,1694,2013,North Rhine-Westphalia,Couple without children,Yes,0.7135,638,17088,0.66186,0.76186
1695,1695,2013,North Rhine-Westphalia,Couple without children,No,0.2865,247,17088,0.25262,0.31577
1696,1696,2013,North Rhine-Westphalia,Single parent,Yes,0.33309,159,17088,0.29531,0.37563
1697,1697,2013,North Rhine-Westphalia,Single parent,No,0.66691,315,17088,0.57575,0.78091
1698,1698,2013,North Rhine-Westphalia,Couple with children,Yes,0.62301,793,17088,0.57292,0.68457
1699,1699,2013,North Rhine-Westphalia,Couple with children,No,0.37699,667,17088,0.338,0.40846
1700,1700,2013,North Rhine-Westphalia,Other Combinations,No,1.0,43,17088,0.68792,1.37362
1701,1701,2013,Hesse,Single-person household,Yes,0.60419,156,17088,0.53609,0.67803
1702,1702,2013,Hesse,Single-person household,No,0.39581,115,17088,0.34279,0.45283
1703,1703,2013,Hesse,Couple without children,Yes,0.74061,236,17088,0.65253,0.81933
1704,1704,2013,Hesse,Couple without children,No,0.25939,88,17088,0.21171,0.31268
1705,1705,2013,Hesse,Single parent,Yes,0.38315,54,17088,0.28374,0.54922
1706,1706,2013,Hesse,Single parent,No,0.61685,105,17088,0.52483,0.71566
1707,1707,2013,Hesse,Couple with children,Yes,0.64529,281,17088,0.5448,0.74103
1708,1708,2013,Hesse,Couple with children,No,0.35471,208,17088,0.30162,0.43178
1709,1709,2013,"Rhineland-Palatinate, Saarland",Single-person household,Yes,0.58484,132,17088,0.51197,0.64629
1710,1710,2013,"Rhineland-Palatinate, Saarland",Single-person household,No,0.41516,101,17088,0.36819,0.45867
1711,1711,2013,"Rhineland-Palatinate, Saarland",Couple without children,Yes,0.7566,182,17088,0.64975,0.86139
1712,1712,2013,"Rhineland-Palatinate, Saarland",Couple without children,No,0.2434,74,17088,0.19954,0.29337
1713,1713,2013,"Rhineland-Palatinate, Saarland",Single parent,Yes,0.55087,54,17088,0.41621,0.70998
1714,1714,2013,"Rhineland-Palatinate, Saarland",Single parent,No,0.44913,64,17088,0.37071,0.54334
1715,1715,2013,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.64872,214,17088,0.55527,0.74933
1716,1716,2013,"Rhineland-Palatinate, Saarland",Couple with children,No,0.35128,167,17088,0.29408,0.42717
1717,1717,2013,Baden-Wuerttemberg,Single-person household,Yes,0.58941,231,17088,0.54634,0.65183
1718,1718,2013,Baden-Wuerttemberg,Single-person household,No,0.41059,174,17088,0.36327,0.45227
1719,1719,2013,Baden-Wuerttemberg,Couple without children,Yes,0.76066,379,17088,0.69202,0.83194
1720,1720,2013,Baden-Wuerttemberg,Couple without children,No,0.23934,129,17088,0.20395,0.27137
1721,1721,2013,Baden-Wuerttemberg,Single parent,Yes,0.40093,78,17088,0.3306,0.48448
1722,1722,2013,Baden-Wuerttemberg,Single parent,No,0.59907,135,17088,0.51213,0.6961
1723,1723,2013,Baden-Wuerttemberg,Couple with children,Yes,0.68736,578,17088,0.60675,0.76003
1724,1724,2013,Baden-Wuerttemberg,Couple with children,No,0.31264,352,17088,0.27165,0.36688
1725,1725,2013,Bavaria,Single-person household,Yes,0.54076,319,17088,0.49542,0.58029
1726,1726,2013,Bavaria,Single-person household,No,0.45924,263,17088,0.42051,0.505
1727,1727,2013,Bavaria,Couple without children,Yes,0.73884,500,17088,0.68232,0.78446
1728,1728,2013,Bavaria,Couple without children,No,0.26116,202,17088,0.2216,0.29368
1729,1729,2013,Bavaria,Single parent,Yes,0.48397,141,17088,0.3736,0.62125
1730,1730,2013,Bavaria,Single parent,No,0.51603,200,17088,0.43688,0.6177
