"pli0095_h","year","bula_h","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Nie","2009","Baden-Württemberg","3","42","0.123187700320395","0.0894714981435924","0.156903902497197"
"Nie","2009","Baden-Württemberg","4","33","0.0798300729393394","0.0574819450526266","0.102178200826052"
"Nie","2009","Baden-Württemberg","5 Einkommensstärkstes Quintil","43","0.104935209104871","0.0796648321620613","0.130205586047681"
"Nie","2009","Bayern","1 Einkommensschwächstes Quintil","69","0.189998268552494","0.15013302549511","0.229863511609879"
"Nie","2009","Bayern","2","73","0.1655012158292","0.132358509085984","0.198643922572415"
"Nie","2009","Bayern","3","59","0.163212401900781","0.130013110815184","0.196411692986378"
"Nie","2009","Bayern","4","53","0.0955606930123022","0.071510337283565","0.119611048741039"
"Nie","2009","Bayern","5 Einkommensstärkstes Quintil","86","0.121908521458947","0.0973353365662959","0.146481706351598"
"Nie","2009","Saarland","1 Einkommensschwächstes Quintil","","","",""
"Nie","2009","Saarland","2","","","",""
"Nie","2009","Saarland","3","","","",""
"Nie","2009","Saarland","4","","","",""
"Nie","2009","Saarland","5 Einkommensstärkstes Quintil","","","",""
"Nie","2009","Berlin","1 Einkommensschwächstes Quintil","11","","",""
"Nie","2009","Berlin","2","11","","",""
"Nie","2009","Berlin","3","15","","",""
"Nie","2009","Berlin","4","12","","",""
"Nie","2009","Berlin","5 Einkommensstärkstes Quintil","22","","",""
"Nie","2009","Brandenburg","1 Einkommensschwächstes Quintil","20","","",""
"Nie","2009","Brandenburg","2","19","","",""
"Nie","2009","Brandenburg","3","18","","",""
"Nie","2009","Brandenburg","4","7","","",""
"Nie","2009","Brandenburg","5 Einkommensstärkstes Quintil","6","","",""
"Nie","2009","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","9","","",""
"Nie","2009","Mecklenburg-Vorpommern","2","10","","",""
"Nie","2009","Mecklenburg-Vorpommern","3","5","","",""
"Nie","2009","Mecklenburg-Vorpommern","4","3","","",""
"Nie","2009","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","4","","",""
"Nie","2009","Sachsen","1 Einkommensschwächstes Quintil","36","0.124743188205243","0.0866475424937062","0.16283883391678"
"Nie","2009","Sachsen","2","49","0.143205823164156","0.108835767518757","0.177575878809554"
"Nie","2009","Sachsen","3","33","0.114540470641925","0.0803354533741422","0.148745487909708"
"Nie","2009","Sachsen","4","15","","",""
"Nie","2009","Sachsen","5 Einkommensstärkstes Quintil","2","","",""
"Nie","2009","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","12","","",""
"Nie","2009","Sachsen-Anhalt","2","12","","",""
"Nie","2009","Sachsen-Anhalt","3","17","","",""
"Nie","2009","Sachsen-Anhalt","4","9","","",""
"Nie","2009","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","4","","",""
"Nie","2009","Thüringen","1 Einkommensschwächstes Quintil","25","","",""
"Nie","2009","Thüringen","2","28","","",""
"Nie","2009","Thüringen","3","21","","",""
"Nie","2009","Thüringen","4","16","","",""
"Nie","2009","Thüringen","5 Einkommensstärkstes Quintil","2","","",""
"Min 1x pro Woche","2010","Schleswig-Holstein","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2010","Schleswig-Holstein","2","","","",""
"Min 1x pro Woche","2010","Schleswig-Holstein","3","","","",""
"Min 1x pro Woche","2010","Schleswig-Holstein","4","","","",""
"Min 1x pro Woche","2010","Schleswig-Holstein","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2010","Hamburg","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2010","Hamburg","2","","","",""
"Min 1x pro Woche","2010","Hamburg","3","","","",""
"Min 1x pro Woche","2010","Hamburg","4","","","",""
"Min 1x pro Woche","2010","Hamburg","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2010","Niedersachsen","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2010","Niedersachsen","2","","","",""
"Min 1x pro Woche","2010","Niedersachsen","3","","","",""
"Min 1x pro Woche","2010","Niedersachsen","4","","","",""
"Min 1x pro Woche","2010","Niedersachsen","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2010","Bremen","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2010","Bremen","2","","","",""
"Min 1x pro Woche","2010","Bremen","3","","","",""
"Min 1x pro Woche","2010","Bremen","4","","","",""
"Min 1x pro Woche","2010","Bremen","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2010","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2010","Nordrhein-Westfalen","2","","","",""
"Min 1x pro Woche","2010","Nordrhein-Westfalen","3","","","",""
"Min 1x pro Woche","2010","Nordrhein-Westfalen","4","","","",""
"Min 1x pro Woche","2010","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2010","Hessen","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2010","Hessen","2","","","",""
"Min 1x pro Woche","2010","Hessen","3","","","",""
"Min 1x pro Woche","2010","Hessen","4","","","",""
"Min 1x pro Woche","2010","Hessen","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2010","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2010","Rheinland-Pfalz,Saarland","2","","","",""
"Min 1x pro Woche","2010","Rheinland-Pfalz,Saarland","3","","","",""
"Min 1x pro Woche","2010","Rheinland-Pfalz,Saarland","4","","","",""
"Min 1x pro Woche","2010","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2010","Baden-Württemberg","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2010","Baden-Württemberg","2","","","",""
"Min 1x pro Woche","2010","Baden-Württemberg","3","","","",""
"Min 1x pro Woche","2010","Baden-Württemberg","4","","","",""
"Min 1x pro Woche","2010","Baden-Württemberg","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2010","Bayern","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2010","Bayern","2","","","",""
"Min 1x pro Woche","2010","Bayern","3","","","",""
"Min 1x pro Woche","2010","Bayern","4","","","",""
"Min 1x pro Woche","2010","Bayern","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2010","Saarland","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2010","Saarland","2","","","",""
"Min 1x pro Woche","2010","Saarland","3","","","",""
"Min 1x pro Woche","2010","Saarland","4","","","",""
"Min 1x pro Woche","2010","Saarland","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2010","Berlin","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2010","Berlin","2","","","",""
"Min 1x pro Woche","2010","Berlin","3","","","",""
"Min 1x pro Woche","2010","Berlin","4","","","",""
"Min 1x pro Woche","2010","Berlin","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2010","Brandenburg","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2010","Brandenburg","2","","","",""
"Min 1x pro Woche","2010","Brandenburg","3","","","",""
"Min 1x pro Woche","2010","Brandenburg","4","","","",""
"Min 1x pro Woche","2010","Brandenburg","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2010","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2010","Mecklenburg-Vorpommern","2","","","",""
"Min 1x pro Woche","2010","Mecklenburg-Vorpommern","3","","","",""
"Min 1x pro Woche","2010","Mecklenburg-Vorpommern","4","","","",""
"Min 1x pro Woche","2010","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2010","Sachsen","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2010","Sachsen","2","","","",""
"Min 1x pro Woche","2010","Sachsen","3","","","",""
"Min 1x pro Woche","2010","Sachsen","4","","","",""
"Min 1x pro Woche","2010","Sachsen","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2010","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2010","Sachsen-Anhalt","2","","","",""
"Min 1x pro Woche","2010","Sachsen-Anhalt","3","","","",""
"Min 1x pro Woche","2010","Sachsen-Anhalt","4","","","",""
"Min 1x pro Woche","2010","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2010","Thüringen","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2010","Thüringen","2","","","",""
"Min 1x pro Woche","2010","Thüringen","3","","","",""
"Min 1x pro Woche","2010","Thüringen","4","","","",""
"Min 1x pro Woche","2010","Thüringen","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2010","Schleswig-Holstein","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2010","Schleswig-Holstein","2","","","",""
"Min 1x pro Monat","2010","Schleswig-Holstein","3","","","",""
"Min 1x pro Monat","2010","Schleswig-Holstein","4","","","",""
"Min 1x pro Monat","2010","Schleswig-Holstein","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2010","Hamburg","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2010","Hamburg","2","","","",""
"Min 1x pro Monat","2010","Hamburg","3","","","",""
"Min 1x pro Monat","2010","Hamburg","4","","","",""
"Min 1x pro Monat","2010","Hamburg","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2010","Niedersachsen","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2010","Niedersachsen","2","","","",""
"Min 1x pro Monat","2010","Niedersachsen","3","","","",""
"Min 1x pro Monat","2010","Niedersachsen","4","","","",""
"Min 1x pro Monat","2010","Niedersachsen","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2010","Bremen","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2010","Bremen","2","","","",""
"Min 1x pro Monat","2010","Bremen","3","","","",""
"Min 1x pro Monat","2010","Bremen","4","","","",""
"Min 1x pro Monat","2010","Bremen","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2010","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2010","Nordrhein-Westfalen","2","","","",""
"Min 1x pro Monat","2010","Nordrhein-Westfalen","3","","","",""
"Min 1x pro Monat","2010","Nordrhein-Westfalen","4","","","",""
"Min 1x pro Monat","2010","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2010","Hessen","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2010","Hessen","2","","","",""
"Min 1x pro Monat","2010","Hessen","3","","","",""
"Min 1x pro Monat","2010","Hessen","4","","","",""
"Min 1x pro Monat","2010","Hessen","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2010","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2010","Rheinland-Pfalz,Saarland","2","","","",""
"Min 1x pro Monat","2010","Rheinland-Pfalz,Saarland","3","","","",""
"Min 1x pro Monat","2010","Rheinland-Pfalz,Saarland","4","","","",""
"Min 1x pro Monat","2010","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2010","Baden-Württemberg","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2010","Baden-Württemberg","2","","","",""
"Min 1x pro Monat","2010","Baden-Württemberg","3","","","",""
"Min 1x pro Monat","2010","Baden-Württemberg","4","","","",""
"Min 1x pro Monat","2010","Baden-Württemberg","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2010","Bayern","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2010","Bayern","2","","","",""
"Min 1x pro Monat","2010","Bayern","3","","","",""
"Min 1x pro Monat","2010","Bayern","4","","","",""
"Min 1x pro Monat","2010","Bayern","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2010","Saarland","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2010","Saarland","2","","","",""
"Min 1x pro Monat","2010","Saarland","3","","","",""
"Min 1x pro Monat","2010","Saarland","4","","","",""
"Min 1x pro Monat","2010","Saarland","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2010","Berlin","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2010","Berlin","2","","","",""
"Min 1x pro Monat","2010","Berlin","3","","","",""
"Min 1x pro Monat","2010","Berlin","4","","","",""
"Min 1x pro Monat","2010","Berlin","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2010","Brandenburg","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2010","Brandenburg","2","","","",""
"Min 1x pro Monat","2010","Brandenburg","3","","","",""
"Min 1x pro Monat","2010","Brandenburg","4","","","",""
"Min 1x pro Monat","2010","Brandenburg","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2010","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2010","Mecklenburg-Vorpommern","2","","","",""
"Min 1x pro Monat","2010","Mecklenburg-Vorpommern","3","","","",""
"Min 1x pro Monat","2010","Mecklenburg-Vorpommern","4","","","",""
"Min 1x pro Monat","2010","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2010","Sachsen","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2010","Sachsen","2","","","",""
"Min 1x pro Monat","2010","Sachsen","3","","","",""
"Min 1x pro Monat","2010","Sachsen","4","","","",""
"Min 1x pro Monat","2010","Sachsen","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2010","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2010","Sachsen-Anhalt","2","","","",""
"Min 1x pro Monat","2010","Sachsen-Anhalt","3","","","",""
"Min 1x pro Monat","2010","Sachsen-Anhalt","4","","","",""
"Min 1x pro Monat","2010","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2010","Thüringen","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2010","Thüringen","2","","","",""
"Min 1x pro Monat","2010","Thüringen","3","","","",""
"Min 1x pro Monat","2010","Thüringen","4","","","",""
"Min 1x pro Monat","2010","Thüringen","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2010","Schleswig-Holstein","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2010","Schleswig-Holstein","2","","","",""
"Seltener","2010","Schleswig-Holstein","3","","","",""
"Seltener","2010","Schleswig-Holstein","4","","","",""
"Seltener","2010","Schleswig-Holstein","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2010","Hamburg","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2010","Hamburg","2","","","",""
"Seltener","2010","Hamburg","3","","","",""
"Seltener","2010","Hamburg","4","","","",""
"Seltener","2010","Hamburg","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2010","Niedersachsen","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2010","Niedersachsen","2","","","",""
"Seltener","2010","Niedersachsen","3","","","",""
"Seltener","2010","Niedersachsen","4","","","",""
"Seltener","2010","Niedersachsen","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2010","Bremen","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2010","Bremen","2","","","",""
"Seltener","2010","Bremen","3","","","",""
"Seltener","2010","Bremen","4","","","",""
"Seltener","2010","Bremen","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2010","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2010","Nordrhein-Westfalen","2","","","",""
"Seltener","2010","Nordrhein-Westfalen","3","","","",""
"Seltener","2010","Nordrhein-Westfalen","4","","","",""
"Seltener","2010","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2010","Hessen","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2010","Hessen","2","","","",""
"Seltener","2010","Hessen","3","","","",""
"Seltener","2010","Hessen","4","","","",""
"Seltener","2010","Hessen","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2010","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2010","Rheinland-Pfalz,Saarland","2","","","",""
"Seltener","2010","Rheinland-Pfalz,Saarland","3","","","",""
"Seltener","2010","Rheinland-Pfalz,Saarland","4","","","",""
"Seltener","2010","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2010","Baden-Württemberg","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2010","Baden-Württemberg","2","","","",""
"Seltener","2010","Baden-Württemberg","3","","","",""
"Seltener","2010","Baden-Württemberg","4","","","",""
