"plh0258_h","year","alter_gr","migback","n","percent","lower_confidence","upper_confidence"
"Katholisch","2008","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Katholisch","2008","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Katholisch","2008","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Katholisch","2008","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Katholisch","2008","66 und älter","kein Migrationshintergrund","","","",""
"Katholisch","2008","66 und älter","direkter Migrationshintergrund","","","",""
"Katholisch","2008","66 und älter","indirekter Migrationshintergrund","","","",""
"Evangelisch","2008","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Evangelisch","2008","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Evangelisch","2008","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Evangelisch","2008","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Evangelisch","2008","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Evangelisch","2008","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Evangelisch","2008","66 und älter","kein Migrationshintergrund","","","",""
"Evangelisch","2008","66 und älter","direkter Migrationshintergrund","","","",""
"Evangelisch","2008","66 und älter","indirekter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2008","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2008","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2008","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2008","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2008","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2008","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2008","66 und älter","kein Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2008","66 und älter","direkter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2008","66 und älter","indirekter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2008","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2008","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2008","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2008","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2008","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2008","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2008","66 und älter","kein Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2008","66 und älter","direkter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2008","66 und älter","indirekter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2008","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2008","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2008","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2008","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2008","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2008","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2008","66 und älter","kein Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2008","66 und älter","direkter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2008","66 und älter","indirekter Migrationshintergrund","","","",""
"Konfessionslos","2008","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Konfessionslos","2008","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Konfessionslos","2008","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Konfessionslos","2008","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Konfessionslos","2008","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Konfessionslos","2008","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Konfessionslos","2008","66 und älter","kein Migrationshintergrund","","","",""
"Konfessionslos","2008","66 und älter","direkter Migrationshintergrund","","","",""
"Konfessionslos","2008","66 und älter","indirekter Migrationshintergrund","","","",""
"Christlich orthodox","2008","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Christlich orthodox","2008","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Christlich orthodox","2008","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Christlich orthodox","2008","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Christlich orthodox","2008","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Christlich orthodox","2008","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Christlich orthodox","2008","66 und älter","kein Migrationshintergrund","","","",""
"Christlich orthodox","2008","66 und älter","direkter Migrationshintergrund","","","",""
"Christlich orthodox","2008","66 und älter","indirekter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2008","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2008","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2008","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2008","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2008","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2008","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2008","66 und älter","kein Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2008","66 und älter","direkter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2008","66 und älter","indirekter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2008","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2008","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2008","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2008","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2008","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2008","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2008","66 und älter","kein Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2008","66 und älter","direkter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2008","66 und älter","indirekter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2008","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2008","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2008","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2008","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2008","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2008","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2008","66 und älter","kein Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2008","66 und älter","direkter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2008","66 und älter","indirekter Migrationshintergrund","","","",""
"Mehrfachnennung","2008","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Mehrfachnennung","2008","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Mehrfachnennung","2008","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Mehrfachnennung","2008","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Mehrfachnennung","2008","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Mehrfachnennung","2008","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Mehrfachnennung","2008","66 und älter","kein Migrationshintergrund","","","",""
"Mehrfachnennung","2008","66 und älter","direkter Migrationshintergrund","","","",""
"Mehrfachnennung","2008","66 und älter","indirekter Migrationshintergrund","","","",""
"Katholisch","2009","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Katholisch","2009","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Katholisch","2009","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Katholisch","2009","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Katholisch","2009","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Katholisch","2009","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Katholisch","2009","66 und älter","kein Migrationshintergrund","","","",""
"Katholisch","2009","66 und älter","direkter Migrationshintergrund","","","",""
"Katholisch","2009","66 und älter","indirekter Migrationshintergrund","","","",""
"Evangelisch","2009","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Evangelisch","2009","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Evangelisch","2009","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Evangelisch","2009","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Evangelisch","2009","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Evangelisch","2009","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Evangelisch","2009","66 und älter","kein Migrationshintergrund","","","",""
"Evangelisch","2009","66 und älter","direkter Migrationshintergrund","","","",""
"Evangelisch","2009","66 und älter","indirekter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2009","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2009","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2009","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2009","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2009","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2009","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2009","66 und älter","kein Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2009","66 und älter","direkter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2009","66 und älter","indirekter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2009","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2009","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2009","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2009","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2009","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2009","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2009","66 und älter","kein Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2009","66 und älter","direkter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2009","66 und älter","indirekter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2009","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2009","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2009","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2009","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2009","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2009","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2009","66 und älter","kein Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2009","66 und älter","direkter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2009","66 und älter","indirekter Migrationshintergrund","","","",""
"Konfessionslos","2009","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Konfessionslos","2009","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Konfessionslos","2009","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Konfessionslos","2009","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Konfessionslos","2009","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Konfessionslos","2009","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Konfessionslos","2009","66 und älter","kein Migrationshintergrund","","","",""
"Konfessionslos","2009","66 und älter","direkter Migrationshintergrund","","","",""
"Konfessionslos","2009","66 und älter","indirekter Migrationshintergrund","","","",""
"Christlich orthodox","2009","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Christlich orthodox","2009","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Christlich orthodox","2009","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Christlich orthodox","2009","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Christlich orthodox","2009","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Christlich orthodox","2009","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Christlich orthodox","2009","66 und älter","kein Migrationshintergrund","","","",""
