"plh0258_h","year","alter_gr","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"Islamische Religionsgemeinschaft","2008","35-65 Jahre alt","AkademikerInnen","","","",""
"Islamische Religionsgemeinschaft","2008","66 und älter","(noch) kein Abschluss","","","",""
"Islamische Religionsgemeinschaft","2008","66 und älter","Hauptschulabschluss","","","",""
"Islamische Religionsgemeinschaft","2008","66 und älter","Realschulabschluss","","","",""
"Islamische Religionsgemeinschaft","2008","66 und älter","(Fach-)Abitur","","","",""
"Islamische Religionsgemeinschaft","2008","66 und älter","AkademikerInnen","","","",""
"Andere Religionsgemeinschaft","2008","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Andere Religionsgemeinschaft","2008","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Andere Religionsgemeinschaft","2008","16-34 Jahre alt","Realschulabschluss","","","",""
"Andere Religionsgemeinschaft","2008","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Andere Religionsgemeinschaft","2008","16-34 Jahre alt","AkademikerInnen","","","",""
"Andere Religionsgemeinschaft","2008","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Andere Religionsgemeinschaft","2008","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Andere Religionsgemeinschaft","2008","35-65 Jahre alt","Realschulabschluss","","","",""
"Andere Religionsgemeinschaft","2008","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Andere Religionsgemeinschaft","2008","35-65 Jahre alt","AkademikerInnen","","","",""
"Andere Religionsgemeinschaft","2008","66 und älter","(noch) kein Abschluss","","","",""
"Andere Religionsgemeinschaft","2008","66 und älter","Hauptschulabschluss","","","",""
"Andere Religionsgemeinschaft","2008","66 und älter","Realschulabschluss","","","",""
"Andere Religionsgemeinschaft","2008","66 und älter","(Fach-)Abitur","","","",""
"Andere Religionsgemeinschaft","2008","66 und älter","AkademikerInnen","","","",""
"Konfessionslos","2008","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Konfessionslos","2008","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Konfessionslos","2008","16-34 Jahre alt","Realschulabschluss","","","",""
"Konfessionslos","2008","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Konfessionslos","2008","16-34 Jahre alt","AkademikerInnen","","","",""
"Konfessionslos","2008","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Konfessionslos","2008","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Konfessionslos","2008","35-65 Jahre alt","Realschulabschluss","","","",""
"Konfessionslos","2008","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Konfessionslos","2008","35-65 Jahre alt","AkademikerInnen","","","",""
"Konfessionslos","2008","66 und älter","(noch) kein Abschluss","","","",""
"Konfessionslos","2008","66 und älter","Hauptschulabschluss","","","",""
"Konfessionslos","2008","66 und älter","Realschulabschluss","","","",""
"Konfessionslos","2008","66 und älter","(Fach-)Abitur","","","",""
"Konfessionslos","2008","66 und älter","AkademikerInnen","","","",""
"Christlich orthodox","2008","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Christlich orthodox","2008","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Christlich orthodox","2008","16-34 Jahre alt","Realschulabschluss","","","",""
"Christlich orthodox","2008","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Christlich orthodox","2008","16-34 Jahre alt","AkademikerInnen","","","",""
"Christlich orthodox","2008","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Christlich orthodox","2008","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Christlich orthodox","2008","35-65 Jahre alt","Realschulabschluss","","","",""
"Christlich orthodox","2008","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Christlich orthodox","2008","35-65 Jahre alt","AkademikerInnen","","","",""
"Christlich orthodox","2008","66 und älter","(noch) kein Abschluss","","","",""
"Christlich orthodox","2008","66 und älter","Hauptschulabschluss","","","",""
"Christlich orthodox","2008","66 und älter","Realschulabschluss","","","",""
"Christlich orthodox","2008","66 und älter","(Fach-)Abitur","","","",""
"Christlich orthodox","2008","66 und älter","AkademikerInnen","","","",""
"Schiitische Rel.gemeinschaft","2008","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Schiitische Rel.gemeinschaft","2008","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Schiitische Rel.gemeinschaft","2008","16-34 Jahre alt","Realschulabschluss","","","",""
"Schiitische Rel.gemeinschaft","2008","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Schiitische Rel.gemeinschaft","2008","16-34 Jahre alt","AkademikerInnen","","","",""
"Schiitische Rel.gemeinschaft","2008","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Schiitische Rel.gemeinschaft","2008","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Schiitische Rel.gemeinschaft","2008","35-65 Jahre alt","Realschulabschluss","","","",""
"Schiitische Rel.gemeinschaft","2008","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Schiitische Rel.gemeinschaft","2008","35-65 Jahre alt","AkademikerInnen","","","",""
"Schiitische Rel.gemeinschaft","2008","66 und älter","(noch) kein Abschluss","","","",""
"Schiitische Rel.gemeinschaft","2008","66 und älter","Hauptschulabschluss","","","",""
"Schiitische Rel.gemeinschaft","2008","66 und älter","Realschulabschluss","","","",""
"Schiitische Rel.gemeinschaft","2008","66 und älter","(Fach-)Abitur","","","",""
"Schiitische Rel.gemeinschaft","2008","66 und älter","AkademikerInnen","","","",""
"Sunnitische Rel.gemeinschaft","2008","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Sunnitische Rel.gemeinschaft","2008","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Sunnitische Rel.gemeinschaft","2008","16-34 Jahre alt","Realschulabschluss","","","",""
"Sunnitische Rel.gemeinschaft","2008","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Sunnitische Rel.gemeinschaft","2008","16-34 Jahre alt","AkademikerInnen","","","",""
"Sunnitische Rel.gemeinschaft","2008","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Sunnitische Rel.gemeinschaft","2008","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Sunnitische Rel.gemeinschaft","2008","35-65 Jahre alt","Realschulabschluss","","","",""
"Sunnitische Rel.gemeinschaft","2008","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Sunnitische Rel.gemeinschaft","2008","35-65 Jahre alt","AkademikerInnen","","","",""
"Sunnitische Rel.gemeinschaft","2008","66 und älter","(noch) kein Abschluss","","","",""
"Sunnitische Rel.gemeinschaft","2008","66 und älter","Hauptschulabschluss","","","",""
"Sunnitische Rel.gemeinschaft","2008","66 und älter","Realschulabschluss","","","",""
"Sunnitische Rel.gemeinschaft","2008","66 und älter","(Fach-)Abitur","","","",""
"Sunnitische Rel.gemeinschaft","2008","66 und älter","AkademikerInnen","","","",""
"Alevitische Rel.gemeinschaft","2008","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Alevitische Rel.gemeinschaft","2008","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Alevitische Rel.gemeinschaft","2008","16-34 Jahre alt","Realschulabschluss","","","",""
"Alevitische Rel.gemeinschaft","2008","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Alevitische Rel.gemeinschaft","2008","16-34 Jahre alt","AkademikerInnen","","","",""
"Alevitische Rel.gemeinschaft","2008","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Alevitische Rel.gemeinschaft","2008","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Alevitische Rel.gemeinschaft","2008","35-65 Jahre alt","Realschulabschluss","","","",""
"Alevitische Rel.gemeinschaft","2008","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Alevitische Rel.gemeinschaft","2008","35-65 Jahre alt","AkademikerInnen","","","",""
"Alevitische Rel.gemeinschaft","2008","66 und älter","(noch) kein Abschluss","","","",""
"Alevitische Rel.gemeinschaft","2008","66 und älter","Hauptschulabschluss","","","",""
"Alevitische Rel.gemeinschaft","2008","66 und älter","Realschulabschluss","","","",""
"Alevitische Rel.gemeinschaft","2008","66 und älter","(Fach-)Abitur","","","",""
"Alevitische Rel.gemeinschaft","2008","66 und älter","AkademikerInnen","","","",""
"Mehrfachnennung","2008","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Mehrfachnennung","2008","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Mehrfachnennung","2008","16-34 Jahre alt","Realschulabschluss","","","",""
"Mehrfachnennung","2008","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Mehrfachnennung","2008","16-34 Jahre alt","AkademikerInnen","","","",""
"Mehrfachnennung","2008","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Mehrfachnennung","2008","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Mehrfachnennung","2008","35-65 Jahre alt","Realschulabschluss","","","",""
"Mehrfachnennung","2008","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Mehrfachnennung","2008","35-65 Jahre alt","AkademikerInnen","","","",""
"Mehrfachnennung","2008","66 und älter","(noch) kein Abschluss","","","",""
"Mehrfachnennung","2008","66 und älter","Hauptschulabschluss","","","",""
"Mehrfachnennung","2008","66 und älter","Realschulabschluss","","","",""
"Mehrfachnennung","2008","66 und älter","(Fach-)Abitur","","","",""
"Mehrfachnennung","2008","66 und älter","AkademikerInnen","","","",""
"Katholisch","2009","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Katholisch","2009","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Katholisch","2009","16-34 Jahre alt","Realschulabschluss","","","",""
"Katholisch","2009","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Katholisch","2009","16-34 Jahre alt","AkademikerInnen","","","",""
"Katholisch","2009","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Katholisch","2009","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Katholisch","2009","35-65 Jahre alt","Realschulabschluss","","","",""
"Katholisch","2009","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Katholisch","2009","35-65 Jahre alt","AkademikerInnen","","","",""
"Katholisch","2009","66 und älter","(noch) kein Abschluss","","","",""
"Katholisch","2009","66 und älter","Hauptschulabschluss","","","",""
"Katholisch","2009","66 und älter","Realschulabschluss","","","",""
"Katholisch","2009","66 und älter","(Fach-)Abitur","","","",""
"Katholisch","2009","66 und älter","AkademikerInnen","","","",""
"Evangelisch","2009","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Evangelisch","2009","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Evangelisch","2009","16-34 Jahre alt","Realschulabschluss","","","",""
"Evangelisch","2009","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Evangelisch","2009","16-34 Jahre alt","AkademikerInnen","","","",""
"Evangelisch","2009","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Evangelisch","2009","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Evangelisch","2009","35-65 Jahre alt","Realschulabschluss","","","",""
"Evangelisch","2009","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Evangelisch","2009","35-65 Jahre alt","AkademikerInnen","","","",""
"Evangelisch","2009","66 und älter","(noch) kein Abschluss","","","",""
"Evangelisch","2009","66 und älter","Hauptschulabschluss","","","",""
"Evangelisch","2009","66 und älter","Realschulabschluss","","","",""
"Evangelisch","2009","66 und älter","(Fach-)Abitur","","","",""
"Evangelisch","2009","66 und älter","AkademikerInnen","","","",""
"Andere christlische Religionsgemeinschaft","2009","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Andere christlische Religionsgemeinschaft","2009","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Andere christlische Religionsgemeinschaft","2009","16-34 Jahre alt","Realschulabschluss","","","",""
"Andere christlische Religionsgemeinschaft","2009","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Andere christlische Religionsgemeinschaft","2009","16-34 Jahre alt","AkademikerInnen","","","",""
"Andere christlische Religionsgemeinschaft","2009","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Andere christlische Religionsgemeinschaft","2009","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Andere christlische Religionsgemeinschaft","2009","35-65 Jahre alt","Realschulabschluss","","","",""
"Andere christlische Religionsgemeinschaft","2009","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Andere christlische Religionsgemeinschaft","2009","35-65 Jahre alt","AkademikerInnen","","","",""
"Andere christlische Religionsgemeinschaft","2009","66 und älter","(noch) kein Abschluss","","","",""
"Andere christlische Religionsgemeinschaft","2009","66 und älter","Hauptschulabschluss","","","",""
"Andere christlische Religionsgemeinschaft","2009","66 und älter","Realschulabschluss","","","",""
"Andere christlische Religionsgemeinschaft","2009","66 und älter","(Fach-)Abitur","","","",""
"Andere christlische Religionsgemeinschaft","2009","66 und älter","AkademikerInnen","","","",""
"Islamische Religionsgemeinschaft","2009","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Islamische Religionsgemeinschaft","2009","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Islamische Religionsgemeinschaft","2009","16-34 Jahre alt","Realschulabschluss","","","",""
"Islamische Religionsgemeinschaft","2009","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Islamische Religionsgemeinschaft","2009","16-34 Jahre alt","AkademikerInnen","","","",""
"Islamische Religionsgemeinschaft","2009","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Islamische Religionsgemeinschaft","2009","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Islamische Religionsgemeinschaft","2009","35-65 Jahre alt","Realschulabschluss","","","",""
"Islamische Religionsgemeinschaft","2009","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Islamische Religionsgemeinschaft","2009","35-65 Jahre alt","AkademikerInnen","","","",""
"Islamische Religionsgemeinschaft","2009","66 und älter","(noch) kein Abschluss","","","",""
"Islamische Religionsgemeinschaft","2009","66 und älter","Hauptschulabschluss","","","",""
"Islamische Religionsgemeinschaft","2009","66 und älter","Realschulabschluss","","","",""
"Islamische Religionsgemeinschaft","2009","66 und älter","(Fach-)Abitur","","","",""
"Islamische Religionsgemeinschaft","2009","66 und älter","AkademikerInnen","","","",""
"Andere Religionsgemeinschaft","2009","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Andere Religionsgemeinschaft","2009","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Andere Religionsgemeinschaft","2009","16-34 Jahre alt","Realschulabschluss","","","",""
"Andere Religionsgemeinschaft","2009","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Andere Religionsgemeinschaft","2009","16-34 Jahre alt","AkademikerInnen","","","",""
"Andere Religionsgemeinschaft","2009","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Andere Religionsgemeinschaft","2009","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Andere Religionsgemeinschaft","2009","35-65 Jahre alt","Realschulabschluss","","","",""
"Andere Religionsgemeinschaft","2009","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Andere Religionsgemeinschaft","2009","35-65 Jahre alt","AkademikerInnen","","","",""
"Andere Religionsgemeinschaft","2009","66 und älter","(noch) kein Abschluss","","","",""
"Andere Religionsgemeinschaft","2009","66 und älter","Hauptschulabschluss","","","",""
"Andere Religionsgemeinschaft","2009","66 und älter","Realschulabschluss","","","",""
"Andere Religionsgemeinschaft","2009","66 und älter","(Fach-)Abitur","","","",""
"Andere Religionsgemeinschaft","2009","66 und älter","AkademikerInnen","","","",""
"Konfessionslos","2009","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Konfessionslos","2009","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Konfessionslos","2009","16-34 Jahre alt","Realschulabschluss","","","",""
"Konfessionslos","2009","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Konfessionslos","2009","16-34 Jahre alt","AkademikerInnen","","","",""
"Konfessionslos","2009","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Konfessionslos","2009","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Konfessionslos","2009","35-65 Jahre alt","Realschulabschluss","","","",""
"Konfessionslos","2009","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Konfessionslos","2009","35-65 Jahre alt","AkademikerInnen","","","",""
"Konfessionslos","2009","66 und älter","(noch) kein Abschluss","","","",""
"Konfessionslos","2009","66 und älter","Hauptschulabschluss","","","",""
"Konfessionslos","2009","66 und älter","Realschulabschluss","","","",""
"Konfessionslos","2009","66 und älter","(Fach-)Abitur","","","",""
"Konfessionslos","2009","66 und älter","AkademikerInnen","","","",""
"Christlich orthodox","2009","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Christlich orthodox","2009","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Christlich orthodox","2009","16-34 Jahre alt","Realschulabschluss","","","",""
"Christlich orthodox","2009","16-34 Jahre alt","(Fach-)Abitur","","","",""
