"plh0258_h","year","bildungsniveau","migback","n","percent","lower_confidence","upper_confidence"
"Mehrfachnennung","2007","AkademikerInnen","kein Migrationshintergrund","","","",""
"Mehrfachnennung","2007","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Mehrfachnennung","2007","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Katholisch","2008","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Katholisch","2008","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Katholisch","2008","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Katholisch","2008","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Katholisch","2008","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Katholisch","2008","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Katholisch","2008","Realschulabschluss","kein Migrationshintergrund","","","",""
"Katholisch","2008","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Katholisch","2008","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Katholisch","2008","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Katholisch","2008","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Katholisch","2008","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Katholisch","2008","AkademikerInnen","kein Migrationshintergrund","","","",""
"Katholisch","2008","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Katholisch","2008","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Evangelisch","2008","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Evangelisch","2008","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Evangelisch","2008","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Evangelisch","2008","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Evangelisch","2008","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Evangelisch","2008","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Evangelisch","2008","Realschulabschluss","kein Migrationshintergrund","","","",""
"Evangelisch","2008","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Evangelisch","2008","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Evangelisch","2008","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Evangelisch","2008","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Evangelisch","2008","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Evangelisch","2008","AkademikerInnen","kein Migrationshintergrund","","","",""
"Evangelisch","2008","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Evangelisch","2008","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2008","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2008","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2008","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2008","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2008","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2008","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2008","Realschulabschluss","kein Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2008","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2008","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2008","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2008","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2008","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2008","AkademikerInnen","kein Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2008","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2008","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2008","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2008","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2008","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2008","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2008","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2008","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2008","Realschulabschluss","kein Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2008","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2008","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2008","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2008","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2008","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2008","AkademikerInnen","kein Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2008","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2008","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2008","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2008","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2008","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2008","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2008","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2008","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2008","Realschulabschluss","kein Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2008","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2008","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2008","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2008","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2008","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2008","AkademikerInnen","kein Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2008","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2008","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Konfessionslos","2008","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Konfessionslos","2008","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Konfessionslos","2008","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Konfessionslos","2008","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Konfessionslos","2008","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Konfessionslos","2008","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Konfessionslos","2008","Realschulabschluss","kein Migrationshintergrund","","","",""
"Konfessionslos","2008","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Konfessionslos","2008","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Konfessionslos","2008","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Konfessionslos","2008","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Konfessionslos","2008","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Konfessionslos","2008","AkademikerInnen","kein Migrationshintergrund","","","",""
"Konfessionslos","2008","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Konfessionslos","2008","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Christlich orthodox","2008","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Christlich orthodox","2008","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Christlich orthodox","2008","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Christlich orthodox","2008","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Christlich orthodox","2008","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Christlich orthodox","2008","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Christlich orthodox","2008","Realschulabschluss","kein Migrationshintergrund","","","",""
"Christlich orthodox","2008","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Christlich orthodox","2008","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Christlich orthodox","2008","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Christlich orthodox","2008","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Christlich orthodox","2008","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Christlich orthodox","2008","AkademikerInnen","kein Migrationshintergrund","","","",""
"Christlich orthodox","2008","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Christlich orthodox","2008","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2008","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2008","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2008","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2008","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2008","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2008","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2008","Realschulabschluss","kein Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2008","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2008","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2008","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2008","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2008","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2008","AkademikerInnen","kein Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2008","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2008","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2008","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2008","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2008","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2008","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2008","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2008","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2008","Realschulabschluss","kein Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2008","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2008","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2008","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2008","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2008","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2008","AkademikerInnen","kein Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2008","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2008","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2008","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2008","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2008","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2008","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2008","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2008","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2008","Realschulabschluss","kein Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2008","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2008","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2008","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2008","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2008","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2008","AkademikerInnen","kein Migrationshintergrund","","","",""
