"plh0258_h","year","bildungsniveau","sampreg","n","percent","lower_confidence","upper_confidence"
"Andere christlische Religionsgemeinschaft","2007","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","2007","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","2007","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","204","0.030758418160036","0.0264265580505615","0.0350902782695105"
"Andere christlische Religionsgemeinschaft","2007","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","2007","Realschulabschluss","Westdeutschland, alte Bundeslaender","65","0.0181735164179833","0.013797246535358","0.0225497863006087"
"Andere christlische Religionsgemeinschaft","2007","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","2007","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","82","0.0418999941205684","0.0330724967607171","0.0507274914804198"
"Andere christlische Religionsgemeinschaft","2007","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","2007","AkademikerInnen","Westdeutschland, alte Bundeslaender","88","0.0403769553725704","0.0334376546788367","0.047316256066304"
"Andere christlische Religionsgemeinschaft","2007","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","2007","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","83","0.217389342822607","0.179531342262969","0.255247343382246"
"Islamische Religionsgemeinschaft","2007","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","2007","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","332","0.0497928898734067","0.0443356981699144","0.055250081576899"
"Islamische Religionsgemeinschaft","2007","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","2007","Realschulabschluss","Westdeutschland, alte Bundeslaender","51","0.0176228586424027","0.0133121909469254","0.0219335263378801"
"Islamische Religionsgemeinschaft","2007","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","2007","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","80","0.0481068628217945","0.0386787925702191","0.0575349330733698"
"Islamische Religionsgemeinschaft","2007","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","2007","AkademikerInnen","Westdeutschland, alte Bundeslaender","36","0.0152159477133961","0.0109005721736945","0.0195313232530978"
"Islamische Religionsgemeinschaft","2007","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Andere Religionsgemeinschaft","2007","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Andere Religionsgemeinschaft","2007","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Andere Religionsgemeinschaft","2007","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Andere Religionsgemeinschaft","2007","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Andere Religionsgemeinschaft","2007","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Andere Religionsgemeinschaft","2007","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Andere Religionsgemeinschaft","2007","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Andere Religionsgemeinschaft","2007","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Andere Religionsgemeinschaft","2007","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Andere Religionsgemeinschaft","2007","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Konfessionslos","2007","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","43","0.115300343204474","0.0859860856593101","0.144614600749639"
"Konfessionslos","2007","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","74","0.686378747840165","0.59633933351305","0.776418162167279"
"Konfessionslos","2007","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","723","0.130187245455885","0.121744697991137","0.138629792920633"
"Konfessionslos","2007","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","796","0.624548933266527","0.598031381038294","0.651066485494761"
"Konfessionslos","2007","Realschulabschluss","Westdeutschland, alte Bundeslaender","794","0.248589172384416","0.234429700010875","0.262748644757956"
"Konfessionslos","2007","Realschulabschluss","Ostdeutschland, neue Bundeslaender","1347","0.758406266895558","0.738794517505215","0.778018016285901"
"Konfessionslos","2007","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","401","0.203078119900197","0.185354001751125","0.220802238049269"
"Konfessionslos","2007","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","260","0.626299940161156","0.578530214308079","0.674069666014234"
"Konfessionslos","2007","AkademikerInnen","Westdeutschland, alte Bundeslaender","778","0.244572575578649","0.229419567995623","0.259725583161675"
"Konfessionslos","2007","AkademikerInnen","Ostdeutschland, neue Bundeslaender","929","0.709992953150394","0.685316950395011","0.734668955905778"
"Christlich orthodox","2007","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Christlich orthodox","2007","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Christlich orthodox","2007","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Christlich orthodox","2007","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Christlich orthodox","2007","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Christlich orthodox","2007","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Christlich orthodox","2007","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Christlich orthodox","2007","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Christlich orthodox","2007","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Christlich orthodox","2007","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","2007","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","2007","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","2007","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","2007","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","2007","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","2007","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","2007","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","2007","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","2007","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","2007","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","2007","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","2007","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","2007","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","2007","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","2007","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","2007","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","2007","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","2007","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","2007","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","2007","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","2007","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","2007","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","2007","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","2007","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","2007","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","2007","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","2007","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","2007","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","2007","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","2007","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Mehrfachnennung","2007","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Mehrfachnennung","2007","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Mehrfachnennung","2007","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Mehrfachnennung","2007","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Mehrfachnennung","2007","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Mehrfachnennung","2007","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Mehrfachnennung","2007","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Mehrfachnennung","2007","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Mehrfachnennung","2007","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Mehrfachnennung","2007","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Katholisch","2008","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Katholisch","2008","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Katholisch","2008","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Katholisch","2008","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Katholisch","2008","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Katholisch","2008","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Katholisch","2008","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Katholisch","2008","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Katholisch","2008","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Katholisch","2008","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Evangelisch","2008","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Evangelisch","2008","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Evangelisch","2008","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Evangelisch","2008","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Evangelisch","2008","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Evangelisch","2008","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Evangelisch","2008","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Evangelisch","2008","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Evangelisch","2008","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Evangelisch","2008","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","2008","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","2008","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","2008","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","2008","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","2008","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","2008","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","2008","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","2008","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","2008","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","2008","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","2008","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","2008","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","2008","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","2008","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","2008","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","2008","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","2008","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","2008","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","2008","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","2008","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Andere Religionsgemeinschaft","2008","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Andere Religionsgemeinschaft","2008","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Andere Religionsgemeinschaft","2008","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Andere Religionsgemeinschaft","2008","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Andere Religionsgemeinschaft","2008","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Andere Religionsgemeinschaft","2008","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Andere Religionsgemeinschaft","2008","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Andere Religionsgemeinschaft","2008","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Andere Religionsgemeinschaft","2008","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Andere Religionsgemeinschaft","2008","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Konfessionslos","2008","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Konfessionslos","2008","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Konfessionslos","2008","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Konfessionslos","2008","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Konfessionslos","2008","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Konfessionslos","2008","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Konfessionslos","2008","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Konfessionslos","2008","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Konfessionslos","2008","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Konfessionslos","2008","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Christlich orthodox","2008","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
