year,bula_h,migback,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2008,North Rhine-Westphalia,Direct migration background,(2) Intermediate General/Vocational Qualification,0.08907,40,487,0.06374,0.11439
2008,North Rhine-Westphalia,Direct migration background,(2c_gen) General Maturity Certificate,0.06517,35,487,0.04323,0.08712
2008,North Rhine-Westphalia,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.12554,60,487,0.09608,0.15499
2008,North Rhine-Westphalia,Direct migration background,(3b) Higher Tertiary Education,0.11100,68,487,0.08307,0.13893
2008,North Rhine-Westphalia,Indirect migration background,(1b) General Elementary School,0.08136,32,84,0.02254,0.14018
2008,North Rhine-Westphalia,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.12485,52,84,0.05374,0.19596
2008,Hesse,No migration background,(0) No qualification (yet),0.02900,37,1067,0.01893,0.03908
2008,Hesse,No migration background,(1b) General Elementary School,0.07152,76,1067,0.05605,0.08699
2008,Hesse,No migration background,(1c) Basic Vocational Qualification,0.23982,265,1067,0.21419,0.26546
2008,Hesse,No migration background,(2) Intermediate General/Vocational Qualification,0.21886,288,1067,0.19404,0.24368
2008,Hesse,No migration background,(2c_gen) General Maturity Certificate,0.03742,34,1067,0.02603,0.04882
2008,Hesse,No migration background,(2c_voc) Vocational Maturity Certificate,0.07678,96,1067,0.06079,0.09276
2008,Hesse,No migration background,(3a) Lower Tertiary Education,0.05618,88,1067,0.04236,0.07001
2008,Hesse,No migration background,(3b) Higher Tertiary Education,0.11384,183,1067,0.09478,0.13291
2008,Hesse,Direct migration background,(1c) Basic Vocational Qualification,0.19789,46,46,0.08148,0.31430
2008,"Rhineland-Palatinate, Saarland",No migration background,(1b) General Elementary School,0.11016,104,844,0.08902,0.13129
2008,"Rhineland-Palatinate, Saarland",No migration background,(1c) Basic Vocational Qualification,0.35431,335,844,0.32202,0.38660
2008,"Rhineland-Palatinate, Saarland",No migration background,(2) Intermediate General/Vocational Qualification,0.18535,200,844,0.15912,0.21159
2008,"Rhineland-Palatinate, Saarland",No migration background,(2c_voc) Vocational Maturity Certificate,0.04411,51,844,0.03025,0.05797
2008,"Rhineland-Palatinate, Saarland",No migration background,(3a) Lower Tertiary Education,0.03684,53,844,0.02412,0.04956
2008,"Rhineland-Palatinate, Saarland",No migration background,(3b) Higher Tertiary Education,0.06878,101,844,0.05169,0.08586
2008,"Rhineland-Palatinate, Saarland",Direct migration background,(1b) General Elementary School,0.25675,35,76,0.15788,0.35561
2008,"Rhineland-Palatinate, Saarland",Direct migration background,(1c) Basic Vocational Qualification,0.25007,41,76,0.15206,0.34808
2008,Baden-Wuerttemberg,No migration background,(0) No qualification (yet),0.02027,47,1700,0.01357,0.02698
2008,Baden-Wuerttemberg,No migration background,(1b) General Elementary School,0.07700,120,1700,0.06432,0.08968
2008,Baden-Wuerttemberg,No migration background,(1c) Basic Vocational Qualification,0.24792,495,1700,0.22739,0.26845
2008,Baden-Wuerttemberg,No migration background,(2) Intermediate General/Vocational Qualification,0.23205,470,1700,0.21198,0.25212
2008,Baden-Wuerttemberg,No migration background,(2c_gen) General Maturity Certificate,0.02102,57,1700,0.01420,0.02784
2008,Baden-Wuerttemberg,No migration background,(2c_voc) Vocational Maturity Certificate,0.04888,117,1700,0.03863,0.05913
2008,Baden-Wuerttemberg,No migration background,(3a) Lower Tertiary Education,0.07189,151,1700,0.05961,0.08417
2008,Baden-Wuerttemberg,No migration background,(3b) Higher Tertiary Education,0.09720,243,1700,0.08311,0.11128
2008,Baden-Wuerttemberg,Direct migration background,(1b) General Elementary School,0.22442,115,335,0.17968,0.26917
2008,Baden-Wuerttemberg,Direct migration background,(1c) Basic Vocational Qualification,0.28599,129,335,0.23753,0.33445
2008,Baden-Wuerttemberg,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.14709,56,335,0.10910,0.18507
2008,Baden-Wuerttemberg,Direct migration background,(3b) Higher Tertiary Education,0.07377,35,335,0.04573,0.10180
2008,Baden-Wuerttemberg,Indirect migration background,(1c) Basic Vocational Qualification,0.13111,37,80,0.05668,0.20554
2008,Baden-Wuerttemberg,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.11272,43,80,0.04298,0.18245
2008,Bavaria,No migration background,(0) No qualification (yet),0.01237,57,2321,0.00788,0.01687
2008,Bavaria,No migration background,(1b) General Elementary School,0.07449,183,2321,0.06380,0.08517
2008,Bavaria,No migration background,(1c) Basic Vocational Qualification,0.33482,833,2321,0.31562,0.35403
2008,Bavaria,No migration background,(2) Intermediate General/Vocational Qualification,0.20192,570,2321,0.18558,0.21825
2008,Bavaria,No migration background,(2c_gen) General Maturity Certificate,0.01604,63,2321,0.01093,0.02115
2008,Bavaria,No migration background,(2c_voc) Vocational Maturity Certificate,0.04534,124,2321,0.03687,0.05381
2008,Bavaria,No migration background,(3a) Lower Tertiary Education,0.06187,196,2321,0.05207,0.07167
2008,Bavaria,No migration background,(3b) Higher Tertiary Education,0.08197,295,2321,0.07081,0.09313
2008,Bavaria,Direct migration background,(1b) General Elementary School,0.24253,60,228,0.18677,0.29829
2008,Bavaria,Direct migration background,(1c) Basic Vocational Qualification,0.28498,80,228,0.22626,0.34371
2008,Bavaria,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.14832,50,228,0.10209,0.19456
2008,Bavaria,Direct migration background,(3b) Higher Tertiary Education,0.11069,38,228,0.06987,0.15150
2008,Berlin,No migration background,(1c) Basic Vocational Qualification,0.12588,82,590,0.09909,0.15267
2008,Berlin,No migration background,(2) Intermediate General/Vocational Qualification,0.28893,191,590,0.25232,0.32553
2008,Berlin,No migration background,(2c_gen) General Maturity Certificate,0.04985,37,590,0.03227,0.06743
2008,Berlin,No migration background,(2c_voc) Vocational Maturity Certificate,0.06855,49,590,0.04815,0.08896
2008,Berlin,No migration background,(3a) Lower Tertiary Education,0.11872,87,590,0.09260,0.14484
2008,Berlin,No migration background,(3b) Higher Tertiary Education,0.14688,144,590,0.11829,0.17547
2008,Brandenburg,No migration background,(1b) General Elementary School,0.04820,34,736,0.03271,0.06368
2008,Brandenburg,No migration background,(1c) Basic Vocational Qualification,0.18446,158,736,0.15642,0.21250
2008,Brandenburg,No migration background,(2) Intermediate General/Vocational Qualification,0.32135,274,736,0.28759,0.35511
2008,Brandenburg,No migration background,(2c_voc) Vocational Maturity Certificate,0.03909,37,736,0.02508,0.05310
2008,Brandenburg,No migration background,(3a) Lower Tertiary Education,0.12276,129,736,0.09904,0.14649
2008,Brandenburg,No migration background,(3b) Higher Tertiary Education,0.09119,104,736,0.07038,0.11200
2008,Mecklenburg-Western Pomerania,No migration background,(1c) Basic Vocational Qualification,0.20486,93,407,0.16561,0.24412
2008,Mecklenburg-Western Pomerania,No migration background,(2) Intermediate General/Vocational Qualification,0.35462,175,407,0.30808,0.40115
2008,Mecklenburg-Western Pomerania,No migration background,(3a) Lower Tertiary Education,0.10981,72,407,0.07940,0.14022
2008,Mecklenburg-Western Pomerania,No migration background,(3b) Higher Tertiary Education,0.08243,67,407,0.05568,0.10918
2008,Saxony,No migration background,(1b) General Elementary School,0.03400,43,1351,0.02434,0.04367
2008,Saxony,No migration background,(1c) Basic Vocational Qualification,0.18011,277,1351,0.15961,0.20061
2008,Saxony,No migration background,(2) Intermediate General/Vocational Qualification,0.35527,571,1351,0.32974,0.38080
2008,Saxony,No migration background,(2c_gen) General Maturity Certificate,0.02965,39,1351,0.02060,0.03869
2008,Saxony,No migration background,(2c_voc) Vocational Maturity Certificate,0.04612,69,1351,0.03493,0.05730
2008,Saxony,No migration background,(3a) Lower Tertiary Education,0.10135,172,1351,0.08525,0.11745
2008,Saxony,No migration background,(3b) Higher Tertiary Education,0.09367,180,1351,0.07813,0.10921
2008,Saxony-Anhalt,No migration background,(1b) General Elementary School,0.06264,42,765,0.04545,0.07982
2008,Saxony-Anhalt,No migration background,(1c) Basic Vocational Qualification,0.21440,173,765,0.18530,0.24350
2008,Saxony-Anhalt,No migration background,(2) Intermediate General/Vocational Qualification,0.32475,275,765,0.29154,0.35795
2008,Saxony-Anhalt,No migration background,(2c_gen) General Maturity Certificate,0.03408,39,765,0.02122,0.04695
2008,Saxony-Anhalt,No migration background,(2c_voc) Vocational Maturity Certificate,0.03706,38,765,0.02366,0.05045
2008,Saxony-Anhalt,No migration background,(3a) Lower Tertiary Education,0.09493,106,765,0.07414,0.11571
2008,Saxony-Anhalt,No migration background,(3b) Higher Tertiary Education,0.07938,92,765,0.06021,0.09854
2008,Thuringa,No migration background,(1b) General Elementary School,0.04514,35,769,0.03046,0.05983
2008,Thuringa,No migration background,(1c) Basic Vocational Qualification,0.24050,230,769,0.21028,0.27073
2008,Thuringa,No migration background,(2) Intermediate General/Vocational Qualification,0.38745,329,769,0.35300,0.42191
2008,Thuringa,No migration background,(3a) Lower Tertiary Education,0.06737,90,769,0.04964,0.08510
2008,Thuringa,No migration background,(3b) Higher Tertiary Education,0.04761,85,769,0.03255,0.06267
2009,Schleswig-Holstein,No migration background,(1c) Basic Vocational Qualification,0.30142,140,384,0.25547,0.34738
2009,Schleswig-Holstein,No migration background,(2) Intermediate General/Vocational Qualification,0.23839,132,384,0.19571,0.28106
2009,Schleswig-Holstein,No migration background,(2c_voc) Vocational Maturity Certificate,0.08086,38,384,0.05355,0.10816
2009,Schleswig-Holstein,No migration background,(3a) Lower Tertiary Education,0.06142,35,384,0.03737,0.08547
2009,Schleswig-Holstein,No migration background,(3b) Higher Tertiary Education,0.05357,39,384,0.03102,0.07612
2009,Hamburg,No migration background,(1c) Basic Vocational Qualification,0.23545,47,160,0.16950,0.30140
2009,Hamburg,No migration background,(2) Intermediate General/Vocational Qualification,0.22855,60,160,0.16328,0.29382
2009,Hamburg,No migration background,(3b) Higher Tertiary Education,0.17676,53,160,0.11746,0.23605
2009,Lower Saxony,No migration background,(0) No qualification (yet),0.01625,34,1435,0.00970,0.02279
2009,Lower Saxony,No migration background,(1b) General Elementary School,0.08335,119,1435,0.06905,0.09766
2009,Lower Saxony,No migration background,(1c) Basic Vocational Qualification,0.24456,415,1435,0.22231,0.26681
2009,Lower Saxony,No migration background,(2) Intermediate General/Vocational Qualification,0.27531,441,1435,0.25219,0.29843
2009,Lower Saxony,No migration background,(2c_gen) General Maturity Certificate,0.02026,39,1435,0.01297,0.02756
2009,Lower Saxony,No migration background,(2c_voc) Vocational Maturity Certificate,0.06135,102,1435,0.04893,0.07377
2009,Lower Saxony,No migration background,(3a) Lower Tertiary Education,0.05484,98,1435,0.04306,0.06662
2009,Lower Saxony,No migration background,(3b) Higher Tertiary Education,0.08923,187,1435,0.07448,0.10399
2009,Lower Saxony,Direct migration background,(1c) Basic Vocational Qualification,0.32782,34,65,0.21281,0.44283
2009,Lower Saxony,Direct migration background,(2) Intermediate General/Vocational Qualification,0.19466,31,65,0.09766,0.29167
2009,Bremen,No migration background,(2) Intermediate General/Vocational Qualification,0.28940,38,38,0.14328,0.43552
2009,North Rhine-Westphalia,No migration background,(0) No qualification (yet),0.01956,91,2957,0.01456,0.02455
2009,North Rhine-Westphalia,No migration background,(1b) General Elementary School,0.06694,203,2957,0.05793,0.07595
2009,North Rhine-Westphalia,No migration background,(1c) Basic Vocational Qualification,0.28315,915,2957,0.26691,0.29939
2009,North Rhine-Westphalia,No migration background,(2) Intermediate General/Vocational Qualification,0.19025,672,2957,0.17610,0.20440
2009,North Rhine-Westphalia,No migration background,(2c_gen) General Maturity Certificate,0.03388,112,2957,0.02736,0.04041
2009,North Rhine-Westphalia,No migration background,(2c_voc) Vocational Maturity Certificate,0.08410,309,2957,0.07409,0.09410
2009,North Rhine-Westphalia,No migration background,(3a) Lower Tertiary Education,0.05861,232,2957,0.05014,0.06707
2009,North Rhine-Westphalia,No migration background,(3b) Higher Tertiary Education,0.08815,423,2957,0.07793,0.09837
2009,North Rhine-Westphalia,Direct migration background,(1a) Inadequately completed,0.07637,32,426,0.05112,0.10162
2009,North Rhine-Westphalia,Direct migration background,(1b) General Elementary School,0.20962,99,426,0.17092,0.24831
2009,North Rhine-Westphalia,Direct migration background,(1c) Basic Vocational Qualification,0.24785,118,426,0.20680,0.28889
2009,North Rhine-Westphalia,Direct migration background,(2) Intermediate General/Vocational Qualification,0.07236,31,426,0.04773,0.09699
2009,North Rhine-Westphalia,Direct migration background,(2c_gen) General Maturity Certificate,0.06888,32,426,0.04480,0.09295
2009,North Rhine-Westphalia,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.11389,52,426,0.08369,0.14409
2009,North Rhine-Westphalia,Direct migration background,(3b) Higher Tertiary Education,0.12054,62,426,0.08959,0.15150
2009,North Rhine-Westphalia,Indirect migration background,(0) No qualification (yet),0.11876,32,79,0.04697,0.19056
2009,North Rhine-Westphalia,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.12730,47,79,0.05333,0.20127
2009,Hesse,No migration background,(1b) General Elementary School,0.06471,67,964,0.04917,0.08024
2009,Hesse,No migration background,(1c) Basic Vocational Qualification,0.22436,234,964,0.19801,0.25071
2009,Hesse,No migration background,(2) Intermediate General/Vocational Qualification,0.22077,261,964,0.19457,0.24696
2009,Hesse,No migration background,(2c_gen) General Maturity Certificate,0.05424,46,964,0.03994,0.06855
2009,Hesse,No migration background,(2c_voc) Vocational Maturity Certificate,0.07864,92,964,0.06164,0.09564
2009,Hesse,No migration background,(3a) Lower Tertiary Education,0.05342,85,964,0.03922,0.06762
2009,Hesse,No migration background,(3b) Higher Tertiary Education,0.12448,179,964,0.10363,0.14533
2009,Hesse,Direct migration background,(1c) Basic Vocational Qualification,0.22799,40,40,0.09631,0.35966
2009,"Rhineland-Palatinate, Saarland",No migration background,(1b) General Elementary School,0.10893,99,781,0.08706,0.13079
2009,"Rhineland-Palatinate, Saarland",No migration background,(1c) Basic Vocational Qualification,0.35509,311,781,0.32150,0.38867
2009,"Rhineland-Palatinate, Saarland",No migration background,(2) Intermediate General/Vocational Qualification,0.19162,186,781,0.16400,0.21924
2009,"Rhineland-Palatinate, Saarland",No migration background,(2c_voc) Vocational Maturity Certificate,0.04681,45,781,0.03199,0.06164
2009,"Rhineland-Palatinate, Saarland",No migration background,(3a) Lower Tertiary Education,0.03390,53,781,0.02120,0.04660
2009,"Rhineland-Palatinate, Saarland",No migration background,(3b) Higher Tertiary Education,0.06715,87,781,0.04958,0.08471
