"pgcasmin","year","bildungsniveau","sex","n","percent","lower_confidence","upper_confidence"
"(2b) intermediate general qualification","2004","Realschulabschluss","maennlich","244","0.0961077874440026","0.0843061492520885","0.107909425635917"
"(2b) intermediate general qualification","2004","Realschulabschluss","weiblich","368","0.115333983973905","0.104340307912733","0.126327660035076"
"(2b) intermediate general qualification","2004","(Fach-)Abitur","maennlich","","","",""
"(2b) intermediate general qualification","2004","(Fach-)Abitur","weiblich","","","",""
"(2b) intermediate general qualification","2004","AkademikerInnen","maennlich","","","",""
"(2b) intermediate general qualification","2004","AkademikerInnen","weiblich","","","",""
"(2a) intermediate vocational","2004","(noch) kein Abschluss","maennlich","","","",""
"(2a) intermediate vocational","2004","(noch) kein Abschluss","weiblich","","","",""
"(2a) intermediate vocational","2004","Hauptschulabschluss","maennlich","","","",""
"(2a) intermediate vocational","2004","Hauptschulabschluss","weiblich","","","",""
"(2a) intermediate vocational","2004","Realschulabschluss","maennlich","2152","0.903892212555997","0.892090574364083","0.915693850747912"
"(2a) intermediate vocational","2004","Realschulabschluss","weiblich","2875","0.884666016026095","0.873672339964924","0.895659692087267"
"(2a) intermediate vocational","2004","(Fach-)Abitur","maennlich","","","",""
"(2a) intermediate vocational","2004","(Fach-)Abitur","weiblich","","","",""
"(2a) intermediate vocational","2004","AkademikerInnen","maennlich","","","",""
"(2a) intermediate vocational","2004","AkademikerInnen","weiblich","","","",""
"(2c_gen) general maturity certificate","2004","(noch) kein Abschluss","maennlich","","","",""
"(2c_gen) general maturity certificate","2004","(noch) kein Abschluss","weiblich","","","",""
"(2c_gen) general maturity certificate","2004","Hauptschulabschluss","maennlich","","","",""
"(2c_gen) general maturity certificate","2004","Hauptschulabschluss","weiblich","","","",""
"(2c_gen) general maturity certificate","2004","Realschulabschluss","maennlich","","","",""
"(2c_gen) general maturity certificate","2004","Realschulabschluss","weiblich","","","",""
"(2c_gen) general maturity certificate","2004","(Fach-)Abitur","maennlich","399","0.312733650368663","0.285349184231831","0.340118116505494"
"(2c_gen) general maturity certificate","2004","(Fach-)Abitur","weiblich","452","0.290259612490083","0.265783651777382","0.314735573202784"
"(2c_gen) general maturity certificate","2004","AkademikerInnen","maennlich","","","",""
"(2c_gen) general maturity certificate","2004","AkademikerInnen","weiblich","","","",""
"(2c_voc) vocational maturity certificate","2004","(noch) kein Abschluss","maennlich","","","",""
"(2c_voc) vocational maturity certificate","2004","(noch) kein Abschluss","weiblich","","","",""
"(2c_voc) vocational maturity certificate","2004","Hauptschulabschluss","maennlich","","","",""
"(2c_voc) vocational maturity certificate","2004","Hauptschulabschluss","weiblich","","","",""
"(2c_voc) vocational maturity certificate","2004","Realschulabschluss","maennlich","","","",""
"(2c_voc) vocational maturity certificate","2004","Realschulabschluss","weiblich","","","",""
"(2c_voc) vocational maturity certificate","2004","(Fach-)Abitur","maennlich","702","0.687266349631337","0.659881883494506","0.714650815768169"
"(2c_voc) vocational maturity certificate","2004","(Fach-)Abitur","weiblich","869","0.709740387509917","0.685264426797216","0.734216348222618"
"(2c_voc) vocational maturity certificate","2004","AkademikerInnen","maennlich","","","",""
"(2c_voc) vocational maturity certificate","2004","AkademikerInnen","weiblich","","","",""
"(3a) lower tertiary education","2004","(noch) kein Abschluss","maennlich","","","",""
"(3a) lower tertiary education","2004","(noch) kein Abschluss","weiblich","","","",""
"(3a) lower tertiary education","2004","Hauptschulabschluss","maennlich","","","",""
"(3a) lower tertiary education","2004","Hauptschulabschluss","weiblich","","","",""
"(3a) lower tertiary education","2004","Realschulabschluss","maennlich","","","",""
"(3a) lower tertiary education","2004","Realschulabschluss","weiblich","","","",""
"(3a) lower tertiary education","2004","(Fach-)Abitur","maennlich","","","",""
"(3a) lower tertiary education","2004","(Fach-)Abitur","weiblich","","","",""
"(3a) lower tertiary education","2004","AkademikerInnen","maennlich","922","0.433963562913947","0.414245600689555","0.45368152513834"
"(3a) lower tertiary education","2004","AkademikerInnen","weiblich","789","0.430470266606315","0.408112036447607","0.452828496765024"
"(3b) higher tertiary education","2004","(noch) kein Abschluss","maennlich","","","",""
"(3b) higher tertiary education","2004","(noch) kein Abschluss","weiblich","","","",""
"(3b) higher tertiary education","2004","Hauptschulabschluss","maennlich","","","",""
"(3b) higher tertiary education","2004","Hauptschulabschluss","weiblich","","","",""
"(3b) higher tertiary education","2004","Realschulabschluss","maennlich","","","",""
"(3b) higher tertiary education","2004","Realschulabschluss","weiblich","","","",""
"(3b) higher tertiary education","2004","(Fach-)Abitur","maennlich","","","",""
"(3b) higher tertiary education","2004","(Fach-)Abitur","weiblich","","","",""
"(3b) higher tertiary education","2004","AkademikerInnen","maennlich","1505","0.566036437086053","0.54631847486166","0.585754399310445"
"(3b) higher tertiary education","2004","AkademikerInnen","weiblich","1095","0.569529733393684","0.547171503234976","0.591887963552393"
"(0) in school","2005","(noch) kein Abschluss","maennlich","315","0.615808700762151","0.569401161741095","0.662216239783206"
"(0) in school","2005","(noch) kein Abschluss","weiblich","341","0.6035100502454","0.55997534917324","0.64704475131756"
"(0) in school","2005","Hauptschulabschluss","maennlich","","","",""
"(0) in school","2005","Hauptschulabschluss","weiblich","","","",""
"(0) in school","2005","Realschulabschluss","maennlich","","","",""
"(0) in school","2005","Realschulabschluss","weiblich","","","",""
"(0) in school","2005","(Fach-)Abitur","maennlich","","","",""
"(0) in school","2005","(Fach-)Abitur","weiblich","","","",""
"(0) in school","2005","AkademikerInnen","maennlich","","","",""
"(0) in school","2005","AkademikerInnen","weiblich","","","",""
"(1a) inadequately completed","2005","(noch) kein Abschluss","maennlich","107","0.384191299237849","0.337783760216794","0.430598838258905"
"(1a) inadequately completed","2005","(noch) kein Abschluss","weiblich","144","0.3964899497546","0.35295524868244","0.44002465082676"
"(1a) inadequately completed","2005","Hauptschulabschluss","maennlich","","","",""
"(1a) inadequately completed","2005","Hauptschulabschluss","weiblich","","","",""
"(1a) inadequately completed","2005","Realschulabschluss","maennlich","","","",""
"(1a) inadequately completed","2005","Realschulabschluss","weiblich","","","",""
"(1a) inadequately completed","2005","(Fach-)Abitur","maennlich","","","",""
"(1a) inadequately completed","2005","(Fach-)Abitur","weiblich","","","",""
"(1a) inadequately completed","2005","AkademikerInnen","maennlich","","","",""
"(1a) inadequately completed","2005","AkademikerInnen","weiblich","","","",""
"(1b) general elementary school","2005","(noch) kein Abschluss","maennlich","","","",""
"(1b) general elementary school","2005","(noch) kein Abschluss","weiblich","","","",""
"(1b) general elementary school","2005","Hauptschulabschluss","maennlich","578","0.167516089117233","0.15545727870406","0.179574899530406"
"(1b) general elementary school","2005","Hauptschulabschluss","weiblich","1298","0.347484526473192","0.332625589870011","0.362343463076372"
"(1b) general elementary school","2005","Realschulabschluss","maennlich","","","",""
"(1b) general elementary school","2005","Realschulabschluss","weiblich","","","",""
"(1b) general elementary school","2005","(Fach-)Abitur","maennlich","","","",""
"(1b) general elementary school","2005","(Fach-)Abitur","weiblich","","","",""
"(1b) general elementary school","2005","AkademikerInnen","maennlich","","","",""
"(1b) general elementary school","2005","AkademikerInnen","weiblich","","","",""
"(1c) basic vocational qualification","2005","(noch) kein Abschluss","maennlich","","","",""
"(1c) basic vocational qualification","2005","(noch) kein Abschluss","weiblich","","","",""
"(1c) basic vocational qualification","2005","Hauptschulabschluss","maennlich","3106","0.832483910882767","0.820425100469594","0.84454272129594"
"(1c) basic vocational qualification","2005","Hauptschulabschluss","weiblich","2647","0.652515473526808","0.637656536923628","0.667374410129989"
"(1c) basic vocational qualification","2005","Realschulabschluss","maennlich","","","",""
"(1c) basic vocational qualification","2005","Realschulabschluss","weiblich","","","",""
"(1c) basic vocational qualification","2005","(Fach-)Abitur","maennlich","","","",""
"(1c) basic vocational qualification","2005","(Fach-)Abitur","weiblich","","","",""
"(1c) basic vocational qualification","2005","AkademikerInnen","maennlich","","","",""
"(1c) basic vocational qualification","2005","AkademikerInnen","weiblich","","","",""
"(2b) intermediate general qualification","2005","(noch) kein Abschluss","maennlich","","","",""
"(2b) intermediate general qualification","2005","(noch) kein Abschluss","weiblich","","","",""
"(2b) intermediate general qualification","2005","Hauptschulabschluss","maennlich","","","",""
"(2b) intermediate general qualification","2005","Hauptschulabschluss","weiblich","","","",""
"(2b) intermediate general qualification","2005","Realschulabschluss","maennlich","226","0.103380699113605","0.090927356879858","0.115834041347352"
"(2b) intermediate general qualification","2005","Realschulabschluss","weiblich","355","0.121028500859141","0.109552556689079","0.132504445029203"
"(2b) intermediate general qualification","2005","(Fach-)Abitur","maennlich","","","",""
"(2b) intermediate general qualification","2005","(Fach-)Abitur","weiblich","","","",""
"(2b) intermediate general qualification","2005","AkademikerInnen","maennlich","","","",""
"(2b) intermediate general qualification","2005","AkademikerInnen","weiblich","","","",""
"(2a) intermediate vocational","2005","(noch) kein Abschluss","maennlich","","","",""
"(2a) intermediate vocational","2005","(noch) kein Abschluss","weiblich","","","",""
"(2a) intermediate vocational","2005","Hauptschulabschluss","maennlich","","","",""
"(2a) intermediate vocational","2005","Hauptschulabschluss","weiblich","","","",""
"(2a) intermediate vocational","2005","Realschulabschluss","maennlich","2070","0.896619300886395","0.884165958652648","0.909072643120142"
"(2a) intermediate vocational","2005","Realschulabschluss","weiblich","2748","0.878971499140859","0.867495554970797","0.890447443310921"
"(2a) intermediate vocational","2005","(Fach-)Abitur","maennlich","","","",""
"(2a) intermediate vocational","2005","(Fach-)Abitur","weiblich","","","",""
"(2a) intermediate vocational","2005","AkademikerInnen","maennlich","","","",""
"(2a) intermediate vocational","2005","AkademikerInnen","weiblich","","","",""
"(2c_gen) general maturity certificate","2005","(noch) kein Abschluss","maennlich","","","",""
"(2c_gen) general maturity certificate","2005","(noch) kein Abschluss","weiblich","","","",""
"(2c_gen) general maturity certificate","2005","Hauptschulabschluss","maennlich","","","",""
"(2c_gen) general maturity certificate","2005","Hauptschulabschluss","weiblich","","","",""
"(2c_gen) general maturity certificate","2005","Realschulabschluss","maennlich","","","",""
"(2c_gen) general maturity certificate","2005","Realschulabschluss","weiblich","","","",""
"(2c_gen) general maturity certificate","2005","(Fach-)Abitur","maennlich","365","0.31011077863915","0.281958936185001","0.338262621093298"
"(2c_gen) general maturity certificate","2005","(Fach-)Abitur","weiblich","434","0.295096537122977","0.270140154155199","0.320052920090756"
"(2c_gen) general maturity certificate","2005","AkademikerInnen","maennlich","","","",""
"(2c_gen) general maturity certificate","2005","AkademikerInnen","weiblich","","","",""
"(2c_voc) vocational maturity certificate","2005","(noch) kein Abschluss","maennlich","","","",""
"(2c_voc) vocational maturity certificate","2005","(noch) kein Abschluss","weiblich","","","",""
"(2c_voc) vocational maturity certificate","2005","Hauptschulabschluss","maennlich","","","",""
"(2c_voc) vocational maturity certificate","2005","Hauptschulabschluss","weiblich","","","",""
"(2c_voc) vocational maturity certificate","2005","Realschulabschluss","maennlich","","","",""
