year,age_gr,pgisced97,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2021,17-29 y.,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.54501,352,532,0.50266,0.58737
2021,30-45 y.,Primary Level,(1a) Inadequately completed,0.92391,492,492,0.90045,0.94736
2021,30-45 y.,Lower Secondary Level,(1b) General Elementary School,0.73202,428,514,0.69370,0.77035
2021,30-45 y.,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.26798,86,514,0.22965,0.30630
2021,30-45 y.,Upper Secondary Level,(1a) Inadequately completed,0.01191,38,1513,0.00644,0.01738
2021,30-45 y.,Upper Secondary Level,(1c) Basic Vocational Qualification,0.30826,402,1513,0.28498,0.33153
2021,30-45 y.,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.54412,732,1513,0.51902,0.56923
2021,30-45 y.,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.13571,341,1513,0.11845,0.15297
2021,30-45 y.,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.55275,91,166,0.47688,0.62861
2021,30-45 y.,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.32913,75,166,0.25743,0.40083
2021,30-45 y.,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.33659,463,1764,0.31453,0.35865
2021,30-45 y.,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.66341,1301,1764,0.64135,0.68547
2021,46-65 y.,Primary Level,(1a) Inadequately completed,0.89057,244,244,0.85132,0.92982
2021,46-65 y.,Lower Secondary Level,(1b) General Elementary School,0.81096,339,432,0.77400,0.84793
2021,46-65 y.,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.18904,93,432,0.15207,0.22600
2021,46-65 y.,Upper Secondary Level,(1c) Basic Vocational Qualification,0.42801,964,2858,0.40987,0.44615
2021,46-65 y.,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.51852,1642,2858,0.50020,0.53684
2021,46-65 y.,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.04372,252,2858,0.03622,0.05122
2021,46-65 y.,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.17424,76,507,0.14119,0.20729
2021,46-65 y.,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.50006,278,507,0.45649,0.54363
2021,46-65 y.,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.31864,153,507,0.27804,0.35924
2021,46-65 y.,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.35330,704,2300,0.33376,0.37284
2021,46-65 y.,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.64670,1596,2300,0.62716,0.66624
2021,66 and older,Lower Secondary Level,(1b) General Elementary School,0.87770,254,312,0.84129,0.91411
2021,66 and older,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.12230,58,312,0.08589,0.15871
2021,66 and older,Upper Secondary Level,(1c) Basic Vocational Qualification,0.63311,1003,1697,0.61017,0.65605
2021,66 and older,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.33413,629,1697,0.31168,0.35658
2021,66 and older,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.02841,65,1697,0.02050,0.03632
2021,66 and older,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.46350,101,255,0.40218,0.52483
2021,66 and older,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.30709,92,255,0.25036,0.36382
2021,66 and older,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.22897,62,255,0.17729,0.28064
2021,66 and older,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.37533,392,1110,0.34683,0.40383
2021,66 and older,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.62467,718,1110,0.59617,0.65317
2022,17-29 y.,Primary Level,(1a) Inadequately completed,0.89281,204,204,0.85026,0.93537
2022,17-29 y.,Lower Secondary Level,(1b) General Elementary School,0.41436,297,627,0.37577,0.45295
2022,17-29 y.,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.58564,330,627,0.54705,0.62423
2022,17-29 y.,Upper Secondary Level,(0) No qualification (yet),0.00639,37,1689,0.00259,0.01020
2022,17-29 y.,Upper Secondary Level,(1a) Inadequately completed,0.00736,33,1689,0.00328,0.01144
2022,17-29 y.,Upper Secondary Level,(1c) Basic Vocational Qualification,0.08444,161,1689,0.07118,0.09771
2022,17-29 y.,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.27352,364,1689,0.25226,0.29479
2022,17-29 y.,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.62828,1094,1689,0.60523,0.65134
2022,17-29 y.,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.65730,42,42,0.51202,0.80258
2022,17-29 y.,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.30722,248,1472,0.28364,0.33079
2022,17-29 y.,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.69278,1224,1472,0.66921,0.71636
2022,30-45 y.,Primary Level,(1a) Inadequately completed,0.89150,389,389,0.86055,0.92245
2022,30-45 y.,Lower Secondary Level,(1b) General Elementary School,0.72186,396,509,0.68290,0.76083
2022,30-45 y.,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.27814,113,509,0.23917,0.31710
2022,30-45 y.,Upper Secondary Level,(1a) Inadequately completed,0.01993,68,2133,0.01400,0.02587
2022,30-45 y.,Upper Secondary Level,(1c) Basic Vocational Qualification,0.28408,515,2133,0.26494,0.30322
2022,30-45 y.,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.56697,1061,2133,0.54593,0.58800
2022,30-45 y.,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.12492,489,2133,0.11088,0.13895
2022,30-45 y.,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.13760,38,324,0.10003,0.17517
2022,30-45 y.,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.45602,135,324,0.40171,0.51034
2022,30-45 y.,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.40026,151,324,0.34683,0.45369
2022,30-45 y.,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.29581,670,3173,0.27992,0.31169
2022,30-45 y.,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.70419,2503,3173,0.68831,0.72008
2022,46-65 y.,Primary Level,(1a) Inadequately completed,0.85809,212,212,0.81101,0.90518
2022,46-65 y.,Lower Secondary Level,(1b) General Elementary School,0.77719,342,461,0.73916,0.81522
2022,46-65 y.,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.22281,119,461,0.18478,0.26084
2022,46-65 y.,Upper Secondary Level,(1a) Inadequately completed,0.00797,38,3333,0.00495,0.01099
2022,46-65 y.,Upper Secondary Level,(1c) Basic Vocational Qualification,0.39680,1055,3333,0.38019,0.41341
2022,46-65 y.,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.53888,1950,3333,0.52196,0.55581
2022,46-65 y.,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.05516,290,3333,0.04741,0.06292
2022,46-65 y.,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.16026,96,633,0.13166,0.18886
2022,46-65 y.,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.53713,338,633,0.49826,0.57601
2022,46-65 y.,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.29709,199,633,0.26146,0.33272
2022,46-65 y.,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.33752,860,2727,0.31977,0.35527
2022,46-65 y.,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.66248,1867,2727,0.64473,0.68023
2022,66 and older,Lower Secondary Level,(1b) General Elementary School,0.86378,254,323,0.82632,0.90125
2022,66 and older,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.13622,69,323,0.09875,0.17368
2022,66 and older,Upper Secondary Level,(1c) Basic Vocational Qualification,0.60852,1014,1795,0.58593,0.63111
2022,66 and older,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.35679,714,1795,0.33462,0.37896
2022,66 and older,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.02761,67,1795,0.02003,0.03519
2022,66 and older,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.38858,101,296,0.33295,0.44420
2022,66 and older,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.32590,111,296,0.27241,0.37939
2022,66 and older,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.27315,84,296,0.22230,0.32400
2022,66 and older,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.37694,451,1301,0.35059,0.40328
2022,66 and older,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.62306,850,1301,0.59672,0.64941
