year,quintil_oecd,regtyp,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2010,5th Quintile,Urban regions,(2c_gen) General Maturity Certificate,0.03012,116,3300,0.02429,0.03595
2010,5th Quintile,Urban regions,(2c_voc) Vocational Maturity Certificate,0.12413,346,3300,0.11288,0.13538
2010,5th Quintile,Urban regions,(3a) Lower Tertiary Education,0.13622,449,3300,0.12451,0.14792
2010,5th Quintile,Urban regions,(3b) Higher Tertiary Education,0.27335,1095,3300,0.25814,0.28856
2010,5th Quintile,Rural regions,(1c) Basic Vocational Qualification,0.21011,159,980,0.18459,0.23563
2010,5th Quintile,Rural regions,(2) Intermediate General/Vocational Qualification,0.30738,310,980,0.27848,0.33629
2010,5th Quintile,Rural regions,(2c_voc) Vocational Maturity Certificate,0.07174,70,980,0.05558,0.08791
2010,5th Quintile,Rural regions,(3a) Lower Tertiary Education,0.13351,150,980,0.11220,0.15482
2010,5th Quintile,Rural regions,(3b) Higher Tertiary Education,0.20875,291,980,0.18329,0.23421
2011,1st Quintile,Urban regions,(0) No qualification (yet),0.02167,107,2731,0.01621,0.02713
2011,1st Quintile,Urban regions,(1a) Inadequately completed,0.03237,106,2731,0.02573,0.03901
2011,1st Quintile,Urban regions,(1b) General Elementary School,0.20908,514,2731,0.19383,0.22434
2011,1st Quintile,Urban regions,(1c) Basic Vocational Qualification,0.33577,756,2731,0.31805,0.35348
2011,1st Quintile,Urban regions,(2) Intermediate General/Vocational Qualification,0.17426,576,2731,0.16003,0.18849
2011,1st Quintile,Urban regions,(2c_gen) General Maturity Certificate,0.07280,199,2731,0.06306,0.08255
2011,1st Quintile,Urban regions,(2c_voc) Vocational Maturity Certificate,0.06210,219,2731,0.05305,0.07116
2011,1st Quintile,Urban regions,(3a) Lower Tertiary Education,0.03223,81,2731,0.02560,0.03885
2011,1st Quintile,Urban regions,(3b) Higher Tertiary Education,0.05972,173,2731,0.05083,0.06861
2011,1st Quintile,Rural regions,(0) No qualification (yet),0.02168,70,1750,0.01485,0.02850
2011,1st Quintile,Rural regions,(1a) Inadequately completed,0.03763,68,1750,0.02871,0.04655
2011,1st Quintile,Rural regions,(1b) General Elementary School,0.17449,246,1750,0.15671,0.19228
2011,1st Quintile,Rural regions,(1c) Basic Vocational Qualification,0.34910,527,1750,0.32676,0.37144
2011,1st Quintile,Rural regions,(2) Intermediate General/Vocational Qualification,0.27463,610,1750,0.25371,0.29555
2011,1st Quintile,Rural regions,(2c_gen) General Maturity Certificate,0.04475,55,1750,0.03506,0.05444
2011,1st Quintile,Rural regions,(2c_voc) Vocational Maturity Certificate,0.03845,87,1750,0.02944,0.04746
2011,1st Quintile,Rural regions,(3a) Lower Tertiary Education,0.02814,47,1750,0.02039,0.03589
2011,1st Quintile,Rural regions,(3b) Higher Tertiary Education,0.03113,40,1750,0.02299,0.03927
2011,2nd Quintile,Urban regions,(0) No qualification (yet),0.02734,78,2493,0.02093,0.03374
2011,2nd Quintile,Urban regions,(1a) Inadequately completed,0.02283,45,2493,0.01696,0.02869
2011,2nd Quintile,Urban regions,(1b) General Elementary School,0.13864,276,2493,0.12507,0.15221
2011,2nd Quintile,Urban regions,(1c) Basic Vocational Qualification,0.32969,725,2493,0.31123,0.34814
2011,2nd Quintile,Urban regions,(2) Intermediate General/Vocational Qualification,0.25239,735,2493,0.23534,0.26945
2011,2nd Quintile,Urban regions,(2c_gen) General Maturity Certificate,0.04448,96,2493,0.03639,0.05258
2011,2nd Quintile,Urban regions,(2c_voc) Vocational Maturity Certificate,0.06860,240,2493,0.05867,0.07852
2011,2nd Quintile,Urban regions,(3a) Lower Tertiary Education,0.05250,134,2493,0.04374,0.06126
2011,2nd Quintile,Urban regions,(3b) Higher Tertiary Education,0.06354,164,2493,0.05396,0.07312
2011,2nd Quintile,Rural regions,(0) No qualification (yet),0.01875,50,1746,0.01239,0.02512
2011,2nd Quintile,Rural regions,(1b) General Elementary School,0.12297,141,1746,0.10756,0.13838
2011,2nd Quintile,Rural regions,(1c) Basic Vocational Qualification,0.34853,561,1746,0.32617,0.37089
2011,2nd Quintile,Rural regions,(2) Intermediate General/Vocational Qualification,0.30081,638,1746,0.27929,0.32233
2011,2nd Quintile,Rural regions,(2c_gen) General Maturity Certificate,0.03790,38,1746,0.02894,0.04686
2011,2nd Quintile,Rural regions,(2c_voc) Vocational Maturity Certificate,0.04496,117,1746,0.03524,0.05468
2011,2nd Quintile,Rural regions,(3a) Lower Tertiary Education,0.06068,118,1746,0.04948,0.07188
2011,2nd Quintile,Rural regions,(3b) Higher Tertiary Education,0.04963,83,1746,0.03944,0.05982
2011,3rd Quintile,Urban regions,(0) No qualification (yet),0.02132,76,2459,0.01561,0.02704
2011,3rd Quintile,Urban regions,(1b) General Elementary School,0.08145,170,2459,0.07064,0.09227
2011,3rd Quintile,Urban regions,(1c) Basic Vocational Qualification,0.34077,681,2459,0.32203,0.35951
2011,3rd Quintile,Urban regions,(2) Intermediate General/Vocational Qualification,0.27969,730,2459,0.26195,0.29744
2011,3rd Quintile,Urban regions,(2c_gen) General Maturity Certificate,0.04176,96,2459,0.03385,0.04967
2011,3rd Quintile,Urban regions,(2c_voc) Vocational Maturity Certificate,0.08966,235,2459,0.07836,0.10095
2011,3rd Quintile,Urban regions,(3a) Lower Tertiary Education,0.05652,188,2459,0.04739,0.06564
2011,3rd Quintile,Urban regions,(3b) Higher Tertiary Education,0.07976,283,2459,0.06905,0.09047
2011,3rd Quintile,Rural regions,(0) No qualification (yet),0.01414,36,1587,0.00833,0.01995
2011,3rd Quintile,Rural regions,(1b) General Elementary School,0.07194,84,1587,0.05923,0.08466
2011,3rd Quintile,Rural regions,(1c) Basic Vocational Qualification,0.29508,399,1587,0.27264,0.31753
2011,3rd Quintile,Rural regions,(2) Intermediate General/Vocational Qualification,0.36159,605,1587,0.33794,0.38523
2011,3rd Quintile,Rural regions,(2c_gen) General Maturity Certificate,0.03816,51,1587,0.02873,0.04759
2011,3rd Quintile,Rural regions,(2c_voc) Vocational Maturity Certificate,0.08828,143,1587,0.07432,0.10224
2011,3rd Quintile,Rural regions,(3a) Lower Tertiary Education,0.07791,149,1587,0.06471,0.09110
2011,3rd Quintile,Rural regions,(3b) Higher Tertiary Education,0.04657,120,1587,0.03620,0.05694
2011,4th Quintile,Urban regions,(0) No qualification (yet),0.03201,100,2738,0.02541,0.03860
2011,4th Quintile,Urban regions,(1b) General Elementary School,0.04974,100,2738,0.04159,0.05788
2011,4th Quintile,Urban regions,(1c) Basic Vocational Qualification,0.26077,589,2738,0.24432,0.27722
2011,4th Quintile,Urban regions,(2) Intermediate General/Vocational Qualification,0.25375,724,2738,0.23745,0.27006
2011,4th Quintile,Urban regions,(2c_gen) General Maturity Certificate,0.04248,94,2738,0.03492,0.05003
2011,4th Quintile,Urban regions,(2c_voc) Vocational Maturity Certificate,0.11608,355,2738,0.10408,0.12808
2011,4th Quintile,Urban regions,(3a) Lower Tertiary Education,0.09379,291,2738,0.08286,0.10471
2011,4th Quintile,Urban regions,(3b) Higher Tertiary Education,0.14001,485,2738,0.12701,0.15301
2011,4th Quintile,Rural regions,(0) No qualification (yet),0.01655,31,1325,0.00967,0.02342
2011,4th Quintile,Rural regions,(1b) General Elementary School,0.05398,47,1325,0.04180,0.06615
2011,4th Quintile,Rural regions,(1c) Basic Vocational Qualification,0.26940,275,1325,0.24550,0.29330
2011,4th Quintile,Rural regions,(2) Intermediate General/Vocational Qualification,0.36462,497,1325,0.33869,0.39055
2011,4th Quintile,Rural regions,(2c_gen) General Maturity Certificate,0.01945,35,1325,0.01201,0.02689
2011,4th Quintile,Rural regions,(2c_voc) Vocational Maturity Certificate,0.07121,98,1325,0.05736,0.08506
2011,4th Quintile,Rural regions,(3a) Lower Tertiary Education,0.09461,158,1325,0.07884,0.11037
2011,4th Quintile,Rural regions,(3b) Higher Tertiary Education,0.10894,184,1325,0.09215,0.12572
2011,5th Quintile,Urban regions,(0) No qualification (yet),0.01574,78,3493,0.01161,0.01987
2011,5th Quintile,Urban regions,(1b) General Elementary School,0.01809,38,3493,0.01367,0.02252
2011,5th Quintile,Urban regions,(1c) Basic Vocational Qualification,0.14672,398,3493,0.13499,0.15846
2011,5th Quintile,Urban regions,(2) Intermediate General/Vocational Qualification,0.22797,722,3493,0.21406,0.24189
2011,5th Quintile,Urban regions,(2c_gen) General Maturity Certificate,0.03106,120,3493,0.02531,0.03681
2011,5th Quintile,Urban regions,(2c_voc) Vocational Maturity Certificate,0.12124,360,3493,0.11042,0.13207
2011,5th Quintile,Urban regions,(3a) Lower Tertiary Education,0.13218,465,3493,0.12095,0.14342
2011,5th Quintile,Urban regions,(3b) Higher Tertiary Education,0.30391,1312,3493,0.28866,0.31917
2011,5th Quintile,Rural regions,(1c) Basic Vocational Qualification,0.18005,171,1137,0.15771,0.20239
2011,5th Quintile,Rural regions,(2) Intermediate General/Vocational Qualification,0.31737,351,1137,0.29031,0.34444
2011,5th Quintile,Rural regions,(2c_gen) General Maturity Certificate,0.03886,33,1137,0.02762,0.05010
2011,5th Quintile,Rural regions,(2c_voc) Vocational Maturity Certificate,0.07592,86,1137,0.06052,0.09132
2011,5th Quintile,Rural regions,(3a) Lower Tertiary Education,0.14109,175,1137,0.12085,0.16134
2011,5th Quintile,Rural regions,(3b) Higher Tertiary Education,0.21939,321,1137,0.19533,0.24346
2012,1st Quintile,Urban regions,(0) No qualification (yet),0.03000,165,3278,0.02415,0.03584
2012,1st Quintile,Urban regions,(1a) Inadequately completed,0.04138,151,3278,0.03457,0.04820
2012,1st Quintile,Urban regions,(1b) General Elementary School,0.19572,626,3278,0.18213,0.20930
2012,1st Quintile,Urban regions,(1c) Basic Vocational Qualification,0.29852,824,3278,0.28285,0.31419
2012,1st Quintile,Urban regions,(2) Intermediate General/Vocational Qualification,0.18753,726,3278,0.17416,0.20089
2012,1st Quintile,Urban regions,(2c_gen) General Maturity Certificate,0.08692,254,3278,0.07727,0.09657
2012,1st Quintile,Urban regions,(2c_voc) Vocational Maturity Certificate,0.06444,246,3278,0.05603,0.07285
2012,1st Quintile,Urban regions,(3a) Lower Tertiary Education,0.04014,110,3278,0.03342,0.04686
2012,1st Quintile,Urban regions,(3b) Higher Tertiary Education,0.05536,176,3278,0.04753,0.06319
2012,1st Quintile,Rural regions,(0) No qualification (yet),0.01628,64,2011,0.01075,0.02181
2012,1st Quintile,Rural regions,(1a) Inadequately completed,0.04273,87,2011,0.03389,0.05158
2012,1st Quintile,Rural regions,(1b) General Elementary School,0.17467,291,2011,0.15807,0.19127
2012,1st Quintile,Rural regions,(1c) Basic Vocational Qualification,0.33840,610,2011,0.31771,0.35908
2012,1st Quintile,Rural regions,(2) Intermediate General/Vocational Qualification,0.28052,669,2011,0.26088,0.30016
2012,1st Quintile,Rural regions,(2c_gen) General Maturity Certificate,0.04571,64,2011,0.03658,0.05484
2012,1st Quintile,Rural regions,(2c_voc) Vocational Maturity Certificate,0.04666,112,2011,0.03743,0.05588
2012,1st Quintile,Rural regions,(3a) Lower Tertiary Education,0.01973,53,2011,0.01365,0.02581
2012,1st Quintile,Rural regions,(3b) Higher Tertiary Education,0.03531,61,2011,0.02724,0.04338
2012,2nd Quintile,Urban regions,(0) No qualification (yet),0.02592,127,2963,0.02020,0.03164
2012,2nd Quintile,Urban regions,(1a) Inadequately completed,0.02109,43,2963,0.01591,0.02626
2012,2nd Quintile,Urban regions,(1b) General Elementary School,0.14272,317,2963,0.13013,0.15532
2012,2nd Quintile,Urban regions,(1c) Basic Vocational Qualification,0.35477,886,2963,0.33754,0.37200
2012,2nd Quintile,Urban regions,(2) Intermediate General/Vocational Qualification,0.23698,842,2963,0.22167,0.25230
2012,2nd Quintile,Urban regions,(2c_gen) General Maturity Certificate,0.04234,111,2963,0.03509,0.04959
2012,2nd Quintile,Urban regions,(2c_voc) Vocational Maturity Certificate,0.05690,254,2963,0.04856,0.06524
2012,2nd Quintile,Urban regions,(3a) Lower Tertiary Education,0.05086,166,2963,0.04295,0.05877
2012,2nd Quintile,Urban regions,(3b) Higher Tertiary Education,0.06841,217,2963,0.05932,0.07750
2012,2nd Quintile,Rural regions,(0) No qualification (yet),0.02358,77,1973,0.01688,0.03027
2012,2nd Quintile,Rural regions,(1b) General Elementary School,0.14092,189,1973,0.12557,0.15628
2012,2nd Quintile,Rural regions,(1c) Basic Vocational Qualification,0.34967,630,1973,0.32862,0.37072
2012,2nd Quintile,Rural regions,(2) Intermediate General/Vocational Qualification,0.30579,728,1973,0.28545,0.32612
2012,2nd Quintile,Rural regions,(2c_gen) General Maturity Certificate,0.03316,47,1973,0.02526,0.04106
2012,2nd Quintile,Rural regions,(2c_voc) Vocational Maturity Certificate,0.04880,118,1973,0.03929,0.05831
2012,2nd Quintile,Rural regions,(3a) Lower Tertiary Education,0.04298,103,1973,0.03403,0.05193
2012,2nd Quintile,Rural regions,(3b) Higher Tertiary Education,0.04489,81,1973,0.03575,0.05403
2012,3rd Quintile,Urban regions,(0) No qualification (yet),0.02781,106,2834,0.02175,0.03386
2012,3rd Quintile,Urban regions,(1b) General Elementary School,0.08646,196,2834,0.07611,0.09681
2012,3rd Quintile,Urban regions,(1c) Basic Vocational Qualification,0.29460,711,2834,0.27782,0.31139
2012,3rd Quintile,Urban regions,(2) Intermediate General/Vocational Qualification,0.28333,833,2834,0.26674,0.29993
2012,3rd Quintile,Urban regions,(2c_gen) General Maturity Certificate,0.04013,97,2834,0.03290,0.04735
2012,3rd Quintile,Urban regions,(2c_voc) Vocational Maturity Certificate,0.09785,324,2834,0.08690,0.10879
2012,3rd Quintile,Urban regions,(3a) Lower Tertiary Education,0.06078,224,2834,0.05198,0.06958
2012,3rd Quintile,Urban regions,(3b) Higher Tertiary Education,0.09505,343,2834,0.08425,0.10585
2012,3rd Quintile,Rural regions,(0) No qualification (yet),0.01886,53,1937,0.01280,0.02492
2012,3rd Quintile,Rural regions,(1b) General Elementary School,0.09546,121,1937,0.08237,0.10855
2012,3rd Quintile,Rural regions,(1c) Basic Vocational Qualification,0.30042,493,1937,0.28000,0.32084
2012,3rd Quintile,Rural regions,(2) Intermediate General/Vocational Qualification,0.35572,754,1937,0.33440,0.37705
2012,3rd Quintile,Rural regions,(2c_gen) General Maturity Certificate,0.03174,60,1937,0.02393,0.03955
2012,3rd Quintile,Rural regions,(2c_voc) Vocational Maturity Certificate,0.08383,169,1937,0.07148,0.09617
2012,3rd Quintile,Rural regions,(3a) Lower Tertiary Education,0.06975,160,1937,0.05840,0.08109
2012,3rd Quintile,Rural regions,(3b) Higher Tertiary Education,0.03871,127,1937,0.03012,0.04731
2012,4th Quintile,Urban regions,(0) No qualification (yet),0.02289,97,3075,0.01760,0.02818
2012,4th Quintile,Urban regions,(1b) General Elementary School,0.04854,111,3075,0.04094,0.05613
2012,4th Quintile,Urban regions,(1c) Basic Vocational Qualification,0.24339,636,3075,0.22822,0.25856
2012,4th Quintile,Urban regions,(2) Intermediate General/Vocational Qualification,0.27511,854,3075,0.25932,0.29090
2012,4th Quintile,Urban regions,(2c_gen) General Maturity Certificate,0.04587,123,3075,0.03847,0.05326
2012,4th Quintile,Urban regions,(2c_voc) Vocational Maturity Certificate,0.11227,384,3075,0.10110,0.12343
2012,4th Quintile,Urban regions,(3a) Lower Tertiary Education,0.10037,321,3075,0.08975,0.11099
2012,4th Quintile,Urban regions,(3b) Higher Tertiary Education,0.14394,549,3075,0.13153,0.15635
2012,4th Quintile,Rural regions,(0) No qualification (yet),0.01300,40,1707,0.00762,0.01837
2012,4th Quintile,Rural regions,(1b) General Elementary School,0.04495,60,1707,0.03512,0.05478
2012,4th Quintile,Rural regions,(1c) Basic Vocational Qualification,0.28751,394,1707,0.26604,0.30899
2012,4th Quintile,Rural regions,(2) Intermediate General/Vocational Qualification,0.35757,607,1707,0.33483,0.38031
2012,4th Quintile,Rural regions,(2c_gen) General Maturity Certificate,0.02563,44,1707,0.01813,0.03313
2012,4th Quintile,Rural regions,(2c_voc) Vocational Maturity Certificate,0.08409,148,1707,0.07092,0.09725
2012,4th Quintile,Rural regions,(3a) Lower Tertiary Education,0.09369,204,1707,0.07986,0.10752
2012,4th Quintile,Rural regions,(3b) Higher Tertiary Education,0.09142,210,1707,0.07775,0.10510
2012,5th Quintile,Urban regions,(0) No qualification (yet),0.01923,93,3843,0.01489,0.02357
2012,5th Quintile,Urban regions,(1b) General Elementary School,0.01833,59,3843,0.01409,0.02257
2012,5th Quintile,Urban regions,(1c) Basic Vocational Qualification,0.14427,432,3843,0.13316,0.15538
2012,5th Quintile,Urban regions,(2) Intermediate General/Vocational Qualification,0.20876,764,3843,0.19591,0.22161
2012,5th Quintile,Urban regions,(2c_gen) General Maturity Certificate,0.03745,139,3843,0.03145,0.04346
2012,5th Quintile,Urban regions,(2c_voc) Vocational Maturity Certificate,0.12374,398,3843,0.11332,0.13415
2012,5th Quintile,Urban regions,(3a) Lower Tertiary Education,0.13911,545,3843,0.12816,0.15005
2012,5th Quintile,Urban regions,(3b) Higher Tertiary Education,0.30537,1413,3843,0.29080,0.31993
2012,5th Quintile,Rural regions,(1c) Basic Vocational Qualification,0.18007,182,1337,0.15947,0.20068
2012,5th Quintile,Rural regions,(2) Intermediate General/Vocational Qualification,0.30741,409,1337,0.28266,0.33215
2012,5th Quintile,Rural regions,(2c_gen) General Maturity Certificate,0.02775,36,1337,0.01894,0.03656
2012,5th Quintile,Rural regions,(2c_voc) Vocational Maturity Certificate,0.06721,92,1337,0.05378,0.08063
2012,5th Quintile,Rural regions,(3a) Lower Tertiary Education,0.16875,226,1337,0.14866,0.18883
2012,5th Quintile,Rural regions,(3b) Higher Tertiary Education,0.21155,392,1337,0.18965,0.23345
2013,1st Quintile,Urban regions,(0) No qualification (yet),0.02312,157,3063,0.01780,0.02845
2013,1st Quintile,Urban regions,(1a) Inadequately completed,0.04491,134,3063,0.03758,0.05225
2013,1st Quintile,Urban regions,(1b) General Elementary School,0.19394,584,3063,0.17993,0.20794
2013,1st Quintile,Urban regions,(1c) Basic Vocational Qualification,0.29189,748,3063,0.27578,0.30799
2013,1st Quintile,Urban regions,(2) Intermediate General/Vocational Qualification,0.19750,673,3063,0.18340,0.21160
2013,1st Quintile,Urban regions,(2c_gen) General Maturity Certificate,0.08449,248,3063,0.07464,0.09434
2013,1st Quintile,Urban regions,(2c_voc) Vocational Maturity Certificate,0.06910,231,3063,0.06012,0.07808
2013,1st Quintile,Urban regions,(3a) Lower Tertiary Education,0.04220,106,3063,0.03508,0.04932
2013,1st Quintile,Urban regions,(3b) Higher Tertiary Education,0.05284,182,3063,0.04492,0.06077
2013,1st Quintile,Rural regions,(0) No qualification (yet),0.02658,93,2046,0.01961,0.03356
2013,1st Quintile,Rural regions,(1a) Inadequately completed,0.04295,85,2046,0.03417,0.05174
