year,bula_h,quintil_oecd,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2005,Saxony-Anhalt,4th Quintile,(3a) Lower Tertiary Education,0.17254,35,128,0.10682,0.23825
2005,Saxony-Anhalt,5th Quintile,(3b) Higher Tertiary Education,0.40732,52,52,0.27247,0.54217
2005,Thuringa,1st Quintile,(1c) Basic Vocational Qualification,0.23966,62,140,0.16869,0.31062
2005,Thuringa,1st Quintile,(2) Intermediate General/Vocational Qualification,0.34415,78,140,0.26517,0.42313
2005,Thuringa,2nd Quintile,(1c) Basic Vocational Qualification,0.34064,79,157,0.26627,0.41501
2005,Thuringa,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.29775,78,157,0.22599,0.36951
2005,Thuringa,3rd Quintile,(1c) Basic Vocational Qualification,0.26326,59,144,0.19107,0.33544
2005,Thuringa,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.41724,85,144,0.33642,0.49807
2005,Thuringa,4th Quintile,(2) Intermediate General/Vocational Qualification,0.45152,70,70,0.33410,0.56894
2005,Thuringa,5th Quintile,(2) Intermediate General/Vocational Qualification,0.32417,31,68,0.21209,0.43625
2005,Thuringa,5th Quintile,(3b) Higher Tertiary Education,0.22676,37,68,0.12650,0.32703
2006,Schleswig-Holstein,2nd Quintile,(1c) Basic Vocational Qualification,0.43474,42,42,0.28299,0.58648
2006,Schleswig-Holstein,3rd Quintile,(1c) Basic Vocational Qualification,0.36663,43,74,0.25609,0.47717
2006,Schleswig-Holstein,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.28179,31,74,0.17859,0.38499
2006,Schleswig-Holstein,4th Quintile,(1c) Basic Vocational Qualification,0.25577,41,81,0.16017,0.35138
2006,Schleswig-Holstein,4th Quintile,(2) Intermediate General/Vocational Qualification,0.20833,40,81,0.11934,0.29733
2006,Schleswig-Holstein,5th Quintile,(1c) Basic Vocational Qualification,0.18885,31,132,0.12182,0.25587
2006,Schleswig-Holstein,5th Quintile,(2) Intermediate General/Vocational Qualification,0.26795,54,132,0.19211,0.34379
2006,Schleswig-Holstein,5th Quintile,(3b) Higher Tertiary Education,0.18428,47,132,0.11788,0.25067
2006,Hamburg,5th Quintile,(3b) Higher Tertiary Education,0.22186,32,32,0.07559,0.36813
2006,Lower Saxony,1st Quintile,(1b) General Elementary School,0.19048,49,149,0.12721,0.25375
2006,Lower Saxony,1st Quintile,(1c) Basic Vocational Qualification,0.22021,62,149,0.15345,0.28697
2006,Lower Saxony,1st Quintile,(2) Intermediate General/Vocational Qualification,0.13531,38,149,0.08020,0.19042
2006,Lower Saxony,2nd Quintile,(1b) General Elementary School,0.13739,48,229,0.09271,0.18208
2006,Lower Saxony,2nd Quintile,(1c) Basic Vocational Qualification,0.31132,105,229,0.25122,0.37142
2006,Lower Saxony,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.21352,76,229,0.16033,0.26672
2006,Lower Saxony,3rd Quintile,(1c) Basic Vocational Qualification,0.23049,98,200,0.17198,0.28901
2006,Lower Saxony,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.32689,102,200,0.26172,0.39207
2006,Lower Saxony,4th Quintile,(1c) Basic Vocational Qualification,0.29097,125,288,0.23842,0.34352
2006,Lower Saxony,4th Quintile,(2) Intermediate General/Vocational Qualification,0.25907,125,288,0.20838,0.30976
2006,Lower Saxony,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.09190,38,288,0.05847,0.12532
2006,Lower Saxony,5th Quintile,(1c) Basic Vocational Qualification,0.20074,100,479,0.16483,0.23665
2006,Lower Saxony,5th Quintile,(2) Intermediate General/Vocational Qualification,0.27882,155,479,0.23862,0.31902
2006,Lower Saxony,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.06200,39,479,0.04038,0.08362
2006,Lower Saxony,5th Quintile,(3a) Lower Tertiary Education,0.08956,54,479,0.06396,0.11516
2006,Lower Saxony,5th Quintile,(3b) Higher Tertiary Education,0.22331,131,479,0.18598,0.26065
2006,North Rhine-Westphalia,1st Quintile,(1a) Inadequately completed,0.05547,35,555,0.03641,0.07453
2006,North Rhine-Westphalia,1st Quintile,(1b) General Elementary School,0.18025,140,555,0.14824,0.21226
2006,North Rhine-Westphalia,1st Quintile,(1c) Basic Vocational Qualification,0.25920,208,555,0.22271,0.29569
2006,North Rhine-Westphalia,1st Quintile,(2) Intermediate General/Vocational Qualification,0.10448,92,555,0.07901,0.12995
2006,North Rhine-Westphalia,1st Quintile,(2c_gen) General Maturity Certificate,0.05912,48,555,0.03948,0.07876
2006,North Rhine-Westphalia,1st Quintile,(2c_voc) Vocational Maturity Certificate,0.03688,32,555,0.02118,0.05257
2006,North Rhine-Westphalia,2nd Quintile,(1b) General Elementary School,0.16115,118,534,0.12994,0.19236
2006,North Rhine-Westphalia,2nd Quintile,(1c) Basic Vocational Qualification,0.31519,253,534,0.27575,0.35463
2006,North Rhine-Westphalia,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.13451,104,534,0.10554,0.16348
2006,North Rhine-Westphalia,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.07153,59,534,0.04966,0.09341
2006,North Rhine-Westphalia,3rd Quintile,(1b) General Elementary School,0.09015,74,592,0.06706,0.11324
2006,North Rhine-Westphalia,3rd Quintile,(1c) Basic Vocational Qualification,0.32220,255,592,0.28453,0.35988
2006,North Rhine-Westphalia,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.18411,164,592,0.15287,0.21536
2006,North Rhine-Westphalia,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.08356,59,592,0.06125,0.10587
2006,North Rhine-Westphalia,3rd Quintile,(3b) Higher Tertiary Education,0.03158,40,592,0.01748,0.04567
2006,North Rhine-Westphalia,4th Quintile,(1b) General Elementary School,0.04949,49,723,0.03367,0.06531
2006,North Rhine-Westphalia,4th Quintile,(1c) Basic Vocational Qualification,0.27785,238,723,0.24518,0.31053
2006,North Rhine-Westphalia,4th Quintile,(2) Intermediate General/Vocational Qualification,0.23355,223,723,0.20269,0.26441
2006,North Rhine-Westphalia,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.09417,97,723,0.07287,0.11548
2006,North Rhine-Westphalia,4th Quintile,(3a) Lower Tertiary Education,0.04849,50,723,0.03282,0.06416
2006,North Rhine-Westphalia,4th Quintile,(3b) Higher Tertiary Education,0.06832,66,723,0.04992,0.08672
2006,North Rhine-Westphalia,5th Quintile,(0) No qualification (yet),0.01692,36,1272,0.00983,0.02401
2006,North Rhine-Westphalia,5th Quintile,(1c) Basic Vocational Qualification,0.19560,240,1272,0.17379,0.21740
2006,North Rhine-Westphalia,5th Quintile,(2) Intermediate General/Vocational Qualification,0.20250,257,1272,0.18040,0.22459
2006,North Rhine-Westphalia,5th Quintile,(2c_gen) General Maturity Certificate,0.03153,60,1272,0.02192,0.04114
2006,North Rhine-Westphalia,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.11111,167,1272,0.09383,0.12839
2006,North Rhine-Westphalia,5th Quintile,(3a) Lower Tertiary Education,0.09874,155,1272,0.08234,0.11515
2006,North Rhine-Westphalia,5th Quintile,(3b) Higher Tertiary Education,0.22835,357,1272,0.20527,0.25143
2006,Hesse,1st Quintile,(1b) General Elementary School,0.13787,31,89,0.06584,0.20990
2006,Hesse,1st Quintile,(1c) Basic Vocational Qualification,0.26148,58,89,0.16966,0.35329
2006,Hesse,2nd Quintile,(1b) General Elementary School,0.18118,32,127,0.11392,0.24843
2006,Hesse,2nd Quintile,(1c) Basic Vocational Qualification,0.28111,60,127,0.20262,0.35960
2006,Hesse,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.12009,35,127,0.06333,0.17686
2006,Hesse,3rd Quintile,(1c) Basic Vocational Qualification,0.25108,79,143,0.17975,0.32240
2006,Hesse,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.21933,64,143,0.15127,0.28739
2006,Hesse,4th Quintile,(1c) Basic Vocational Qualification,0.25423,67,147,0.18360,0.32486
2006,Hesse,4th Quintile,(2) Intermediate General/Vocational Qualification,0.26655,80,147,0.19482,0.33827
2006,Hesse,5th Quintile,(1c) Basic Vocational Qualification,0.17717,73,440,0.14145,0.21288
2006,Hesse,5th Quintile,(2) Intermediate General/Vocational Qualification,0.18562,95,440,0.14924,0.22199
2006,Hesse,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.08781,55,440,0.06134,0.11429
2006,Hesse,5th Quintile,(3a) Lower Tertiary Education,0.10299,62,440,0.07456,0.13143
2006,Hesse,5th Quintile,(3b) Higher Tertiary Education,0.25360,155,440,0.21290,0.29430
2006,"Rhineland-Palatinate, Saarland",1st Quintile,(1b) General Elementary School,0.23268,53,116,0.15545,0.30991
2006,"Rhineland-Palatinate, Saarland",1st Quintile,(1c) Basic Vocational Qualification,0.27775,63,116,0.19589,0.35961
2006,"Rhineland-Palatinate, Saarland",2nd Quintile,(1b) General Elementary School,0.17658,53,175,0.11992,0.23324
2006,"Rhineland-Palatinate, Saarland",2nd Quintile,(1c) Basic Vocational Qualification,0.30821,88,175,0.23960,0.37682
2006,"Rhineland-Palatinate, Saarland",2nd Quintile,(2) Intermediate General/Vocational Qualification,0.14482,34,175,0.09253,0.19711
2006,"Rhineland-Palatinate, Saarland",3rd Quintile,(1b) General Elementary School,0.11341,34,179,0.06683,0.16000
2006,"Rhineland-Palatinate, Saarland",3rd Quintile,(1c) Basic Vocational Qualification,0.35840,97,179,0.28796,0.42885
2006,"Rhineland-Palatinate, Saarland",3rd Quintile,(2) Intermediate General/Vocational Qualification,0.17565,48,179,0.11974,0.23155
2006,"Rhineland-Palatinate, Saarland",4th Quintile,(1c) Basic Vocational Qualification,0.35588,97,157,0.28075,0.43101
2006,"Rhineland-Palatinate, Saarland",4th Quintile,(2) Intermediate General/Vocational Qualification,0.20349,60,157,0.14032,0.26667
2006,"Rhineland-Palatinate, Saarland",5th Quintile,(1c) Basic Vocational Qualification,0.24604,71,257,0.19328,0.29881
2006,"Rhineland-Palatinate, Saarland",5th Quintile,(2) Intermediate General/Vocational Qualification,0.22472,67,257,0.17359,0.27585
2006,"Rhineland-Palatinate, Saarland",5th Quintile,(3a) Lower Tertiary Education,0.08546,33,257,0.05122,0.11971
2006,"Rhineland-Palatinate, Saarland",5th Quintile,(3b) Higher Tertiary Education,0.19213,86,257,0.14387,0.24039
2006,Baden-Wuerttemberg,1st Quintile,(1b) General Elementary School,0.21459,83,196,0.15697,0.27221
2006,Baden-Wuerttemberg,1st Quintile,(1c) Basic Vocational Qualification,0.23050,78,196,0.17139,0.28961
2006,Baden-Wuerttemberg,1st Quintile,(2) Intermediate General/Vocational Qualification,0.09467,35,196,0.05358,0.13576
2006,Baden-Wuerttemberg,2nd Quintile,(1b) General Elementary School,0.17644,78,263,0.13028,0.22259
2006,Baden-Wuerttemberg,2nd Quintile,(1c) Basic Vocational Qualification,0.28647,127,263,0.23172,0.34122
2006,Baden-Wuerttemberg,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.10983,58,263,0.07197,0.14769
2006,Baden-Wuerttemberg,3rd Quintile,(1b) General Elementary School,0.14175,63,301,0.10228,0.18122
2006,Baden-Wuerttemberg,3rd Quintile,(1c) Basic Vocational Qualification,0.26450,151,301,0.21459,0.31441
2006,Baden-Wuerttemberg,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.17297,87,301,0.13017,0.21577
2006,Baden-Wuerttemberg,4th Quintile,(1b) General Elementary School,0.07098,43,478,0.04794,0.09403
2006,Baden-Wuerttemberg,4th Quintile,(1c) Basic Vocational Qualification,0.24435,159,478,0.20579,0.28291
2006,Baden-Wuerttemberg,4th Quintile,(2) Intermediate General/Vocational Qualification,0.22987,145,478,0.19211,0.26763
2006,Baden-Wuerttemberg,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.06918,45,478,0.04640,0.09195
2006,Baden-Wuerttemberg,4th Quintile,(3a) Lower Tertiary Education,0.05871,38,478,0.03761,0.07980
2006,Baden-Wuerttemberg,4th Quintile,(3b) Higher Tertiary Education,0.07868,48,478,0.05452,0.10284
2006,Baden-Wuerttemberg,5th Quintile,(1b) General Elementary School,0.04453,34,770,0.02995,0.05910
2006,Baden-Wuerttemberg,5th Quintile,(1c) Basic Vocational Qualification,0.17047,141,770,0.14389,0.19705
2006,Baden-Wuerttemberg,5th Quintile,(2) Intermediate General/Vocational Qualification,0.22450,198,770,0.19501,0.25400
2006,Baden-Wuerttemberg,5th Quintile,(2c_gen) General Maturity Certificate,0.03744,31,770,0.02402,0.05086
2006,Baden-Wuerttemberg,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.07944,75,770,0.06033,0.09856
2006,Baden-Wuerttemberg,5th Quintile,(3a) Lower Tertiary Education,0.10583,87,770,0.08409,0.12758
2006,Baden-Wuerttemberg,5th Quintile,(3b) Higher Tertiary Education,0.19534,204,770,0.16732,0.22336
2006,Bavaria,1st Quintile,(1b) General Elementary School,0.18883,79,246,0.13983,0.23784
2006,Bavaria,1st Quintile,(1c) Basic Vocational Qualification,0.29761,120,246,0.24036,0.35486
2006,Bavaria,1st Quintile,(2) Intermediate General/Vocational Qualification,0.10174,47,246,0.06388,0.13959
2006,Bavaria,2nd Quintile,(1b) General Elementary School,0.16643,74,309,0.12483,0.20802
2006,Bavaria,2nd Quintile,(1c) Basic Vocational Qualification,0.37453,166,309,0.32048,0.42859
2006,Bavaria,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.13248,69,309,0.09462,0.17034
2006,Bavaria,3rd Quintile,(1b) General Elementary School,0.09111,53,440,0.06419,0.11803
2006,Bavaria,3rd Quintile,(1c) Basic Vocational Qualification,0.35347,213,440,0.30875,0.39819
2006,Bavaria,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.14930,108,440,0.11596,0.18264
2006,Bavaria,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.06007,32,440,0.03784,0.08230
2006,Bavaria,3rd Quintile,(3b) Higher Tertiary Education,0.06618,34,440,0.04292,0.08944
2006,Bavaria,4th Quintile,(1b) General Elementary School,0.04745,34,546,0.02960,0.06530
2006,Bavaria,4th Quintile,(1c) Basic Vocational Qualification,0.35545,214,546,0.31526,0.39563
2006,Bavaria,4th Quintile,(2) Intermediate General/Vocational Qualification,0.22648,155,546,0.19134,0.26162
2006,Bavaria,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.06363,41,546,0.04314,0.08412
2006,Bavaria,4th Quintile,(3a) Lower Tertiary Education,0.04453,41,546,0.02721,0.06184
2006,Bavaria,4th Quintile,(3b) Higher Tertiary Education,0.06041,61,546,0.04041,0.08042
2006,Bavaria,5th Quintile,(1c) Basic Vocational Qualification,0.23536,210,888,0.20744,0.26328
2006,Bavaria,5th Quintile,(2) Intermediate General/Vocational Qualification,0.23668,241,888,0.20871,0.26466
2006,Bavaria,5th Quintile,(2c_gen) General Maturity Certificate,0.02179,32,888,0.01218,0.03139
2006,Bavaria,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.07572,70,888,0.05831,0.09313
2006,Bavaria,5th Quintile,(3a) Lower Tertiary Education,0.11663,114,888,0.09550,0.13775
2006,Bavaria,5th Quintile,(3b) Higher Tertiary Education,0.16379,221,888,0.13944,0.18815
2006,Berlin,1st Quintile,(2) Intermediate General/Vocational Qualification,0.26366,40,40,0.12537,0.40195
2006,Berlin,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.22155,36,36,0.08396,0.35913
2006,Berlin,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.36516,39,39,0.21207,0.51824
2006,Berlin,4th Quintile,(2) Intermediate General/Vocational Qualification,0.23733,40,40,0.10380,0.37086
2006,Berlin,5th Quintile,(2) Intermediate General/Vocational Qualification,0.26653,46,126,0.18902,0.34405
2006,Berlin,5th Quintile,(3b) Higher Tertiary Education,0.32226,80,126,0.24033,0.40419
2006,Brandenburg,1st Quintile,(1c) Basic Vocational Qualification,0.22058,39,94,0.13630,0.30485
2006,Brandenburg,1st Quintile,(2) Intermediate General/Vocational Qualification,0.32072,55,94,0.22585,0.41558
2006,Brandenburg,2nd Quintile,(1c) Basic Vocational Qualification,0.24769,54,122,0.17077,0.32460
2006,Brandenburg,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.26331,68,122,0.18483,0.34179
2006,Brandenburg,3rd Quintile,(1c) Basic Vocational Qualification,0.22803,49,155,0.16177,0.29430
2006,Brandenburg,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.37206,72,155,0.29571,0.44840
2006,Brandenburg,3rd Quintile,(3a) Lower Tertiary Education,0.14720,34,155,0.09124,0.20316
2006,Brandenburg,4th Quintile,(2) Intermediate General/Vocational Qualification,0.40426,62,62,0.28110,0.52741
2006,Brandenburg,5th Quintile,(3a) Lower Tertiary Education,0.31153,42,89,0.21476,0.40829
2006,Brandenburg,5th Quintile,(3b) Higher Tertiary Education,0.23622,47,89,0.14747,0.32497
2006,Mecklenburg-Western Pomerania,1st Quintile,(2) Intermediate General/Vocational Qualification,0.42171,56,56,0.29120,0.55223
2006,Mecklenburg-Western Pomerania,2nd Quintile,(1c) Basic Vocational Qualification,0.29147,37,81,0.19189,0.39106
2006,Mecklenburg-Western Pomerania,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.26347,44,81,0.16693,0.36000
2006,Mecklenburg-Western Pomerania,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.43464,37,37,0.27271,0.59657
2006,Mecklenburg-Western Pomerania,4th Quintile,(2) Intermediate General/Vocational Qualification,0.42492,34,34,0.25626,0.59358
2006,Mecklenburg-Western Pomerania,5th Quintile,(3b) Higher Tertiary Education,0.30581,42,42,0.16478,0.44685
2006,Saxony,1st Quintile,(1c) Basic Vocational Qualification,0.21816,86,216,0.16296,0.27337
2006,Saxony,1st Quintile,(2) Intermediate General/Vocational Qualification,0.32413,130,216,0.26157,0.38670
2006,Saxony,2nd Quintile,(1c) Basic Vocational Qualification,0.25757,97,232,0.20118,0.31396
2006,Saxony,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.31221,135,232,0.25245,0.37197
2006,Saxony,3rd Quintile,(1c) Basic Vocational Qualification,0.21470,78,305,0.16854,0.26086
2006,Saxony,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.37227,146,305,0.31792,0.42661
2006,Saxony,3rd Quintile,(3a) Lower Tertiary Education,0.12948,49,305,0.09174,0.16722
2006,Saxony,3rd Quintile,(3b) Higher Tertiary Education,0.06811,32,305,0.03979,0.09644
2006,Saxony,4th Quintile,(2) Intermediate General/Vocational Qualification,0.39704,120,200,0.32906,0.46502
2006,Saxony,4th Quintile,(3a) Lower Tertiary Education,0.14202,42,200,0.09352,0.19052
2006,Saxony,4th Quintile,(3b) Higher Tertiary Education,0.13370,38,200,0.08641,0.18098
2006,Saxony,5th Quintile,(2) Intermediate General/Vocational Qualification,0.34868,57,166,0.27596,0.42139
2006,Saxony,5th Quintile,(3a) Lower Tertiary Education,0.17516,39,166,0.11716,0.23316
2006,Saxony,5th Quintile,(3b) Higher Tertiary Education,0.26038,70,166,0.19342,0.32734
2006,Saxony-Anhalt,1st Quintile,(1c) Basic Vocational Qualification,0.28239,49,102,0.19459,0.37018
2006,Saxony-Anhalt,1st Quintile,(2) Intermediate General/Vocational Qualification,0.29374,53,102,0.20491,0.38257
2006,Saxony-Anhalt,2nd Quintile,(1c) Basic Vocational Qualification,0.34276,72,137,0.26299,0.42254
2006,Saxony-Anhalt,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.33070,65,137,0.25163,0.40978
2006,Saxony-Anhalt,3rd Quintile,(1c) Basic Vocational Qualification,0.18815,47,163,0.12796,0.24833
2006,Saxony-Anhalt,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.28914,78,163,0.21933,0.35896
2006,Saxony-Anhalt,3rd Quintile,(3a) Lower Tertiary Education,0.13876,38,163,0.08553,0.19200
2006,Saxony-Anhalt,4th Quintile,(2) Intermediate General/Vocational Qualification,0.32314,44,44,0.18335,0.46293
2006,Saxony-Anhalt,5th Quintile,(2) Intermediate General/Vocational Qualification,0.25514,38,86,0.16246,0.34781
2006,Saxony-Anhalt,5th Quintile,(3b) Higher Tertiary Education,0.33264,48,86,0.23248,0.43281
