year,pgisced97,quintil_oecd,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,Second Stage of Tertiary Education,4th Quintile,(3a) Lower Tertiary Education,0.47928,446,927,0.44711,0.51146
2007,Second Stage of Tertiary Education,4th Quintile,(3b) Higher Tertiary Education,0.52072,481,927,0.48854,0.55289
2007,Second Stage of Tertiary Education,5th Quintile,(3a) Lower Tertiary Education,0.31870,696,2369,0.29993,0.33747
2007,Second Stage of Tertiary Education,5th Quintile,(3b) Higher Tertiary Education,0.68130,1673,2369,0.66253,0.70007
2008,Primary Level,1st Quintile,(1a) Inadequately completed,0.84575,81,81,0.76660,0.92490
2008,Primary Level,2nd Quintile,(1a) Inadequately completed,0.85367,31,31,0.72719,0.98014
2008,Lower Secondary Level,1st Quintile,(1b) General Elementary School,0.84919,543,652,0.82170,0.87668
2008,Lower Secondary Level,1st Quintile,(2) Intermediate General/Vocational Qualification,0.15081,109,652,0.12332,0.17830
2008,Lower Secondary Level,2nd Quintile,(1b) General Elementary School,0.80854,429,537,0.77523,0.84185
2008,Lower Secondary Level,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.19146,108,537,0.15815,0.22477
2008,Lower Secondary Level,3rd Quintile,(1b) General Elementary School,0.72913,302,439,0.68751,0.77075
2008,Lower Secondary Level,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.27087,137,439,0.22925,0.31249
2008,Lower Secondary Level,4th Quintile,(1b) General Elementary School,0.71087,193,279,0.65758,0.76416
2008,Lower Secondary Level,4th Quintile,(2) Intermediate General/Vocational Qualification,0.28913,86,279,0.23584,0.34242
2008,Lower Secondary Level,5th Quintile,(1b) General Elementary School,0.59920,91,158,0.52255,0.67586
2008,Lower Secondary Level,5th Quintile,(2) Intermediate General/Vocational Qualification,0.40080,67,158,0.32414,0.47745
2008,Upper Secondary Level,1st Quintile,(1c) Basic Vocational Qualification,0.55860,870,1562,0.53397,0.58324
2008,Upper Secondary Level,1st Quintile,(2) Intermediate General/Vocational Qualification,0.29653,502,1562,0.27387,0.31919
2008,Upper Secondary Level,1st Quintile,(2c_gen) General Maturity Certificate,0.13196,190,1562,0.11517,0.14875
2008,Upper Secondary Level,2nd Quintile,(1c) Basic Vocational Qualification,0.60137,1152,1950,0.57963,0.62310
2008,Upper Secondary Level,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.34679,703,1950,0.32566,0.36792
2008,Upper Secondary Level,2nd Quintile,(2c_gen) General Maturity Certificate,0.04757,95,1950,0.03812,0.05702
2008,Upper Secondary Level,3rd Quintile,(1c) Basic Vocational Qualification,0.55036,1085,2092,0.52904,0.57168
2008,Upper Secondary Level,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.38274,874,2092,0.36191,0.40357
2008,Upper Secondary Level,3rd Quintile,(2c_gen) General Maturity Certificate,0.06108,133,2092,0.05082,0.07135
2008,Upper Secondary Level,4th Quintile,(1c) Basic Vocational Qualification,0.51573,1000,2045,0.49407,0.53740
2008,Upper Secondary Level,4th Quintile,(2) Intermediate General/Vocational Qualification,0.41009,912,2045,0.38877,0.43142
2008,Upper Secondary Level,4th Quintile,(2c_gen) General Maturity Certificate,0.07037,133,2045,0.05928,0.08146
2008,Upper Secondary Level,5th Quintile,(1c) Basic Vocational Qualification,0.39843,702,1903,0.37643,0.42044
2008,Upper Secondary Level,5th Quintile,(2) Intermediate General/Vocational Qualification,0.53463,1024,1903,0.51221,0.55704
2008,Upper Secondary Level,5th Quintile,(2c_gen) General Maturity Certificate,0.06544,177,1903,0.05433,0.07656
2008,First Stage of Tertiary Education,1st Quintile,(1c) Basic Vocational Qualification,0.34249,38,91,0.24445,0.44054
2008,First Stage of Tertiary Education,1st Quintile,(2) Intermediate General/Vocational Qualification,0.44024,53,91,0.33768,0.54280
2008,First Stage of Tertiary Education,2nd Quintile,(1c) Basic Vocational Qualification,0.45393,91,180,0.38099,0.52687
2008,First Stage of Tertiary Education,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.38798,89,180,0.31659,0.45937
2008,First Stage of Tertiary Education,3rd Quintile,(1c) Basic Vocational Qualification,0.35071,116,319,0.29826,0.40316
2008,First Stage of Tertiary Education,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.42307,145,319,0.36877,0.47737
2008,First Stage of Tertiary Education,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.22622,58,319,0.18023,0.27220
2008,First Stage of Tertiary Education,4th Quintile,(1c) Basic Vocational Qualification,0.26763,95,348,0.22105,0.31422
2008,First Stage of Tertiary Education,4th Quintile,(2) Intermediate General/Vocational Qualification,0.43716,154,348,0.38497,0.48935
2008,First Stage of Tertiary Education,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.29520,99,348,0.24721,0.34320
2008,First Stage of Tertiary Education,5th Quintile,(1c) Basic Vocational Qualification,0.25966,95,415,0.21743,0.30190
2008,First Stage of Tertiary Education,5th Quintile,(2) Intermediate General/Vocational Qualification,0.44720,180,415,0.39930,0.49509
2008,First Stage of Tertiary Education,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.29175,140,415,0.24796,0.33554
2008,Second Stage of Tertiary Education,1st Quintile,(3a) Lower Tertiary Education,0.38579,88,203,0.31866,0.45292
2008,Second Stage of Tertiary Education,1st Quintile,(3b) Higher Tertiary Education,0.61421,115,203,0.54708,0.68134
2008,Second Stage of Tertiary Education,2nd Quintile,(3a) Lower Tertiary Education,0.44855,183,339,0.39553,0.50157
2008,Second Stage of Tertiary Education,2nd Quintile,(3b) Higher Tertiary Education,0.55145,156,339,0.49843,0.60447
2008,Second Stage of Tertiary Education,3rd Quintile,(3a) Lower Tertiary Education,0.53795,335,594,0.49782,0.57808
2008,Second Stage of Tertiary Education,3rd Quintile,(3b) Higher Tertiary Education,0.46205,259,594,0.42192,0.50218
2008,Second Stage of Tertiary Education,4th Quintile,(3a) Lower Tertiary Education,0.47063,369,782,0.43562,0.50564
2008,Second Stage of Tertiary Education,4th Quintile,(3b) Higher Tertiary Education,0.52937,413,782,0.49436,0.56438
2008,Second Stage of Tertiary Education,5th Quintile,(3a) Lower Tertiary Education,0.32539,675,2274,0.30613,0.34465
2008,Second Stage of Tertiary Education,5th Quintile,(3b) Higher Tertiary Education,0.67461,1599,2274,0.65535,0.69387
2009,Primary Level,1st Quintile,(1a) Inadequately completed,0.83972,77,77,0.75724,0.92220
2009,Primary Level,2nd Quintile,(1a) Inadequately completed,0.84209,36,36,0.72128,0.96290
2009,Lower Secondary Level,1st Quintile,(1b) General Elementary School,0.83758,500,605,0.80817,0.86700
2009,Lower Secondary Level,1st Quintile,(2) Intermediate General/Vocational Qualification,0.16242,105,605,0.13300,0.19183
2009,Lower Secondary Level,2nd Quintile,(1b) General Elementary School,0.81074,376,472,0.77536,0.84611
2009,Lower Secondary Level,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.18926,96,472,0.15389,0.22464
2009,Lower Secondary Level,3rd Quintile,(1b) General Elementary School,0.70991,264,369,0.66355,0.75628
2009,Lower Secondary Level,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.29009,105,369,0.24372,0.33645
2009,Lower Secondary Level,4th Quintile,(1b) General Elementary School,0.71737,171,258,0.66232,0.77243
2009,Lower Secondary Level,4th Quintile,(2) Intermediate General/Vocational Qualification,0.28263,87,258,0.22757,0.33768
2009,Lower Secondary Level,5th Quintile,(1b) General Elementary School,0.57356,69,124,0.48616,0.66097
2009,Lower Secondary Level,5th Quintile,(2) Intermediate General/Vocational Qualification,0.42644,55,124,0.33903,0.51384
2009,Upper Secondary Level,1st Quintile,(1c) Basic Vocational Qualification,0.55740,853,1522,0.53244,0.58237
2009,Upper Secondary Level,1st Quintile,(2) Intermediate General/Vocational Qualification,0.29725,474,1522,0.27428,0.32022
2009,Upper Secondary Level,1st Quintile,(2c_gen) General Maturity Certificate,0.13617,195,1522,0.11893,0.15340
2009,Upper Secondary Level,2nd Quintile,(1c) Basic Vocational Qualification,0.58334,1075,1837,0.56079,0.60589
2009,Upper Secondary Level,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.34970,664,1837,0.32789,0.37151
2009,Upper Secondary Level,2nd Quintile,(2c_gen) General Maturity Certificate,0.05520,98,1837,0.04475,0.06564
2009,Upper Secondary Level,3rd Quintile,(1c) Basic Vocational Qualification,0.55270,950,1869,0.53015,0.57524
2009,Upper Secondary Level,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.39019,812,1869,0.36807,0.41231
2009,Upper Secondary Level,3rd Quintile,(2c_gen) General Maturity Certificate,0.05487,107,1869,0.04455,0.06520
2009,Upper Secondary Level,4th Quintile,(1c) Basic Vocational Qualification,0.49963,921,1950,0.47743,0.52183
2009,Upper Secondary Level,4th Quintile,(2) Intermediate General/Vocational Qualification,0.43518,918,1950,0.41317,0.45719
2009,Upper Secondary Level,4th Quintile,(2c_gen) General Maturity Certificate,0.06216,111,1950,0.05144,0.07287
2009,Upper Secondary Level,5th Quintile,(1c) Basic Vocational Qualification,0.37135,622,1705,0.34841,0.39429
2009,Upper Secondary Level,5th Quintile,(2) Intermediate General/Vocational Qualification,0.53499,914,1705,0.51131,0.55867
2009,Upper Secondary Level,5th Quintile,(2c_gen) General Maturity Certificate,0.09235,169,1705,0.07861,0.10610
2009,First Stage of Tertiary Education,1st Quintile,(1c) Basic Vocational Qualification,0.36530,38,101,0.27092,0.45968
2009,First Stage of Tertiary Education,1st Quintile,(2) Intermediate General/Vocational Qualification,0.47369,63,101,0.37583,0.57156
2009,First Stage of Tertiary Education,2nd Quintile,(1c) Basic Vocational Qualification,0.39026,91,178,0.31840,0.46213
2009,First Stage of Tertiary Education,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.38629,87,178,0.31456,0.45803
2009,First Stage of Tertiary Education,3rd Quintile,(1c) Basic Vocational Qualification,0.34088,103,286,0.28585,0.39591
2009,First Stage of Tertiary Education,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.45567,131,286,0.39785,0.51349
2009,First Stage of Tertiary Education,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.20345,52,286,0.15671,0.25019
2009,First Stage of Tertiary Education,4th Quintile,(1c) Basic Vocational Qualification,0.29858,90,343,0.25008,0.34709
2009,First Stage of Tertiary Education,4th Quintile,(2) Intermediate General/Vocational Qualification,0.43970,156,343,0.38710,0.49231
2009,First Stage of Tertiary Education,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.26171,97,343,0.21512,0.30830
2009,First Stage of Tertiary Education,5th Quintile,(1c) Basic Vocational Qualification,0.21713,77,368,0.17495,0.25931
2009,First Stage of Tertiary Education,5th Quintile,(2) Intermediate General/Vocational Qualification,0.43308,161,368,0.38238,0.48377
2009,First Stage of Tertiary Education,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.34857,130,368,0.29982,0.39733
2009,Second Stage of Tertiary Education,1st Quintile,(3a) Lower Tertiary Education,0.37210,96,217,0.30764,0.43656
2009,Second Stage of Tertiary Education,1st Quintile,(3b) Higher Tertiary Education,0.62790,121,217,0.56344,0.69236
2009,Second Stage of Tertiary Education,2nd Quintile,(3a) Lower Tertiary Education,0.50721,176,318,0.45218,0.56225
2009,Second Stage of Tertiary Education,2nd Quintile,(3b) Higher Tertiary Education,0.49279,142,318,0.43775,0.54782
2009,Second Stage of Tertiary Education,3rd Quintile,(3a) Lower Tertiary Education,0.47359,278,546,0.43167,0.51551
2009,Second Stage of Tertiary Education,3rd Quintile,(3b) Higher Tertiary Education,0.52641,268,546,0.48449,0.56833
2009,Second Stage of Tertiary Education,4th Quintile,(3a) Lower Tertiary Education,0.45727,383,816,0.42307,0.49148
2009,Second Stage of Tertiary Education,4th Quintile,(3b) Higher Tertiary Education,0.54273,433,816,0.50852,0.57693
2009,Second Stage of Tertiary Education,5th Quintile,(3a) Lower Tertiary Education,0.33300,659,2138,0.31302,0.35298
2009,Second Stage of Tertiary Education,5th Quintile,(3b) Higher Tertiary Education,0.66700,1479,2138,0.64702,0.68698
2010,Primary Level,1st Quintile,(1a) Inadequately completed,0.80348,70,70,0.70972,0.89724
2010,Lower Secondary Level,1st Quintile,(1b) General Elementary School,0.87482,449,548,0.84709,0.90256
2010,Lower Secondary Level,1st Quintile,(2) Intermediate General/Vocational Qualification,0.12518,99,548,0.09744,0.15291
2010,Lower Secondary Level,2nd Quintile,(1b) General Elementary School,0.77857,356,451,0.74021,0.81693
2010,Lower Secondary Level,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.22143,95,451,0.18307,0.25979
2010,Lower Secondary Level,3rd Quintile,(1b) General Elementary School,0.75851,232,313,0.71102,0.80600
2010,Lower Secondary Level,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.24149,81,313,0.19400,0.28898
2010,Lower Secondary Level,4th Quintile,(1b) General Elementary School,0.65324,138,223,0.59063,0.71585
2010,Lower Secondary Level,4th Quintile,(2) Intermediate General/Vocational Qualification,0.34676,85,223,0.28415,0.40937
2010,Lower Secondary Level,5th Quintile,(1b) General Elementary School,0.58607,57,114,0.49526,0.67688
2010,Lower Secondary Level,5th Quintile,(2) Intermediate General/Vocational Qualification,0.41393,57,114,0.32312,0.50474
2010,Upper Secondary Level,1st Quintile,(1c) Basic Vocational Qualification,0.57227,757,1377,0.54612,0.59841
2010,Upper Secondary Level,1st Quintile,(2) Intermediate General/Vocational Qualification,0.27003,440,1377,0.24657,0.29349
2010,Upper Secondary Level,1st Quintile,(2c_gen) General Maturity Certificate,0.15018,180,1377,0.13131,0.16906
2010,Upper Secondary Level,2nd Quintile,(1c) Basic Vocational Qualification,0.59336,1041,1753,0.57036,0.61636
2010,Upper Secondary Level,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.31378,608,1753,0.29205,0.33551
2010,Upper Secondary Level,2nd Quintile,(2c_gen) General Maturity Certificate,0.07731,104,1753,0.06480,0.08982
2010,Upper Secondary Level,3rd Quintile,(1c) Basic Vocational Qualification,0.54588,880,1772,0.52269,0.56907
2010,Upper Secondary Level,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.39835,796,1772,0.37555,0.42115
2010,Upper Secondary Level,3rd Quintile,(2c_gen) General Maturity Certificate,0.05342,96,1772,0.04295,0.06389
2010,Upper Secondary Level,4th Quintile,(1c) Basic Vocational Qualification,0.47501,790,1723,0.45142,0.49859
2010,Upper Secondary Level,4th Quintile,(2) Intermediate General/Vocational Qualification,0.44791,822,1723,0.42442,0.47140
2010,Upper Secondary Level,4th Quintile,(2c_gen) General Maturity Certificate,0.07520,111,1723,0.06275,0.08766
2010,Upper Secondary Level,5th Quintile,(1c) Basic Vocational Qualification,0.39997,533,1509,0.37524,0.42470
2010,Upper Secondary Level,5th Quintile,(2) Intermediate General/Vocational Qualification,0.52006,831,1509,0.49485,0.54528
2010,Upper Secondary Level,5th Quintile,(2c_gen) General Maturity Certificate,0.07926,145,1509,0.06562,0.09289
2010,First Stage of Tertiary Education,1st Quintile,(1c) Basic Vocational Qualification,0.37039,34,88,0.26891,0.47186
2010,First Stage of Tertiary Education,1st Quintile,(2) Intermediate General/Vocational Qualification,0.41061,54,88,0.30723,0.51398
2010,First Stage of Tertiary Education,2nd Quintile,(1c) Basic Vocational Qualification,0.34675,81,201,0.28079,0.41271
2010,First Stage of Tertiary Education,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.41352,88,201,0.34527,0.48177
2010,First Stage of Tertiary Education,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.23973,32,201,0.18056,0.29890
2010,First Stage of Tertiary Education,3rd Quintile,(1c) Basic Vocational Qualification,0.30681,89,264,0.25107,0.36255
2010,First Stage of Tertiary Education,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.39564,121,264,0.33654,0.45474
2010,First Stage of Tertiary Education,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.29755,54,264,0.24230,0.35281
2010,First Stage of Tertiary Education,4th Quintile,(1c) Basic Vocational Qualification,0.30907,90,335,0.25951,0.35863
2010,First Stage of Tertiary Education,4th Quintile,(2) Intermediate General/Vocational Qualification,0.45235,155,335,0.39897,0.50573
2010,First Stage of Tertiary Education,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.23857,90,335,0.19286,0.28428
2010,First Stage of Tertiary Education,5th Quintile,(1c) Basic Vocational Qualification,0.20333,64,341,0.16055,0.24611
2010,First Stage of Tertiary Education,5th Quintile,(2) Intermediate General/Vocational Qualification,0.44356,148,341,0.39075,0.49636
2010,First Stage of Tertiary Education,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.35181,129,341,0.30105,0.40257
2010,Second Stage of Tertiary Education,1st Quintile,(3a) Lower Tertiary Education,0.44443,95,197,0.37487,0.51400
2010,Second Stage of Tertiary Education,1st Quintile,(3b) Higher Tertiary Education,0.55557,102,197,0.48600,0.62513
