year,age_gr,migback,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,30-45 y.,Direct migration background,(1b) General Elementary School,0.15017,253,1473,0.13192,0.16842
2011,30-45 y.,Direct migration background,(1c) Basic Vocational Qualification,0.21685,307,1473,0.19580,0.23790
2011,30-45 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.09683,173,1473,0.08172,0.11194
2011,30-45 y.,Direct migration background,(2c_gen) General Maturity Certificate,0.08055,117,1473,0.06665,0.09445
2011,30-45 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.13628,207,1473,0.11876,0.15381
2011,30-45 y.,Direct migration background,(3a) Lower Tertiary Education,0.02944,46,1473,0.02081,0.03808
2011,30-45 y.,Direct migration background,(3b) Higher Tertiary Education,0.21933,282,1473,0.19819,0.24047
2011,30-45 y.,Indirect migration background,(1b) General Elementary School,0.09736,55,543,0.07240,0.12232
2011,30-45 y.,Indirect migration background,(1c) Basic Vocational Qualification,0.22616,106,543,0.19094,0.26138
2011,30-45 y.,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.30255,184,543,0.26387,0.34122
2011,30-45 y.,Indirect migration background,(2c_voc) Vocational Maturity Certificate,0.06240,64,543,0.04204,0.08276
2011,30-45 y.,Indirect migration background,(3a) Lower Tertiary Education,0.07180,42,543,0.05006,0.09353
2011,30-45 y.,Indirect migration background,(3b) Higher Tertiary Education,0.13617,92,543,0.10729,0.16504
2011,46-65 y.,No migration background,(1a) Inadequately completed,0.00683,54,7993,0.00503,0.00864
2011,46-65 y.,No migration background,(1b) General Elementary School,0.05337,354,7993,0.04844,0.05829
2011,46-65 y.,No migration background,(1c) Basic Vocational Qualification,0.31932,2198,7993,0.30909,0.32954
2011,46-65 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.33830,2653,7993,0.32792,0.34867
2011,46-65 y.,No migration background,(2c_gen) General Maturity Certificate,0.00716,62,7993,0.00531,0.00901
2011,46-65 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.06213,561,7993,0.05684,0.06742
2011,46-65 y.,No migration background,(3a) Lower Tertiary Education,0.09014,838,7993,0.08386,0.09641
2011,46-65 y.,No migration background,(3b) Higher Tertiary Education,0.11809,1273,7993,0.11101,0.12516
2011,46-65 y.,Direct migration background,(1a) Inadequately completed,0.06902,57,915,0.05258,0.08545
2011,46-65 y.,Direct migration background,(1b) General Elementary School,0.19118,177,915,0.16569,0.21667
2011,46-65 y.,Direct migration background,(1c) Basic Vocational Qualification,0.27468,250,915,0.24574,0.30362
2011,46-65 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.03735,44,915,0.02505,0.04964
2011,46-65 y.,Direct migration background,(2c_gen) General Maturity Certificate,0.07498,60,915,0.05790,0.09205
2011,46-65 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.14643,146,915,0.12351,0.16935
2011,46-65 y.,Direct migration background,(3b) Higher Tertiary Education,0.16903,181,915,0.14473,0.19333
2011,46-65 y.,Indirect migration background,(1c) Basic Vocational Qualification,0.37070,34,34,0.20591,0.53549
2011,66 and older,No migration background,(1a) Inadequately completed,0.00912,32,4664,0.00639,0.01185
2011,66 and older,No migration background,(1b) General Elementary School,0.15460,654,4664,0.14422,0.16497
2011,66 and older,No migration background,(1c) Basic Vocational Qualification,0.45160,2056,4664,0.43732,0.46589
2011,66 and older,No migration background,(2) Intermediate General/Vocational Qualification,0.16015,735,4664,0.14962,0.17068
2011,66 and older,No migration background,(2c_voc) Vocational Maturity Certificate,0.04016,166,4664,0.03453,0.04580
2011,66 and older,No migration background,(3a) Lower Tertiary Education,0.07893,434,4664,0.07119,0.08667
2011,66 and older,No migration background,(3b) Higher Tertiary Education,0.09457,587,4664,0.08617,0.10297
2011,66 and older,Direct migration background,(1a) Inadequately completed,0.10683,42,360,0.07488,0.13878
2011,66 and older,Direct migration background,(1b) General Elementary School,0.30167,111,360,0.25419,0.34915
2011,66 and older,Direct migration background,(1c) Basic Vocational Qualification,0.28421,126,360,0.23756,0.33087
2011,66 and older,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.06047,31,360,0.03581,0.08512
2011,66 and older,Direct migration background,(3b) Higher Tertiary Education,0.09464,50,360,0.06436,0.12492
2012,17-29 y.,No migration background,(0) No qualification (yet),0.12392,698,3135,0.11238,0.13545
2012,17-29 y.,No migration background,(1a) Inadequately completed,0.00656,43,3135,0.00374,0.00939
2012,17-29 y.,No migration background,(1b) General Elementary School,0.07525,284,3135,0.06601,0.08448
2012,17-29 y.,No migration background,(1c) Basic Vocational Qualification,0.07922,250,3135,0.06977,0.08868
2012,17-29 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.26075,842,3135,0.24538,0.27612
2012,17-29 y.,No migration background,(2c_gen) General Maturity Certificate,0.16825,528,3135,0.15516,0.18135
2012,17-29 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.07772,210,3135,0.06835,0.08709
2012,17-29 y.,No migration background,(3a) Lower Tertiary Education,0.04596,112,3135,0.03863,0.05329
2012,17-29 y.,No migration background,(3b) Higher Tertiary Education,0.05910,168,3135,0.05084,0.06736
2012,17-29 y.,Direct migration background,(0) No qualification (yet),0.05771,36,297,0.03114,0.08427
2012,17-29 y.,Direct migration background,(1b) General Elementary School,0.16509,77,297,0.12279,0.20738
2012,17-29 y.,Direct migration background,(1c) Basic Vocational Qualification,0.09809,49,297,0.06421,0.13198
2012,17-29 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.15480,77,297,0.11360,0.19601
2012,17-29 y.,Direct migration background,(2c_gen) General Maturity Certificate,0.14854,58,297,0.10802,0.18905
2012,17-29 y.,Indirect migration background,(0) No qualification (yet),0.20498,174,466,0.16829,0.24167
2012,17-29 y.,Indirect migration background,(1b) General Elementary School,0.07340,68,466,0.04970,0.09710
2012,17-29 y.,Indirect migration background,(1c) Basic Vocational Qualification,0.05576,33,466,0.03490,0.07661
2012,17-29 y.,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.20929,114,466,0.17231,0.24626
2012,17-29 y.,Indirect migration background,(2c_gen) General Maturity Certificate,0.16467,77,466,0.13096,0.19838
2012,30-45 y.,No migration background,(1a) Inadequately completed,0.01117,77,7041,0.00871,0.01363
2012,30-45 y.,No migration background,(1b) General Elementary School,0.03130,242,7041,0.02724,0.03537
2012,30-45 y.,No migration background,(1c) Basic Vocational Qualification,0.14877,1087,7041,0.14045,0.15708
2012,30-45 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.36558,2764,7041,0.35433,0.37683
2012,30-45 y.,No migration background,(2c_gen) General Maturity Certificate,0.01995,113,7041,0.01668,0.02321
2012,30-45 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.14184,941,7041,0.13369,0.14999
2012,30-45 y.,No migration background,(3a) Lower Tertiary Education,0.10169,666,7041,0.09463,0.10876
2012,30-45 y.,No migration background,(3b) Higher Tertiary Education,0.16775,1151,7041,0.15903,0.17648
2012,30-45 y.,Direct migration background,(1a) Inadequately completed,0.04302,82,1413,0.03244,0.05360
2012,30-45 y.,Direct migration background,(1b) General Elementary School,0.16390,241,1413,0.14459,0.18321
2012,30-45 y.,Direct migration background,(1c) Basic Vocational Qualification,0.21551,287,1413,0.19407,0.23696
2012,30-45 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.09576,164,1413,0.08041,0.11111
2012,30-45 y.,Direct migration background,(2c_gen) General Maturity Certificate,0.08065,110,1413,0.06644,0.09485
2012,30-45 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.13422,207,1413,0.11644,0.15201
2012,30-45 y.,Direct migration background,(3a) Lower Tertiary Education,0.03060,48,1413,0.02161,0.03958
2012,30-45 y.,Direct migration background,(3b) Higher Tertiary Education,0.22591,274,1413,0.20409,0.24772
2012,30-45 y.,Indirect migration background,(1b) General Elementary School,0.09404,58,519,0.06890,0.11917
2012,30-45 y.,Indirect migration background,(1c) Basic Vocational Qualification,0.26179,109,519,0.22393,0.29965
2012,30-45 y.,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.27993,163,519,0.24126,0.31859
2012,30-45 y.,Indirect migration background,(2c_voc) Vocational Maturity Certificate,0.07883,64,519,0.05562,0.10203
2012,30-45 y.,Indirect migration background,(3a) Lower Tertiary Education,0.07632,42,519,0.05346,0.09919
2012,30-45 y.,Indirect migration background,(3b) Higher Tertiary Education,0.15176,83,519,0.12086,0.18265
2012,46-65 y.,No migration background,(1a) Inadequately completed,0.00776,62,8257,0.00587,0.00965
2012,46-65 y.,No migration background,(1b) General Elementary School,0.05158,343,8257,0.04681,0.05635
2012,46-65 y.,No migration background,(1c) Basic Vocational Qualification,0.31281,2208,8257,0.30281,0.32281
2012,46-65 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.33711,2779,8257,0.32691,0.34731
2012,46-65 y.,No migration background,(2c_gen) General Maturity Certificate,0.00704,68,8257,0.00523,0.00884
2012,46-65 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.06799,632,8257,0.06256,0.07342
2012,46-65 y.,No migration background,(3a) Lower Tertiary Education,0.09212,871,8257,0.08588,0.09836
2012,46-65 y.,No migration background,(3b) Higher Tertiary Education,0.11893,1294,8257,0.11194,0.12591
2012,46-65 y.,Direct migration background,(1a) Inadequately completed,0.05479,42,939,0.04022,0.06935
2012,46-65 y.,Direct migration background,(1b) General Elementary School,0.19402,177,939,0.16872,0.21933
2012,46-65 y.,Direct migration background,(1c) Basic Vocational Qualification,0.28538,244,939,0.25648,0.31428
2012,46-65 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.04580,57,939,0.03242,0.05918
2012,46-65 y.,Direct migration background,(2c_gen) General Maturity Certificate,0.07368,62,939,0.05696,0.09040
2012,46-65 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.13525,147,939,0.11336,0.15713
2012,46-65 y.,Direct migration background,(3a) Lower Tertiary Education,0.02733,31,939,0.01689,0.03776
2012,46-65 y.,Direct migration background,(3b) Higher Tertiary Education,0.16972,179,939,0.14570,0.19375
2012,46-65 y.,Indirect migration background,(1c) Basic Vocational Qualification,0.38673,40,75,0.27577,0.49769
2012,46-65 y.,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.20250,35,75,0.11094,0.29407
2012,66 and older,No migration background,(1a) Inadequately completed,0.01036,38,4724,0.00747,0.01325
2012,66 and older,No migration background,(1b) General Elementary School,0.14746,641,4724,0.13735,0.15757
2012,66 and older,No migration background,(1c) Basic Vocational Qualification,0.44483,2043,4724,0.43066,0.45900
2012,66 and older,No migration background,(2) Intermediate General/Vocational Qualification,0.16610,776,4724,0.15549,0.17672
2012,66 and older,No migration background,(2c_voc) Vocational Maturity Certificate,0.03836,158,4724,0.03288,0.04384
2012,66 and older,No migration background,(3a) Lower Tertiary Education,0.08219,456,4724,0.07435,0.09002
2012,66 and older,No migration background,(3b) Higher Tertiary Education,0.09887,612,4724,0.09036,0.10738
2012,66 and older,Direct migration background,(1a) Inadequately completed,0.11143,40,378,0.07967,0.14320
2012,66 and older,Direct migration background,(1b) General Elementary School,0.27737,96,378,0.23218,0.32256
2012,66 and older,Direct migration background,(1c) Basic Vocational Qualification,0.27555,122,378,0.23045,0.32065
2012,66 and older,Direct migration background,(2) Intermediate General/Vocational Qualification,0.06978,31,378,0.04406,0.09549
2012,66 and older,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.06996,34,378,0.04421,0.09571
2012,66 and older,Direct migration background,(3b) Higher Tertiary Education,0.09439,55,378,0.06488,0.12391
2013,17-29 y.,No migration background,(0) No qualification (yet),0.13627,703,2966,0.12392,0.14862
2013,17-29 y.,No migration background,(1a) Inadequately completed,0.00665,36,2966,0.00372,0.00957
2013,17-29 y.,No migration background,(1b) General Elementary School,0.06439,249,2966,0.05556,0.07323
2013,17-29 y.,No migration background,(1c) Basic Vocational Qualification,0.07541,207,2966,0.06591,0.08492
2013,17-29 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.25602,782,2966,0.24031,0.27173
2013,17-29 y.,No migration background,(2c_gen) General Maturity Certificate,0.17405,521,2966,0.16040,0.18770
2013,17-29 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.08103,189,2966,0.07121,0.09086
2013,17-29 y.,No migration background,(3a) Lower Tertiary Education,0.04747,126,2966,0.03981,0.05512
2013,17-29 y.,No migration background,(3b) Higher Tertiary Education,0.05694,153,2966,0.04860,0.06528
2013,17-29 y.,Direct migration background,(0) No qualification (yet),0.05886,127,1049,0.04461,0.07310
2013,17-29 y.,Direct migration background,(1a) Inadequately completed,0.03238,36,1049,0.02166,0.04310
2013,17-29 y.,Direct migration background,(1b) General Elementary School,0.14393,213,1049,0.12268,0.16518
2013,17-29 y.,Direct migration background,(1c) Basic Vocational Qualification,0.07953,100,1049,0.06315,0.09591
2013,17-29 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.17362,227,1049,0.15068,0.19655
2013,17-29 y.,Direct migration background,(2c_gen) General Maturity Certificate,0.23266,190,1049,0.20708,0.25824
2013,17-29 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.06857,71,1049,0.05327,0.08387
2013,17-29 y.,Direct migration background,(3b) Higher Tertiary Education,0.10323,85,1049,0.08481,0.12166
2013,17-29 y.,Indirect migration background,(0) No qualification (yet),0.20340,250,958,0.17789,0.22890
2013,17-29 y.,Indirect migration background,(1b) General Elementary School,0.11501,165,958,0.09479,0.13522
2013,17-29 y.,Indirect migration background,(1c) Basic Vocational Qualification,0.08164,77,958,0.06429,0.09899
2013,17-29 y.,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.23787,257,958,0.21089,0.26484
2013,17-29 y.,Indirect migration background,(2c_gen) General Maturity Certificate,0.16047,168,958,0.13722,0.18373
2013,17-29 y.,Indirect migration background,(2c_voc) Vocational Maturity Certificate,0.04221,41,958,0.02947,0.05494
2013,30-45 y.,No migration background,(1a) Inadequately completed,0.00996,73,6376,0.00752,0.01239
2013,30-45 y.,No migration background,(1b) General Elementary School,0.03272,225,6376,0.02835,0.03709
2013,30-45 y.,No migration background,(1c) Basic Vocational Qualification,0.13866,962,6376,0.13017,0.14714
