year,bula_h,pgisced97,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2005,Baden-Wuerttemberg,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.39020,75,191,0.32083,0.45956
2005,Baden-Wuerttemberg,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.26959,52,191,0.20650,0.33269
2005,Baden-Wuerttemberg,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.43066,157,445,0.38460,0.47672
2005,Baden-Wuerttemberg,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.56934,288,445,0.52328,0.61540
2005,Bavaria,Lower Secondary Level,(1b) General Elementary School,0.85407,281,338,0.81638,0.89176
2005,Bavaria,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.14593,57,338,0.10824,0.18362
2005,Bavaria,Upper Secondary Level,(1c) Basic Vocational Qualification,0.65553,894,1485,0.63136,0.67971
2005,Bavaria,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.29738,503,1485,0.27412,0.32064
2005,Bavaria,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.04401,88,1485,0.03357,0.05445
2005,Bavaria,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.37086,78,222,0.30717,0.43454
2005,Bavaria,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.36863,92,222,0.30503,0.43224
2005,Bavaria,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.24328,52,222,0.18671,0.29985
2005,Bavaria,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.41515,204,559,0.37426,0.45603
2005,Bavaria,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.58485,355,559,0.54397,0.62574
2005,Berlin,Lower Secondary Level,(1b) General Elementary School,0.51784,32,63,0.39346,0.64222
2005,Berlin,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.48216,31,63,0.35778,0.60654
2005,Berlin,Upper Secondary Level,(1c) Basic Vocational Qualification,0.29328,93,306,0.24218,0.34437
2005,Berlin,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.55638,160,306,0.50062,0.61213
2005,Berlin,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.14630,53,306,0.10664,0.18596
2005,Berlin,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.42598,89,237,0.36289,0.48907
2005,Berlin,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.57402,148,237,0.51093,0.63711
2005,Brandenburg,Lower Secondary Level,(1b) General Elementary School,0.62633,33,33,0.45870,0.79395
2005,Brandenburg,Upper Secondary Level,(1c) Basic Vocational Qualification,0.36093,151,429,0.31543,0.40643
2005,Brandenburg,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.58154,241,429,0.53480,0.62827
2005,Brandenburg,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.05249,37,429,0.03136,0.07362
2005,Brandenburg,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.58691,43,43,0.43800,0.73583
2005,Brandenburg,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.60139,145,248,0.54033,0.66245
2005,Brandenburg,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.39861,103,248,0.33755,0.45967
2005,Mecklenburg-Western Pomerania,Upper Secondary Level,(1c) Basic Vocational Qualification,0.42157,90,241,0.35909,0.48404
2005,Mecklenburg-Western Pomerania,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.55296,151,241,0.49006,0.61586
2005,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.60663,71,132,0.52298,0.69029
2005,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.39337,61,132,0.30971,0.47702
2005,Saxony,Lower Secondary Level,(1b) General Elementary School,0.61418,53,103,0.51971,0.70865
2005,Saxony,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.38582,50,103,0.29135,0.48029
2005,Saxony,Upper Secondary Level,(1c) Basic Vocational Qualification,0.37168,283,814,0.33846,0.40490
2005,Saxony,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.55729,475,814,0.52315,0.59144
2005,Saxony,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.06254,56,814,0.04590,0.07919
2005,Saxony,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.71328,89,89,0.61879,0.80777
2005,Saxony,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.53324,180,360,0.48164,0.58485
2005,Saxony,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.46676,180,360,0.41515,0.51836
2005,Saxony-Anhalt,Lower Secondary Level,(1b) General Elementary School,0.81170,45,45,0.69619,0.92722
2005,Saxony-Anhalt,Upper Secondary Level,(1c) Basic Vocational Qualification,0.45336,191,400,0.40452,0.50221
2005,Saxony-Anhalt,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.47534,209,400,0.42633,0.52434
2005,Saxony-Anhalt,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.59130,56,56,0.46138,0.72122
2005,Saxony-Anhalt,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.59162,124,223,0.52696,0.65627
2005,Saxony-Anhalt,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.40838,99,223,0.34373,0.47304
2005,Thuringa,Lower Secondary Level,(1b) General Elementary School,0.69029,36,36,0.53710,0.84347
2005,Thuringa,Upper Secondary Level,(1c) Basic Vocational Qualification,0.43365,219,504,0.39034,0.47696
2005,Thuringa,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.52703,285,504,0.48340,0.57066
2005,Thuringa,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.65275,38,38,0.49935,0.80616
2005,Thuringa,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.58695,90,169,0.51249,0.66140
2005,Thuringa,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.41305,79,169,0.33860,0.48751
2006,Schleswig-Holstein,Lower Secondary Level,(1b) General Elementary School,0.78340,57,57,0.67551,0.89129
2006,Schleswig-Holstein,Upper Secondary Level,(1c) Basic Vocational Qualification,0.59987,189,322,0.54628,0.65347
2006,Schleswig-Holstein,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.36023,133,322,0.30771,0.41275
2006,Schleswig-Holstein,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.39912,46,122,0.31187,0.48638
2006,Schleswig-Holstein,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.60088,76,122,0.51362,0.68813
2006,Hamburg,Upper Secondary Level,(1c) Basic Vocational Qualification,0.49046,56,111,0.39704,0.58388
2006,Hamburg,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.36287,55,111,0.27301,0.45272
2006,Hamburg,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.69304,52,52,0.56645,0.81963
2006,Lower Saxony,Lower Secondary Level,(1b) General Elementary School,0.75707,188,257,0.70454,0.80960
2006,Lower Saxony,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.24293,69,257,0.19040,0.29546
2006,Lower Saxony,Upper Secondary Level,(1c) Basic Vocational Qualification,0.52057,529,1024,0.48995,0.55118
2006,Lower Saxony,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.42686,447,1024,0.39655,0.45717
2006,Lower Saxony,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.04551,48,1024,0.03274,0.05828
2006,Lower Saxony,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.27111,43,102,0.18442,0.35781
2006,Lower Saxony,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.48129,59,102,0.38384,0.57873
2006,Lower Saxony,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.39698,122,327,0.34387,0.45009
2006,Lower Saxony,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.60302,205,327,0.54991,0.65613
2006,Bremen,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.38647,32,32,0.21505,0.55788
2006,North Rhine-Westphalia,Primary Level,(1a) Inadequately completed,0.82600,66,66,0.73383,0.91816
2006,North Rhine-Westphalia,Lower Secondary Level,(1b) General Elementary School,0.79472,451,576,0.76171,0.82774
2006,North Rhine-Westphalia,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.20528,125,576,0.17226,0.23829
2006,North Rhine-Westphalia,Upper Secondary Level,(1c) Basic Vocational Qualification,0.61202,1283,2184,0.59158,0.63246
2006,North Rhine-Westphalia,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.30426,706,2184,0.28495,0.32356
2006,North Rhine-Westphalia,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.07551,195,2184,0.06442,0.08659
2006,North Rhine-Westphalia,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.32695,88,317,0.27523,0.37867
2006,North Rhine-Westphalia,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.28789,101,317,0.23797,0.33781
2006,North Rhine-Westphalia,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.38516,128,317,0.33151,0.43882
2006,North Rhine-Westphalia,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.34405,286,865,0.31237,0.37572
2006,North Rhine-Westphalia,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.65595,579,865,0.62428,0.68763
2006,Hesse,Lower Secondary Level,(1b) General Elementary School,0.81233,131,166,0.75275,0.87190
2006,Hesse,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.18767,35,166,0.12810,0.24725
2006,Hesse,Upper Secondary Level,(1c) Basic Vocational Qualification,0.55933,365,692,0.52231,0.59634
2006,Hesse,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.34355,271,692,0.30815,0.37896
2006,Hesse,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.08353,56,692,0.06290,0.10416
2006,Hesse,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.41506,36,68,0.29707,0.53305
2006,Hesse,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.32082,32,68,0.20904,0.43259
2006,Hesse,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.28952,109,355,0.24227,0.33676
2006,Hesse,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.71048,246,355,0.66324,0.75773
2006,"Rhineland-Palatinate, Saarland",Lower Secondary Level,(1b) General Elementary School,0.83971,184,221,0.79123,0.88819
2006,"Rhineland-Palatinate, Saarland",Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.16029,37,221,0.11181,0.20877
2006,"Rhineland-Palatinate, Saarland",Upper Secondary Level,(1c) Basic Vocational Qualification,0.65037,420,648,0.61362,0.68711
2006,"Rhineland-Palatinate, Saarland",Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.28084,182,648,0.24621,0.31547
2006,"Rhineland-Palatinate, Saarland",Upper Secondary Level,(2c_gen) General Maturity Certificate,0.06564,46,648,0.04656,0.08473
2006,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.42113,38,77,0.31012,0.53213
2006,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.35672,39,77,0.24902,0.46442
2006,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.30878,63,196,0.24393,0.37362
2006,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.69122,133,196,0.62638,0.75607
2006,Baden-Wuerttemberg,Primary Level,(1a) Inadequately completed,0.94868,41,41,0.88030,1.01706
2006,Baden-Wuerttemberg,Lower Secondary Level,(1b) General Elementary School,0.84350,326,396,0.80767,0.87933
2006,Baden-Wuerttemberg,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.15650,70,396,0.12067,0.19233
2006,Baden-Wuerttemberg,Upper Secondary Level,(1c) Basic Vocational Qualification,0.56498,693,1255,0.53754,0.59242
2006,Baden-Wuerttemberg,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.34410,448,1255,0.31780,0.37039
2006,Baden-Wuerttemberg,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.08434,114,1255,0.06896,0.09973
2006,Baden-Wuerttemberg,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.31809,67,206,0.25433,0.38184
2006,Baden-Wuerttemberg,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.38545,80,206,0.31882,0.45207
2006,Baden-Wuerttemberg,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.29219,59,206,0.22994,0.35445
2006,Baden-Wuerttemberg,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.41456,190,523,0.37230,0.45683
2006,Baden-Wuerttemberg,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.58544,333,523,0.54317,0.62770
2006,Bavaria,Lower Secondary Level,(1b) General Elementary School,0.86292,309,372,0.82792,0.89792
2006,Bavaria,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.13708,63,372,0.10208,0.17208
2006,Bavaria,Upper Secondary Level,(1c) Basic Vocational Qualification,0.64661,986,1637,0.62345,0.66977
2006,Bavaria,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.30164,552,1637,0.27940,0.32388
2006,Bavaria,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.04760,99,1637,0.03728,0.05792
2006,Bavaria,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.40722,93,240,0.34493,0.46951
2006,Bavaria,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.37021,94,240,0.30899,0.43142
2006,Bavaria,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.22008,53,240,0.16755,0.27260
2006,Bavaria,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.39052,226,613,0.35187,0.42918
2006,Bavaria,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.60948,387,613,0.57082,0.64813
2006,Berlin,Lower Secondary Level,(1b) General Elementary School,0.65395,35,35,0.49404,0.81385
2006,Berlin,Upper Secondary Level,(1c) Basic Vocational Qualification,0.30642,100,320,0.25583,0.35701
2006,Berlin,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.52953,167,320,0.47475,0.58430
2006,Berlin,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.16102,53,320,0.12069,0.20136
2006,Berlin,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.40250,95,262,0.34300,0.46199
2006,Berlin,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.59750,167,262,0.53801,0.65700
2006,Brandenburg,Lower Secondary Level,(1b) General Elementary School,0.56741,45,78,0.45674,0.67807
2006,Brandenburg,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.43259,33,78,0.32193,0.54326
2006,Brandenburg,Upper Secondary Level,(1c) Basic Vocational Qualification,0.40156,170,449,0.35617,0.44696
2006,Brandenburg,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.54170,244,449,0.49556,0.58784
2006,Brandenburg,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.05171,35,449,0.03120,0.07221
2006,Brandenburg,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.54503,42,42,0.39260,0.69746
2006,Brandenburg,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.54312,147,266,0.48314,0.60309
2006,Brandenburg,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.45688,119,266,0.39691,0.51686
2006,Mecklenburg-Western Pomerania,Upper Secondary Level,(1c) Basic Vocational Qualification,0.39264,99,270,0.33429,0.45100
2006,Mecklenburg-Western Pomerania,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.57960,171,270,0.52061,0.63859
2006,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.58312,74,146,0.50287,0.66337
2006,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.41688,72,146,0.33663,0.49713
2006,Saxony,Lower Secondary Level,(1b) General Elementary School,0.62565,57,111,0.53521,0.71609
2006,Saxony,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.37435,54,111,0.28391,0.46479
2006,Saxony,Upper Secondary Level,(1c) Basic Vocational Qualification,0.37519,304,853,0.34268,0.40770
2006,Saxony,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.55213,494,853,0.51874,0.58552
2006,Saxony,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.06305,55,853,0.04673,0.07937
2006,Saxony,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.22674,31,119,0.15119,0.30230
2006,Saxony,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.67493,88,119,0.59041,0.75944
2006,Saxony,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.50164,193,385,0.45163,0.55165
2006,Saxony,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.49836,192,385,0.44835,0.54837
2006,Saxony-Anhalt,Lower Secondary Level,(1b) General Elementary School,0.79739,43,43,0.67583,0.91895
2006,Saxony-Anhalt,Upper Secondary Level,(1c) Basic Vocational Qualification,0.42580,196,434,0.37923,0.47238
2006,Saxony-Anhalt,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.51069,238,434,0.46360,0.55777
2006,Saxony-Anhalt,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.57972,51,51,0.44290,0.71654
