"pgcasmin","year","bildungsniveau","sampreg","n","percent","lower_confidence","upper_confidence"
"(1b) general elementary school","2005","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"(1b) general elementary school","2005","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(1b) general elementary school","2005","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","1665","0.272478991127367","0.261505585291763","0.283452396962971"
"(1b) general elementary school","2005","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","211","0.187337056585355","0.1661675902584","0.20850652291231"
"(1b) general elementary school","2005","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(1b) general elementary school","2005","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(1b) general elementary school","2005","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"(1b) general elementary school","2005","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"(1b) general elementary school","2005","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"(1b) general elementary school","2005","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"(1c) basic vocational qualification","2005","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"(1c) basic vocational qualification","2005","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(1c) basic vocational qualification","2005","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","4659","0.727521008872633","0.716547603037029","0.738494414708237"
"(1c) basic vocational qualification","2005","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","1094","0.812662943414645","0.79149347708769","0.8338324097416"
"(1c) basic vocational qualification","2005","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(1c) basic vocational qualification","2005","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(1c) basic vocational qualification","2005","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"(1c) basic vocational qualification","2005","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"(1c) basic vocational qualification","2005","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"(1c) basic vocational qualification","2005","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"(2b) intermediate general qualification","2005","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"(2b) intermediate general qualification","2005","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(2b) intermediate general qualification","2005","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(2b) intermediate general qualification","2005","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(2b) intermediate general qualification","2005","Realschulabschluss","Westdeutschland, alte Bundeslaender","440","0.130854928723941","0.119761262554035","0.141948594893848"
"(2b) intermediate general qualification","2005","Realschulabschluss","Ostdeutschland, neue Bundeslaender","141","0.0680935309501924","0.056611499658216","0.0795755622421688"
"(2b) intermediate general qualification","2005","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"(2b) intermediate general qualification","2005","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"(2b) intermediate general qualification","2005","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"(2b) intermediate general qualification","2005","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"(2a) intermediate vocational","2005","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"(2a) intermediate vocational","2005","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(2a) intermediate vocational","2005","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(2a) intermediate vocational","2005","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(2a) intermediate vocational","2005","Realschulabschluss","Westdeutschland, alte Bundeslaender","3110","0.869145071276059","0.858051405106152","0.880238737445965"
"(2a) intermediate vocational","2005","Realschulabschluss","Ostdeutschland, neue Bundeslaender","1708","0.931906469049808","0.920424437757831","0.943388500341784"
"(2a) intermediate vocational","2005","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"(2a) intermediate vocational","2005","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"(2a) intermediate vocational","2005","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"(2a) intermediate vocational","2005","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"(2c_gen) general maturity certificate","2005","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"(2c_gen) general maturity certificate","2005","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(2c_gen) general maturity certificate","2005","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(2c_gen) general maturity certificate","2005","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(2c_gen) general maturity certificate","2005","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(2c_gen) general maturity certificate","2005","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(2c_gen) general maturity certificate","2005","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","613","0.284813324743629","0.264636108040104","0.304990541447154"
"(2c_gen) general maturity certificate","2005","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","186","0.425564498394003","0.376989825272823","0.474139171515182"
"(2c_gen) general maturity certificate","2005","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"(2c_gen) general maturity certificate","2005","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"(2c_voc) vocational maturity certificate","2005","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"(2c_voc) vocational maturity certificate","2005","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(2c_voc) vocational maturity certificate","2005","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(2c_voc) vocational maturity certificate","2005","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(2c_voc) vocational maturity certificate","2005","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(2c_voc) vocational maturity certificate","2005","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(2c_voc) vocational maturity certificate","2005","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","1309","0.715186675256371","0.695009458552846","0.735363891959896"
"(2c_voc) vocational maturity certificate","2005","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","212","0.574435501605997","0.525860828484818","0.623010174727176"
"(2c_voc) vocational maturity certificate","2005","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"(2c_voc) vocational maturity certificate","2005","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"(3a) lower tertiary education","2005","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"(3a) lower tertiary education","2005","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(3a) lower tertiary education","2005","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(3a) lower tertiary education","2005","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(3a) lower tertiary education","2005","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(3a) lower tertiary education","2005","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(3a) lower tertiary education","2005","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"(3a) lower tertiary education","2005","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"(3a) lower tertiary education","2005","AkademikerInnen","Westdeutschland, alte Bundeslaender","992","0.375437352269599","0.357879769349343","0.392994935189855"
"(3a) lower tertiary education","2005","AkademikerInnen","Ostdeutschland, neue Bundeslaender","661","0.551247926723918","0.52376363883171","0.578732214616126"
"(3b) higher tertiary education","2005","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"(3b) higher tertiary education","2005","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(3b) higher tertiary education","2005","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(3b) higher tertiary education","2005","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(3b) higher tertiary education","2005","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(3b) higher tertiary education","2005","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(3b) higher tertiary education","2005","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"(3b) higher tertiary education","2005","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"(3b) higher tertiary education","2005","AkademikerInnen","Westdeutschland, alte Bundeslaender","1930","0.624562647730401","0.607005064810145","0.642120230650657"
"(3b) higher tertiary education","2005","AkademikerInnen","Ostdeutschland, neue Bundeslaender","597","0.448752073276082","0.421267785383874","0.47623636116829"
"(0) in school","2006","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","503","0.568762595632876","0.532662972520622","0.60486221874513"
"(0) in school","2006","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","147","0.7799916286112","0.718083390907691","0.841899866314708"
"(0) in school","2006","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(0) in school","2006","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(0) in school","2006","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(0) in school","2006","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(0) in school","2006","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"(0) in school","2006","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"(0) in school","2006","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"(0) in school","2006","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"(1a) inadequately completed","2006","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","220","0.431237404367124","0.39513778125487","0.467337027479378"
"(1a) inadequately completed","2006","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(1a) inadequately completed","2006","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(1a) inadequately completed","2006","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(1a) inadequately completed","2006","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(1a) inadequately completed","2006","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(1a) inadequately completed","2006","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"(1a) inadequately completed","2006","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"(1a) inadequately completed","2006","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"(1a) inadequately completed","2006","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"(1b) general elementary school","2006","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"(1b) general elementary school","2006","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(1b) general elementary school","2006","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","1757","0.275250694454299","0.264620056334937","0.285881332573661"
"(1b) general elementary school","2006","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","238","0.199738327069019","0.178862710695368","0.22061394344267"
"(1b) general elementary school","2006","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(1b) general elementary school","2006","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(1b) general elementary school","2006","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"(1b) general elementary school","2006","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"(1b) general elementary school","2006","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"(1b) general elementary school","2006","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"(1c) basic vocational qualification","2006","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"(1c) basic vocational qualification","2006","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(1c) basic vocational qualification","2006","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","5024","0.724749305545701","0.714118667426339","0.735379943665063"
"(1c) basic vocational qualification","2006","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","1171","0.800261672930981","0.77938605655733","0.821137289304632"
"(1c) basic vocational qualification","2006","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(1c) basic vocational qualification","2006","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
