"pli0091_h","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Min 1x pro Woche","2010","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2010","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2010","AkademikerIn","2","","","",""
"Min 1x pro Woche","2010","AkademikerIn","3","","","",""
"Min 1x pro Woche","2010","AkademikerIn","4","","","",""
"Min 1x pro Woche","2010","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2010","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2010","(noch) kein Abschluss","2","","","",""
"Min 1x pro Monat","2010","(noch) kein Abschluss","3","","","",""
"Min 1x pro Monat","2010","(noch) kein Abschluss","4","","","",""
"Min 1x pro Monat","2010","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2010","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2010","Hauptschule","2","","","",""
"Min 1x pro Monat","2010","Hauptschule","3","","","",""
"Min 1x pro Monat","2010","Hauptschule","4","","","",""
"Min 1x pro Monat","2010","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2010","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2010","Realschule","2","","","",""
"Min 1x pro Monat","2010","Realschule","3","","","",""
"Min 1x pro Monat","2010","Realschule","4","","","",""
"Min 1x pro Monat","2010","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2010","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2010","(Fach-)Abitur","2","","","",""
"Min 1x pro Monat","2010","(Fach-)Abitur","3","","","",""
"Min 1x pro Monat","2010","(Fach-)Abitur","4","","","",""
"Min 1x pro Monat","2010","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2010","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2010","AkademikerIn","2","","","",""
"Min 1x pro Monat","2010","AkademikerIn","3","","","",""
"Min 1x pro Monat","2010","AkademikerIn","4","","","",""
"Min 1x pro Monat","2010","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2010","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2010","(noch) kein Abschluss","2","","","",""
"Seltener","2010","(noch) kein Abschluss","3","","","",""
"Seltener","2010","(noch) kein Abschluss","4","","","",""
"Seltener","2010","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2010","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2010","Hauptschule","2","","","",""
"Seltener","2010","Hauptschule","3","","","",""
"Seltener","2010","Hauptschule","4","","","",""
"Seltener","2010","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2010","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2010","Realschule","2","","","",""
"Seltener","2010","Realschule","3","","","",""
"Seltener","2010","Realschule","4","","","",""
"Seltener","2010","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2010","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2010","(Fach-)Abitur","2","","","",""
"Seltener","2010","(Fach-)Abitur","3","","","",""
"Seltener","2010","(Fach-)Abitur","4","","","",""
"Seltener","2010","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2010","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2010","AkademikerIn","2","","","",""
"Seltener","2010","AkademikerIn","3","","","",""
"Seltener","2010","AkademikerIn","4","","","",""
"Seltener","2010","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Nie","2010","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Nie","2010","(noch) kein Abschluss","2","","","",""
"Nie","2010","(noch) kein Abschluss","3","","","",""
"Nie","2010","(noch) kein Abschluss","4","","","",""
"Nie","2010","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Nie","2010","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Nie","2010","Hauptschule","2","","","",""
"Nie","2010","Hauptschule","3","","","",""
"Nie","2010","Hauptschule","4","","","",""
"Nie","2010","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Nie","2010","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Nie","2010","Realschule","2","","","",""
"Nie","2010","Realschule","3","","","",""
"Nie","2010","Realschule","4","","","",""
"Nie","2010","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Nie","2010","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Nie","2010","(Fach-)Abitur","2","","","",""
"Nie","2010","(Fach-)Abitur","3","","","",""
"Nie","2010","(Fach-)Abitur","4","","","",""
"Nie","2010","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Nie","2010","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Nie","2010","AkademikerIn","2","","","",""
"Nie","2010","AkademikerIn","3","","","",""
"Nie","2010","AkademikerIn","4","","","",""
"Nie","2010","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2011","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2011","(noch) kein Abschluss","2","","","",""
"Täglich","2011","(noch) kein Abschluss","3","","","",""
"Täglich","2011","(noch) kein Abschluss","4","","","",""
"Täglich","2011","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2011","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2011","Hauptschule","2","","","",""
"Täglich","2011","Hauptschule","3","","","",""
"Täglich","2011","Hauptschule","4","","","",""
"Täglich","2011","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2011","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2011","Realschule","2","","","",""
"Täglich","2011","Realschule","3","","","",""
"Täglich","2011","Realschule","4","","","",""
"Täglich","2011","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2011","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2011","(Fach-)Abitur","2","","","",""
"Täglich","2011","(Fach-)Abitur","3","","","",""
"Täglich","2011","(Fach-)Abitur","4","","","",""
"Täglich","2011","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2011","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2011","AkademikerIn","2","","","",""
"Täglich","2011","AkademikerIn","3","","","",""
"Täglich","2011","AkademikerIn","4","","","",""
"Täglich","2011","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2011","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","30","0.101058820038922","0.0699237684238699","0.132193871653974"
"Min 1x pro Woche","2011","(noch) kein Abschluss","2","22","","",""
"Min 1x pro Woche","2011","(noch) kein Abschluss","3","20","","",""
"Min 1x pro Woche","2011","(noch) kein Abschluss","4","39","0.332244203986733","0.247616579526981","0.416871828446485"
"Min 1x pro Woche","2011","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","33","0.287554227168388","0.20219076941247","0.372917684924306"
"Min 1x pro Woche","2011","Hauptschule","1 Einkommensschwächstes Quintil","45","0.0171228591654065","0.0116945129471988","0.0225512053836141"
"Min 1x pro Woche","2011","Hauptschule","2","82","0.0268560074181291","0.0206155573643194","0.0330964574719387"
"Min 1x pro Woche","2011","Hauptschule","3","47","0.0314137352087341","0.0233262265771107","0.0395012438403574"
"Min 1x pro Woche","2011","Hauptschule","4","47","0.0321403617695631","0.0233171750269788","0.0409635485121474"
"Min 1x pro Woche","2011","Hauptschule","5 Einkommensstärkstes Quintil","29","","",""
"Min 1x pro Woche","2011","Realschule","1 Einkommensschwächstes Quintil","41","0.0319298576933031","0.022623467275773","0.0412362481108333"
"Min 1x pro Woche","2011","Realschule","2","72","0.0400519048683478","0.0311789731880842","0.0489248365486114"
"Min 1x pro Woche","2011","Realschule","3","71","0.0568069753278841","0.0453789522799358","0.0682349983758324"
"Min 1x pro Woche","2011","Realschule","4","96","0.0605158735537811","0.0493380627725556","0.0716936843350066"
"Min 1x pro Woche","2011","Realschule","5 Einkommensstärkstes Quintil","68","0.063958464993125","0.0508234796523008","0.0770934503339491"
"Min 1x pro Woche","2011","(Fach-)Abitur","1 Einkommensschwächstes Quintil","63","0.127058978541441","0.102008943662154","0.152109013420728"
"Min 1x pro Woche","2011","(Fach-)Abitur","2","44","0.101910641880519","0.0798280522284462","0.123993231532591"
"Min 1x pro Woche","2011","(Fach-)Abitur","3","54","0.0792045104235069","0.0588466894144697","0.0995623314325441"
"Min 1x pro Woche","2011","(Fach-)Abitur","4","76","0.127655235673532","0.104516581424597","0.150793889922468"
"Min 1x pro Woche","2011","(Fach-)Abitur","5 Einkommensstärkstes Quintil","62","0.0843770585136977","0.0645242878190958","0.1042298292083"
"Min 1x pro Woche","2011","AkademikerIn","1 Einkommensschwächstes Quintil","9","","",""
"Min 1x pro Woche","2011","AkademikerIn","2","14","","",""
"Min 1x pro Woche","2011","AkademikerIn","3","31","0.0320511684300569","0.0202724065469107","0.0438299303132032"
"Min 1x pro Woche","2011","AkademikerIn","4","70","0.0639785667799008","0.0517603754441346","0.076196758115667"
"Min 1x pro Woche","2011","AkademikerIn","5 Einkommensstärkstes Quintil","121","0.0468142575528139","0.0390534219836821","0.0545750931219457"
"Min 1x pro Monat","2011","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","52","0.121979938251231","0.0881739789102624","0.1557858975922"
"Min 1x pro Monat","2011","(noch) kein Abschluss","2","46","0.183958169070691","0.129990800083944","0.237925538057438"
"Min 1x pro Monat","2011","(noch) kein Abschluss","3","41","0.298077691405068","0.212984294418262","0.383171088391874"
"Min 1x pro Monat","2011","(noch) kein Abschluss","4","43","0.300007888213784","0.217672313691078","0.38234346273649"
"Min 1x pro Monat","2011","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","46","0.368985467912437","0.277981458866469","0.459989476958405"
"Min 1x pro Monat","2011","Hauptschule","1 Einkommensschwächstes Quintil","138","0.0457900211437506","0.0370434631830311","0.0545365791044701"
"Min 1x pro Monat","2011","Hauptschule","2","203","0.0858761967315483","0.0750607230566873","0.0966916704064092"
"Min 1x pro Monat","2011","Hauptschule","3","166","0.0834051173950966","0.0705856235590251","0.0962246112311682"
"Min 1x pro Monat","2011","Hauptschule","4","170","0.113234586458387","0.0973824492290069","0.129086723687768"
"Min 1x pro Monat","2011","Hauptschule","5 Einkommensstärkstes Quintil","124","0.178805805796355","0.152118837269672","0.205492774323038"
"Min 1x pro Monat","2011","Realschule","1 Einkommensschwächstes Quintil","174","0.154378819065014","0.13525339175705","0.173504246372978"
"Min 1x pro Monat","2011","Realschule","2","291","0.17794929028784","0.160641998786113","0.195256581789567"
"Min 1x pro Monat","2011","Realschule","3","246","0.178320261452657","0.159422010159748","0.197218512745566"
"Min 1x pro Monat","2011","Realschule","4","355","0.214278533924155","0.19504314290207","0.23351392494624"
"Min 1x pro Monat","2011","Realschule","5 Einkommensstärkstes Quintil","283","0.204262445113304","0.182619706865743","0.225905183360864"
"Min 1x pro Monat","2011","(Fach-)Abitur","1 Einkommensschwächstes Quintil","152","0.313371454335586","0.278481223097118","0.348261685574055"
"Min 1x pro Monat","2011","(Fach-)Abitur","2","172","0.303207685454873","0.269656935123449","0.336758435786296"
"Min 1x pro Monat","2011","(Fach-)Abitur","3","161","0.303305665812088","0.268653040401936","0.337958291222241"
"Min 1x pro Monat","2011","(Fach-)Abitur","4","212","0.298813895225058","0.267075004331046","0.33055278611907"
"Min 1x pro Monat","2011","(Fach-)Abitur","5 Einkommensstärkstes Quintil","199","0.311190706749177","0.278122289307841","0.344259124190513"
"Min 1x pro Monat","2011","AkademikerIn","1 Einkommensschwächstes Quintil","60","0.207334588277437","0.166358074935087","0.248311101619787"
"Min 1x pro Monat","2011","AkademikerIn","2","106","0.165632112176651","0.135220236569328","0.196043987783973"
"Min 1x pro Monat","2011","AkademikerIn","3","162","0.190500017472347","0.164239248387577","0.216760786557117"
"Min 1x pro Monat","2011","AkademikerIn","4","339","0.24531825256659","0.22383531698939","0.26680118814379"
"Min 1x pro Monat","2011","AkademikerIn","5 Einkommensstärkstes Quintil","676","0.268895411239943","0.252605748473723","0.285185074006163"
"Seltener","2011","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","110","0.217358135618171","0.174752570679063","0.259963700557279"
"Seltener","2011","(noch) kein Abschluss","2","65","0.337217285829751","0.27136725285659","0.403067318802912"
"Seltener","2011","(noch) kein Abschluss","3","30","0.372243483775545","0.282315311169428","0.462171656381662"
"Seltener","2011","(noch) kein Abschluss","4","24","","",""
"Seltener","2011","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","21","","",""
"Seltener","2011","Hauptschule","1 Einkommensschwächstes Quintil","751","0.298067643413915","0.278927956579026","0.317207330248805"
"Seltener","2011","Hauptschule","2","927","0.335609507392688","0.317381656524469","0.353837358260908"
"Seltener","2011","Hauptschule","3","704","0.353895540979657","0.331725079696389","0.376066002262924"
"Seltener","2011","Hauptschule","4","726","0.475233330093879","0.450251142293861","0.500215517893897"
"Seltener","2011","Hauptschule","5 Einkommensstärkstes Quintil","376","0.468999988879098","0.434244837734867","0.503755140023328"
"Seltener","2011","Realschule","1 Einkommensschwächstes Quintil","700","0.492185102904755","0.465721661885126","0.518648543924384"
"Seltener","2011","Realschule","2","1042","0.506523777088807","0.483900021083197","0.529147533094417"
"Seltener","2011","Realschule","3","917","0.543351832384884","0.518759404185051","0.567944260584717"
"Seltener","2011","Realschule","4","993","0.5460132115213","0.522673227211914","0.569353195830686"
"Seltener","2011","Realschule","5 Einkommensstärkstes Quintil","729","0.538438705782461","0.511676873577089","0.565200537987833"
"Seltener","2011","(Fach-)Abitur","1 Einkommensschwächstes Quintil","269","0.335583295846178","0.300066511142199","0.371100080550157"
"Seltener","2011","(Fach-)Abitur","2","331","0.375246764489861","0.339904595936249","0.410588933043474"
"Seltener","2011","(Fach-)Abitur","3","352","0.469983187499882","0.432359554691809","0.507606820307955"
"Seltener","2011","(Fach-)Abitur","4","400","0.426769706476674","0.392474291658276","0.461065121295072"
"Seltener","2011","(Fach-)Abitur","5 Einkommensstärkstes Quintil","396","0.498096007246281","0.462383737077803","0.53380827741476"
"Seltener","2011","AkademikerIn","1 Einkommensschwächstes Quintil","185","0.426221091513544","0.37623560459433","0.476206578432758"
"Seltener","2011","AkademikerIn","2","309","0.493727384452088","0.452826945288108","0.534627823616068"
"Seltener","2011","AkademikerIn","3","470","0.513325407125402","0.47990072956975","0.546750084681053"
"Seltener","2011","AkademikerIn","4","865","0.503674452540979","0.478710977089094","0.528637927992865"
"Seltener","2011","AkademikerIn","5 Einkommensstärkstes Quintil","1566","0.53106438202076","0.512730229458235","0.549398534583285"
"Nie","2011","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","168","0.559603106091676","0.508321806530478","0.610884405652873"
"Nie","2011","(noch) kein Abschluss","2","65","0.360454654881254","0.293577700596319","0.42733160916619"
"Nie","2011","(noch) kein Abschluss","3","20","","",""
"Nie","2011","(noch) kein Abschluss","4","13","","",""
"Nie","2011","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","8","","",""
