year,bula_h,pgisced97,party,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2006,Baden-Wuerttemberg,Upper Secondary Level,CDU/CSU,0.19465,244,1213,0.17236,0.21694
2006,Baden-Wuerttemberg,Upper Secondary Level,Bündnis90/Grüne,0.04817,50,1213,0.03611,0.06022
2006,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.49242,70,102,0.39492,0.58993
2006,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,SPD,0.16981,32,102,0.09658,0.24304
2006,Baden-Wuerttemberg,First Stage of Tertiary Education,Not leaning towards specific party,0.42523,94,185,0.35379,0.49666
2006,Baden-Wuerttemberg,First Stage of Tertiary Education,SPD,0.22043,42,185,0.16053,0.28033
2006,Baden-Wuerttemberg,First Stage of Tertiary Education,CDU/CSU,0.23811,49,185,0.17657,0.29966
2006,Baden-Wuerttemberg,Second Stage of Tertiary Education,Not leaning towards specific party,0.33909,180,484,0.29687,0.38131
2006,Baden-Wuerttemberg,Second Stage of Tertiary Education,SPD,0.20185,99,484,0.16606,0.23765
2006,Baden-Wuerttemberg,Second Stage of Tertiary Education,CDU/CSU,0.24808,137,484,0.20956,0.28660
2006,Baden-Wuerttemberg,Second Stage of Tertiary Education,Bündnis90/Grüne,0.13655,68,484,0.10593,0.16718
2006,Bavaria,Lower Secondary Level,Not leaning towards specific party,0.68957,245,347,0.64082,0.73833
2006,Bavaria,Lower Secondary Level,SPD,0.09858,34,347,0.06717,0.12999
2006,Bavaria,Lower Secondary Level,CDU/CSU,0.18704,68,347,0.14595,0.22813
2006,Bavaria,Upper Secondary Level,Not leaning towards specific party,0.56027,883,1591,0.53588,0.58467
2006,Bavaria,Upper Secondary Level,SPD,0.12760,213,1591,0.11120,0.14400
2006,Bavaria,Upper Secondary Level,CDU/CSU,0.25507,455,1591,0.23365,0.27650
2006,Bavaria,Upper Secondary Level,Bündnis90/Grüne,0.02315,40,1591,0.01576,0.03054
2006,Bavaria,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.48939,74,105,0.39331,0.58546
2006,Bavaria,Post-secondary Non-tertiary Level,SPD,0.17189,31,105,0.09938,0.24441
2006,Bavaria,First Stage of Tertiary Education,Not leaning towards specific party,0.37938,94,216,0.31451,0.44424
2006,Bavaria,First Stage of Tertiary Education,SPD,0.17587,40,216,0.12498,0.22676
2006,Bavaria,First Stage of Tertiary Education,CDU/CSU,0.33159,82,216,0.26866,0.39452
2006,Bavaria,Second Stage of Tertiary Education,Not leaning towards specific party,0.36982,206,560,0.32980,0.40984
2006,Bavaria,Second Stage of Tertiary Education,SPD,0.17843,108,560,0.14669,0.21017
2006,Bavaria,Second Stage of Tertiary Education,CDU/CSU,0.27915,171,560,0.24196,0.31633
2006,Bavaria,Second Stage of Tertiary Education,Bündnis90/Grüne,0.10108,75,560,0.07609,0.12607
2006,Berlin,Lower Secondary Level,Not leaning towards specific party,0.72091,44,44,0.58683,0.85498
2006,Berlin,Upper Secondary Level,Not leaning towards specific party,0.50574,157,269,0.44588,0.56560
2006,Berlin,Upper Secondary Level,SPD,0.20071,75,269,0.15276,0.24867
2006,Berlin,Upper Secondary Level,CDU/CSU,0.13883,37,269,0.09743,0.18023
2006,Berlin,Second Stage of Tertiary Education,Not leaning towards specific party,0.33826,85,251,0.27961,0.39690
2006,Berlin,Second Stage of Tertiary Education,SPD,0.24303,59,251,0.18986,0.29620
2006,Berlin,Second Stage of Tertiary Education,CDU/CSU,0.09117,34,251,0.05549,0.12685
2006,Berlin,Second Stage of Tertiary Education,Bündnis90/Grüne,0.18139,40,251,0.13362,0.22916
2006,Berlin,Second Stage of Tertiary Education,PDS/Linke,0.13228,33,251,0.09029,0.17428
2006,Brandenburg,Lower Secondary Level,Not leaning towards specific party,0.79121,59,59,0.68661,0.89582
2006,Brandenburg,Upper Secondary Level,Not leaning towards specific party,0.73154,320,416,0.68891,0.77418
2006,Brandenburg,Upper Secondary Level,SPD,0.08948,55,416,0.06202,0.11694
2006,Brandenburg,Upper Secondary Level,CDU/CSU,0.09776,41,416,0.06919,0.12634
2006,Brandenburg,First Stage of Tertiary Education,Not leaning towards specific party,0.65034,40,40,0.50067,0.80000
2006,Brandenburg,Second Stage of Tertiary Education,Not leaning towards specific party,0.45986,116,218,0.39355,0.52618
2006,Brandenburg,Second Stage of Tertiary Education,SPD,0.15703,46,218,0.10862,0.20544
2006,Brandenburg,Second Stage of Tertiary Education,PDS/Linke,0.24510,56,218,0.18786,0.30233
2006,Mecklenburg-Western Pomerania,Lower Secondary Level,Not leaning towards specific party,0.93059,36,36,0.84638,1.01479
2006,Mecklenburg-Western Pomerania,Upper Secondary Level,Not leaning towards specific party,0.73390,210,210,0.67399,0.79381
2006,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Not leaning towards specific party,0.40935,61,98,0.31150,0.50721
2006,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,CDU/CSU,0.23088,37,98,0.14702,0.31474
2006,Saxony,Lower Secondary Level,Not leaning towards specific party,0.81465,80,80,0.72896,0.90034
2006,Saxony,Upper Secondary Level,Not leaning towards specific party,0.67604,596,824,0.64407,0.70801
2006,Saxony,Upper Secondary Level,SPD,0.07371,60,824,0.05586,0.09157
2006,Saxony,Upper Secondary Level,CDU/CSU,0.13934,118,824,0.11568,0.16300
2006,Saxony,Upper Secondary Level,PDS/Linke,0.05405,50,824,0.03860,0.06950
2006,Saxony,First Stage of Tertiary Education,Not leaning towards specific party,0.53551,76,76,0.42264,0.64839
2006,Saxony,Second Stage of Tertiary Education,Not leaning towards specific party,0.49706,191,352,0.44476,0.54937
2006,Saxony,Second Stage of Tertiary Education,SPD,0.12943,55,352,0.09431,0.16454
2006,Saxony,Second Stage of Tertiary Education,CDU/CSU,0.13642,57,352,0.10051,0.17233
2006,Saxony,Second Stage of Tertiary Education,PDS/Linke,0.13133,49,352,0.09600,0.16667
2006,Saxony-Anhalt,Lower Secondary Level,Not leaning towards specific party,0.60349,42,42,0.45375,0.75322
2006,Saxony-Anhalt,Upper Secondary Level,Not leaning towards specific party,0.64264,313,445,0.59807,0.68722
2006,Saxony-Anhalt,Upper Secondary Level,SPD,0.11184,51,445,0.08252,0.14115
2006,Saxony-Anhalt,Upper Secondary Level,CDU/CSU,0.11307,46,445,0.08361,0.14253
2006,Saxony-Anhalt,Upper Secondary Level,PDS/Linke,0.09011,35,445,0.06347,0.11674
2006,Saxony-Anhalt,First Stage of Tertiary Education,Not leaning towards specific party,0.46659,47,47,0.32242,0.61076
2006,Saxony-Anhalt,Second Stage of Tertiary Education,Not leaning towards specific party,0.50996,110,150,0.42969,0.59023
2006,Saxony-Anhalt,Second Stage of Tertiary Education,CDU/CSU,0.16695,40,150,0.10707,0.22683
2006,Thuringa,Lower Secondary Level,Not leaning towards specific party,0.63076,43,43,0.48481,0.77672
2006,Thuringa,Upper Secondary Level,Not leaning towards specific party,0.65150,376,554,0.61179,0.69122
2006,Thuringa,Upper Secondary Level,SPD,0.09767,56,554,0.07293,0.12242
2006,Thuringa,Upper Secondary Level,CDU/CSU,0.13775,86,554,0.10903,0.16648
2006,Thuringa,Upper Secondary Level,PDS/Linke,0.07779,36,554,0.05547,0.10012
2006,Thuringa,First Stage of Tertiary Education,Not leaning towards specific party,0.47813,38,38,0.31717,0.63909
2006,Thuringa,Second Stage of Tertiary Education,Not leaning towards specific party,0.51697,94,131,0.43107,0.60287
2006,Thuringa,Second Stage of Tertiary Education,CDU/CSU,0.17222,37,131,0.10732,0.23713
2007,Schleswig-Holstein,Lower Secondary Level,Not leaning towards specific party,0.73882,47,47,0.61188,0.86577
2007,Schleswig-Holstein,Upper Secondary Level,Not leaning towards specific party,0.58288,185,309,0.52781,0.63794
2007,Schleswig-Holstein,Upper Secondary Level,SPD,0.19625,62,309,0.15189,0.24060
2007,Schleswig-Holstein,Upper Secondary Level,CDU/CSU,0.16034,62,309,0.11936,0.20132
2007,Schleswig-Holstein,Second Stage of Tertiary Education,Not leaning towards specific party,0.37515,35,35,0.21240,0.53789
2007,Hamburg,Upper Secondary Level,Not leaning towards specific party,0.43534,53,90,0.33233,0.53834
2007,Hamburg,Upper Secondary Level,SPD,0.29066,37,90,0.19632,0.38499
2007,Lower Saxony,Lower Secondary Level,Not leaning towards specific party,0.66285,148,224,0.60081,0.72490
2007,Lower Saxony,Lower Secondary Level,SPD,0.15278,32,224,0.10556,0.20000
2007,Lower Saxony,Lower Secondary Level,CDU/CSU,0.17750,44,224,0.12735,0.22765
2007,Lower Saxony,Upper Secondary Level,Not leaning towards specific party,0.51019,480,908,0.47766,0.54272
2007,Lower Saxony,Upper Secondary Level,SPD,0.21368,210,908,0.18700,0.24035
2007,Lower Saxony,Upper Secondary Level,CDU/CSU,0.22676,218,908,0.19951,0.25401
2007,Lower Saxony,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.40152,48,82,0.29476,0.50827
2007,Lower Saxony,Post-secondary Non-tertiary Level,SPD,0.26096,34,82,0.16532,0.35660
2007,Lower Saxony,First Stage of Tertiary Education,Not leaning towards specific party,0.55871,57,57,0.42866,0.68877
2007,Lower Saxony,Second Stage of Tertiary Education,Not leaning towards specific party,0.41080,107,263,0.35123,0.47038
2007,Lower Saxony,Second Stage of Tertiary Education,SPD,0.17018,65,263,0.12467,0.21568
2007,Lower Saxony,Second Stage of Tertiary Education,CDU/CSU,0.28975,91,263,0.23482,0.34468
2007,Bremen,Upper Secondary Level,Not leaning towards specific party,0.50075,34,34,0.33015,0.67134
2007,North Rhine-Westphalia,No answer / don't know,Not leaning towards specific party,0.70752,47,47,0.57606,0.83898
2007,North Rhine-Westphalia,Pre-primary Level,Not leaning towards specific party,0.60362,43,43,0.45568,0.75155
2007,North Rhine-Westphalia,Primary Level,Not leaning towards specific party,0.88587,59,59,0.80404,0.96770
2007,North Rhine-Westphalia,Lower Secondary Level,Not leaning towards specific party,0.68012,344,495,0.63899,0.72125
2007,North Rhine-Westphalia,Lower Secondary Level,SPD,0.17224,85,495,0.13894,0.20553
2007,North Rhine-Westphalia,Lower Secondary Level,CDU/CSU,0.12608,66,495,0.09681,0.15535
2007,North Rhine-Westphalia,Upper Secondary Level,Not leaning towards specific party,0.54842,1059,1936,0.52625,0.57060
2007,North Rhine-Westphalia,Upper Secondary Level,SPD,0.21141,435,1936,0.19322,0.22960
2007,North Rhine-Westphalia,Upper Secondary Level,CDU/CSU,0.18604,407,1936,0.16871,0.20338
2007,North Rhine-Westphalia,Upper Secondary Level,Bündnis90/Grüne,0.01858,35,1936,0.01256,0.02459
2007,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.53512,173,289,0.47751,0.59272
2007,North Rhine-Westphalia,Post-secondary Non-tertiary Level,SPD,0.16205,56,289,0.11949,0.20461
2007,North Rhine-Westphalia,Post-secondary Non-tertiary Level,CDU/CSU,0.16573,60,289,0.12279,0.20868
2007,North Rhine-Westphalia,First Stage of Tertiary Education,Not leaning towards specific party,0.49933,143,271,0.43968,0.55897
2007,North Rhine-Westphalia,First Stage of Tertiary Education,SPD,0.23244,65,271,0.18205,0.28282
2007,North Rhine-Westphalia,First Stage of Tertiary Education,CDU/CSU,0.18897,63,271,0.14227,0.23566
2007,North Rhine-Westphalia,Second Stage of Tertiary Education,Not leaning towards specific party,0.36748,284,825,0.33456,0.40040
2007,North Rhine-Westphalia,Second Stage of Tertiary Education,SPD,0.15336,137,825,0.12876,0.17797
2007,North Rhine-Westphalia,Second Stage of Tertiary Education,CDU/CSU,0.26616,250,825,0.23598,0.29633
2007,North Rhine-Westphalia,Second Stage of Tertiary Education,FDP,0.05594,59,825,0.04025,0.07163
2007,North Rhine-Westphalia,Second Stage of Tertiary Education,Bündnis90/Grüne,0.14175,95,825,0.11794,0.16557
2007,Hesse,Lower Secondary Level,Not leaning towards specific party,0.70858,101,134,0.63135,0.78581
2007,Hesse,Lower Secondary Level,SPD,0.17996,33,134,0.11467,0.24525
2007,Hesse,Upper Secondary Level,Not leaning towards specific party,0.60528,380,608,0.56640,0.64417
2007,Hesse,Upper Secondary Level,SPD,0.19226,136,608,0.16091,0.22361
2007,Hesse,Upper Secondary Level,CDU/CSU,0.13435,92,608,0.10722,0.16148
2007,Hesse,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.64379,64,64,0.52554,0.76204
2007,Hesse,First Stage of Tertiary Education,Not leaning towards specific party,0.35570,36,36,0.19710,0.51430
2007,Hesse,Second Stage of Tertiary Education,Not leaning towards specific party,0.43029,124,292,0.37340,0.48718
2007,Hesse,Second Stage of Tertiary Education,SPD,0.24345,71,292,0.19414,0.29275
2007,Hesse,Second Stage of Tertiary Education,CDU/CSU,0.13871,56,292,0.09900,0.17842
2007,Hesse,Second Stage of Tertiary Education,Bündnis90/Grüne,0.10742,41,292,0.07184,0.14300
2007,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Not leaning towards specific party,0.70589,125,125,0.62569,0.78609
2007,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Not leaning towards specific party,0.63496,380,559,0.59502,0.67491
2007,"Rhineland-Palatinate, Saarland",Upper Secondary Level,SPD,0.14486,89,559,0.11566,0.17407
2007,"Rhineland-Palatinate, Saarland",Upper Secondary Level,CDU/CSU,0.14282,90,559,0.11379,0.17185
2007,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Not leaning towards specific party,0.60646,33,33,0.43720,0.77573
2007,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Not leaning towards specific party,0.60213,59,59,0.47617,0.72810
2007,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Not leaning towards specific party,0.47481,75,128,0.38796,0.56166
2007,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,CDU/CSU,0.22013,53,128,0.14807,0.29219
2007,Baden-Wuerttemberg,No answer / don't know,Not leaning towards specific party,0.61005,34,34,0.44363,0.77646
2007,Baden-Wuerttemberg,Pre-primary Level,Not leaning towards specific party,0.73149,43,43,0.59746,0.86552
2007,Baden-Wuerttemberg,Primary Level,Not leaning towards specific party,0.91176,34,34,0.81499,1.00854
2007,Baden-Wuerttemberg,Lower Secondary Level,Not leaning towards specific party,0.71063,249,337,0.66215,0.75912
2007,Baden-Wuerttemberg,Lower Secondary Level,SPD,0.17457,52,337,0.13398,0.21515
2007,Baden-Wuerttemberg,Lower Secondary Level,CDU/CSU,0.10752,36,337,0.07440,0.14065
2007,Baden-Wuerttemberg,Upper Secondary Level,Not leaning towards specific party,0.61109,707,1131,0.58267,0.63952
2007,Baden-Wuerttemberg,Upper Secondary Level,SPD,0.14343,175,1131,0.12299,0.16386
2007,Baden-Wuerttemberg,Upper Secondary Level,CDU/CSU,0.17001,209,1131,0.14811,0.19191
2007,Baden-Wuerttemberg,Upper Secondary Level,Bündnis90/Grüne,0.03500,40,1131,0.02429,0.04572
2007,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.52284,74,74,0.40826,0.63743
2007,Baden-Wuerttemberg,First Stage of Tertiary Education,Not leaning towards specific party,0.53586,99,134,0.45110,0.62061
2007,Baden-Wuerttemberg,First Stage of Tertiary Education,CDU/CSU,0.19840,35,134,0.13063,0.26618
2007,Baden-Wuerttemberg,Second Stage of Tertiary Education,Not leaning towards specific party,0.42522,186,453,0.37964,0.47080
2007,Baden-Wuerttemberg,Second Stage of Tertiary Education,SPD,0.14871,84,453,0.11591,0.18151
2007,Baden-Wuerttemberg,Second Stage of Tertiary Education,CDU/CSU,0.22463,115,453,0.18615,0.26310
2007,Baden-Wuerttemberg,Second Stage of Tertiary Education,Bündnis90/Grüne,0.13862,68,453,0.10677,0.17048
2007,Bavaria,Lower Secondary Level,Not leaning towards specific party,0.72225,238,322,0.67326,0.77125
2007,Bavaria,Lower Secondary Level,SPD,0.08223,31,322,0.05218,0.11229
2007,Bavaria,Lower Secondary Level,CDU/CSU,0.16331,53,322,0.12288,0.20375
2007,Bavaria,Upper Secondary Level,Not leaning towards specific party,0.59528,912,1510,0.57051,0.62004
2007,Bavaria,Upper Secondary Level,SPD,0.10092,169,1510,0.08572,0.11611
2007,Bavaria,Upper Secondary Level,CDU/CSU,0.25124,398,1510,0.22936,0.27313
2007,Bavaria,Upper Secondary Level,Bündnis90/Grüne,0.01896,31,1510,0.01208,0.02584
2007,Bavaria,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.56736,84,84,0.46077,0.67395
2007,Bavaria,First Stage of Tertiary Education,Not leaning towards specific party,0.45014,111,175,0.37621,0.52406
2007,Bavaria,First Stage of Tertiary Education,CDU/CSU,0.28519,64,175,0.21810,0.35228
2007,Bavaria,Second Stage of Tertiary Education,Not leaning towards specific party,0.42794,213,532,0.38585,0.47002
2007,Bavaria,Second Stage of Tertiary Education,SPD,0.15415,102,532,0.12344,0.18487
2007,Bavaria,Second Stage of Tertiary Education,CDU/CSU,0.25233,150,532,0.21539,0.28928
2007,Bavaria,Second Stage of Tertiary Education,Bündnis90/Grüne,0.08867,67,532,0.06449,0.11285
2007,Berlin,Lower Secondary Level,Not leaning towards specific party,0.65904,41,41,0.51214,0.80595
2007,Berlin,Upper Secondary Level,Not leaning towards specific party,0.55872,162,222,0.49325,0.62418
2007,Berlin,Upper Secondary Level,SPD,0.16992,60,222,0.12040,0.21943
2007,Berlin,Second Stage of Tertiary Education,Not leaning towards specific party,0.41268,100,254,0.35201,0.47334
2007,Berlin,Second Stage of Tertiary Education,SPD,0.19229,50,254,0.14373,0.24086
2007,Berlin,Second Stage of Tertiary Education,CDU/CSU,0.08380,32,254,0.04966,0.11794
2007,Berlin,Second Stage of Tertiary Education,Bündnis90/Grüne,0.15093,38,254,0.10682,0.19505
2007,Berlin,Second Stage of Tertiary Education,PDS/Linke,0.14346,34,254,0.10026,0.18665
2007,Brandenburg,Lower Secondary Level,Not leaning towards specific party,0.85016,55,55,0.75497,0.94536
2007,Brandenburg,Upper Secondary Level,Not leaning towards specific party,0.74264,312,359,0.69735,0.78792
2007,Brandenburg,Upper Secondary Level,SPD,0.10970,47,359,0.07733,0.14208
2007,Brandenburg,First Stage of Tertiary Education,Not leaning towards specific party,0.72443,40,40,0.58420,0.86466
2007,Brandenburg,Second Stage of Tertiary Education,Not leaning towards specific party,0.46947,117,210,0.40181,0.53713
2007,Brandenburg,Second Stage of Tertiary Education,SPD,0.17240,43,210,0.12119,0.22361
2007,Brandenburg,Second Stage of Tertiary Education,PDS/Linke,0.24908,50,210,0.19044,0.30771
2007,Mecklenburg-Western Pomerania,Upper Secondary Level,Not leaning towards specific party,0.69606,188,188,0.63014,0.76199
2007,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Not leaning towards specific party,0.45551,64,64,0.33253,0.57849
2007,Saxony,Lower Secondary Level,Not leaning towards specific party,0.82095,79,79,0.73586,0.90604
2007,Saxony,Upper Secondary Level,Not leaning towards specific party,0.73651,614,781,0.70560,0.76743
2007,Saxony,Upper Secondary Level,SPD,0.07685,54,781,0.05816,0.09555
2007,Saxony,Upper Secondary Level,CDU/CSU,0.09786,82,781,0.07700,0.11871
2007,Saxony,Upper Secondary Level,PDS/Linke,0.03660,31,781,0.02342,0.04978
2007,Saxony,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.67608,37,37,0.52321,0.82895
