"party","year","bildungsniveau","bula_h","n","percent","lower_confidence_percent","upper_confidence_percent"
"Linke","2002","AkademikerIn","Berlin","30","0.128540545029129","0.0872175793789058","0.169863510679352"
"Linke","2002","AkademikerIn","Brandenburg","57","0.267509977620496","0.212747627261672","0.322272327979319"
"Linke","2002","AkademikerIn","Mecklenburg-Vorpommern","26","","",""
"Linke","2002","AkademikerIn","Sachsen","56","0.164843239041502","0.128298903618159","0.201387574464846"
"Linke","2002","AkademikerIn","Sachsen-Anhalt","26","","",""
"Linke","2002","AkademikerIn","Thueringen","16","","",""
"Rechte","2002","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Rechte","2002","(noch) kein Abschluss","Hamburg","","","",""
"Rechte","2002","(noch) kein Abschluss","Niedersachsen","","","",""
"Rechte","2002","(noch) kein Abschluss","Bremen","","","",""
"Rechte","2002","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Rechte","2002","(noch) kein Abschluss","Hessen","","","",""
"Rechte","2002","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Rechte","2002","(noch) kein Abschluss","Baden-Wuerttemberg","1","","",""
"Rechte","2002","(noch) kein Abschluss","Bayern","","","",""
"Rechte","2002","(noch) kein Abschluss","Saarland","","","",""
"Rechte","2002","(noch) kein Abschluss","Berlin","","","",""
"Rechte","2002","(noch) kein Abschluss","Brandenburg","","","",""
"Rechte","2002","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Rechte","2002","(noch) kein Abschluss","Sachsen","","","",""
"Rechte","2002","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Rechte","2002","(noch) kein Abschluss","Thueringen","","","",""
"Rechte","2002","Hauptschule","Schleswig-Holstein","2","","",""
"Rechte","2002","Hauptschule","Hamburg","","","",""
"Rechte","2002","Hauptschule","Niedersachsen","4","0.00512493364929155","0.000180002718740415","0.0100698645798427"
"Rechte","2002","Hauptschule","Bremen","","","",""
"Rechte","2002","Hauptschule","Nordrhein-Westfalen","3","","",""
"Rechte","2002","Hauptschule","Hessen","1","","",""
"Rechte","2002","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Rechte","2002","Hauptschule","Baden-Wuerttemberg","1","","",""
"Rechte","2002","Hauptschule","Bayern","6","0.00285168440881468","0.000133108371210985","0.00557026044641838"
"Rechte","2002","Hauptschule","Saarland","","","",""
"Rechte","2002","Hauptschule","Berlin","","","",""
"Rechte","2002","Hauptschule","Brandenburg","1","","",""
"Rechte","2002","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Rechte","2002","Hauptschule","Sachsen","1","","",""
"Rechte","2002","Hauptschule","Sachsen-Anhalt","1","","",""
"Rechte","2002","Hauptschule","Thueringen","","","",""
"Rechte","2002","Realschule","Schleswig-Holstein","","","",""
"Rechte","2002","Realschule","Hamburg","3","","",""
"Rechte","2002","Realschule","Niedersachsen","2","","",""
"Rechte","2002","Realschule","Bremen","","","",""
"Rechte","2002","Realschule","Nordrhein-Westfalen","2","","",""
"Rechte","2002","Realschule","Hessen","3","","",""
"Rechte","2002","Realschule","Rheinland-Pfalz,Saarland","1","","",""
"Rechte","2002","Realschule","Baden-Wuerttemberg","1","","",""
"Rechte","2002","Realschule","Bayern","4","0.00583487270829721","0.000336181865398097","0.0113335635511963"
"Rechte","2002","Realschule","Saarland","","","",""
"Rechte","2002","Realschule","Berlin","3","","",""
"Rechte","2002","Realschule","Brandenburg","5","0.0219827904609394","0.00644283761896969","0.0375227433029091"
"Rechte","2002","Realschule","Mecklenburg-Vorpommern","1","","",""
"Rechte","2002","Realschule","Sachsen","5","0.00851844931233457","0.00140953683394461","0.0156273617907245"
"Rechte","2002","Realschule","Sachsen-Anhalt","1","","",""
"Rechte","2002","Realschule","Thueringen","8","0.0325275676409944","0.0146678914808824","0.0503872438011065"
"Rechte","2002","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Rechte","2002","(Fach-)Abitur","Hamburg","","","",""
"Rechte","2002","(Fach-)Abitur","Niedersachsen","1","","",""
"Rechte","2002","(Fach-)Abitur","Bremen","1","","",""
"Rechte","2002","(Fach-)Abitur","Nordrhein-Westfalen","1","","",""
"Rechte","2002","(Fach-)Abitur","Hessen","","","",""
"Rechte","2002","(Fach-)Abitur","Rheinland-Pfalz,Saarland","1","","",""
"Rechte","2002","(Fach-)Abitur","Baden-Wuerttemberg","3","","",""
"Rechte","2002","(Fach-)Abitur","Bayern","1","","",""
"Rechte","2002","(Fach-)Abitur","Saarland","","","",""
"Rechte","2002","(Fach-)Abitur","Berlin","1","","",""
"Rechte","2002","(Fach-)Abitur","Brandenburg","","","",""
"Rechte","2002","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Rechte","2002","(Fach-)Abitur","Sachsen","","","",""
"Rechte","2002","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Rechte","2002","(Fach-)Abitur","Thueringen","","","",""
"Rechte","2002","AkademikerIn","Schleswig-Holstein","1","","",""
"Rechte","2002","AkademikerIn","Hamburg","1","","",""
"Rechte","2002","AkademikerIn","Niedersachsen","","","",""
"Rechte","2002","AkademikerIn","Bremen","","","",""
"Rechte","2002","AkademikerIn","Nordrhein-Westfalen","","","",""
"Rechte","2002","AkademikerIn","Hessen","","","",""
"Rechte","2002","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Rechte","2002","AkademikerIn","Baden-Wuerttemberg","","","",""
"Rechte","2002","AkademikerIn","Bayern","","","",""
"Rechte","2002","AkademikerIn","Saarland","","","",""
"Rechte","2002","AkademikerIn","Berlin","2","","",""
"Rechte","2002","AkademikerIn","Brandenburg","1","","",""
"Rechte","2002","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Rechte","2002","AkademikerIn","Sachsen","","","",""
"Rechte","2002","AkademikerIn","Sachsen-Anhalt","","","",""
"Rechte","2002","AkademikerIn","Thueringen","","","",""
"AfD","2002","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"AfD","2002","(noch) kein Abschluss","Hamburg","","","",""
"AfD","2002","(noch) kein Abschluss","Niedersachsen","","","",""
"AfD","2002","(noch) kein Abschluss","Bremen","","","",""
"AfD","2002","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"AfD","2002","(noch) kein Abschluss","Hessen","","","",""
"AfD","2002","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"AfD","2002","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"AfD","2002","(noch) kein Abschluss","Bayern","","","",""
"AfD","2002","(noch) kein Abschluss","Saarland","","","",""
"AfD","2002","(noch) kein Abschluss","Berlin","","","",""
"AfD","2002","(noch) kein Abschluss","Brandenburg","","","",""
"AfD","2002","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"AfD","2002","(noch) kein Abschluss","Sachsen","","","",""
"AfD","2002","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"AfD","2002","(noch) kein Abschluss","Thueringen","","","",""
"AfD","2002","Hauptschule","Schleswig-Holstein","","","",""
"AfD","2002","Hauptschule","Hamburg","","","",""
"AfD","2002","Hauptschule","Niedersachsen","","","",""
"AfD","2002","Hauptschule","Bremen","","","",""
"AfD","2002","Hauptschule","Nordrhein-Westfalen","","","",""
"AfD","2002","Hauptschule","Hessen","","","",""
"AfD","2002","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"AfD","2002","Hauptschule","Baden-Wuerttemberg","","","",""
"AfD","2002","Hauptschule","Bayern","","","",""
"AfD","2002","Hauptschule","Saarland","","","",""
"AfD","2002","Hauptschule","Berlin","","","",""
"AfD","2002","Hauptschule","Brandenburg","","","",""
"AfD","2002","Hauptschule","Mecklenburg-Vorpommern","","","",""
"AfD","2002","Hauptschule","Sachsen","","","",""
"AfD","2002","Hauptschule","Sachsen-Anhalt","","","",""
"AfD","2002","Hauptschule","Thueringen","","","",""
"AfD","2002","Realschule","Schleswig-Holstein","","","",""
"AfD","2002","Realschule","Hamburg","","","",""
"AfD","2002","Realschule","Niedersachsen","","","",""
"AfD","2002","Realschule","Bremen","","","",""
"AfD","2002","Realschule","Nordrhein-Westfalen","","","",""
"AfD","2002","Realschule","Hessen","","","",""
"AfD","2002","Realschule","Rheinland-Pfalz,Saarland","","","",""
"AfD","2002","Realschule","Baden-Wuerttemberg","","","",""
"AfD","2002","Realschule","Bayern","","","",""
"AfD","2002","Realschule","Saarland","","","",""
"AfD","2002","Realschule","Berlin","","","",""
"AfD","2002","Realschule","Brandenburg","","","",""
"AfD","2002","Realschule","Mecklenburg-Vorpommern","","","",""
"AfD","2002","Realschule","Sachsen","","","",""
"AfD","2002","Realschule","Sachsen-Anhalt","","","",""
"AfD","2002","Realschule","Thueringen","","","",""
"AfD","2002","(Fach-)Abitur","Schleswig-Holstein","","","",""
"AfD","2002","(Fach-)Abitur","Hamburg","","","",""
"AfD","2002","(Fach-)Abitur","Niedersachsen","","","",""
"AfD","2002","(Fach-)Abitur","Bremen","","","",""
"AfD","2002","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"AfD","2002","(Fach-)Abitur","Hessen","","","",""
"AfD","2002","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"AfD","2002","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"AfD","2002","(Fach-)Abitur","Bayern","","","",""
"AfD","2002","(Fach-)Abitur","Saarland","","","",""
"AfD","2002","(Fach-)Abitur","Berlin","","","",""
"AfD","2002","(Fach-)Abitur","Brandenburg","","","",""
"AfD","2002","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"AfD","2002","(Fach-)Abitur","Sachsen","","","",""
"AfD","2002","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"AfD","2002","(Fach-)Abitur","Thueringen","","","",""
"AfD","2002","AkademikerIn","Schleswig-Holstein","","","",""
"AfD","2002","AkademikerIn","Hamburg","","","",""
"AfD","2002","AkademikerIn","Niedersachsen","","","",""
"AfD","2002","AkademikerIn","Bremen","","","",""
"AfD","2002","AkademikerIn","Nordrhein-Westfalen","","","",""
"AfD","2002","AkademikerIn","Hessen","","","",""
"AfD","2002","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"AfD","2002","AkademikerIn","Baden-Wuerttemberg","","","",""
"AfD","2002","AkademikerIn","Bayern","","","",""
"AfD","2002","AkademikerIn","Saarland","","","",""
"AfD","2002","AkademikerIn","Berlin","","","",""
"AfD","2002","AkademikerIn","Brandenburg","","","",""
"AfD","2002","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"AfD","2002","AkademikerIn","Sachsen","","","",""
"AfD","2002","AkademikerIn","Sachsen-Anhalt","","","",""
"AfD","2002","AkademikerIn","Thueringen","","","",""
"Andere","2002","(noch) kein Abschluss","Schleswig-Holstein","1","","",""
"Andere","2002","(noch) kein Abschluss","Hamburg","1","","",""
"Andere","2002","(noch) kein Abschluss","Niedersachsen","","","",""
"Andere","2002","(noch) kein Abschluss","Bremen","","","",""
"Andere","2002","(noch) kein Abschluss","Nordrhein-Westfalen","1","","",""
"Andere","2002","(noch) kein Abschluss","Hessen","","","",""
"Andere","2002","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Andere","2002","(noch) kein Abschluss","Baden-Wuerttemberg","2","","",""
"Andere","2002","(noch) kein Abschluss","Bayern","","","",""
"Andere","2002","(noch) kein Abschluss","Saarland","","","",""
"Andere","2002","(noch) kein Abschluss","Berlin","","","",""
"Andere","2002","(noch) kein Abschluss","Brandenburg","","","",""
"Andere","2002","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Andere","2002","(noch) kein Abschluss","Sachsen","1","","",""
"Andere","2002","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Andere","2002","(noch) kein Abschluss","Thueringen","","","",""
"Andere","2002","Hauptschule","Schleswig-Holstein","","","",""
"Andere","2002","Hauptschule","Hamburg","4","0.058648148405225","0.0113994954201822","0.105896801390268"
"Andere","2002","Hauptschule","Niedersachsen","4","0.00417135353460499","-0.000292013897384892","0.00863472096659487"
"Andere","2002","Hauptschule","Bremen","","","",""
"Andere","2002","Hauptschule","Nordrhein-Westfalen","4","0.00136534920457174","-0.000250123376263673","0.00298082178540716"
"Andere","2002","Hauptschule","Hessen","3","","",""
"Andere","2002","Hauptschule","Rheinland-Pfalz,Saarland","5","0.00897656855493702","0.00202906784815012","0.0159240692617239"
"Andere","2002","Hauptschule","Baden-Wuerttemberg","4","0.00415385408087751","0.000528447805098303","0.00777926035665671"
"Andere","2002","Hauptschule","Bayern","10","","",""
"Andere","2002","Hauptschule","Saarland","","","",""
"Andere","2002","Hauptschule","Berlin","2","","",""
"Andere","2002","Hauptschule","Brandenburg","","","",""
"Andere","2002","Hauptschule","Mecklenburg-Vorpommern","1","","",""
"Andere","2002","Hauptschule","Sachsen","1","","",""
"Andere","2002","Hauptschule","Sachsen-Anhalt","1","","",""
"Andere","2002","Hauptschule","Thueringen","1","","",""
"Andere","2002","Realschule","Schleswig-Holstein","","","",""
"Andere","2002","Realschule","Hamburg","","","",""
"Andere","2002","Realschule","Niedersachsen","8","0.0168438547048495","0.00612803985910247","0.0275596695505964"
"Andere","2002","Realschule","Bremen","","","",""
"Andere","2002","Realschule","Nordrhein-Westfalen","5","0.00600988994162363","0.00111560074546617","0.0109041791377811"
"Andere","2002","Realschule","Hessen","1","","",""
"Andere","2002","Realschule","Rheinland-Pfalz,Saarland","3","","",""
"Andere","2002","Realschule","Baden-Wuerttemberg","1","","",""
"Andere","2002","Realschule","Bayern","3","","",""
"Andere","2002","Realschule","Saarland","","","",""
"Andere","2002","Realschule","Berlin","2","","",""
"Andere","2002","Realschule","Brandenburg","3","","",""
"Andere","2002","Realschule","Mecklenburg-Vorpommern","1","","",""
"Andere","2002","Realschule","Sachsen","3","","",""
"Andere","2002","Realschule","Sachsen-Anhalt","2","","",""
"Andere","2002","Realschule","Thueringen","3","","",""
"Andere","2002","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Andere","2002","(Fach-)Abitur","Hamburg","","","",""
"Andere","2002","(Fach-)Abitur","Niedersachsen","1","","",""
"Andere","2002","(Fach-)Abitur","Bremen","","","",""
"Andere","2002","(Fach-)Abitur","Nordrhein-Westfalen","1","","",""
"Andere","2002","(Fach-)Abitur","Hessen","","","",""
"Andere","2002","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Andere","2002","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Andere","2002","(Fach-)Abitur","Bayern","2","","",""
"Andere","2002","(Fach-)Abitur","Saarland","","","",""
"Andere","2002","(Fach-)Abitur","Berlin","1","","",""
"Andere","2002","(Fach-)Abitur","Brandenburg","1","","",""
"Andere","2002","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Andere","2002","(Fach-)Abitur","Sachsen","","","",""
"Andere","2002","(Fach-)Abitur","Sachsen-Anhalt","1","","",""
"Andere","2002","(Fach-)Abitur","Thueringen","","","",""
"Andere","2002","AkademikerIn","Schleswig-Holstein","2","","",""
"Andere","2002","AkademikerIn","Hamburg","","","",""
"Andere","2002","AkademikerIn","Niedersachsen","2","","",""
"Andere","2002","AkademikerIn","Bremen","","","",""
"Andere","2002","AkademikerIn","Nordrhein-Westfalen","2","","",""
"Andere","2002","AkademikerIn","Hessen","","","",""
"Andere","2002","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Andere","2002","AkademikerIn","Baden-Wuerttemberg","","","",""
"Andere","2002","AkademikerIn","Bayern","6","0.00766305976619114","0.000771124037491853","0.0145549954948904"
"Andere","2002","AkademikerIn","Saarland","","","",""
"Andere","2002","AkademikerIn","Berlin","","","",""
"Andere","2002","AkademikerIn","Brandenburg","","","",""
"Andere","2002","AkademikerIn","Mecklenburg-Vorpommern","1","","",""
"Andere","2002","AkademikerIn","Sachsen","","","",""
"Andere","2002","AkademikerIn","Sachsen-Anhalt","","","",""
"Andere","2002","AkademikerIn","Thueringen","1","","",""
"keine Parteineigung","2003","(noch) kein Abschluss","Schleswig-Holstein","17","","",""
"keine Parteineigung","2003","(noch) kein Abschluss","Hamburg","5","0.48889480410619","0.193492004245529","0.784297603966851"
"keine Parteineigung","2003","(noch) kein Abschluss","Niedersachsen","49","0.659314339183658","0.557353774312811","0.761274904054506"
"keine Parteineigung","2003","(noch) kein Abschluss","Bremen","3","","",""
"keine Parteineigung","2003","(noch) kein Abschluss","Nordrhein-Westfalen","169","","",""
"keine Parteineigung","2003","(noch) kein Abschluss","Hessen","35","0.693567505292126","0.570607750526936","0.816527260057317"
"keine Parteineigung","2003","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","39","0.656761536543952","0.531283251049244","0.78223982203866"
"keine Parteineigung","2003","(noch) kein Abschluss","Baden-Wuerttemberg","87","0.621205040508388","0.535478535862689","0.706931545154088"
"keine Parteineigung","2003","(noch) kein Abschluss","Bayern","67","0.704884803547823","0.615041574124271","0.794728032971376"
"keine Parteineigung","2003","(noch) kein Abschluss","Saarland","","","",""
"keine Parteineigung","2003","(noch) kein Abschluss","Berlin","32","0.730067735842999","0.595812131908712","0.864323339777285"
"keine Parteineigung","2003","(noch) kein Abschluss","Brandenburg","26","","",""
"keine Parteineigung","2003","(noch) kein Abschluss","Mecklenburg-Vorpommern","15","","",""
"keine Parteineigung","2003","(noch) kein Abschluss","Sachsen","37","0.772882295249577","0.65435738175153","0.891407208747624"
"keine Parteineigung","2003","(noch) kein Abschluss","Sachsen-Anhalt","32","0.881764760442834","0.776290454167673","0.987239066717996"
"keine Parteineigung","2003","(noch) kein Abschluss","Thueringen","19","","",""
"keine Parteineigung","2003","Hauptschule","Schleswig-Holstein","180","","",""
"keine Parteineigung","2003","Hauptschule","Hamburg","38","0.484532543251635","0.378289444317611","0.590775642185658"
"keine Parteineigung","2003","Hauptschule","Niedersachsen","340","0.452709053965582","0.417061814458295","0.488356293472869"
"keine Parteineigung","2003","Hauptschule","Bremen","30","0.488672046486608","0.361122005827538","0.616222087145677"
"keine Parteineigung","2003","Hauptschule","Nordrhein-Westfalen","972","0.503437360942035","0.480937793598828","0.525936928285242"
"keine Parteineigung","2003","Hauptschule","Hessen","285","","",""
"keine Parteineigung","2003","Hauptschule","Rheinland-Pfalz,Saarland","401","0.58084633018121","0.544003266103349","0.617689394259071"
