year,pgisced97,quintil_oecd,party,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,Lower Secondary Level,3rd Quintile,CDU/CSU,0.14501,58,428,0.11161,0.17841
2007,Lower Secondary Level,4th Quintile,Not leaning towards specific party,0.61214,224,332,0.55964,0.66463
2007,Lower Secondary Level,4th Quintile,SPD,0.21501,60,332,0.17075,0.25927
2007,Lower Secondary Level,4th Quintile,CDU/CSU,0.13538,48,332,0.09852,0.17224
2007,Lower Secondary Level,5th Quintile,Not leaning towards specific party,0.54502,104,142,0.46282,0.62721
2007,Lower Secondary Level,5th Quintile,CDU/CSU,0.25894,38,142,0.18663,0.33124
2007,Upper Secondary Level,1st Quintile,Not leaning towards specific party,0.68747,1231,1699,0.66542,0.70952
2007,Upper Secondary Level,1st Quintile,SPD,0.10791,196,1699,0.09315,0.12267
2007,Upper Secondary Level,1st Quintile,CDU/CSU,0.11467,174,1699,0.09951,0.12982
2007,Upper Secondary Level,1st Quintile,Bündnis90/Grüne,0.03171,45,1699,0.02337,0.04004
2007,Upper Secondary Level,1st Quintile,PDS/Linke,0.02885,53,1699,0.02089,0.03681
2007,Upper Secondary Level,2nd Quintile,Not leaning towards specific party,0.63463,1332,1950,0.61325,0.65600
2007,Upper Secondary Level,2nd Quintile,SPD,0.15395,300,1950,0.13793,0.16998
2007,Upper Secondary Level,2nd Quintile,CDU/CSU,0.14160,261,1950,0.12612,0.15708
2007,Upper Secondary Level,2nd Quintile,PDS/Linke,0.02658,57,1950,0.01944,0.03373
2007,Upper Secondary Level,3rd Quintile,Not leaning towards specific party,0.60365,1344,2130,0.58287,0.62443
2007,Upper Secondary Level,3rd Quintile,SPD,0.17588,356,2130,0.15971,0.19205
2007,Upper Secondary Level,3rd Quintile,CDU/CSU,0.15416,335,2130,0.13882,0.16950
2007,Upper Secondary Level,3rd Quintile,Bündnis90/Grüne,0.01623,37,2130,0.01086,0.02160
2007,Upper Secondary Level,3rd Quintile,PDS/Linke,0.02302,58,2130,0.01665,0.02939
2007,Upper Secondary Level,4th Quintile,Not leaning towards specific party,0.57703,1287,2202,0.55639,0.59767
2007,Upper Secondary Level,4th Quintile,SPD,0.17848,394,2202,0.16249,0.19448
2007,Upper Secondary Level,4th Quintile,CDU/CSU,0.18234,401,2202,0.16621,0.19847
2007,Upper Secondary Level,4th Quintile,FDP,0.01190,33,2202,0.00737,0.01643
2007,Upper Secondary Level,4th Quintile,Bündnis90/Grüne,0.02063,49,2202,0.01469,0.02657
2007,Upper Secondary Level,4th Quintile,PDS/Linke,0.01491,38,2202,0.00984,0.01997
2007,Upper Secondary Level,5th Quintile,Not leaning towards specific party,0.48853,988,2063,0.46695,0.51010
2007,Upper Secondary Level,5th Quintile,SPD,0.15819,328,2063,0.14244,0.17394
2007,Upper Secondary Level,5th Quintile,CDU/CSU,0.26848,584,2063,0.24936,0.28761
2007,Upper Secondary Level,5th Quintile,FDP,0.02321,69,2063,0.01671,0.02971
2007,Upper Secondary Level,5th Quintile,Bündnis90/Grüne,0.02962,63,2063,0.02231,0.03694
2007,Upper Secondary Level,5th Quintile,PDS/Linke,0.01993,31,2063,0.01390,0.02596
2007,Post-secondary Non-tertiary Level,1st Quintile,Not leaning towards specific party,0.59987,98,98,0.50238,0.69737
2007,Post-secondary Non-tertiary Level,2nd Quintile,Not leaning towards specific party,0.61653,107,107,0.52396,0.70909
2007,Post-secondary Non-tertiary Level,3rd Quintile,Not leaning towards specific party,0.56931,130,163,0.49305,0.64556
2007,Post-secondary Non-tertiary Level,3rd Quintile,CDU/CSU,0.15504,33,163,0.09930,0.21078
2007,Post-secondary Non-tertiary Level,4th Quintile,Not leaning towards specific party,0.51079,139,233,0.44647,0.57512
2007,Post-secondary Non-tertiary Level,4th Quintile,SPD,0.24914,62,233,0.19349,0.30480
2007,Post-secondary Non-tertiary Level,4th Quintile,CDU/CSU,0.10805,32,233,0.06810,0.14799
2007,Post-secondary Non-tertiary Level,5th Quintile,Not leaning towards specific party,0.43601,161,290,0.37884,0.49318
2007,Post-secondary Non-tertiary Level,5th Quintile,SPD,0.16588,55,290,0.12299,0.20877
2007,Post-secondary Non-tertiary Level,5th Quintile,CDU/CSU,0.23767,74,290,0.18859,0.28674
2007,First Stage of Tertiary Education,1st Quintile,Not leaning towards specific party,0.67473,87,87,0.57571,0.77374
2007,First Stage of Tertiary Education,2nd Quintile,Not leaning towards specific party,0.55323,146,225,0.48813,0.61834
2007,First Stage of Tertiary Education,2nd Quintile,SPD,0.14680,37,225,0.10045,0.19314
2007,First Stage of Tertiary Education,2nd Quintile,CDU/CSU,0.19283,42,225,0.14117,0.24450
2007,First Stage of Tertiary Education,3rd Quintile,Not leaning towards specific party,0.53266,181,288,0.47494,0.59039
2007,First Stage of Tertiary Education,3rd Quintile,SPD,0.20056,55,288,0.15423,0.24689
2007,First Stage of Tertiary Education,3rd Quintile,CDU/CSU,0.17203,52,288,0.12836,0.21569
2007,First Stage of Tertiary Education,4th Quintile,Not leaning towards specific party,0.54952,222,360,0.49805,0.60099
2007,First Stage of Tertiary Education,4th Quintile,SPD,0.17076,59,360,0.13184,0.20969
2007,First Stage of Tertiary Education,4th Quintile,CDU/CSU,0.21265,79,360,0.17032,0.25498
2007,First Stage of Tertiary Education,5th Quintile,Not leaning towards specific party,0.43404,187,389,0.38472,0.48335
2007,First Stage of Tertiary Education,5th Quintile,SPD,0.17708,78,389,0.13910,0.21507
2007,First Stage of Tertiary Education,5th Quintile,CDU/CSU,0.24012,124,389,0.19762,0.28262
2007,Second Stage of Tertiary Education,1st Quintile,Not leaning towards specific party,0.53232,110,110,0.43865,0.62599
2007,Second Stage of Tertiary Education,2nd Quintile,Not leaning towards specific party,0.55554,186,272,0.49638,0.61471
2007,Second Stage of Tertiary Education,2nd Quintile,SPD,0.17188,54,272,0.12696,0.21680
2007,Second Stage of Tertiary Education,2nd Quintile,PDS/Linke,0.08464,32,272,0.05150,0.11778
2007,Second Stage of Tertiary Education,3rd Quintile,Not leaning towards specific party,0.51800,265,539,0.47578,0.56023
2007,Second Stage of Tertiary Education,3rd Quintile,SPD,0.16677,93,539,0.13527,0.19827
2007,Second Stage of Tertiary Education,3rd Quintile,CDU/CSU,0.14699,94,539,0.11707,0.17691
2007,Second Stage of Tertiary Education,3rd Quintile,Bündnis90/Grüne,0.07315,37,539,0.05114,0.09515
2007,Second Stage of Tertiary Education,3rd Quintile,PDS/Linke,0.07862,50,539,0.05588,0.10137
2007,Second Stage of Tertiary Education,4th Quintile,Not leaning towards specific party,0.45240,416,888,0.41965,0.48516
2007,Second Stage of Tertiary Education,4th Quintile,SPD,0.14516,140,888,0.12198,0.16835
2007,Second Stage of Tertiary Education,4th Quintile,CDU/CSU,0.18959,164,888,0.16379,0.21538
2007,Second Stage of Tertiary Education,4th Quintile,Bündnis90/Grüne,0.11663,98,888,0.09551,0.13776
2007,Second Stage of Tertiary Education,4th Quintile,PDS/Linke,0.06586,70,888,0.04954,0.08219
2007,Second Stage of Tertiary Education,5th Quintile,Not leaning towards specific party,0.33989,777,2329,0.32065,0.35914
2007,Second Stage of Tertiary Education,5th Quintile,SPD,0.17320,419,2329,0.15783,0.18857
2007,Second Stage of Tertiary Education,5th Quintile,CDU/CSU,0.27160,665,2329,0.25353,0.28966
2007,Second Stage of Tertiary Education,5th Quintile,FDP,0.06367,166,2329,0.05375,0.07359
2007,Second Stage of Tertiary Education,5th Quintile,Bündnis90/Grüne,0.11973,249,2329,0.10654,0.13292
2007,Second Stage of Tertiary Education,5th Quintile,PDS/Linke,0.01660,53,2329,0.01141,0.02180
2008,No answer / don't know,1st Quintile,Not leaning towards specific party,0.81156,94,94,0.73208,0.89104
2008,No answer / don't know,2nd Quintile,Not leaning towards specific party,0.81598,41,41,0.69589,0.93607
2008,No answer / don't know,3rd Quintile,Not leaning towards specific party,0.90677,47,47,0.82275,0.99079
2008,No answer / don't know,4th Quintile,Not leaning towards specific party,0.65029,40,40,0.50062,0.79996
2008,No answer / don't know,5th Quintile,Not leaning towards specific party,0.61855,35,35,0.45528,0.78183
2008,Pre-primary Level,1st Quintile,Not leaning towards specific party,0.80015,46,46,0.68331,0.91699
2008,Pre-primary Level,2nd Quintile,Not leaning towards specific party,0.60289,40,40,0.44932,0.75646
2008,Pre-primary Level,3rd Quintile,Not leaning towards specific party,0.70142,59,59,0.58364,0.81920
2008,Pre-primary Level,4th Quintile,Not leaning towards specific party,0.67858,44,44,0.53899,0.81818
2008,Pre-primary Level,5th Quintile,Not leaning towards specific party,0.65256,54,54,0.52437,0.78075
2008,Primary Level,1st Quintile,Not leaning towards specific party,0.81584,86,86,0.73343,0.89824
2008,Primary Level,2nd Quintile,Not leaning towards specific party,0.84789,31,31,0.71938,0.97640
2008,Lower Secondary Level,1st Quintile,Not leaning towards specific party,0.74738,486,610,0.71287,0.78189
2008,Lower Secondary Level,1st Quintile,SPD,0.10546,63,610,0.08107,0.12986
2008,Lower Secondary Level,1st Quintile,CDU/CSU,0.10472,61,610,0.08040,0.12904
2008,Lower Secondary Level,2nd Quintile,Not leaning towards specific party,0.71037,374,508,0.67089,0.74986
2008,Lower Secondary Level,2nd Quintile,SPD,0.15804,77,508,0.12628,0.18979
2008,Lower Secondary Level,2nd Quintile,CDU/CSU,0.10300,57,508,0.07655,0.12946
2008,Lower Secondary Level,3rd Quintile,Not leaning towards specific party,0.72122,306,400,0.67722,0.76522
2008,Lower Secondary Level,3rd Quintile,SPD,0.11249,43,400,0.08149,0.14349
2008,Lower Secondary Level,3rd Quintile,CDU/CSU,0.12857,51,400,0.09573,0.16141
2008,Lower Secondary Level,4th Quintile,Not leaning towards specific party,0.67811,178,260,0.62121,0.73501
2008,Lower Secondary Level,4th Quintile,SPD,0.15633,42,260,0.11210,0.20056
2008,Lower Secondary Level,4th Quintile,CDU/CSU,0.12508,40,260,0.08479,0.16537
2008,Lower Secondary Level,5th Quintile,Not leaning towards specific party,0.56989,91,91,0.46760,0.67217
2008,Upper Secondary Level,1st Quintile,Not leaning towards specific party,0.66837,1117,1559,0.64499,0.69175
2008,Upper Secondary Level,1st Quintile,SPD,0.11912,180,1559,0.10303,0.13520
2008,Upper Secondary Level,1st Quintile,CDU/CSU,0.11278,161,1559,0.09708,0.12849
2008,Upper Secondary Level,1st Quintile,Bündnis90/Grüne,0.03028,37,1559,0.02177,0.03879
2008,Upper Secondary Level,1st Quintile,PDS/Linke,0.04110,64,1559,0.03124,0.05096
2008,Upper Secondary Level,2nd Quintile,Not leaning towards specific party,0.63252,1291,1901,0.61084,0.65420
2008,Upper Secondary Level,2nd Quintile,SPD,0.13931,261,1901,0.12374,0.15488
2008,Upper Secondary Level,2nd Quintile,CDU/CSU,0.15287,291,1901,0.13669,0.16905
2008,Upper Secondary Level,2nd Quintile,PDS/Linke,0.02670,58,1901,0.01945,0.03394
2008,Upper Secondary Level,3rd Quintile,Not leaning towards specific party,0.61983,1332,2052,0.59883,0.64084
2008,Upper Secondary Level,3rd Quintile,SPD,0.14178,299,2052,0.12668,0.15688
2008,Upper Secondary Level,3rd Quintile,CDU/CSU,0.16896,321,2052,0.15274,0.18517
2008,Upper Secondary Level,3rd Quintile,Bündnis90/Grüne,0.01928,39,2052,0.01333,0.02523
2008,Upper Secondary Level,3rd Quintile,PDS/Linke,0.02246,61,2052,0.01605,0.02887
2008,Upper Secondary Level,4th Quintile,Not leaning towards specific party,0.56204,1176,2022,0.54041,0.58368
2008,Upper Secondary Level,4th Quintile,SPD,0.16931,331,2022,0.15296,0.18567
2008,Upper Secondary Level,4th Quintile,CDU/CSU,0.19252,413,2022,0.17533,0.20971
2008,Upper Secondary Level,4th Quintile,Bündnis90/Grüne,0.02712,48,2022,0.02004,0.03420
2008,Upper Secondary Level,4th Quintile,PDS/Linke,0.02425,54,2022,0.01754,0.03095
2008,Upper Secondary Level,5th Quintile,Not leaning towards specific party,0.48708,901,1865,0.46439,0.50978
2008,Upper Secondary Level,5th Quintile,SPD,0.14550,283,1865,0.12949,0.16151
2008,Upper Secondary Level,5th Quintile,CDU/CSU,0.27484,557,1865,0.25457,0.29511
2008,Upper Secondary Level,5th Quintile,FDP,0.02238,64,1865,0.01567,0.02910
2008,Upper Secondary Level,5th Quintile,Bündnis90/Grüne,0.03525,60,1865,0.02688,0.04362
2008,Post-secondary Non-tertiary Level,1st Quintile,Not leaning towards specific party,0.62021,86,86,0.51703,0.72339
2008,Post-secondary Non-tertiary Level,2nd Quintile,Not leaning towards specific party,0.61360,101,101,0.51816,0.70904
2008,Post-secondary Non-tertiary Level,3rd Quintile,Not leaning towards specific party,0.53838,108,108,0.44392,0.63284
2008,Post-secondary Non-tertiary Level,4th Quintile,Not leaning towards specific party,0.53649,131,225,0.47119,0.60180
2008,Post-secondary Non-tertiary Level,4th Quintile,SPD,0.21796,53,225,0.16390,0.27203
2008,Post-secondary Non-tertiary Level,4th Quintile,CDU/CSU,0.14447,41,225,0.09843,0.19051
2008,Post-secondary Non-tertiary Level,5th Quintile,Not leaning towards specific party,0.42007,150,284,0.36257,0.47758
2008,Post-secondary Non-tertiary Level,5th Quintile,SPD,0.15023,56,284,0.10860,0.19186
2008,Post-secondary Non-tertiary Level,5th Quintile,CDU/CSU,0.26739,78,284,0.21582,0.31896
2008,First Stage of Tertiary Education,1st Quintile,Not leaning towards specific party,0.67773,77,77,0.57266,0.78280
2008,First Stage of Tertiary Education,2nd Quintile,Not leaning towards specific party,0.57521,128,163,0.49909,0.65133
2008,First Stage of Tertiary Education,2nd Quintile,SPD,0.16381,35,163,0.10682,0.22080
2008,First Stage of Tertiary Education,3rd Quintile,Not leaning towards specific party,0.55279,195,294,0.49586,0.60973
2008,First Stage of Tertiary Education,3rd Quintile,SPD,0.17556,46,294,0.13200,0.21913
2008,First Stage of Tertiary Education,3rd Quintile,CDU/CSU,0.18147,53,294,0.13734,0.22561
2008,First Stage of Tertiary Education,4th Quintile,Not leaning towards specific party,0.54380,185,312,0.48844,0.59916
2008,First Stage of Tertiary Education,4th Quintile,SPD,0.16873,55,312,0.12711,0.21036
2008,First Stage of Tertiary Education,4th Quintile,CDU/CSU,0.19307,72,312,0.14920,0.23694
2008,First Stage of Tertiary Education,5th Quintile,Not leaning towards specific party,0.41179,166,360,0.36088,0.46270
2008,First Stage of Tertiary Education,5th Quintile,SPD,0.16940,63,360,0.13059,0.20820
2008,First Stage of Tertiary Education,5th Quintile,CDU/CSU,0.28953,131,360,0.24261,0.33644
2008,Second Stage of Tertiary Education,1st Quintile,Not leaning towards specific party,0.51143,105,141,0.42863,0.59424
2008,Second Stage of Tertiary Education,1st Quintile,SPD,0.22048,36,141,0.15181,0.28916
2008,Second Stage of Tertiary Education,2nd Quintile,Not leaning towards specific party,0.53858,181,267,0.47867,0.59848
2008,Second Stage of Tertiary Education,2nd Quintile,SPD,0.14212,47,267,0.10016,0.18409
2008,Second Stage of Tertiary Education,2nd Quintile,CDU/CSU,0.12847,39,267,0.08826,0.16869
2008,Second Stage of Tertiary Education,3rd Quintile,Not leaning towards specific party,0.48713,294,569,0.44602,0.52823
2008,Second Stage of Tertiary Education,3rd Quintile,SPD,0.16534,85,569,0.13479,0.19590
2008,Second Stage of Tertiary Education,3rd Quintile,CDU/CSU,0.14828,95,569,0.11906,0.17751
2008,Second Stage of Tertiary Education,3rd Quintile,Bündnis90/Grüne,0.07140,46,569,0.05022,0.09257
2008,Second Stage of Tertiary Education,3rd Quintile,PDS/Linke,0.08494,49,569,0.06201,0.10787
2008,Second Stage of Tertiary Education,4th Quintile,Not leaning towards specific party,0.41245,333,756,0.37734,0.44757
2008,Second Stage of Tertiary Education,4th Quintile,SPD,0.15853,122,756,0.13247,0.18458
2008,Second Stage of Tertiary Education,4th Quintile,CDU/CSU,0.20734,152,756,0.17842,0.23626
2008,Second Stage of Tertiary Education,4th Quintile,Bündnis90/Grüne,0.12408,80,756,0.10056,0.14759
2008,Second Stage of Tertiary Education,4th Quintile,PDS/Linke,0.07127,69,756,0.05292,0.08962
2008,Second Stage of Tertiary Education,5th Quintile,Not leaning towards specific party,0.31498,728,2227,0.29568,0.33428
2008,Second Stage of Tertiary Education,5th Quintile,SPD,0.16777,390,2227,0.15225,0.18329
2008,Second Stage of Tertiary Education,5th Quintile,CDU/CSU,0.29099,642,2227,0.27212,0.30986
2008,Second Stage of Tertiary Education,5th Quintile,FDP,0.07592,164,2227,0.06491,0.08692
2008,Second Stage of Tertiary Education,5th Quintile,Bündnis90/Grüne,0.11474,235,2227,0.10150,0.12798
2008,Second Stage of Tertiary Education,5th Quintile,PDS/Linke,0.02459,68,2227,0.01816,0.03103
2009,No answer / don't know,1st Quintile,Not leaning towards specific party,0.82336,87,87,0.74276,0.90396
2009,No answer / don't know,2nd Quintile,Not leaning towards specific party,0.75883,46,46,0.63384,0.88383
2009,No answer / don't know,3rd Quintile,Not leaning towards specific party,0.71042,43,43,0.57324,0.84759
2009,No answer / don't know,4th Quintile,Not leaning towards specific party,0.79693,44,44,0.67669,0.91717
2009,No answer / don't know,5th Quintile,Not leaning towards specific party,0.65778,31,31,0.48800,0.82756
2009,Pre-primary Level,1st Quintile,Not leaning towards specific party,0.92141,51,51,0.84682,0.99600
2009,Pre-primary Level,2nd Quintile,Not leaning towards specific party,0.81296,33,33,0.67785,0.94807
2009,Pre-primary Level,3rd Quintile,Not leaning towards specific party,0.71435,38,38,0.56879,0.85990
2009,Pre-primary Level,4th Quintile,Not leaning towards specific party,0.69054,46,46,0.55548,0.82561
2009,Pre-primary Level,5th Quintile,Not leaning towards specific party,0.74766,43,43,0.61629,0.87902
2009,Primary Level,1st Quintile,Not leaning towards specific party,0.85634,86,86,0.78178,0.93091
2009,Primary Level,2nd Quintile,Not leaning towards specific party,0.80260,37,37,0.67257,0.93262
2009,Lower Secondary Level,1st Quintile,Not leaning towards specific party,0.74000,445,572,0.70402,0.77598
2009,Lower Secondary Level,1st Quintile,SPD,0.12367,68,572,0.09667,0.15067
2009,Lower Secondary Level,1st Quintile,CDU/CSU,0.09714,59,572,0.07285,0.12143
2009,Lower Secondary Level,2nd Quintile,Not leaning towards specific party,0.71132,327,435,0.66868,0.75395
2009,Lower Secondary Level,2nd Quintile,SPD,0.12758,56,435,0.09619,0.15897
2009,Lower Secondary Level,2nd Quintile,CDU/CSU,0.10865,52,435,0.07937,0.13792
2009,Lower Secondary Level,3rd Quintile,Not leaning towards specific party,0.63404,237,336,0.58246,0.68563
2009,Lower Secondary Level,3rd Quintile,SPD,0.14156,45,336,0.10423,0.17889
2009,Lower Secondary Level,3rd Quintile,CDU/CSU,0.13853,54,336,0.10154,0.17552
2009,Lower Secondary Level,4th Quintile,Not leaning towards specific party,0.70851,178,209,0.64675,0.77027
2009,Lower Secondary Level,4th Quintile,CDU/CSU,0.11542,31,209,0.07200,0.15885
2009,Lower Secondary Level,5th Quintile,Not leaning towards specific party,0.63615,72,72,0.52424,0.74806
2009,Upper Secondary Level,1st Quintile,Not leaning towards specific party,0.69393,1083,1513,0.67070,0.71716
2009,Upper Secondary Level,1st Quintile,SPD,0.09690,153,1513,0.08199,0.11181
2009,Upper Secondary Level,1st Quintile,CDU/CSU,0.10912,174,1513,0.09341,0.12484
