year,bula_h,quintil_oecd,party,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2006,Saxony,3rd Quintile,Not leaning towards specific party,0.65783,227,281,0.60226,0.71341
2006,Saxony,3rd Quintile,CDU/CSU,0.16850,54,281,0.12466,0.21234
2006,Saxony,4th Quintile,Not leaning towards specific party,0.61042,159,190,0.54090,0.67994
2006,Saxony,4th Quintile,SPD,0.11733,31,190,0.07145,0.16322
2006,Saxony,5th Quintile,Not leaning towards specific party,0.37620,86,137,0.29478,0.45761
2006,Saxony,5th Quintile,CDU/CSU,0.31546,51,137,0.23736,0.39356
2006,Saxony-Anhalt,1st Quintile,Not leaning towards specific party,0.68857,105,105,0.59956,0.77757
2006,Saxony-Anhalt,2nd Quintile,Not leaning towards specific party,0.61135,125,125,0.52556,0.69715
2006,Saxony-Anhalt,3rd Quintile,Not leaning towards specific party,0.56449,137,137,0.48116,0.64783
2006,Saxony-Anhalt,4th Quintile,Not leaning towards specific party,0.55619,89,89,0.45239,0.66000
2006,Saxony-Anhalt,5th Quintile,Not leaning towards specific party,0.45953,66,66,0.33837,0.58068
2006,Thuringa,1st Quintile,Not leaning towards specific party,0.71206,129,129,0.63362,0.79050
2006,Thuringa,2nd Quintile,Not leaning towards specific party,0.65897,132,132,0.57779,0.74015
2006,Thuringa,3rd Quintile,Not leaning towards specific party,0.50828,88,88,0.40323,0.61333
2006,Thuringa,4th Quintile,Not leaning towards specific party,0.54277,105,105,0.44703,0.63852
2006,Thuringa,5th Quintile,Not leaning towards specific party,0.59012,56,56,0.46014,0.72010
2007,Schleswig-Holstein,1st Quintile,Not leaning towards specific party,0.75332,77,77,0.65640,0.85023
2007,Schleswig-Holstein,2nd Quintile,Not leaning towards specific party,0.77122,68,68,0.67063,0.87180
2007,Schleswig-Holstein,3rd Quintile,Not leaning towards specific party,0.49798,72,72,0.38168,0.61428
2007,Schleswig-Holstein,4th Quintile,Not leaning towards specific party,0.53656,54,54,0.40231,0.67082
2007,Schleswig-Holstein,5th Quintile,Not leaning towards specific party,0.43593,62,160,0.35886,0.51301
2007,Schleswig-Holstein,5th Quintile,SPD,0.21425,39,160,0.15047,0.27802
2007,Schleswig-Holstein,5th Quintile,CDU/CSU,0.26295,59,160,0.19452,0.33138
2007,Hamburg,2nd Quintile,Not leaning towards specific party,0.58256,37,37,0.42147,0.74365
2007,Lower Saxony,1st Quintile,Not leaning towards specific party,0.69461,158,189,0.62877,0.76045
2007,Lower Saxony,1st Quintile,SPD,0.12282,31,189,0.07590,0.16974
2007,Lower Saxony,2nd Quintile,Not leaning towards specific party,0.61179,184,296,0.55617,0.66740
2007,Lower Saxony,2nd Quintile,SPD,0.23217,70,296,0.18398,0.28035
2007,Lower Saxony,2nd Quintile,CDU/CSU,0.12964,42,296,0.09131,0.16797
2007,Lower Saxony,3rd Quintile,Not leaning towards specific party,0.51912,161,289,0.46142,0.57683
2007,Lower Saxony,3rd Quintile,SPD,0.16972,58,289,0.12636,0.21307
2007,Lower Saxony,3rd Quintile,CDU/CSU,0.23650,70,289,0.18742,0.28557
2007,Lower Saxony,4th Quintile,Not leaning towards specific party,0.48231,203,404,0.43352,0.53110
2007,Lower Saxony,4th Quintile,SPD,0.26020,108,404,0.21737,0.30304
2007,Lower Saxony,4th Quintile,CDU/CSU,0.19654,93,404,0.15774,0.23534
2007,Lower Saxony,5th Quintile,Not leaning towards specific party,0.33624,188,479,0.29389,0.37859
2007,Lower Saxony,5th Quintile,SPD,0.17501,109,479,0.14094,0.20907
2007,Lower Saxony,5th Quintile,CDU/CSU,0.39595,182,479,0.35211,0.43980
2007,North Rhine-Westphalia,1st Quintile,Not leaning towards specific party,0.68312,471,635,0.64691,0.71934
2007,North Rhine-Westphalia,1st Quintile,SPD,0.14522,92,635,0.11779,0.17265
2007,North Rhine-Westphalia,1st Quintile,CDU/CSU,0.12388,72,635,0.09823,0.14952
2007,North Rhine-Westphalia,2nd Quintile,Not leaning towards specific party,0.57645,365,595,0.53671,0.61619
2007,North Rhine-Westphalia,2nd Quintile,SPD,0.21450,133,595,0.18149,0.24752
2007,North Rhine-Westphalia,2nd Quintile,CDU/CSU,0.15051,97,595,0.12175,0.17926
2007,North Rhine-Westphalia,3rd Quintile,Not leaning towards specific party,0.54803,407,698,0.51109,0.58498
2007,North Rhine-Westphalia,3rd Quintile,SPD,0.22702,162,698,0.19592,0.25812
2007,North Rhine-Westphalia,3rd Quintile,CDU/CSU,0.16333,129,698,0.13588,0.19077
2007,North Rhine-Westphalia,4th Quintile,Not leaning towards specific party,0.55862,448,790,0.52397,0.59327
2007,North Rhine-Westphalia,4th Quintile,SPD,0.19599,188,790,0.16829,0.22369
2007,North Rhine-Westphalia,4th Quintile,CDU/CSU,0.17747,154,790,0.15081,0.20413
2007,North Rhine-Westphalia,5th Quintile,Not leaning towards specific party,0.38396,461,1278,0.35728,0.41063
2007,North Rhine-Westphalia,5th Quintile,SPD,0.17137,224,1278,0.15071,0.19204
2007,North Rhine-Westphalia,5th Quintile,CDU/CSU,0.27668,411,1278,0.25214,0.30122
2007,North Rhine-Westphalia,5th Quintile,FDP,0.05678,90,1278,0.04409,0.06947
2007,North Rhine-Westphalia,5th Quintile,Bündnis90/Grüne,0.08778,92,1278,0.07226,0.10330
2007,Hesse,1st Quintile,Not leaning towards specific party,0.67649,117,160,0.60377,0.74920
2007,Hesse,1st Quintile,SPD,0.22753,43,160,0.16236,0.29269
2007,Hesse,2nd Quintile,Not leaning towards specific party,0.56692,126,170,0.49221,0.64163
2007,Hesse,2nd Quintile,SPD,0.21420,44,170,0.15235,0.27606
2007,Hesse,3rd Quintile,Not leaning towards specific party,0.66454,140,209,0.60037,0.72870
2007,Hesse,3rd Quintile,SPD,0.16335,38,209,0.11311,0.21359
2007,Hesse,3rd Quintile,CDU/CSU,0.11849,31,209,0.07457,0.16241
2007,Hesse,4th Quintile,Not leaning towards specific party,0.60492,165,253,0.54456,0.66528
2007,Hesse,4th Quintile,SPD,0.17533,52,253,0.12839,0.22228
2007,Hesse,4th Quintile,CDU/CSU,0.11494,36,253,0.07556,0.15432
2007,Hesse,5th Quintile,Not leaning towards specific party,0.44443,200,478,0.39983,0.48902
2007,Hesse,5th Quintile,SPD,0.21405,106,478,0.17724,0.25086
2007,Hesse,5th Quintile,CDU/CSU,0.16844,91,478,0.13485,0.20202
2007,Hesse,5th Quintile,FDP,0.06303,38,478,0.04123,0.08484
2007,Hesse,5th Quintile,Bündnis90/Grüne,0.09684,43,478,0.07030,0.12338
2007,"Rhineland-Palatinate, Saarland",1st Quintile,Not leaning towards specific party,0.69112,121,121,0.60846,0.77379
2007,"Rhineland-Palatinate, Saarland",2nd Quintile,Not leaning towards specific party,0.67762,133,133,0.59789,0.75735
2007,"Rhineland-Palatinate, Saarland",3rd Quintile,Not leaning towards specific party,0.66947,138,170,0.59855,0.74040
2007,"Rhineland-Palatinate, Saarland",3rd Quintile,CDU/CSU,0.14765,32,170,0.09416,0.20113
2007,"Rhineland-Palatinate, Saarland",4th Quintile,Not leaning towards specific party,0.60983,160,250,0.54924,0.67042
2007,"Rhineland-Palatinate, Saarland",4th Quintile,SPD,0.15368,40,250,0.10889,0.19848
2007,"Rhineland-Palatinate, Saarland",4th Quintile,CDU/CSU,0.19303,50,250,0.14400,0.24205
2007,"Rhineland-Palatinate, Saarland",5th Quintile,Not leaning towards specific party,0.53563,159,284,0.47752,0.59373
2007,"Rhineland-Palatinate, Saarland",5th Quintile,SPD,0.14621,46,284,0.10505,0.18738
2007,"Rhineland-Palatinate, Saarland",5th Quintile,CDU/CSU,0.21389,79,284,0.16612,0.26167
2007,Baden-Wuerttemberg,1st Quintile,Not leaning towards specific party,0.69638,224,302,0.64443,0.74833
2007,Baden-Wuerttemberg,1st Quintile,SPD,0.12444,44,302,0.08715,0.16173
2007,Baden-Wuerttemberg,1st Quintile,CDU/CSU,0.10842,34,302,0.07329,0.14354
2007,Baden-Wuerttemberg,2nd Quintile,Not leaning towards specific party,0.66910,249,343,0.61923,0.71897
2007,Baden-Wuerttemberg,2nd Quintile,SPD,0.13402,56,343,0.09791,0.17013
2007,Baden-Wuerttemberg,2nd Quintile,CDU/CSU,0.12699,38,343,0.09170,0.16228
2007,Baden-Wuerttemberg,3rd Quintile,Not leaning towards specific party,0.65933,271,393,0.61242,0.70625
2007,Baden-Wuerttemberg,3rd Quintile,SPD,0.15255,64,393,0.11695,0.18814
2007,Baden-Wuerttemberg,3rd Quintile,CDU/CSU,0.12211,58,393,0.08970,0.15453
2007,Baden-Wuerttemberg,4th Quintile,Not leaning towards specific party,0.56861,321,510,0.52558,0.61163
2007,Baden-Wuerttemberg,4th Quintile,SPD,0.17370,88,510,0.14079,0.20662
2007,Baden-Wuerttemberg,4th Quintile,CDU/CSU,0.18598,101,510,0.15218,0.21978
2007,Baden-Wuerttemberg,5th Quintile,Not leaning towards specific party,0.44911,361,803,0.41468,0.48353
2007,Baden-Wuerttemberg,5th Quintile,SPD,0.13996,127,803,0.11595,0.16398
2007,Baden-Wuerttemberg,5th Quintile,CDU/CSU,0.23556,193,803,0.20619,0.26493
2007,Baden-Wuerttemberg,5th Quintile,FDP,0.04117,39,803,0.02742,0.05493
2007,Baden-Wuerttemberg,5th Quintile,Bündnis90/Grüne,0.10592,83,803,0.08462,0.12721
2007,Bavaria,1st Quintile,Not leaning towards specific party,0.72483,258,310,0.67504,0.77463
2007,Bavaria,1st Quintile,CDU/CSU,0.14178,52,310,0.10289,0.18067
2007,Bavaria,2nd Quintile,Not leaning towards specific party,0.67193,313,443,0.62816,0.71570
2007,Bavaria,2nd Quintile,SPD,0.08414,42,443,0.05826,0.11002
2007,Bavaria,2nd Quintile,CDU/CSU,0.20843,88,443,0.17057,0.24630
2007,Bavaria,3rd Quintile,Not leaning towards specific party,0.63173,338,512,0.58991,0.67355
2007,Bavaria,3rd Quintile,SPD,0.13371,71,512,0.10420,0.16322
2007,Bavaria,3rd Quintile,CDU/CSU,0.17062,103,512,0.13800,0.20323
2007,Bavaria,4th Quintile,Not leaning towards specific party,0.51770,331,614,0.47814,0.55725
2007,Bavaria,4th Quintile,SPD,0.13170,91,614,0.10493,0.15847
2007,Bavaria,4th Quintile,CDU/CSU,0.27709,156,614,0.24166,0.31252
2007,Bavaria,4th Quintile,Bündnis90/Grüne,0.03546,36,614,0.02082,0.05010
2007,Bavaria,5th Quintile,Not leaning towards specific party,0.44321,392,916,0.41102,0.47540
2007,Bavaria,5th Quintile,SPD,0.11256,125,916,0.09208,0.13304
2007,Bavaria,5th Quintile,CDU/CSU,0.32169,300,916,0.29143,0.35196
2007,Bavaria,5th Quintile,FDP,0.04199,40,916,0.02900,0.05499
2007,Bavaria,5th Quintile,Bündnis90/Grüne,0.04628,59,916,0.03267,0.05990
2007,Berlin,1st Quintile,Not leaning towards specific party,0.62372,88,88,0.52192,0.72552
2007,Berlin,2nd Quintile,Not leaning towards specific party,0.57174,72,106,0.47710,0.66639
2007,Berlin,2nd Quintile,SPD,0.23455,34,106,0.15350,0.31560
2007,Berlin,3rd Quintile,Not leaning towards specific party,0.57990,69,69,0.46259,0.69722
2007,Berlin,4th Quintile,Not leaning towards specific party,0.39088,59,97,0.29327,0.48849
2007,Berlin,4th Quintile,SPD,0.26819,38,97,0.17957,0.35682
2007,Berlin,5th Quintile,Not leaning towards specific party,0.37258,77,151,0.29521,0.44996
2007,Berlin,5th Quintile,SPD,0.23644,35,151,0.16845,0.30444
2007,Berlin,5th Quintile,CDU/CSU,0.18215,39,151,0.12038,0.24392
2007,Brandenburg,1st Quintile,Not leaning towards specific party,0.89024,135,135,0.83731,0.94317
2007,Brandenburg,2nd Quintile,Not leaning towards specific party,0.70944,138,138,0.63342,0.78547
2007,Brandenburg,3rd Quintile,Not leaning towards specific party,0.65983,123,123,0.57576,0.74390
2007,Brandenburg,4th Quintile,Not leaning towards specific party,0.52083,95,95,0.41984,0.62182
2007,Brandenburg,5th Quintile,Not leaning towards specific party,0.60122,80,111,0.50971,0.69272
2007,Brandenburg,5th Quintile,SPD,0.19215,31,111,0.11852,0.26578
2007,Mecklenburg-Western Pomerania,1st Quintile,Not leaning towards specific party,0.77118,90,90,0.68390,0.85845
2007,Mecklenburg-Western Pomerania,2nd Quintile,Not leaning towards specific party,0.75120,78,78,0.65463,0.84776
2007,Mecklenburg-Western Pomerania,3rd Quintile,Not leaning towards specific party,0.62616,69,69,0.51116,0.74116
2007,Mecklenburg-Western Pomerania,4th Quintile,Not leaning towards specific party,0.58602,57,57,0.45701,0.71502
2007,Mecklenburg-Western Pomerania,5th Quintile,Not leaning towards specific party,0.45562,46,46,0.31011,0.60113
2007,Saxony,1st Quintile,Not leaning towards specific party,0.71967,248,248,0.66366,0.77569
2007,Saxony,2nd Quintile,Not leaning towards specific party,0.66835,232,270,0.61208,0.72461
2007,Saxony,2nd Quintile,CDU/CSU,0.12196,38,270,0.08286,0.16107
2007,Saxony,3rd Quintile,Not leaning towards specific party,0.69638,277,345,0.64778,0.74497
2007,Saxony,3rd Quintile,SPD,0.08880,32,345,0.05874,0.11886
2007,Saxony,3rd Quintile,CDU/CSU,0.10814,36,345,0.07532,0.14096
2007,Saxony,4th Quintile,Not leaning towards specific party,0.65099,199,234,0.58978,0.71219
2007,Saxony,4th Quintile,CDU/CSU,0.13065,35,234,0.08738,0.17393
2007,Saxony,5th Quintile,Not leaning towards specific party,0.55328,102,137,0.46972,0.63683
2007,Saxony,5th Quintile,CDU/CSU,0.21441,35,137,0.14543,0.28339
2007,Saxony-Anhalt,1st Quintile,Not leaning towards specific party,0.73122,125,125,0.65319,0.80925
2007,Saxony-Anhalt,2nd Quintile,Not leaning towards specific party,0.73004,137,137,0.65543,0.80465
2007,Saxony-Anhalt,3rd Quintile,Not leaning towards specific party,0.58721,139,139,0.50506,0.66935
2007,Saxony-Anhalt,4th Quintile,Not leaning towards specific party,0.59465,105,105,0.50029,0.68901
2007,Saxony-Anhalt,5th Quintile,Not leaning towards specific party,0.42841,72,72,0.31330,0.54352
2007,Thuringa,1st Quintile,Not leaning towards specific party,0.73910,146,146,0.66763,0.81058
2007,Thuringa,2nd Quintile,Not leaning towards specific party,0.72288,159,159,0.65309,0.79267
2007,Thuringa,3rd Quintile,Not leaning towards specific party,0.65944,121,121,0.57465,0.74423
2007,Thuringa,4th Quintile,Not leaning towards specific party,0.67094,140,140,0.59282,0.74905
2007,Thuringa,5th Quintile,Not leaning towards specific party,0.65468,65,97,0.55956,0.74979
2007,Thuringa,5th Quintile,CDU/CSU,0.22676,32,97,0.14300,0.31053
2008,Schleswig-Holstein,1st Quintile,Not leaning towards specific party,0.67960,64,64,0.56437,0.79483
2008,Schleswig-Holstein,2nd Quintile,Not leaning towards specific party,0.65411,52,52,0.52356,0.78465
2008,Schleswig-Holstein,3rd Quintile,Not leaning towards specific party,0.67444,80,80,0.57111,0.77777
2008,Schleswig-Holstein,4th Quintile,Not leaning towards specific party,0.51100,62,62,0.38556,0.63645
2008,Schleswig-Holstein,5th Quintile,Not leaning towards specific party,0.36358,38,131,0.28089,0.44627
2008,Schleswig-Holstein,5th Quintile,SPD,0.23724,34,131,0.16411,0.31037
2008,Schleswig-Holstein,5th Quintile,CDU/CSU,0.32967,59,131,0.24886,0.41048
2008,Lower Saxony,1st Quintile,Not leaning towards specific party,0.58446,130,164,0.50881,0.66012
2008,Lower Saxony,1st Quintile,SPD,0.18216,34,164,0.12290,0.24141
2008,Lower Saxony,2nd Quintile,Not leaning towards specific party,0.60322,189,309,0.54859,0.65786
2008,Lower Saxony,2nd Quintile,SPD,0.20337,69,309,0.15842,0.24832
2008,Lower Saxony,2nd Quintile,CDU/CSU,0.15039,51,309,0.11047,0.19032
2008,Lower Saxony,3rd Quintile,Not leaning towards specific party,0.47354,141,276,0.41453,0.53256
2008,Lower Saxony,3rd Quintile,SPD,0.22906,65,276,0.17939,0.27872
2008,Lower Saxony,3rd Quintile,CDU/CSU,0.24331,70,276,0.19260,0.29402
2008,Lower Saxony,4th Quintile,Not leaning towards specific party,0.41457,160,360,0.36361,0.46553
2008,Lower Saxony,4th Quintile,SPD,0.19871,86,360,0.15743,0.23999
2008,Lower Saxony,4th Quintile,CDU/CSU,0.28451,114,360,0.23784,0.33118
2008,Lower Saxony,5th Quintile,Not leaning towards specific party,0.34711,172,444,0.30278,0.39144
2008,Lower Saxony,5th Quintile,SPD,0.16237,97,444,0.12803,0.19672
2008,Lower Saxony,5th Quintile,CDU/CSU,0.38148,175,444,0.33624,0.42671
2008,North Rhine-Westphalia,1st Quintile,Not leaning towards specific party,0.67140,434,604,0.63391,0.70889
2008,North Rhine-Westphalia,1st Quintile,SPD,0.15531,95,604,0.12640,0.18422
2008,North Rhine-Westphalia,1st Quintile,CDU/CSU,0.12454,75,604,0.09818,0.15089
2008,North Rhine-Westphalia,2nd Quintile,Not leaning towards specific party,0.58051,369,578,0.54024,0.62077
2008,North Rhine-Westphalia,2nd Quintile,SPD,0.19648,110,578,0.16406,0.22891
2008,North Rhine-Westphalia,2nd Quintile,CDU/CSU,0.15706,99,578,0.12737,0.18675
2008,North Rhine-Westphalia,3rd Quintile,Not leaning towards specific party,0.59891,401,647,0.56111,0.63670
2008,North Rhine-Westphalia,3rd Quintile,SPD,0.18395,134,647,0.15407,0.21383
2008,North Rhine-Westphalia,3rd Quintile,CDU/CSU,0.16634,112,647,0.13762,0.19505
2008,North Rhine-Westphalia,4th Quintile,Not leaning towards specific party,0.52219,390,730,0.48593,0.55845
2008,North Rhine-Westphalia,4th Quintile,SPD,0.20894,152,730,0.17942,0.23845
2008,North Rhine-Westphalia,4th Quintile,CDU/CSU,0.18524,156,730,0.15704,0.21344
2008,North Rhine-Westphalia,4th Quintile,Bündnis90/Grüne,0.03678,32,730,0.02311,0.05044
2008,North Rhine-Westphalia,5th Quintile,Not leaning towards specific party,0.41360,458,1171,0.38538,0.44182
2008,North Rhine-Westphalia,5th Quintile,SPD,0.13544,189,1171,0.11583,0.15505
2008,North Rhine-Westphalia,5th Quintile,CDU/CSU,0.28968,373,1171,0.26369,0.31567
2008,North Rhine-Westphalia,5th Quintile,FDP,0.04902,74,1171,0.03665,0.06139
2008,North Rhine-Westphalia,5th Quintile,Bündnis90/Grüne,0.07853,77,1171,0.06312,0.09395
2008,Hesse,1st Quintile,Not leaning towards specific party,0.62359,98,136,0.54186,0.70532
2008,Hesse,1st Quintile,SPD,0.21213,38,136,0.14317,0.28109
2008,Hesse,2nd Quintile,Not leaning towards specific party,0.60206,121,121,0.51448,0.68964
2008,Hesse,3rd Quintile,Not leaning towards specific party,0.58048,119,192,0.51049,0.65046
2008,Hesse,3rd Quintile,SPD,0.18307,37,192,0.12822,0.23792
2008,Hesse,3rd Quintile,CDU/CSU,0.16826,36,192,0.11521,0.22132
2008,Hesse,4th Quintile,Not leaning towards specific party,0.58655,156,263,0.52692,0.64618
2008,Hesse,4th Quintile,SPD,0.20508,72,263,0.15619,0.25397
2008,Hesse,4th Quintile,CDU/CSU,0.11203,35,263,0.07384,0.15022
2008,Hesse,5th Quintile,Not leaning towards specific party,0.39302,166,442,0.34744,0.43861
2008,Hesse,5th Quintile,SPD,0.23341,93,442,0.19393,0.27289
2008,Hesse,5th Quintile,CDU/CSU,0.19377,102,442,0.15688,0.23066
2008,Hesse,5th Quintile,FDP,0.06446,35,442,0.04154,0.08738
2008,Hesse,5th Quintile,Bündnis90/Grüne,0.10615,46,442,0.07740,0.13490
2008,"Rhineland-Palatinate, Saarland",1st Quintile,Not leaning towards specific party,0.70530,116,116,0.62197,0.78862
2008,"Rhineland-Palatinate, Saarland",2nd Quintile,Not leaning towards specific party,0.69255,128,161,0.62105,0.76405
2008,"Rhineland-Palatinate, Saarland",2nd Quintile,SPD,0.14226,33,161,0.08814,0.19639
2008,"Rhineland-Palatinate, Saarland",3rd Quintile,Not leaning towards specific party,0.65608,120,120,0.57073,0.74143
2008,"Rhineland-Palatinate, Saarland",4th Quintile,Not leaning towards specific party,0.62362,157,239,0.56207,0.68517
2008,"Rhineland-Palatinate, Saarland",4th Quintile,SPD,0.13321,32,239,0.09004,0.17639
2008,"Rhineland-Palatinate, Saarland",4th Quintile,CDU/CSU,0.17152,50,239,0.12363,0.21941
2008,"Rhineland-Palatinate, Saarland",5th Quintile,Not leaning towards specific party,0.44545,130,253,0.38408,0.50682
2008,"Rhineland-Palatinate, Saarland",5th Quintile,SPD,0.19917,43,253,0.14986,0.24848
2008,"Rhineland-Palatinate, Saarland",5th Quintile,CDU/CSU,0.26320,80,253,0.20883,0.31757
2008,Baden-Wuerttemberg,1st Quintile,Not leaning towards specific party,0.77395,218,218,0.71830,0.82960
2008,Baden-Wuerttemberg,2nd Quintile,Not leaning towards specific party,0.63445,229,324,0.58193,0.68697
2008,Baden-Wuerttemberg,2nd Quintile,SPD,0.11032,38,324,0.07615,0.14449
2008,Baden-Wuerttemberg,2nd Quintile,CDU/CSU,0.16991,57,324,0.12895,0.21087
2008,Baden-Wuerttemberg,3rd Quintile,Not leaning towards specific party,0.63951,262,371,0.59059,0.68844
2008,Baden-Wuerttemberg,3rd Quintile,SPD,0.15511,53,371,0.11823,0.19200
2008,Baden-Wuerttemberg,3rd Quintile,CDU/CSU,0.13397,56,371,0.09927,0.16868
2008,Baden-Wuerttemberg,4th Quintile,Not leaning towards specific party,0.63955,309,472,0.59618,0.68291
2008,Baden-Wuerttemberg,4th Quintile,SPD,0.14683,74,472,0.11487,0.17880
2008,Baden-Wuerttemberg,4th Quintile,CDU/CSU,0.13687,89,472,0.10583,0.16791
2008,Baden-Wuerttemberg,5th Quintile,Not leaning towards specific party,0.44688,371,781,0.41199,0.48177
2008,Baden-Wuerttemberg,5th Quintile,SPD,0.13002,114,781,0.10642,0.15363
2008,Baden-Wuerttemberg,5th Quintile,CDU/CSU,0.25076,190,781,0.22034,0.28118
2008,Baden-Wuerttemberg,5th Quintile,FDP,0.04764,43,781,0.03269,0.06259
2008,Baden-Wuerttemberg,5th Quintile,Bündnis90/Grüne,0.08551,63,781,0.06589,0.10514
2008,Bavaria,1st Quintile,Not leaning towards specific party,0.69161,222,305,0.63970,0.74353
2008,Bavaria,1st Quintile,SPD,0.12383,39,305,0.08680,0.16086
2008,Bavaria,1st Quintile,CDU/CSU,0.13437,44,305,0.09603,0.17271
2008,Bavaria,2nd Quintile,Not leaning towards specific party,0.70541,273,383,0.65969,0.75112
2008,Bavaria,2nd Quintile,SPD,0.07941,42,383,0.05230,0.10653
