"party","year","bildungsniveau","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"FDP","2001","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grüne","2001","(noch) kein Abschluss","kein Migrationshintergrund","21","","",""
"Grüne","2001","(noch) kein Abschluss","direkter Migrationshintergrund","2","","",""
"Grüne","2001","(noch) kein Abschluss","indirekter Migrationshintergrund","2","","",""
"Grüne","2001","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grüne","2001","Hauptschule","kein Migrationshintergrund","55","0.00724703916813378","0.00532419808644281","0.00916988024982475"
"Grüne","2001","Hauptschule","direkter Migrationshintergrund","10","","",""
"Grüne","2001","Hauptschule","indirekter Migrationshintergrund","2","","",""
"Grüne","2001","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grüne","2001","Realschule","kein Migrationshintergrund","135","","",""
"Grüne","2001","Realschule","direkter Migrationshintergrund","4","0.0151603484835581","-0.000631084009110418","0.0309517809762267"
"Grüne","2001","Realschule","indirekter Migrationshintergrund","10","","",""
"Grüne","2001","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grüne","2001","(Fach-)Abitur","kein Migrationshintergrund","129","","",""
"Grüne","2001","(Fach-)Abitur","direkter Migrationshintergrund","11","","",""
"Grüne","2001","(Fach-)Abitur","indirekter Migrationshintergrund","8","0.10081243970752","0.046943345195889","0.154681534219151"
"Grüne","2001","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grüne","2001","AkademikerIn","kein Migrationshintergrund","274","","",""
"Grüne","2001","AkademikerIn","direkter Migrationshintergrund","15","","",""
"Grüne","2001","AkademikerIn","indirekter Migrationshintergrund","4","0.0819975534374807","0.00882072585563252","0.155174381019329"
"Grüne","2001","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Linke","2001","(noch) kein Abschluss","kein Migrationshintergrund","12","","",""
"Linke","2001","(noch) kein Abschluss","direkter Migrationshintergrund","2","","",""
"Linke","2001","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Linke","2001","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Linke","2001","Hauptschule","kein Migrationshintergrund","85","0.00920398316746847","0.00703915950461601","0.0113688068303209"
"Linke","2001","Hauptschule","direkter Migrationshintergrund","6","0.00369528868949902","0.000679484274168532","0.00671109310482951"
"Linke","2001","Hauptschule","indirekter Migrationshintergrund","","","",""
"Linke","2001","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Linke","2001","Realschule","kein Migrationshintergrund","92","0.0160630018744477","0.0126739242803028","0.0194520794685925"
"Linke","2001","Realschule","direkter Migrationshintergrund","3","","",""
"Linke","2001","Realschule","indirekter Migrationshintergrund","2","","",""
"Linke","2001","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Linke","2001","(Fach-)Abitur","kein Migrationshintergrund","31","0.0156164386863343","0.00957884670413885","0.0216540306685297"
"Linke","2001","(Fach-)Abitur","direkter Migrationshintergrund","1","","",""
"Linke","2001","(Fach-)Abitur","indirekter Migrationshintergrund","2","","",""
"Linke","2001","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Linke","2001","AkademikerIn","kein Migrationshintergrund","186","","",""
"Linke","2001","AkademikerIn","direkter Migrationshintergrund","9","0.0252678358004769","0.00901110368644603","0.0415245679145077"
"Linke","2001","AkademikerIn","indirekter Migrationshintergrund","1","","",""
"Linke","2001","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Rechte","2001","(noch) kein Abschluss","kein Migrationshintergrund","4","0.00948763409008133","0.00112328491255443","0.0178519832676082"
"Rechte","2001","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Rechte","2001","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Rechte","2001","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Rechte","2001","Hauptschule","kein Migrationshintergrund","38","0.00379114777038696","0.00239798119283077","0.00518431434794315"
"Rechte","2001","Hauptschule","direkter Migrationshintergrund","","","",""
"Rechte","2001","Hauptschule","indirekter Migrationshintergrund","","","",""
"Rechte","2001","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Rechte","2001","Realschule","kein Migrationshintergrund","42","0.00675714421444193","0.00454866238411706","0.0089656260447668"
"Rechte","2001","Realschule","direkter Migrationshintergrund","1","","",""
"Rechte","2001","Realschule","indirekter Migrationshintergrund","","","",""
"Rechte","2001","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Rechte","2001","(Fach-)Abitur","kein Migrationshintergrund","5","0.00195662062833656","-0.00019526213439129","0.00410850339106442"
"Rechte","2001","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Rechte","2001","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Rechte","2001","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Rechte","2001","AkademikerIn","kein Migrationshintergrund","5","0.00193003218124423","0.000381024128737809","0.00347904023375065"
"Rechte","2001","AkademikerIn","direkter Migrationshintergrund","","","",""
"Rechte","2001","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Rechte","2001","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"AfD","2001","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"AfD","2001","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"AfD","2001","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"AfD","2001","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"AfD","2001","Hauptschule","kein Migrationshintergrund","","","",""
"AfD","2001","Hauptschule","direkter Migrationshintergrund","","","",""
"AfD","2001","Hauptschule","indirekter Migrationshintergrund","","","",""
"AfD","2001","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"AfD","2001","Realschule","kein Migrationshintergrund","","","",""
"AfD","2001","Realschule","direkter Migrationshintergrund","","","",""
"AfD","2001","Realschule","indirekter Migrationshintergrund","","","",""
"AfD","2001","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"AfD","2001","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"AfD","2001","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"AfD","2001","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"AfD","2001","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"AfD","2001","AkademikerIn","kein Migrationshintergrund","","","",""
"AfD","2001","AkademikerIn","direkter Migrationshintergrund","","","",""
"AfD","2001","AkademikerIn","indirekter Migrationshintergrund","","","",""
"AfD","2001","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2001","(noch) kein Abschluss","kein Migrationshintergrund","1","","",""
"Andere","2001","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Andere","2001","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Andere","2001","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2001","Hauptschule","kein Migrationshintergrund","35","0.00530023024813927","0.0036542073617886","0.00694625313448994"
"Andere","2001","Hauptschule","direkter Migrationshintergrund","3","","",""
"Andere","2001","Hauptschule","indirekter Migrationshintergrund","","","",""
"Andere","2001","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2001","Realschule","kein Migrationshintergrund","33","0.00741715717658021","0.0051040985807731","0.00973021577238732"
"Andere","2001","Realschule","direkter Migrationshintergrund","2","","",""
"Andere","2001","Realschule","indirekter Migrationshintergrund","","","",""
"Andere","2001","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2001","(Fach-)Abitur","kein Migrationshintergrund","6","0.0025692851450458","0.00010416491598075","0.00503440537411085"
"Andere","2001","(Fach-)Abitur","direkter Migrationshintergrund","1","","",""
"Andere","2001","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Andere","2001","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2001","AkademikerIn","kein Migrationshintergrund","5","0.00122787953173455","-8.0735701435831e-06","0.00246383263361269"
"Andere","2001","AkademikerIn","direkter Migrationshintergrund","2","","",""
"Andere","2001","AkademikerIn","indirekter Migrationshintergrund","1","","",""
"Andere","2001","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"keine Parteineigung","2002","(noch) kein Abschluss","kein Migrationshintergrund","412","0.768736024508922","0.733720301054556","0.803751747963288"
"keine Parteineigung","2002","(noch) kein Abschluss","direkter Migrationshintergrund","206","","",""
"keine Parteineigung","2002","(noch) kein Abschluss","indirekter Migrationshintergrund","71","0.785109907179752","0.698799753421551","0.871420060937953"
"keine Parteineigung","2002","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"keine Parteineigung","2002","Hauptschule","kein Migrationshintergrund","3962","0.550361846503981","0.538840939526446","0.561882753481517"
"keine Parteineigung","2002","Hauptschule","direkter Migrationshintergrund","1020","","",""
"keine Parteineigung","2002","Hauptschule","indirekter Migrationshintergrund","213","","",""
"keine Parteineigung","2002","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"keine Parteineigung","2002","Realschule","kein Migrationshintergrund","3177","0.568922718203394","0.555820487394454","0.582024949012334"
"keine Parteineigung","2002","Realschule","direkter Migrationshintergrund","135","","",""
"keine Parteineigung","2002","Realschule","indirekter Migrationshintergrund","133","","",""
"keine Parteineigung","2002","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"keine Parteineigung","2002","(Fach-)Abitur","kein Migrationshintergrund","878","0.454579967618106","0.431896180089752","0.47726375514646"
"keine Parteineigung","2002","(Fach-)Abitur","direkter Migrationshintergrund","293","","",""
"keine Parteineigung","2002","(Fach-)Abitur","indirekter Migrationshintergrund","67","0.512479708676233","0.425547459540319","0.599411957812148"
"keine Parteineigung","2002","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"keine Parteineigung","2002","AkademikerIn","kein Migrationshintergrund","1496","","",""
"keine Parteineigung","2002","AkademikerIn","direkter Migrationshintergrund","226","","",""
"keine Parteineigung","2002","AkademikerIn","indirekter Migrationshintergrund","23","","",""
"keine Parteineigung","2002","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"SPD","2002","(noch) kein Abschluss","kein Migrationshintergrund","44","0.0867328457172811","0.0633600205423295","0.110105670892233"
"SPD","2002","(noch) kein Abschluss","direkter Migrationshintergrund","30","0.0909326933815243","0.0557815402655665","0.126083846497482"
"SPD","2002","(noch) kein Abschluss","indirekter Migrationshintergrund","6","0.0806236420914408","0.0234143811968052","0.137832902986076"
"SPD","2002","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"SPD","2002","Hauptschule","kein Migrationshintergrund","1538","","",""
"SPD","2002","Hauptschule","direkter Migrationshintergrund","207","","",""
"SPD","2002","Hauptschule","indirekter Migrationshintergrund","30","0.12053796163446","0.0809619625260871","0.160113960742833"
"SPD","2002","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"SPD","2002","Realschule","kein Migrationshintergrund","872","0.166133283574388","0.156285971901163","0.175980595247613"
"SPD","2002","Realschule","direkter Migrationshintergrund","33","0.126289680272152","0.0828862057899707","0.169693154754334"
"SPD","2002","Realschule","indirekter Migrationshintergrund","37","0.168619202694394","0.117365567805232","0.219872837583556"
"SPD","2002","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"SPD","2002","(Fach-)Abitur","kein Migrationshintergrund","385","0.220079924861032","0.201206090217605","0.238953759504459"
"SPD","2002","(Fach-)Abitur","direkter Migrationshintergrund","59","0.135611319759164","0.103620581726135","0.167602057792194"
"SPD","2002","(Fach-)Abitur","indirekter Migrationshintergrund","31","0.192162230410665","0.123638290884861","0.260686169936469"
"SPD","2002","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"SPD","2002","AkademikerIn","kein Migrationshintergrund","862","0.207863228125677","0.19535375964083","0.220372696610524"
"SPD","2002","AkademikerIn","direkter Migrationshintergrund","65","0.128602928288904","0.0955061826145361","0.161699673963272"
"SPD","2002","AkademikerIn","indirekter Migrationshintergrund","25","","",""
"SPD","2002","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"CDU/CSU","2002","(noch) kein Abschluss","kein Migrationshintergrund","48","0.0669335677539049","0.046179713446725","0.0876874220610849"
"CDU/CSU","2002","(noch) kein Abschluss","direkter Migrationshintergrund","17","","",""
"CDU/CSU","2002","(noch) kein Abschluss","indirekter Migrationshintergrund","3","","",""
"CDU/CSU","2002","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"CDU/CSU","2002","Hauptschule","kein Migrationshintergrund","1370","","",""
"CDU/CSU","2002","Hauptschule","direkter Migrationshintergrund","183","","",""
"CDU/CSU","2002","Hauptschule","indirekter Migrationshintergrund","16","","",""
"CDU/CSU","2002","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"CDU/CSU","2002","Realschule","kein Migrationshintergrund","1026","","",""
"CDU/CSU","2002","Realschule","direkter Migrationshintergrund","49","0.209642159719639","0.156454849545174","0.262829469894105"
"CDU/CSU","2002","Realschule","indirekter Migrationshintergrund","22","","",""
"CDU/CSU","2002","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"CDU/CSU","2002","(Fach-)Abitur","kein Migrationshintergrund","326","0.179184220908445","0.161713227039991","0.196655214776898"
