year,pgisced97,regtyp,party,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2020,First Stage of Tertiary Education,Rural regions,SPD,0.09449,54,542,0.06984,0.11913
2020,First Stage of Tertiary Education,Rural regions,CDU/CSU,0.21503,143,542,0.18040,0.24965
2020,First Stage of Tertiary Education,Rural regions,Bündnis90/Grüne,0.08844,53,542,0.06451,0.11236
2020,Second Stage of Tertiary Education,Urban regions,Not leaning towards specific party,0.39617,2558,5565,0.38332,0.40902
2020,Second Stage of Tertiary Education,Urban regions,SPD,0.07999,425,5565,0.07286,0.08712
2020,Second Stage of Tertiary Education,Urban regions,CDU/CSU,0.15448,850,5565,0.14498,0.16398
2020,Second Stage of Tertiary Education,Urban regions,FDP,0.03189,184,5565,0.02727,0.03651
2020,Second Stage of Tertiary Education,Urban regions,Bündnis90/Grüne,0.23308,1189,5565,0.22198,0.24419
2020,Second Stage of Tertiary Education,Urban regions,PDS/Linke,0.05368,225,5565,0.04776,0.05961
2020,Second Stage of Tertiary Education,Urban regions,AfD,0.01190,56,5565,0.00905,0.01475
2020,Second Stage of Tertiary Education,Urban regions,Others,0.00948,39,5565,0.00694,0.01203
2020,Second Stage of Tertiary Education,Urban regions,Party combinations,0.01004,39,5565,0.00742,0.01266
2020,Second Stage of Tertiary Education,Rural regions,Not leaning towards specific party,0.45377,959,1954,0.43169,0.47585
2020,Second Stage of Tertiary Education,Rural regions,SPD,0.05898,123,1954,0.04853,0.06943
2020,Second Stage of Tertiary Education,Rural regions,CDU/CSU,0.20114,392,1954,0.18336,0.21891
2020,Second Stage of Tertiary Education,Rural regions,FDP,0.02295,49,1954,0.01631,0.02960
2020,Second Stage of Tertiary Education,Rural regions,Bündnis90/Grüne,0.14980,274,1954,0.13397,0.16563
2020,Second Stage of Tertiary Education,Rural regions,PDS/Linke,0.05006,124,1954,0.04039,0.05974
2020,Second Stage of Tertiary Education,Rural regions,AfD,0.02409,33,1954,0.01729,0.03089
2021,Pre-primary Level,Urban regions,Not leaning towards specific party,0.33920,95,95,0.24349,0.43491
2021,Primary Level,Urban regions,Not leaning towards specific party,0.65694,624,662,0.62075,0.69313
2021,Primary Level,Urban regions,SPD,0.14803,38,662,0.12096,0.17510
2021,Primary Level,Rural regions,Not leaning towards specific party,0.84330,185,185,0.79077,0.89582
2021,Lower Secondary Level,Urban regions,Not leaning towards specific party,0.67220,843,1063,0.64397,0.70043
2021,Lower Secondary Level,Urban regions,SPD,0.09415,85,1063,0.07659,0.11171
2021,Lower Secondary Level,Urban regions,CDU/CSU,0.09708,82,1063,0.07928,0.11489
2021,Lower Secondary Level,Urban regions,Bündnis90/Grüne,0.04704,53,1063,0.03431,0.05978
2021,Lower Secondary Level,Rural regions,Not leaning towards specific party,0.68959,440,548,0.65082,0.72837
2021,Lower Secondary Level,Rural regions,SPD,0.08704,40,548,0.06342,0.11066
2021,Lower Secondary Level,Rural regions,CDU/CSU,0.11374,68,548,0.08713,0.14034
2021,Upper Secondary Level,Urban regions,Not leaning towards specific party,0.53479,2496,4429,0.52010,0.54949
2021,Upper Secondary Level,Urban regions,SPD,0.10543,447,4429,0.09638,0.11447
2021,Upper Secondary Level,Urban regions,CDU/CSU,0.16021,639,4429,0.14941,0.17102
2021,Upper Secondary Level,Urban regions,FDP,0.02437,129,4429,0.01983,0.02892
2021,Upper Secondary Level,Urban regions,Bündnis90/Grüne,0.07466,421,4429,0.06692,0.08240
2021,Upper Secondary Level,Urban regions,PDS/Linke,0.02790,133,4429,0.02305,0.03275
2021,Upper Secondary Level,Urban regions,AfD,0.02737,107,4429,0.02257,0.03218
2021,Upper Secondary Level,Urban regions,Others,0.01494,57,4429,0.01137,0.01852
2021,Upper Secondary Level,Rural regions,Not leaning towards specific party,0.60216,1758,2771,0.58393,0.62039
2021,Upper Secondary Level,Rural regions,SPD,0.09360,228,2771,0.08275,0.10445
2021,Upper Secondary Level,Rural regions,CDU/CSU,0.13530,369,2771,0.12256,0.14804
2021,Upper Secondary Level,Rural regions,FDP,0.02877,65,2771,0.02254,0.03500
2021,Upper Secondary Level,Rural regions,Bündnis90/Grüne,0.04470,135,2771,0.03701,0.05240
2021,Upper Secondary Level,Rural regions,PDS/Linke,0.03053,84,2771,0.02412,0.03694
2021,Upper Secondary Level,Rural regions,AfD,0.03906,98,2771,0.03185,0.04628
2021,Upper Secondary Level,Rural regions,Others,0.00993,34,2771,0.00624,0.01362
2021,Post-secondary Non-tertiary Level,Urban regions,Not leaning towards specific party,0.51827,621,1123,0.48903,0.54750
2021,Post-secondary Non-tertiary Level,Urban regions,SPD,0.10874,113,1123,0.09053,0.12696
2021,Post-secondary Non-tertiary Level,Urban regions,CDU/CSU,0.10818,132,1123,0.09000,0.12635
2021,Post-secondary Non-tertiary Level,Urban regions,FDP,0.02651,36,1123,0.01711,0.03591
2021,Post-secondary Non-tertiary Level,Urban regions,Bündnis90/Grüne,0.16080,186,1123,0.13931,0.18230
2021,Post-secondary Non-tertiary Level,Urban regions,PDS/Linke,0.02863,35,1123,0.01887,0.03839
2021,Post-secondary Non-tertiary Level,Rural regions,Not leaning towards specific party,0.55593,236,344,0.50334,0.60851
2021,Post-secondary Non-tertiary Level,Rural regions,CDU/CSU,0.07388,60,344,0.04620,0.10156
2021,Post-secondary Non-tertiary Level,Rural regions,Bündnis90/Grüne,0.17093,48,344,0.13109,0.21077
2021,First Stage of Tertiary Education,Urban regions,Not leaning towards specific party,0.44299,250,520,0.40025,0.48573
2021,First Stage of Tertiary Education,Urban regions,SPD,0.13308,77,520,0.10386,0.16230
2021,First Stage of Tertiary Education,Urban regions,CDU/CSU,0.20038,131,520,0.16594,0.23482
2021,First Stage of Tertiary Education,Urban regions,Bündnis90/Grüne,0.09747,62,520,0.07196,0.12299
2021,First Stage of Tertiary Education,Rural regions,Not leaning towards specific party,0.52557,201,371,0.47469,0.57645
2021,First Stage of Tertiary Education,Rural regions,SPD,0.11769,48,371,0.08486,0.15053
2021,First Stage of Tertiary Education,Rural regions,CDU/CSU,0.15296,80,371,0.11628,0.18964
2021,First Stage of Tertiary Education,Rural regions,Bündnis90/Grüne,0.11134,42,371,0.07929,0.14340
2021,Second Stage of Tertiary Education,Urban regions,Not leaning towards specific party,0.38346,1757,4072,0.36853,0.39840
2021,Second Stage of Tertiary Education,Urban regions,SPD,0.09983,400,4072,0.09062,0.10903
2021,Second Stage of Tertiary Education,Urban regions,CDU/CSU,0.14284,576,4072,0.13209,0.15358
2021,Second Stage of Tertiary Education,Urban regions,FDP,0.04607,196,4072,0.03963,0.05251
2021,Second Stage of Tertiary Education,Urban regions,Bündnis90/Grüne,0.23660,949,4072,0.22355,0.24966
2021,Second Stage of Tertiary Education,Urban regions,PDS/Linke,0.04275,149,4072,0.03654,0.04897
2021,Second Stage of Tertiary Education,Urban regions,Others,0.01469,45,4072,0.01099,0.01838
2021,Second Stage of Tertiary Education,Rural regions,Not leaning towards specific party,0.44048,664,1426,0.41470,0.46626
2021,Second Stage of Tertiary Education,Rural regions,SPD,0.07571,117,1426,0.06197,0.08944
2021,Second Stage of Tertiary Education,Rural regions,CDU/CSU,0.18016,283,1426,0.16020,0.20011
2021,Second Stage of Tertiary Education,Rural regions,FDP,0.04429,61,1426,0.03361,0.05497
2021,Second Stage of Tertiary Education,Rural regions,Bündnis90/Grüne,0.16239,223,1426,0.14324,0.18154
2021,Second Stage of Tertiary Education,Rural regions,PDS/Linke,0.03833,78,1426,0.02836,0.04830
2022,Pre-primary Level,Urban regions,Not leaning towards specific party,0.40882,154,189,0.33855,0.47910
2022,Pre-primary Level,Urban regions,Bündnis90/Grüne,0.09786,35,189,0.05539,0.14034
2022,Pre-primary Level,Rural regions,Not leaning towards specific party,0.34038,59,59,0.21843,0.46233
2022,Primary Level,Urban regions,Not leaning towards specific party,0.51596,166,166,0.43971,0.59222
2022,Primary Level,Rural regions,Not leaning towards specific party,0.67183,72,72,0.56261,0.78105
2022,Lower Secondary Level,Urban regions,Not leaning towards specific party,0.64774,656,868,0.61595,0.67954
2022,Lower Secondary Level,Urban regions,SPD,0.12130,99,868,0.09957,0.14303
2022,Lower Secondary Level,Urban regions,CDU/CSU,0.07820,69,868,0.06032,0.09607
2022,Lower Secondary Level,Urban regions,Bündnis90/Grüne,0.03832,44,868,0.02554,0.05109
2022,Lower Secondary Level,Rural regions,Not leaning towards specific party,0.65520,430,575,0.61631,0.69408
2022,Lower Secondary Level,Rural regions,SPD,0.08111,41,575,0.05877,0.10344
2022,Lower Secondary Level,Rural regions,CDU/CSU,0.13726,70,575,0.10911,0.16541
2022,Lower Secondary Level,Rural regions,AfD,0.04325,34,575,0.02661,0.05990
2022,Upper Secondary Level,Urban regions,Not leaning towards specific party,0.52693,3001,5244,0.51341,0.54044
2022,Upper Secondary Level,Urban regions,SPD,0.12046,568,5244,0.11165,0.12927
2022,Upper Secondary Level,Urban regions,CDU/CSU,0.14913,632,5244,0.13948,0.15877
2022,Upper Secondary Level,Urban regions,FDP,0.02192,133,5244,0.01795,0.02588
2022,Upper Secondary Level,Urban regions,Bündnis90/Grüne,0.09610,579,5244,0.08812,0.10408
2022,Upper Secondary Level,Urban regions,PDS/Linke,0.01443,114,5244,0.01120,0.01766
2022,Upper Secondary Level,Urban regions,AfD,0.02718,145,5244,0.02278,0.03158
2022,Upper Secondary Level,Urban regions,Others,0.01197,72,5244,0.00903,0.01492
2022,Upper Secondary Level,Rural regions,Not leaning towards specific party,0.57791,2123,3437,0.56139,0.59442
2022,Upper Secondary Level,Rural regions,SPD,0.11218,316,3437,0.10163,0.12273
2022,Upper Secondary Level,Rural regions,CDU/CSU,0.13940,417,3437,0.12782,0.15098
2022,Upper Secondary Level,Rural regions,FDP,0.02149,60,3437,0.01664,0.02634
2022,Upper Secondary Level,Rural regions,Bündnis90/Grüne,0.04709,184,3437,0.04000,0.05417
2022,Upper Secondary Level,Rural regions,PDS/Linke,0.01867,90,3437,0.01414,0.02319
2022,Upper Secondary Level,Rural regions,AfD,0.04630,199,3437,0.03927,0.05333
2022,Upper Secondary Level,Rural regions,Others,0.01076,48,3437,0.00731,0.01421
2022,Post-secondary Non-tertiary Level,Urban regions,Not leaning towards specific party,0.50107,797,1431,0.47516,0.52699
2022,Post-secondary Non-tertiary Level,Urban regions,SPD,0.11953,157,1431,0.10272,0.13634
2022,Post-secondary Non-tertiary Level,Urban regions,CDU/CSU,0.11565,156,1431,0.09908,0.13223
2022,Post-secondary Non-tertiary Level,Urban regions,FDP,0.01653,44,1431,0.00992,0.02313
2022,Post-secondary Non-tertiary Level,Urban regions,Bündnis90/Grüne,0.18397,277,1431,0.16389,0.20405
2022,Post-secondary Non-tertiary Level,Rural regions,Not leaning towards specific party,0.56245,345,527,0.52005,0.60485
2022,Post-secondary Non-tertiary Level,Rural regions,SPD,0.07292,48,527,0.05070,0.09513
2022,Post-secondary Non-tertiary Level,Rural regions,CDU/CSU,0.07963,68,527,0.05649,0.10276
2022,Post-secondary Non-tertiary Level,Rural regions,Bündnis90/Grüne,0.11606,66,527,0.08869,0.14343
2022,First Stage of Tertiary Education,Urban regions,Not leaning towards specific party,0.43120,347,703,0.39457,0.46784
2022,First Stage of Tertiary Education,Urban regions,SPD,0.15565,109,703,0.12883,0.18246
2022,First Stage of Tertiary Education,Urban regions,CDU/CSU,0.18687,146,703,0.15804,0.21571
2022,First Stage of Tertiary Education,Urban regions,Bündnis90/Grüne,0.13199,101,703,0.10695,0.15703
2022,First Stage of Tertiary Education,Rural regions,Not leaning towards specific party,0.50166,296,502,0.45788,0.54545
2022,First Stage of Tertiary Education,Rural regions,SPD,0.15949,64,502,0.12743,0.19156
2022,First Stage of Tertiary Education,Rural regions,CDU/CSU,0.17313,91,502,0.14000,0.20626
2022,First Stage of Tertiary Education,Rural regions,Bündnis90/Grüne,0.08991,51,502,0.06486,0.11495
2022,Second Stage of Tertiary Education,Urban regions,Not leaning towards specific party,0.40302,3105,6319,0.39092,0.41511
2022,Second Stage of Tertiary Education,Urban regions,SPD,0.09936,560,6319,0.09198,0.10674
2022,Second Stage of Tertiary Education,Urban regions,CDU/CSU,0.13163,687,6319,0.12329,0.13996
2022,Second Stage of Tertiary Education,Urban regions,FDP,0.03948,228,6319,0.03468,0.04428
2022,Second Stage of Tertiary Education,Urban regions,Bündnis90/Grüne,0.25041,1466,6319,0.23973,0.26110
2022,Second Stage of Tertiary Education,Urban regions,PDS/Linke,0.03113,188,6319,0.02685,0.03541
2022,Second Stage of Tertiary Education,Urban regions,AfD,0.00742,36,6319,0.00531,0.00954
2022,Second Stage of Tertiary Education,Urban regions,Others,0.00820,49,6319,0.00597,0.01042
2022,Second Stage of Tertiary Education,Rural regions,Not leaning towards specific party,0.42034,851,1875,0.39799,0.44269
2022,Second Stage of Tertiary Education,Rural regions,SPD,0.09102,155,1875,0.07799,0.10404
2022,Second Stage of Tertiary Education,Rural regions,CDU/CSU,0.18025,350,1875,0.16285,0.19766
2022,Second Stage of Tertiary Education,Rural regions,FDP,0.03470,74,1875,0.02642,0.04299
2022,Second Stage of Tertiary Education,Rural regions,Bündnis90/Grüne,0.19088,330,1875,0.17309,0.20867
2022,Second Stage of Tertiary Education,Rural regions,PDS/Linke,0.03528,84,1875,0.02693,0.04364
2022,Second Stage of Tertiary Education,Rural regions,AfD,0.01089,31,1875,0.00619,0.01558
