"pli0081","year","bildungsniveau","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"Taeglich","2007","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Taeglich","2007","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Taeglich","2007","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2007","AkademikerIn","kein Migrationshintergrund","","","",""
"Taeglich","2007","AkademikerIn","direkter Migrationshintergrund","","","",""
"Taeglich","2007","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Taeglich","2007","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2007","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2007","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2007","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2007","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2007","Hauptschule","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2007","Hauptschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2007","Hauptschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2007","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2007","Realschule","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2007","Realschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2007","Realschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2007","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2007","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2007","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2007","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2007","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2007","AkademikerIn","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2007","AkademikerIn","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2007","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2007","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2007","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2007","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2007","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2007","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2007","Hauptschule","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2007","Hauptschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2007","Hauptschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2007","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2007","Realschule","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2007","Realschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2007","Realschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2007","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2007","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2007","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2007","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2007","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2007","AkademikerIn","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2007","AkademikerIn","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2007","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2007","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2007","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Seltener","2007","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Seltener","2007","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Seltener","2007","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2007","Hauptschule","kein Migrationshintergrund","","","",""
"Seltener","2007","Hauptschule","direkter Migrationshintergrund","","","",""
"Seltener","2007","Hauptschule","indirekter Migrationshintergrund","","","",""
"Seltener","2007","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2007","Realschule","kein Migrationshintergrund","","","",""
"Seltener","2007","Realschule","direkter Migrationshintergrund","","","",""
"Seltener","2007","Realschule","indirekter Migrationshintergrund","","","",""
"Seltener","2007","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2007","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Seltener","2007","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Seltener","2007","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Seltener","2007","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2007","AkademikerIn","kein Migrationshintergrund","","","",""
"Seltener","2007","AkademikerIn","direkter Migrationshintergrund","","","",""
"Seltener","2007","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Seltener","2007","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2007","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Nie","2007","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Nie","2007","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Nie","2007","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2007","Hauptschule","kein Migrationshintergrund","","","",""
"Nie","2007","Hauptschule","direkter Migrationshintergrund","","","",""
"Nie","2007","Hauptschule","indirekter Migrationshintergrund","","","",""
"Nie","2007","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2007","Realschule","kein Migrationshintergrund","","","",""
"Nie","2007","Realschule","direkter Migrationshintergrund","","","",""
"Nie","2007","Realschule","indirekter Migrationshintergrund","","","",""
"Nie","2007","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2007","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Nie","2007","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Nie","2007","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Nie","2007","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2007","AkademikerIn","kein Migrationshintergrund","","","",""
"Nie","2007","AkademikerIn","direkter Migrationshintergrund","","","",""
"Nie","2007","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nie","2007","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2008","(noch) kein Abschluss","kein Migrationshintergrund","27","","",""
"Taeglich","2008","(noch) kein Abschluss","direkter Migrationshintergrund","24","","",""
"Taeglich","2008","(noch) kein Abschluss","indirekter Migrationshintergrund","4","0.047114551619297","-0.00695091602392104","0.101180019262515"
"Taeglich","2008","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2008","Hauptschule","kein Migrationshintergrund","551","0.099426098654891","0.0916166851917322","0.10723551211805"
"Taeglich","2008","Hauptschule","direkter Migrationshintergrund","118","","",""
"Taeglich","2008","Hauptschule","indirekter Migrationshintergrund","19","","",""
"Taeglich","2008","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2008","Realschule","kein Migrationshintergrund","371","0.0712442855338012","0.0639259891954302","0.0785625818721723"
"Taeglich","2008","Realschule","direkter Migrationshintergrund","15","","",""
"Taeglich","2008","Realschule","indirekter Migrationshintergrund","19","","",""
"Taeglich","2008","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2008","(Fach-)Abitur","kein Migrationshintergrund","106","","",""
"Taeglich","2008","(Fach-)Abitur","direkter Migrationshintergrund","22","","",""
"Taeglich","2008","(Fach-)Abitur","indirekter Migrationshintergrund","9","0.0635167772257499","0.0207617376912925","0.106271816760207"
"Taeglich","2008","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2008","AkademikerIn","kein Migrationshintergrund","204","","",""
"Taeglich","2008","AkademikerIn","direkter Migrationshintergrund","13","","",""
"Taeglich","2008","AkademikerIn","indirekter Migrationshintergrund","3","","",""
"Taeglich","2008","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2008","(noch) kein Abschluss","kein Migrationshintergrund","100","","",""
"Min 1x pro Woche","2008","(noch) kein Abschluss","direkter Migrationshintergrund","49","0.407253002467418","0.318603987107146","0.49590201782769"
"Min 1x pro Woche","2008","(noch) kein Abschluss","indirekter Migrationshintergrund","19","","",""
"Min 1x pro Woche","2008","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2008","Hauptschule","kein Migrationshintergrund","2240","","",""
"Min 1x pro Woche","2008","Hauptschule","direkter Migrationshintergrund","442","0.48233270105847","0.449973404402024","0.514691997714917"
"Min 1x pro Woche","2008","Hauptschule","indirekter Migrationshintergrund","119","","",""
"Min 1x pro Woche","2008","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2008","Realschule","kein Migrationshintergrund","1815","","",""
"Min 1x pro Woche","2008","Realschule","direkter Migrationshintergrund","81","0.502077421620616","0.425786585494951","0.578368257746281"
"Min 1x pro Woche","2008","Realschule","indirekter Migrationshintergrund","94","0.533733188409268","0.462041142329711","0.605425234488825"
"Min 1x pro Woche","2008","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2008","(Fach-)Abitur","kein Migrationshintergrund","588","0.334503180551279","0.31206826084958","0.356938100252978"
"Min 1x pro Woche","2008","(Fach-)Abitur","direkter Migrationshintergrund","153","","",""
"Min 1x pro Woche","2008","(Fach-)Abitur","indirekter Migrationshintergrund","49","0.279608937870629","0.200931036465467","0.35828683927579"
"Min 1x pro Woche","2008","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2008","AkademikerIn","kein Migrationshintergrund","1254","","",""
"Min 1x pro Woche","2008","AkademikerIn","direkter Migrationshintergrund","106","","",""
"Min 1x pro Woche","2008","AkademikerIn","indirekter Migrationshintergrund","29","","",""
"Min 1x pro Woche","2008","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2008","(noch) kein Abschluss","kein Migrationshintergrund","134","","",""
"Min 1x pro Monat","2008","(noch) kein Abschluss","direkter Migrationshintergrund","18","","",""
"Min 1x pro Monat","2008","(noch) kein Abschluss","indirekter Migrationshintergrund","18","","",""
"Min 1x pro Monat","2008","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2008","Hauptschule","kein Migrationshintergrund","1544","","",""
"Min 1x pro Monat","2008","Hauptschule","direkter Migrationshintergrund","182","","",""
"Min 1x pro Monat","2008","Hauptschule","indirekter Migrationshintergrund","58","0.288519785739009","0.229709961479214","0.347329609998804"
"Min 1x pro Monat","2008","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2008","Realschule","kein Migrationshintergrund","1501","","",""
"Min 1x pro Monat","2008","Realschule","direkter Migrationshintergrund","39","0.212433074183732","0.150022105888853","0.274844042478611"
"Min 1x pro Monat","2008","Realschule","indirekter Migrationshintergrund","41","0.208278041220435","0.14992013436972","0.26663594807115"
"Min 1x pro Monat","2008","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2008","(Fach-)Abitur","kein Migrationshintergrund","584","0.342701448225091","0.320133571069399","0.365269325380784"
"Min 1x pro Monat","2008","(Fach-)Abitur","direkter Migrationshintergrund","89","0.270364059706553","0.22294414928482","0.317783970128286"
"Min 1x pro Monat","2008","(Fach-)Abitur","indirekter Migrationshintergrund","34","0.387344162721294","0.301945733971191","0.472742591471397"
"Min 1x pro Monat","2008","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2008","AkademikerIn","kein Migrationshintergrund","1383","","",""
"Min 1x pro Monat","2008","AkademikerIn","direkter Migrationshintergrund","103","","",""
"Min 1x pro Monat","2008","AkademikerIn","indirekter Migrationshintergrund","24","","",""
"Min 1x pro Monat","2008","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2008","(noch) kein Abschluss","kein Migrationshintergrund","96","0.268657918861075","0.22312164357218","0.314194194149971"
"Seltener","2008","(noch) kein Abschluss","direkter Migrationshintergrund","16","","",""
"Seltener","2008","(noch) kein Abschluss","indirekter Migrationshintergrund","17","","",""
"Seltener","2008","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2008","Hauptschule","kein Migrationshintergrund","1152","","",""
"Seltener","2008","Hauptschule","direkter Migrationshintergrund","142","","",""
"Seltener","2008","Hauptschule","indirekter Migrationshintergrund","28","","",""
"Seltener","2008","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2008","Realschule","kein Migrationshintergrund","977","0.219453435782685","0.207678600932549","0.231228270632821"
"Seltener","2008","Realschule","direkter Migrationshintergrund","27","","",""
"Seltener","2008","Realschule","indirekter Migrationshintergrund","29","","",""
"Seltener","2008","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2008","(Fach-)Abitur","kein Migrationshintergrund","389","0.234027044498445","0.213894848788076","0.254159240208813"
"Seltener","2008","(Fach-)Abitur","direkter Migrationshintergrund","64","0.194224648234114","0.151987722349399","0.23646157411883"
"Seltener","2008","(Fach-)Abitur","indirekter Migrationshintergrund","31","0.254543064346289","0.178179709750058","0.330906418942519"
"Seltener","2008","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2008","AkademikerIn","kein Migrationshintergrund","897","0.256273013505219","0.242362898032896","0.270183128977542"
"Seltener","2008","AkademikerIn","direkter Migrationshintergrund","75","0.242203317800557","0.194665724832389","0.289740910768725"
