"hgeqpter","year","bula_h","quintil","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja","2011","Bremen","5 Einkommensstärkstes Quintil","","","",""
"Ja","2011","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","","","",""
"Ja","2011","Nordrhein-Westfalen","2","1631","","",""
"Ja","2011","Nordrhein-Westfalen","3","1403","","",""
"Ja","2011","Nordrhein-Westfalen","4","1664","","",""
"Ja","2011","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","","","",""
"Ja","2011","Hessen","1 Einkommensschwächstes Quintil","","","",""
"Ja","2011","Hessen","2","478","0.844737292147702","0.814661650253646","0.874812934041758"
"Ja","2011","Hessen","3","466","0.826965441678382","0.795579071222912","0.858351812133852"
"Ja","2011","Hessen","4","582","0.873456229125981","0.848394230481315","0.898518227770646"
"Ja","2011","Hessen","5 Einkommensstärkstes Quintil","","","",""
"Ja","2011","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","","","",""
"Ja","2011","Rheinland-Pfalz,Saarland","2","422","0.796975197081988","0.761787310446937","0.832163083717039"
"Ja","2011","Rheinland-Pfalz,Saarland","3","519","0.880006309318501","0.853537713164057","0.906474905472945"
"Ja","2011","Rheinland-Pfalz,Saarland","4","421","0.913846205790747","0.888397634154667","0.939294777426827"
"Ja","2011","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","","","",""
"Ja","2011","Baden-Wuerttemberg","1 Einkommensschwächstes Quintil","","","",""
"Ja","2011","Baden-Wuerttemberg","2","888","0.848014172349371","0.825840559659845","0.870187785038897"
"Ja","2011","Baden-Wuerttemberg","3","1002","","",""
"Ja","2011","Baden-Wuerttemberg","4","1339","","",""
"Ja","2011","Baden-Wuerttemberg","5 Einkommensstärkstes Quintil","","","",""
"Ja","2011","Bayern","1 Einkommensschwächstes Quintil","","","",""
"Ja","2011","Bayern","2","1278","","",""
"Ja","2011","Bayern","3","1334","","",""
"Ja","2011","Bayern","4","1523","","",""
"Ja","2011","Bayern","5 Einkommensstärkstes Quintil","","","",""
"Ja","2011","Saarland","1 Einkommensschwächstes Quintil","","","",""
"Ja","2011","Saarland","2","","","",""
"Ja","2011","Saarland","3","","","",""
"Ja","2011","Saarland","4","","","",""
"Ja","2011","Saarland","5 Einkommensstärkstes Quintil","","","",""
"Ja","2011","Berlin","1 Einkommensschwächstes Quintil","","","",""
"Ja","2011","Berlin","2","254","","",""
"Ja","2011","Berlin","3","202","","",""
"Ja","2011","Berlin","4","290","","",""
"Ja","2011","Berlin","5 Einkommensstärkstes Quintil","","","",""
"Ja","2011","Brandenburg","1 Einkommensschwächstes Quintil","","","",""
"Ja","2011","Brandenburg","2","220","","",""
"Ja","2011","Brandenburg","3","255","","",""
"Ja","2011","Brandenburg","4","196","","",""
"Ja","2011","Brandenburg","5 Einkommensstärkstes Quintil","","","",""
"Ja","2011","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","","","",""
"Ja","2011","Mecklenburg-Vorpommern","2","142","","",""
"Ja","2011","Mecklenburg-Vorpommern","3","165","","",""
"Ja","2011","Mecklenburg-Vorpommern","4","133","","",""
"Ja","2011","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","","","",""
"Ja","2011","Sachsen","1 Einkommensschwächstes Quintil","","","",""
"Ja","2011","Sachsen","2","335","0.538410023497592","0.49884896286734","0.577971084127845"
"Ja","2011","Sachsen","3","430","0.683944611520027","0.648202230645887","0.719686992394167"
"Ja","2011","Sachsen","4","361","0.679304253443476","0.638311018981042","0.72029748790591"
"Ja","2011","Sachsen","5 Einkommensstärkstes Quintil","","","",""
"Ja","2011","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","","","",""
"Ja","2011","Sachsen-Anhalt","2","196","","",""
"Ja","2011","Sachsen-Anhalt","3","228","","",""
"Ja","2011","Sachsen-Anhalt","4","191","","",""
"Ja","2011","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","","","",""
"Ja","2011","Thueringen","1 Einkommensschwächstes Quintil","","","",""
"Ja","2011","Thueringen","2","256","","",""
"Ja","2011","Thueringen","3","235","","",""
"Ja","2011","Thueringen","4","230","","",""
"Ja","2011","Thueringen","5 Einkommensstärkstes Quintil","","","",""
"Nein","2011","Schleswig-Holstein","1 Einkommensschwächstes Quintil","","","",""
"Nein","2011","Schleswig-Holstein","2","72","0.163764926591951","0.128828048636192","0.19870180454771"
"Nein","2011","Schleswig-Holstein","3","19","","",""
"Nein","2011","Schleswig-Holstein","4","16","","",""
"Nein","2011","Schleswig-Holstein","5 Einkommensstärkstes Quintil","","","",""
"Nein","2011","Hamburg","1 Einkommensschwächstes Quintil","","","",""
"Nein","2011","Hamburg","2","12","","",""
"Nein","2011","Hamburg","3","4","0.0371993319968804","0.00539294060191034","0.0690057233918505"
"Nein","2011","Hamburg","4","7","0.116863562373184","0.0600896271851113","0.173637497561256"
"Nein","2011","Hamburg","5 Einkommensstärkstes Quintil","","","",""
"Nein","2011","Niedersachsen","1 Einkommensschwächstes Quintil","","","",""
"Nein","2011","Niedersachsen","2","114","","",""
"Nein","2011","Niedersachsen","3","76","0.114731060345524","0.09236554514452","0.137096575546528"
"Nein","2011","Niedersachsen","4","63","0.0749687637878736","0.0577161481426594","0.0922213794330877"
"Nein","2011","Niedersachsen","5 Einkommensstärkstes Quintil","","","",""
"Nein","2011","Bremen","1 Einkommensschwächstes Quintil","","","",""
"Nein","2011","Bremen","2","4","0.0974475378977586","0.0258994904611562","0.168995585334361"
"Nein","2011","Bremen","3","3","","",""
"Nein","2011","Bremen","4","4","0.0339472471632579","-0.0178255780056102","0.085720072332126"
"Nein","2011","Bremen","5 Einkommensstärkstes Quintil","","","",""
"Nein","2011","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","","","",""
"Nein","2011","Nordrhein-Westfalen","2","338","0.16626347395686","0.14981831512373","0.182708632789991"
"Nein","2011","Nordrhein-Westfalen","3","219","","",""
"Nein","2011","Nordrhein-Westfalen","4","178","","",""
"Nein","2011","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","","","",""
"Nein","2011","Hessen","1 Einkommensschwächstes Quintil","","","",""
"Nein","2011","Hessen","2","79","0.155262707852298","0.125187065958242","0.185338349746354"
"Nein","2011","Hessen","3","92","0.173034558321618","0.141648187866147","0.204420928777088"
"Nein","2011","Hessen","4","94","0.126543770874019","0.101481772229354","0.151605769518685"
"Nein","2011","Hessen","5 Einkommensstärkstes Quintil","","","",""
"Nein","2011","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","","","",""
"Nein","2011","Rheinland-Pfalz,Saarland","2","80","0.203024802918012","0.167836916282961","0.238212689553063"
"Nein","2011","Rheinland-Pfalz,Saarland","3","60","0.119993690681499","0.0935250945270547","0.146462286835943"
"Nein","2011","Rheinland-Pfalz,Saarland","4","46","0.0861537942092533","0.0607052225731731","0.111602365845333"
"Nein","2011","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","","","",""
"Nein","2011","Baden-Wuerttemberg","1 Einkommensschwächstes Quintil","","","",""
"Nein","2011","Baden-Wuerttemberg","2","119","","",""
"Nein","2011","Baden-Wuerttemberg","3","150","","",""
"Nein","2011","Baden-Wuerttemberg","4","137","","",""
"Nein","2011","Baden-Wuerttemberg","5 Einkommensstärkstes Quintil","","","",""
"Nein","2011","Bayern","1 Einkommensschwächstes Quintil","","","",""
"Nein","2011","Bayern","2","204","","",""
"Nein","2011","Bayern","3","147","","",""
"Nein","2011","Bayern","4","125","","",""
"Nein","2011","Bayern","5 Einkommensstärkstes Quintil","","","",""
"Nein","2011","Saarland","1 Einkommensschwächstes Quintil","","","",""
"Nein","2011","Saarland","2","","","",""
"Nein","2011","Saarland","3","","","",""
"Nein","2011","Saarland","4","","","",""
"Nein","2011","Saarland","5 Einkommensstärkstes Quintil","","","",""
"Nein","2011","Berlin","1 Einkommensschwächstes Quintil","","","",""
"Nein","2011","Berlin","2","50","0.202411178074404","0.157244507830322","0.247577848318486"
"Nein","2011","Berlin","3","39","0.175851861402943","0.127788327920817","0.22391539488507"
"Nein","2011","Berlin","4","49","0.187239873173175","0.145713059831494","0.228766686514856"
"Nein","2011","Berlin","5 Einkommensstärkstes Quintil","","","",""
"Nein","2011","Brandenburg","1 Einkommensschwächstes Quintil","","","",""
"Nein","2011","Brandenburg","2","133","","",""
"Nein","2011","Brandenburg","3","101","","",""
"Nein","2011","Brandenburg","4","67","0.336848035980534","0.279727304986402","0.393968766974667"
"Nein","2011","Brandenburg","5 Einkommensstärkstes Quintil","","","",""
"Nein","2011","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","","","",""
"Nein","2011","Mecklenburg-Vorpommern","2","64","0.323019254892685","0.259161029619046","0.386877480166324"
"Nein","2011","Mecklenburg-Vorpommern","3","45","0.224222717908751","0.167813928592593","0.280631507224909"
"Nein","2011","Mecklenburg-Vorpommern","4","23","","",""
"Nein","2011","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","","","",""
"Nein","2011","Sachsen","1 Einkommensschwächstes Quintil","","","",""
"Nein","2011","Sachsen","2","275","","",""
"Nein","2011","Sachsen","3","220","","",""
"Nein","2011","Sachsen","4","137","","",""
"Nein","2011","Sachsen","5 Einkommensstärkstes Quintil","","","",""
"Nein","2011","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","","","",""
"Nein","2011","Sachsen-Anhalt","2","199","","",""
"Nein","2011","Sachsen-Anhalt","3","90","0.259835205422192","0.211635127522991","0.308035283321392"
"Nein","2011","Sachsen-Anhalt","4","74","0.250413668266317","0.19825037544249","0.302576961090144"
"Nein","2011","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","","","",""
"Nein","2011","Thueringen","1 Einkommensschwächstes Quintil","","","",""
"Nein","2011","Thueringen","2","126","","",""
"Nein","2011","Thueringen","3","104","","",""
"Nein","2011","Thueringen","4","86","0.325390580334115","0.273733097689695","0.377048062978535"
"Nein","2011","Thueringen","5 Einkommensstärkstes Quintil","","","",""
"Ja","2012","Schleswig-Holstein","1 Einkommensschwächstes Quintil","","","",""
"Ja","2012","Schleswig-Holstein","2","313","0.868376772771281","0.833404711271913","0.903348834270648"
"Ja","2012","Schleswig-Holstein","3","256","","",""
"Ja","2012","Schleswig-Holstein","4","325","0.881638517699186","0.847698743814727","0.915578291583644"
"Ja","2012","Schleswig-Holstein","5 Einkommensstärkstes Quintil","","","",""
"Ja","2012","Hamburg","1 Einkommensschwächstes Quintil","","","",""
"Ja","2012","Hamburg","2","69","0.633279558263082","0.53083145493613","0.735727661590033"
"Ja","2012","Hamburg","3","145","","",""
"Ja","2012","Hamburg","4","140","","",""
"Ja","2012","Hamburg","5 Einkommensstärkstes Quintil","","","",""
"Ja","2012","Niedersachsen","1 Einkommensschwächstes Quintil","","","",""
"Ja","2012","Niedersachsen","2","738","0.868704189848149","0.845946702956931","0.891461676739367"
"Ja","2012","Niedersachsen","3","669","0.888240611295866","0.866186102914159","0.910295119677572"
"Ja","2012","Niedersachsen","4","837","0.929396130404163","0.912538327840072","0.946253932968255"
"Ja","2012","Niedersachsen","5 Einkommensstärkstes Quintil","","","",""
"Ja","2012","Bremen","1 Einkommensschwächstes Quintil","","","",""
"Ja","2012","Bremen","2","67","0.877945385898875","0.801802423739762","0.954088348057988"
"Ja","2012","Bremen","3","63","0.869174526325939","0.790179686337314","0.948169366314563"
"Ja","2012","Bremen","4","51","0.980325762512555","0.943284534711352","1.01736699031376"
"Ja","2012","Bremen","5 Einkommensstärkstes Quintil","","","",""
"Ja","2012","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","","","",""
"Ja","2012","Nordrhein-Westfalen","2","1558","","",""
"Ja","2012","Nordrhein-Westfalen","3","1437","","",""
"Ja","2012","Nordrhein-Westfalen","4","1633","","",""
"Ja","2012","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","","","",""
"Ja","2012","Hessen","1 Einkommensschwächstes Quintil","","","",""
"Ja","2012","Hessen","2","437","0.866938865545273","0.837227946914773","0.896649784175773"
"Ja","2012","Hessen","3","517","0.799266285768355","0.76773743407821","0.8307951374585"
"Ja","2012","Hessen","4","532","0.817316617378414","0.78742666220517","0.847206572551658"
"Ja","2012","Hessen","5 Einkommensstärkstes Quintil","","","",""
"Ja","2012","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","","","",""
"Ja","2012","Rheinland-Pfalz,Saarland","2","408","0.792092067017131","0.756628088050708","0.827556045983553"
"Ja","2012","Rheinland-Pfalz,Saarland","3","434","0.856528531138448","0.825832451184595","0.8872246110923"
"Ja","2012","Rheinland-Pfalz,Saarland","4","448","0.864524036130883","0.835277470171901","0.893770602089865"
"Ja","2012","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","","","",""
"Ja","2012","Baden-Wuerttemberg","1 Einkommensschwächstes Quintil","","","",""
"Ja","2012","Baden-Wuerttemberg","2","817","0.862312782146957","0.840297081902292","0.884328482391623"
"Ja","2012","Baden-Wuerttemberg","3","947","0.897058014382642","0.878959605382119","0.915156423383166"
"Ja","2012","Baden-Wuerttemberg","4","1260","","",""
"Ja","2012","Baden-Wuerttemberg","5 Einkommensstärkstes Quintil","","","",""
"Ja","2012","Bayern","1 Einkommensschwächstes Quintil","","","",""
"Ja","2012","Bayern","2","1137","","",""
"Ja","2012","Bayern","3","1387","","",""
"Ja","2012","Bayern","4","1513","","",""
"Ja","2012","Bayern","5 Einkommensstärkstes Quintil","","","",""
"Ja","2012","Saarland","1 Einkommensschwächstes Quintil","","","",""
"Ja","2012","Saarland","2","","","",""
"Ja","2012","Saarland","3","","","",""
"Ja","2012","Saarland","4","","","",""
"Ja","2012","Saarland","5 Einkommensstärkstes Quintil","","","",""
"Ja","2012","Berlin","1 Einkommensschwächstes Quintil","","","",""
"Ja","2012","Berlin","2","238","","",""
"Ja","2012","Berlin","3","247","","",""
"Ja","2012","Berlin","4","287","","",""
"Ja","2012","Berlin","5 Einkommensstärkstes Quintil","","","",""
"Ja","2012","Brandenburg","1 Einkommensschwächstes Quintil","","","",""
"Ja","2012","Brandenburg","2","264","","",""
"Ja","2012","Brandenburg","3","206","","",""
"Ja","2012","Brandenburg","4","207","","",""
"Ja","2012","Brandenburg","5 Einkommensstärkstes Quintil","","","",""
"Ja","2012","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","","","",""
"Ja","2012","Mecklenburg-Vorpommern","2","179","","",""
"Ja","2012","Mecklenburg-Vorpommern","3","135","","",""
"Ja","2012","Mecklenburg-Vorpommern","4","147","","",""
"Ja","2012","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","","","",""
"Ja","2012","Sachsen","1 Einkommensschwächstes Quintil","","","",""
"Ja","2012","Sachsen","2","333","0.497856216814013","0.457511367509827","0.538201066118199"
"Ja","2012","Sachsen","3","456","0.697328233608337","0.66287402177639","0.731782445440284"
"Ja","2012","Sachsen","4","408","0.785237744837128","0.750143590607296","0.820331899066961"
"Ja","2012","Sachsen","5 Einkommensstärkstes Quintil","","","",""
"Ja","2012","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","","","",""
"Ja","2012","Sachsen-Anhalt","2","202","","",""
"Ja","2012","Sachsen-Anhalt","3","222","","",""
"Ja","2012","Sachsen-Anhalt","4","175","","",""
"Ja","2012","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","","","",""
"Ja","2012","Thueringen","1 Einkommensschwächstes Quintil","","","",""
"Ja","2012","Thueringen","2","223","","",""
"Ja","2012","Thueringen","3","257","","",""
"Ja","2012","Thueringen","4","205","","",""
"Ja","2012","Thueringen","5 Einkommensstärkstes Quintil","","","",""
"Nein","2012","Schleswig-Holstein","1 Einkommensschwächstes Quintil","","","",""
"Nein","2012","Schleswig-Holstein","2","46","0.131623227228719","0.0966511657293517","0.166595288728087"
"Nein","2012","Schleswig-Holstein","3","20","","",""
"Nein","2012","Schleswig-Holstein","4","23","","",""
"Nein","2012","Schleswig-Holstein","5 Einkommensstärkstes Quintil","","","",""
"Nein","2012","Hamburg","1 Einkommensschwächstes Quintil","","","",""
"Nein","2012","Hamburg","2","16","","",""
"Nein","2012","Hamburg","3","3","","",""
"Nein","2012","Hamburg","4","11","","",""
"Nein","2012","Hamburg","5 Einkommensstärkstes Quintil","","","",""
"Nein","2012","Niedersachsen","1 Einkommensschwächstes Quintil","","","",""
"Nein","2012","Niedersachsen","2","108","","",""
"Nein","2012","Niedersachsen","3","115","","",""
"Nein","2012","Niedersachsen","4","50","0.0706038695958369","0.0537460670317455","0.0874616721599283"
"Nein","2012","Niedersachsen","5 Einkommensstärkstes Quintil","","","",""
"Nein","2012","Bremen","1 Einkommensschwächstes Quintil","","","",""
"Nein","2012","Bremen","2","4","0.122054614101125","0.045911651942012","0.198197576260238"
"Nein","2012","Bremen","3","7","0.130825473674061","0.051830633685437","0.209820313662686"
"Nein","2012","Bremen","4","3","","",""
"Nein","2012","Bremen","5 Einkommensstärkstes Quintil","","","",""
"Nein","2012","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","","","",""
"Nein","2012","Nordrhein-Westfalen","2","202","","",""
"Nein","2012","Nordrhein-Westfalen","3","234","","",""
"Nein","2012","Nordrhein-Westfalen","4","222","","",""
"Nein","2012","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","","","",""
"Nein","2012","Hessen","1 Einkommensschwächstes Quintil","","","",""
