"plh0012_h","year","migback","sex","n","percent","lower_confidence","upper_confidence"
"SPD/Buendnis90/Gruene","2006","indirekter Migrationshintergrund","maennlich","","","",""
"SPD/Buendnis90/Gruene","2006","indirekter Migrationshintergrund","weiblich","","","",""
"SPD/CDU","2006","kein Migrationshintergrund","maennlich","","","",""
"SPD/CDU","2006","kein Migrationshintergrund","weiblich","","","",""
"SPD/CDU","2006","direkter Migrationshintergrund","maennlich","","","",""
"SPD/CDU","2006","direkter Migrationshintergrund","weiblich","","","",""
"SPD/CDU","2006","indirekter Migrationshintergrund","maennlich","","","",""
"SPD/CDU","2006","indirekter Migrationshintergrund","weiblich","","","",""
"SPD/FDP","2006","kein Migrationshintergrund","maennlich","","","",""
"SPD/FDP","2006","kein Migrationshintergrund","weiblich","","","",""
"SPD/FDP","2006","direkter Migrationshintergrund","maennlich","","","",""
"SPD/FDP","2006","direkter Migrationshintergrund","weiblich","","","",""
"SPD/FDP","2006","indirekter Migrationshintergrund","maennlich","","","",""
"SPD/FDP","2006","indirekter Migrationshintergrund","weiblich","","","",""
"SPD/DVU(Rep/NPD)","2006","kein Migrationshintergrund","maennlich","","","",""
"SPD/DVU(Rep/NPD)","2006","kein Migrationshintergrund","weiblich","","","",""
"SPD/DVU(Rep/NPD)","2006","direkter Migrationshintergrund","maennlich","","","",""
"SPD/DVU(Rep/NPD)","2006","direkter Migrationshintergrund","weiblich","","","",""
"SPD/DVU(Rep/NPD)","2006","indirekter Migrationshintergrund","maennlich","","","",""
"SPD/DVU(Rep/NPD)","2006","indirekter Migrationshintergrund","weiblich","","","",""
"CDU/CSU","2006","kein Migrationshintergrund","maennlich","","","",""
"CDU/CSU","2006","kein Migrationshintergrund","weiblich","","","",""
"CDU/CSU","2006","direkter Migrationshintergrund","maennlich","","","",""
"CDU/CSU","2006","direkter Migrationshintergrund","weiblich","","","",""
"CDU/CSU","2006","indirekter Migrationshintergrund","maennlich","","","",""
"CDU/CSU","2006","indirekter Migrationshintergrund","weiblich","","","",""
"CDU/FDP","2006","kein Migrationshintergrund","maennlich","","","",""
"CDU/FDP","2006","kein Migrationshintergrund","weiblich","","","",""
"CDU/FDP","2006","direkter Migrationshintergrund","maennlich","","","",""
"CDU/FDP","2006","direkter Migrationshintergrund","weiblich","","","",""
"CDU/FDP","2006","indirekter Migrationshintergrund","maennlich","","","",""
"CDU/FDP","2006","indirekter Migrationshintergrund","weiblich","","","",""
"CDU/Buendnis90/Gruene","2006","kein Migrationshintergrund","maennlich","","","",""
"CDU/Buendnis90/Gruene","2006","kein Migrationshintergrund","weiblich","","","",""
"CDU/Buendnis90/Gruene","2006","direkter Migrationshintergrund","maennlich","","","",""
"CDU/Buendnis90/Gruene","2006","direkter Migrationshintergrund","weiblich","","","",""
"CDU/Buendnis90/Gruene","2006","indirekter Migrationshintergrund","maennlich","","","",""
"CDU/Buendnis90/Gruene","2006","indirekter Migrationshintergrund","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","2006","kein Migrationshintergrund","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","2006","kein Migrationshintergrund","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","2006","direkter Migrationshintergrund","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","2006","direkter Migrationshintergrund","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","2006","indirekter Migrationshintergrund","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","2006","indirekter Migrationshintergrund","weiblich","","","",""
"SPD/Die Linke","2006","kein Migrationshintergrund","maennlich","","","",""
"SPD/Die Linke","2006","kein Migrationshintergrund","weiblich","","","",""
"SPD/Die Linke","2006","direkter Migrationshintergrund","maennlich","","","",""
"SPD/Die Linke","2006","direkter Migrationshintergrund","weiblich","","","",""
"SPD/Die Linke","2006","indirekter Migrationshintergrund","maennlich","","","",""
"SPD/Die Linke","2006","indirekter Migrationshintergrund","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","2006","kein Migrationshintergrund","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","2006","kein Migrationshintergrund","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","2006","direkter Migrationshintergrund","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","2006","direkter Migrationshintergrund","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","2006","indirekter Migrationshintergrund","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","2006","indirekter Migrationshintergrund","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","2006","kein Migrationshintergrund","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","2006","kein Migrationshintergrund","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","2006","direkter Migrationshintergrund","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","2006","direkter Migrationshintergrund","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","2006","indirekter Migrationshintergrund","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","2006","indirekter Migrationshintergrund","weiblich","","","",""
"CDU/Die Linke","2006","kein Migrationshintergrund","maennlich","","","",""
"CDU/Die Linke","2006","kein Migrationshintergrund","weiblich","","","",""
"CDU/Die Linke","2006","direkter Migrationshintergrund","maennlich","","","",""
"CDU/Die Linke","2006","direkter Migrationshintergrund","weiblich","","","",""
"CDU/Die Linke","2006","indirekter Migrationshintergrund","maennlich","","","",""
"CDU/Die Linke","2006","indirekter Migrationshintergrund","weiblich","","","",""
"CDU/DVU(Rep/NPD)","2006","kein Migrationshintergrund","maennlich","","","",""
"CDU/DVU(Rep/NPD)","2006","kein Migrationshintergrund","weiblich","","","",""
"CDU/DVU(Rep/NPD)","2006","direkter Migrationshintergrund","maennlich","","","",""
"CDU/DVU(Rep/NPD)","2006","direkter Migrationshintergrund","weiblich","","","",""
"CDU/DVU(Rep/NPD)","2006","indirekter Migrationshintergrund","maennlich","","","",""
"CDU/DVU(Rep/NPD)","2006","indirekter Migrationshintergrund","weiblich","","","",""
"CSU/FDP","2006","kein Migrationshintergrund","maennlich","","","",""
"CSU/FDP","2006","kein Migrationshintergrund","weiblich","","","",""
"CSU/FDP","2006","direkter Migrationshintergrund","maennlich","","","",""
"CSU/FDP","2006","direkter Migrationshintergrund","weiblich","","","",""
"CSU/FDP","2006","indirekter Migrationshintergrund","maennlich","","","",""
"CSU/FDP","2006","indirekter Migrationshintergrund","weiblich","","","",""
"Gruene/FDP","2006","kein Migrationshintergrund","maennlich","","","",""
"Gruene/FDP","2006","kein Migrationshintergrund","weiblich","","","",""
"Gruene/FDP","2006","direkter Migrationshintergrund","maennlich","","","",""
"Gruene/FDP","2006","direkter Migrationshintergrund","weiblich","","","",""
"Gruene/FDP","2006","indirekter Migrationshintergrund","maennlich","","","",""
"Gruene/FDP","2006","indirekter Migrationshintergrund","weiblich","","","",""
"FDP/Die Linke","2006","kein Migrationshintergrund","maennlich","","","",""
"FDP/Die Linke","2006","kein Migrationshintergrund","weiblich","","","",""
"FDP/Die Linke","2006","direkter Migrationshintergrund","maennlich","","","",""
"FDP/Die Linke","2006","direkter Migrationshintergrund","weiblich","","","",""
"FDP/Die Linke","2006","indirekter Migrationshintergrund","maennlich","","","",""
"FDP/Die Linke","2006","indirekter Migrationshintergrund","weiblich","","","",""
"FDP/NPD","2006","kein Migrationshintergrund","maennlich","","","",""
"FDP/NPD","2006","kein Migrationshintergrund","weiblich","","","",""
"FDP/NPD","2006","direkter Migrationshintergrund","maennlich","","","",""
"FDP/NPD","2006","direkter Migrationshintergrund","weiblich","","","",""
"FDP/NPD","2006","indirekter Migrationshintergrund","maennlich","","","",""
"FDP/NPD","2006","indirekter Migrationshintergrund","weiblich","","","",""
"Piratenpartei","2006","kein Migrationshintergrund","maennlich","","","",""
"Piratenpartei","2006","kein Migrationshintergrund","weiblich","","","",""
"Piratenpartei","2006","direkter Migrationshintergrund","maennlich","","","",""
"Piratenpartei","2006","direkter Migrationshintergrund","weiblich","","","",""
"Piratenpartei","2006","indirekter Migrationshintergrund","maennlich","","","",""
"Piratenpartei","2006","indirekter Migrationshintergrund","weiblich","","","",""
"AfD","2006","kein Migrationshintergrund","maennlich","","","",""
"AfD","2006","kein Migrationshintergrund","weiblich","","","",""
"AfD","2006","direkter Migrationshintergrund","maennlich","","","",""
"AfD","2006","direkter Migrationshintergrund","weiblich","","","",""
"AfD","2006","indirekter Migrationshintergrund","maennlich","","","",""
"AfD","2006","indirekter Migrationshintergrund","weiblich","","","",""
"CDU+/oder CSU/AfD","2006","kein Migrationshintergrund","maennlich","","","",""
"CDU+/oder CSU/AfD","2006","kein Migrationshintergrund","weiblich","","","",""
"CDU+/oder CSU/AfD","2006","direkter Migrationshintergrund","maennlich","","","",""
"CDU+/oder CSU/AfD","2006","direkter Migrationshintergrund","weiblich","","","",""
"CDU+/oder CSU/AfD","2006","indirekter Migrationshintergrund","maennlich","","","",""
"CDU+/oder CSU/AfD","2006","indirekter Migrationshintergrund","weiblich","","","",""
"SPD/AfD","2006","kein Migrationshintergrund","maennlich","","","",""
"SPD/AfD","2006","kein Migrationshintergrund","weiblich","","","",""
"SPD/AfD","2006","direkter Migrationshintergrund","maennlich","","","",""
"SPD/AfD","2006","direkter Migrationshintergrund","weiblich","","","",""
"SPD/AfD","2006","indirekter Migrationshintergrund","maennlich","","","",""
"SPD/AfD","2006","indirekter Migrationshintergrund","weiblich","","","",""
"SPD","2007","kein Migrationshintergrund","maennlich","1404","0.347073551122368","0.332642337997707","0.36150476424703"
"SPD","2007","kein Migrationshintergrund","weiblich","1388","0.379497557775555","0.3641692586627","0.39482585688841"
"SPD","2007","direkter Migrationshintergrund","maennlich","136","0.45645689561151","0.401098336471214","0.511815454751806"
"SPD","2007","direkter Migrationshintergrund","weiblich","107","0.418494084156247","0.361321633979473","0.475666534333021"
"SPD","2007","indirekter Migrationshintergrund","maennlich","58","0.529000141735173","0.437770188286138","0.620230095184208"
"SPD","2007","indirekter Migrationshintergrund","weiblich","51","0.312153722599375","0.22352318239395","0.4007842628048"
"CDU","2007","kein Migrationshintergrund","maennlich","1395","0.318960650858335","0.304831547333931","0.33308975438274"
"CDU","2007","kein Migrationshintergrund","weiblich","1239","0.317588238613225","0.302882962506961","0.332293514719489"
"CDU","2007","direkter Migrationshintergrund","maennlich","112","0.309570900741326","0.258189314748151","0.360952486734501"
"CDU","2007","direkter Migrationshintergrund","weiblich","114","0.301546066377676","0.248358417627596","0.354733715127756"
"CDU","2007","indirekter Migrationshintergrund","maennlich","","","",""
"CDU","2007","indirekter Migrationshintergrund","weiblich","","","",""
"CSU","2007","kein Migrationshintergrund","maennlich","318","0.0805308476790377","0.0722816888200462","0.0887800065380292"
"CSU","2007","kein Migrationshintergrund","weiblich","259","0.0755495110765312","0.0672016467216688","0.0838973754313935"
"CSU","2007","direkter Migrationshintergrund","maennlich","","","",""
"CSU","2007","direkter Migrationshintergrund","weiblich","","","",""
"CSU","2007","indirekter Migrationshintergrund","maennlich","","","",""
"CSU","2007","indirekter Migrationshintergrund","weiblich","","","",""
"FDP","2007","kein Migrationshintergrund","maennlich","285","0.0567114363973955","0.0496998295200068","0.0637230432747843"
"FDP","2007","kein Migrationshintergrund","weiblich","141","0.0277821613623543","0.022590784780574","0.0329735379441347"
"FDP","2007","direkter Migrationshintergrund","maennlich","","","",""
"FDP","2007","direkter Migrationshintergrund","weiblich","","","",""
"FDP","2007","indirekter Migrationshintergrund","maennlich","","","",""
"FDP","2007","indirekter Migrationshintergrund","weiblich","","","",""
"Buendnis90/Gruene","2007","kein Migrationshintergrund","maennlich","327","0.0898477312784499","0.0811787006812704","0.0985167618756295"
"Buendnis90/Gruene","2007","kein Migrationshintergrund","weiblich","473","0.111709470451716","0.101759077341141","0.121659863562292"
"Buendnis90/Gruene","2007","direkter Migrationshintergrund","maennlich","","","",""
"Buendnis90/Gruene","2007","direkter Migrationshintergrund","weiblich","","","",""
"Buendnis90/Gruene","2007","indirekter Migrationshintergrund","maennlich","","","",""
"Buendnis90/Gruene","2007","indirekter Migrationshintergrund","weiblich","","","",""
"Die Linke","2007","kein Migrationshintergrund","maennlich","280","0.06208969493941","0.0547740879367007","0.0694053019421193"
"Die Linke","2007","kein Migrationshintergrund","weiblich","242","0.0583278756617423","0.0509249112222593","0.0657308401012254"
"Die Linke","2007","direkter Migrationshintergrund","maennlich","","","",""
"Die Linke","2007","direkter Migrationshintergrund","weiblich","","","",""
"Die Linke","2007","indirekter Migrationshintergrund","maennlich","","","",""
"Die Linke","2007","indirekter Migrationshintergrund","weiblich","","","",""
"NPD/Republikaner/Die Rechte","2007","kein Migrationshintergrund","maennlich","86","0.0233615900922228","0.0187825120000125","0.0279406681844332"
"NPD/Republikaner/Die Rechte","2007","kein Migrationshintergrund","weiblich","","","",""
"NPD/Republikaner/Die Rechte","2007","direkter Migrationshintergrund","maennlich","","","",""
"NPD/Republikaner/Die Rechte","2007","direkter Migrationshintergrund","weiblich","","","",""
"NPD/Republikaner/Die Rechte","2007","indirekter Migrationshintergrund","maennlich","","","",""
"NPD/Republikaner/Die Rechte","2007","indirekter Migrationshintergrund","weiblich","","","",""
"Andere","2007","kein Migrationshintergrund","maennlich","45","0.0109187051944571","0.00776833554692938","0.0140690748419848"
"Andere","2007","kein Migrationshintergrund","weiblich","","","",""
"Andere","2007","direkter Migrationshintergrund","maennlich","","","",""
"Andere","2007","direkter Migrationshintergrund","weiblich","","","",""
"Andere","2007","indirekter Migrationshintergrund","maennlich","","","",""
"Andere","2007","indirekter Migrationshintergrund","weiblich","","","",""
"SPD/Buendnis90/Gruene","2007","kein Migrationshintergrund","maennlich","","","",""
"SPD/Buendnis90/Gruene","2007","kein Migrationshintergrund","weiblich","","","",""
"SPD/Buendnis90/Gruene","2007","direkter Migrationshintergrund","maennlich","","","",""
"SPD/Buendnis90/Gruene","2007","direkter Migrationshintergrund","weiblich","","","",""
"SPD/Buendnis90/Gruene","2007","indirekter Migrationshintergrund","maennlich","","","",""
"SPD/Buendnis90/Gruene","2007","indirekter Migrationshintergrund","weiblich","","","",""
"SPD/CDU","2007","kein Migrationshintergrund","maennlich","","","",""
"SPD/CDU","2007","kein Migrationshintergrund","weiblich","","","",""
"SPD/CDU","2007","direkter Migrationshintergrund","maennlich","","","",""
"SPD/CDU","2007","direkter Migrationshintergrund","weiblich","","","",""
"SPD/CDU","2007","indirekter Migrationshintergrund","maennlich","","","",""
"SPD/CDU","2007","indirekter Migrationshintergrund","weiblich","","","",""
"SPD/FDP","2007","kein Migrationshintergrund","maennlich","","","",""
"SPD/FDP","2007","kein Migrationshintergrund","weiblich","","","",""
"SPD/FDP","2007","direkter Migrationshintergrund","maennlich","","","",""
"SPD/FDP","2007","direkter Migrationshintergrund","weiblich","","","",""
"SPD/FDP","2007","indirekter Migrationshintergrund","maennlich","","","",""
"SPD/FDP","2007","indirekter Migrationshintergrund","weiblich","","","",""
