"plh0012_h","year","migback","sampreg","n","percent","lower_confidence","upper_confidence"
"CDU","2007","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","213","0.298832680142402","0.261188416944531","0.336476943340273"
"CDU","2007","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU","2007","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","41","0.169178148255897","0.118829898473179","0.219526398038615"
"CDU","2007","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CSU","2007","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","572","0.093418600397927","0.0862904571215419","0.100546743674312"
"CSU","2007","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CSU","2007","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","33","0.065955547218669","0.0455436506077468","0.0863674438295912"
"CSU","2007","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CSU","2007","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CSU","2007","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"FDP","2007","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","350","0.0427356605870733","0.0377815295314292","0.0476897916427173"
"FDP","2007","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","76","0.0446169295575196","0.0345848047832125","0.0546490543318267"
"FDP","2007","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"FDP","2007","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"FDP","2007","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"FDP","2007","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene","2007","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","687","0.103534643849929","0.0960724600388351","0.110996827661023"
"Buendnis90/Gruene","2007","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","113","0.0834765732825531","0.0700362905067452","0.096916856058361"
"Buendnis90/Gruene","2007","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","42","0.0867790089810851","0.0636280380854717","0.109929979876699"
"Buendnis90/Gruene","2007","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene","2007","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene","2007","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke","2007","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","113","0.0187499932495243","0.0154276329056911","0.0220723535933576"
"Die Linke","2007","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","409","0.266581868318943","0.245096369573967","0.288067367063919"
"Die Linke","2007","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke","2007","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke","2007","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke","2007","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","2007","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","74","0.0132642079436628","0.0104620188280473","0.0160663970592782"
"NPD/Republikaner/Die Rechte","2007","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","38","0.0357556119513023","0.0267332554759276","0.0447779684266769"
"NPD/Republikaner/Die Rechte","2007","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","2007","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","2007","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","2007","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Andere","2007","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","57","0.00858328747760211","0.00632379298470412","0.0108427819705001"
"Andere","2007","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Andere","2007","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Andere","2007","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Andere","2007","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Andere","2007","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","2007","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","2007","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","2007","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","2007","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","2007","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","2007","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/CDU","2007","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/CDU","2007","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/CDU","2007","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/CDU","2007","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/CDU","2007","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/CDU","2007","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","2007","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","2007","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","2007","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","2007","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","2007","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","2007","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","2007","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","2007","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","2007","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","2007","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","2007","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","2007","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","2007","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","30","0.00257654968157331","0.00133485337888843","0.0038182459842582"
"CDU/CSU","2007","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","2007","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU/CSU","2007","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","2007","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU/CSU","2007","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","2007","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","2007","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","2007","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","2007","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","2007","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","2007","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","2007","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","2007","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","2007","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","2007","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","2007","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","2007","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","2007","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","2007","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","2007","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","2007","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","2007","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","2007","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Die Linke","2007","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Die Linke","2007","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Die Linke","2007","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Die Linke","2007","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Die Linke","2007","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Die Linke","2007","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","2007","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","2007","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","2007","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","2007","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","2007","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","2007","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","2007","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","2007","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","2007","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","2007","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","2007","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","2007","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Die Linke","2007","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Die Linke","2007","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Die Linke","2007","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Die Linke","2007","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Die Linke","2007","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Die Linke","2007","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","2007","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","2007","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","2007","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","2007","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","2007","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","2007","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CSU/FDP","2007","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CSU/FDP","2007","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CSU/FDP","2007","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CSU/FDP","2007","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CSU/FDP","2007","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CSU/FDP","2007","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/FDP","2007","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/FDP","2007","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/FDP","2007","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/FDP","2007","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/FDP","2007","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/FDP","2007","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"FDP/Die Linke","2007","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"FDP/Die Linke","2007","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"FDP/Die Linke","2007","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"FDP/Die Linke","2007","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"FDP/Die Linke","2007","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"FDP/Die Linke","2007","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"FDP/NPD","2007","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"FDP/NPD","2007","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"FDP/NPD","2007","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"FDP/NPD","2007","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"FDP/NPD","2007","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"FDP/NPD","2007","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Piratenpartei","2007","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Piratenpartei","2007","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Piratenpartei","2007","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Piratenpartei","2007","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Piratenpartei","2007","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Piratenpartei","2007","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"AfD","2007","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
