"plh0012_h","year","sampreg","sex","n","percent","lower_confidence","upper_confidence"
"FDP/Die Linke","2005","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"FDP/Die Linke","2005","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"FDP/Die Linke","2005","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"FDP/NPD","2005","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"FDP/NPD","2005","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"FDP/NPD","2005","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"FDP/NPD","2005","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Piratenpartei","2005","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Piratenpartei","2005","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Piratenpartei","2005","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Piratenpartei","2005","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"AfD","2005","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"AfD","2005","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"AfD","2005","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"AfD","2005","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"CDU+/oder CSU/AfD","2005","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"CDU+/oder CSU/AfD","2005","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"CDU+/oder CSU/AfD","2005","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"CDU+/oder CSU/AfD","2005","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"SPD/AfD","2005","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"SPD/AfD","2005","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"SPD/AfD","2005","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"SPD/AfD","2005","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"SPD","2006","Westdeutschland, alte Bundeslaender","maennlich","1635","0.391240179222563","0.37672414791145","0.405756210533677"
"SPD","2006","Westdeutschland, alte Bundeslaender","weiblich","1589","0.397061443798508","0.382158884355431","0.411964003241584"
"SPD","2006","Ostdeutschland, neue Bundeslaender","maennlich","291","0.275729363846474","0.248621843641071","0.302836884051876"
"SPD","2006","Ostdeutschland, neue Bundeslaender","weiblich","296","0.295429723971721","0.266718515209938","0.324140932733504"
"CDU","2006","Westdeutschland, alte Bundeslaender","maennlich","1445","0.313879486985265","0.300076125855201","0.327682848115328"
"CDU","2006","Westdeutschland, alte Bundeslaender","weiblich","1446","0.34518148004165","0.330701108809304","0.359661851273997"
"CDU","2006","Ostdeutschland, neue Bundeslaender","maennlich","336","0.308250892922508","0.280240170040502","0.336261615804515"
"CDU","2006","Ostdeutschland, neue Bundeslaender","weiblich","334","0.332747785544657","0.303095046016179","0.362400525073135"
"CSU","2006","Westdeutschland, alte Bundeslaender","maennlich","400","0.0846354780826333","0.0763565054825181","0.0929144506827486"
"CSU","2006","Westdeutschland, alte Bundeslaender","weiblich","315","0.0766804101334865","0.0685761436257374","0.0847846766412356"
"CSU","2006","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"CSU","2006","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"FDP","2006","Westdeutschland, alte Bundeslaender","maennlich","263","0.0614642427483588","0.0543202688209924","0.0686082166757253"
"FDP","2006","Westdeutschland, alte Bundeslaender","weiblich","140","0.028957361306793","0.0238500289718889","0.034064693641697"
"FDP","2006","Ostdeutschland, neue Bundeslaender","maennlich","59","0.0502338256638006","0.0369841783596609","0.0634834729679404"
"FDP","2006","Ostdeutschland, neue Bundeslaender","weiblich","31","0.0274051724450373","0.017131056292559","0.0376792885975155"
"Buendnis90/Gruene","2006","Westdeutschland, alte Bundeslaender","maennlich","348","0.0812311765061355","0.0731053475193336","0.0893570054929375"
"Buendnis90/Gruene","2006","Westdeutschland, alte Bundeslaender","weiblich","476","0.101097870111162","0.0919161788867653","0.110279561335558"
"Buendnis90/Gruene","2006","Ostdeutschland, neue Bundeslaender","maennlich","53","0.0412295518128286","0.0291692141202458","0.0532898895054114"
"Buendnis90/Gruene","2006","Ostdeutschland, neue Bundeslaender","weiblich","65","0.0759622690574145","0.0592895650220146","0.0926349730928144"
"Die Linke","2006","Westdeutschland, alte Bundeslaender","maennlich","96","0.0237845421935075","0.0192521924027223","0.0283168919842927"
"Die Linke","2006","Westdeutschland, alte Bundeslaender","weiblich","62","0.0183239996107638","0.0142390218214613","0.0224089774000663"
"Die Linke","2006","Ostdeutschland, neue Bundeslaender","maennlich","240","0.239427538835902","0.213542120351282","0.265312957320522"
"Die Linke","2006","Ostdeutschland, neue Bundeslaender","weiblich","218","0.247901305211961","0.220728213907755","0.275074396516168"
"NPD/Republikaner/Die Rechte","2006","Westdeutschland, alte Bundeslaender","maennlich","65","0.0197615631594626","0.0156217599890422","0.023901366329883"
"NPD/Republikaner/Die Rechte","2006","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"NPD/Republikaner/Die Rechte","2006","Ostdeutschland, neue Bundeslaender","maennlich","42","0.0631419412857468","0.0483884873459882","0.0778953952255054"
"NPD/Republikaner/Die Rechte","2006","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Andere","2006","Westdeutschland, alte Bundeslaender","maennlich","42","0.0104211156383684","0.00740056932625154","0.0134416619504852"
"Andere","2006","Westdeutschland, alte Bundeslaender","weiblich","32","0.00867115935521157","0.00584730086029631","0.0114950178501268"
"Andere","2006","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Andere","2006","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"SPD/Buendnis90/Gruene","2006","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"SPD/Buendnis90/Gruene","2006","Westdeutschland, alte Bundeslaender","weiblich","36","0.0104310968523074","0.00733664674861343","0.0135255469560013"
"SPD/Buendnis90/Gruene","2006","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"SPD/Buendnis90/Gruene","2006","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"SPD/CDU","2006","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"SPD/CDU","2006","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"SPD/CDU","2006","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"SPD/CDU","2006","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"SPD/FDP","2006","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"SPD/FDP","2006","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"SPD/FDP","2006","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"SPD/FDP","2006","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"SPD/DVU(Rep/NPD)","2006","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"SPD/DVU(Rep/NPD)","2006","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"SPD/DVU(Rep/NPD)","2006","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"SPD/DVU(Rep/NPD)","2006","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"CDU/CSU","2006","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"CDU/CSU","2006","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"CDU/CSU","2006","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"CDU/CSU","2006","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"CDU/FDP","2006","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"CDU/FDP","2006","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"CDU/FDP","2006","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"CDU/FDP","2006","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"CDU/Buendnis90/Gruene","2006","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"CDU/Buendnis90/Gruene","2006","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"CDU/Buendnis90/Gruene","2006","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"CDU/Buendnis90/Gruene","2006","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","2006","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","2006","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","2006","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","2006","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"SPD/Die Linke","2006","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"SPD/Die Linke","2006","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"SPD/Die Linke","2006","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"SPD/Die Linke","2006","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","2006","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","2006","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","2006","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","2006","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","2006","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","2006","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","2006","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","2006","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"CDU/Die Linke","2006","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"CDU/Die Linke","2006","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"CDU/Die Linke","2006","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"CDU/Die Linke","2006","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"CDU/DVU(Rep/NPD)","2006","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"CDU/DVU(Rep/NPD)","2006","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"CDU/DVU(Rep/NPD)","2006","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"CDU/DVU(Rep/NPD)","2006","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"CSU/FDP","2006","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"CSU/FDP","2006","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"CSU/FDP","2006","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"CSU/FDP","2006","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Gruene/FDP","2006","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Gruene/FDP","2006","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Gruene/FDP","2006","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Gruene/FDP","2006","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"FDP/Die Linke","2006","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"FDP/Die Linke","2006","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"FDP/Die Linke","2006","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"FDP/Die Linke","2006","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"FDP/NPD","2006","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"FDP/NPD","2006","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"FDP/NPD","2006","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"FDP/NPD","2006","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Piratenpartei","2006","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Piratenpartei","2006","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Piratenpartei","2006","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Piratenpartei","2006","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"AfD","2006","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"AfD","2006","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"AfD","2006","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"AfD","2006","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"CDU+/oder CSU/AfD","2006","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"CDU+/oder CSU/AfD","2006","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"CDU+/oder CSU/AfD","2006","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"CDU+/oder CSU/AfD","2006","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"SPD/AfD","2006","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"SPD/AfD","2006","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"SPD/AfD","2006","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"SPD/AfD","2006","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"SPD","2007","Westdeutschland, alte Bundeslaender","maennlich","1356","0.375424148016088","0.35986758677193","0.390980709260245"
"SPD","2007","Westdeutschland, alte Bundeslaender","weiblich","1311","0.395999352764869","0.379708249397248","0.41229045613249"
"SPD","2007","Ostdeutschland, neue Bundeslaender","maennlich","242","0.28532022148452","0.255552610478506","0.315087832490534"
"SPD","2007","Ostdeutschland, neue Bundeslaender","weiblich","235","0.297427839047381","0.26532705510084","0.329528622993921"
"CDU","2007","Westdeutschland, alte Bundeslaender","maennlich","1260","0.320411889077253","0.305420664710369","0.335403113444137"
"CDU","2007","Westdeutschland, alte Bundeslaender","weiblich","1141","0.32289849969079","0.307322911331986","0.338474088049594"
"CDU","2007","Ostdeutschland, neue Bundeslaender","maennlich","272","0.275896066888828","0.246431832112667","0.305360301664988"
"CDU","2007","Ostdeutschland, neue Bundeslaender","weiblich","232","0.2586543398831","0.227904021142167","0.289404658624034"
"CSU","2007","Westdeutschland, alte Bundeslaender","maennlich","336","0.090001015105924","0.0808070243139944","0.0991950058978536"
"CSU","2007","Westdeutschland, alte Bundeslaender","weiblich","283","0.0884636213852939","0.0790044320367883","0.0979228107337995"
"CSU","2007","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"CSU","2007","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"FDP","2007","Westdeutschland, alte Bundeslaender","maennlich","248","0.0546550021473286","0.0473525279728925","0.0619574763217648"
"FDP","2007","Westdeutschland, alte Bundeslaender","weiblich","127","0.0285063444447667","0.0229629560556164","0.034049732833917"
"FDP","2007","Ostdeutschland, neue Bundeslaender","maennlich","55","0.066953258946165","0.0504769654619676","0.0834295524303624"
"FDP","2007","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Buendnis90/Gruene","2007","Westdeutschland, alte Bundeslaender","maennlich","309","0.0934448666492913","0.0840943686498226","0.10279536464876"
"Buendnis90/Gruene","2007","Westdeutschland, alte Bundeslaender","weiblich","446","0.117259200993817","0.106542166604656","0.127976235382978"
"Buendnis90/Gruene","2007","Ostdeutschland, neue Bundeslaender","maennlich","47","0.0611560511549141","0.0453603691560787","0.0769517331537495"
"Buendnis90/Gruene","2007","Ostdeutschland, neue Bundeslaender","weiblich","68","0.107531688792409","0.0857774446738453","0.129285932910973"
"Die Linke","2007","Westdeutschland, alte Bundeslaender","maennlich","84","0.026693878341181","0.021515539408428","0.031872217273934"
"Die Linke","2007","Westdeutschland, alte Bundeslaender","weiblich","52","0.0157335244748336","0.0115882440472033","0.019878804902464"
"Die Linke","2007","Ostdeutschland, neue Bundeslaender","maennlich","214","0.246565711162854","0.218153110359158","0.27497831196655"
"Die Linke","2007","Ostdeutschland, neue Bundeslaender","weiblich","200","0.279143012817496","0.247642523562513","0.31064350207248"
"NPD/Republikaner/Die Rechte","2007","Westdeutschland, alte Bundeslaender","maennlich","55","0.0175559010158244","0.0133367468692667","0.021775055162382"
"NPD/Republikaner/Die Rechte","2007","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"NPD/Republikaner/Die Rechte","2007","Ostdeutschland, neue Bundeslaender","maennlich","33","0.0433230455252541","0.0299026874317138","0.0567434036187943"
"NPD/Republikaner/Die Rechte","2007","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Andere","2007","Westdeutschland, alte Bundeslaender","maennlich","42","0.0110723131543039","0.00771059457230665","0.0144340317363012"
"Andere","2007","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Andere","2007","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Andere","2007","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"SPD/Buendnis90/Gruene","2007","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"SPD/Buendnis90/Gruene","2007","Westdeutschland, alte Bundeslaender","weiblich","30","0.0104585699038113","0.00706983417213447","0.0138473056354882"
"SPD/Buendnis90/Gruene","2007","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"SPD/Buendnis90/Gruene","2007","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"SPD/CDU","2007","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"SPD/CDU","2007","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"SPD/CDU","2007","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"SPD/CDU","2007","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"SPD/FDP","2007","Westdeutschland, alte Bundeslaender","maennlich","","","",""
