"plh0012_h","year","bula_h","sex","n","percent","lower_confidence","upper_confidence"
"CDU+/oder CSU/AfD","2000","Sachsen-Anhalt","maennlich","","","",""
"CDU+/oder CSU/AfD","2000","Sachsen-Anhalt","weiblich","","","",""
"CDU+/oder CSU/AfD","2000","Thueringen","maennlich","","","",""
"CDU+/oder CSU/AfD","2000","Thueringen","weiblich","","","",""
"SPD/AfD","2000","Schleswig-Holstein","maennlich","","","",""
"SPD/AfD","2000","Schleswig-Holstein","weiblich","","","",""
"SPD/AfD","2000","Hamburg","maennlich","","","",""
"SPD/AfD","2000","Hamburg","weiblich","","","",""
"SPD/AfD","2000","Niedersachsen","maennlich","","","",""
"SPD/AfD","2000","Niedersachsen","weiblich","","","",""
"SPD/AfD","2000","Bremen","maennlich","","","",""
"SPD/AfD","2000","Bremen","weiblich","","","",""
"SPD/AfD","2000","Nordrhein-Westfalen","maennlich","","","",""
"SPD/AfD","2000","Nordrhein-Westfalen","weiblich","","","",""
"SPD/AfD","2000","Hessen","maennlich","","","",""
"SPD/AfD","2000","Hessen","weiblich","","","",""
"SPD/AfD","2000","Rheinland-Pfalz,Saarland","maennlich","","","",""
"SPD/AfD","2000","Rheinland-Pfalz,Saarland","weiblich","","","",""
"SPD/AfD","2000","Baden-Wuerttemberg","maennlich","","","",""
"SPD/AfD","2000","Baden-Wuerttemberg","weiblich","","","",""
"SPD/AfD","2000","Bayern","maennlich","","","",""
"SPD/AfD","2000","Bayern","weiblich","","","",""
"SPD/AfD","2000","Saarland","maennlich","","","",""
"SPD/AfD","2000","Saarland","weiblich","","","",""
"SPD/AfD","2000","Berlin","maennlich","","","",""
"SPD/AfD","2000","Berlin","weiblich","","","",""
"SPD/AfD","2000","Brandenburg","maennlich","","","",""
"SPD/AfD","2000","Brandenburg","weiblich","","","",""
"SPD/AfD","2000","Mecklenburg-Vorpommern","maennlich","","","",""
"SPD/AfD","2000","Mecklenburg-Vorpommern","weiblich","","","",""
"SPD/AfD","2000","Sachsen","maennlich","","","",""
"SPD/AfD","2000","Sachsen","weiblich","","","",""
"SPD/AfD","2000","Sachsen-Anhalt","maennlich","","","",""
"SPD/AfD","2000","Sachsen-Anhalt","weiblich","","","",""
"SPD/AfD","2000","Thueringen","maennlich","","","",""
"SPD/AfD","2000","Thueringen","weiblich","","","",""
"SPD","2001","Schleswig-Holstein","maennlich","79","0.521428639782929","0.443039376113492","0.599817903452366"
"SPD","2001","Schleswig-Holstein","weiblich","74","0.435602891727107","0.357291399841192","0.513914383613022"
"SPD","2001","Hamburg","maennlich","39","0.615171685645386","0.500368160433663","0.72997521085711"
"SPD","2001","Hamburg","weiblich","37","0.447061870347767","0.340738059799685","0.553385680895848"
"SPD","2001","Niedersachsen","maennlich","243","0.479934028471107","0.435653412617348","0.524214644324867"
"SPD","2001","Niedersachsen","weiblich","222","0.481381143768394","0.435470743258491","0.527291544278298"
"SPD","2001","Bremen","maennlich","","","",""
"SPD","2001","Bremen","weiblich","","","",""
"SPD","2001","Nordrhein-Westfalen","maennlich","580","0.52232625582575","0.493266847057538","0.551385664593962"
"SPD","2001","Nordrhein-Westfalen","weiblich","517","0.490330254109007","0.459845218764993","0.52081528945302"
"SPD","2001","Hessen","maennlich","162","0.441341030019985","0.389171249537124","0.493510810502847"
"SPD","2001","Hessen","weiblich","167","0.50873018785219","0.454462279274455","0.562998096429924"
"SPD","2001","Rheinland-Pfalz,Saarland","maennlich","117","0.464578806010765","0.401082071097831","0.528075540923699"
"SPD","2001","Rheinland-Pfalz,Saarland","weiblich","83","0.435714534764531","0.367671533236202","0.503757536292859"
"SPD","2001","Baden-Wuerttemberg","maennlich","250","0.38983007480274","0.350240860460356","0.429419289145123"
"SPD","2001","Baden-Wuerttemberg","weiblich","214","0.38871683807306","0.346900044130317","0.430533632015803"
"SPD","2001","Bayern","maennlich","229","0.343124520807287","0.307122468171474","0.3791265734431"
"SPD","2001","Bayern","weiblich","209","0.368539401203755","0.328548860280625","0.408529942126886"
"SPD","2001","Saarland","maennlich","44","0.486777901970454","0.381749546387507","0.591806257553401"
"SPD","2001","Saarland","weiblich","46","0.49745086657179","0.393574333169349","0.601327399974231"
"SPD","2001","Berlin","maennlich","79","0.470502059508933","0.398382663396361","0.542621455621505"
"SPD","2001","Berlin","weiblich","76","0.430831062080079","0.356610517781968","0.50505160637819"
"SPD","2001","Brandenburg","maennlich","66","0.358937330669297","0.289814456990999","0.428060204347594"
"SPD","2001","Brandenburg","weiblich","65","0.38045161004895","0.306817814899231","0.454085405198669"
"SPD","2001","Mecklenburg-Vorpommern","maennlich","","","",""
"SPD","2001","Mecklenburg-Vorpommern","weiblich","","","",""
"SPD","2001","Sachsen","maennlich","75","0.243834086559831","0.194834452139342","0.29283372098032"
"SPD","2001","Sachsen","weiblich","64","0.258353555367226","0.201157969519344","0.315549141215108"
"SPD","2001","Sachsen-Anhalt","maennlich","69","0.37685977857185","0.306261909899579","0.447457647244121"
"SPD","2001","Sachsen-Anhalt","weiblich","55","0.321065890758559","0.24732665548091","0.394805126036208"
"SPD","2001","Thueringen","maennlich","67","0.479776925837868","0.401629846913282","0.557924004762455"
"SPD","2001","Thueringen","weiblich","54","0.40849195166173","0.328206117094253","0.488777786229206"
"CDU","2001","Schleswig-Holstein","maennlich","53","0.330174262600207","0.256377329151434","0.403971196048981"
"CDU","2001","Schleswig-Holstein","weiblich","57","0.421956284345219","0.343954991274323","0.499957577416115"
"CDU","2001","Hamburg","maennlich","","","",""
"CDU","2001","Hamburg","weiblich","","","",""
"CDU","2001","Niedersachsen","maennlich","186","0.397927351537846","0.354544309045557","0.441310394030136"
"CDU","2001","Niedersachsen","weiblich","171","0.389293077514849","0.344491103001864","0.434095052027833"
"CDU","2001","Bremen","maennlich","","","",""
"CDU","2001","Bremen","weiblich","","","",""
"CDU","2001","Nordrhein-Westfalen","maennlich","409","0.346698571141919","0.319011119172657","0.37438602311118"
"CDU","2001","Nordrhein-Westfalen","weiblich","365","0.364647854925283","0.335295563404736","0.39400014644583"
"CDU","2001","Hessen","maennlich","112","0.327093872749188","0.277802386320618","0.376385359177759"
"CDU","2001","Hessen","weiblich","95","0.303097980712206","0.253207616552331","0.352988344872081"
"CDU","2001","Rheinland-Pfalz,Saarland","maennlich","86","0.402577453283598","0.340140824372233","0.465014082194962"
"CDU","2001","Rheinland-Pfalz,Saarland","weiblich","90","0.411747979062732","0.344212737226314","0.47928322089915"
"CDU","2001","Baden-Wuerttemberg","maennlich","232","0.421096542455289","0.381018387218243","0.461174697692335"
"CDU","2001","Baden-Wuerttemberg","weiblich","209","0.420785959705618","0.378435024980728","0.463136894430508"
"CDU","2001","Bayern","maennlich","","","",""
"CDU","2001","Bayern","weiblich","50","0.0924214936437399","0.0684126756314554","0.116430311656024"
"CDU","2001","Saarland","maennlich","","","",""
"CDU","2001","Saarland","weiblich","38","0.440566771727998","0.337425356477064","0.543708186978932"
"CDU","2001","Berlin","maennlich","40","0.223028609411268","0.16288049992242","0.283176718900116"
"CDU","2001","Berlin","weiblich","","","",""
"CDU","2001","Brandenburg","maennlich","38","0.175166792154353","0.120393205022689","0.229940379286016"
"CDU","2001","Brandenburg","weiblich","34","0.21864362114161","0.155955848069946","0.281331394213274"
"CDU","2001","Mecklenburg-Vorpommern","maennlich","33","0.36762602343311","0.267454747475118","0.467797299391102"
"CDU","2001","Mecklenburg-Vorpommern","weiblich","30","0.378336114610167","0.273367882267666","0.483304346952668"
"CDU","2001","Sachsen","maennlich","116","0.409316369476199","0.353205873509926","0.465426865442472"
"CDU","2001","Sachsen","weiblich","101","0.437715135485557","0.372891884062991","0.502538386908123"
"CDU","2001","Sachsen-Anhalt","maennlich","67","0.359084800132389","0.289195997450798","0.42897360281398"
"CDU","2001","Sachsen-Anhalt","weiblich","55","0.346328843668107","0.271181830606013","0.4214758567302"
"CDU","2001","Thueringen","maennlich","55","0.314910383710202","0.24225539361378","0.387565373806624"
"CDU","2001","Thueringen","weiblich","52","0.341618387592601","0.26415859837948","0.419078176805722"
"CSU","2001","Schleswig-Holstein","maennlich","","","",""
"CSU","2001","Schleswig-Holstein","weiblich","","","",""
"CSU","2001","Hamburg","maennlich","","","",""
"CSU","2001","Hamburg","weiblich","","","",""
"CSU","2001","Niedersachsen","maennlich","","","",""
"CSU","2001","Niedersachsen","weiblich","","","",""
"CSU","2001","Bremen","maennlich","","","",""
"CSU","2001","Bremen","weiblich","","","",""
"CSU","2001","Nordrhein-Westfalen","maennlich","","","",""
"CSU","2001","Nordrhein-Westfalen","weiblich","","","",""
"CSU","2001","Hessen","maennlich","","","",""
"CSU","2001","Hessen","weiblich","","","",""
"CSU","2001","Rheinland-Pfalz,Saarland","maennlich","","","",""
"CSU","2001","Rheinland-Pfalz,Saarland","weiblich","","","",""
"CSU","2001","Baden-Wuerttemberg","maennlich","","","",""
"CSU","2001","Baden-Wuerttemberg","weiblich","","","",""
"CSU","2001","Bayern","maennlich","319","0.468341405452082","0.430500845296117","0.506181965608046"
"CSU","2001","Bayern","weiblich","225","0.420540954005758","0.37961887321948","0.461463034792036"
"CSU","2001","Saarland","maennlich","","","",""
"CSU","2001","Saarland","weiblich","","","",""
"CSU","2001","Berlin","maennlich","","","",""
"CSU","2001","Berlin","weiblich","","","",""
"CSU","2001","Brandenburg","maennlich","","","",""
"CSU","2001","Brandenburg","weiblich","","","",""
"CSU","2001","Mecklenburg-Vorpommern","maennlich","","","",""
"CSU","2001","Mecklenburg-Vorpommern","weiblich","","","",""
"CSU","2001","Sachsen","maennlich","","","",""
"CSU","2001","Sachsen","weiblich","","","",""
"CSU","2001","Sachsen-Anhalt","maennlich","","","",""
"CSU","2001","Sachsen-Anhalt","weiblich","","","",""
"CSU","2001","Thueringen","maennlich","","","",""
"CSU","2001","Thueringen","weiblich","","","",""
"FDP","2001","Schleswig-Holstein","maennlich","","","",""
"FDP","2001","Schleswig-Holstein","weiblich","","","",""
"FDP","2001","Hamburg","maennlich","","","",""
"FDP","2001","Hamburg","weiblich","","","",""
"FDP","2001","Niedersachsen","maennlich","","","",""
"FDP","2001","Niedersachsen","weiblich","","","",""
"FDP","2001","Bremen","maennlich","","","",""
"FDP","2001","Bremen","weiblich","","","",""
"FDP","2001","Nordrhein-Westfalen","maennlich","49","0.0466821916846766","0.0344093641305654","0.0589550192387878"
"FDP","2001","Nordrhein-Westfalen","weiblich","34","0.0368513838201419","0.0253626681023155","0.0483400995379682"
"FDP","2001","Hessen","maennlich","","","",""
"FDP","2001","Hessen","weiblich","","","",""
"FDP","2001","Rheinland-Pfalz,Saarland","maennlich","","","",""
"FDP","2001","Rheinland-Pfalz,Saarland","weiblich","","","",""
"FDP","2001","Baden-Wuerttemberg","maennlich","32","0.0676836800741074","0.0472927310529285","0.0880746290952863"
"FDP","2001","Baden-Wuerttemberg","weiblich","","","",""
"FDP","2001","Bayern","maennlich","","","",""
"FDP","2001","Bayern","weiblich","","","",""
"FDP","2001","Saarland","maennlich","","","",""
"FDP","2001","Saarland","weiblich","","","",""
"FDP","2001","Berlin","maennlich","","","",""
"FDP","2001","Berlin","weiblich","","","",""
"FDP","2001","Brandenburg","maennlich","","","",""
"FDP","2001","Brandenburg","weiblich","","","",""
"FDP","2001","Mecklenburg-Vorpommern","maennlich","","","",""
"FDP","2001","Mecklenburg-Vorpommern","weiblich","","","",""
"FDP","2001","Sachsen","maennlich","","","",""
"FDP","2001","Sachsen","weiblich","","","",""
"FDP","2001","Sachsen-Anhalt","maennlich","","","",""
"FDP","2001","Sachsen-Anhalt","weiblich","","","",""
"FDP","2001","Thueringen","maennlich","","","",""
"FDP","2001","Thueringen","weiblich","","","",""
"Buendnis90/Gruene","2001","Schleswig-Holstein","maennlich","","","",""
"Buendnis90/Gruene","2001","Schleswig-Holstein","weiblich","","","",""
"Buendnis90/Gruene","2001","Hamburg","maennlich","","","",""
"Buendnis90/Gruene","2001","Hamburg","weiblich","","","",""
"Buendnis90/Gruene","2001","Niedersachsen","maennlich","","","",""
"Buendnis90/Gruene","2001","Niedersachsen","weiblich","37","0.070506661669649","0.0469843169852804","0.0940290063540175"
"Buendnis90/Gruene","2001","Bremen","maennlich","","","",""
"Buendnis90/Gruene","2001","Bremen","weiblich","","","",""
"Buendnis90/Gruene","2001","Nordrhein-Westfalen","maennlich","66","0.0589164039747569","0.0452176086274315","0.0726151993220824"
"Buendnis90/Gruene","2001","Nordrhein-Westfalen","weiblich","92","0.0775292026200948","0.0612209698259138","0.0938374354142759"
"Buendnis90/Gruene","2001","Hessen","maennlich","","","",""
"Buendnis90/Gruene","2001","Hessen","weiblich","42","0.108297149689212","0.0745639232470537","0.142030376131371"
"Buendnis90/Gruene","2001","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Buendnis90/Gruene","2001","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Buendnis90/Gruene","2001","Baden-Wuerttemberg","maennlich","44","0.0768773670868667","0.055253031939544","0.0985017022341895"
"Buendnis90/Gruene","2001","Baden-Wuerttemberg","weiblich","63","0.106209791557699","0.079778832979603","0.132640750135795"
"Buendnis90/Gruene","2001","Bayern","maennlich","38","0.063413217253301","0.0449322896434656","0.0818941448631364"
"Buendnis90/Gruene","2001","Bayern","weiblich","44","0.0653320608420175","0.0448471518473085","0.0858169698367264"
"Buendnis90/Gruene","2001","Saarland","maennlich","","","",""
"Buendnis90/Gruene","2001","Saarland","weiblich","","","",""
"Buendnis90/Gruene","2001","Berlin","maennlich","","","",""
"Buendnis90/Gruene","2001","Berlin","weiblich","35","0.186081917333885","0.127751850966864","0.244411983700907"
"Buendnis90/Gruene","2001","Brandenburg","maennlich","","","",""
"Buendnis90/Gruene","2001","Brandenburg","weiblich","","","",""
"Buendnis90/Gruene","2001","Mecklenburg-Vorpommern","maennlich","","","",""
"Buendnis90/Gruene","2001","Mecklenburg-Vorpommern","weiblich","","","",""
"Buendnis90/Gruene","2001","Sachsen","maennlich","","","",""
"Buendnis90/Gruene","2001","Sachsen","weiblich","","","",""
"Buendnis90/Gruene","2001","Sachsen-Anhalt","maennlich","","","",""
"Buendnis90/Gruene","2001","Sachsen-Anhalt","weiblich","","","",""
"Buendnis90/Gruene","2001","Thueringen","maennlich","","","",""
"Buendnis90/Gruene","2001","Thueringen","weiblich","","","",""
"Die Linke","2001","Schleswig-Holstein","maennlich","","","",""
"Die Linke","2001","Schleswig-Holstein","weiblich","","","",""
"Die Linke","2001","Hamburg","maennlich","","","",""
"Die Linke","2001","Hamburg","weiblich","","","",""
"Die Linke","2001","Niedersachsen","maennlich","","","",""
"Die Linke","2001","Niedersachsen","weiblich","","","",""
"Die Linke","2001","Bremen","maennlich","","","",""
"Die Linke","2001","Bremen","weiblich","","","",""
"Die Linke","2001","Nordrhein-Westfalen","maennlich","","","",""
"Die Linke","2001","Nordrhein-Westfalen","weiblich","","","",""
"Die Linke","2001","Hessen","maennlich","","","",""
"Die Linke","2001","Hessen","weiblich","","","",""
"Die Linke","2001","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Die Linke","2001","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Die Linke","2001","Baden-Wuerttemberg","maennlich","","","",""
"Die Linke","2001","Baden-Wuerttemberg","weiblich","","","",""
"Die Linke","2001","Bayern","maennlich","","","",""
"Die Linke","2001","Bayern","weiblich","","","",""
"Die Linke","2001","Saarland","maennlich","","","",""
"Die Linke","2001","Saarland","weiblich","","","",""
"Die Linke","2001","Berlin","maennlich","","","",""
"Die Linke","2001","Berlin","weiblich","","","",""
"Die Linke","2001","Brandenburg","maennlich","55","0.326347876353743","0.258783081276121","0.393912671431364"
"Die Linke","2001","Brandenburg","weiblich","50","0.320339134739879","0.249570472423199","0.391107797056558"
"Die Linke","2001","Mecklenburg-Vorpommern","maennlich","","","",""
"Die Linke","2001","Mecklenburg-Vorpommern","weiblich","","","",""
"Die Linke","2001","Sachsen","maennlich","59","0.198923147719818","0.153370163241148","0.244476132198489"
"Die Linke","2001","Sachsen","weiblich","37","0.162001955158689","0.1138583661841","0.210145544133279"
"Die Linke","2001","Sachsen-Anhalt","maennlich","","","",""
"Die Linke","2001","Sachsen-Anhalt","weiblich","","","",""
"Die Linke","2001","Thueringen","maennlich","","","",""
"Die Linke","2001","Thueringen","weiblich","","","",""
"NPD/Republikaner/Die Rechte","2001","Schleswig-Holstein","maennlich","","","",""
"NPD/Republikaner/Die Rechte","2001","Schleswig-Holstein","weiblich","","","",""
"NPD/Republikaner/Die Rechte","2001","Hamburg","maennlich","","","",""
"NPD/Republikaner/Die Rechte","2001","Hamburg","weiblich","","","",""
"NPD/Republikaner/Die Rechte","2001","Niedersachsen","maennlich","","","",""
"NPD/Republikaner/Die Rechte","2001","Niedersachsen","weiblich","","","",""
"NPD/Republikaner/Die Rechte","2001","Bremen","maennlich","","","",""
"NPD/Republikaner/Die Rechte","2001","Bremen","weiblich","","","",""
"NPD/Republikaner/Die Rechte","2001","Nordrhein-Westfalen","maennlich","","","",""
"NPD/Republikaner/Die Rechte","2001","Nordrhein-Westfalen","weiblich","","","",""
"NPD/Republikaner/Die Rechte","2001","Hessen","maennlich","","","",""
"NPD/Republikaner/Die Rechte","2001","Hessen","weiblich","","","",""
"NPD/Republikaner/Die Rechte","2001","Rheinland-Pfalz,Saarland","maennlich","","","",""
"NPD/Republikaner/Die Rechte","2001","Rheinland-Pfalz,Saarland","weiblich","","","",""
"NPD/Republikaner/Die Rechte","2001","Baden-Wuerttemberg","maennlich","","","",""
"NPD/Republikaner/Die Rechte","2001","Baden-Wuerttemberg","weiblich","","","",""
"NPD/Republikaner/Die Rechte","2001","Bayern","maennlich","","","",""
"NPD/Republikaner/Die Rechte","2001","Bayern","weiblich","","","",""
"NPD/Republikaner/Die Rechte","2001","Saarland","maennlich","","","",""
"NPD/Republikaner/Die Rechte","2001","Saarland","weiblich","","","",""
"NPD/Republikaner/Die Rechte","2001","Berlin","maennlich","","","",""
"NPD/Republikaner/Die Rechte","2001","Berlin","weiblich","","","",""
"NPD/Republikaner/Die Rechte","2001","Brandenburg","maennlich","","","",""
"NPD/Republikaner/Die Rechte","2001","Brandenburg","weiblich","","","",""
"NPD/Republikaner/Die Rechte","2001","Mecklenburg-Vorpommern","maennlich","","","",""
"NPD/Republikaner/Die Rechte","2001","Mecklenburg-Vorpommern","weiblich","","","",""
"NPD/Republikaner/Die Rechte","2001","Sachsen","maennlich","","","",""
"NPD/Republikaner/Die Rechte","2001","Sachsen","weiblich","","","",""
"NPD/Republikaner/Die Rechte","2001","Sachsen-Anhalt","maennlich","","","",""
"NPD/Republikaner/Die Rechte","2001","Sachsen-Anhalt","weiblich","","","",""
"NPD/Republikaner/Die Rechte","2001","Thueringen","maennlich","","","",""
"NPD/Republikaner/Die Rechte","2001","Thueringen","weiblich","","","",""
"Andere","2001","Schleswig-Holstein","maennlich","","","",""
"Andere","2001","Schleswig-Holstein","weiblich","","","",""
"Andere","2001","Hamburg","maennlich","","","",""
"Andere","2001","Hamburg","weiblich","","","",""
"Andere","2001","Niedersachsen","maennlich","","","",""
"Andere","2001","Niedersachsen","weiblich","","","",""
"Andere","2001","Bremen","maennlich","","","",""
"Andere","2001","Bremen","weiblich","","","",""
"Andere","2001","Nordrhein-Westfalen","maennlich","","","",""
"Andere","2001","Nordrhein-Westfalen","weiblich","","","",""
"Andere","2001","Hessen","maennlich","","","",""
"Andere","2001","Hessen","weiblich","","","",""
"Andere","2001","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Andere","2001","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Andere","2001","Baden-Wuerttemberg","maennlich","","","",""
"Andere","2001","Baden-Wuerttemberg","weiblich","","","",""
"Andere","2001","Bayern","maennlich","","","",""
