"plh0012_h","year","bildungsniveau","sampreg","n","percent","lower_confidence","upper_confidence"
"SPD/Die Linke","2006","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Die Linke","2006","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","2006","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","2006","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","2006","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","2006","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","2006","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","2006","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","2006","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","2006","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","2006","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","2006","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","2006","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","2006","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","2006","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","2006","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","2006","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","2006","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","2006","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","2006","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","2006","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","2006","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Die Linke","2006","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Die Linke","2006","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Die Linke","2006","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Die Linke","2006","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Die Linke","2006","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Die Linke","2006","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Die Linke","2006","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Die Linke","2006","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Die Linke","2006","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Die Linke","2006","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","2006","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","2006","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","2006","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","2006","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","2006","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","2006","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","2006","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","2006","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","2006","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","2006","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"CSU/FDP","2006","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"CSU/FDP","2006","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CSU/FDP","2006","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"CSU/FDP","2006","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CSU/FDP","2006","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"CSU/FDP","2006","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CSU/FDP","2006","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"CSU/FDP","2006","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"CSU/FDP","2006","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"CSU/FDP","2006","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/FDP","2006","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/FDP","2006","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/FDP","2006","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/FDP","2006","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/FDP","2006","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/FDP","2006","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/FDP","2006","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/FDP","2006","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/FDP","2006","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/FDP","2006","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"FDP/Die Linke","2006","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"FDP/Die Linke","2006","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"FDP/Die Linke","2006","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"FDP/Die Linke","2006","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"FDP/Die Linke","2006","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"FDP/Die Linke","2006","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"FDP/Die Linke","2006","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"FDP/Die Linke","2006","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"FDP/Die Linke","2006","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"FDP/Die Linke","2006","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"FDP/NPD","2006","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"FDP/NPD","2006","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"FDP/NPD","2006","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"FDP/NPD","2006","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"FDP/NPD","2006","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"FDP/NPD","2006","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"FDP/NPD","2006","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"FDP/NPD","2006","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"FDP/NPD","2006","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"FDP/NPD","2006","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Piratenpartei","2006","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Piratenpartei","2006","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Piratenpartei","2006","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Piratenpartei","2006","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Piratenpartei","2006","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Piratenpartei","2006","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Piratenpartei","2006","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Piratenpartei","2006","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Piratenpartei","2006","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Piratenpartei","2006","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"AfD","2006","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"AfD","2006","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"AfD","2006","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"AfD","2006","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"AfD","2006","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"AfD","2006","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"AfD","2006","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"AfD","2006","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"AfD","2006","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"AfD","2006","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU+/oder CSU/AfD","2006","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU+/oder CSU/AfD","2006","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU+/oder CSU/AfD","2006","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU+/oder CSU/AfD","2006","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU+/oder CSU/AfD","2006","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU+/oder CSU/AfD","2006","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU+/oder CSU/AfD","2006","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"CDU+/oder CSU/AfD","2006","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"CDU+/oder CSU/AfD","2006","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"CDU+/oder CSU/AfD","2006","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/AfD","2006","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/AfD","2006","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/AfD","2006","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/AfD","2006","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/AfD","2006","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/AfD","2006","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/AfD","2006","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"SPD/AfD","2006","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/AfD","2006","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/AfD","2006","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD","2007","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","48","0.531196550777158","0.443363034218274","0.619030067336042"
"SPD","2007","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD","2007","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","1104","0.457414291139354","0.437719735259372","0.477108847019335"
"SPD","2007","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","132","0.384544273097659","0.333722672142055","0.435365874053264"
"SPD","2007","Realschulabschluss","Westdeutschland, alte Bundeslaender","566","0.359494360592911","0.335833689008707","0.383155032177115"
"SPD","2007","Realschulabschluss","Ostdeutschland, neue Bundeslaender","117","0.208704460787511","0.17156766754561","0.245841254029413"
"SPD","2007","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","352","0.367788141746525","0.337092684832605","0.398483598660445"
"SPD","2007","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","40","0.271376391345822","0.201597599962176","0.341155182729467"
"SPD","2007","AkademikerInnen","Westdeutschland, alte Bundeslaender","565","0.284400223312966","0.264494195198566","0.304306251427366"
"SPD","2007","AkademikerInnen","Ostdeutschland, neue Bundeslaender","171","0.291008648435465","0.256035558489697","0.325981738381234"
"CDU","2007","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU","2007","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU","2007","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","841","0.326954874484861","0.308410031882947","0.345499717086775"
"CDU","2007","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","117","0.290142576233938","0.242732783678909","0.337552368788967"
"CDU","2007","Realschulabschluss","Westdeutschland, alte Bundeslaender","592","0.367438035603978","0.343666176907762","0.391209894300193"
"CDU","2007","Realschulabschluss","Ostdeutschland, neue Bundeslaender","137","0.283596999208812","0.242406345071025","0.3247876533466"
"CDU","2007","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","270","0.268446903916823","0.240237361055433","0.296656446778212"
"CDU","2007","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","49","0.238070473936169","0.171236703611131","0.304904244261206"
"CDU","2007","AkademikerInnen","Westdeutschland, alte Bundeslaender","638","0.310946013257245","0.29052140809299","0.331370618421501"
"CDU","2007","AkademikerInnen","Ostdeutschland, neue Bundeslaender","187","0.241181914394943","0.208243567902761","0.274120260887125"
"CSU","2007","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"CSU","2007","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CSU","2007","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","275","0.114607532105719","0.102014461345081","0.127200602866356"
"CSU","2007","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CSU","2007","Realschulabschluss","Westdeutschland, alte Bundeslaender","145","0.093638029972376","0.0792733313429387","0.108002728601813"
"CSU","2007","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CSU","2007","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","47","0.045441778062936","0.0321839375029612","0.0586996186229108"
"CSU","2007","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"CSU","2007","AkademikerInnen","Westdeutschland, alte Bundeslaender","140","0.072382450145841","0.0609487797975037","0.0838161204941782"
"CSU","2007","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"FDP","2007","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"FDP","2007","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"FDP","2007","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","58","0.0234548309137409","0.0174718244375053","0.0294378373899765"
"FDP","2007","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"FDP","2007","Realschulabschluss","Westdeutschland, alte Bundeslaender","68","0.0289677952629768","0.0206980127998332","0.0372375777261204"
"FDP","2007","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"FDP","2007","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","67","0.0600297147533004","0.0449085890216387","0.075150840484962"
"FDP","2007","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"FDP","2007","AkademikerInnen","Westdeutschland, alte Bundeslaender","168","0.0776301898739298","0.0658228405419955","0.089437539205864"
"FDP","2007","AkademikerInnen","Ostdeutschland, neue Bundeslaender","32","0.0557032409846026","0.0380446897448631","0.0733617922243421"
"Buendnis90/Gruene","2007","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","30","0.156577013278042","0.0926147286988175","0.220539297857267"
"Buendnis90/Gruene","2007","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene","2007","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","56","0.027630563141573","0.0211506725995169","0.034110453683629"
"Buendnis90/Gruene","2007","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene","2007","Realschulabschluss","Westdeutschland, alte Bundeslaender","123","0.0861885973051765","0.0723506159729121","0.100026578637441"
"Buendnis90/Gruene","2007","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene","2007","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","157","0.179112057784782","0.154703154178262","0.203520961391302"
"Buendnis90/Gruene","2007","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene","2007","AkademikerInnen","Westdeutschland, alte Bundeslaender","374","0.207921308640184","0.190014499143902","0.225828118136466"
"Buendnis90/Gruene","2007","AkademikerInnen","Ostdeutschland, neue Bundeslaender","58","0.096874085896253","0.0741001261410092","0.119648045651497"
"Die Linke","2007","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke","2007","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke","2007","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","48","0.0228330628828249","0.016928012327714","0.0287381134379357"
"Die Linke","2007","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","80","0.257013296701442","0.211362845305484","0.302663748097401"
"Die Linke","2007","Realschulabschluss","Westdeutschland, alte Bundeslaender","32","0.020993077142146","0.0139241992488169","0.0280619550354751"
"Die Linke","2007","Realschulabschluss","Ostdeutschland, neue Bundeslaender","108","0.255697875333604","0.215831443730273","0.295564306936935"
