year,pgisced97,quintil_oecd,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2008,Upper Secondary Level,4th Quintile,Regular Part-Time Employment,0.10772,252,2062,0.09433,0.12110
2008,Upper Secondary Level,4th Quintile,"Marginal, Irregular Part-Time Employment",0.04469,91,2062,0.03577,0.05361
2008,Upper Secondary Level,4th Quintile,Not Employed,0.35563,751,2062,0.33496,0.37630
2008,Upper Secondary Level,5th Quintile,Full-Time Employment,0.52753,903,1914,0.50515,0.54990
2008,Upper Secondary Level,5th Quintile,Regular Part-Time Employment,0.10934,252,1914,0.09536,0.12333
2008,Upper Secondary Level,5th Quintile,"Marginal, Irregular Part-Time Employment",0.04411,90,1914,0.03491,0.05332
2008,Upper Secondary Level,5th Quintile,Not Employed,0.30887,669,1914,0.28817,0.32958
2008,Post-secondary Non-tertiary Level,1st Quintile,Full-Time Employment,0.30802,39,108,0.22054,0.39549
2008,Post-secondary Non-tertiary Level,1st Quintile,Not Employed,0.44950,69,108,0.35525,0.54376
2008,Post-secondary Non-tertiary Level,2nd Quintile,Full-Time Employment,0.37013,62,120,0.28338,0.45688
2008,Post-secondary Non-tertiary Level,2nd Quintile,Not Employed,0.35717,58,120,0.27107,0.44326
2008,Post-secondary Non-tertiary Level,3rd Quintile,Full-Time Employment,0.55177,103,181,0.47912,0.62443
2008,Post-secondary Non-tertiary Level,3rd Quintile,Regular Part-Time Employment,0.20715,39,181,0.14794,0.26635
2008,Post-secondary Non-tertiary Level,3rd Quintile,Not Employed,0.18918,39,181,0.13196,0.24639
2008,Post-secondary Non-tertiary Level,4th Quintile,Full-Time Employment,0.59009,143,245,0.52837,0.65180
2008,Post-secondary Non-tertiary Level,4th Quintile,Regular Part-Time Employment,0.17868,46,245,0.13061,0.22674
2008,Post-secondary Non-tertiary Level,4th Quintile,Not Employed,0.20181,56,245,0.15145,0.25217
2008,Post-secondary Non-tertiary Level,5th Quintile,Full-Time Employment,0.56534,190,318,0.51077,0.61991
2008,Post-secondary Non-tertiary Level,5th Quintile,Regular Part-Time Employment,0.13910,50,318,0.10100,0.17719
2008,Post-secondary Non-tertiary Level,5th Quintile,Not Employed,0.26759,78,318,0.21885,0.31632
2008,First Stage of Tertiary Education,1st Quintile,Not Employed,0.61674,71,71,0.50284,0.73063
2008,First Stage of Tertiary Education,2nd Quintile,Full-Time Employment,0.33923,75,182,0.27026,0.40820
2008,First Stage of Tertiary Education,2nd Quintile,Not Employed,0.53218,107,182,0.45949,0.60487
2008,First Stage of Tertiary Education,3rd Quintile,Full-Time Employment,0.43859,140,306,0.38290,0.49428
2008,First Stage of Tertiary Education,3rd Quintile,Regular Part-Time Employment,0.13677,47,306,0.09821,0.17533
2008,First Stage of Tertiary Education,3rd Quintile,Not Employed,0.37678,119,306,0.32239,0.43116
2008,First Stage of Tertiary Education,4th Quintile,Full-Time Employment,0.56400,180,337,0.51098,0.61703
2008,First Stage of Tertiary Education,4th Quintile,Regular Part-Time Employment,0.14852,55,337,0.11049,0.18654
2008,First Stage of Tertiary Education,4th Quintile,Not Employed,0.26104,102,337,0.21408,0.30801
2008,First Stage of Tertiary Education,5th Quintile,Full-Time Employment,0.61252,248,401,0.56478,0.66027
2008,First Stage of Tertiary Education,5th Quintile,Regular Part-Time Employment,0.09811,53,401,0.06896,0.12726
2008,First Stage of Tertiary Education,5th Quintile,Not Employed,0.24761,100,401,0.20531,0.28991
2008,Second Stage of Tertiary Education,1st Quintile,Full-Time Employment,0.23954,55,153,0.17169,0.30740
2008,Second Stage of Tertiary Education,1st Quintile,Not Employed,0.51254,98,153,0.43307,0.59200
2008,Second Stage of Tertiary Education,2nd Quintile,Full-Time Employment,0.36225,122,324,0.30983,0.41467
2008,Second Stage of Tertiary Education,2nd Quintile,Regular Part-Time Employment,0.10904,46,324,0.07505,0.14304
2008,Second Stage of Tertiary Education,2nd Quintile,Not Employed,0.46220,156,324,0.40783,0.51658
2008,Second Stage of Tertiary Education,3rd Quintile,Full-Time Employment,0.42806,257,565,0.38722,0.46889
2008,Second Stage of Tertiary Education,3rd Quintile,Regular Part-Time Employment,0.12437,76,565,0.09714,0.15161
2008,Second Stage of Tertiary Education,3rd Quintile,Not Employed,0.40113,232,565,0.36068,0.44158
2008,Second Stage of Tertiary Education,4th Quintile,Full-Time Employment,0.54287,419,760,0.50743,0.57831
2008,Second Stage of Tertiary Education,4th Quintile,Regular Part-Time Employment,0.13186,111,760,0.10779,0.15593
2008,Second Stage of Tertiary Education,4th Quintile,Not Employed,0.29676,230,760,0.26426,0.32926
2008,Second Stage of Tertiary Education,5th Quintile,Full-Time Employment,0.65296,1377,2274,0.63339,0.67253
2008,Second Stage of Tertiary Education,5th Quintile,Regular Part-Time Employment,0.08945,255,2274,0.07771,0.10118
2008,Second Stage of Tertiary Education,5th Quintile,"Marginal, Irregular Part-Time Employment",0.02961,59,2274,0.02264,0.03658
2008,Second Stage of Tertiary Education,5th Quintile,Not Employed,0.22799,583,2274,0.21074,0.24523
2009,Pre-primary Level,1st Quintile,Not Employed,0.85014,85,85,0.77380,0.92647
2009,Pre-primary Level,2nd Quintile,Not Employed,0.79839,72,72,0.70506,0.89171
2009,Pre-primary Level,3rd Quintile,Not Employed,0.80985,76,76,0.72104,0.89866
2009,Pre-primary Level,4th Quintile,Not Employed,0.84682,92,92,0.77282,0.92082
2009,Pre-primary Level,5th Quintile,Not Employed,0.81636,92,92,0.73681,0.89591
2009,Primary Level,1st Quintile,Not Employed,0.71403,70,70,0.60740,0.82065
2009,Lower Secondary Level,1st Quintile,Full-Time Employment,0.09165,51,572,0.06799,0.11532
2009,Lower Secondary Level,1st Quintile,Regular Part-Time Employment,0.04510,32,572,0.02808,0.06213
2009,Lower Secondary Level,1st Quintile,Vocational Training,0.06232,44,572,0.04250,0.08215
2009,Lower Secondary Level,1st Quintile,Not Employed,0.74713,445,572,0.71148,0.78278
2009,Lower Secondary Level,2nd Quintile,Full-Time Employment,0.18817,76,425,0.15097,0.22538
2009,Lower Secondary Level,2nd Quintile,Vocational Training,0.07192,39,425,0.04733,0.09651
2009,Lower Secondary Level,2nd Quintile,Not Employed,0.65264,310,425,0.60732,0.69797
2009,Lower Secondary Level,3rd Quintile,Full-Time Employment,0.24104,73,354,0.19642,0.28566
2009,Lower Secondary Level,3rd Quintile,Regular Part-Time Employment,0.07985,31,354,0.05158,0.10813
2009,Lower Secondary Level,3rd Quintile,Vocational Training,0.15301,66,354,0.11545,0.19056
2009,Lower Secondary Level,3rd Quintile,Not Employed,0.47755,184,354,0.42544,0.52966
2009,Lower Secondary Level,4th Quintile,Full-Time Employment,0.22913,59,232,0.17493,0.28332
2009,Lower Secondary Level,4th Quintile,Vocational Training,0.10542,38,232,0.06582,0.14503
2009,Lower Secondary Level,4th Quintile,Not Employed,0.56071,135,232,0.49670,0.62471
2009,Lower Secondary Level,5th Quintile,Full-Time Employment,0.26412,36,93,0.17403,0.35421
2009,Lower Secondary Level,5th Quintile,Not Employed,0.48309,57,93,0.38098,0.58520
2009,Upper Secondary Level,1st Quintile,Full-Time Employment,0.17831,281,1554,0.15927,0.19734
2009,Upper Secondary Level,1st Quintile,Regular Part-Time Employment,0.09173,157,1554,0.07738,0.10609
2009,Upper Secondary Level,1st Quintile,Vocational Training,0.02169,33,1554,0.01444,0.02893
2009,Upper Secondary Level,1st Quintile,"Marginal, Irregular Part-Time Employment",0.09835,123,1554,0.08354,0.11316
2009,Upper Secondary Level,1st Quintile,Not Employed,0.60568,960,1554,0.58137,0.62999
2009,Upper Secondary Level,2nd Quintile,Full-Time Employment,0.29828,544,1858,0.27747,0.31909
2009,Upper Secondary Level,2nd Quintile,Regular Part-Time Employment,0.09622,184,1858,0.08280,0.10963
2009,Upper Secondary Level,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.05865,106,1858,0.04796,0.06934
2009,Upper Secondary Level,2nd Quintile,Not Employed,0.53574,1024,1858,0.51305,0.55842
2009,Upper Secondary Level,3rd Quintile,Full-Time Employment,0.43301,775,1881,0.41061,0.45541
2009,Upper Secondary Level,3rd Quintile,Regular Part-Time Employment,0.11042,244,1881,0.09625,0.12459
2009,Upper Secondary Level,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.05448,111,1881,0.04422,0.06474
2009,Upper Secondary Level,3rd Quintile,Not Employed,0.39059,751,1881,0.36853,0.41264
2009,Upper Secondary Level,4th Quintile,Full-Time Employment,0.49165,930,1966,0.46955,0.51375
2009,Upper Secondary Level,4th Quintile,Regular Part-Time Employment,0.10741,236,1966,0.09372,0.12110
2009,Upper Secondary Level,4th Quintile,"Marginal, Irregular Part-Time Employment",0.04762,98,1966,0.03820,0.05703
2009,Upper Secondary Level,4th Quintile,Not Employed,0.33522,702,1966,0.31435,0.35610
2009,Upper Secondary Level,5th Quintile,Full-Time Employment,0.53289,835,1711,0.50925,0.55654
2009,Upper Secondary Level,5th Quintile,Regular Part-Time Employment,0.10953,213,1711,0.09472,0.12433
2009,Upper Secondary Level,5th Quintile,"Marginal, Irregular Part-Time Employment",0.04557,86,1711,0.03568,0.05545
2009,Upper Secondary Level,5th Quintile,Not Employed,0.29735,577,1711,0.27569,0.31902
2009,Post-secondary Non-tertiary Level,1st Quintile,Full-Time Employment,0.32509,31,84,0.22432,0.42586
2009,Post-secondary Non-tertiary Level,1st Quintile,Not Employed,0.45796,53,84,0.35077,0.56515
2009,Post-secondary Non-tertiary Level,2nd Quintile,Full-Time Employment,0.32665,48,108,0.23779,0.41552
2009,Post-secondary Non-tertiary Level,2nd Quintile,Not Employed,0.38191,60,108,0.28985,0.47397
2009,Post-secondary Non-tertiary Level,3rd Quintile,Full-Time Employment,0.53386,101,187,0.46217,0.60555
2009,Post-secondary Non-tertiary Level,3rd Quintile,Regular Part-Time Employment,0.19270,35,187,0.13601,0.24938
2009,Post-secondary Non-tertiary Level,3rd Quintile,Not Employed,0.24585,51,187,0.18397,0.30774
2009,Post-secondary Non-tertiary Level,4th Quintile,Full-Time Employment,0.54913,121,219,0.48308,0.61519
2009,Post-secondary Non-tertiary Level,4th Quintile,Regular Part-Time Employment,0.16093,46,219,0.11215,0.20971
2009,Post-secondary Non-tertiary Level,4th Quintile,Not Employed,0.25650,52,219,0.19853,0.31447
2009,Post-secondary Non-tertiary Level,5th Quintile,Full-Time Employment,0.61786,183,293,0.56213,0.67360
2009,Post-secondary Non-tertiary Level,5th Quintile,Regular Part-Time Employment,0.13052,40,293,0.09188,0.16916
2009,Post-secondary Non-tertiary Level,5th Quintile,Not Employed,0.20609,70,293,0.15969,0.25248
2009,First Stage of Tertiary Education,1st Quintile,Full-Time Employment,0.24470,33,105,0.16207,0.32733
2009,First Stage of Tertiary Education,1st Quintile,Not Employed,0.66640,72,105,0.57578,0.75702
2009,First Stage of Tertiary Education,2nd Quintile,Full-Time Employment,0.36036,69,176,0.28922,0.43149
2009,First Stage of Tertiary Education,2nd Quintile,Not Employed,0.48219,107,176,0.40815,0.55622
2009,First Stage of Tertiary Education,3rd Quintile,Full-Time Employment,0.46217,126,273,0.40292,0.52142
2009,First Stage of Tertiary Education,3rd Quintile,Regular Part-Time Employment,0.09589,37,273,0.06090,0.13088
2009,First Stage of Tertiary Education,3rd Quintile,Not Employed,0.39381,110,273,0.33575,0.45188
2009,First Stage of Tertiary Education,4th Quintile,Full-Time Employment,0.50703,176,332,0.45317,0.56089
2009,First Stage of Tertiary Education,4th Quintile,Regular Part-Time Employment,0.11563,51,332,0.08118,0.15008
2009,First Stage of Tertiary Education,4th Quintile,Not Employed,0.32428,105,332,0.27385,0.37471
2009,First Stage of Tertiary Education,5th Quintile,Full-Time Employment,0.65653,236,356,0.60713,0.70593
2009,First Stage of Tertiary Education,5th Quintile,Regular Part-Time Employment,0.11501,39,356,0.08183,0.14820
2009,First Stage of Tertiary Education,5th Quintile,Not Employed,0.21234,81,356,0.16980,0.25488
2009,Second Stage of Tertiary Education,1st Quintile,Full-Time Employment,0.25571,59,164,0.18873,0.32268
2009,Second Stage of Tertiary Education,1st Quintile,Not Employed,0.48460,105,164,0.40787,0.56132
2009,Second Stage of Tertiary Education,2nd Quintile,Full-Time Employment,0.36609,111,297,0.31121,0.42097
2009,Second Stage of Tertiary Education,2nd Quintile,Regular Part-Time Employment,0.08839,43,297,0.05605,0.12073
2009,Second Stage of Tertiary Education,2nd Quintile,Not Employed,0.43621,143,297,0.37971,0.49270
2009,Second Stage of Tertiary Education,3rd Quintile,Full-Time Employment,0.42409,222,525,0.38178,0.46641
2009,Second Stage of Tertiary Education,3rd Quintile,Regular Part-Time Employment,0.13016,73,525,0.10135,0.15897
2009,Second Stage of Tertiary Education,3rd Quintile,Not Employed,0.39529,230,525,0.35343,0.43715
2009,Second Stage of Tertiary Education,4th Quintile,Full-Time Employment,0.56264,458,792,0.52807,0.59721
2009,Second Stage of Tertiary Education,4th Quintile,Regular Part-Time Employment,0.13018,117,792,0.10673,0.15363
2009,Second Stage of Tertiary Education,4th Quintile,Not Employed,0.26254,217,792,0.23188,0.29321
2009,Second Stage of Tertiary Education,5th Quintile,Full-Time Employment,0.64833,1282,2137,0.62808,0.66858
2009,Second Stage of Tertiary Education,5th Quintile,Regular Part-Time Employment,0.09614,238,2137,0.08364,0.10864
2009,Second Stage of Tertiary Education,5th Quintile,"Marginal, Irregular Part-Time Employment",0.02779,48,2137,0.02082,0.03476
2009,Second Stage of Tertiary Education,5th Quintile,Not Employed,0.22708,569,2137,0.20931,0.24484
2010,Pre-primary Level,1st Quintile,Not Employed,0.93683,63,63,0.87627,0.99738
2010,Pre-primary Level,2nd Quintile,Not Employed,0.88036,49,49,0.78855,0.97218
2010,Pre-primary Level,3rd Quintile,Not Employed,0.78719,78,78,0.69577,0.87861
2010,Pre-primary Level,4th Quintile,Not Employed,0.85882,74,74,0.77894,0.93870
2010,Pre-primary Level,5th Quintile,Not Employed,0.80864,84,84,0.72401,0.89327
2010,Primary Level,1st Quintile,Not Employed,0.84539,67,67,0.75817,0.93262
2010,Lower Secondary Level,1st Quintile,Full-Time Employment,0.07223,39,545,0.05048,0.09398
2010,Lower Secondary Level,1st Quintile,Regular Part-Time Employment,0.05471,37,545,0.03560,0.07382
2010,Lower Secondary Level,1st Quintile,Vocational Training,0.05913,41,545,0.03931,0.07895
2010,Lower Secondary Level,1st Quintile,"Marginal, Irregular Part-Time Employment",0.03823,32,545,0.02211,0.05434
2010,Lower Secondary Level,1st Quintile,Not Employed,0.76729,396,545,0.73178,0.80280
2010,Lower Secondary Level,2nd Quintile,Full-Time Employment,0.15973,62,404,0.12396,0.19550
2010,Lower Secondary Level,2nd Quintile,Vocational Training,0.09591,49,404,0.06716,0.12466
2010,Lower Secondary Level,2nd Quintile,Not Employed,0.65328,293,404,0.60682,0.69975
2010,Lower Secondary Level,3rd Quintile,Full-Time Employment,0.20282,53,266,0.15440,0.25123
2010,Lower Secondary Level,3rd Quintile,Vocational Training,0.15683,42,266,0.11305,0.20061
2010,Lower Secondary Level,3rd Quintile,Not Employed,0.48115,171,266,0.42099,0.54131
2010,Lower Secondary Level,4th Quintile,Full-Time Employment,0.24519,49,196,0.18481,0.30557
2010,Lower Secondary Level,4th Quintile,Vocational Training,0.10091,31,196,0.05863,0.14318
2010,Lower Secondary Level,4th Quintile,Not Employed,0.52985,116,196,0.45979,0.59990
2010,Lower Secondary Level,5th Quintile,Full-Time Employment,0.32306,33,82,0.22122,0.42490
2010,Lower Secondary Level,5th Quintile,Not Employed,0.38354,49,82,0.27764,0.48943
2010,Upper Secondary Level,1st Quintile,Full-Time Employment,0.14837,241,1393,0.12969,0.16704
2010,Upper Secondary Level,1st Quintile,Regular Part-Time Employment,0.09141,143,1393,0.07627,0.10655
2010,Upper Secondary Level,1st Quintile,"Marginal, Irregular Part-Time Employment",0.09134,122,1393,0.07620,0.10647
2010,Upper Secondary Level,1st Quintile,Not Employed,0.64177,887,1393,0.61658,0.66696
2010,Upper Secondary Level,2nd Quintile,Full-Time Employment,0.28072,544,1773,0.25980,0.30164
2010,Upper Secondary Level,2nd Quintile,Regular Part-Time Employment,0.08893,161,1773,0.07568,0.10218
2010,Upper Secondary Level,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.07390,129,1773,0.06172,0.08608
2010,Upper Secondary Level,2nd Quintile,Not Employed,0.54821,939,1773,0.52503,0.57138
2010,Upper Secondary Level,3rd Quintile,Full-Time Employment,0.41974,714,1785,0.39684,0.44264
2010,Upper Secondary Level,3rd Quintile,Regular Part-Time Employment,0.09519,223,1785,0.08157,0.10881
2010,Upper Secondary Level,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.04929,91,1785,0.03924,0.05933
2010,Upper Secondary Level,3rd Quintile,Not Employed,0.41809,757,1785,0.39520,0.44098
2010,Upper Secondary Level,4th Quintile,Full-Time Employment,0.47634,800,1726,0.45277,0.49990
2010,Upper Secondary Level,4th Quintile,Regular Part-Time Employment,0.10189,211,1726,0.08762,0.11617
2010,Upper Secondary Level,4th Quintile,"Marginal, Irregular Part-Time Employment",0.04642,93,1726,0.03649,0.05635
2010,Upper Secondary Level,4th Quintile,Not Employed,0.36113,622,1726,0.33846,0.38380
2010,Upper Secondary Level,5th Quintile,Full-Time Employment,0.54739,726,1509,0.52226,0.57251
2010,Upper Secondary Level,5th Quintile,Regular Part-Time Employment,0.10707,182,1509,0.09147,0.12268
2010,Upper Secondary Level,5th Quintile,"Marginal, Irregular Part-Time Employment",0.04687,81,1509,0.03620,0.05754
2010,Upper Secondary Level,5th Quintile,Not Employed,0.28513,520,1509,0.26235,0.30792
2010,Post-secondary Non-tertiary Level,1st Quintile,Not Employed,0.61914,55,55,0.48962,0.74866
2010,Post-secondary Non-tertiary Level,2nd Quintile,Full-Time Employment,0.46684,66,138,0.38330,0.55038
2010,Post-secondary Non-tertiary Level,2nd Quintile,Regular Part-Time Employment,0.19041,32,138,0.12466,0.25616
2010,Post-secondary Non-tertiary Level,2nd Quintile,Not Employed,0.24475,40,138,0.17275,0.31674
2010,Post-secondary Non-tertiary Level,3rd Quintile,Full-Time Employment,0.49277,72,115,0.40099,0.58454
2010,Post-secondary Non-tertiary Level,3rd Quintile,Not Employed,0.25879,43,115,0.17839,0.33919
2010,Post-secondary Non-tertiary Level,4th Quintile,Full-Time Employment,0.56825,128,237,0.50506,0.63145
2010,Post-secondary Non-tertiary Level,4th Quintile,Regular Part-Time Employment,0.19345,55,237,0.14305,0.24384
2010,Post-secondary Non-tertiary Level,4th Quintile,Not Employed,0.20125,54,237,0.15009,0.25240
2010,Post-secondary Non-tertiary Level,5th Quintile,Full-Time Employment,0.60553,161,274,0.54755,0.66351
