year,bula_h,migback,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,Lower Saxony,No migration background,Vocational Training,0.03319,61,2232,0.02575,0.04062
2013,Lower Saxony,No migration background,"Marginal, Irregular Part-Time Employment",0.05717,176,2232,0.04754,0.06681
2013,Lower Saxony,No migration background,Not Employed,0.44295,911,2232,0.42234,0.46357
2013,Lower Saxony,Direct migration background,Full-Time Employment,0.43521,249,573,0.39458,0.47584
2013,Lower Saxony,Direct migration background,Regular Part-Time Employment,0.12509,61,573,0.09798,0.15220
2013,Lower Saxony,Direct migration background,"Marginal, Irregular Part-Time Employment",0.04626,43,573,0.02904,0.06347
2013,Lower Saxony,Direct migration background,Not Employed,0.37300,220,573,0.33336,0.41263
2013,Lower Saxony,Indirect migration background,Full-Time Employment,0.26851,38,97,0.17986,0.35717
2013,Lower Saxony,Indirect migration background,Not Employed,0.44079,59,97,0.34148,0.54011
2013,Bremen,No migration background,Full-Time Employment,0.31371,50,113,0.22777,0.39964
2013,Bremen,No migration background,Not Employed,0.58126,63,113,0.48989,0.67263
2013,Bremen,Direct migration background,Not Employed,0.47791,36,36,0.31242,0.64340
2013,North Rhine-Westphalia,No migration background,Full-Time Employment,0.36669,1462,4149,0.35203,0.38136
2013,North Rhine-Westphalia,No migration background,Regular Part-Time Employment,0.11625,655,4149,0.10649,0.12600
2013,North Rhine-Westphalia,No migration background,Vocational Training,0.02424,97,4149,0.01956,0.02892
2013,North Rhine-Westphalia,No migration background,"Marginal, Irregular Part-Time Employment",0.05831,290,4149,0.05118,0.06545
2013,North Rhine-Westphalia,No migration background,Not Employed,0.43199,1645,4149,0.41692,0.44707
2013,North Rhine-Westphalia,Direct migration background,Full-Time Employment,0.37961,664,1732,0.35675,0.40248
2013,North Rhine-Westphalia,Direct migration background,Regular Part-Time Employment,0.12090,234,1732,0.10555,0.13626
2013,North Rhine-Westphalia,Direct migration background,Vocational Training,0.01982,40,1732,0.01326,0.02639
2013,North Rhine-Westphalia,Direct migration background,"Marginal, Irregular Part-Time Employment",0.06782,130,1732,0.05597,0.07966
2013,North Rhine-Westphalia,Direct migration background,Not Employed,0.41184,664,1732,0.38866,0.43503
2013,North Rhine-Westphalia,Indirect migration background,Full-Time Employment,0.34167,207,636,0.30478,0.37856
2013,North Rhine-Westphalia,Indirect migration background,Regular Part-Time Employment,0.07680,68,636,0.05609,0.09751
2013,North Rhine-Westphalia,Indirect migration background,Vocational Training,0.08755,50,636,0.06556,0.10953
2013,North Rhine-Westphalia,Indirect migration background,"Marginal, Irregular Part-Time Employment",0.09407,58,636,0.07137,0.11678
2013,North Rhine-Westphalia,Indirect migration background,Not Employed,0.39990,253,636,0.36180,0.43801
2013,Hesse,No migration background,Full-Time Employment,0.39791,562,1401,0.37227,0.42355
2013,Hesse,No migration background,Regular Part-Time Employment,0.10687,219,1401,0.09069,0.12305
2013,Hesse,No migration background,"Marginal, Irregular Part-Time Employment",0.06864,96,1401,0.05539,0.08188
2013,Hesse,No migration background,Not Employed,0.40310,524,1401,0.37740,0.42879
2013,Hesse,Direct migration background,Full-Time Employment,0.39129,217,600,0.35220,0.43037
2013,Hesse,Direct migration background,Regular Part-Time Employment,0.11705,109,600,0.09130,0.14279
2013,Hesse,Direct migration background,"Marginal, Irregular Part-Time Employment",0.07384,56,600,0.05290,0.09478
2013,Hesse,Direct migration background,Not Employed,0.40746,218,600,0.36811,0.44681
2013,Hesse,Indirect migration background,Full-Time Employment,0.39888,76,149,0.31999,0.47777
2013,Hesse,Indirect migration background,Not Employed,0.38253,73,149,0.30423,0.46084
2013,"Rhineland-Palatinate, Saarland",No migration background,Full-Time Employment,0.36896,451,1208,0.34174,0.39618
2013,"Rhineland-Palatinate, Saarland",No migration background,Regular Part-Time Employment,0.10332,172,1208,0.08614,0.12049
2013,"Rhineland-Palatinate, Saarland",No migration background,"Marginal, Irregular Part-Time Employment",0.06351,87,1208,0.04976,0.07727
2013,"Rhineland-Palatinate, Saarland",No migration background,Not Employed,0.44142,498,1208,0.41341,0.46944
2013,"Rhineland-Palatinate, Saarland",Direct migration background,Full-Time Employment,0.45487,197,425,0.40747,0.50227
2013,"Rhineland-Palatinate, Saarland",Direct migration background,Regular Part-Time Employment,0.08444,54,425,0.05797,0.11090
2013,"Rhineland-Palatinate, Saarland",Direct migration background,"Marginal, Irregular Part-Time Employment",0.04860,31,425,0.02813,0.06907
2013,"Rhineland-Palatinate, Saarland",Direct migration background,Not Employed,0.37125,143,425,0.32526,0.41723
2013,"Rhineland-Palatinate, Saarland",Indirect migration background,Full-Time Employment,0.44866,44,82,0.34035,0.55697
2013,"Rhineland-Palatinate, Saarland",Indirect migration background,Not Employed,0.32062,38,82,0.21898,0.42225
2013,Baden-Wuerttemberg,No migration background,Full-Time Employment,0.39872,974,2446,0.37931,0.41813
2013,Baden-Wuerttemberg,No migration background,Regular Part-Time Employment,0.09953,379,2446,0.08766,0.11139
2013,Baden-Wuerttemberg,No migration background,Vocational Training,0.02748,62,2446,0.02100,0.03396
2013,Baden-Wuerttemberg,No migration background,"Marginal, Irregular Part-Time Employment",0.04925,160,2446,0.04067,0.05782
2013,Baden-Wuerttemberg,No migration background,Not Employed,0.42380,871,2446,0.40421,0.44338
2013,Baden-Wuerttemberg,Direct migration background,Full-Time Employment,0.38178,422,971,0.35121,0.41235
2013,Baden-Wuerttemberg,Direct migration background,Regular Part-Time Employment,0.15685,142,971,0.13396,0.17974
2013,Baden-Wuerttemberg,Direct migration background,"Marginal, Irregular Part-Time Employment",0.09928,86,971,0.08046,0.11810
2013,Baden-Wuerttemberg,Direct migration background,Not Employed,0.34863,321,971,0.31864,0.37861
2013,Baden-Wuerttemberg,Indirect migration background,Full-Time Employment,0.42488,147,370,0.37445,0.47532
2013,Baden-Wuerttemberg,Indirect migration background,Regular Part-Time Employment,0.10877,49,370,0.07700,0.14053
2013,Baden-Wuerttemberg,Indirect migration background,Vocational Training,0.09495,44,370,0.06504,0.12486
2013,Baden-Wuerttemberg,Indirect migration background,Not Employed,0.28936,130,370,0.24309,0.33562
2013,Bavaria,No migration background,Full-Time Employment,0.39215,1328,3526,0.37603,0.40827
2013,Bavaria,No migration background,Regular Part-Time Employment,0.11887,585,3526,0.10819,0.12956
2013,Bavaria,No migration background,Vocational Training,0.01580,91,3526,0.01168,0.01992
2013,Bavaria,No migration background,"Marginal, Irregular Part-Time Employment",0.05171,234,3526,0.04440,0.05902
2013,Bavaria,No migration background,Not Employed,0.42046,1288,3526,0.40416,0.43675
2013,Bavaria,Direct migration background,Full-Time Employment,0.43474,492,1078,0.40513,0.46434
2013,Bavaria,Direct migration background,Regular Part-Time Employment,0.10516,146,1078,0.08684,0.12348
2013,Bavaria,Direct migration background,"Marginal, Irregular Part-Time Employment",0.09059,86,1078,0.07345,0.10773
2013,Bavaria,Direct migration background,Not Employed,0.36092,354,1078,0.33224,0.38960
2013,Bavaria,Indirect migration background,Full-Time Employment,0.52595,150,303,0.46963,0.58227
2013,Bavaria,Indirect migration background,Regular Part-Time Employment,0.11097,38,303,0.07554,0.14639
2013,Bavaria,Indirect migration background,Not Employed,0.26020,115,303,0.21072,0.30969
2013,Berlin,No migration background,Full-Time Employment,0.38132,332,883,0.34927,0.41338
2013,Berlin,No migration background,Regular Part-Time Employment,0.10636,128,883,0.08602,0.12671
2013,Berlin,No migration background,"Marginal, Irregular Part-Time Employment",0.05274,52,883,0.03798,0.06749
2013,Berlin,No migration background,Not Employed,0.44176,371,883,0.40898,0.47453
2013,Berlin,Direct migration background,Full-Time Employment,0.28345,65,193,0.21971,0.34720
2013,Berlin,Direct migration background,Regular Part-Time Employment,0.16237,36,193,0.11021,0.21454
2013,Berlin,Direct migration background,Not Employed,0.41938,92,193,0.34958,0.48918
2013,Berlin,Indirect migration background,Not Employed,0.46896,33,33,0.29605,0.64186
2013,Brandenburg,No migration background,Full-Time Employment,0.39504,372,972,0.36429,0.42579
2013,Brandenburg,No migration background,Regular Part-Time Employment,0.08701,101,972,0.06928,0.10474
2013,Brandenburg,No migration background,"Marginal, Irregular Part-Time Employment",0.02410,39,972,0.01445,0.03374
2013,Brandenburg,No migration background,Not Employed,0.47309,460,972,0.44169,0.50450
2013,Brandenburg,Direct migration background,Not Employed,0.53060,70,70,0.41284,0.64836
2013,Mecklenburg-Western Pomerania,No migration background,Full-Time Employment,0.34808,208,536,0.30772,0.38845
2013,Mecklenburg-Western Pomerania,No migration background,Regular Part-Time Employment,0.12379,77,536,0.09588,0.15170
2013,Mecklenburg-Western Pomerania,No migration background,Not Employed,0.45287,251,536,0.41069,0.49505
2013,Saxony,No migration background,Full-Time Employment,0.43675,695,1682,0.41304,0.46046
2013,Saxony,No migration background,Regular Part-Time Employment,0.09998,230,1682,0.08564,0.11432
2013,Saxony,No migration background,Vocational Training,0.02169,36,1682,0.01473,0.02866
2013,Saxony,No migration background,"Marginal, Irregular Part-Time Employment",0.03961,65,1682,0.03028,0.04893
2013,Saxony,No migration background,Not Employed,0.40061,656,1682,0.37718,0.42403
2013,Saxony,Direct migration background,Not Employed,0.66060,43,43,0.51739,0.80380
2013,Saxony-Anhalt,No migration background,Full-Time Employment,0.36495,381,948,0.33429,0.39561
2013,Saxony-Anhalt,No migration background,Regular Part-Time Employment,0.09650,110,948,0.07769,0.11530
2013,Saxony-Anhalt,No migration background,"Marginal, Irregular Part-Time Employment",0.04672,42,948,0.03328,0.06016
2013,Saxony-Anhalt,No migration background,Not Employed,0.47238,415,948,0.44058,0.50417
2013,Saxony-Anhalt,Direct migration background,Not Employed,0.53707,55,55,0.40408,0.67006
2013,Thuringa,No migration background,Full-Time Employment,0.39547,384,971,0.36470,0.42624
2013,Thuringa,No migration background,Regular Part-Time Employment,0.11015,127,971,0.09045,0.12986
2013,Thuringa,No migration background,"Marginal, Irregular Part-Time Employment",0.04918,51,971,0.03557,0.06278
2013,Thuringa,No migration background,Not Employed,0.42646,409,971,0.39533,0.45758
2014,Schleswig-Holstein,No migration background,Full-Time Employment,0.32936,241,698,0.29447,0.36425
2014,Schleswig-Holstein,No migration background,Regular Part-Time Employment,0.10770,106,698,0.08468,0.13071
2014,Schleswig-Holstein,No migration background,"Marginal, Irregular Part-Time Employment",0.07209,71,698,0.05289,0.09129
2014,Schleswig-Holstein,No migration background,Not Employed,0.46703,280,698,0.42999,0.50406
2014,Schleswig-Holstein,Direct migration background,Full-Time Employment,0.26164,53,138,0.18804,0.33524
2014,Schleswig-Holstein,Direct migration background,Not Employed,0.57321,85,138,0.49039,0.65604
2014,Hamburg,No migration background,Full-Time Employment,0.42731,113,275,0.36874,0.48589
2014,Hamburg,No migration background,Regular Part-Time Employment,0.07065,40,275,0.04031,0.10100
2014,Hamburg,No migration background,Not Employed,0.45430,122,275,0.39534,0.51325
2014,Hamburg,Direct migration background,Full-Time Employment,0.37179,49,89,0.27081,0.47276
2014,Hamburg,Direct migration background,Not Employed,0.43402,40,89,0.33047,0.53758
2014,Lower Saxony,No migration background,Full-Time Employment,0.36560,697,2035,0.34467,0.38653
2014,Lower Saxony,No migration background,Regular Part-Time Employment,0.10963,281,2035,0.09605,0.12321
2014,Lower Saxony,No migration background,Vocational Training,0.03177,63,2035,0.02415,0.03939
2014,Lower Saxony,No migration background,"Marginal, Irregular Part-Time Employment",0.04801,152,2035,0.03872,0.05730
2014,Lower Saxony,No migration background,Not Employed,0.43911,842,2035,0.41755,0.46068
2014,Lower Saxony,Direct migration background,Full-Time Employment,0.42798,199,492,0.38421,0.47174
2014,Lower Saxony,Direct migration background,Regular Part-Time Employment,0.09518,52,492,0.06922,0.12113
2014,Lower Saxony,Direct migration background,"Marginal, Irregular Part-Time Employment",0.10417,52,492,0.07715,0.13119
2014,Lower Saxony,Direct migration background,Not Employed,0.35239,189,492,0.31014,0.39465
2014,Lower Saxony,Indirect migration background,Full-Time Employment,0.40789,42,91,0.30636,0.50943
2014,Lower Saxony,Indirect migration background,Not Employed,0.42413,49,91,0.32202,0.52623
2014,Bremen,No migration background,Full-Time Employment,0.28394,39,103,0.19644,0.37145
2014,Bremen,No migration background,Not Employed,0.56796,64,103,0.47182,0.66409
2014,North Rhine-Westphalia,No migration background,Full-Time Employment,0.37013,1352,3822,0.35482,0.38544
2014,North Rhine-Westphalia,No migration background,Regular Part-Time Employment,0.12342,599,3822,0.11299,0.13385
2014,North Rhine-Westphalia,No migration background,Vocational Training,0.01899,93,3822,0.01467,0.02332
2014,North Rhine-Westphalia,No migration background,"Marginal, Irregular Part-Time Employment",0.06449,267,3822,0.05670,0.07228
2014,North Rhine-Westphalia,No migration background,Not Employed,0.42005,1511,3822,0.40440,0.43570
2014,North Rhine-Westphalia,Direct migration background,Full-Time Employment,0.34269,512,1389,0.31772,0.36766
2014,North Rhine-Westphalia,Direct migration background,Regular Part-Time Employment,0.11491,193,1389,0.09813,0.13169
2014,North Rhine-Westphalia,Direct migration background,"Marginal, Irregular Part-Time Employment",0.10080,153,1389,0.08496,0.11664
2014,North Rhine-Westphalia,Direct migration background,Not Employed,0.42891,531,1389,0.40287,0.45494
2014,North Rhine-Westphalia,Indirect migration background,Full-Time Employment,0.33505,171,529,0.29479,0.37531
2014,North Rhine-Westphalia,Indirect migration background,Regular Part-Time Employment,0.09325,56,529,0.06845,0.11806
2014,North Rhine-Westphalia,Indirect migration background,Vocational Training,0.09750,38,529,0.07219,0.12280
2014,North Rhine-Westphalia,Indirect migration background,"Marginal, Irregular Part-Time Employment",0.12364,61,529,0.09556,0.15172
2014,North Rhine-Westphalia,Indirect migration background,Not Employed,0.34701,203,529,0.30641,0.38761
2014,Hesse,No migration background,Full-Time Employment,0.37864,505,1261,0.35186,0.40542
2014,Hesse,No migration background,Regular Part-Time Employment,0.12190,200,1261,0.10384,0.13997
2014,Hesse,No migration background,"Marginal, Irregular Part-Time Employment",0.07589,94,1261,0.06127,0.09051
2014,Hesse,No migration background,Not Employed,0.40394,462,1261,0.37684,0.43103
2014,Hesse,Direct migration background,Full-Time Employment,0.36101,166,463,0.31721,0.40480
2014,Hesse,Direct migration background,Regular Part-Time Employment,0.14029,82,463,0.10862,0.17196
2014,Hesse,Direct migration background,"Marginal, Irregular Part-Time Employment",0.08817,48,463,0.06231,0.11402
2014,Hesse,Direct migration background,Not Employed,0.39349,167,463,0.34895,0.43804
2014,Hesse,Indirect migration background,Full-Time Employment,0.36890,62,124,0.28363,0.45418
2014,Hesse,Indirect migration background,Not Employed,0.40828,62,124,0.32142,0.49514
2014,"Rhineland-Palatinate, Saarland",No migration background,Full-Time Employment,0.33769,385,1106,0.30980,0.36557
