year,bula_h,pgisced97,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2010,Saxony,Upper Secondary Level,Regular Part-Time Employment,0.09753,95,907,0.07821,0.11684
2010,Saxony,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.03648,42,907,0.02428,0.04869
2010,Saxony,Upper Secondary Level,Not Employed,0.45637,404,907,0.42393,0.48880
2010,Saxony,Post-secondary Non-tertiary Level,Not Employed,0.40876,32,32,0.23570,0.58182
2010,Saxony,First Stage of Tertiary Education,Full-Time Employment,0.46876,63,115,0.37716,0.56037
2010,Saxony,First Stage of Tertiary Education,Not Employed,0.41571,52,115,0.32524,0.50618
2010,Saxony,Second Stage of Tertiary Education,Full-Time Employment,0.47260,209,409,0.42415,0.52104
2010,Saxony,Second Stage of Tertiary Education,Regular Part-Time Employment,0.09720,54,409,0.06846,0.12595
2010,Saxony,Second Stage of Tertiary Education,Not Employed,0.39629,146,409,0.34882,0.44375
2010,Saxony-Anhalt,Lower Secondary Level,Not Employed,0.73858,42,42,0.60407,0.87308
2010,Saxony-Anhalt,Upper Secondary Level,Full-Time Employment,0.36006,181,461,0.31619,0.40393
2010,Saxony-Anhalt,Upper Secondary Level,Regular Part-Time Employment,0.10005,43,461,0.07263,0.12748
2010,Saxony-Anhalt,Upper Secondary Level,Not Employed,0.46548,237,461,0.41990,0.51107
2010,Saxony-Anhalt,First Stage of Tertiary Education,Full-Time Employment,0.48795,33,65,0.36549,0.61042
2010,Saxony-Anhalt,First Stage of Tertiary Education,Not Employed,0.46429,32,65,0.34211,0.58648
2010,Saxony-Anhalt,Second Stage of Tertiary Education,Full-Time Employment,0.48452,115,178,0.41089,0.55814
2010,Saxony-Anhalt,Second Stage of Tertiary Education,Not Employed,0.42062,63,178,0.34789,0.49335
2010,Thuringa,Lower Secondary Level,Not Employed,0.78429,38,38,0.65176,0.91683
2010,Thuringa,Upper Secondary Level,Full-Time Employment,0.35987,214,543,0.31946,0.40028
2010,Thuringa,Upper Secondary Level,Regular Part-Time Employment,0.10699,61,543,0.08097,0.13301
2010,Thuringa,Upper Secondary Level,Not Employed,0.47944,268,543,0.43738,0.52150
2010,Thuringa,Second Stage of Tertiary Education,Full-Time Employment,0.55317,112,177,0.47972,0.62662
2010,Thuringa,Second Stage of Tertiary Education,Not Employed,0.29718,65,177,0.22966,0.36470
2011,Schleswig-Holstein,Pre-primary Level,Not Employed,0.76356,32,32,0.61398,0.91313
2011,Schleswig-Holstein,Lower Secondary Level,Not Employed,0.51165,61,61,0.38517,0.63813
2011,Schleswig-Holstein,Upper Secondary Level,Full-Time Employment,0.34403,167,495,0.30214,0.38592
2011,Schleswig-Holstein,Upper Secondary Level,Regular Part-Time Employment,0.10644,69,495,0.07924,0.13364
2011,Schleswig-Holstein,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.05576,37,495,0.03553,0.07600
2011,Schleswig-Holstein,Upper Secondary Level,Not Employed,0.47373,222,495,0.42970,0.51776
2011,Schleswig-Holstein,Post-secondary Non-tertiary Level,Full-Time Employment,0.53944,37,37,0.37662,0.70227
2011,Schleswig-Holstein,Second Stage of Tertiary Education,Full-Time Employment,0.46913,85,130,0.38301,0.55525
2011,Schleswig-Holstein,Second Stage of Tertiary Education,Not Employed,0.36427,45,130,0.28122,0.44731
2011,Hamburg,Upper Secondary Level,Full-Time Employment,0.32204,51,141,0.24464,0.39944
2011,Hamburg,Upper Secondary Level,Not Employed,0.54800,90,141,0.46556,0.63044
2011,Hamburg,Second Stage of Tertiary Education,Full-Time Employment,0.61212,67,101,0.51661,0.70762
2011,Hamburg,Second Stage of Tertiary Education,Not Employed,0.24186,34,101,0.15793,0.32579
2011,Lower Saxony,Pre-primary Level,Not Employed,0.85501,75,75,0.77479,0.93523
2011,Lower Saxony,Lower Secondary Level,Full-Time Employment,0.11786,52,292,0.08081,0.15490
2011,Lower Saxony,Lower Secondary Level,Vocational Training,0.09531,33,292,0.06157,0.12905
2011,Lower Saxony,Lower Secondary Level,Not Employed,0.65901,207,292,0.60455,0.71348
2011,Lower Saxony,Upper Secondary Level,Full-Time Employment,0.38262,470,1334,0.35652,0.40871
2011,Lower Saxony,Upper Secondary Level,Regular Part-Time Employment,0.11232,220,1334,0.09537,0.12927
2011,Lower Saxony,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.05194,86,1334,0.04003,0.06385
2011,Lower Saxony,Upper Secondary Level,Not Employed,0.44067,558,1334,0.41402,0.46732
2011,Lower Saxony,Post-secondary Non-tertiary Level,Full-Time Employment,0.59162,81,171,0.51773,0.66551
2011,Lower Saxony,Post-secondary Non-tertiary Level,Regular Part-Time Employment,0.13034,40,171,0.07973,0.18095
2011,Lower Saxony,Post-secondary Non-tertiary Level,Not Employed,0.26600,50,171,0.19958,0.33242
2011,Lower Saxony,First Stage of Tertiary Education,Full-Time Employment,0.57965,82,117,0.48982,0.66948
2011,Lower Saxony,First Stage of Tertiary Education,Not Employed,0.29912,35,117,0.21580,0.38245
2011,Lower Saxony,Second Stage of Tertiary Education,Full-Time Employment,0.52742,239,462,0.48185,0.57300
2011,Lower Saxony,Second Stage of Tertiary Education,Regular Part-Time Employment,0.13824,89,462,0.10673,0.16975
2011,Lower Saxony,Second Stage of Tertiary Education,Not Employed,0.28197,134,462,0.24089,0.32304
2011,Bremen,Upper Secondary Level,Not Employed,0.47535,38,38,0.31444,0.63627
2011,North Rhine-Westphalia,No answer / don't know,Full-Time Employment,0.17230,38,98,0.09714,0.24745
2011,North Rhine-Westphalia,No answer / don't know,Not Employed,0.42011,60,98,0.32188,0.51834
2011,North Rhine-Westphalia,Pre-primary Level,"Marginal, Irregular Part-Time Employment",0.21206,35,218,0.15767,0.26645
2011,North Rhine-Westphalia,Pre-primary Level,Not Employed,0.75403,183,218,0.69673,0.81133
2011,North Rhine-Westphalia,Primary Level,Not Employed,0.69949,94,94,0.60631,0.79267
2011,North Rhine-Westphalia,Lower Secondary Level,Full-Time Employment,0.17396,134,722,0.14629,0.20163
2011,North Rhine-Westphalia,Lower Secondary Level,Regular Part-Time Employment,0.07971,57,722,0.05994,0.09948
2011,North Rhine-Westphalia,Lower Secondary Level,Vocational Training,0.06468,47,722,0.04672,0.08263
2011,North Rhine-Westphalia,Lower Secondary Level,"Marginal, Irregular Part-Time Employment",0.05484,48,722,0.03822,0.07145
2011,North Rhine-Westphalia,Lower Secondary Level,Not Employed,0.62089,436,722,0.58548,0.65631
2011,North Rhine-Westphalia,Upper Secondary Level,Full-Time Employment,0.33445,866,2589,0.31628,0.35263
2011,North Rhine-Westphalia,Upper Secondary Level,Regular Part-Time Employment,0.11814,367,2589,0.10571,0.13058
2011,North Rhine-Westphalia,Upper Secondary Level,Vocational Training,0.01418,35,2589,0.00962,0.01873
2011,North Rhine-Westphalia,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.06273,184,2589,0.05339,0.07207
2011,North Rhine-Westphalia,Upper Secondary Level,Not Employed,0.46999,1137,2589,0.45077,0.48922
2011,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Full-Time Employment,0.55398,236,558,0.51270,0.59526
2011,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Regular Part-Time Employment,0.18073,133,558,0.14877,0.21269
2011,North Rhine-Westphalia,Post-secondary Non-tertiary Level,"Marginal, Irregular Part-Time Employment",0.05702,45,558,0.03777,0.07628
2011,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Not Employed,0.20275,144,558,0.16936,0.23614
2011,North Rhine-Westphalia,First Stage of Tertiary Education,Full-Time Employment,0.53244,172,303,0.47616,0.58871
2011,North Rhine-Westphalia,First Stage of Tertiary Education,Regular Part-Time Employment,0.09883,36,303,0.06517,0.13249
2011,North Rhine-Westphalia,First Stage of Tertiary Education,Not Employed,0.30712,95,303,0.25509,0.35915
2011,North Rhine-Westphalia,Second Stage of Tertiary Education,Full-Time Employment,0.52289,576,1146,0.49396,0.55182
2011,North Rhine-Westphalia,Second Stage of Tertiary Education,Regular Part-Time Employment,0.13806,201,1146,0.11808,0.15804
2011,North Rhine-Westphalia,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.05430,55,1146,0.04117,0.06742
2011,North Rhine-Westphalia,Second Stage of Tertiary Education,Not Employed,0.28475,314,1146,0.25861,0.31089
2011,Hesse,Pre-primary Level,Not Employed,0.73536,69,69,0.63051,0.84021
2011,Hesse,Lower Secondary Level,Full-Time Employment,0.15557,36,151,0.09757,0.21357
2011,Hesse,Lower Secondary Level,Not Employed,0.60720,115,151,0.52904,0.68535
2011,Hesse,Upper Secondary Level,Full-Time Employment,0.35314,298,817,0.32034,0.38593
2011,Hesse,Upper Secondary Level,Regular Part-Time Employment,0.10434,123,817,0.08337,0.12532
2011,Hesse,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.06572,59,817,0.04872,0.08272
2011,Hesse,Upper Secondary Level,Not Employed,0.45760,337,817,0.42342,0.49178
2011,Hesse,Post-secondary Non-tertiary Level,Full-Time Employment,0.54185,65,158,0.46391,0.61979
2011,Hesse,Post-secondary Non-tertiary Level,Regular Part-Time Employment,0.14422,42,158,0.08927,0.19918
2011,Hesse,Post-secondary Non-tertiary Level,Not Employed,0.26523,51,158,0.19618,0.33429
2011,Hesse,First Stage of Tertiary Education,Full-Time Employment,0.56693,67,67,0.44739,0.68648
2011,Hesse,Second Stage of Tertiary Education,Full-Time Employment,0.58484,286,512,0.54211,0.62756
2011,Hesse,Second Stage of Tertiary Education,Regular Part-Time Employment,0.11634,94,512,0.08854,0.14414
2011,Hesse,Second Stage of Tertiary Education,Not Employed,0.24457,132,512,0.20730,0.28184
2011,"Rhineland-Palatinate, Saarland",Pre-primary Level,Not Employed,0.91727,34,34,0.82327,1.01126
2011,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Full-Time Employment,0.18512,45,194,0.13032,0.23991
2011,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Not Employed,0.64374,149,194,0.57618,0.71131
2011,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Full-Time Employment,0.40312,316,790,0.36889,0.43735
2011,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Regular Part-Time Employment,0.10276,108,790,0.08157,0.12395
2011,"Rhineland-Palatinate, Saarland",Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.06221,48,790,0.04535,0.07906
2011,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Not Employed,0.42165,318,790,0.38719,0.45611
2011,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Full-Time Employment,0.67035,47,47,0.53450,0.80620
2011,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Full-Time Employment,0.50064,62,96,0.40009,0.60118
2011,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Not Employed,0.38010,34,96,0.28249,0.47771
2011,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Full-Time Employment,0.53583,129,249,0.47376,0.59790
2011,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Regular Part-Time Employment,0.11443,43,249,0.07481,0.15405
2011,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Not Employed,0.32506,77,249,0.26676,0.38336
2011,Baden-Wuerttemberg,Pre-primary Level,Not Employed,0.82985,101,101,0.75620,0.90350
2011,Baden-Wuerttemberg,Lower Secondary Level,Full-Time Employment,0.22613,87,414,0.18579,0.26648
2011,Baden-Wuerttemberg,Lower Secondary Level,Regular Part-Time Employment,0.08262,39,414,0.05607,0.10917
2011,Baden-Wuerttemberg,Lower Secondary Level,Vocational Training,0.10758,49,414,0.07770,0.13746
2011,Baden-Wuerttemberg,Lower Secondary Level,Not Employed,0.54186,239,414,0.49380,0.58991
2011,Baden-Wuerttemberg,Upper Secondary Level,Full-Time Employment,0.43492,640,1613,0.41071,0.45912
2011,Baden-Wuerttemberg,Upper Secondary Level,Regular Part-Time Employment,0.09657,241,1613,0.08215,0.11099
2011,Baden-Wuerttemberg,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.04890,98,1613,0.03838,0.05943
2011,Baden-Wuerttemberg,Upper Secondary Level,Not Employed,0.40350,634,1613,0.37955,0.42745
2011,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Full-Time Employment,0.45467,102,231,0.39032,0.51902
2011,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Regular Part-Time Employment,0.17201,60,231,0.12324,0.22079
2011,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Not Employed,0.31749,69,231,0.25733,0.37765
2011,Baden-Wuerttemberg,First Stage of Tertiary Education,Full-Time Employment,0.53798,141,210,0.47039,0.60558
2011,Baden-Wuerttemberg,First Stage of Tertiary Education,Not Employed,0.31942,69,210,0.25621,0.38264
2011,Baden-Wuerttemberg,Second Stage of Tertiary Education,Full-Time Employment,0.57594,431,783,0.54130,0.61058
2011,Baden-Wuerttemberg,Second Stage of Tertiary Education,Regular Part-Time Employment,0.11654,144,783,0.09405,0.13903
2011,Baden-Wuerttemberg,Second Stage of Tertiary Education,Not Employed,0.27248,208,783,0.24128,0.30369
2011,Bavaria,Pre-primary Level,Not Employed,0.78729,100,100,0.70667,0.86790
2011,Bavaria,Lower Secondary Level,Full-Time Employment,0.17760,79,463,0.14275,0.21245
2011,Bavaria,Lower Secondary Level,Regular Part-Time Employment,0.06866,41,463,0.04560,0.09172
2011,Bavaria,Lower Secondary Level,Vocational Training,0.11368,68,463,0.08474,0.14263
2011,Bavaria,Lower Secondary Level,Not Employed,0.58758,275,463,0.54269,0.63247
2011,Bavaria,Upper Secondary Level,Full-Time Employment,0.41675,900,2326,0.39671,0.43679
2011,Bavaria,Upper Secondary Level,Regular Part-Time Employment,0.11400,382,2326,0.10108,0.12692
2011,Bavaria,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.05382,163,2326,0.04464,0.06299
2011,Bavaria,Upper Secondary Level,Not Employed,0.40037,881,2326,0.38045,0.42028
2011,Bavaria,Post-secondary Non-tertiary Level,Full-Time Employment,0.40066,92,232,0.33746,0.46385
2011,Bavaria,Post-secondary Non-tertiary Level,Regular Part-Time Employment,0.19038,62,232,0.13975,0.24101
2011,Bavaria,Post-secondary Non-tertiary Level,Not Employed,0.31187,78,232,0.25213,0.37161
2011,Bavaria,First Stage of Tertiary Education,Full-Time Employment,0.53219,169,305,0.47610,0.58828
2011,Bavaria,First Stage of Tertiary Education,Regular Part-Time Employment,0.10770,40,305,0.07285,0.14255
2011,Bavaria,First Stage of Tertiary Education,Not Employed,0.32755,96,305,0.27479,0.38030
2011,Bavaria,Second Stage of Tertiary Education,Full-Time Employment,0.59401,471,843,0.56084,0.62718
2011,Bavaria,Second Stage of Tertiary Education,Regular Part-Time Employment,0.10369,141,843,0.08309,0.12428
2011,Bavaria,Second Stage of Tertiary Education,Not Employed,0.28103,231,843,0.25067,0.31139
2011,Berlin,Lower Secondary Level,Not Employed,0.62423,43,43,0.47776,0.77071
2011,Berlin,Upper Secondary Level,Full-Time Employment,0.34519,131,368,0.29655,0.39384
2011,Berlin,Upper Secondary Level,Regular Part-Time Employment,0.09194,44,368,0.06238,0.12150
2011,Berlin,Upper Secondary Level,Not Employed,0.48470,193,368,0.43357,0.53583
2011,Berlin,Second Stage of Tertiary Education,Full-Time Employment,0.52575,180,370,0.47480,0.57670
2011,Berlin,Second Stage of Tertiary Education,Regular Part-Time Employment,0.13978,72,370,0.10440,0.17517
2011,Berlin,Second Stage of Tertiary Education,Not Employed,0.29878,118,370,0.25208,0.34548
2011,Brandenburg,Lower Secondary Level,Not Employed,0.69156,61,61,0.57470,0.80842
2011,Brandenburg,Upper Secondary Level,Full-Time Employment,0.44058,231,541,0.39870,0.48245
2011,Brandenburg,Upper Secondary Level,Regular Part-Time Employment,0.07260,55,541,0.05072,0.09449
2011,Brandenburg,Upper Secondary Level,Not Employed,0.44013,255,541,0.39826,0.48200
2011,Brandenburg,First Stage of Tertiary Education,Full-Time Employment,0.63704,36,36,0.47773,0.79635
2011,Brandenburg,Second Stage of Tertiary Education,Full-Time Employment,0.39201,128,282,0.33493,0.44910
2011,Brandenburg,Second Stage of Tertiary Education,Regular Part-Time Employment,0.09226,33,282,0.05843,0.12610
2011,Brandenburg,Second Stage of Tertiary Education,Not Employed,0.48144,121,282,0.42302,0.53987
2011,Mecklenburg-Western Pomerania,Upper Secondary Level,Full-Time Employment,0.32683,122,325,0.27575,0.37790
2011,Mecklenburg-Western Pomerania,Upper Secondary Level,Regular Part-Time Employment,0.13689,42,325,0.09946,0.17432
2011,Mecklenburg-Western Pomerania,Upper Secondary Level,Not Employed,0.45822,161,325,0.40397,0.51248
2011,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Full-Time Employment,0.41762,76,142,0.33622,0.49902
2011,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Not Employed,0.45464,66,142,0.37244,0.53683
2011,Saxony,Lower Secondary Level,Not Employed,0.63655,69,69,0.52222,0.75087
2011,Saxony,Upper Secondary Level,Full-Time Employment,0.43805,404,1016,0.40753,0.46857
2011,Saxony,Upper Secondary Level,Regular Part-Time Employment,0.09124,128,1016,0.07353,0.10896
2011,Saxony,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.03437,35,1016,0.02316,0.04558
2011,Saxony,Upper Secondary Level,Not Employed,0.43158,449,1016,0.40111,0.46205
2011,Saxony,Post-secondary Non-tertiary Level,Full-Time Employment,0.39193,33,33,0.22278,0.56107
2011,Saxony,First Stage of Tertiary Education,Full-Time Employment,0.48541,63,118,0.39485,0.57597
2011,Saxony,First Stage of Tertiary Education,Not Employed,0.39094,55,118,0.30252,0.47936
2011,Saxony,Second Stage of Tertiary Education,Full-Time Employment,0.47014,231,430,0.42291,0.51737
2011,Saxony,Second Stage of Tertiary Education,Regular Part-Time Employment,0.09660,58,430,0.06865,0.12456
2011,Saxony,Second Stage of Tertiary Education,Not Employed,0.38378,141,430,0.33776,0.42980
2011,Saxony-Anhalt,Lower Secondary Level,Not Employed,0.73011,57,57,0.61385,0.84638
2011,Saxony-Anhalt,Upper Secondary Level,Full-Time Employment,0.40857,232,586,0.36874,0.44841
2011,Saxony-Anhalt,Upper Secondary Level,Regular Part-Time Employment,0.05530,45,586,0.03678,0.07383
2011,Saxony-Anhalt,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.05242,31,586,0.03436,0.07048
2011,Saxony-Anhalt,Upper Secondary Level,Not Employed,0.44986,278,586,0.40955,0.49018
2011,Saxony-Anhalt,First Stage of Tertiary Education,Full-Time Employment,0.53505,39,73,0.41984,0.65026
2011,Saxony-Anhalt,First Stage of Tertiary Education,Not Employed,0.43179,34,73,0.31738,0.54621
2011,Saxony-Anhalt,Second Stage of Tertiary Education,Full-Time Employment,0.46202,125,214,0.39506,0.52897
2011,Saxony-Anhalt,Second Stage of Tertiary Education,Not Employed,0.43991,89,214,0.37325,0.50657
2011,Thuringa,Lower Secondary Level,Not Employed,0.76400,36,36,0.62332,0.90468
2011,Thuringa,Upper Secondary Level,Full-Time Employment,0.35589,248,661,0.31936,0.39242
2011,Thuringa,Upper Secondary Level,Regular Part-Time Employment,0.09946,79,661,0.07663,0.12230
2011,Thuringa,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.05172,38,661,0.03483,0.06862
