year,age_gr,pgisced97,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2010,46-65 y.,Upper Secondary Level,Not Employed,0.31079,1120,3576,0.29562,0.32597
2010,46-65 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.45116,161,383,0.40126,0.50106
2010,46-65 y.,Post-secondary Non-tertiary Level,Regular Part-Time Employment,0.24246,102,383,0.19948,0.28544
2010,46-65 y.,Post-secondary Non-tertiary Level,"Marginal, Irregular Part-Time Employment",0.07574,31,383,0.04920,0.10227
2010,46-65 y.,Post-secondary Non-tertiary Level,Not Employed,0.22811,89,383,0.18603,0.27019
2010,46-65 y.,First Stage of Tertiary Education,Full-Time Employment,0.59882,360,578,0.55883,0.63881
2010,46-65 y.,First Stage of Tertiary Education,Regular Part-Time Employment,0.13402,90,578,0.10623,0.16182
2010,46-65 y.,First Stage of Tertiary Education,Not Employed,0.22751,128,578,0.19330,0.26172
2010,46-65 y.,Second Stage of Tertiary Education,Full-Time Employment,0.64198,1204,1883,0.62032,0.66364
2010,46-65 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.13431,311,1883,0.11891,0.14972
2010,46-65 y.,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.04772,62,1883,0.03809,0.05735
2010,46-65 y.,Second Stage of Tertiary Education,Not Employed,0.17599,306,1883,0.15878,0.19319
2010,66 and older,Primary Level,Not Employed,0.97693,35,35,0.92647,1.02739
2010,66 and older,Lower Secondary Level,Not Employed,0.97504,594,594,0.96249,0.98760
2010,66 and older,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.02279,55,2034,0.01631,0.02928
2010,66 and older,Upper Secondary Level,Not Employed,0.95588,1979,2034,0.94696,0.96481
2010,66 and older,Post-secondary Non-tertiary Level,Not Employed,0.99583,92,92,0.98260,1.00907
2010,66 and older,First Stage of Tertiary Education,Not Employed,0.95667,300,300,0.93360,0.97975
2010,66 and older,Second Stage of Tertiary Education,Full-Time Employment,0.02180,31,839,0.01191,0.03168
2010,66 and older,Second Stage of Tertiary Education,Not Employed,0.90872,808,839,0.88922,0.92822
2011,17-29 y.,Pre-primary Level,"Marginal, Irregular Part-Time Employment",0.16759,145,876,0.14284,0.19233
2011,17-29 y.,Pre-primary Level,Not Employed,0.80924,731,876,0.78321,0.83528
2011,17-29 y.,Primary Level,Not Employed,0.51365,63,63,0.38924,0.63807
2011,17-29 y.,Lower Secondary Level,Full-Time Employment,0.17263,97,833,0.14695,0.19831
2011,17-29 y.,Lower Secondary Level,Vocational Training,0.37960,302,833,0.34663,0.41258
2011,17-29 y.,Lower Secondary Level,"Marginal, Irregular Part-Time Employment",0.04101,50,833,0.02753,0.05449
2011,17-29 y.,Lower Secondary Level,Not Employed,0.36462,384,833,0.33191,0.39733
2011,17-29 y.,Upper Secondary Level,Full-Time Employment,0.42664,644,1783,0.40368,0.44961
2011,17-29 y.,Upper Secondary Level,Regular Part-Time Employment,0.07441,154,1783,0.06222,0.08659
2011,17-29 y.,Upper Secondary Level,Vocational Training,0.08853,125,1783,0.07534,0.10172
2011,17-29 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.07396,148,1783,0.06181,0.08611
2011,17-29 y.,Upper Secondary Level,Not Employed,0.33621,712,1783,0.31428,0.35814
2011,17-29 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.56796,126,210,0.50080,0.63512
2011,17-29 y.,Post-secondary Non-tertiary Level,Not Employed,0.27944,84,210,0.21860,0.34027
2011,17-29 y.,First Stage of Tertiary Education,Full-Time Employment,0.62598,38,38,0.47007,0.78189
2011,17-29 y.,Second Stage of Tertiary Education,Full-Time Employment,0.64191,192,306,0.58811,0.69572
2011,17-29 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.07316,39,306,0.04394,0.10239
2011,17-29 y.,Second Stage of Tertiary Education,Not Employed,0.20669,75,306,0.16125,0.25214
2011,30-45 y.,Primary Level,Full-Time Employment,0.34923,35,122,0.26429,0.43418
2011,30-45 y.,Primary Level,Not Employed,0.39654,87,122,0.30937,0.48370
2011,30-45 y.,Lower Secondary Level,Full-Time Employment,0.40015,235,721,0.36436,0.43594
2011,30-45 y.,Lower Secondary Level,Regular Part-Time Employment,0.17384,111,721,0.14616,0.20152
2011,30-45 y.,Lower Secondary Level,"Marginal, Irregular Part-Time Employment",0.09012,76,721,0.06920,0.11103
2011,30-45 y.,Lower Secondary Level,Not Employed,0.32247,299,721,0.28833,0.35662
2011,30-45 y.,Upper Secondary Level,Full-Time Employment,0.59923,2273,4723,0.58525,0.61321
2011,30-45 y.,Upper Secondary Level,Regular Part-Time Employment,0.15941,1015,4723,0.14897,0.16985
2011,30-45 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.06560,357,4723,0.05853,0.07266
2011,30-45 y.,Upper Secondary Level,Not Employed,0.16959,1078,4723,0.15889,0.18029
2011,30-45 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.61192,456,1066,0.58266,0.64119
2011,30-45 y.,Post-secondary Non-tertiary Level,Regular Part-Time Employment,0.18395,265,1066,0.16068,0.20722
2011,30-45 y.,Post-secondary Non-tertiary Level,"Marginal, Irregular Part-Time Employment",0.05112,81,1066,0.03789,0.06435
2011,30-45 y.,Post-secondary Non-tertiary Level,Not Employed,0.15154,264,1066,0.13001,0.17308
2011,30-45 y.,First Stage of Tertiary Education,Full-Time Employment,0.75816,441,627,0.72462,0.79170
2011,30-45 y.,First Stage of Tertiary Education,Regular Part-Time Employment,0.10994,110,627,0.08543,0.13444
2011,30-45 y.,First Stage of Tertiary Education,Not Employed,0.09456,76,627,0.07164,0.11748
2011,30-45 y.,Second Stage of Tertiary Education,Full-Time Employment,0.70640,1449,2445,0.68834,0.72445
2011,30-45 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.16824,562,2445,0.15341,0.18307
2011,30-45 y.,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.02427,86,2445,0.01817,0.03038
2011,30-45 y.,Second Stage of Tertiary Education,Not Employed,0.09876,348,2445,0.08693,0.11058
2011,46-65 y.,Primary Level,Not Employed,0.63516,52,52,0.50304,0.76728
2011,46-65 y.,Lower Secondary Level,Full-Time Employment,0.29058,180,628,0.25504,0.32612
2011,46-65 y.,Lower Secondary Level,Regular Part-Time Employment,0.14139,92,628,0.11411,0.16866
2011,46-65 y.,Lower Secondary Level,"Marginal, Irregular Part-Time Employment",0.07045,46,628,0.05042,0.09048
2011,46-65 y.,Lower Secondary Level,Not Employed,0.49151,310,628,0.45237,0.53064
2011,46-65 y.,Upper Secondary Level,Full-Time Employment,0.47887,2163,4719,0.46462,0.49313
2011,46-65 y.,Upper Secondary Level,Regular Part-Time Employment,0.14546,745,4719,0.13540,0.15552
2011,46-65 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.06724,309,4719,0.06010,0.07439
2011,46-65 y.,Upper Secondary Level,Not Employed,0.30725,1502,4719,0.29409,0.32042
2011,46-65 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.51304,248,540,0.47085,0.55524
2011,46-65 y.,Post-secondary Non-tertiary Level,Regular Part-Time Employment,0.24445,151,540,0.20817,0.28073
2011,46-65 y.,Post-secondary Non-tertiary Level,"Marginal, Irregular Part-Time Employment",0.04267,34,540,0.02561,0.05974
2011,46-65 y.,Post-secondary Non-tertiary Level,Not Employed,0.19984,107,540,0.16608,0.23359
2011,46-65 y.,First Stage of Tertiary Education,Full-Time Employment,0.67923,478,727,0.64527,0.71318
2011,46-65 y.,First Stage of Tertiary Education,Regular Part-Time Employment,0.10427,101,727,0.08204,0.12651
2011,46-65 y.,First Stage of Tertiary Education,Not Employed,0.18344,148,727,0.15528,0.21159
2011,46-65 y.,Second Stage of Tertiary Education,Full-Time Employment,0.64975,1505,2342,0.63042,0.66907
2011,46-65 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.13550,383,2342,0.12164,0.14937
2011,46-65 y.,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.04397,79,2342,0.03566,0.05227
2011,46-65 y.,Second Stage of Tertiary Education,Not Employed,0.17079,375,2342,0.15554,0.18603
2011,66 and older,Primary Level,Not Employed,0.97613,58,58,0.93651,1.01576
2011,66 and older,Lower Secondary Level,Not Employed,0.97483,806,806,0.96401,0.98565
2011,66 and older,Upper Secondary Level,Regular Part-Time Employment,0.01117,32,2628,0.00715,0.01519
2011,66 and older,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.01512,41,2628,0.01046,0.01979
2011,66 and older,Upper Secondary Level,Not Employed,0.96427,2555,2628,0.95717,0.97137
2011,66 and older,Post-secondary Non-tertiary Level,Not Employed,0.97628,119,119,0.94883,1.00374
2011,66 and older,First Stage of Tertiary Education,Not Employed,0.95526,363,363,0.93396,0.97655
2011,66 and older,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.04862,39,1039,0.03553,0.06170
2011,66 and older,Second Stage of Tertiary Education,Not Employed,0.91415,1000,1039,0.89710,0.93119
2012,17-29 y.,Pre-primary Level,"Marginal, Irregular Part-Time Employment",0.20547,193,894,0.17897,0.23197
2012,17-29 y.,Pre-primary Level,Not Employed,0.77547,701,894,0.74810,0.80284
2012,17-29 y.,Primary Level,Not Employed,0.48392,54,54,0.34937,0.61846
2012,17-29 y.,Lower Secondary Level,Full-Time Employment,0.19840,107,853,0.17162,0.22518
2012,17-29 y.,Lower Secondary Level,Regular Part-Time Employment,0.02911,32,853,0.01782,0.04040
2012,17-29 y.,Lower Secondary Level,Vocational Training,0.34585,299,853,0.31391,0.37778
2012,17-29 y.,Lower Secondary Level,"Marginal, Irregular Part-Time Employment",0.06258,56,853,0.04631,0.07884
2012,17-29 y.,Lower Secondary Level,Not Employed,0.35291,359,853,0.32082,0.38500
2012,17-29 y.,Upper Secondary Level,Full-Time Employment,0.39673,587,1669,0.37325,0.42020
2012,17-29 y.,Upper Secondary Level,Regular Part-Time Employment,0.07268,141,1669,0.06022,0.08514
2012,17-29 y.,Upper Secondary Level,Vocational Training,0.08774,146,1669,0.07416,0.10131
2012,17-29 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.10148,166,1669,0.08699,0.11597
2012,17-29 y.,Upper Secondary Level,Not Employed,0.34064,629,1669,0.31790,0.36339
2012,17-29 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.60869,136,195,0.54001,0.67736
2012,17-29 y.,Post-secondary Non-tertiary Level,Not Employed,0.18428,59,195,0.12972,0.23884
2012,17-29 y.,First Stage of Tertiary Education,Full-Time Employment,0.72884,36,36,0.58155,0.87612
2012,17-29 y.,Second Stage of Tertiary Education,Full-Time Employment,0.60900,188,310,0.55459,0.66341
2012,17-29 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.10770,44,310,0.07314,0.14227
2012,17-29 y.,Second Stage of Tertiary Education,Not Employed,0.19272,78,310,0.14874,0.23670
2012,30-45 y.,Primary Level,Full-Time Employment,0.35879,47,125,0.27437,0.44322
2012,30-45 y.,Primary Level,Not Employed,0.43006,78,125,0.34292,0.51721
2012,30-45 y.,Lower Secondary Level,Full-Time Employment,0.40071,233,678,0.36380,0.43763
2012,30-45 y.,Lower Secondary Level,Regular Part-Time Employment,0.18103,111,678,0.15203,0.21004
2012,30-45 y.,Lower Secondary Level,"Marginal, Irregular Part-Time Employment",0.06716,67,678,0.04830,0.08601
2012,30-45 y.,Lower Secondary Level,Not Employed,0.33326,267,678,0.29775,0.36877
2012,30-45 y.,Upper Secondary Level,Full-Time Employment,0.59183,2087,4314,0.57716,0.60650
2012,30-45 y.,Upper Secondary Level,Regular Part-Time Employment,0.17064,1011,4314,0.15942,0.18187
2012,30-45 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.06668,336,4314,0.05924,0.07413
2012,30-45 y.,Upper Secondary Level,Not Employed,0.16478,880,4314,0.15371,0.17585
2012,30-45 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.60718,452,995,0.57682,0.63754
2012,30-45 y.,Post-secondary Non-tertiary Level,Regular Part-Time Employment,0.19034,262,995,0.16593,0.21474
2012,30-45 y.,Post-secondary Non-tertiary Level,"Marginal, Irregular Part-Time Employment",0.04769,72,995,0.03444,0.06094
2012,30-45 y.,Post-secondary Non-tertiary Level,Not Employed,0.14774,209,995,0.12568,0.16980
2012,30-45 y.,First Stage of Tertiary Education,Full-Time Employment,0.77353,405,574,0.73926,0.80780
2012,30-45 y.,First Stage of Tertiary Education,Regular Part-Time Employment,0.11870,104,574,0.09222,0.14518
2012,30-45 y.,First Stage of Tertiary Education,Not Employed,0.09804,65,574,0.07369,0.12239
2012,30-45 y.,Second Stage of Tertiary Education,Full-Time Employment,0.70057,1347,2260,0.68168,0.71946
2012,30-45 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.15970,520,2260,0.14459,0.17481
2012,30-45 y.,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.02027,71,2260,0.01446,0.02608
2012,30-45 y.,Second Stage of Tertiary Education,Not Employed,0.11866,322,2260,0.10532,0.13199
2012,46-65 y.,Primary Level,Not Employed,0.61795,47,47,0.47754,0.75837
2012,46-65 y.,Lower Secondary Level,Full-Time Employment,0.30526,182,634,0.26939,0.34114
2012,46-65 y.,Lower Secondary Level,Regular Part-Time Employment,0.16332,105,634,0.13453,0.19212
2012,46-65 y.,Lower Secondary Level,"Marginal, Irregular Part-Time Employment",0.08788,57,634,0.06582,0.10993
2012,46-65 y.,Lower Secondary Level,Not Employed,0.43914,290,634,0.40048,0.47780
2012,46-65 y.,Upper Secondary Level,Full-Time Employment,0.47971,2199,4847,0.46564,0.49378
2012,46-65 y.,Upper Secondary Level,Regular Part-Time Employment,0.14954,791,4847,0.13950,0.15958
2012,46-65 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.06146,327,4847,0.05470,0.06823
2012,46-65 y.,Upper Secondary Level,Not Employed,0.30792,1530,4847,0.29492,0.32092
2012,46-65 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.53063,278,601,0.49070,0.57057
2012,46-65 y.,Post-secondary Non-tertiary Level,Regular Part-Time Employment,0.22296,171,601,0.18966,0.25627
2012,46-65 y.,Post-secondary Non-tertiary Level,"Marginal, Irregular Part-Time Employment",0.04630,36,601,0.02949,0.06312
2012,46-65 y.,Post-secondary Non-tertiary Level,Not Employed,0.20010,116,601,0.16809,0.23211
2012,46-65 y.,First Stage of Tertiary Education,Full-Time Employment,0.66017,492,767,0.62662,0.69371
2012,46-65 y.,First Stage of Tertiary Education,Regular Part-Time Employment,0.12085,117,767,0.09777,0.14394
2012,46-65 y.,First Stage of Tertiary Education,Not Employed,0.19270,158,767,0.16477,0.22064
2012,46-65 y.,Second Stage of Tertiary Education,Full-Time Employment,0.65713,1561,2399,0.63814,0.67613
2012,46-65 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.13370,375,2399,0.12008,0.14732
2012,46-65 y.,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.03697,80,2399,0.02941,0.04452
2012,46-65 y.,Second Stage of Tertiary Education,Not Employed,0.17220,383,2399,0.15709,0.18731
2012,66 and older,Primary Level,Not Employed,0.93813,53,53,0.87265,1.00361
2012,66 and older,Lower Secondary Level,Not Employed,0.97391,783,783,0.96274,0.98508
2012,66 and older,Upper Secondary Level,Regular Part-Time Employment,0.01017,31,2664,0.00636,0.01398
2012,66 and older,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.02833,70,2664,0.02203,0.03463
2012,66 and older,Upper Secondary Level,Not Employed,0.94985,2563,2664,0.94156,0.95814
2012,66 and older,Post-secondary Non-tertiary Level,Not Employed,0.97182,112,112,0.94104,1.00261
2012,66 and older,First Stage of Tertiary Education,Not Employed,0.93626,349,349,0.91059,0.96193
2012,66 and older,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.04213,51,1090,0.03020,0.05406
2012,66 and older,Second Stage of Tertiary Education,Not Employed,0.92107,1039,1090,0.90506,0.93709
2013,17-29 y.,Pre-primary Level,"Marginal, Irregular Part-Time Employment",0.20056,213,1053,0.17637,0.22476
2013,17-29 y.,Pre-primary Level,Not Employed,0.78314,840,1053,0.75824,0.80804
2013,17-29 y.,Primary Level,Not Employed,0.38845,65,65,0.26904,0.50787
2013,17-29 y.,Lower Secondary Level,Full-Time Employment,0.16289,151,1232,0.14227,0.18352
2013,17-29 y.,Lower Secondary Level,Regular Part-Time Employment,0.03453,57,1232,0.02433,0.04472
2013,17-29 y.,Lower Secondary Level,Vocational Training,0.37811,450,1232,0.35102,0.40520
2013,17-29 y.,Lower Secondary Level,"Marginal, Irregular Part-Time Employment",0.05769,78,1232,0.04466,0.07071
2013,17-29 y.,Lower Secondary Level,Not Employed,0.36473,496,1232,0.33784,0.39162
2013,17-29 y.,Upper Secondary Level,Full-Time Employment,0.41139,713,1986,0.38974,0.43304
2013,17-29 y.,Upper Secondary Level,Regular Part-Time Employment,0.07015,144,1986,0.05891,0.08138
2013,17-29 y.,Upper Secondary Level,Vocational Training,0.09814,201,1986,0.08505,0.11123
2013,17-29 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.10300,197,1986,0.08963,0.11637
2013,17-29 y.,Upper Secondary Level,Not Employed,0.31643,731,1986,0.29597,0.33689
2013,17-29 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.61130,157,218,0.54644,0.67616
2013,17-29 y.,Post-secondary Non-tertiary Level,Not Employed,0.18244,61,218,0.13105,0.23383
2013,17-29 y.,First Stage of Tertiary Education,Full-Time Employment,0.80100,45,45,0.68303,0.91897
2013,17-29 y.,Second Stage of Tertiary Education,Full-Time Employment,0.54988,226,427,0.50264,0.59712
2013,17-29 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.11666,56,427,0.08618,0.14715
2013,17-29 y.,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.10832,53,427,0.07881,0.13784
2013,17-29 y.,Second Stage of Tertiary Education,Not Employed,0.19867,92,427,0.16078,0.23656
2013,30-45 y.,Primary Level,Full-Time Employment,0.27023,61,251,0.21518,0.32528
2013,30-45 y.,Primary Level,Regular Part-Time Employment,0.14034,38,251,0.09728,0.18340
2013,30-45 y.,Primary Level,Not Employed,0.49327,152,251,0.43130,0.55525
2013,30-45 y.,Lower Secondary Level,Full-Time Employment,0.37571,352,997,0.34563,0.40579
2013,30-45 y.,Lower Secondary Level,Regular Part-Time Employment,0.14713,147,997,0.12513,0.16913
2013,30-45 y.,Lower Secondary Level,"Marginal, Irregular Part-Time Employment",0.10241,116,997,0.08358,0.12124
2013,30-45 y.,Lower Secondary Level,Not Employed,0.34211,382,997,0.31265,0.37158
2013,30-45 y.,Upper Secondary Level,Full-Time Employment,0.56874,2239,4602,0.55443,0.58305
2013,30-45 y.,Upper Secondary Level,Regular Part-Time Employment,0.18699,1051,4602,0.17572,0.19825
2013,30-45 y.,Upper Secondary Level,Vocational Training,0.00718,31,4602,0.00474,0.00961
2013,30-45 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.06944,368,4602,0.06209,0.07678
2013,30-45 y.,Upper Secondary Level,Not Employed,0.16555,913,4602,0.15481,0.17629
2013,30-45 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.59537,552,1174,0.56728,0.62346
2013,30-45 y.,Post-secondary Non-tertiary Level,Regular Part-Time Employment,0.17259,294,1174,0.15096,0.19421
