year,migback,quintil_oecd,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2012,Direct migration background,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.08570,64,693,0.06484,0.10655
2012,Direct migration background,2nd Quintile,Not Employed,0.42557,258,693,0.38873,0.46241
2012,Direct migration background,3rd Quintile,Full-Time Employment,0.39986,181,445,0.35429,0.44543
2012,Direct migration background,3rd Quintile,Regular Part-Time Employment,0.12945,77,445,0.09822,0.16067
2012,Direct migration background,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.07679,32,445,0.05202,0.10156
2012,Direct migration background,3rd Quintile,Not Employed,0.36262,155,445,0.31790,0.40734
2012,Direct migration background,4th Quintile,Full-Time Employment,0.51957,171,331,0.46567,0.57348
2012,Direct migration background,4th Quintile,Regular Part-Time Employment,0.14271,58,331,0.10497,0.18045
2012,Direct migration background,4th Quintile,Not Employed,0.28217,102,331,0.23361,0.33073
2012,Direct migration background,5th Quintile,Full-Time Employment,0.61129,159,283,0.55440,0.66819
2012,Direct migration background,5th Quintile,Regular Part-Time Employment,0.13826,39,283,0.09797,0.17855
2012,Direct migration background,5th Quintile,Not Employed,0.22824,85,283,0.17926,0.27723
2012,Indirect migration background,1st Quintile,Full-Time Employment,0.13694,61,309,0.09855,0.17533
2012,Indirect migration background,1st Quintile,"Marginal, Irregular Part-Time Employment",0.14188,46,309,0.10291,0.18085
2012,Indirect migration background,1st Quintile,Not Employed,0.55648,202,309,0.50100,0.61196
2012,Indirect migration background,2nd Quintile,Full-Time Employment,0.22744,75,232,0.17339,0.28150
2012,Indirect migration background,2nd Quintile,Regular Part-Time Employment,0.19217,48,232,0.14136,0.24298
2012,Indirect migration background,2nd Quintile,Not Employed,0.40208,109,232,0.33885,0.46531
2012,Indirect migration background,3rd Quintile,Full-Time Employment,0.40599,81,136,0.32315,0.48883
2012,Indirect migration background,3rd Quintile,Not Employed,0.28426,55,136,0.20817,0.36035
2012,Indirect migration background,4th Quintile,Full-Time Employment,0.59688,102,140,0.51533,0.67842
2012,Indirect migration background,4th Quintile,Not Employed,0.19347,38,140,0.12780,0.25914
2012,Indirect migration background,5th Quintile,Full-Time Employment,0.65552,95,142,0.57708,0.73396
2012,Indirect migration background,5th Quintile,Not Employed,0.19189,47,142,0.12689,0.25689
2013,No migration background,1st Quintile,Full-Time Employment,0.14690,660,3987,0.13591,0.15789
2013,No migration background,1st Quintile,Regular Part-Time Employment,0.08596,543,3987,0.07726,0.09467
2013,No migration background,1st Quintile,Vocational Training,0.03588,152,3987,0.03010,0.04165
2013,No migration background,1st Quintile,"Marginal, Irregular Part-Time Employment",0.08447,405,3987,0.07584,0.09310
2013,No migration background,1st Quintile,Not Employed,0.63894,2227,3987,0.62403,0.65385
2013,No migration background,2nd Quintile,Full-Time Employment,0.26376,1337,4371,0.25069,0.27682
2013,No migration background,2nd Quintile,Regular Part-Time Employment,0.10458,643,4371,0.09550,0.11365
2013,No migration background,2nd Quintile,Vocational Training,0.03137,138,4371,0.02620,0.03653
2013,No migration background,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.06000,305,4371,0.05296,0.06704
2013,No migration background,2nd Quintile,Not Employed,0.53711,1948,4371,0.52232,0.55189
2013,No migration background,3rd Quintile,Full-Time Employment,0.36563,1588,4304,0.35124,0.38002
2013,No migration background,3rd Quintile,Regular Part-Time Employment,0.11168,639,4304,0.10227,0.12109
2013,No migration background,3rd Quintile,Vocational Training,0.02140,99,4304,0.01708,0.02572
2013,No migration background,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.05153,277,4304,0.04493,0.05814
2013,No migration background,3rd Quintile,Not Employed,0.44943,1701,4304,0.43457,0.46429
2013,No migration background,4th Quintile,Full-Time Employment,0.46882,1981,4413,0.45409,0.48354
2013,No migration background,4th Quintile,Regular Part-Time Employment,0.12146,741,4413,0.11182,0.13110
2013,No migration background,4th Quintile,Vocational Training,0.02138,90,4413,0.01711,0.02564
2013,No migration background,4th Quintile,"Marginal, Irregular Part-Time Employment",0.03584,194,4413,0.03035,0.04133
2013,No migration background,4th Quintile,Not Employed,0.35138,1407,4413,0.33729,0.36546
2013,No migration background,5th Quintile,Full-Time Employment,0.55875,2601,5034,0.54503,0.57247
2013,No migration background,5th Quintile,Regular Part-Time Employment,0.10965,712,5034,0.10102,0.11828
2013,No migration background,5th Quintile,Vocational Training,0.00818,38,5034,0.00569,0.01066
2013,No migration background,5th Quintile,"Marginal, Irregular Part-Time Employment",0.04487,225,5034,0.03915,0.05059
2013,No migration background,5th Quintile,Not Employed,0.27855,1458,5034,0.26617,0.29094
2013,Direct migration background,1st Quintile,Full-Time Employment,0.15275,230,983,0.13025,0.17525
2013,Direct migration background,1st Quintile,Regular Part-Time Employment,0.06605,95,983,0.05052,0.08159
2013,Direct migration background,1st Quintile,"Marginal, Irregular Part-Time Employment",0.10835,98,983,0.08891,0.12779
2013,Direct migration background,1st Quintile,Not Employed,0.65905,560,983,0.62940,0.68870
2013,Direct migration background,2nd Quintile,Full-Time Employment,0.32154,271,714,0.28725,0.35582
2013,Direct migration background,2nd Quintile,Regular Part-Time Employment,0.12351,117,714,0.09936,0.14766
2013,Direct migration background,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.08550,70,714,0.06498,0.10603
2013,Direct migration background,2nd Quintile,Not Employed,0.45247,256,714,0.41594,0.48901
2013,Direct migration background,3rd Quintile,Full-Time Employment,0.37456,190,465,0.33052,0.41860
2013,Direct migration background,3rd Quintile,Regular Part-Time Employment,0.15455,87,465,0.12166,0.18744
2013,Direct migration background,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.06154,33,465,0.03967,0.08340
2013,Direct migration background,3rd Quintile,Not Employed,0.40501,155,465,0.36035,0.44968
2013,Direct migration background,4th Quintile,Full-Time Employment,0.50111,166,313,0.44563,0.55659
2013,Direct migration background,4th Quintile,Regular Part-Time Employment,0.13567,53,313,0.09767,0.17367
2013,Direct migration background,4th Quintile,Not Employed,0.32557,94,313,0.27357,0.37757
2013,Direct migration background,5th Quintile,Full-Time Employment,0.60955,183,319,0.55592,0.66317
2013,Direct migration background,5th Quintile,Regular Part-Time Employment,0.13887,49,319,0.10086,0.17688
2013,Direct migration background,5th Quintile,Not Employed,0.20417,87,319,0.15986,0.24847
2013,Indirect migration background,1st Quintile,Full-Time Employment,0.14066,49,349,0.10413,0.17719
2013,Indirect migration background,1st Quintile,Regular Part-Time Employment,0.07642,36,349,0.04851,0.10434
2013,Indirect migration background,1st Quintile,Vocational Training,0.04910,34,349,0.02640,0.07180
2013,Indirect migration background,1st Quintile,"Marginal, Irregular Part-Time Employment",0.15026,38,349,0.11271,0.18780
2013,Indirect migration background,1st Quintile,Not Employed,0.58356,192,349,0.53176,0.63535
2013,Indirect migration background,2nd Quintile,Full-Time Employment,0.26902,79,233,0.21196,0.32608
2013,Indirect migration background,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.17387,41,233,0.12510,0.22264
2013,Indirect migration background,2nd Quintile,Not Employed,0.39160,113,233,0.32879,0.45441
2013,Indirect migration background,3rd Quintile,Full-Time Employment,0.50583,86,180,0.43259,0.57907
2013,Indirect migration background,3rd Quintile,Regular Part-Time Employment,0.14230,33,180,0.09112,0.19348
2013,Indirect migration background,3rd Quintile,Not Employed,0.25446,61,180,0.19065,0.31827
2013,Indirect migration background,4th Quintile,Full-Time Employment,0.51158,88,157,0.43314,0.59002
2013,Indirect migration background,4th Quintile,Regular Part-Time Employment,0.10739,31,157,0.05880,0.15597
2013,Indirect migration background,4th Quintile,Not Employed,0.18158,38,157,0.12109,0.24208
2013,Indirect migration background,5th Quintile,Full-Time Employment,0.70274,113,156,0.63079,0.77470
2013,Indirect migration background,5th Quintile,Not Employed,0.14391,43,156,0.08865,0.19916
2014,No migration background,1st Quintile,Full-Time Employment,0.14328,565,3433,0.13155,0.15500
2014,No migration background,1st Quintile,Regular Part-Time Employment,0.09404,421,3433,0.08428,0.10381
2014,No migration background,1st Quintile,Vocational Training,0.03054,130,3433,0.02478,0.03630
2014,No migration background,1st Quintile,"Marginal, Irregular Part-Time Employment",0.09461,375,3433,0.08482,0.10440
2014,No migration background,1st Quintile,Not Employed,0.62757,1942,3433,0.61140,0.64375
2014,No migration background,2nd Quintile,Full-Time Employment,0.25327,1103,3895,0.23961,0.26693
2014,No migration background,2nd Quintile,Regular Part-Time Employment,0.10380,520,3895,0.09422,0.11338
2014,No migration background,2nd Quintile,Vocational Training,0.02328,117,3895,0.01854,0.02801
2014,No migration background,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.06776,303,3895,0.05986,0.07565
2014,No migration background,2nd Quintile,Not Employed,0.54883,1852,3895,0.53320,0.56446
2014,No migration background,3rd Quintile,Full-Time Employment,0.35447,1477,4060,0.33976,0.36919
2014,No migration background,3rd Quintile,Regular Part-Time Employment,0.11486,630,4060,0.10505,0.12467
2014,No migration background,3rd Quintile,Vocational Training,0.03254,106,4060,0.02708,0.03800
2014,No migration background,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.05486,247,4060,0.04786,0.06187
2014,No migration background,3rd Quintile,Not Employed,0.44231,1600,4060,0.42703,0.45759
2014,No migration background,4th Quintile,Full-Time Employment,0.46487,1936,4348,0.45005,0.47970
2014,No migration background,4th Quintile,Regular Part-Time Employment,0.12714,714,4348,0.11724,0.13704
2014,No migration background,4th Quintile,Vocational Training,0.02281,107,4348,0.01837,0.02724
2014,No migration background,4th Quintile,"Marginal, Irregular Part-Time Employment",0.03773,204,4348,0.03206,0.04339
2014,No migration background,4th Quintile,Not Employed,0.34624,1387,4348,0.33209,0.36038
2014,No migration background,5th Quintile,Full-Time Employment,0.57299,2463,4715,0.55887,0.58711
2014,No migration background,5th Quintile,Regular Part-Time Employment,0.11921,683,4715,0.10996,0.12846
2014,No migration background,5th Quintile,Vocational Training,0.01007,38,4715,0.00722,0.01292
2014,No migration background,5th Quintile,"Marginal, Irregular Part-Time Employment",0.04272,215,4715,0.03695,0.04849
2014,No migration background,5th Quintile,Not Employed,0.25492,1316,4715,0.24248,0.26736
2014,Direct migration background,1st Quintile,Full-Time Employment,0.20114,412,1982,0.18349,0.21880
2014,Direct migration background,1st Quintile,Regular Part-Time Employment,0.08996,218,1982,0.07736,0.10256
2014,Direct migration background,1st Quintile,Vocational Training,0.02166,51,1982,0.01525,0.02807
2014,Direct migration background,1st Quintile,"Marginal, Irregular Part-Time Employment",0.09769,211,1982,0.08462,0.11077
2014,Direct migration background,1st Quintile,Not Employed,0.58924,1090,1982,0.56758,0.61091
2014,Direct migration background,2nd Quintile,Full-Time Employment,0.36400,552,1313,0.33796,0.39003
2014,Direct migration background,2nd Quintile,Regular Part-Time Employment,0.12225,213,1313,0.10452,0.13997
2014,Direct migration background,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.09328,131,1313,0.07754,0.10902
2014,Direct migration background,2nd Quintile,Not Employed,0.41022,417,1313,0.38361,0.43684
2014,Direct migration background,3rd Quintile,Full-Time Employment,0.45685,429,876,0.42385,0.48986
2014,Direct migration background,3rd Quintile,Regular Part-Time Employment,0.14016,147,876,0.11715,0.16316
2014,Direct migration background,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.10505,72,876,0.08474,0.12537
2014,Direct migration background,3rd Quintile,Not Employed,0.28755,228,876,0.25756,0.31754
2014,Direct migration background,4th Quintile,Full-Time Employment,0.54895,330,593,0.50887,0.58904
2014,Direct migration background,4th Quintile,Regular Part-Time Employment,0.16971,96,593,0.13947,0.19995
2014,Direct migration background,4th Quintile,"Marginal, Irregular Part-Time Employment",0.05724,38,593,0.03853,0.07595
2014,Direct migration background,4th Quintile,Not Employed,0.21165,129,593,0.17874,0.24455
2014,Direct migration background,5th Quintile,Full-Time Employment,0.64922,316,483,0.60662,0.69183
2014,Direct migration background,5th Quintile,Regular Part-Time Employment,0.10522,61,483,0.07782,0.13261
2014,Direct migration background,5th Quintile,Not Employed,0.21129,106,483,0.17484,0.24773
2014,Indirect migration background,1st Quintile,Full-Time Employment,0.13659,93,590,0.10886,0.16432
2014,Indirect migration background,1st Quintile,Regular Part-Time Employment,0.10889,54,590,0.08373,0.13405
2014,Indirect migration background,1st Quintile,Vocational Training,0.10678,60,590,0.08183,0.13172
2014,Indirect migration background,1st Quintile,"Marginal, Irregular Part-Time Employment",0.09504,62,590,0.07136,0.11873
2014,Indirect migration background,1st Quintile,Not Employed,0.54696,321,590,0.50675,0.58716
2014,Indirect migration background,2nd Quintile,Full-Time Employment,0.35196,138,412,0.30578,0.39813
2014,Indirect migration background,2nd Quintile,Regular Part-Time Employment,0.08483,50,412,0.05790,0.11177
2014,Indirect migration background,2nd Quintile,Vocational Training,0.12757,41,412,0.09531,0.15982
2014,Indirect migration background,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.07402,46,412,0.04871,0.09933
2014,Indirect migration background,2nd Quintile,Not Employed,0.35641,137,412,0.31010,0.40271
2014,Indirect migration background,3rd Quintile,Full-Time Employment,0.46772,120,277,0.40885,0.52658
2014,Indirect migration background,3rd Quintile,Regular Part-Time Employment,0.12444,38,277,0.08550,0.16339
2014,Indirect migration background,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.09982,32,277,0.06446,0.13519
2014,Indirect migration background,3rd Quintile,Not Employed,0.26245,87,277,0.21054,0.31435
2014,Indirect migration background,4th Quintile,Full-Time Employment,0.56494,146,251,0.50348,0.62640
2014,Indirect migration background,4th Quintile,Regular Part-Time Employment,0.07776,36,251,0.04456,0.11096
2014,Indirect migration background,4th Quintile,Not Employed,0.20631,69,251,0.15614,0.25647
2014,Indirect migration background,5th Quintile,Full-Time Employment,0.65232,146,198,0.58581,0.71882
2014,Indirect migration background,5th Quintile,Not Employed,0.18143,52,198,0.12761,0.23525
