"pgoeffd","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"nein","2004","Saarland","kein Migrationshintergrund","69","0.636445743735777","0.548145688487125","0.724745798984428"
"nein","2004","Saarland","direkter Migrationshintergrund","","","",""
"nein","2004","Saarland","indirekter Migrationshintergrund","","","",""
"nein","2004","Berlin","kein Migrationshintergrund","274","0.629698438487764","0.582900091099901","0.676496785875627"
"nein","2004","Berlin","direkter Migrationshintergrund","","","",""
"nein","2004","Berlin","indirekter Migrationshintergrund","","","",""
"nein","2004","Brandenburg","kein Migrationshintergrund","303","0.679053086140407","0.636063085096211","0.722043087184602"
"nein","2004","Brandenburg","direkter Migrationshintergrund","","","",""
"nein","2004","Brandenburg","indirekter Migrationshintergrund","","","",""
"nein","2004","Mecklenburg-Vorpommern","kein Migrationshintergrund","186","0.756175219820104","0.704574303478438","0.807776136161769"
"nein","2004","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"nein","2004","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"nein","2004","Sachsen","kein Migrationshintergrund","622","0.775653718130985","0.747560611777698","0.803746824484273"
"nein","2004","Sachsen","direkter Migrationshintergrund","","","",""
"nein","2004","Sachsen","indirekter Migrationshintergrund","","","",""
"nein","2004","Sachsen-Anhalt","kein Migrationshintergrund","333","0.752730448205878","0.713219230482586","0.79224166592917"
"nein","2004","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"nein","2004","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"nein","2004","Thueringen","kein Migrationshintergrund","373","0.773199119571044","0.73589185099297","0.810506388149118"
"nein","2004","Thueringen","direkter Migrationshintergrund","","","",""
"nein","2004","Thueringen","indirekter Migrationshintergrund","","","",""
"ja","2005","Schleswig-Holstein","kein Migrationshintergrund","86","0.270662525280976","0.221043176290067","0.320281874271885"
"ja","2005","Schleswig-Holstein","direkter Migrationshintergrund","","","",""
"ja","2005","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"ja","2005","Hamburg","kein Migrationshintergrund","","","",""
"ja","2005","Hamburg","direkter Migrationshintergrund","","","",""
"ja","2005","Hamburg","indirekter Migrationshintergrund","","","",""
"ja","2005","Niedersachsen","kein Migrationshintergrund","222","0.273740995188899","0.242766285605323","0.304715704772476"
"ja","2005","Niedersachsen","direkter Migrationshintergrund","","","",""
"ja","2005","Niedersachsen","indirekter Migrationshintergrund","","","",""
"ja","2005","Bremen","kein Migrationshintergrund","","","",""
"ja","2005","Bremen","direkter Migrationshintergrund","","","",""
"ja","2005","Bremen","indirekter Migrationshintergrund","","","",""
"ja","2005","Nordrhein-Westfalen","kein Migrationshintergrund","560","0.272329732234429","0.252148007194015","0.292511457274844"
"ja","2005","Nordrhein-Westfalen","direkter Migrationshintergrund","53","0.125265335894023","0.0885350409088566","0.16199563087919"
"ja","2005","Nordrhein-Westfalen","indirekter Migrationshintergrund","","","",""
"ja","2005","Hessen","kein Migrationshintergrund","166","0.264035466520347","0.229667872573768","0.298403060466926"
"ja","2005","Hessen","direkter Migrationshintergrund","","","",""
"ja","2005","Hessen","indirekter Migrationshintergrund","","","",""
"ja","2005","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","116","0.227475451824946","0.187526874288291","0.267424029361601"
"ja","2005","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","","","",""
"ja","2005","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","","","",""
"ja","2005","Baden-Wuerttemberg","kein Migrationshintergrund","243","0.23416254914198","0.208084782954296","0.260240315329665"
"ja","2005","Baden-Wuerttemberg","direkter Migrationshintergrund","38","0.206984596516264","0.155185285288562","0.258783907743965"
"ja","2005","Baden-Wuerttemberg","indirekter Migrationshintergrund","","","",""
"ja","2005","Bayern","kein Migrationshintergrund","344","0.220272275680755","0.198446252513537","0.242098298847974"
"ja","2005","Bayern","direkter Migrationshintergrund","","","",""
"ja","2005","Bayern","indirekter Migrationshintergrund","","","",""
"ja","2005","Saarland","kein Migrationshintergrund","41","0.308578728023918","0.220646208120629","0.396511247927208"
"ja","2005","Saarland","direkter Migrationshintergrund","","","",""
"ja","2005","Saarland","indirekter Migrationshintergrund","","","",""
"ja","2005","Berlin","kein Migrationshintergrund","123","0.365278278331722","0.314688581920658","0.415867974742786"
"ja","2005","Berlin","direkter Migrationshintergrund","","","",""
"ja","2005","Berlin","indirekter Migrationshintergrund","","","",""
"ja","2005","Brandenburg","kein Migrationshintergrund","135","0.331408460020825","0.285844821632021","0.376972098409629"
"ja","2005","Brandenburg","direkter Migrationshintergrund","","","",""
"ja","2005","Brandenburg","indirekter Migrationshintergrund","","","",""
"ja","2005","Mecklenburg-Vorpommern","kein Migrationshintergrund","75","0.309215709992327","0.250744178170146","0.367687241814509"
"ja","2005","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"ja","2005","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"ja","2005","Sachsen","kein Migrationshintergrund","196","0.214688235515673","0.18538014034342","0.243996330687926"
"ja","2005","Sachsen","direkter Migrationshintergrund","","","",""
"ja","2005","Sachsen","indirekter Migrationshintergrund","","","",""
"ja","2005","Sachsen-Anhalt","kein Migrationshintergrund","117","0.25324085327576","0.211651649555944","0.294830056995576"
"ja","2005","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"ja","2005","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"ja","2005","Thueringen","kein Migrationshintergrund","100","0.229525652179559","0.188670616567773","0.270380687791344"
"ja","2005","Thueringen","direkter Migrationshintergrund","","","",""
"ja","2005","Thueringen","indirekter Migrationshintergrund","","","",""
"nein","2005","Schleswig-Holstein","kein Migrationshintergrund","222","0.729337474719024","0.679718125728115","0.778956823709933"
"nein","2005","Schleswig-Holstein","direkter Migrationshintergrund","","","",""
"nein","2005","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"nein","2005","Hamburg","kein Migrationshintergrund","111","0.85553423395763","0.796448884915235","0.914619583000024"
"nein","2005","Hamburg","direkter Migrationshintergrund","","","",""
"nein","2005","Hamburg","indirekter Migrationshintergrund","","","",""
"nein","2005","Niedersachsen","kein Migrationshintergrund","574","0.726259004811101","0.695284295227524","0.757233714394677"
"nein","2005","Niedersachsen","direkter Migrationshintergrund","90","0.721982000782548","0.638635716364746","0.805328285200349"
"nein","2005","Niedersachsen","indirekter Migrationshintergrund","","","",""
"nein","2005","Bremen","kein Migrationshintergrund","47","0.666644904929868","0.554599392939017","0.778690416920719"
"nein","2005","Bremen","direkter Migrationshintergrund","","","",""
"nein","2005","Bremen","indirekter Migrationshintergrund","","","",""
"nein","2005","Nordrhein-Westfalen","kein Migrationshintergrund","1309","0.727670267765571","0.707488542725156","0.747851992805985"
"nein","2005","Nordrhein-Westfalen","direkter Migrationshintergrund","259","0.874734664105977","0.83800436912081","0.911464959091143"
"nein","2005","Nordrhein-Westfalen","indirekter Migrationshintergrund","100","0.84506609178036","0.780593670297715","0.909538513263004"
"nein","2005","Hessen","kein Migrationshintergrund","466","0.735964533479653","0.701596939533074","0.770332127426232"
"nein","2005","Hessen","direkter Migrationshintergrund","94","0.849733271109073","0.783849022519761","0.915617519698385"
"nein","2005","Hessen","indirekter Migrationshintergrund","38","0.840536308194902","0.734738097823255","0.946334518566548"
"nein","2005","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","307","0.772524548175054","0.7325759706384","0.812473125711709"
"nein","2005","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","68","0.906260980694495","0.842787483792295","0.969734477596695"
"nein","2005","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","","","",""
"nein","2005","Baden-Wuerttemberg","kein Migrationshintergrund","770","0.76583745085802","0.739759684670335","0.791915217045704"
"nein","2005","Baden-Wuerttemberg","direkter Migrationshintergrund","197","0.793015403483736","0.741216092256035","0.844814714711438"
"nein","2005","Baden-Wuerttemberg","indirekter Migrationshintergrund","82","0.829861116859582","0.754695890201999","0.905026343517164"
"nein","2005","Bayern","kein Migrationshintergrund","1041","0.779727724319245","0.757901701152026","0.801553747486463"
"nein","2005","Bayern","direkter Migrationshintergrund","145","0.802577987640201","0.742916861714878","0.862239113565524"
"nein","2005","Bayern","indirekter Migrationshintergrund","59","0.806100009751796","0.71281606512682","0.899383954376773"
"nein","2005","Saarland","kein Migrationshintergrund","65","0.691421271976082","0.603488752072792","0.779353791879371"
"nein","2005","Saarland","direkter Migrationshintergrund","","","",""
"nein","2005","Saarland","indirekter Migrationshintergrund","","","",""
"nein","2005","Berlin","kein Migrationshintergrund","225","0.634721721668278","0.584132025257214","0.685311418079342"
"nein","2005","Berlin","direkter Migrationshintergrund","","","",""
"nein","2005","Berlin","indirekter Migrationshintergrund","","","",""
"nein","2005","Brandenburg","kein Migrationshintergrund","275","0.668591539979175","0.623027901590371","0.714155178367979"
"nein","2005","Brandenburg","direkter Migrationshintergrund","","","",""
"nein","2005","Brandenburg","indirekter Migrationshintergrund","","","",""
"nein","2005","Mecklenburg-Vorpommern","kein Migrationshintergrund","165","0.690784290007673","0.632312758185491","0.749255821829855"
"nein","2005","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"nein","2005","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"nein","2005","Sachsen","kein Migrationshintergrund","558","0.785311764484327","0.756003669312074","0.81461985965658"
"nein","2005","Sachsen","direkter Migrationshintergrund","","","",""
"nein","2005","Sachsen","indirekter Migrationshintergrund","","","",""
"nein","2005","Sachsen-Anhalt","kein Migrationshintergrund","303","0.74675914672424","0.705169943004424","0.788348350444056"
"nein","2005","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"nein","2005","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"nein","2005","Thueringen","kein Migrationshintergrund","307","0.770474347820441","0.729619312208656","0.811329383432227"
"nein","2005","Thueringen","direkter Migrationshintergrund","","","",""
"nein","2005","Thueringen","indirekter Migrationshintergrund","","","",""
"ja","2006","Schleswig-Holstein","kein Migrationshintergrund","90","0.266403890147216","0.217112888646306","0.315694891648127"
"ja","2006","Schleswig-Holstein","direkter Migrationshintergrund","","","",""
"ja","2006","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"ja","2006","Hamburg","kein Migrationshintergrund","","","",""
"ja","2006","Hamburg","direkter Migrationshintergrund","","","",""
"ja","2006","Hamburg","indirekter Migrationshintergrund","","","",""
"ja","2006","Niedersachsen","kein Migrationshintergrund","231","0.268327400260616","0.238592637168281","0.298062163352951"
"ja","2006","Niedersachsen","direkter Migrationshintergrund","","","",""
"ja","2006","Niedersachsen","indirekter Migrationshintergrund","","","",""
"ja","2006","Bremen","kein Migrationshintergrund","","","",""
"ja","2006","Bremen","direkter Migrationshintergrund","","","",""
"ja","2006","Bremen","indirekter Migrationshintergrund","","","",""
"ja","2006","Nordrhein-Westfalen","kein Migrationshintergrund","585","0.286573383220542","0.266024690474167","0.307122075966918"
"ja","2006","Nordrhein-Westfalen","direkter Migrationshintergrund","52","0.128935922150449","0.0923883234835819","0.165483520817315"
"ja","2006","Nordrhein-Westfalen","indirekter Migrationshintergrund","","","",""
"ja","2006","Hessen","kein Migrationshintergrund","178","0.242648375046231","0.210236740835665","0.275060009256797"
"ja","2006","Hessen","direkter Migrationshintergrund","","","",""
"ja","2006","Hessen","indirekter Migrationshintergrund","","","",""
"ja","2006","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","128","0.239819987435054","0.200282415488021","0.279357559382087"
"ja","2006","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","","","",""
"ja","2006","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","","","",""
"ja","2006","Baden-Wuerttemberg","kein Migrationshintergrund","275","0.257231881334283","0.231365611633343","0.283098151035224"
"ja","2006","Baden-Wuerttemberg","direkter Migrationshintergrund","34","0.150296357546734","0.104410579692224","0.196182135401244"
"ja","2006","Baden-Wuerttemberg","indirekter Migrationshintergrund","","","",""
"ja","2006","Bayern","kein Migrationshintergrund","355","0.208034683108881","0.187135233336109","0.228934132881653"
"ja","2006","Bayern","direkter Migrationshintergrund","","","",""
"ja","2006","Bayern","indirekter Migrationshintergrund","","","",""
"ja","2006","Saarland","kein Migrationshintergrund","41","0.308037982159736","0.221760986915761","0.394314977403711"
"ja","2006","Saarland","direkter Migrationshintergrund","","","",""
"ja","2006","Saarland","indirekter Migrationshintergrund","","","",""
"ja","2006","Berlin","kein Migrationshintergrund","119","0.348645128935954","0.29879168487293","0.398498572998978"
"ja","2006","Berlin","direkter Migrationshintergrund","","","",""
"ja","2006","Berlin","indirekter Migrationshintergrund","","","",""
"ja","2006","Brandenburg","kein Migrationshintergrund","132","0.310659847586811","0.26712243889932","0.354197256274302"
