year,age_gr,pgisced97,e11103,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2018,30-45 y.,Post-secondary Non-tertiary Level,Full Time,0.60317,406,874,0.57072,0.63563
2018,30-45 y.,Post-secondary Non-tertiary Level,Part Time,0.28673,323,874,0.25673,0.31673
2018,30-45 y.,Post-secondary Non-tertiary Level,Not Working,0.11010,145,874,0.08933,0.13086
2018,30-45 y.,First Stage of Tertiary Education,Full Time,0.72291,217,309,0.67293,0.77290
2018,30-45 y.,First Stage of Tertiary Education,Part Time,0.25867,92,309,0.20976,0.30758
2018,30-45 y.,Second Stage of Tertiary Education,Full Time,0.65322,1202,2377,0.63408,0.67235
2018,30-45 y.,Second Stage of Tertiary Education,Part Time,0.27865,740,2377,0.26062,0.29667
2018,30-45 y.,Second Stage of Tertiary Education,Not Working,0.06814,435,2377,0.05800,0.07827
2018,46-65 y.,Primary Level,Full Time,0.18399,34,381,0.14503,0.22295
2018,46-65 y.,Primary Level,Part Time,0.19352,47,381,0.15379,0.23324
2018,46-65 y.,Primary Level,Not Working,0.62249,300,381,0.57375,0.67123
2018,46-65 y.,Lower Secondary Level,Full Time,0.34643,230,781,0.31304,0.37982
2018,46-65 y.,Lower Secondary Level,Part Time,0.33794,247,781,0.30475,0.37114
2018,46-65 y.,Lower Secondary Level,Not Working,0.31562,304,781,0.28301,0.34824
2018,46-65 y.,Upper Secondary Level,Full Time,0.50446,2212,4725,0.49021,0.51872
2018,46-65 y.,Upper Secondary Level,Part Time,0.31429,1560,4725,0.30105,0.32753
2018,46-65 y.,Upper Secondary Level,Not Working,0.18125,953,4725,0.17026,0.19223
2018,46-65 y.,Post-secondary Non-tertiary Level,Full Time,0.51715,396,859,0.48371,0.55058
2018,46-65 y.,Post-secondary Non-tertiary Level,Part Time,0.36224,329,859,0.33008,0.39441
2018,46-65 y.,Post-secondary Non-tertiary Level,Not Working,0.12061,134,859,0.09882,0.14240
2018,46-65 y.,First Stage of Tertiary Education,Full Time,0.65952,475,731,0.62515,0.69390
2018,46-65 y.,First Stage of Tertiary Education,Part Time,0.21451,172,731,0.18473,0.24429
2018,46-65 y.,First Stage of Tertiary Education,Not Working,0.12597,84,731,0.10190,0.15004
2018,46-65 y.,Second Stage of Tertiary Education,Full Time,0.67940,1613,2661,0.66166,0.69714
2018,46-65 y.,Second Stage of Tertiary Education,Part Time,0.23075,707,2661,0.21474,0.24676
2018,46-65 y.,Second Stage of Tertiary Education,Not Working,0.08985,341,2661,0.07899,0.10072
2018,66 and older,Primary Level,Not Working,0.93267,54,54,0.86520,1.00013
2018,66 and older,Lower Secondary Level,Part Time,0.06964,42,594,0.04915,0.09012
2018,66 and older,Lower Secondary Level,Not Working,0.92840,552,594,0.90765,0.94915
2018,66 and older,Upper Secondary Level,Full Time,0.01209,31,2542,0.00784,0.01634
2018,66 and older,Upper Secondary Level,Part Time,0.09261,252,2542,0.08134,0.10388
2018,66 and older,Upper Secondary Level,Not Working,0.89530,2259,2542,0.88340,0.90721
2018,66 and older,Post-secondary Non-tertiary Level,Not Working,0.81522,128,128,0.74771,0.88272
2018,66 and older,First Stage of Tertiary Education,Part Time,0.11810,33,332,0.08333,0.15287
2018,66 and older,First Stage of Tertiary Education,Not Working,0.81518,299,332,0.77336,0.85699
2018,66 and older,Second Stage of Tertiary Education,Full Time,0.02501,38,1288,0.01648,0.03354
2018,66 and older,Second Stage of Tertiary Education,Part Time,0.13821,173,1288,0.11936,0.15707
2018,66 and older,Second Stage of Tertiary Education,Not Working,0.83678,1077,1288,0.81659,0.85697
2019,17-29 y.,Pre-primary Level,Part Time,0.10640,66,607,0.08185,0.13095
2019,17-29 y.,Pre-primary Level,Not Working,0.88762,541,607,0.86248,0.91277
2019,17-29 y.,Primary Level,Full Time,0.16830,47,501,0.13550,0.20109
2019,17-29 y.,Primary Level,Part Time,0.25414,67,501,0.21598,0.29230
2019,17-29 y.,Primary Level,Not Working,0.57757,387,501,0.53427,0.62086
2019,17-29 y.,Lower Secondary Level,Full Time,0.34725,255,1094,0.31903,0.37548
2019,17-29 y.,Lower Secondary Level,Part Time,0.29284,263,1094,0.26586,0.31982
2019,17-29 y.,Lower Secondary Level,Not Working,0.35991,576,1094,0.33145,0.38836
2019,17-29 y.,Upper Secondary Level,Full Time,0.44687,647,1728,0.42342,0.47032
2019,17-29 y.,Upper Secondary Level,Part Time,0.32017,560,1728,0.29816,0.34217
2019,17-29 y.,Upper Secondary Level,Not Working,0.23296,521,1728,0.21303,0.25290
2019,17-29 y.,Post-secondary Non-tertiary Level,Full Time,0.53050,177,303,0.47421,0.58678
2019,17-29 y.,Post-secondary Non-tertiary Level,Part Time,0.35836,88,303,0.30428,0.41244
2019,17-29 y.,Post-secondary Non-tertiary Level,Not Working,0.11115,38,303,0.07570,0.14660
2019,17-29 y.,First Stage of Tertiary Education,Full Time,0.85886,44,44,0.75479,0.96292
2019,17-29 y.,Second Stage of Tertiary Education,Full Time,0.35739,186,581,0.31839,0.39640
2019,17-29 y.,Second Stage of Tertiary Education,Part Time,0.50187,263,581,0.46118,0.54256
2019,17-29 y.,Second Stage of Tertiary Education,Not Working,0.14074,132,581,0.11244,0.16904
2019,30-45 y.,Primary Level,Full Time,0.27556,72,782,0.24422,0.30690
2019,30-45 y.,Primary Level,Part Time,0.29088,123,782,0.25903,0.32273
2019,30-45 y.,Primary Level,Not Working,0.43356,587,782,0.39881,0.46832
2019,30-45 y.,Lower Secondary Level,Full Time,0.37503,212,823,0.34193,0.40812
2019,30-45 y.,Lower Secondary Level,Part Time,0.38464,225,823,0.35138,0.41790
2019,30-45 y.,Lower Secondary Level,Not Working,0.24033,386,823,0.21112,0.26954
2019,30-45 y.,Upper Secondary Level,Full Time,0.56387,1217,2630,0.54492,0.58283
2019,30-45 y.,Upper Secondary Level,Part Time,0.33262,917,2630,0.31461,0.35063
2019,30-45 y.,Upper Secondary Level,Not Working,0.10350,496,2630,0.09186,0.11515
2019,30-45 y.,Post-secondary Non-tertiary Level,Full Time,0.58873,390,836,0.55535,0.62210
2019,30-45 y.,Post-secondary Non-tertiary Level,Part Time,0.29971,324,836,0.26864,0.33079
2019,30-45 y.,Post-secondary Non-tertiary Level,Not Working,0.11156,122,836,0.09021,0.13291
2019,30-45 y.,First Stage of Tertiary Education,Full Time,0.73619,262,337,0.68907,0.78331
2019,30-45 y.,First Stage of Tertiary Education,Part Time,0.23137,75,337,0.18628,0.27646
2019,30-45 y.,Second Stage of Tertiary Education,Full Time,0.64643,1254,2337,0.62704,0.66582
2019,30-45 y.,Second Stage of Tertiary Education,Part Time,0.27665,721,2337,0.25851,0.29480
2019,30-45 y.,Second Stage of Tertiary Education,Not Working,0.07691,362,2337,0.06611,0.08772
2019,46-65 y.,Primary Level,Full Time,0.18298,34,387,0.14441,0.22156
2019,46-65 y.,Primary Level,Part Time,0.21488,48,387,0.17390,0.25585
2019,46-65 y.,Primary Level,Not Working,0.60214,305,387,0.55331,0.65097
2019,46-65 y.,Lower Secondary Level,Full Time,0.36062,230,746,0.32614,0.39510
2019,46-65 y.,Lower Secondary Level,Part Time,0.30899,222,746,0.27581,0.34217
2019,46-65 y.,Lower Secondary Level,Not Working,0.33038,294,746,0.29661,0.36416
2019,46-65 y.,Upper Secondary Level,Full Time,0.50207,2305,4757,0.48786,0.51628
2019,46-65 y.,Upper Secondary Level,Part Time,0.29960,1496,4757,0.28658,0.31262
2019,46-65 y.,Upper Secondary Level,Not Working,0.19833,956,4757,0.18700,0.20966
2019,46-65 y.,Post-secondary Non-tertiary Level,Full Time,0.51746,465,956,0.48577,0.54915
2019,46-65 y.,Post-secondary Non-tertiary Level,Part Time,0.34552,344,956,0.31536,0.37568
2019,46-65 y.,Post-secondary Non-tertiary Level,Not Working,0.13702,147,956,0.11521,0.15883
2019,46-65 y.,First Stage of Tertiary Education,Full Time,0.64951,576,869,0.61777,0.68125
2019,46-65 y.,First Stage of Tertiary Education,Part Time,0.20460,189,869,0.17777,0.23144
2019,46-65 y.,First Stage of Tertiary Education,Not Working,0.14589,104,869,0.12240,0.16937
2019,46-65 y.,Second Stage of Tertiary Education,Full Time,0.64448,2033,3214,0.62793,0.66103
2019,46-65 y.,Second Stage of Tertiary Education,Part Time,0.24386,815,3214,0.22902,0.25871
2019,46-65 y.,Second Stage of Tertiary Education,Not Working,0.11166,366,3214,0.10077,0.12255
2019,66 and older,Primary Level,Not Working,0.87481,48,48,0.78020,0.96943
2019,66 and older,Lower Secondary Level,Part Time,0.08327,47,538,0.05990,0.10664
2019,66 and older,Lower Secondary Level,Not Working,0.90980,491,538,0.88557,0.93403
2019,66 and older,Upper Secondary Level,Full Time,0.01276,69,2571,0.00842,0.01710
2019,66 and older,Upper Secondary Level,Part Time,0.09137,262,2571,0.08023,0.10251
2019,66 and older,Upper Secondary Level,Not Working,0.89587,2240,2571,0.88406,0.90768
2019,66 and older,Post-secondary Non-tertiary Level,Not Working,0.77263,125,125,0.69885,0.84640
2019,66 and older,First Stage of Tertiary Education,Part Time,0.14764,50,354,0.11064,0.18465
2019,66 and older,First Stage of Tertiary Education,Not Working,0.81347,304,354,0.77283,0.85410
2019,66 and older,Second Stage of Tertiary Education,Full Time,0.03738,105,1454,0.02763,0.04713
2019,66 and older,Second Stage of Tertiary Education,Part Time,0.11303,217,1454,0.09675,0.12931
2019,66 and older,Second Stage of Tertiary Education,Not Working,0.84959,1132,1454,0.83121,0.86797
2020,17-29 y.,Pre-primary Level,Part Time,0.10332,74,755,0.08159,0.12505
2020,17-29 y.,Pre-primary Level,Not Working,0.89647,681,755,0.87472,0.91821
2020,17-29 y.,Primary Level,Full Time,0.16955,78,522,0.13733,0.20177
2020,17-29 y.,Primary Level,Part Time,0.28783,79,522,0.24895,0.32671
2020,17-29 y.,Primary Level,Not Working,0.54262,365,522,0.49984,0.58540
2020,17-29 y.,Lower Secondary Level,Full Time,0.31670,275,1153,0.28983,0.34356
2020,17-29 y.,Lower Secondary Level,Part Time,0.26852,301,1153,0.24293,0.29411
2020,17-29 y.,Lower Secondary Level,Not Working,0.41478,577,1153,0.38633,0.44323
2020,17-29 y.,Upper Secondary Level,Full Time,0.44136,688,1870,0.41885,0.46388
2020,17-29 y.,Upper Secondary Level,Part Time,0.35184,637,1870,0.33019,0.37349
2020,17-29 y.,Upper Secondary Level,Not Working,0.20679,545,1870,0.18843,0.22516
2020,17-29 y.,Post-secondary Non-tertiary Level,Full Time,0.66279,219,353,0.61340,0.71217
2020,17-29 y.,Post-secondary Non-tertiary Level,Part Time,0.26565,95,353,0.21951,0.31179
2020,17-29 y.,Post-secondary Non-tertiary Level,Not Working,0.07156,39,353,0.04463,0.09849
2020,17-29 y.,First Stage of Tertiary Education,Full Time,0.84264,43,43,0.73251,0.95277
2020,17-29 y.,Second Stage of Tertiary Education,Full Time,0.42322,336,789,0.38872,0.45771
2020,17-29 y.,Second Stage of Tertiary Education,Part Time,0.46048,321,789,0.42568,0.49528
2020,17-29 y.,Second Stage of Tertiary Education,Not Working,0.11630,132,789,0.09392,0.13869
2020,30-45 y.,Primary Level,Full Time,0.25571,129,883,0.22692,0.28450
2020,30-45 y.,Primary Level,Part Time,0.31722,175,883,0.28651,0.34794
2020,30-45 y.,Primary Level,Not Working,0.42707,579,883,0.39442,0.45971
2020,30-45 y.,Lower Secondary Level,Full Time,0.38040,290,933,0.34923,0.41157
2020,30-45 y.,Lower Secondary Level,Part Time,0.35580,244,933,0.32506,0.38654
2020,30-45 y.,Lower Secondary Level,Not Working,0.26380,399,933,0.23551,0.29210
2020,30-45 y.,Upper Secondary Level,Full Time,0.53541,1210,2638,0.51637,0.55444
2020,30-45 y.,Upper Secondary Level,Part Time,0.34812,892,2638,0.32994,0.36630
2020,30-45 y.,Upper Secondary Level,Not Working,0.11648,536,2638,0.10423,0.12872
2020,30-45 y.,Post-secondary Non-tertiary Level,Full Time,0.53930,429,862,0.50601,0.57260
2020,30-45 y.,Post-secondary Non-tertiary Level,Part Time,0.34026,321,862,0.30861,0.37190
2020,30-45 y.,Post-secondary Non-tertiary Level,Not Working,0.12044,112,862,0.09870,0.14218
2020,30-45 y.,First Stage of Tertiary Education,Full Time,0.69638,204,280,0.64242,0.75033
2020,30-45 y.,First Stage of Tertiary Education,Part Time,0.27223,76,280,0.22000,0.32446
2020,30-45 y.,Second Stage of Tertiary Education,Full Time,0.62416,1384,2526,0.60526,0.64305
2020,30-45 y.,Second Stage of Tertiary Education,Part Time,0.30491,786,2526,0.28695,0.32286
2020,30-45 y.,Second Stage of Tertiary Education,Not Working,0.07094,356,2526,0.06092,0.08095
2020,46-65 y.,Primary Level,Full Time,0.17907,44,377,0.14032,0.21783
2020,46-65 y.,Primary Level,Part Time,0.23189,62,377,0.18923,0.27455
2020,46-65 y.,Primary Level,Not Working,0.58904,271,377,0.53930,0.63877
2020,46-65 y.,Lower Secondary Level,Full Time,0.39526,237,732,0.35981,0.43070
2020,46-65 y.,Lower Secondary Level,Part Time,0.25746,187,732,0.22576,0.28916
2020,46-65 y.,Lower Secondary Level,Not Working,0.34728,308,732,0.31277,0.38180
2020,46-65 y.,Upper Secondary Level,Full Time,0.50775,2138,4428,0.49303,0.52248
2020,46-65 y.,Upper Secondary Level,Part Time,0.29109,1370,4428,0.27771,0.30447
2020,46-65 y.,Upper Secondary Level,Not Working,0.20116,920,4428,0.18935,0.21296
2020,46-65 y.,Post-secondary Non-tertiary Level,Full Time,0.53471,474,981,0.50348,0.56594
2020,46-65 y.,Post-secondary Non-tertiary Level,Part Time,0.35017,375,981,0.32030,0.38003
2020,46-65 y.,Post-secondary Non-tertiary Level,Not Working,0.11512,132,981,0.09514,0.13510
2020,46-65 y.,First Stage of Tertiary Education,Full Time,0.66149,514,766,0.62796,0.69502
2020,46-65 y.,First Stage of Tertiary Education,Part Time,0.20995,166,766,0.18109,0.23881
2020,46-65 y.,First Stage of Tertiary Education,Not Working,0.12856,86,766,0.10484,0.15228
2020,46-65 y.,Second Stage of Tertiary Education,Full Time,0.64354,1885,3061,0.62657,0.66051
2020,46-65 y.,Second Stage of Tertiary Education,Part Time,0.24779,818,3061,0.23249,0.26309
2020,46-65 y.,Second Stage of Tertiary Education,Not Working,0.10867,358,3061,0.09764,0.11969
2020,66 and older,Primary Level,Not Working,0.84028,44,44,0.73077,0.94978
2020,66 and older,Lower Secondary Level,Part Time,0.06679,43,503,0.04495,0.08863
2020,66 and older,Lower Secondary Level,Not Working,0.93047,460,503,0.90821,0.95272
2020,66 and older,Upper Secondary Level,Full Time,0.01194,48,2439,0.00763,0.01625
2020,66 and older,Upper Secondary Level,Part Time,0.08787,247,2439,0.07663,0.09910
2020,66 and older,Upper Secondary Level,Not Working,0.90019,2144,2439,0.88829,0.91209
2020,66 and older,Post-secondary Non-tertiary Level,Not Working,0.77430,127,127,0.70130,0.84729
2020,66 and older,First Stage of Tertiary Education,Part Time,0.13882,44,337,0.10185,0.17579
2020,66 and older,First Stage of Tertiary Education,Not Working,0.83099,293,337,0.79092,0.87107
2020,66 and older,Second Stage of Tertiary Education,Full Time,0.03697,89,1387,0.02704,0.04691
2020,66 and older,Second Stage of Tertiary Education,Part Time,0.11167,204,1387,0.09508,0.12825
2020,66 and older,Second Stage of Tertiary Education,Not Working,0.85136,1094,1387,0.83263,0.87009
2021,17-29 y.,Pre-primary Level,Part Time,0.10450,32,435,0.07571,0.13328
2021,17-29 y.,Pre-primary Level,Not Working,0.86836,403,435,0.83655,0.90017
2021,17-29 y.,Primary Level,Part Time,0.15201,31,239,0.10639,0.19762
2021,17-29 y.,Primary Level,Not Working,0.65779,208,239,0.59752,0.71807
2021,17-29 y.,Lower Secondary Level,Full Time,0.28558,122,636,0.25045,0.32072
2021,17-29 y.,Lower Secondary Level,Part Time,0.17054,131,636,0.14128,0.19979
2021,17-29 y.,Lower Secondary Level,Not Working,0.54388,383,636,0.50514,0.58262
2021,17-29 y.,Upper Secondary Level,Full Time,0.34716,351,1218,0.32042,0.37391
2021,17-29 y.,Upper Secondary Level,Part Time,0.30056,351,1218,0.27480,0.32632
2021,17-29 y.,Upper Secondary Level,Not Working,0.35228,516,1218,0.32544,0.37912
2021,17-29 y.,Post-secondary Non-tertiary Level,Full Time,0.56829,122,240,0.50549,0.63108
2021,17-29 y.,Post-secondary Non-tertiary Level,Part Time,0.32129,74,240,0.26209,0.38049
2021,17-29 y.,Post-secondary Non-tertiary Level,Not Working,0.11042,44,240,0.07069,0.15016
2021,17-29 y.,Second Stage of Tertiary Education,Full Time,0.32734,200,532,0.28743,0.36725
2021,17-29 y.,Second Stage of Tertiary Education,Part Time,0.49388,202,532,0.45135,0.53640
2021,17-29 y.,Second Stage of Tertiary Education,Not Working,0.17878,130,532,0.14619,0.21137
2021,30-45 y.,Primary Level,Full Time,0.28447,61,502,0.24497,0.32398
2021,30-45 y.,Primary Level,Part Time,0.17323,91,502,0.14009,0.20637
2021,30-45 y.,Primary Level,Not Working,0.54230,350,502,0.49867,0.58592
2021,30-45 y.,Lower Secondary Level,Full Time,0.30408,132,514,0.26427,0.34388
2021,30-45 y.,Lower Secondary Level,Part Time,0.25105,110,514,0.21353,0.28858
2021,30-45 y.,Lower Secondary Level,Not Working,0.44487,272,514,0.40187,0.48787
2021,30-45 y.,Upper Secondary Level,Full Time,0.48460,666,1557,0.45977,0.50943
2021,30-45 y.,Upper Secondary Level,Part Time,0.34160,550,1557,0.31804,0.36517
2021,30-45 y.,Upper Secondary Level,Not Working,0.17380,341,1557,0.15497,0.19263
2021,30-45 y.,Post-secondary Non-tertiary Level,Full Time,0.56015,262,547,0.51851,0.60178
2021,30-45 y.,Post-secondary Non-tertiary Level,Part Time,0.32530,202,547,0.28601,0.36460
2021,30-45 y.,Post-secondary Non-tertiary Level,Not Working,0.11455,83,547,0.08783,0.14126
2021,30-45 y.,First Stage of Tertiary Education,Full Time,0.65757,127,179,0.58786,0.72728
2021,30-45 y.,First Stage of Tertiary Education,Part Time,0.28415,52,179,0.21789,0.35041
2021,30-45 y.,Second Stage of Tertiary Education,Full Time,0.59947,942,1765,0.57660,0.62233
2021,30-45 y.,Second Stage of Tertiary Education,Part Time,0.29367,530,1765,0.27241,0.31492
2021,30-45 y.,Second Stage of Tertiary Education,Not Working,0.10687,293,1765,0.09245,0.12128
2021,46-65 y.,Primary Level,Part Time,0.28971,45,241,0.23232,0.34710
2021,46-65 y.,Primary Level,Not Working,0.59198,196,241,0.52980,0.65416
2021,46-65 y.,Lower Secondary Level,Full Time,0.34186,115,433,0.29713,0.38659
2021,46-65 y.,Lower Secondary Level,Part Time,0.30728,119,433,0.26377,0.35079
2021,46-65 y.,Lower Secondary Level,Not Working,0.35086,199,433,0.30586,0.39587
2021,46-65 y.,Upper Secondary Level,Full Time,0.46724,1295,2912,0.44911,0.48536
2021,46-65 y.,Upper Secondary Level,Part Time,0.29478,917,2912,0.27822,0.31134
2021,46-65 y.,Upper Secondary Level,Not Working,0.23798,700,2912,0.22251,0.25345
2021,46-65 y.,Post-secondary Non-tertiary Level,Full Time,0.47435,309,693,0.43715,0.51156
2021,46-65 y.,Post-secondary Non-tertiary Level,Part Time,0.34825,266,693,0.31276,0.38375
2021,46-65 y.,Post-secondary Non-tertiary Level,Not Working,0.17740,118,693,0.14893,0.20586
2021,46-65 y.,First Stage of Tertiary Education,Full Time,0.64412,315,514,0.60269,0.68555
2021,46-65 y.,First Stage of Tertiary Education,Part Time,0.15250,120,514,0.12139,0.18361
2021,46-65 y.,First Stage of Tertiary Education,Not Working,0.20338,79,514,0.16855,0.23821
2021,46-65 y.,Second Stage of Tertiary Education,Full Time,0.62761,1335,2300,0.60785,0.64738
2021,46-65 y.,Second Stage of Tertiary Education,Part Time,0.21107,604,2300,0.19439,0.22775
2021,46-65 y.,Second Stage of Tertiary Education,Not Working,0.16132,361,2300,0.14628,0.17635
2021,66 and older,Lower Secondary Level,Not Working,0.93163,286,286,0.90233,0.96093
2021,66 and older,Upper Secondary Level,Full Time,0.01195,43,1722,0.00682,0.01709
2021,66 and older,Upper Secondary Level,Part Time,0.07203,126,1722,0.05981,0.08424
2021,66 and older,Upper Secondary Level,Not Working,0.91602,1553,1722,0.90292,0.92912
2021,66 and older,Post-secondary Non-tertiary Level,Not Working,0.80814,101,101,0.73096,0.88531
2021,66 and older,First Stage of Tertiary Education,Not Working,0.87120,237,237,0.82846,0.91394
2021,66 and older,Second Stage of Tertiary Education,Full Time,0.03234,56,1110,0.02193,0.04275
2021,66 and older,Second Stage of Tertiary Education,Part Time,0.07082,92,1110,0.05572,0.08592
2021,66 and older,Second Stage of Tertiary Education,Not Working,0.89684,962,1110,0.87894,0.91474
