"pgstib","year","alter_gr","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"Beamte, mittlerer Dienst","1998","35-65 Jahre alt","Realschulabschluss","45","0.0300072697166575","0.0216554942408778","0.0383590451924372"
"Beamte, mittlerer Dienst","1998","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Beamte, mittlerer Dienst","1998","35-65 Jahre alt","AkademikerInnen","","","",""
"Beamte, mittlerer Dienst","1998","66 und älter","(noch) kein Abschluss","","","",""
"Beamte, mittlerer Dienst","1998","66 und älter","Hauptschulabschluss","","","",""
"Beamte, mittlerer Dienst","1998","66 und älter","Realschulabschluss","","","",""
"Beamte, mittlerer Dienst","1998","66 und älter","(Fach-)Abitur","","","",""
"Beamte, mittlerer Dienst","1998","66 und älter","AkademikerInnen","","","",""
"Beamte, gehobener Dienst","1998","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Beamte, gehobener Dienst","1998","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Beamte, gehobener Dienst","1998","16-34 Jahre alt","Realschulabschluss","","","",""
"Beamte, gehobener Dienst","1998","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Beamte, gehobener Dienst","1998","16-34 Jahre alt","AkademikerInnen","","","",""
"Beamte, gehobener Dienst","1998","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Beamte, gehobener Dienst","1998","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Beamte, gehobener Dienst","1998","35-65 Jahre alt","Realschulabschluss","37","0.0277102498393448","0.0196749996390037","0.0357455000396859"
"Beamte, gehobener Dienst","1998","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Beamte, gehobener Dienst","1998","35-65 Jahre alt","AkademikerInnen","80","0.0773174814396664","0.0630432759526119","0.0915916869267208"
"Beamte, gehobener Dienst","1998","66 und älter","(noch) kein Abschluss","","","",""
"Beamte, gehobener Dienst","1998","66 und älter","Hauptschulabschluss","","","",""
"Beamte, gehobener Dienst","1998","66 und älter","Realschulabschluss","","","",""
"Beamte, gehobener Dienst","1998","66 und älter","(Fach-)Abitur","","","",""
"Beamte, gehobener Dienst","1998","66 und älter","AkademikerInnen","","","",""
"Beamte, höherer Dienst","1998","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Beamte, höherer Dienst","1998","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Beamte, höherer Dienst","1998","16-34 Jahre alt","Realschulabschluss","","","",""
"Beamte, höherer Dienst","1998","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Beamte, höherer Dienst","1998","16-34 Jahre alt","AkademikerInnen","","","",""
"Beamte, höherer Dienst","1998","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Beamte, höherer Dienst","1998","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Beamte, höherer Dienst","1998","35-65 Jahre alt","Realschulabschluss","","","",""
"Beamte, höherer Dienst","1998","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Beamte, höherer Dienst","1998","35-65 Jahre alt","AkademikerInnen","81","0.0796515820223412","0.0651818567020661","0.0941213073426163"
"Beamte, höherer Dienst","1998","66 und älter","(noch) kein Abschluss","","","",""
"Beamte, höherer Dienst","1998","66 und älter","Hauptschulabschluss","","","",""
"Beamte, höherer Dienst","1998","66 und älter","Realschulabschluss","","","",""
"Beamte, höherer Dienst","1998","66 und älter","(Fach-)Abitur","","","",""
"Beamte, höherer Dienst","1998","66 und älter","AkademikerInnen","","","",""
"nicht erwerbstätig (NE): keine weitere Angaben","1999","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"nicht erwerbstätig (NE): keine weitere Angaben","1999","16-34 Jahre alt","Hauptschulabschluss","193","0.149793400517569","0.130181796703545","0.169405004331593"
"nicht erwerbstätig (NE): keine weitere Angaben","1999","16-34 Jahre alt","Realschulabschluss","157","0.0941356796213059","0.0794794629260498","0.108791896316562"
"nicht erwerbstätig (NE): keine weitere Angaben","1999","16-34 Jahre alt","(Fach-)Abitur","55","0.0734315242615149","0.0543785897567723","0.0924844587662576"
"nicht erwerbstätig (NE): keine weitere Angaben","1999","16-34 Jahre alt","AkademikerInnen","","","",""
"nicht erwerbstätig (NE): keine weitere Angaben","1999","35-65 Jahre alt","(noch) kein Abschluss","69","0.189245927665721","0.146594514351079","0.231897340980363"
"nicht erwerbstätig (NE): keine weitere Angaben","1999","35-65 Jahre alt","Hauptschulabschluss","420","0.122504242839104","0.111631305729277","0.13337717994893"
"nicht erwerbstätig (NE): keine weitere Angaben","1999","35-65 Jahre alt","Realschulabschluss","150","0.103417125634833","0.0888128067746762","0.118021444494991"
"nicht erwerbstätig (NE): keine weitere Angaben","1999","35-65 Jahre alt","(Fach-)Abitur","37","0.104510110247478","0.0736703006908111","0.135349919804145"
"nicht erwerbstätig (NE): keine weitere Angaben","1999","35-65 Jahre alt","AkademikerInnen","39","0.0338718646977864","0.024232773028392","0.0435109563671809"
"nicht erwerbstätig (NE): keine weitere Angaben","1999","66 und älter","(noch) kein Abschluss","","","",""
"nicht erwerbstätig (NE): keine weitere Angaben","1999","66 und älter","Hauptschulabschluss","","","",""
"nicht erwerbstätig (NE): keine weitere Angaben","1999","66 und älter","Realschulabschluss","","","",""
"nicht erwerbstätig (NE): keine weitere Angaben","1999","66 und älter","(Fach-)Abitur","","","",""
"nicht erwerbstätig (NE): keine weitere Angaben","1999","66 und älter","AkademikerInnen","","","",""
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1999","16-34 Jahre alt","(noch) kein Abschluss","284","0.700030655463423","0.655620386489278","0.744440924437569"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1999","16-34 Jahre alt","Hauptschulabschluss","46","0.0331176109154274","0.0232838224914194","0.0429513993394355"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1999","16-34 Jahre alt","Realschulabschluss","94","0.0769933725350214","0.0636137996228829","0.09037294544716"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1999","16-34 Jahre alt","(Fach-)Abitur","178","0.24177165459209","0.21049757464025","0.27304573454393"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1999","16-34 Jahre alt","AkademikerInnen","","","",""
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1999","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1999","35-65 Jahre alt","Hauptschulabschluss","","","",""
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1999","35-65 Jahre alt","Realschulabschluss","","","",""
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1999","35-65 Jahre alt","(Fach-)Abitur","","","",""
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1999","35-65 Jahre alt","AkademikerInnen","","","",""
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1999","66 und älter","(noch) kein Abschluss","","","",""
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1999","66 und älter","Hauptschulabschluss","","","",""
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1999","66 und älter","Realschulabschluss","","","",""
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1999","66 und älter","(Fach-)Abitur","","","",""
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1999","66 und älter","AkademikerInnen","","","",""
"NE: arbeitslos gemeldet","1999","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"NE: arbeitslos gemeldet","1999","16-34 Jahre alt","Hauptschulabschluss","99","0.0845219879956439","0.0692353019600824","0.0998086740312053"
"NE: arbeitslos gemeldet","1999","16-34 Jahre alt","Realschulabschluss","118","0.0725444693831761","0.0595259416952091","0.085562997071143"
"NE: arbeitslos gemeldet","1999","16-34 Jahre alt","(Fach-)Abitur","","","",""
"NE: arbeitslos gemeldet","1999","16-34 Jahre alt","AkademikerInnen","","","",""
"NE: arbeitslos gemeldet","1999","35-65 Jahre alt","(noch) kein Abschluss","41","0.106783527329424","0.0731551370475494","0.140411917611298"
"NE: arbeitslos gemeldet","1999","35-65 Jahre alt","Hauptschulabschluss","326","0.0858446424694152","0.076554649170626","0.0951346357682045"
"NE: arbeitslos gemeldet","1999","35-65 Jahre alt","Realschulabschluss","136","0.0668586292413033","0.0548790293911577","0.0788382290914489"
"NE: arbeitslos gemeldet","1999","35-65 Jahre alt","(Fach-)Abitur","","","",""
"NE: arbeitslos gemeldet","1999","35-65 Jahre alt","AkademikerInnen","74","0.0564588710916364","0.0441605534551496","0.0687571887281233"
"NE: arbeitslos gemeldet","1999","66 und älter","(noch) kein Abschluss","","","",""
"NE: arbeitslos gemeldet","1999","66 und älter","Hauptschulabschluss","","","",""
"NE: arbeitslos gemeldet","1999","66 und älter","Realschulabschluss","","","",""
"NE: arbeitslos gemeldet","1999","66 und älter","(Fach-)Abitur","","","",""
"NE: arbeitslos gemeldet","1999","66 und älter","AkademikerInnen","","","",""
"NE: Rentner/Rentnerin","1999","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"NE: Rentner/Rentnerin","1999","16-34 Jahre alt","Hauptschulabschluss","","","",""
"NE: Rentner/Rentnerin","1999","16-34 Jahre alt","Realschulabschluss","","","",""
"NE: Rentner/Rentnerin","1999","16-34 Jahre alt","(Fach-)Abitur","","","",""
"NE: Rentner/Rentnerin","1999","16-34 Jahre alt","AkademikerInnen","","","",""
"NE: Rentner/Rentnerin","1999","35-65 Jahre alt","(noch) kein Abschluss","57","0.120543236005334","0.0850901327406167","0.15599633927005"
"NE: Rentner/Rentnerin","1999","35-65 Jahre alt","Hauptschulabschluss","726","0.213031842638452","0.199453410060811","0.226610275216093"
"NE: Rentner/Rentnerin","1999","35-65 Jahre alt","Realschulabschluss","101","0.0909738753680494","0.0771815851979307","0.104766165538168"
"NE: Rentner/Rentnerin","1999","35-65 Jahre alt","(Fach-)Abitur","","","",""
"NE: Rentner/Rentnerin","1999","35-65 Jahre alt","AkademikerInnen","97","0.0721628055751541","0.0583751068019445","0.0859505043483637"
"NE: Rentner/Rentnerin","1999","66 und älter","(noch) kein Abschluss","58","0.973333390790365","0.933862873928143","1.01280390765259"
"NE: Rentner/Rentnerin","1999","66 und älter","Hauptschulabschluss","1261","0.971313234300377","0.962260141988801","0.980366326611954"
"NE: Rentner/Rentnerin","1999","66 und älter","Realschulabschluss","183","0.938414973752095","0.904759548282605","0.972070399221585"
"NE: Rentner/Rentnerin","1999","66 und älter","(Fach-)Abitur","49","0.924172560205649","0.853566668478245","0.994778451933053"
"NE: Rentner/Rentnerin","1999","66 und älter","AkademikerInnen","187","0.911195294577498","0.871771645862905","0.950618943292092"
"NE: Wehr- und Zivildienst","1999","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"NE: Wehr- und Zivildienst","1999","16-34 Jahre alt","Hauptschulabschluss","","","",""
"NE: Wehr- und Zivildienst","1999","16-34 Jahre alt","Realschulabschluss","","","",""
"NE: Wehr- und Zivildienst","1999","16-34 Jahre alt","(Fach-)Abitur","","","",""
"NE: Wehr- und Zivildienst","1999","16-34 Jahre alt","AkademikerInnen","","","",""
"NE: Wehr- und Zivildienst","1999","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"NE: Wehr- und Zivildienst","1999","35-65 Jahre alt","Hauptschulabschluss","","","",""
"NE: Wehr- und Zivildienst","1999","35-65 Jahre alt","Realschulabschluss","","","",""
"NE: Wehr- und Zivildienst","1999","35-65 Jahre alt","(Fach-)Abitur","","","",""
"NE: Wehr- und Zivildienst","1999","35-65 Jahre alt","AkademikerInnen","","","",""
"NE: Wehr- und Zivildienst","1999","66 und älter","(noch) kein Abschluss","","","",""
"NE: Wehr- und Zivildienst","1999","66 und älter","Hauptschulabschluss","","","",""
"NE: Wehr- und Zivildienst","1999","66 und älter","Realschulabschluss","","","",""
"NE: Wehr- und Zivildienst","1999","66 und älter","(Fach-)Abitur","","","",""
"NE: Wehr- und Zivildienst","1999","66 und älter","AkademikerInnen","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1999","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1999","16-34 Jahre alt","Hauptschulabschluss","133","0.107224134941539","0.0902212728803612","0.124226997002718"
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1999","16-34 Jahre alt","Realschulabschluss","190","0.118179403824223","0.101977196480204","0.134381611168241"
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1999","16-34 Jahre alt","(Fach-)Abitur","51","0.0674987342618764","0.0491732958949069","0.0858241726288459"
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1999","16-34 Jahre alt","AkademikerInnen","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1999","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1999","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1999","35-65 Jahre alt","Realschulabschluss","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1999","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1999","35-65 Jahre alt","AkademikerInnen","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1999","66 und älter","(noch) kein Abschluss","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1999","66 und älter","Hauptschulabschluss","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1999","66 und älter","Realschulabschluss","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1999","66 und älter","(Fach-)Abitur","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1999","66 und älter","AkademikerInnen","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1999","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1999","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1999","16-34 Jahre alt","Realschulabschluss","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1999","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1999","16-34 Jahre alt","AkademikerInnen","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1999","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1999","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1999","35-65 Jahre alt","Realschulabschluss","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1999","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1999","35-65 Jahre alt","AkademikerInnen","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1999","66 und älter","(noch) kein Abschluss","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1999","66 und älter","Hauptschulabschluss","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1999","66 und älter","Realschulabschluss","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1999","66 und älter","(Fach-)Abitur","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1999","66 und älter","AkademikerInnen","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1999","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1999","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1999","16-34 Jahre alt","Realschulabschluss","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1999","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1999","16-34 Jahre alt","AkademikerInnen","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1999","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1999","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1999","35-65 Jahre alt","Realschulabschluss","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1999","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1999","35-65 Jahre alt","AkademikerInnen","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1999","66 und älter","(noch) kein Abschluss","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1999","66 und älter","Hauptschulabschluss","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1999","66 und älter","Realschulabschluss","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1999","66 und älter","(Fach-)Abitur","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1999","66 und älter","AkademikerInnen","","","",""
"Volontäre, Praktikanten","1999","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Volontäre, Praktikanten","1999","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Volontäre, Praktikanten","1999","16-34 Jahre alt","Realschulabschluss","","","",""
"Volontäre, Praktikanten","1999","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Volontäre, Praktikanten","1999","16-34 Jahre alt","AkademikerInnen","","","",""
"Volontäre, Praktikanten","1999","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Volontäre, Praktikanten","1999","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Volontäre, Praktikanten","1999","35-65 Jahre alt","Realschulabschluss","","","",""
"Volontäre, Praktikanten","1999","35-65 Jahre alt","(Fach-)Abitur","","","",""
